t,T+R,N_0,N_1
78,1,2.36101e-25,3.51953e-31
79,1,2.377e-25,3.7384e-31
80,1,2.39977e-25,3.95197e-31
81,1,2.43087e-25,4.16091e-31
82,1,2.47648e-25,4.36576e-31
83,1,2.53827e-25,4.56332e-31
84,1,2.59615e-25,4.7498e-31
85,1,2.65599e-25,4.92519e-31
86,1,2.72226e-25,5.0865e-31
87,1,2.77743e-25,5.23026e-31
88,1,2.81537e-25,5.35724e-31
89,1,2.85e-25,5.46665e-31
90,1,2.86654e-25,5.5564e-31
91,1,2.86713e-25,5.62787e-31
92,1,2.85482e-25,5.68659e-31
93,1,2.84209e-25,5.74053e-31
94,1,2.80567e-25,5.79523e-31
95,1,2.76341e-25,5.86128e-31
96,1,2.72039e-25,5.95458e-31
97,1,2.67837e-25,6.08625e-31
98,1,2.6331e-25,6.26938e-31
99,1,2.60431e-25,6.51798e-31
100,1,2.56211e-25,6.84888e-31
101,1,2.53476e-25,7.2718e-31
102,1,2.5205e-25,7.79861e-31
103,1,2.50959e-25,8.43769e-31
104,1,2.50532e-25,9.19747e-31
105,1,2.50697e-25,1.00842e-30
106,1,2.50606e-25,1.11037e-30
107,1,2.5111e-25,1.22624e-30
108,1,2.52773e-25,1.35704e-30
109,1,2.54068e-25,1.5043e-30
110,1,2.54176e-25,1.66975e-30
111,1,2.55302e-25,1.85474e-30
112,1,2.55408e-25,2.06048e-30
113,1,2.55037e-25,2.28761e-30
114,1,2.55256e-25,2.53567e-30
115,1,2.55029e-25,2.80546e-30
116,1,2.55201e-25,3.09823e-30
117,1,2.54162e-25,3.41631e-30
118,1,2.52877e-25,3.75847e-30
119,1,2.50645e-25,4.11694e-30
120,1,2.49094e-25,4.48183e-30
121,1,2.47599e-25,4.84751e-30
122,1,2.45737e-25,5.22222e-30
123,1,2.44329e-25,5.62415e-30
124,1,2.42744e-25,6.06794e-30
125,1,2.40473e-25,6.54033e-30
126,1,2.3883e-25,7.00322e-30
127,1,2.37289e-25,7.4158e-30
128,1,2.36624e-25,7.76755e-30
129,1,2.35977e-25,8.10904e-30
130,1,2.35808e-25,8.51806e-30
131,1,2.36311e-25,9.0361e-30
132,1,2.3787e-25,9.61877e-30
133,1,2.38373e-25,1.01566e-29
134,1,2.40014e-25,1.05295e-29
135,1,2.40922e-25,1.06943e-29
136,1,2.41774e-25,1.07408e-29
137,1,2.43089e-25,1.08179e-29
138,1,2.44031e-25,1.10633e-29
139,1,2.46247e-25,1.15038e-29
140,1,2.49288e-25,1.20188e-29
141,1,2.53995e-25,1.24607e-29
142,1,2.58386e-25,1.26286e-29
143,1,2.65366e-25,1.24991e-29
144,1,2.71e-25,1.21125e-29
145,1,2.77938e-25,1.16415e-29
146,1,2.83592e-25,1.13696e-29
147,1,2.8869e-25,1.13919e-29
148,1,2.93456e-25,1.18203e-29
149,1,2.96516e-25,1.23591e-29
150,1,2.9831e-25,1.28751e-29
151,1,2.97627e-25,1.28212e-29
152,1,2.96651e-25,1.21833e-29
153,1,2.95234e-25,1.11795e-29
154,1,2.91684e-25,1.00805e-29
155,1,2.88562e-25,9.29209e-30
156,1,2.84239e-25,9.1607e-30
157,1,2.80027e-25,9.58546e-30
158,1,2.75044e-25,1.0224e-29
159,1,2.70275e-25,1.07496e-29
160,1,2.64609e-25,1.08499e-29
161,1,2.58904e-25,1.01568e-29
162,1,2.54272e-25,8.92998e-30
163,1,2.49994e-25,7.79896e-30
164,1,2.46783e-25,7.09759e-30
165,1,2.45223e-25,6.86714e-30
166,1,2.43638e-25,7.30287e-30
167,0.999999,2.43636e-25,7.88538e-30
168,0.999998,2.44326e-25,8.1417e-30
169,0.999998,2.4652e-25,8.02467e-30
170,0.999997,2.49102e-25,8.09217e-30
171,0.999997,2.51873e-25,7.72e-30
172,0.999998,2.5442e-25,6.97324e-30
173,1,2.55674e-25,6.59179e-30
174,1,2.5641e-25,6.62609e-30
175,1.00001,2.56138e-25,6.90065e-30
176,1.00001,2.56194e-25,7.29737e-30
177,1.00002,2.55094e-25,7.43022e-30
178,1.00002,2.54428e-25,7.80389e-30
179,1.00002,2.52444e-25,8.08331e-30
180,1.00001,2.51707e-25,8.47782e-30
181,0.999999,2.51015e-25,8.50291e-30
182,0.999983,2.49582e-25,7.94949e-30
183,0.999963,2.49055e-25,7.38374e-30
184,0.999941,2.47867e-25,6.94876e-30
185,0.999921,2.45764e-25,6.40374e-30
186,0.999907,2.45132e-25,6.31986e-30
187,0.999904,2.43733e-25,5.8766e-30
188,0.999916,2.41129e-25,7.25368e-30
189,0.999948,2.39833e-25,8.92128e-30
190,1,2.38871e-25,1.08561e-29
191,1.00007,2.37808e-25,1.15199e-29
192,1.00016,2.36712e-25,1.44822e-29
193,1.00026,2.35883e-25,1.43898e-29
194,1.00035,2.36654e-25,1.23161e-29
195,1.00042,2.3691e-25,1.04376e-29
196,1.00047,2.37341e-25,7.82063e-30
197,1.00047,2.3653e-25,6.85956e-30
198,1.00041,2.37383e-25,3.96617e-30
199,1.00028,2.38507e-25,3.65423e-30
200,1.00009,2.39485e-25,1.33119e-30
201,0.999821,2.40836e-25,1.21372e-30
202,0.999499,2.42846e-25,1.81488e-30
203,0.99914,2.44672e-25,4.27916e-30
204,0.998772,2.45831e-25,4.90766e-30
205,0.998426,2.47753e-25,5.98148e-30
206,0.99814,2.50101e-25,6.95684e-30
207,0.997954,2.5058e-25,9.56645e-30
208,0.997904,2.51608e-25,8.41088e-30
209,0.998023,2.5202e-25,1.00987e-29
210,0.998335,2.5261e-25,5.02476e-30
211,0.998853,2.53821e-25,9.84151e-31
212,0.999577,2.53889e-25,-2.2664e-30
213,1.00049,2.54817e-25,-4.25967e-30
214,1.00157,2.5452e-25,-5.2384e-30
215,1.00276,2.53534e-25,-5.7065e-30
216,1.004,2.50694e-25,-7.19608e-30
217,1.00523,2.48323e-25,-7.51048e-30
218,1.00637,2.46535e-25,-5.60097e-30
219,1.00733,2.43241e-25,5.00617e-31
220,1.00804,2.40514e-25,4.88153e-30
221,1.00842,2.36952e-25,1.32494e-29
222,1.00839,2.36135e-25,1.59098e-29
223,1.00792,2.35514e-25,2.04157e-29
224,1.00697,2.37662e-25,1.92814e-29
225,1.00552,2.40002e-25,2.20985e-29
226,1.00358,2.4295e-25,2.53006e-29
227,1.00118,2.47291e-25,2.23796e-29
228,0.998373,2.50865e-25,1.90755e-29
229,0.995241,2.54263e-25,1.80507e-29
230,0.991874,2.56243e-25,1.49926e-29
231,0.988383,2.58955e-25,1.5801e-29
232,0.984892,2.61505e-25,7.51481e-30
233,0.98153,2.63057e-25,1.03381e-30
234,0.978433,2.64692e-25,-3.32118e-30
235,0.975734,2.66479e-25,-4.65956e-30
236,0.973561,2.68867e-25,-9.27986e-30
237,0.972029,2.71004e-25,-7.33354e-30
238,0.971244,2.72854e-25,-6.57358e-30
239,0.971291,2.76195e-25,-3.90347e-30
240,0.972235,2.79557e-25,7.8267e-31
241,0.974121,2.82396e-25,6.94435e-30
242,0.976971,2.85642e-25,1.82734e-29
243,0.98078,2.8915e-25,3.40463e-29
244,0.985525,2.93199e-25,4.38438e-29
245,0.991156,2.95488e-25,5.16969e-29
246,0.997605,2.96565e-25,6.28765e-29
247,1.00479,2.97604e-25,8.19402e-29
248,1.01259,2.96026e-25,7.76598e-29
249,1.02092,2.93989e-25,8.93186e-29
250,1.02962,2.90614e-25,9.55663e-29
251,1.03858,2.86581e-25,9.35953e-29
252,1.04766,2.80927e-25,8.20006e-29
253,1.05671,2.74972e-25,7.14229e-29
254,1.0656,2.67298e-25,6.51283e-29
255,1.07421,2.59986e-25,5.80645e-29
256,1.0824,2.53862e-25,5.04281e-29
257,1.09007,2.49263e-25,3.66029e-29
258,1.09711,2.45311e-25,1.58678e-29
259,1.10343,2.43774e-25,7.99253e-30
260,1.10895,2.42875e-25,3.49488e-30
261,1.1136,2.42593e-25,7.10177e-31
262,1.11735,2.43932e-25,5.26132e-32
263,1.12016,2.48217e-25,5.00624e-30
264,1.122,2.53492e-25,1.91974e-29
265,1.12285,2.55361e-25,3.46937e-29
266,1.12273,2.54542e-25,4.47163e-29
267,1.12166,2.53265e-25,2.84479e-29
268,1.11968,2.59427e-25,6.86505e-30
269,1.11684,2.76086e-25,3.52358e-30
270,1.11317,2.94719e-25,7.93733e-29
271,1.10868,2.9389e-25,2.04957e-28
272,1.10343,2.66511e-25,3.33575e-28
273,1.09751,2.31614e-25,5.04922e-28
274,1.09105,2.33808e-25,8.26371e-28
275,1.08415,3.02319e-25,1.60081e-27
276,1.07683,4.02384e-25,3.15095e-27
277,1.06909,4.39963e-25,5.72415e-27
278,1.0609,3.32581e-25,9.8846e-27
279,1.05238,1.25688e-25,1.6298e-26
280,1.04376,2.57596e-26,2.71384e-26
281,1.03525,2.88167e-25,4.77926e-26
282,1.02694,9.76147e-25,8.80453e-26
283,1.01868,1.79931e-24,1.58733e-25
284,1.01023,2.27577e-24,2.76879e-25
285,1.00148,2.21078e-24,4.70791e-25
286,0.992666,2.23883e-24,7.88507e-25
287,0.984283,3.91445e-24,1.32184e-24
288,0.976813,9.10455e-24,2.22872e-24
289,0.970322,1.89534e-23,3.76934e-24
290,0.964306,3.33888e-23,6.36123e-24
291,0.957961,5.21713e-23,1.06641e-23
292,0.950768,7.77623e-23,1.77226e-23
293,0.943012,1.18886e-22,2.92627e-23
294,0.935801,1.9283e-22,4.81184e-23
295,0.930459,3.25519e-22,7.88567e-23
296,0.927599,5.50213e-22,1.28849e-22
297,0.926476,9.08995e-22,2.09711e-22
298,0.92518,1.46277e-21,3.39906e-22
299,0.921699,2.31403e-21,5.48671e-22
300,0.915311,3.64321e-21,8.81968e-22
301,0.907397,5.75454e-21,1.41217e-21
302,0.901019,9.1312e-21,2.25231e-21
303,0.899279,1.45041e-20,3.57863e-21
304,0.903289,2.29567e-20,5.66491e-21
305,0.911003,3.61055e-20,8.93477e-21
306,0.917785,5.64051e-20,1.40412e-20
307,0.918713,8.76388e-20,2.19883e-20
308,0.911504,1.35658e-19,3.43125e-20
309,0.898432,2.09447e-19,5.3357e-20
310,0.885924,3.22653e-19,8.26833e-20
311,0.881678,4.9578e-19,1.27687e-19
312,0.890543,7.5943e-19,1.96515e-19
313,0.911255,1.15915e-18,3.0144e-19
314,0.935957,1.76273e-18,4.60872e-19
315,0.953197,2.67096e-18,7.02363e-19
316,0.953324,4.03362e-18,1.06699e-18
317,0.933813,6.07256e-18,1.6158e-18
318,0.901793,9.11516e-18,2.43924e-18
319,0.872115,1.36425e-17,3.67092e-18
320,0.861312,2.03588e-17,5.50761e-18
321,0.879872,3.02914e-17,8.2383e-18
322,0.92627,4.49352e-17,1.22861e-17
323,0.985803,6.64594e-17,1.82689e-17
324,1.03534,9.80047e-17,2.70861e-17
325,1.0525,1.44106e-16,4.00433e-17
326,1.02571,2.11294e-16,5.90306e-17
327,0.9608,3.08947e-16,8.67759e-17
328,0.880923,4.50492e-16,1.27206e-16
329,0.819189,6.55099e-16,1.85957e-16
330,0.806268,9.50061e-16,2.711e-16
331,0.8576,1.37414e-15,3.94158e-16
332,0.965296,1.98221e-15,5.71543e-16
333,1.09836,2.85185e-15,8.26565e-16
334,1.2119,4.0923e-15,1.19225e-15
335,1.26257,5.85717e-15,1.71526e-15
336,1.22498,8.36178e-15,2.46135e-15
337,1.10308,1.19073e-14,3.52299e-15
338,0.931907,1.69137e-14,5.02982e-15
339,0.768558,2.39656e-14,7.16318e-15
340,0.674506,3.38741e-14,1.01761e-14
341,0.694984,4.77627e-14,1.44209e-14
342,0.842138,6.71831e-14,2.03865e-14
343,1.08788,9.42734e-14,2.87504e-14
344,1.36936,1.31973e-13,4.0449e-14
345,1.6061,1.84314e-13,5.67729e-14
346,1.72387,2.56813e-13,7.94971e-14
347,1.67842,3.57001e-13,1.11057e-13
348,1.47144,4.95133e-13,1.54788e-13
349,1.15377,6.85148e-13,2.15244e-13
350,0.814229,9.45939e-13,2.98629e-13
351,0.556578,1.30307e-12,4.13381e-13
352,0.470968,1.79102e-12,5.70944e-13
353,0.607648,2.45626e-12,7.86807e-13
354,0.960433,3.3612e-12,1.08189e-12
355,1.46483,4.5895e-12,1.48437e-12
356,2.01183,6.25311e-12,2.03213e-12
357,2.47407,8.50144e-12,2.77602e-12
358,2.73798,1.15335e-11,3.78405e-12
359,2.73353,1.56137e-11,5.14711e-12
360,2.45414,2.10929e-11,6.9863e-12
361,1.96139,2.84352e-11,9.46268e-12
362,1.37313,3.82536e-11,1.279e-11
363,0.837671,5.13559e-11,1.72513e-11
364,0.500026,6.88043e-11,2.32205e-11
365,0.468075,9.19925e-11,3.1191e-11
366,0.786574,1.22746e-10,4.18116e-11
367,1.42499,1.6345e-10,5.59346e-11
368,2.28195,2.17216e-10,7.46769e-11
369,3.2054,2.88093e-10,9.94987e-11
370,4.02392,3.81338e-10,1.32306e-10
371,4.58246,5.03767e-10,1.75581e-10
372,4.77491,6.64198e-10,2.32551e-10
373,4.56652,8.74013e-10,3.07398e-10
374,4.00187,1.14787e-09,4.05541e-10
375,3.1968,1.50464e-09,5.33976e-10
376,2.31621,1.9685e-09,7.01725e-10
377,1.54252,2.57044e-09,9.20396e-10
378,1.04093,3.35007e-09,1.20489e-09
379,0.928462,4.35791e-09,1.57432e-09
380,1.25235,5.65828e-09,2.0531e-09
381,1.98176,7.33291e-09,2.67244e-09
382,3.01379,9.48544e-09,3.47205e-09
383,4.19222,1.22471e-08,4.50246e-09
384,5.33525,1.57835e-08,5.82778e-09
385,6.26682,2.03038e-08,7.5292e-09
386,6.84601,2.60708e-08,9.70935e-09
387,6.98952,3.34148e-08,1.24977e-08
388,6.68361,4.27498e-08,1.60574e-08
389,5.98425,5.45939e-08,2.05933e-08
390,5.00578,6.95941e-08,2.63623e-08
391,3.90084,8.85567e-08,3.36864e-08
392,2.83518,1.12485e-07,4.29676e-08
393,1.96173,1.42625e-07,5.47074e-08
394,1.39808,1.8052e-07,6.95299e-08
395,1.21068,2.28081e-07,8.82106e-08
396,1.40778,2.87665e-07,1.11711e-07
397,1.94147,3.62181e-07,1.41222e-07
398,2.71796,4.55203e-07,1.78212e-07
399,3.61384,5.71122e-07,2.24496e-07
400,4.49548,7.15319e-07,2.82304e-07
401,5.23844,8.94375e-07,3.54375e-07
402,5.74395,1.11633e-06,4.4407e-07
403,5.95051,1.39097e-06,5.55499e-07
404,5.83917,1.73021e-06,6.93683e-07
405,5.43249,2.14853e-06,8.64742e-07
406,4.78778,2.66344e-06,1.07612e-06
407,3.98623,3.29616e-06,1.33687e-06
408,3.11983,4.07229e-06,1.65795e-06
409,2.27825,5.02269e-06,2.05261e-06
410,1.53733,6.18448e-06,2.53689e-06
411,0.950832,7.60223e-06,3.13007e-06
412,0.546226,9.32935e-06,3.85539e-06
413,0.32455,1.14297e-05,4.74072e-06
414,0.264064,1.39797e-05,5.81947e-06
415,0.32668,1.70701e-05,7.13162e-06
416,0.465971,2.08091e-05,8.72487e-06
417,0.635432,2.53252e-05,1.06561e-05
418,0.795774,3.07704e-05,1.29928e-05
419,0.920273,3.73247e-05,1.58154e-05
420,0.997611,4.52007e-05,1.92188e-05
421,1.03199,5.46485e-05,2.33155e-05
422,1.04079,6.59627e-05,2.82381e-05
423,1.05025,7.94889e-05,3.41428e-05
424,1.09007,9.56318e-05,4.12132e-05
425,1.18762,0.000114865,4.96648e-05
426,1.36287,0.000137741,5.97496e-05
427,1.62446,0.000164903,7.17622e-05
428,1.96764,0.000197099,8.60464e-05
429,2.37417,0.000235197,0.000103002
430,2.81415,0.000280203,0.000123093
431,3.24954,0.000333276,0.000146858
432,3.63871,0.000395757,0.000174919
433,3.94161,0.000469185,0.000207994
434,4.12475,0.000555333,0.000246911
435,4.16544,0.000656227,0.000292621
436,4.05477,0.000774189,0.000346213
437,3.79911,0.000911867,0.000408937
438,3.41977,0.00107228,0.000482216
439,2.9512,0.00125885,0.000567674
440,2.43765,0.00147547,0.000667157
441,1.92888,0.00172654,0.000782757
442,1.4754,0.00201703,0.000916844
443,1.12355,0.00235252,0.00107209
444,0.911193,0.00273932,0.00125151
445,0.86416,0.00318447,0.00145849
446,0.993991,0.00369587,0.00169681
447,1.297,0.00428231,0.00197073
448,1.75478,0.00495359,0.00228496
449,2.33597,0.00572061,0.00264478
450,2.9992,0.00659542,0.00305602
451,3.69672,0.00759134,0.00352513
452,4.37856,0.00872305,0.00405926
453,4.99659,0.0100067,0.00466623
454,5.50838,0.0114599,0.00535465
455,5.88031,0.013102,0.00613394
456,6.08991,0.0149541,0.00701437
457,6.12708,0.017039,0.00800708
458,5.99424,0.0193815,0.00912417
459,5.70555,0.0220083,0.0103787
460,5.28511,0.0249481,0.0117847
461,4.76456,0.0282317,0.0133573
462,4.18017,0.0318921,0.0151125
463,3.56978,0.0359642,0.0170674
464,2.96985,0.0404853,0.0192403
465,2.41276,0.0454943,0.0216501
466,1.92466,0.0510325,0.024317
467,1.52404,0.0571429,0.027262
468,1.22091,0.0638702,0.0305067
469,1.01679,0.0712608,0.0340737
470,0.905422,0.0793623,0.037986
471,0.873971,0.0882233,0.0422671
472,0.90476,0.0978932,0.0469408
473,0.977217,0.108422,0.0520308
474,1.06994,0.119859,0.0575608
475,1.16267,0.132253,0.0635539
476,1.23804,0.145652,0.0700325
477,1.2829,0.160103,0.0770181
478,1.28932,0.175648,0.0845304
479,1.25493,0.192329,0.0925877
480,1.18289,0.21018,0.101206
481,1.08134,0.229235,0.110398
482,0.962448,0.249518,0.120174
483,0.841182,0.271048,0.13054
484,0.733907,0.293837,0.141499
485,0.656899,0.317887,0.153049
486,0.624935,0.343191,0.165182
487,0.650043,0.369731,0.177886
488,0.740514,0.397478,0.191141
489,0.900232,0.426389,0.204923
490,1.12836,0.456409,0.219198
491,1.41941,0.487469,0.233929
492,1.76361,0.519482,0.249067
493,2.14765,0.55235,0.264559
494,2.55561,0.585956,0.280342
495,2.97005,0.620168,0.296346
496,3.37321,0.654836,0.312493
497,3.74819,0.689796,0.328699
498,4.07998,0.724868,0.34487
499,4.35641,0.759856,0.360908
500,4.56881,0.794551,0.376706
501,4.71249,0.82873,0.392156
502,4.78682,0.862159,0.407141
503,4.79517,0.894595,0.421543
504,4.74447,0.925787,0.435244
505,4.64469,0.955479,0.44812
506,4.508,0.983414,0.460053
507,4.34792,1.00933,0.470926
508,4.17843,1.03298,0.480623
509,4.01299,1.05412,0.489038
510,3.86378,1.0725,0.496072
511,3.74093,1.08791,0.501634
512,3.65201,1.10015,0.505645
513,3.60165,1.10904,0.50804
514,3.59143,1.11441,0.508768
515,3.61986,1.11615,0.507797
516,3.6827,1.11417,0.505109
517,3.77333,1.1084,0.500709
518,3.88326,1.09883,0.494619
519,4.0028,1.08548,0.486883
520,4.1217,1.06842,0.477568
521,4.22982,1.04775,0.466758
522,4.31778,1.02364,0.454561
523,4.37746,0.996265,0.441105
524,4.40249,0.965877,0.426533
525,4.38853,0.932754,0.41101
526,4.33346,0.897214,0.394712
527,4.2374,0.859611,0.377831
528,4.10259,0.820331,0.360566
529,3.9332,0.779782,0.343124
530,3.73496,0.738395,0.325716
531,3.51479,0.696615,0.308554
532,3.28034,0.654893,0.291843
533,3.03954,0.61368,0.275783
534,2.80015,0.573419,0.260563
535,2.56935,0.53454,0.246356
536,2.35342,0.497448,0.233315
537,2.15743,0.462518,0.221576
538,1.98512,0.430089,0.211246
539,1.83875,0.400456,0.202407
540,1.71916,0.373865,0.195113
541,1.6258,0.350505,0.189387
542,1.55694,0.330511,0.185222
543,1.50985,0.313953,0.18258
544,1.48105,0.300841,0.181394
545,1.46659,0.291122,0.181568
546,1.46232,0.284681,0.18298
547,1.46416,0.281343,0.185486
548,1.4683,0.28088,0.188921
549,1.4714,0.283013,0.193105
550,1.47073,0.28742,0.197845
551,1.46426,0.293742,0.202944
552,1.45071,0.301594,0.208202
553,1.42947,0.310573,0.213423
554,1.40064,0.320266,0.218419
555,1.36484,0.330262,0.223016
556,1.32317,0.340163,0.227057
557,1.27701,0.349589,0.230407
558,1.22793,0.358192,0.232957
559,1.17753,0.365663,0.234625
560,1.12733,0.371736,0.235357
561,1.07868,0.376198,0.235133
562,1.03264,0.378893,0.233959
563,0.990013,0.379723,0.231875
564,0.951243,0.37865,0.228947
565,0.916479,0.375697,0.225265
566,0.885578,0.370943,0.220943
567,0.858164,0.364523,0.216111
568,0.833687,0.356618,0.210913
569,0.811487,0.347451,0.205502
570,0.790872,0.33728,0.200032
571,0.771176,0.326385,0.194655
572,0.751817,0.315062,0.189517
573,0.732344,0.303613,0.18475
574,0.712462,0.292332,0.180472
575,0.692048,0.281502,0.176777
576,0.671148,0.271379,0.17374
577,0.649962,0.26219,0.171408
578,0.628817,0.254123,0.169803
579,0.608128,0.247321,0.168922
580,0.588359,0.241882,0.168734
581,0.569979,0.237854,0.169187
582,0.553418,0.235234,0.170208
583,0.539037,0.233973,0.171707
584,0.527089,0.233978,0.173578
585,0.517707,0.235115,0.175711
586,0.510892,0.237218,0.177989
587,0.506511,0.240095,0.180296
588,0.504307,0.243537,0.182524
589,0.503924,0.247325,0.184572
590,0.504924,0.25124,0.186354
591,0.506823,0.255072,0.187801
592,0.50912,0.258627,0.188865
593,0.511331,0.261736,0.189515
594,0.513018,0.264259,0.189746
595,0.513814,0.266088,0.189569
596,0.513444,0.267156,0.189019
597,0.511734,0.267433,0.188147
598,0.508621,0.266928,0.187018
599,0.504149,0.265688,0.18571
600,0.498462,0.26379,0.184306
601,0.491783,0.261345,0.182895
602,0.484407,0.258483,0.181563
603,0.476667,0.255351,0.180392
604,0.468919,0.252107,0.179456
605,0.461515,0.248909,0.178816
606,0.454782,0.245911,0.178519
607,0.449004,0.243253,0.178597
608,0.444407,0.241059,0.179064
609,0.441151,0.239427,0.179918
610,0.43932,0.238431,0.18114
611,0.438925,0.238114,0.182696
612,0.439908,0.238489,0.184541
613,0.442148,0.23954,0.186619
614,0.445473,0.241222,0.188868
615,0.449677,0.243467,0.191222
616,0.454526,0.246185,0.193617
617,0.459781,0.249272,0.195992
618,0.46521,0.252614,0.198293
619,0.470597,0.256094,0.200476
620,0.475759,0.259597,0.202508
621,0.480547,0.263018,0.204368
622,0.484858,0.266262,0.20605
623,0.488632,0.269254,0.20756
624,0.491856,0.271938,0.208919
625,0.494558,0.274282,0.210155
626,0.496802,0.276276,0.211309
627,0.498686,0.277935,0.212427
628,0.500327,0.279293,0.213557
629,0.501858,0.280404,0.214751
630,0.503418,0.281336,0.216056
631,0.505141,0.282169,0.217516
632,0.507156,0.282987,0.219169
633,0.509572,0.283878,0.221042
634,0.512479,0.284924,0.223153
635,0.515942,0.286201,0.225511
636,0.520002,0.28777,0.228111
637,0.52467,0.28968,0.230941
638,0.529935,0.291963,0.233978
639,0.535761,0.29463,0.237193
640,0.542093,0.297677,0.24055
641,0.548859,0.301082,0.244013
642,0.555976,0.304807,0.247541
643,0.563357,0.308801,0.251098
644,0.570912,0.313005,0.254651
645,0.578554,0.317354,0.25817
646,0.586204,0.321781,0.261636
647,0.593795,0.326221,0.265034
648,0.601273,0.330616,0.26836
649,0.608603,0.334915,0.271617
650,0.615763,0.33908,0.274816
651,0.622753,0.343087,0.277974
652,0.629587,0.346922,0.281116
653,0.636294,0.350589,0.284268
654,0.642916,0.354102,0.287458
655,0.649503,0.35749,0.290716
656,0.656114,0.360787,0.294067
657,0.662806,0.364034,0.297535
658,0.669636,0.367279,0.301138
659,0.676655,0.370564,0.30489
660,0.683907,0.373933,0.308794
661,0.691422,0.37742,0.31285
662,0.699218,0.381055,0.317051
663,0.707298,0.384854,0.321381
664,0.71565,0.388826,0.325821
665,0.724248,0.392965,0.330347
666,0.733053,0.397257,0.334932
667,0.742018,0.401679,0.339548
668,0.751085,0.406199,0.344167
669,0.760194,0.41078,0.348763
670,0.769286,0.415383,0.353311
671,0.778302,0.419969,0.357792
672,0.787194,0.424502,0.362192
673,0.795919,0.428951,0.366501
674,0.804449,0.433291,0.370714
675,0.812768,0.437506,0.374834
676,0.820877,0.44159,0.378869
677,0.828785,0.445546,0.382829
678,0.83652,0.449385,0.386731
679,0.844115,0.453126,0.390592
680,0.851613,0.456791,0.394434
681,0.859061,0.460408,0.398276
682,0.866505,0.464004,0.402139
683,0.873988,0.467603,0.406041
684,0.881545,0.471225,0.409997
685,0.889202,0.474883,0.414019
686,0.89697,0.47858,0.418112
687,0.904844,0.482311,0.42228
688,0.912805,0.486058,0.426516
689,0.920817,0.489794,0.430811
690,0.928828,0.493484,0.435149
691,0.936773,0.497084,0.439508
692,0.944578,0.500547,0.443861
693,0.952162,0.503823,0.448178
694,0.959443,0.506863,0.452425
