t,T+R,N_0,N_1,N_2,N_3
156,0.999819,3.90105e-23,2.94211e-29,1.30239e-30,3.21366e-29
157,0.999844,3.90017e-23,2.69761e-29,1.41207e-30,3.34314e-29
158,0.999903,3.89926e-23,2.4583e-29,1.5179e-30,3.52284e-29
159,1,3.89897e-23,2.21965e-29,1.6101e-30,3.75483e-29
160,1.00016,3.89839e-23,1.98778e-29,1.67451e-30,4.03845e-29
161,1.00036,3.89765e-23,1.79628e-29,1.70958e-30,4.3687e-29
162,1.00062,3.89668e-23,1.63997e-29,1.68245e-30,4.73919e-29
163,1.00093,3.89612e-23,1.51285e-29,1.60543e-30,5.13821e-29
164,1.00129,3.89541e-23,1.39113e-29,1.4685e-30,5.55637e-29
165,1.00168,3.89533e-23,1.28364e-29,1.28837e-30,5.98384e-29
166,1.00209,3.8952e-23,1.21119e-29,1.06902e-30,6.40538e-29
167,1.00249,3.89557e-23,1.14768e-29,8.25729e-31,6.81134e-29
168,1.00288,3.89539e-23,1.10293e-29,5.85208e-31,7.19609e-29
169,1.00321,3.89525e-23,1.07575e-29,3.71546e-31,7.54634e-29
170,1.00346,3.89614e-23,1.07383e-29,1.92875e-31,7.85826e-29
171,1.0036,3.89637e-23,1.08245e-29,7.16316e-32,8.12856e-29
172,1.00361,3.89679e-23,1.14841e-29,2.46608e-32,8.35606e-29
173,1.00346,3.89724e-23,1.22363e-29,4.9334e-32,8.54242e-29
174,1.00314,3.89768e-23,1.35277e-29,1.47564e-31,8.70421e-29
175,1.00261,3.89846e-23,1.51376e-29,2.96251e-31,8.85383e-29
176,1.00188,3.89896e-23,1.70985e-29,5.01008e-31,9.00349e-29
177,1.00093,3.89902e-23,1.96016e-29,7.46122e-31,9.17978e-29
178,0.999777,3.89952e-23,2.23145e-29,9.9075e-31,9.41179e-29
179,0.998417,3.8996e-23,2.43713e-29,1.22059e-30,9.71156e-29
180,0.996868,3.89944e-23,2.72984e-29,1.43073e-30,1.01003e-28
181,0.995151,3.89927e-23,2.96501e-29,1.56574e-30,1.05658e-28
182,0.993294,3.89954e-23,3.17473e-29,1.60086e-30,1.11219e-28
183,0.991327,3.90024e-23,3.41496e-29,1.59025e-30,1.17599e-28
184,0.989288,3.90003e-23,3.5774e-29,1.51549e-30,1.24349e-28
185,0.987215,3.90056e-23,3.77318e-29,1.36807e-30,1.31328e-28
186,0.985152,3.90063e-23,4.00621e-29,1.23037e-30,1.38097e-28
187,0.983141,3.90085e-23,4.2375e-29,1.11652e-30,1.44382e-28
188,0.981228,3.90098e-23,4.50604e-29,1.04025e-30,1.49803e-28
189,0.979455,3.90093e-23,4.83227e-29,9.0177e-31,1.54149e-28
190,0.977866,3.90119e-23,4.97405e-29,7.63356e-31,1.57384e-28
191,0.976501,3.90111e-23,5.10102e-29,7.15806e-31,1.59782e-28
192,0.975396,3.90149e-23,5.21942e-29,6.62838e-31,1.61425e-28
193,0.974585,3.90136e-23,5.50803e-29,6.76341e-31,1.62593e-28
194,0.974098,3.90108e-23,5.74518e-29,6.96848e-31,1.64213e-28
195,0.973957,3.90104e-23,5.91407e-29,7.45605e-31,1.66183e-28
196,0.974182,3.90073e-23,6.10892e-29,7.93718e-31,1.69274e-28
197,0.974785,3.90062e-23,6.07572e-29,8.54036e-31,1.73807e-28
198,0.975772,3.90013e-23,6.06281e-29,1.00466e-30,1.79484e-28
199,0.977143,3.90044e-23,6.13501e-29,1.2341e-30,1.86696e-28
200,0.97889,3.89996e-23,6.02227e-29,1.46478e-30,1.95012e-28
201,0.981,3.89942e-23,5.92812e-29,1.71856e-30,2.03515e-28
202,0.983453,3.89864e-23,5.91645e-29,1.99177e-30,2.11892e-28
203,0.986221,3.89793e-23,6.09296e-29,2.33989e-30,2.19488e-28
204,0.989272,3.89728e-23,6.29061e-29,2.71202e-30,2.26132e-28
205,0.992565,3.897e-23,6.64073e-29,3.00085e-30,2.30481e-28
206,0.996056,3.89691e-23,6.85874e-29,3.33887e-30,2.32608e-28
207,0.999695,3.8965e-23,7.24033e-29,3.65172e-30,2.31516e-28
208,1.00343,3.8963e-23,7.70468e-29,3.82756e-30,2.27729e-28
209,1.0072,3.89699e-23,8.36486e-29,3.84675e-30,2.21455e-28
210,1.01094,3.89729e-23,8.75962e-29,3.87448e-30,2.12938e-28
211,1.01461,3.89807e-23,9.13552e-29,3.97688e-30,2.02298e-28
212,1.01812,3.89865e-23,9.67664e-29,3.84359e-30,1.89626e-28
213,1.02144,3.8991e-23,9.95778e-29,3.79212e-30,1.76151e-28
214,1.02448,3.90003e-23,1.00712e-28,3.90352e-30,1.6303e-28
215,1.02721,3.90112e-23,9.95502e-29,3.70861e-30,1.5014e-28
216,1.02958,3.9016e-23,9.6358e-29,3.7532e-30,1.38668e-28
217,1.03153,3.90302e-23,9.4698e-29,3.8969e-30,1.28163e-28
218,1.03304,3.90388e-23,8.96258e-29,4.09859e-30,1.19319e-28
219,1.03407,3.90463e-23,8.70397e-29,4.51358e-30,1.12804e-28
220,1.03461,3.90526e-23,8.06514e-29,4.72103e-30,1.08299e-28
221,1.03466,3.90626e-23,7.48119e-29,5.16292e-30,1.05029e-28
222,1.03421,3.9067e-23,6.94538e-29,5.44009e-30,1.03466e-28
223,1.03327,3.90751e-23,6.76597e-29,6.0653e-30,1.02443e-28
224,1.03187,3.90799e-23,6.69913e-29,6.63315e-30,1.02329e-28
225,1.03005,3.90853e-23,6.69021e-29,7.28476e-30,1.02277e-28
226,1.02785,3.90899e-23,6.539e-29,8.214e-30,1.02221e-28
227,1.02533,3.90948e-23,6.18486e-29,9.33075e-30,1.01515e-28
228,1.02253,3.91031e-23,6.09003e-29,1.05518e-29,1.00476e-28
229,1.01954,3.91067e-23,6.10936e-29,1.2049e-29,9.95821e-29
230,1.01641,3.91102e-23,5.89488e-29,1.38981e-29,9.89189e-29
231,1.01323,3.91196e-23,5.28259e-29,1.63398e-29,9.81954e-29
232,1.01005,3.91148e-23,4.86088e-29,1.88279e-29,9.80757e-29
233,1.00696,3.91207e-23,4.73234e-29,2.21346e-29,9.86398e-29
234,1.00402,3.91256e-23,4.50917e-29,2.51543e-29,1.00066e-28
235,1.00129,3.91283e-23,4.12912e-29,2.87091e-29,1.0174e-28
236,0.998823,3.91279e-23,3.69742e-29,3.29734e-29,1.0557e-28
237,0.996655,3.9137e-23,3.42854e-29,3.67734e-29,1.1075e-28
238,0.994823,3.91429e-23,2.94371e-29,4.08463e-29,1.16875e-28
239,0.993346,3.91453e-23,2.64625e-29,4.57042e-29,1.25115e-28
240,0.992234,3.91534e-23,2.54686e-29,5.00463e-29,1.34183e-28
241,0.991484,3.91564e-23,2.40565e-29,5.42418e-29,1.42391e-28
242,0.991079,3.91614e-23,2.17784e-29,5.8173e-29,1.50229e-28
243,0.990994,3.91623e-23,1.81118e-29,6.22737e-29,1.5927e-28
244,0.991194,3.91618e-23,1.75502e-29,6.57871e-29,1.65815e-28
245,0.991641,3.91616e-23,1.48839e-29,6.97121e-29,1.70205e-28
246,0.992289,3.9161e-23,1.47788e-29,7.26216e-29,1.73109e-28
247,0.993091,3.91605e-23,1.23899e-29,7.53805e-29,1.7331e-28
248,0.99399,3.91568e-23,1.13548e-29,7.70432e-29,1.71959e-28
249,0.99493,3.91546e-23,1.0704e-29,7.90638e-29,1.6698e-28
250,0.995857,3.91487e-23,9.00895e-30,7.9383e-29,1.61384e-28
251,0.996728,3.91475e-23,9.11609e-30,7.99798e-29,1.52798e-28
252,0.99752,3.91446e-23,8.26959e-30,7.88433e-29,1.43297e-28
253,0.998217,3.91399e-23,6.21676e-30,7.8261e-29,1.31641e-28
254,0.99881,3.91415e-23,6.45278e-30,7.60163e-29,1.21659e-28
255,0.999276,3.91382e-23,5.90603e-30,7.22274e-29,1.11662e-28
256,0.999585,3.91369e-23,6.20903e-30,7.08891e-29,1.01743e-28
