t,T+R,N_0,N_1
2209,0.999284,6.08058e-19,1.25207e-20
2210,0.999284,6.07992e-19,1.25218e-20
2211,0.999284,6.07944e-19,1.2521e-20
2212,0.999284,6.07923e-19,1.25197e-20
2213,0.999284,6.07916e-19,1.25193e-20
2214,0.999284,6.07906e-19,1.25206e-20
2215,0.999284,6.07882e-19,1.25237e-20
2216,0.999284,6.07849e-19,1.25269e-20
2217,0.999284,6.07822e-19,1.25293e-20
2218,0.999284,6.07824e-19,1.25292e-20
2219,0.999284,6.07863e-19,1.25262e-20
2220,0.999284,6.07937e-19,1.25214e-20
2221,0.999284,6.08029e-19,1.25146e-20
2222,0.999284,6.08124e-19,1.25079e-20
2223,0.999284,6.08204e-19,1.25036e-20
2224,0.999284,6.08254e-19,1.25031e-20
2225,0.999284,6.08259e-19,1.25071e-20
2226,0.999284,6.08224e-19,1.25132e-20
2227,0.999284,6.08152e-19,1.25198e-20
2228,0.999284,6.08069e-19,1.25237e-20
2229,0.999284,6.07993e-19,1.25237e-20
2230,0.999284,6.07942e-19,1.25205e-20
2231,0.999284,6.07909e-19,1.2517e-20
2232,0.999284,6.07887e-19,1.25157e-20
2233,0.999284,6.07856e-19,1.25186e-20
2234,0.999284,6.0781e-19,1.25241e-20
2235,0.999284,6.07755e-19,1.25304e-20
2236,0.999284,6.07704e-19,1.25342e-20
2237,0.999284,6.07682e-19,1.25354e-20
2238,0.999284,6.07693e-19,1.2533e-20
2239,0.999284,6.07738e-19,1.25283e-20
2240,0.999284,6.07804e-19,1.25239e-20
2241,0.999284,6.07868e-19,1.25202e-20
2242,0.999284,6.07918e-19,1.25191e-20
2243,0.999284,6.07945e-19,1.25204e-20
2244,0.999284,6.07946e-19,1.25229e-20
2245,0.999284,6.07929e-19,1.25259e-20
2246,0.999284,6.07905e-19,1.25274e-20
2247,0.999284,6.07886e-19,1.25264e-20
2248,0.999284,6.07877e-19,1.25231e-20
2249,0.999284,6.07889e-19,1.25191e-20
2250,0.999284,6.07915e-19,1.25169e-20
2251,0.999284,6.07934e-19,1.25177e-20
2252,0.999284,6.07934e-19,1.25213e-20
2253,0.999284,6.07919e-19,1.25256e-20
2254,0.999284,6.07885e-19,1.25281e-20
2255,0.999284,6.07851e-19,1.25281e-20
2256,0.999284,6.07819e-19,1.25263e-20
2257,0.999284,6.07803e-19,1.25237e-20
2258,0.999284,6.07793e-19,1.25221e-20
2259,0.999284,6.07789e-19,1.25232e-20
2260,0.999284,6.07776e-19,1.25257e-20
2261,0.999284,6.07762e-19,1.25288e-20
2262,0.999284,6.07744e-19,1.25308e-20
2263,0.999284,6.07736e-19,1.25309e-20
2264,0.999284,6.07737e-19,1.25285e-20
2265,0.999284,6.07742e-19,1.25253e-20
2266,0.999284,6.07743e-19,1.25226e-20
2267,0.999284,6.07736e-19,1.25207e-20
2268,0.999284,6.07716e-19,1.25221e-20
2269,0.999284,6.07684e-19,1.25268e-20
2270,0.999284,6.07639e-19,1.25336e-20
2271,0.999284,6.07592e-19,1.25399e-20
2272,0.999284,6.07554e-19,1.25437e-20
2273,0.999284,6.07541e-19,1.25437e-20
2274,0.999284,6.07571e-19,1.25392e-20
2275,0.999284,6.0765e-19,1.2533e-20
2276,0.999284,6.07765e-19,1.25272e-20
2277,0.999284,6.07874e-19,1.25237e-20
2278,0.999284,6.07945e-19,1.2523e-20
2279,0.999284,6.07975e-19,1.25239e-20
2280,0.999284,6.07977e-19,1.25253e-20
2281,0.999284,6.07961e-19,1.25256e-20
2282,0.999284,6.07918e-19,1.25247e-20
2283,0.999284,6.07847e-19,1.2524e-20
2284,0.999284,6.07779e-19,1.25242e-20
2285,0.999284,6.07734e-19,1.25263e-20
2286,0.999284,6.07675e-19,1.253e-20
2287,0.999284,6.07597e-19,1.2535e-20
2288,0.999284,6.07547e-19,1.25399e-20
2289,0.999284,6.07546e-19,1.25431e-20
2290,0.999284,6.0755e-19,1.25442e-20
2291,0.999284,6.07562e-19,1.25423e-20
2292,0.999284,6.07649e-19,1.25381e-20
2293,0.999284,6.07769e-19,1.25327e-20
2294,0.999284,6.07826e-19,1.25284e-20
2295,0.999284,6.07876e-19,1.25274e-20
2296,0.999284,6.07924e-19,1.25294e-20
2297,0.999284,6.07882e-19,1.25335e-20
2298,0.999284,6.07824e-19,1.25381e-20
2299,0.999284,6.07832e-19,1.25413e-20
2300,0.999284,6.07806e-19,1.25421e-20
2301,0.999284,6.07825e-19,1.25402e-20
2302,0.999284,6.07945e-19,1.25364e-20
2303,0.999284,6.07999e-19,1.25314e-20
2304,0.999284,6.08084e-19,1.25268e-20
2305,0.999284,6.08194e-19,1.25233e-20
2306,0.999284,6.08166e-19,1.25212e-20
2307,0.999284,6.08191e-19,1.25201e-20
2308,0.999284,6.08145e-19,1.2521e-20
2309,0.999284,6.08032e-19,1.25221e-20
2310,0.999284,6.08017e-19,1.25228e-20
2311,0.999284,6.07895e-19,1.25231e-20
2312,0.999284,6.07884e-19,1.25234e-20
2313,0.999284,6.07851e-19,1.2525e-20
2314,0.999284,6.07779e-19,1.25283e-20
2315,0.999284,6.07811e-19,1.25329e-20
2316,0.999284,6.07711e-19,1.25376e-20
2317,0.999284,6.0779e-19,1.25402e-20
2318,0.999284,6.07752e-19,1.25398e-20
2319,0.999284,6.07846e-19,1.25364e-20
2320,0.999284,6.07883e-19,1.25325e-20
2321,0.999284,6.07936e-19,1.25293e-20
2322,0.999284,6.07988e-19,1.25276e-20
2323,0.999284,6.07949e-19,1.25295e-20
2324,0.999284,6.07982e-19,1.25326e-20
2325,0.999284,6.07883e-19,1.25353e-20
2326,0.999284,6.07934e-19,1.25372e-20
2327,0.999284,6.07858e-19,1.25368e-20
2328,0.999284,6.07962e-19,1.25349e-20
2329,0.999284,6.07928e-19,1.25313e-20
2330,0.999284,6.08054e-19,1.25272e-20
2331,0.999284,6.08028e-19,1.25237e-20
2332,0.999284,6.08094e-19,1.25215e-20
2333,0.999284,6.08037e-19,1.25213e-20
2334,0.999284,6.07995e-19,1.25225e-20
2335,0.999284,6.07936e-19,1.25237e-20
2336,0.999284,6.07815e-19,1.25247e-20
2337,0.999284,6.07829e-19,1.25246e-20
2338,0.999284,6.07674e-19,1.25251e-20
2339,0.999284,6.07761e-19,1.25272e-20
2340,0.999284,6.0762e-19,1.25318e-20
2341,0.999284,6.07703e-19,1.25375e-20
2342,0.999284,6.07688e-19,1.25424e-20
2343,0.999284,6.07709e-19,1.25438e-20
2344,0.999284,6.07865e-19,1.25409e-20
2345,0.999284,6.07824e-19,1.2535e-20
2346,0.999284,6.08007e-19,1.25281e-20
2347,0.999284,6.0798e-19,1.25228e-20
2348,0.999284,6.07947e-19,1.25214e-20
2349,0.999284,6.08005e-19,1.25226e-20
2350,0.999284,6.07809e-19,1.25255e-20
2351,0.999284,6.07802e-19,1.25291e-20
2352,0.999284,6.07769e-19,1.25315e-20
2353,0.999284,6.07624e-19,1.25329e-20
2354,0.999284,6.07735e-19,1.25329e-20
2355,0.999284,6.07747e-19,1.25314e-20
2356,0.999284,6.07702e-19,1.25293e-20
2357,0.999284,6.07874e-19,1.25277e-20
2358,0.999284,6.0787e-19,1.25273e-20
2359,0.999284,6.0778e-19,1.25283e-20
2360,0.999284,6.07867e-19,1.25298e-20
2361,0.999284,6.07825e-19,1.25302e-20
2362,0.999284,6.07676e-19,1.25295e-20
2363,0.999284,6.07728e-19,1.25285e-20
2364,0.999284,6.0777e-19,1.2528e-20
2365,0.999284,6.07658e-19,1.25301e-20
2366,0.999284,6.07676e-19,1.25359e-20
2367,0.999284,6.07826e-19,1.2543e-20
2368,0.999284,6.07846e-19,1.25487e-20
2369,0.999284,6.0784e-19,1.25496e-20
2370,0.999284,6.08001e-19,1.25452e-20
2371,0.999284,6.08165e-19,1.25371e-20
2372,0.999284,6.08158e-19,1.25278e-20
2373,0.999284,6.08116e-19,1.25206e-20
2374,0.999284,6.08162e-19,1.25162e-20
2375,0.999284,6.08167e-19,1.25156e-20
2376,0.999284,6.08016e-19,1.25177e-20
2377,0.999284,6.07835e-19,1.25213e-20
2378,0.999284,6.07781e-19,1.2525e-20
2379,0.999284,6.07823e-19,1.25287e-20
2380,0.999284,6.07829e-19,1.25305e-20
2381,0.999284,6.0779e-19,1.25316e-20
2382,0.999284,6.07796e-19,1.25312e-20
2383,0.999284,6.07891e-19,1.25304e-20
2384,0.999284,6.08e-19,1.25298e-20
2385,0.999284,6.08031e-19,1.25296e-20
2386,0.999284,6.07971e-19,1.25293e-20
2387,0.999284,6.07891e-19,1.2528e-20
2388,0.999284,6.07873e-19,1.25261e-20
2389,0.999284,6.07912e-19,1.2524e-20
2390,0.999284,6.0795e-19,1.25228e-20
2391,0.999284,6.07956e-19,1.25236e-20
2392,0.999284,6.07913e-19,1.25263e-20
2393,0.999284,6.07849e-19,1.25289e-20
2394,0.999284,6.07816e-19,1.25299e-20
2395,0.999284,6.07817e-19,1.2528e-20
2396,0.999284,6.07832e-19,1.2525e-20
2397,0.999284,6.0785e-19,1.25221e-20
2398,0.999284,6.07841e-19,1.25211e-20
2399,0.999284,6.07806e-19,1.25231e-20
2400,0.999284,6.07771e-19,1.25277e-20
2401,0.999284,6.07733e-19,1.25329e-20
2402,0.999284,6.07722e-19,1.25367e-20
2403,0.999284,6.07748e-19,1.25384e-20
2404,0.999284,6.07802e-19,1.25377e-20
2405,0.999284,6.07883e-19,1.25349e-20
2406,0.999284,6.07947e-19,1.25308e-20
2407,0.999284,6.07983e-19,1.25265e-20
2408,0.999284,6.07988e-19,1.25245e-20
2409,0.999284,6.0794e-19,1.25242e-20
2410,0.999284,6.07882e-19,1.25268e-20
2411,0.999284,6.07812e-19,1.25305e-20
2412,0.999284,6.07771e-19,1.25344e-20
2413,0.999284,6.07753e-19,1.25365e-20
2414,0.999284,6.07778e-19,1.25365e-20
2415,0.999284,6.07825e-19,1.25344e-20
2416,0.999284,6.07875e-19,1.25318e-20
2417,0.999284,6.07912e-19,1.25303e-20
2418,0.999284,6.07919e-19,1.25299e-20
2419,0.999284,6.07912e-19,1.25304e-20
2420,0.999284,6.0787e-19,1.25316e-20
2421,0.999284,6.07836e-19,1.25324e-20
2422,0.999284,6.07789e-19,1.25328e-20
2423,0.999284,6.07773e-19,1.25331e-20
2424,0.999284,6.0775e-19,1.25321e-20
2425,0.999284,6.07748e-19,1.25304e-20
2426,0.999284,6.07729e-19,1.25283e-20
2427,0.999284,6.07716e-19,1.25269e-20
2428,0.999284,6.07691e-19,1.25274e-20
2429,0.999284,6.07691e-19,1.25307e-20
2430,0.999284,6.07714e-19,1.2536e-20
2431,0.999284,6.07769e-19,1.25419e-20
2432,0.999284,6.07857e-19,1.25462e-20
2433,0.999284,6.0792e-19,1.25473e-20
2434,0.999284,6.07968e-19,1.25446e-20
2435,0.999284,6.07947e-19,1.25382e-20
2436,0.999284,6.07889e-19,1.25297e-20
2437,0.999284,6.07776e-19,1.25214e-20
2438,0.999284,6.07651e-19,1.25147e-20
2439,0.999284,6.07543e-19,1.25123e-20
2440,0.999284,6.07455e-19,1.2515e-20
2441,0.999284,6.07442e-19,1.25221e-20
2442,0.999284,6.07463e-19,1.25319e-20
2443,0.999284,6.07546e-19,1.25431e-20
2444,0.999284,6.0767e-19,1.25518e-20
2445,0.999284,6.07775e-19,1.25555e-20
2446,0.999284,6.07881e-19,1.25537e-20
2447,0.999284,6.07937e-19,1.25464e-20
2448,0.999284,6.07927e-19,1.25365e-20
2449,0.999284,6.07887e-19,1.25273e-20
2450,0.999284,6.07785e-19,1.25201e-20
2451,0.999284,6.07678e-19,1.25176e-20
2452,0.999284,6.07622e-19,1.2521e-20
2453,0.999284,6.07593e-19,1.25287e-20
2454,0.999284,6.07643e-19,1.25395e-20
2455,0.999284,6.07767e-19,1.25494e-20
2456,0.999284,6.07881e-19,1.25551e-20
2457,0.999284,6.07965e-19,1.25542e-20
2458,0.999284,6.08031e-19,1.2546e-20
2459,0.999284,6.08011e-19,1.25335e-20
2460,0.999284,6.07911e-19,1.25205e-20
2461,0.999284,6.07777e-19,1.25118e-20
2462,0.999284,6.0762e-19,1.25089e-20
2463,0.999284,6.07487e-19,1.25132e-20
2464,0.999284,6.07461e-19,1.25231e-20
2465,0.999284,6.07549e-19,1.25351e-20
2466,0.999284,6.0767e-19,1.25464e-20
2467,0.999284,6.07802e-19,1.25536e-20
2468,0.999284,6.07954e-19,1.25564e-20
2469,0.999284,6.0808e-19,1.25535e-20
2470,0.999284,6.08098e-19,1.25459e-20
2471,0.999284,6.08007e-19,1.25355e-20
2472,0.999284,6.07888e-19,1.25254e-20
2473,0.999284,6.07763e-19,1.25171e-20
2474,0.999284,6.07621e-19,1.25127e-20
2475,0.999284,6.07489e-19,1.25123e-20
2476,0.999284,6.07444e-19,1.25152e-20
2477,0.999284,6.07492e-19,1.25223e-20
2478,0.999284,6.07573e-19,1.25312e-20
2479,0.999284,6.07669e-19,1.2541e-20
2480,0.999284,6.07772e-19,1.25491e-20
2481,0.999284,6.07857e-19,1.25527e-20
2482,0.999284,6.07913e-19,1.25502e-20
2483,0.999284,6.07936e-19,1.25416e-20
2484,0.999284,6.07892e-19,1.25292e-20
2485,0.999284,6.07785e-19,1.25187e-20
2486,0.999284,6.07688e-19,1.25135e-20
2487,0.999284,6.07635e-19,1.2516e-20
2488,0.999284,6.0763e-19,1.25249e-20
2489,0.999284,6.07693e-19,1.25365e-20
2490,0.999284,6.07781e-19,1.25461e-20
2491,0.999284,6.07853e-19,1.25508e-20
2492,0.999284,6.07896e-19,1.25487e-20
2493,0.999284,6.07888e-19,1.2541e-20
2494,0.999284,6.0782e-19,1.25307e-20
2495,0.999284,6.07732e-19,1.25203e-20
2496,0.999284,6.07631e-19,1.2513e-20
2497,0.999284,6.07545e-19,1.25108e-20
2498,0.999284,6.07509e-19,1.25129e-20
2499,0.999284,6.07508e-19,1.25192e-20
2500,0.999284,6.07561e-19,1.25268e-20
2501,0.999284,6.0764e-19,1.25338e-20
2502,0.999284,6.07716e-19,1.25387e-20
2503,0.999284,6.07787e-19,1.25405e-20
2504,0.999284,6.07802e-19,1.25396e-20
2505,0.999284,6.07784e-19,1.25363e-20
2506,0.999284,6.07734e-19,1.25313e-20
2507,0.999284,6.0765e-19,1.25245e-20
2508,0.999284,6.07569e-19,1.25164e-20
2509,0.999284,6.07486e-19,1.25094e-20
2510,0.999284,6.07436e-19,1.25057e-20
2511,0.999284,6.0742e-19,1.25075e-20
2512,0.999284,6.07452e-19,1.25154e-20
2513,0.999284,6.07525e-19,1.25269e-20
2514,0.999284,6.07618e-19,1.25379e-20
2515,0.999284,6.0772e-19,1.25445e-20
2516,0.999284,6.07785e-19,1.25443e-20
2517,0.999284,6.07827e-19,1.25385e-20
2518,0.999284,6.07815e-19,1.25297e-20
2519,0.999284,6.07786e-19,1.25218e-20
2520,0.999284,6.07739e-19,1.25177e-20
2521,0.999284,6.07713e-19,1.2518e-20
2522,0.999284,6.07695e-19,1.25229e-20
2523,0.999284,6.07714e-19,1.2529e-20
2524,0.999284,6.07734e-19,1.25351e-20
2525,0.999284,6.07755e-19,1.25377e-20
2526,0.999284,6.07737e-19,1.25363e-20
2527,0.999284,6.07687e-19,1.25312e-20
2528,0.999284,6.07594e-19,1.25241e-20
2529,0.999284,6.075e-19,1.25173e-20
2530,0.999284,6.07405e-19,1.25136e-20
2531,0.999284,6.07371e-19,1.25134e-20
2532,0.999284,6.07382e-19,1.25162e-20
2533,0.999284,6.0745e-19,1.2521e-20
2534,0.999284,6.07542e-19,1.25257e-20
2535,0.999284,6.07651e-19,1.25298e-20
2536,0.999284,6.07739e-19,1.25326e-20
2537,0.999284,6.07797e-19,1.25343e-20
2538,0.999284,6.07824e-19,1.25349e-20
2539,0.999284,6.078e-19,1.25336e-20
2540,0.999284,6.07755e-19,1.253e-20
2541,0.999284,6.07679e-19,1.25254e-20
2542,0.999284,6.07629e-19,1.25222e-20
2543,0.999284,6.07602e-19,1.25212e-20
2544,0.999284,6.0763e-19,1.25233e-20
2545,0.999284,6.07706e-19,1.25286e-20
2546,0.999284,6.07791e-19,1.25355e-20
2547,0.999284,6.07894e-19,1.25411e-20
2548,0.999284,6.0795e-19,1.25443e-20
2549,0.999284,6.07979e-19,1.25438e-20
2550,0.999284,6.07979e-19,1.25413e-20
2551,0.999284,6.07943e-19,1.25379e-20
2552,0.999284,6.07916e-19,1.25346e-20
2553,0.999284,6.07865e-19,1.25327e-20
2554,0.999284,6.07794e-19,1.25317e-20
2555,0.999284,6.07727e-19,1.2531e-20
2556,0.999284,6.07657e-19,1.25302e-20
2557,0.999284,6.07631e-19,1.25287e-20
2558,0.999284,6.07667e-19,1.25275e-20
2559,0.999284,6.07692e-19,1.2527e-20
2560,0.999284,6.07728e-19,1.25278e-20
2561,0.999284,6.07763e-19,1.25306e-20
2562,0.999284,6.07799e-19,1.25347e-20
2563,0.999284,6.07887e-19,1.25394e-20
2564,0.999284,6.07963e-19,1.25434e-20
2565,0.999284,6.07961e-19,1.25448e-20
2566,0.999284,6.07928e-19,1.25428e-20
2567,0.999284,6.07889e-19,1.25382e-20
2568,0.999284,6.07819e-19,1.25322e-20
2569,0.999284,6.07746e-19,1.25274e-20
2570,0.999284,6.07695e-19,1.25249e-20
2571,0.999284,6.0768e-19,1.25252e-20
2572,0.999284,6.07729e-19,1.25287e-20
2573,0.999284,6.07826e-19,1.25348e-20
2574,0.999284,6.07895e-19,1.25422e-20
2575,0.999284,6.07948e-19,1.25485e-20
2576,0.999284,6.07993e-19,1.25522e-20
2577,0.999284,6.07966e-19,1.2552e-20
2578,0.999284,6.07825e-19,1.25463e-20
2579,0.999284,6.07662e-19,1.25358e-20
2580,0.999284,6.07515e-19,1.25233e-20
2581,0.999284,6.07382e-19,1.25122e-20
2582,0.999284,6.07297e-19,1.25059e-20
2583,0.999284,6.0732e-19,1.25058e-20
2584,0.999284,6.07426e-19,1.2513e-20
2585,0.999284,6.07579e-19,1.25247e-20
2586,0.999284,6.07742e-19,1.25375e-20
2587,0.999284,6.0785e-19,1.25486e-20
2588,0.999284,6.07912e-19,1.25532e-20
2589,0.999284,6.07953e-19,1.25507e-20
2590,0.999284,6.07886e-19,1.25418e-20
2591,0.999284,6.0772e-19,1.25292e-20
2592,0.999284,6.07586e-19,1.25169e-20
2593,0.999284,6.07491e-19,1.25101e-20
2594,0.999284,6.07446e-19,1.25094e-20
2595,0.999284,6.07476e-19,1.25151e-20
2596,0.999284,6.07519e-19,1.25258e-20
2597,0.999284,6.07613e-19,1.25364e-20
2598,0.999284,6.07754e-19,1.25439e-20
2599,0.999284,6.07827e-19,1.25463e-20
2600,0.999284,6.07848e-19,1.25431e-20
2601,0.999284,6.07788e-19,1.25354e-20
2602,0.999284,6.07681e-19,1.25255e-20
2603,0.999284,6.07618e-19,1.25163e-20
2604,0.999284,6.07589e-19,1.25115e-20
2605,0.999284,6.07611e-19,1.25115e-20
2606,0.999284,6.07668e-19,1.25175e-20
2607,0.999284,6.07706e-19,1.25272e-20
2608,0.999284,6.07758e-19,1.25368e-20
2609,0.999284,6.07778e-19,1.25426e-20
2610,0.999284,6.07793e-19,1.25424e-20
2611,0.999284,6.07791e-19,1.25364e-20
2612,0.999284,6.07772e-19,1.25272e-20
2613,0.999284,6.07765e-19,1.2518e-20
2614,0.999284,6.07751e-19,1.25131e-20
2615,0.999284,6.07779e-19,1.25141e-20
2616,0.999284,6.07809e-19,1.2522e-20
2617,0.999284,6.07856e-19,1.25328e-20
2618,0.999284,6.0788e-19,1.25443e-20
2619,0.999284,6.07872e-19,1.25514e-20
2620,0.999284,6.07826e-19,1.25513e-20
2621,0.999284,6.07743e-19,1.25432e-20
2622,0.999284,6.07659e-19,1.25289e-20
2623,0.999284,6.07585e-19,1.25133e-20
2624,0.999284,6.07578e-19,1.25025e-20
2625,0.999284,6.07631e-19,1.24998e-20
2626,0.999284,6.07755e-19,1.25078e-20
2627,0.999284,6.07898e-19,1.25237e-20
2628,0.999284,6.08033e-19,1.25417e-20
2629,0.999284,6.08096e-19,1.25562e-20
2630,0.999284,6.08069e-19,1.25615e-20
2631,0.999284,6.0793e-19,1.25571e-20
2632,0.999284,6.07733e-19,1.25443e-20
2633,0.999284,6.07511e-19,1.25264e-20
2634,0.999284,6.07355e-19,1.25096e-20
2635,0.999284,6.07293e-19,1.24986e-20
2636,0.999284,6.07356e-19,1.24969e-20
2637,0.999284,6.07519e-19,1.25046e-20
2638,0.999284,6.07733e-19,1.25195e-20
2639,0.999284,6.07933e-19,1.2536e-20
2640,0.999284,6.08044e-19,1.25489e-20
2641,0.999284,6.08058e-19,1.25538e-20
2642,0.999284,6.07966e-19,1.255e-20
2643,0.999284,6.07816e-19,1.25393e-20
2644,0.999284,6.07654e-19,1.2526e-20
2645,0.999284,6.07544e-19,1.25153e-20
2646,0.999284,6.07509e-19,1.25092e-20
2647,0.999284,6.07544e-19,1.25094e-20
2648,0.999284,6.07629e-19,1.25149e-20
2649,0.999284,6.07723e-19,1.2524e-20
2650,0.999284,6.07789e-19,1.25337e-20
2651,0.999284,6.07788e-19,1.25411e-20
2652,0.999284,6.07735e-19,1.25438e-20
2653,0.999284,6.07638e-19,1.25404e-20
2654,0.999284,6.07524e-19,1.25317e-20
2655,0.999284,6.07439e-19,1.25211e-20
2656,0.999284,6.07404e-19,1.2512e-20
2657,0.999284,6.0743e-19,1.25085e-20
2658,0.999284,6.07507e-19,1.25122e-20
2659,0.999284,6.07609e-19,1.25216e-20
2660,0.999284,6.07696e-19,1.25331e-20
2661,0.999284,6.07742e-19,1.25431e-20
2662,0.999284,6.07725e-19,1.25476e-20
2663,0.999284,6.07657e-19,1.25453e-20
2664,0.999284,6.07553e-19,1.25366e-20
2665,0.999284,6.07446e-19,1.25247e-20
2666,0.999284,6.07378e-19,1.25124e-20
2667,0.999284,6.07363e-19,1.25039e-20
2668,0.999284,6.07417e-19,1.25023e-20
2669,0.999284,6.07529e-19,1.25077e-20
2670,0.999284,6.07656e-19,1.25188e-20
2671,0.999284,6.07761e-19,1.25307e-20
2672,0.999284,6.07819e-19,1.25409e-20
2673,0.999284,6.07805e-19,1.25462e-20
2674,0.999284,6.0773e-19,1.25454e-20
2675,0.999284,6.07603e-19,1.25399e-20
2676,0.999284,6.07457e-19,1.25313e-20
2677,0.999284,6.07339e-19,1.25228e-20
2678,0.999284,6.07284e-19,1.25159e-20
2679,0.999284,6.07331e-19,1.2512e-20
2680,0.999284,6.07468e-19,1.2513e-20
2681,0.999284,6.07646e-19,1.25184e-20
2682,0.999284,6.07784e-19,1.25276e-20
2683,0.999284,6.07809e-19,1.25383e-20
2684,0.999284,6.07695e-19,1.25483e-20
2685,0.999284,6.07508e-19,1.25532e-20
2686,0.999284,6.07335e-19,1.25498e-20
2687,0.999284,6.07249e-19,1.25403e-20
2688,0.999284,6.0724e-19,1.25276e-20
2689,0.999284,6.0725e-19,1.2516e-20
2690,0.999284,6.07243e-19,1.25097e-20
2691,0.999284,6.07259e-19,1.25106e-20
2692,0.999284,6.0734e-19,1.25182e-20
2693,0.999284,6.07494e-19,1.25292e-20
2694,0.999284,6.07601e-19,1.25389e-20
2695,0.999284,6.07558e-19,1.2544e-20
2696,0.999284,6.07397e-19,1.25426e-20
2697,0.999284,6.07271e-19,1.25362e-20
2698,0.999284,6.07288e-19,1.25266e-20
2699,0.999284,6.07379e-19,1.25178e-20
2700,0.999284,6.07418e-19,1.2513e-20
2701,0.999284,6.07418e-19,1.25133e-20
2702,0.999284,6.07502e-19,1.25185e-20
2703,0.999284,6.07682e-19,1.25259e-20
2704,0.999284,6.07765e-19,1.25336e-20
2705,0.999284,6.07651e-19,1.2539e-20
2706,0.999284,6.07489e-19,1.25405e-20
2707,0.999284,6.07461e-19,1.25401e-20
2708,0.999284,6.07474e-19,1.25372e-20
2709,0.999284,6.0738e-19,1.2533e-20
2710,0.999284,6.0728e-19,1.25288e-20
2711,0.999284,6.07358e-19,1.2525e-20
2712,0.999284,6.07505e-19,1.25227e-20
2713,0.999284,6.07496e-19,1.25231e-20
2714,0.999284,6.07436e-19,1.25258e-20
2715,0.999284,6.07519e-19,1.25309e-20
2716,0.999284,6.07588e-19,1.25373e-20
2717,0.999284,6.07458e-19,1.25419e-20
2718,0.999284,6.07343e-19,1.2543e-20
2719,0.999284,6.07402e-19,1.25407e-20
2720,0.999284,6.07392e-19,1.25351e-20
2721,0.999284,6.07265e-19,1.25297e-20
2722,0.999284,6.0731e-19,1.25267e-20
2723,0.999284,6.07421e-19,1.25277e-20
2724,0.999284,6.07336e-19,1.25323e-20
2725,0.999284,6.07284e-19,1.25379e-20
2726,0.999284,6.0738e-19,1.25423e-20
2727,0.999284,6.07319e-19,1.25432e-20
2728,0.999284,6.07192e-19,1.25411e-20
2729,0.999284,6.07272e-19,1.25369e-20
2730,0.999284,6.07271e-19,1.2533e-20
2731,0.999284,6.0716e-19,1.25305e-20
2732,0.999284,6.07256e-19,1.25306e-20
2733,0.999284,6.07307e-19,1.25324e-20
2734,0.999284,6.07219e-19,1.25344e-20
2735,0.999284,6.07325e-19,1.25349e-20
2736,0.999284,6.07374e-19,1.25331e-20
2737,0.999284,6.07282e-19,1.25297e-20
2738,0.999284,6.07394e-19,1.25267e-20
2739,0.999284,6.07416e-19,1.25258e-20
2740,0.999284,6.07344e-19,1.25277e-20
2741,0.999284,6.07453e-19,1.2533e-20
2742,0.999284,6.07388e-19,1.25397e-20
2743,0.999284,6.07289e-19,1.25451e-20
2744,0.999284,6.07335e-19,1.25476e-20
2745,0.999284,6.07176e-19,1.25463e-20
2746,0.999284,6.07159e-19,1.25413e-20
2747,0.999284,6.07206e-19,1.25344e-20
2748,0.999284,6.07127e-19,1.25279e-20
2749,0.999284,6.07266e-19,1.25238e-20
2750,0.999284,6.07275e-19,1.25241e-20
2751,0.999284,6.07287e-19,1.25287e-20
2752,0.999284,6.07387e-19,1.25354e-20
2753,0.999284,6.07268e-19,1.25425e-20
2754,0.999284,6.07297e-19,1.25482e-20
2755,0.999284,6.07193e-19,1.25503e-20
2756,0.999284,6.07087e-19,1.25485e-20
2757,0.999284,6.07091e-19,1.25436e-20
2758,0.999284,6.06964e-19,1.25376e-20
2759,0.999284,6.07054e-19,1.2532e-20
2760,0.999284,6.07016e-19,1.25292e-20
2761,0.999284,6.07092e-19,1.25292e-20
2762,0.999284,6.0714e-19,1.25325e-20
2763,0.999284,6.07111e-19,1.25376e-20
2764,0.999284,6.0719e-19,1.25417e-20
2765,0.999284,6.07103e-19,1.25435e-20
2766,0.999284,6.07185e-19,1.25413e-20
2767,0.999284,6.07128e-19,1.25354e-20
2768,0.999284,6.07219e-19,1.25281e-20
2769,0.999284,6.07234e-19,1.25216e-20
2770,0.999284,6.07301e-19,1.25188e-20
2771,0.999284,6.07346e-19,1.25209e-20
2772,0.999284,6.07336e-19,1.25267e-20
2773,0.999284,6.07356e-19,1.25344e-20
2774,0.999284,6.07264e-19,1.2541e-20
2775,0.999284,6.07264e-19,1.2545e-20
2776,0.999284,6.07151e-19,1.25451e-20
2777,0.999284,6.07177e-19,1.25414e-20
2778,0.999284,6.07111e-19,1.25355e-20
2779,0.999284,6.07202e-19,1.25288e-20
2780,0.999284,6.07185e-19,1.25239e-20
2781,0.999284,6.07288e-19,1.25225e-20
2782,0.999284,6.07249e-19,1.25251e-20
2783,0.999284,6.07301e-19,1.25307e-20
2784,0.999284,6.0721e-19,1.25379e-20
2785,0.999284,6.07218e-19,1.2543e-20
2786,0.999284,6.07119e-19,1.25448e-20
2787,0.999284,6.07145e-19,1.25428e-20
2788,0.999284,6.07091e-19,1.25369e-20
2789,0.999284,6.07162e-19,1.25306e-20
2790,0.999284,6.07178e-19,1.25249e-20
2791,0.999284,6.07281e-19,1.25226e-20
