t,Norm_0,AvgX_0
1483,1,70.191
1484,1,70.2398
1485,1,70.2885
1486,1,70.3373
1487,1,70.3861
1488,1,70.4348
1489,1,70.4836
1490,1,70.5324
1491,1,70.5811
1492,1,70.6299
1493,1,70.6787
1494,1,70.7274
1495,1,70.7762
1496,1,70.825
1497,1,70.8737
1498,1,70.9225
1499,1,70.9713
1500,1,71.02
1501,1,71.0688
1502,1,71.1176
1503,1,71.1663
1504,1,71.2151
1505,1,71.2639
1506,1,71.3126
1507,1,71.3614
1508,1,71.4102
1509,1,71.4589
1510,1,71.5077
1511,1,71.5565
1512,1,71.6052
1513,1,71.654
1514,1,71.7028
1515,1,71.7515
1516,1,71.8003
1517,1,71.8491
1518,1,71.8978
1519,1,71.9466
1520,1,71.9954
1521,1,72.0441
1522,1,72.0929
1523,1,72.1417
1524,1,72.1904
1525,1,72.2392
1526,1,72.288
1527,1,72.3367
1528,1,72.3855
1529,1,72.4343
1530,1,72.483
1531,1,72.5318
1532,1,72.5806
1533,1,72.6293
1534,1,72.6781
1535,1,72.7269
1536,1,72.7756
1537,1,72.8244
1538,1,72.8732
1539,1,72.9219
1540,1,72.9707
1541,1,73.0195
1542,1,73.0682
1543,1,73.117
1544,1,73.1658
1545,1,73.2145
1546,1,73.2633
1547,1,73.3121
1548,1,73.3608
1549,1,73.4096
1550,1,73.4584
1551,1,73.5071
1552,1,73.5559
1553,1,73.6047
1554,1,73.6534
1555,1,73.7022
1556,1,73.751
1557,1,73.7997
1558,1,73.8485
1559,1,73.8973
1560,1,73.946
1561,1,73.9948
1562,1,74.0436
1563,1,74.0923
1564,1,74.1411
1565,1,74.1899
1566,1,74.2386
1567,1,74.2874
1568,1,74.3362
1569,1,74.3849
1570,1,74.4337
1571,1,74.4825
1572,1,74.5312
1573,1,74.58
1574,1,74.6288
1575,1,74.6775
1576,1,74.7263
1577,1,74.7751
1578,1,74.8238
1579,1,74.8726
1580,1,74.9214
1581,1,74.9701
1582,1,75.0189
1583,1,75.0677
1584,1,75.1164
1585,1,75.1652
1586,1,75.214
1587,1,75.2628
1588,1,75.3115
1589,1,75.3603
1590,1,75.4091
1591,1,75.4578
1592,1,75.5066
1593,1,75.5554
1594,1,75.6041
1595,1,75.6529
1596,1,75.7017
1597,1,75.7504
1598,1,75.7992
1599,1,75.848
1600,1,75.8967
1601,1,75.9455
1602,1,75.9943
1603,1,76.043
1604,1,76.0918
1605,1,76.1406
1606,1,76.1893
1607,1,76.2381
1608,1,76.2869
1609,1,76.3356
1610,1,76.3844
1611,1,76.4332
1612,1,76.4819
1613,1,76.5307
1614,1,76.5795
1615,1,76.6282
1616,1,76.677
1617,1,76.7258
1618,1,76.7745
1619,1,76.8233
1620,1,76.8721
1621,1,76.9208
1622,1,76.9696
1623,1,77.0184
1624,1,77.0671
1625,1,77.1159
1626,1,77.1647
1627,1,77.2134
1628,1,77.2622
1629,1,77.311
1630,1,77.3597
1631,1,77.4085
1632,1,77.4573
1633,1,77.506
1634,1,77.5548
1635,1,77.6036
1636,1,77.6523
1637,1,77.7011
1638,1,77.7499
1639,1,77.7986
1640,1,77.8474
1641,1,77.8962
1642,1,77.9449
1643,1,77.9937
1644,1,78.0425
1645,1,78.0912
1646,1,78.14
1647,1,78.1888
1648,1,78.2375
1649,1,78.2863
1650,1,78.3351
1651,1,78.3838
1652,1,78.4326
1653,1,78.4814
1654,1,78.5301
1655,1,78.5789
1656,1,78.6277
1657,1,78.6764
1658,1,78.7252
1659,1,78.774
1660,1,78.8227
1661,1,78.8715
1662,1,78.9203
1663,1,78.969
1664,1,79.0178
1665,1,79.0666
1666,1,79.1153
1667,1,79.1641
1668,1,79.2129
1669,1,79.2616
1670,1,79.3104
1671,1,79.3592
1672,1,79.4079
1673,1,79.4567
1674,1,79.5055
1675,1,79.5542
1676,1,79.603
1677,1,79.6518
1678,1,79.7005
1679,1,79.7493
1680,1,79.7981
1681,1,79.8468
1682,1,79.8956
1683,1,79.9444
1684,1,79.9931
1685,1,80.0419
1686,1,80.0907
1687,1,80.1394
1688,1,80.1882
1689,1,80.237
1690,1,80.2857
1691,1,80.3345
1692,1,80.3833
1693,1,80.432
1694,1,80.4808
1695,1,80.5296
1696,1,80.5783
1697,1,80.6271
1698,1,80.6759
1699,1,80.7246
1700,1,80.7734
1701,1,80.8222
1702,1,80.8709
1703,1,80.9197
1704,1,80.9685
1705,1,81.0172
1706,1,81.066
1707,1,81.1148
1708,1,81.1635
1709,1,81.2123
1710,1,81.2611
1711,1,81.3098
1712,1,81.3586
1713,1,81.4074
1714,1,81.4561
1715,1,81.5049
1716,1,81.5537
1717,1,81.6024
1718,1,81.6512
1719,1,81.7
1720,1,81.7487
1721,1,81.7975
1722,1,81.8463
1723,1,81.8951
1724,1,81.9438
1725,1,81.9926
1726,1,82.0414
1727,1,82.0901
1728,1,82.1389
1729,1,82.1877
1730,1,82.2364
1731,1,82.2852
1732,1,82.334
1733,1,82.3827
1734,1,82.4315
1735,1,82.4803
1736,1,82.529
1737,1,82.5778
1738,1,82.6266
1739,1,82.6753
1740,1,82.7241
1741,1,82.7729
1742,1,82.8216
1743,1,82.8704
1744,1,82.9192
1745,1,82.9679
1746,1,83.0167
1747,1,83.0655
1748,1,83.1142
1749,1,83.163
1750,1,83.2118
1751,1,83.2605
1752,1,83.3093
1753,1,83.3581
1754,1,83.4068
1755,1,83.4556
1756,1,83.5044
1757,1,83.5531
1758,1,83.6019
1759,1,83.6507
1760,1,83.6994
1761,1,83.7482
1762,1,83.797
1763,1,83.8457
1764,1,83.8945
1765,1,83.9433
1766,1,83.992
1767,1,84.0408
1768,1,84.0896
1769,1,84.1383
1770,1,84.1871
1771,1,84.2359
1772,1,84.2846
1773,1,84.3334
1774,1,84.3822
1775,1,84.4309
1776,1,84.4797
1777,1,84.5285
1778,1,84.5772
1779,1,84.626
1780,1,84.6748
1781,1,84.7235
1782,1,84.7723
1783,1,84.8211
1784,1,84.8698
1785,1,84.9186
1786,1,84.9674
1787,1,85.0161
1788,1,85.0649
1789,1,85.1137
1790,1,85.1624
1791,1,85.2112
1792,1,85.26
1793,1,85.3087
1794,1,85.3575
1795,1,85.4063
1796,1,85.455
1797,1,85.5038
1798,1,85.5526
1799,1,85.6013
1800,1,85.6501
1801,1,85.6989
1802,1,85.7476
1803,1,85.7964
1804,1,85.8452
1805,1,85.8939
1806,1,85.9427
1807,1,85.9915
1808,1,86.0402
1809,1,86.089
1810,1,86.1378
1811,1,86.1865
1812,1,86.2353
1813,1,86.2841
1814,1,86.3328
1815,1,86.3816
1816,1,86.4304
1817,1,86.4791
1818,1,86.5279
1819,1,86.5767
1820,1,86.6254
1821,1,86.6742
1822,1,86.723
1823,1,86.7717
1824,1,86.8205
1825,1,86.8693
1826,1,86.918
1827,1,86.9668
1828,1,87.0156
1829,1,87.0643
1830,1,87.1131
1831,1,87.1619
1832,1,87.2106
1833,1,87.2594
1834,1,87.3082
1835,1,87.3569
1836,1,87.4057
1837,1,87.4545
1838,1,87.5032
1839,1,87.552
1840,1,87.6008
1841,1,87.6495
1842,1,87.6983
1843,1,87.7471
1844,1,87.7958
1845,1,87.8446
1846,1,87.8934
1847,1,87.9421
1848,1,87.9909
1849,1,88.0397
1850,1,88.0884
1851,1,88.1372
1852,1,88.186
1853,1,88.2347
1854,1,88.2835
1855,1,88.3323
1856,1,88.381
1857,1,88.4298
1858,1,88.4786
1859,1,88.5273
1860,1,88.5761
1861,1,88.6249
1862,1,88.6737
1863,1,88.7224
1864,1,88.7712
1865,1,88.82
1866,1,88.8687
1867,1,88.9175
1868,1,88.9663
1869,1,89.015
1870,1,89.0638
1871,1,89.1126
1872,1,89.1613
1873,1,89.2101
1874,1,89.2589
1875,1,89.3076
1876,1,89.3564
1877,1,89.4052
1878,1,89.4539
1879,1,89.5027
1880,1,89.5515
1881,1,89.6002
1882,1,89.649
1883,1,89.6978
1884,1,89.7465
1885,1,89.7953
1886,1,89.8441
1887,1,89.8928
1888,1,89.9416
1889,1,89.9904
1890,1,90.0391
1891,1,90.0879
1892,1,90.1367
1893,1,90.1854
1894,1,90.2342
1895,1,90.283
1896,1,90.3317
1897,1,90.3805
1898,1,90.4293
1899,1,90.478
1900,1,90.5268
1901,1,90.5756
1902,1,90.6243
1903,1,90.6731
1904,1,90.7219
1905,1,90.7706
1906,1,90.8194
1907,1,90.8682
1908,1,90.9169
1909,1,90.9657
1910,1,91.0145
1911,1,91.0632
1912,1,91.112
1913,1,91.1608
1914,1,91.2095
1915,1,91.2583
1916,1,91.3071
1917,1,91.3558
1918,1,91.4046
1919,1,91.4534
1920,1,91.5021
1921,1,91.5509
1922,1,91.5997
1923,1,91.6484
1924,1,91.6972
1925,1,91.746
1926,1,91.7947
1927,1,91.8435
1928,1,91.8923
1929,1,91.941
1930,1,91.9898
1931,1,92.0386
1932,1,92.0873
1933,1,92.1361
1934,1,92.1849
1935,1,92.2336
1936,1,92.2824
1937,1,92.3312
1938,1,92.3799
1939,1,92.4287
1940,1,92.4775
1941,1,92.5262
1942,1,92.575
1943,1,92.6238
1944,1,92.6725
1945,1,92.7213
1946,1,92.7701
1947,1,92.8188
1948,1,92.8676
1949,1,92.9164
1950,1,92.9651
1951,1,93.0139
1952,1,93.0627
1953,1,93.1114
1954,1,93.1602
1955,1,93.209
1956,1,93.2577
1957,1,93.3065
1958,1,93.3553
1959,1,93.404
1960,1,93.4528
1961,1,93.5016
1962,1,93.5503
1963,1,93.5991
1964,1,93.6479
1965,1,93.6966
1966,1,93.7454
1967,1,93.7942
1968,1,93.8429
1969,1,93.8917
1970,1,93.9405
1971,1,93.9892
1972,1,94.038
1973,1,94.0868
1974,1,94.1355
1975,1,94.1843
1976,1,94.2331
1977,1,94.2818
1978,1,94.3306
1979,1,94.3794
1980,1,94.4281
1981,1,94.4769
1982,1,94.5257
1983,1,94.5744
1984,1,94.6232
1985,1,94.672
1986,1,94.7207
1987,1,94.7695
1988,1,94.8183
1989,1,94.867
1990,1,94.9158
1991,1,94.9646
1992,1,95.0133
1993,1,95.0621
1994,1,95.1109
1995,1,95.1596
1996,1,95.2084
1997,1,95.2572
1998,1,95.306
1999,1,95.3547
2000,1,95.4035
2001,1,95.4523
2002,1,95.501
2003,1,95.5498
2004,1,95.5986
2005,1,95.6473
2006,1,95.6961
2007,1,95.7449
2008,1,95.7936
2009,1,95.8424
2010,1,95.8912
2011,1,95.9399
2012,1,95.9887
2013,1,96.0375
2014,1,96.0862
2015,1,96.135
2016,1,96.1838
2017,1,96.2325
2018,1,96.2813
2019,1,96.3301
2020,1,96.3788
2021,1,96.4276
2022,1,96.4764
2023,1,96.5251
2024,1,96.5739
2025,1,96.6227
2026,1,96.6714
2027,1,96.7202
2028,1,96.769
2029,1,96.8177
2030,1,96.8665
2031,1,96.9153
2032,1,96.964
2033,1,97.0128
2034,1,97.0616
2035,1,97.1103
2036,1,97.1591
2037,1,97.2079
2038,1,97.2566
2039,1,97.3054
2040,1,97.3542
2041,1,97.4029
2042,1,97.4517
2043,1,97.5005
2044,1,97.5492
2045,1,97.598
2046,1,97.6468
2047,1,97.6955
2048,1,97.7443
2049,1,97.7931
2050,1,97.8418
2051,1,97.8906
2052,1,97.9394
2053,1,97.9881
2054,1,98.0369
2055,1,98.0857
2056,1,98.1344
2057,1,98.1832
2058,1,98.232
2059,1,98.2807
2060,1,98.3295
2061,1,98.3783
2062,1,98.427
2063,1,98.4758
2064,1,98.5246
2065,1,98.5733
2066,1,98.6221
2067,1,98.6709
2068,1,98.7196
2069,1,98.7684
2070,1,98.8172
2071,1,98.8659
2072,1,98.9147
2073,1,98.9635
2074,1,99.0122
2075,1,99.061
2076,1,99.1098
2077,1,99.1585
2078,1,99.2073
2079,1,99.2561
2080,1,99.3048
2081,1,99.3536
2082,1,99.4024
2083,1,99.4511
2084,1,99.4999
2085,1,99.5487
2086,1,99.5974
2087,1,99.6462
2088,1,99.695
2089,1,99.7437
2090,1,99.7925
2091,1,99.8413
2092,1,99.89
2093,1,99.9388
2094,1,99.9876
2095,1,100.036
2096,1,100.085
2097,1,100.134
2098,1,100.183
2099,1,100.231
2100,1,100.28
2101,1,100.329
2102,1,100.378
2103,1,100.426
2104,1,100.475
2105,1,100.524
2106,1,100.573
2107,1,100.622
2108,1,100.67
2109,1,100.719
2110,1,100.768
2111,1,100.817
2112,1,100.865
2113,1,100.914
2114,1,100.963
2115,1,101.012
2116,1,101.06
2117,1,101.109
2118,1,101.158
2119,1,101.207
2120,1,101.256
2121,1,101.304
2122,1,101.353
2123,1,101.402
2124,1,101.451
2125,1,101.499
2126,1,101.548
2127,1,101.597
2128,1,101.646
2129,1,101.694
2130,1,101.743
2131,1,101.792
2132,1,101.841
2133,1,101.889
2134,1,101.938
2135,1,101.987
2136,1,102.036
2137,1,102.085
2138,1,102.133
2139,1,102.182
2140,1,102.231
2141,1,102.28
2142,1,102.328
2143,1,102.377
2144,1,102.426
2145,1,102.475
2146,1,102.523
2147,1,102.572
2148,1,102.621
2149,1,102.67
2150,1,102.719
2151,1,102.767
2152,1,102.816
2153,1,102.865
2154,1,102.914
2155,1,102.962
2156,1,103.011
2157,1,103.06
2158,1,103.109
2159,1,103.157
2160,1,103.206
2161,1,103.255
2162,1,103.304
2163,1,103.352
2164,1,103.401
2165,1,103.45
2166,1,103.499
2167,1,103.548
2168,1,103.596
2169,1,103.645
2170,1,103.694
2171,1,103.743
2172,1,103.791
2173,1,103.84
2174,1,103.889
2175,1,103.938
2176,1,103.986
2177,1,104.035
2178,1,104.084
2179,1,104.133
2180,1,104.182
2181,1,104.23
2182,1,104.279
2183,1,104.328
2184,1,104.377
2185,1,104.425
2186,1,104.474
2187,1,104.523
2188,1,104.572
2189,1,104.62
2190,1,104.669
2191,1,104.718
2192,1,104.767
2193,1,104.815
2194,1,104.864
2195,1,104.913
2196,1,104.962
2197,1,105.011
2198,1,105.059
2199,1,105.108
2200,1,105.157
2201,1,105.206
2202,1,105.254
2203,1,105.303
2204,1,105.352
2205,1,105.401
2206,1,105.449
2207,1,105.498
2208,1,105.547
2209,1,105.596
2210,1,105.645
2211,1,105.693
2212,1,105.742
2213,1,105.791
2214,1,105.84
2215,1,105.888
2216,1,105.937
2217,1,105.986
2218,1,106.035
2219,1,106.083
2220,1,106.132
2221,1,106.181
2222,1,106.23
2223,1,106.279
2224,1,106.327
2225,1,106.376
2226,1,106.425
2227,1,106.474
2228,1,106.522
2229,1,106.571
2230,1,106.62
2231,1,106.669
2232,1,106.717
2233,1,106.766
2234,1,106.815
2235,1,106.864
2236,1,106.912
2237,1,106.961
2238,1,107.01
2239,1,107.059
2240,1,107.108
2241,1,107.156
2242,1,107.205
2243,1,107.254
2244,1,107.303
2245,1,107.351
2246,1,107.4
2247,1,107.449
2248,1,107.498
2249,1,107.546
2250,1,107.595
2251,1,107.644
2252,1,107.693
2253,1,107.742
2254,1,107.79
2255,1,107.839
2256,1,107.888
2257,1,107.937
2258,1,107.985
2259,1,108.034
2260,1,108.083
2261,1,108.132
2262,1,108.18
2263,1,108.229
2264,1,108.278
2265,1,108.327
2266,1,108.375
2267,1,108.424
2268,1,108.473
2269,1,108.522
2270,1,108.571
2271,1,108.619
2272,1,108.668
2273,1,108.717
2274,1,108.766
2275,1,108.814
2276,1,108.863
2277,1,108.912
2278,1,108.961
2279,1,109.009
2280,1,109.058
2281,1,109.107
2282,1,109.156
2283,1,109.205
2284,1,109.253
2285,1,109.302
2286,1,109.351
2287,1,109.4
2288,1,109.448
2289,1,109.497
2290,1,109.546
2291,1,109.595
2292,1,109.643
2293,1,109.692
2294,1,109.741
2295,1,109.79
2296,1,109.838
2297,1,109.887
2298,1,109.936
2299,1,109.985
2300,1,110.034
2301,1,110.082
2302,1,110.131
2303,1,110.18
2304,1,110.229
2305,1,110.277
2306,1,110.326
2307,1,110.375
2308,1,110.424
2309,1,110.472
2310,1,110.521
2311,1,110.57
2312,1,110.619
2313,1,110.668
2314,1,110.716
2315,1,110.765
2316,1,110.814
2317,1,110.863
2318,1,110.911
2319,1,110.96
2320,1,111.009
2321,1,111.058
2322,1,111.106
2323,1,111.155
2324,1,111.204
2325,1,111.253
2326,1,111.301
2327,1,111.35
2328,1,111.399
2329,1,111.448
2330,1,111.497
2331,1,111.545
2332,1,111.594
2333,1,111.643
2334,1,111.692
2335,1,111.74
2336,1,111.789
2337,1,111.838
2338,1,111.887
2339,1,111.935
2340,1,111.984
2341,1,112.033
2342,1,112.082
2343,1,112.131
2344,1,112.179
2345,1,112.228
2346,1,112.277
2347,1,112.326
2348,1,112.374
2349,1,112.423
2350,1,112.472
2351,1,112.521
2352,1,112.569
2353,1,112.618
2354,1,112.667
2355,1,112.716
2356,1,112.765
2357,1,112.813
2358,1,112.862
2359,1,112.911
2360,1,112.96
2361,1,113.008
2362,1,113.057
2363,1,113.106
2364,1,113.155
2365,1,113.203
2366,1,113.252
2367,1,113.301
2368,1,113.35
2369,1,113.398
2370,1,113.447
2371,1,113.496
2372,1,113.545
2373,1,113.594
2374,1,113.642
2375,1,113.691
2376,1,113.74
2377,1,113.789
2378,1,113.837
2379,1,113.886
2380,1,113.935
2381,1,113.984
2382,1,114.032
2383,1,114.081
2384,1,114.13
2385,1,114.179
2386,1,114.228
2387,1,114.276
2388,1,114.325
2389,1,114.374
2390,1,114.423
2391,1,114.471
2392,1,114.52
2393,1,114.569
2394,1,114.618
2395,1,114.666
2396,1,114.715
2397,1,114.764
2398,1,114.813
2399,1,114.861
2400,1,114.91
2401,1,114.959
2402,1,115.008
2403,1,115.057
2404,1,115.105
2405,1,115.154
2406,1,115.203
2407,1,115.252
2408,1,115.3
2409,1,115.349
2410,1,115.398
2411,1,115.447
2412,1,115.495
2413,1,115.544
2414,1,115.593
2415,1,115.642
2416,1,115.691
2417,1,115.739
2418,1,115.788
2419,1,115.837
2420,1,115.886
2421,1,115.934
2422,1,115.983
2423,1,116.032
2424,1,116.081
2425,1,116.129
2426,1,116.178
2427,1,116.227
2428,1,116.276
2429,1,116.324
2430,1,116.373
2431,1,116.422
2432,1,116.471
2433,1,116.52
2434,1,116.568
2435,1,116.617
2436,1,116.666
2437,1,116.715
2438,1,116.763
2439,1,116.812
2440,1,116.861
2441,1,116.91
2442,1,116.958
2443,1,117.007
2444,1,117.056
2445,1,117.105
2446,1,117.154
2447,1,117.202
2448,1,117.251
2449,1,117.3
2450,1,117.349
2451,1,117.397
2452,1,117.446
2453,1,117.495
2454,1,117.544
2455,1,117.592
2456,1,117.641
2457,1,117.69
2458,1,117.739
2459,1,117.787
2460,1,117.836
2461,1,117.885
2462,1,117.934
2463,1,117.983
2464,1,118.031
2465,1,118.08
2466,1,118.129
2467,1,118.178
2468,1,118.226
2469,1,118.275
2470,1,118.324
2471,1,118.373
2472,1,118.421
2473,1,118.47
2474,1,118.519
2475,1,118.568
2476,1,118.617
2477,1,118.665
2478,1,118.714
2479,1,118.763
2480,1,118.812
2481,1,118.86
2482,1,118.909
2483,1,118.958
2484,1,119.007
2485,1,119.055
2486,1,119.104
2487,1,119.153
2488,1,119.202
2489,1,119.251
2490,1,119.299
2491,1,119.348
2492,1,119.397
2493,1,119.446
2494,1,119.494
2495,1,119.543
2496,1,119.592
2497,1,119.641
2498,1,119.689
2499,1,119.738
2500,1,119.787
2501,1,119.836
2502,1,119.884
2503,1,119.933
2504,1,119.982
2505,1,120.031
2506,1,120.08
2507,1,120.128
2508,1,120.177
2509,1,120.226
2510,1,120.275
2511,1,120.323
2512,1,120.372
2513,1,120.421
2514,1,120.47
2515,1,120.518
2516,1,120.567
2517,1,120.616
2518,1,120.665
2519,1,120.714
2520,1,120.762
2521,1,120.811
2522,1,120.86
2523,1,120.909
2524,1,120.957
2525,1,121.006
2526,1,121.055
2527,1,121.104
2528,1,121.152
2529,1,121.201
2530,1,121.25
2531,1,121.299
2532,1,121.347
2533,1,121.396
2534,1,121.445
2535,1,121.494
2536,1,121.543
2537,1,121.591
2538,1,121.64
2539,1,121.689
2540,1,121.738
2541,1,121.786
2542,1,121.835
2543,1,121.884
2544,1,121.933
2545,1,121.981
2546,1,122.03
2547,1,122.079
2548,1,122.128
2549,1,122.177
2550,1,122.225
2551,1,122.274
2552,1,122.323
2553,1,122.372
2554,1,122.42
2555,1,122.469
2556,1,122.518
2557,1,122.567
2558,1,122.615
2559,1,122.664
2560,1,122.713
2561,1,122.762
2562,1,122.81
2563,1,122.859
2564,1,122.908
2565,1,122.957
2566,1,123.006
2567,1,123.054
2568,1,123.103
2569,1,123.152
2570,1,123.201
2571,1,123.249
2572,1,123.298
2573,1,123.347
2574,1,123.396
2575,1,123.444
2576,1,123.493
2577,1,123.542
2578,1,123.591
2579,1,123.64
2580,1,123.688
2581,1,123.737
2582,1,123.786
2583,1,123.835
2584,1,123.883
2585,1,123.932
2586,1,123.981
2587,1,124.03
2588,1,124.078
2589,1,124.127
2590,1,124.176
2591,1,124.225
2592,1,124.273
2593,1,124.322
2594,1,124.371
2595,1,124.42
2596,1,124.469
2597,1,124.517
2598,1,124.566
2599,1,124.615
2600,1,124.664
2601,1,124.712
2602,1,124.761
2603,1,124.81
2604,1,124.859
2605,1,124.907
2606,1,124.956
2607,1,125.005
2608,1,125.054
2609,1,125.103
2610,1,125.151
2611,1,125.2
2612,1,125.249
2613,1,125.298
2614,1,125.346
2615,1,125.395
2616,1,125.444
2617,1,125.493
2618,1,125.541
2619,1,125.59
2620,1,125.639
2621,1,125.688
2622,1,125.737
2623,1,125.785
2624,1,125.834
2625,1,125.883
2626,1,125.932
2627,1,125.98
2628,1,126.029
2629,1,126.078
2630,1,126.127
2631,1,126.175
2632,1,126.224
2633,1,126.273
2634,1,126.322
2635,1,126.37
2636,1,126.419
2637,1,126.468
2638,1,126.517
2639,1,126.566
2640,1,126.614
2641,1,126.663
2642,1,126.712
2643,1,126.761
2644,1,126.809
2645,1,126.858
2646,1,126.907
2647,1,126.956
2648,1,127.004
2649,1,127.053
2650,1,127.102
2651,1,127.151
2652,1,127.2
2653,1,127.248
2654,1,127.297
2655,1,127.346
2656,1,127.395
2657,1,127.443
2658,1,127.492
2659,1,127.541
2660,1,127.59
2661,1,127.638
2662,1,127.687
2663,1,127.736
2664,1,127.785
2665,1,127.833
2666,1,127.882
2667,1,127.931
2668,1,127.98
2669,1,128.029
2670,1,128.077
2671,1,128.126
2672,1,128.175
2673,1,128.224
2674,1,128.272
2675,1,128.321
2676,1,128.37
2677,1,128.419
2678,1,128.467
2679,1,128.516
2680,1,128.565
2681,1,128.614
2682,1,128.663
2683,1,128.711
2684,1,128.76
2685,1,128.809
2686,1,128.858
2687,1,128.906
2688,1,128.955
2689,1,129.004
2690,1,129.053
2691,1,129.101
2692,1,129.15
2693,1,129.199
2694,1,129.248
2695,1,129.296
2696,1,129.345
2697,1,129.394
2698,1,129.443
2699,1,129.492
2700,1,129.54
2701,1,129.589
2702,1,129.638
2703,1,129.687
2704,1,129.735
2705,1,129.784
2706,1,129.833
2707,1,129.882
2708,1,129.93
2709,1,129.979
2710,1,130.028
2711,1,130.077
2712,1,130.126
2713,1,130.174
2714,1,130.223
2715,1,130.272
2716,1,130.321
2717,1,130.369
2718,1,130.418
2719,1,130.467
2720,1,130.516
2721,1,130.564
2722,1,130.613
2723,1,130.662
2724,1,130.711
2725,1,130.759
2726,1,130.808
2727,1,130.857
2728,1,130.906
2729,1,130.955
2730,1,131.003
2731,1,131.052
2732,1,131.101
2733,1,131.15
2734,1,131.198
2735,1,131.247
2736,1,131.296
2737,1,131.345
2738,1,131.393
2739,1,131.442
2740,1,131.491
2741,1,131.54
2742,1,131.589
2743,1,131.637
2744,1,131.686
2745,1,131.735
2746,1,131.784
2747,1,131.832
2748,1,131.881
2749,1,131.93
2750,1,131.979
2751,1,132.027
2752,1,132.076
2753,1,132.125
2754,1,132.174
2755,1,132.223
2756,1,132.271
2757,1,132.32
2758,1,132.369
2759,1,132.418
2760,1,132.466
2761,1,132.515
2762,1,132.564
2763,1,132.613
2764,1,132.661
2765,1,132.71
2766,1,132.759
2767,1,132.808
2768,1,132.856
2769,1,132.905
2770,1,132.954
2771,1,133.003
2772,1,133.052
2773,1,133.1
2774,1,133.149
2775,1,133.198
2776,1,133.247
2777,1,133.295
2778,1,133.344
2779,1,133.393
2780,1,133.442
2781,1,133.49
2782,1,133.539
2783,1,133.588
2784,1,133.637
2785,1,133.686
2786,1,133.734
2787,1,133.783
2788,1,133.832
2789,1,133.881
2790,1,133.929
2791,1,133.978
2792,1,134.027
2793,1,134.076
2794,1,134.124
2795,1,134.173
2796,1,134.222
2797,1,134.271
2798,1,134.319
2799,1,134.368
2800,1,134.417
2801,1,134.466
2802,1,134.515
2803,1,134.563
2804,1,134.612
2805,1,134.661
2806,1,134.71
2807,1,134.758
2808,1,134.807
2809,1,134.856
2810,1,134.905
2811,1,134.953
2812,1,135.002
2813,1,135.051
2814,1,135.1
2815,1,135.149
2816,1,135.197
2817,1,135.246
2818,1,135.295
2819,1,135.344
2820,1,135.392
2821,1,135.441
2822,1,135.49
2823,1,135.539
2824,1,135.587
2825,1,135.636
2826,1,135.685
2827,1,135.734
2828,1,135.782
2829,1,135.831
2830,1,135.88
2831,1,135.929
2832,1,135.978
2833,1,136.026
2834,1,136.075
2835,1,136.124
2836,1,136.173
2837,1,136.221
2838,1,136.27
2839,1,136.319
2840,1,136.368
2841,1,136.416
2842,1,136.465
2843,1,136.514
2844,1,136.563
2845,1,136.612
2846,1,136.66
2847,1,136.709
2848,1,136.758
2849,1,136.807
2850,1,136.855
2851,1,136.904
2852,1,136.953
2853,1,137.002
2854,1,137.05
2855,1,137.099
2856,1,137.148
2857,1,137.197
2858,1,137.245
2859,1,137.294
2860,1,137.343
2861,1,137.392
2862,1,137.441
2863,1,137.489
2864,1,137.538
2865,1,137.587
2866,1,137.636
2867,1,137.684
2868,1,137.733
2869,1,137.782
2870,1,137.831
2871,1,137.879
2872,1,137.928
2873,1,137.977
2874,1,138.026
2875,1,138.075
2876,1,138.123
2877,1,138.172
2878,1,138.221
2879,1,138.27
2880,1,138.318
2881,1,138.367
2882,1,138.416
2883,1,138.465
2884,1,138.513
2885,1,138.562
2886,1,138.611
2887,1,138.66
2888,1,138.708
2889,1,138.757
2890,1,138.806
2891,1,138.855
2892,1,138.904
2893,1,138.952
2894,1,139.001
2895,1,139.05
2896,1,139.099
2897,1,139.147
2898,1,139.196
2899,1,139.245
2900,1,139.294
2901,1,139.342
2902,1,139.391
2903,1,139.44
2904,1,139.489
2905,1,139.538
2906,1,139.586
2907,1,139.635
2908,1,139.684
2909,1,139.733
2910,1,139.781
2911,1,139.83
2912,1,139.879
2913,1,139.928
2914,1,139.976
2915,1,140.025
2916,1,140.074
2917,1,140.123
2918,1,140.172
2919,1,140.22
2920,1,140.269
2921,1,140.318
2922,1,140.367
2923,1,140.415
2924,1,140.464
2925,1,140.513
2926,1,140.562
2927,1,140.61
2928,1,140.659
2929,1,140.708
2930,1,140.757
2931,1,140.805
2932,1,140.854
2933,1,140.903
2934,1,140.952
2935,1,141.001
2936,1,141.049
2937,1,141.098
2938,1,141.147
2939,1,141.196
2940,1,141.244
2941,1,141.293
2942,1,141.342
2943,1,141.391
2944,1,141.439
2945,1,141.488
2946,1,141.537
2947,1,141.586
2948,1,141.635
2949,1,141.683
2950,1,141.732
2951,1,141.781
2952,1,141.83
2953,1,141.878
2954,1,141.927
2955,1,141.976
2956,1,142.025
2957,1,142.073
2958,1,142.122
2959,1,142.171
2960,1,142.22
2961,1,142.268
2962,1,142.317
2963,1,142.366
2964,1,142.415
2965,1,142.464
2966,1,142.512
2967,1,142.561
2968,1,142.61
2969,1,142.659
2970,1,142.707
2971,1,142.756
2972,1,142.805
2973,1,142.854
2974,1,142.902
