t,T+R,N_0,N_1,N_2,N_3
308,1.07002,6.21337e-23,1.0143e-23,1.95711e-24,6.61805e-25
309,1.0528,1.29444e-22,1.64374e-23,2.60443e-24,6.96927e-25
310,1.01897,2.28671e-22,2.73658e-23,4.07016e-24,7.80464e-25
311,0.974403,3.63245e-22,4.58192e-23,7.31354e-24,1.24288e-24
312,0.928183,5.38738e-22,7.57957e-23,1.35335e-23,2.59518e-24
313,0.890808,7.69569e-22,1.22938e-22,2.39499e-23,5.39627e-24
314,0.871896,1.09011e-21,1.95798e-22,3.97175e-23,1.00621e-23
315,0.878008,1.57094e-21,3.08282e-22,6.2314e-23,1.67663e-23
316,0.911025,2.34078e-21,4.83648e-22,9.47028e-23,2.56385e-23
317,0.967457,3.61462e-21,7.60248e-22,1.43364e-22,3.74347e-23
318,1.03884,5.73028e-21,1.19926e-21,2.20955e-22,5.46718e-23
319,1.11317,9.19743e-21,1.89495e-21,3.49029e-22,8.2973e-23
320,1.17701,1.47677e-20,2.98909e-21,5.6042e-22,1.32179e-22
321,1.21799,2.3541e-20,4.69308e-21,9.01512e-22,2.16871e-22
322,1.22711,3.71299e-20,7.32361e-21,1.43609e-21,3.56405e-22
323,1.20044,5.79189e-20,1.13604e-20,2.25405e-21,5.75472e-22
324,1.13993,8.94655e-20,1.75373e-20,3.48952e-21,9.07139e-22
325,1.05323,1.37114e-19,2.69806e-20,5.35336e-21,1.40091e-21
326,0.952508,2.08921e-19,4.14118e-20,8.18379e-21,2.1381e-21
327,0.852543,3.17031e-19,6.3439e-20,1.25178e-20,3.25572e-21
328,0.768437,4.79702e-19,9.69759e-20,1.91855e-20,4.97845e-21
329,0.713303,7.24279e-19,1.47848e-19,2.94339e-20,7.65782e-21
330,0.696334,1.09152e-18,2.24684e-19,4.50965e-20,1.18197e-20
331,0.721504,1.6419e-18,3.40239e-19,6.88432e-20,1.82268e-20
332,0.787093,2.46471e-18,5.13362e-19,1.04567e-19,2.79741e-20
333,0.886047,3.6913e-18,7.71899e-19,1.57992e-19,4.26443e-20
334,1.00707,5.51404e-18,1.15695e-18,2.37606e-19,6.45665e-20
335,1.13623,8.21372e-18,1.72904e-18,3.5605e-19,9.72258e-20
336,1.2589,1.21988e-17,2.57694e-18,5.32133e-19,1.45877e-19
337,1.36155,1.80619e-17,3.83029e-18,7.93655e-19,2.18424e-19
338,1.43338,2.66599e-17,5.67768e-18,1.18138e-18,3.26636e-19
339,1.4675,3.92291e-17,8.39233e-18,1.7546e-18,4.87828e-19
340,1.4614,5.75486e-17,1.23689e-17,2.59903e-18,7.27185e-19
341,1.41703,8.41716e-17,1.81761e-17,3.83818e-18,1.08109e-18
342,1.34016,1.22753e-16,2.66314e-17,5.64975e-18,1.60193e-18
343,1.23947,1.78513e-16,3.89075e-17,8.28937e-18,2.36521e-18
344,1.1253,2.5888e-16,5.66822e-17,1.21245e-17,3.47983e-18
345,1.0084,3.74407e-16,8.23502e-17,1.76826e-17,5.10312e-18
346,0.898678,5.40033e-16,1.19319e-16,2.57191e-17,7.46207e-18
347,0.804309,7.76853e-16,1.72422e-16,3.73121e-17,1.08833e-17
348,0.73101,1.11457e-15,2.48497e-16,5.3994e-17,1.58349e-17
349,0.681769,1.59489e-15,3.57185e-16,7.79351e-17,2.29843e-17
350,0.656882,2.27623e-15,5.12047e-16,1.12198e-16,3.3279e-17
351,0.654297,3.24018e-15,7.32104e-16,1.61092e-16,4.80593e-17
352,0.670186,4.60038e-15,1.04397e-15,2.30668e-16,6.92157e-17
353,0.699638,6.51476e-15,1.48479e-15,3.29401e-16,9.94092e-17
354,0.737397,9.20215e-15,2.10629e-15,4.69138e-16,1.42379e-16
355,0.778541,1.29651e-14,2.98027e-15,6.66402e-16,2.03371e-16
356,0.819037,1.82206e-14,4.20622e-15,9.44186e-16,2.89728e-16
357,0.856125,2.55425e-14,5.92157e-15,1.3344e-15,4.11704e-16
358,0.888509,3.57174e-14,8.31566e-15,1.88118e-15,5.83576e-16
359,0.916355,4.98223e-14,1.16488e-14,2.64548e-15,8.25168e-16
360,0.941111,6.9327e-14,1.62777e-14,3.71113e-15,1.16392e-15
361,0.965199,9.6233e-14,2.26903e-14,5.19324e-15,1.63771e-15
362,0.991621,1.33259e-13,3.15521e-14,7.2494e-15,2.29868e-15
363,1.02352,1.84089e-13,4.37691e-14,1.00949e-14,3.21845e-15
364,1.06377,2.53703e-13,6.05707e-14,1.4023e-14,4.49513e-15
365,1.11457,3.48818e-13,8.36224e-14,1.94325e-14,6.26287e-15
366,1.17723,4.7847e-13,1.15174e-13,2.68645e-14,8.70464e-15
367,1.2519,6.54787e-13,1.5826e-13,3.70509e-14,1.20694e-14
