t,T+R,N_0
1037,1,6.4394e-19
1038,1,5.45376e-19
1039,1,4.71137e-19
1040,1,4.70913e-19
1041,1,5.31694e-19
1042,1,5.92677e-19
1043,1,5.9732e-19
1044,1,5.39713e-19
1045,1,4.68415e-19
1046,1,4.4585e-19
1047,1,4.96892e-19
1048,1,5.88058e-19
1049,1,6.5347e-19
1050,1,6.46247e-19
1051,1,5.74248e-19
1052,1,4.92497e-19
1053,1,4.59345e-19
1054,1,4.91909e-19
1055,1,5.55582e-19
1056,1,5.94571e-19
1057,1,5.77639e-19
1058,1,5.22212e-19
1059,1,4.78299e-19
1060,1,4.86473e-19
1061,1,5.44335e-19
1062,1,6.08319e-19
1063,1,6.28692e-19
1064,1,5.89135e-19
1065,1,5.19278e-19
1066,1,4.70824e-19
1067,1,4.76952e-19
1068,1,5.2758e-19
1069,1,5.79413e-19
1070,1,5.91665e-19
1071,1,5.58189e-19
1072,1,5.10649e-19
1073,1,4.91215e-19
1074,1,5.176e-19
1075,1,5.68949e-19
1076,1,6.03289e-19
1077,1,5.91842e-19
1078,1,5.42218e-19
1079,1,4.92047e-19
1080,1,4.78855e-19
1081,1,5.10611e-19
1082,1,5.60497e-19
1083,1,5.8927e-19
1084,1,5.76636e-19
1085,1,5.3639e-19
1086,1,5.03763e-19
1087,1,5.06025e-19
1088,1,5.40587e-19
1089,1,5.77887e-19
1090,1,5.86168e-19
1091,1,5.57518e-19
1092,1,5.14087e-19
1093,1,4.89919e-19
1094,1,5.03545e-19
1095,1,5.43531e-19
1096,1,5.78283e-19
1097,1,5.81659e-19
1098,1,5.53393e-19
1099,1,5.18232e-19
1100,1,5.05063e-19
1101,1,5.2349e-19
1102,1,5.56756e-19
1103,1,5.76254e-19
1104,1,5.65264e-19
1105,1,5.32455e-19
1106,1,5.04435e-19
1107,1,5.03878e-19
1108,1,5.31223e-19
1109,1,5.6472e-19
1110,1,5.78283e-19
1111,1,5.62395e-19
1112,1,5.31154e-19
1113,1,5.1015e-19
1114,1,5.15511e-19
1115,1,5.41286e-19
1116,1,5.65082e-19
1117,1,5.66854e-19
1118,1,5.45275e-19
1119,1,5.18416e-19
1120,1,5.0855e-19
1121,1,5.2391e-19
1122,1,5.5216e-19
1123,1,5.70765e-19
1124,1,5.65355e-19
1125,1,5.41064e-19
1126,1,5.17863e-19
1127,1,5.14041e-19
1128,1,5.31532e-19
1129,1,5.54954e-19
1130,1,5.64677e-19
1131,1,5.53016e-19
1132,1,5.30153e-19
1133,1,5.15356e-19
1134,1,5.20965e-19
1135,1,5.4239e-19
1136,1,5.62155e-19
1137,1,5.64388e-19
1138,1,5.47638e-19
1139,1,5.25753e-19
1140,1,5.16276e-19
1141,1,5.26165e-19
1142,1,5.46499e-19
1143,1,5.6023e-19
1144,1,5.56341e-19
1145,1,5.38652e-19
1146,1,5.22282e-19
1147,1,5.20909e-19
1148,1,5.35572e-19
1149,1,5.54058e-19
1150,1,5.61187e-19
1151,1,5.51276e-19
1152,1,5.32622e-19
1153,1,5.20408e-19
1154,1,5.24195e-19
1155,1,5.40305e-19
1156,1,5.55195e-19
1157,1,5.56789e-19
1158,1,5.44302e-19
1159,1,5.28539e-19
1160,1,5.22712e-19
1161,1,5.31485e-19
1162,1,5.47346e-19
1163,1,5.57053e-19
1164,1,5.52654e-19
1165,1,5.37924e-19
1166,1,5.25022e-19
1167,1,5.24357e-19
1168,1,5.36103e-19
1169,1,5.50339e-19
1170,1,5.55395e-19
1171,1,5.4749e-19
1172,1,5.33584e-19
1173,1,5.25362e-19
1174,1,5.29509e-19
1175,1,5.42294e-19
1176,1,5.52912e-19
1177,1,5.52574e-19
1178,1,5.41701e-19
1179,1,5.29399e-19
1180,1,5.2578e-19
1181,1,5.33599e-19
1182,1,5.46192e-19
1183,1,5.53145e-19
1184,1,5.4897e-19
1185,1,5.37463e-19
1186,1,5.28348e-19
1187,1,5.29087e-19
1188,1,5.38803e-19
1189,1,5.49186e-19
1190,1,5.51567e-19
1191,1,5.4409e-19
1192,1,5.33123e-19
1193,1,5.27783e-19
1194,1,5.32362e-19
1195,1,5.42891e-19
1196,1,5.50577e-19
1197,1,5.49196e-19
1198,1,5.4015e-19
1199,1,5.31124e-19
1200,1,5.29579e-19
1201,1,5.36571e-19
1202,1,5.46055e-19
1203,1,5.50062e-19
1204,1,5.45344e-19
1205,1,5.35993e-19
1206,1,5.29857e-19
1207,1,5.31973e-19
1208,1,5.40444e-19
1209,1,5.48152e-19
1210,1,5.48774e-19
1211,1,5.41993e-19
1212,1,5.33618e-19
1213,1,5.30612e-19
1214,1,5.3531e-19
1215,1,5.43577e-19
1216,1,5.48413e-19
1217,1,5.45844e-19
1218,1,5.38168e-19
1219,1,5.31891e-19
1220,1,5.32231e-19
1221,1,5.38797e-19
1222,1,5.46031e-19
1223,1,5.47935e-19
1224,1,5.43064e-19
1225,1,5.35621e-19
1226,1,5.31844e-19
1227,1,5.34763e-19
1228,1,5.41765e-19
1229,1,5.46906e-19
1230,1,5.45928e-19
1231,1,5.39792e-19
1232,1,5.33743e-19
1233,1,5.32844e-19
1234,1,5.37748e-19
1235,1,5.44259e-19
1236,1,5.46928e-19
1237,1,5.43612e-19
1238,1,5.37208e-19
1239,1,5.33117e-19
1240,1,5.34677e-19
1241,1,5.40442e-19
1242,1,5.45485e-19
1243,1,5.45598e-19
1244,1,5.40801e-19
1245,1,5.35222e-19
1246,1,5.33559e-19
1247,1,5.37129e-19
1248,1,5.42849e-19
1249,1,5.45887e-19
1250,1,5.43761e-19
1251,1,5.38354e-19
1252,1,5.34251e-19
1253,1,5.34847e-19
1254,1,5.39531e-19
1255,1,5.44286e-19
1256,1,5.45127e-19
1257,1,5.41436e-19
1258,1,5.36404e-19
1259,1,5.34271e-19
1260,1,5.36768e-19
1261,1,5.41697e-19
1262,1,5.44873e-19
1263,1,5.43683e-19
1264,1,5.39219e-19
1265,1,5.35316e-19
1266,1,5.35245e-19
1267,1,5.38982e-19
1268,1,5.43314e-19
1269,1,5.44584e-19
1270,1,5.4179e-19
1271,1,5.37367e-19
1272,1,5.35066e-19
1273,1,5.3678e-19
1274,1,5.40993e-19
1275,1,5.44118e-19
1276,1,5.43557e-19
1277,1,5.39856e-19
1278,1,5.36197e-19
1279,1,5.3564e-19
1280,1,5.38578e-19
1281,1,5.42444e-19
1282,1,5.43955e-19
1283,1,5.41872e-19
1284,1,5.38023e-19
1285,1,5.35687e-19
1286,1,5.36804e-19
1287,1,5.40364e-19
1288,1,5.43325e-19
1289,1,5.43203e-19
1290,1,5.40175e-19
1291,1,5.36856e-19
1292,1,5.36057e-19
1293,1,5.38414e-19
1294,1,5.41882e-19
1295,1,5.4353e-19
1296,1,5.42019e-19
1297,1,5.38704e-19
1298,1,5.36437e-19
1299,1,5.37111e-19
1300,1,5.40108e-19
1301,1,5.42845e-19
1302,1,5.43019e-19
1303,1,5.40538e-19
1304,1,5.3756e-19
1305,1,5.36624e-19
1306,1,5.38491e-19
1307,1,5.41539e-19
1308,1,5.43172e-19
1309,1,5.42052e-19
1310,1,5.39191e-19
1311,1,5.37046e-19
1312,1,5.37414e-19
1313,1,5.39944e-19
1314,1,5.42448e-19
1315,1,5.42805e-19
1316,1,5.40768e-19
1317,1,5.38126e-19
1318,1,5.37144e-19
1319,1,5.38647e-19
1320,1,5.41323e-19
1321,1,5.42902e-19
1322,1,5.42071e-19
1323,1,5.39586e-19
1324,1,5.37573e-19
1325,1,5.37721e-19
1326,1,5.39847e-19
1327,1,5.42105e-19
1328,1,5.42565e-19
1329,1,5.40883e-19
1330,1,5.38545e-19
1331,1,5.37559e-19
1332,1,5.38742e-19
1333,1,5.41061e-19
1334,1,5.42501e-19
1335,1,5.4185e-19
1336,1,5.39672e-19
1337,1,5.37816e-19
1338,1,5.37829e-19
1339,1,5.39641e-19
1340,1,5.41664e-19
1341,1,5.42164e-19
1342,1,5.40759e-19
1343,1,5.38695e-19
1344,1,5.37757e-19
1345,1,5.38734e-19
1346,1,5.40762e-19
1347,1,5.42092e-19
1348,1,5.41598e-19
1349,1,5.39714e-19
1350,1,5.3805e-19
1351,1,5.38004e-19
1352,1,5.39564e-19
1353,1,5.41358e-19
1354,1,5.41847e-19
1355,1,5.40635e-19
1356,1,5.38787e-19
1357,1,5.37894e-19
1358,1,5.38705e-19
1359,1,5.40495e-19
1360,1,5.4172e-19
1361,1,5.41349e-19
1362,1,5.39726e-19
1363,1,5.38259e-19
1364,1,5.38202e-19
1365,1,5.39578e-19
1366,1,5.41193e-19
1367,1,5.41671e-19
1368,1,5.40645e-19
1369,1,5.39041e-19
1370,1,5.38258e-19
1371,1,5.38986e-19
1372,1,5.40593e-19
1373,1,5.41716e-19
1374,1,5.41424e-19
1375,1,5.40007e-19
1376,1,5.38708e-19
1377,1,5.38638e-19
1378,1,5.3983e-19
1379,1,5.41225e-19
1380,1,5.41616e-19
1381,1,5.40658e-19
1382,1,5.39172e-19
1383,1,5.38417e-19
1384,1,5.39004e-19
1385,1,5.40385e-19
1386,1,5.41347e-19
1387,1,5.41065e-19
1388,1,5.39794e-19
1389,1,5.38634e-19
1390,1,5.38563e-19
1391,1,5.39616e-19
1392,1,5.40858e-19
1393,1,5.41209e-19
1394,1,5.40374e-19
1395,1,5.39089e-19
1396,1,5.38471e-19
1397,1,5.3905e-19
1398,1,5.4032e-19
1399,1,5.41203e-19
1400,1,5.40971e-19
1401,1,5.39855e-19
1402,1,5.38842e-19
1403,1,5.38812e-19
1404,1,5.39775e-19
1405,1,5.4089e-19
1406,1,5.4121e-19
1407,1,5.40492e-19
1408,1,5.39393e-19
1409,1,5.38899e-19
1410,1,5.39454e-19
1411,1,5.40585e-19
1412,1,5.41325e-19
1413,1,5.41044e-19
1414,1,5.39996e-19
1415,1,5.39063e-19
1416,1,5.39023e-19
1417,1,5.39857e-19
1418,1,5.40803e-19
1419,1,5.41018e-19
1420,1,5.40307e-19
1421,1,5.39276e-19
1422,1,5.38808e-19
1423,1,5.39286e-19
1424,1,5.40264e-19
1425,1,5.40879e-19
1426,1,5.40607e-19
1427,1,5.39684e-19
1428,1,5.38919e-19
1429,1,5.38972e-19
1430,1,5.39797e-19
1431,1,5.40686e-19
1432,1,5.409e-19
1433,1,5.40291e-19
1434,1,5.39423e-19
1435,1,5.39075e-19
1436,1,5.39561e-19
1437,1,5.40465e-19
1438,1,5.41013e-19
1439,1,5.40748e-19
1440,1,5.39924e-19
1441,1,5.39258e-19
1442,1,5.39319e-19
1443,1,5.40035e-19
1444,1,5.40759e-19
1445,1,5.4084e-19
1446,1,5.40205e-19
1447,1,5.39384e-19
1448,1,5.3907e-19
1449,1,5.3951e-19
1450,1,5.40296e-19
1451,1,5.40739e-19
1452,1,5.40447e-19
1453,1,5.39685e-19
1454,1,5.39114e-19
1455,1,5.39215e-19
1456,1,5.39886e-19
1457,1,5.40529e-19
1458,1,5.40597e-19
1459,1,5.40043e-19
1460,1,5.39381e-19
1461,1,5.39223e-19
1462,1,5.39738e-19
1463,1,5.40516e-19
1464,1,5.40932e-19
1465,1,5.40667e-19
1466,1,5.39984e-19
1467,1,5.39493e-19
1468,1,5.39604e-19
1469,1,5.40189e-19
1470,1,5.40708e-19
1471,1,5.4068e-19
1472,1,5.40115e-19
1473,1,5.39484e-19
1474,1,5.39327e-19
1475,1,5.39752e-19
1476,1,5.40372e-19
1477,1,5.4064e-19
1478,1,5.40323e-19
1479,1,5.3971e-19
1480,1,5.39342e-19
1481,1,5.39551e-19
1482,1,5.4017e-19
1483,1,5.40681e-19
1484,1,5.40676e-19
1485,1,5.40196e-19
1486,1,5.39688e-19
1487,1,5.39616e-19
1488,1,5.40044e-19
1489,1,5.40597e-19
1490,1,5.40787e-19
1491,1,5.40447e-19
1492,1,5.39865e-19
1493,1,5.39536e-19
1494,1,5.39721e-19
1495,1,5.40232e-19
1496,1,5.40596e-19
1497,1,5.40473e-19
1498,1,5.39958e-19
1499,1,5.39479e-19
1500,1,5.3944e-19
1501,1,5.39858e-19
1502,1,5.40366e-19
1503,1,5.4053e-19
1504,1,5.40227e-19
1505,1,5.39754e-19
1506,1,5.39546e-19
1507,1,5.39814e-19
1508,1,5.40339e-19
1509,1,5.40692e-19
1510,1,5.40591e-19
1511,1,5.40152e-19
1512,1,5.39764e-19
1513,1,5.39763e-19
1514,1,5.40124e-19
1515,1,5.40497e-19
1516,1,5.40526e-19
1517,1,5.40154e-19
1518,1,5.39676e-19
1519,1,5.39487e-19
1520,1,5.39732e-19
1521,1,5.40185e-19
1522,1,5.40447e-19
1523,1,5.40308e-19
1524,1,5.39911e-19
1525,1,5.39628e-19
1526,1,5.39725e-19
1527,1,5.40141e-19
1528,1,5.40524e-19
1529,1,5.40563e-19
1530,1,5.40234e-19
1531,1,5.39836e-19
1532,1,5.39722e-19
1533,1,5.39978e-19
1534,1,5.40374e-19
1535,1,5.40544e-19
1536,1,5.40341e-19
1537,1,5.3993e-19
1538,1,5.39652e-19
1539,1,5.3974e-19
1540,1,5.40089e-19
1541,1,5.40383e-19
1542,1,5.4037e-19
1543,1,5.40073e-19
1544,1,5.39771e-19
1545,1,5.39768e-19
1546,1,5.40089e-19
1547,1,5.40485e-19
1548,1,5.40639e-19
1549,1,5.40446e-19
1550,1,5.40094e-19
1551,1,5.39901e-19
1552,1,5.40033e-19
1553,1,5.40366e-19
1554,1,5.40599e-19
1555,1,5.40519e-19
1556,1,5.40191e-19
1557,1,5.39893e-19
1558,1,5.39869e-19
1559,1,5.4012e-19
1560,1,5.40406e-19
1561,1,5.40465e-19
1562,1,5.40232e-19
1563,1,5.39925e-19
1564,1,5.39818e-19
1565,1,5.40021e-19
1566,1,5.40377e-19
1567,1,5.40595e-19
1568,1,5.4051e-19
1569,1,5.40206e-19
1570,1,5.39965e-19
1571,1,5.39988e-19
1572,1,5.40234e-19
1573,1,5.40476e-19
1574,1,5.4047e-19
1575,1,5.40222e-19
1576,1,5.39928e-19
1577,1,5.39832e-19
1578,1,5.4001e-19
1579,1,5.4029e-19
1580,1,5.4042e-19
1581,1,5.40299e-19
1582,1,5.40039e-19
1583,1,5.39887e-19
1584,1,5.40003e-19
1585,1,5.40297e-19
1586,1,5.40526e-19
1587,1,5.40507e-19
1588,1,5.40246e-19
1589,1,5.39958e-19
1590,1,5.39864e-19
1591,1,5.40005e-19
1592,1,5.40215e-19
1593,1,5.40279e-19
1594,1,5.40128e-19
1595,1,5.39885e-19
1596,1,5.39779e-19
1597,1,5.39912e-19
1598,1,5.40186e-19
1599,1,5.4037e-19
1600,1,5.40318e-19
1601,1,5.40086e-19
1602,1,5.3989e-19
1603,1,5.399e-19
1604,1,5.40106e-19
1605,1,5.40327e-19
1606,1,5.40363e-19
1607,1,5.40178e-19
1608,1,5.3993e-19
1609,1,5.39829e-19
1610,1,5.39952e-19
1611,1,5.4019e-19
1612,1,5.40326e-19
1613,1,5.40262e-19
1614,1,5.40072e-19
1615,1,5.39942e-19
1616,1,5.40006e-19
1617,1,5.40216e-19
1618,1,5.40399e-19
1619,1,5.40398e-19
1620,1,5.40221e-19
1621,1,5.40036e-19
1622,1,5.40018e-19
1623,1,5.40199e-19
1624,1,5.40438e-19
1625,1,5.40544e-19
1626,1,5.40442e-19
1627,1,5.40237e-19
1628,1,5.40119e-19
1629,1,5.40187e-19
1630,1,5.40387e-19
1631,1,5.40539e-19
1632,1,5.40521e-19
1633,1,5.40356e-19
1634,1,5.402e-19
1635,1,5.40187e-19
1636,1,5.40331e-19
1637,1,5.40492e-19
1638,1,5.40515e-19
1639,1,5.40373e-19
1640,1,5.40185e-19
1641,1,5.40118e-19
1642,1,5.40225e-19
1643,1,5.40418e-19
1644,1,5.40518e-19
1645,1,5.40438e-19
1646,1,5.40238e-19
1647,1,5.40092e-19
1648,1,5.4012e-19
1649,1,5.40294e-19
1650,1,5.40475e-19
1651,1,5.40512e-19
1652,1,5.40394e-19
1653,1,5.40249e-19
1654,1,5.4021e-19
1655,1,5.40325e-19
1656,1,5.40492e-19
1657,1,5.40572e-19
1658,1,5.40505e-19
1659,1,5.40374e-19
1660,1,5.40316e-19
1661,1,5.40399e-19
1662,1,5.40572e-19
1663,1,5.40689e-19
1664,1,5.40665e-19
1665,1,5.40511e-19
1666,1,5.40379e-19
1667,1,5.4039e-19
1668,1,5.40538e-19
1669,1,5.40704e-19
1670,1,5.40752e-19
1671,1,5.40632e-19
1672,1,5.40448e-19
1673,1,5.40327e-19
1674,1,5.40337e-19
1675,1,5.40419e-19
1676,1,5.40446e-19
1677,1,5.4036e-19
1678,1,5.40206e-19
1679,1,5.40122e-19
1680,1,5.40184e-19
1681,1,5.40362e-19
1682,1,5.4052e-19
1683,1,5.40543e-19
1684,1,5.40433e-19
1685,1,5.40285e-19
1686,1,5.40228e-19
1687,1,5.40303e-19
1688,1,5.40425e-19
1689,1,5.40476e-19
1690,1,5.40413e-19
1691,1,5.40287e-19
1692,1,5.40229e-19
1693,1,5.4028e-19
1694,1,5.40408e-19
1695,1,5.40495e-19
1696,1,5.40454e-19
1697,1,5.4032e-19
1698,1,5.40204e-19
1699,1,5.40202e-19
1700,1,5.40298e-19
1701,1,5.4041e-19
1702,1,5.40413e-19
1703,1,5.40303e-19
1704,1,5.40151e-19
1705,1,5.40073e-19
1706,1,5.40115e-19
1707,1,5.40211e-19
1708,1,5.40268e-19
1709,1,5.40222e-19
1710,1,5.40114e-19
1711,1,5.40056e-19
1712,1,5.40114e-19
1713,1,5.40266e-19
1714,1,5.40395e-19
1715,1,5.40421e-19
1716,1,5.40337e-19
1717,1,5.40219e-19
1718,1,5.4016e-19
1719,1,5.40175e-19
1720,1,5.40208e-19
1721,1,5.40183e-19
1722,1,5.40082e-19
1723,1,5.39979e-19
1724,1,5.39973e-19
1725,1,5.40105e-19
1726,1,5.40306e-19
1727,1,5.40451e-19
1728,1,5.40449e-19
1729,1,5.40314e-19
1730,1,5.4014e-19
1731,1,5.40017e-19
1732,1,5.3996e-19
1733,1,5.39922e-19
1734,1,5.39841e-19
1735,1,5.39729e-19
1736,1,5.39659e-19
1737,1,5.39704e-19
1738,1,5.39875e-19
1739,1,5.4008e-19
1740,1,5.40202e-19
1741,1,5.40175e-19
1742,1,5.40032e-19
1743,1,5.39869e-19
1744,1,5.39772e-19
1745,1,5.39736e-19
1746,1,5.39718e-19
1747,1,5.39671e-19
1748,1,5.39616e-19
1749,1,5.39619e-19
1750,1,5.39726e-19
1751,1,5.39919e-19
1752,1,5.40085e-19
1753,1,5.40128e-19
1754,1,5.4001e-19
1755,1,5.39789e-19
1756,1,5.3958e-19
1757,1,5.3944e-19
1758,1,5.39369e-19
1759,1,5.39326e-19
1760,1,5.39287e-19
1761,1,5.39288e-19
1762,1,5.39379e-19
1763,1,5.39581e-19
1764,1,5.39844e-19
1765,1,5.40043e-19
1766,1,5.40095e-19
1767,1,5.39996e-19
1768,1,5.39824e-19
1769,1,5.39687e-19
1770,1,5.39648e-19
1771,1,5.39681e-19
1772,1,5.39732e-19
1773,1,5.39771e-19
1774,1,5.3981e-19
1775,1,5.39896e-19
1776,1,5.40032e-19
1777,1,5.40158e-19
1778,1,5.40193e-19
1779,1,5.40107e-19
1780,1,5.39931e-19
1781,1,5.39759e-19
1782,1,5.39685e-19
1783,1,5.39725e-19
1784,1,5.39817e-19
1785,1,5.39889e-19
1786,1,5.39915e-19
1787,1,5.39916e-19
1788,1,5.39944e-19
1789,1,5.40006e-19
1790,1,5.40066e-19
1791,1,5.4007e-19
1792,1,5.40003e-19
1793,1,5.39901e-19
1794,1,5.39833e-19
1795,1,5.39839e-19
1796,1,5.39888e-19
1797,1,5.39907e-19
1798,1,5.39846e-19
1799,1,5.39711e-19
1800,1,5.39573e-19
1801,1,5.39499e-19
1802,1,5.3952e-19
1803,1,5.39587e-19
1804,1,5.39636e-19
1805,1,5.39653e-19
1806,1,5.39653e-19
1807,1,5.39684e-19
1808,1,5.39748e-19
1809,1,5.39811e-19
1810,1,5.39802e-19
1811,1,5.39705e-19
1812,1,5.39575e-19
1813,1,5.39483e-19
1814,1,5.39491e-19
1815,1,5.39602e-19
1816,1,5.3974e-19
1817,1,5.39844e-19
1818,1,5.39881e-19
1819,1,5.39874e-19
1820,1,5.39847e-19
1821,1,5.39816e-19
1822,1,5.39759e-19
1823,1,5.39664e-19
1824,1,5.39554e-19
1825,1,5.39495e-19
1826,1,5.39554e-19
1827,1,5.39744e-19
1828,1,5.39997e-19
1829,1,5.40211e-19
1830,1,5.40304e-19
1831,1,5.40256e-19
1832,1,5.40122e-19
1833,1,5.3996e-19
1834,1,5.39805e-19
1835,1,5.39677e-19
1836,1,5.39567e-19
1837,1,5.39506e-19
1838,1,5.39522e-19
1839,1,5.39639e-19
1840,1,5.3982e-19
1841,1,5.3999e-19
1842,1,5.40066e-19
1843,1,5.40015e-19
1844,1,5.39883e-19
1845,1,5.39738e-19
1846,1,5.39643e-19
1847,1,5.39615e-19
1848,1,5.3963e-19
1849,1,5.39645e-19
1850,1,5.39666e-19
1851,1,5.39706e-19
1852,1,5.3978e-19
1853,1,5.39866e-19
1854,1,5.39905e-19
1855,1,5.39857e-19
1856,1,5.39729e-19
1857,1,5.39575e-19
1858,1,5.39465e-19
1859,1,5.39436e-19
1860,1,5.39461e-19
1861,1,5.39503e-19
1862,1,5.39529e-19
1863,1,5.39544e-19
1864,1,5.39589e-19
1865,1,5.39663e-19
1866,1,5.39749e-19
1867,1,5.39795e-19
1868,1,5.39778e-19
1869,1,5.39712e-19
1870,1,5.39651e-19
1871,1,5.39637e-19
1872,1,5.39665e-19
1873,1,5.39706e-19
1874,1,5.39708e-19
1875,1,5.39653e-19
1876,1,5.39585e-19
1877,1,5.3955e-19
1878,1,5.39572e-19
1879,1,5.39625e-19
1880,1,5.39683e-19
1881,1,5.39721e-19
1882,1,5.39738e-19
1883,1,5.39754e-19
1884,1,5.39785e-19
1885,1,5.39824e-19
1886,1,5.39849e-19
1887,1,5.39848e-19
1888,1,5.39833e-19
1889,1,5.39841e-19
1890,1,5.39907e-19
1891,1,5.39997e-19
1892,1,5.40064e-19
1893,1,5.40051e-19
1894,1,5.39944e-19
1895,1,5.39777e-19
1896,1,5.39618e-19
1897,1,5.39521e-19
1898,1,5.3949e-19
1899,1,5.39507e-19
1900,1,5.39544e-19
1901,1,5.39599e-19
1902,1,5.39663e-19
1903,1,5.39737e-19
1904,1,5.39792e-19
1905,1,5.39796e-19
1906,1,5.39731e-19
1907,1,5.39635e-19
1908,1,5.3956e-19
1909,1,5.39562e-19
1910,1,5.39658e-19
1911,1,5.3981e-19
1912,1,5.39961e-19
1913,1,5.40055e-19
1914,1,5.40092e-19
1915,1,5.40087e-19
1916,1,5.4006e-19
1917,1,5.4001e-19
1918,1,5.39931e-19
1919,1,5.39856e-19
1920,1,5.39795e-19
1921,1,5.39786e-19
1922,1,5.39844e-19
1923,1,5.39926e-19
1924,1,5.39971e-19
1925,1,5.39936e-19
1926,1,5.39817e-19
1927,1,5.3967e-19
1928,1,5.39551e-19
1929,1,5.39505e-19
1930,1,5.39527e-19
1931,1,5.39594e-19
1932,1,5.39671e-19
1933,1,5.39752e-19
1934,1,5.39834e-19
1935,1,5.39905e-19
1936,1,5.39939e-19
1937,1,5.39925e-19
1938,1,5.39865e-19
1939,1,5.39797e-19
1940,1,5.3977e-19
1941,1,5.39812e-19
1942,1,5.39915e-19
1943,1,5.40023e-19
1944,1,5.40089e-19
1945,1,5.40101e-19
1946,1,5.40074e-19
1947,1,5.4004e-19
1948,1,5.40014e-19
1949,1,5.39996e-19
1950,1,5.39961e-19
1951,1,5.3992e-19
1952,1,5.39873e-19
1953,1,5.39854e-19
1954,1,5.39865e-19
1955,1,5.39884e-19
1956,1,5.39879e-19
1957,1,5.3984e-19
1958,1,5.3977e-19
1959,1,5.39703e-19
1960,1,5.39672e-19
1961,1,5.3967e-19
1962,1,5.39687e-19
1963,1,5.39695e-19
1964,1,5.39691e-19
1965,1,5.39699e-19
1966,1,5.39744e-19
1967,1,5.39817e-19
1968,1,5.39891e-19
1969,1,5.39932e-19
1970,1,5.39937e-19
1971,1,5.39903e-19
1972,1,5.39848e-19
1973,1,5.39802e-19
1974,1,5.39768e-19
1975,1,5.39732e-19
1976,1,5.39695e-19
1977,1,5.39667e-19
1978,1,5.3967e-19
1979,1,5.39705e-19
1980,1,5.39752e-19
1981,1,5.39769e-19
1982,1,5.39724e-19
1983,1,5.39633e-19
1984,1,5.39542e-19
1985,1,5.39501e-19
1986,1,5.3954e-19
1987,1,5.39647e-19
1988,1,5.39793e-19
1989,1,5.39928e-19
1990,1,5.4004e-19
1991,1,5.40106e-19
1992,1,5.40128e-19
1993,1,5.40107e-19
1994,1,5.40048e-19
1995,1,5.39972e-19
1996,1,5.39909e-19
1997,1,5.39909e-19
1998,1,5.39962e-19
1999,1,5.4004e-19
2000,1,5.40088e-19
2001,1,5.40052e-19
2002,1,5.39916e-19
2003,1,5.39734e-19
2004,1,5.3955e-19
2005,1,5.3943e-19
2006,1,5.39396e-19
2007,1,5.39433e-19
2008,1,5.39527e-19
2009,1,5.39653e-19
2010,1,5.39772e-19
2011,1,5.3987e-19
2012,1,5.39909e-19
2013,1,5.3987e-19
2014,1,5.39774e-19
2015,1,5.39656e-19
2016,1,5.39579e-19
2017,1,5.39568e-19
2018,1,5.39616e-19
2019,1,5.39675e-19
2020,1,5.39714e-19
2021,1,5.39704e-19
2022,1,5.39667e-19
2023,1,5.39636e-19
2024,1,5.3965e-19
2025,1,5.39712e-19
2026,1,5.39813e-19
2027,1,5.39933e-19
2028,1,5.40042e-19
2029,1,5.40128e-19
2030,1,5.40167e-19
2031,1,5.40136e-19
2032,1,5.40028e-19
2033,1,5.39859e-19
2034,1,5.39677e-19
2035,1,5.39535e-19
2036,1,5.39465e-19
2037,1,5.39462e-19
2038,1,5.39491e-19
2039,1,5.39513e-19
2040,1,5.39506e-19
2041,1,5.3948e-19
2042,1,5.39464e-19
2043,1,5.39485e-19
2044,1,5.39553e-19
2045,1,5.39665e-19
2046,1,5.39807e-19
2047,1,5.39962e-19
2048,1,5.40096e-19
2049,1,5.40191e-19
2050,1,5.40212e-19
2051,1,5.40141e-19
2052,1,5.39995e-19
2053,1,5.39818e-19
2054,1,5.39666e-19
2055,1,5.39575e-19
2056,1,5.39549e-19
2057,1,5.39559e-19
2058,1,5.39564e-19
2059,1,5.39536e-19
2060,1,5.39487e-19
2061,1,5.39434e-19
2062,1,5.39407e-19
2063,1,5.39411e-19
2064,1,5.39455e-19
2065,1,5.39534e-19
2066,1,5.39645e-19
2067,1,5.39773e-19
2068,1,5.39889e-19
2069,1,5.39963e-19
2070,1,5.39962e-19
2071,1,5.39877e-19
2072,1,5.3973e-19
2073,1,5.39566e-19
2074,1,5.39426e-19
2075,1,5.39338e-19
2076,1,5.39304e-19
2077,1,5.39315e-19
2078,1,5.39362e-19
2079,1,5.39453e-19
2080,1,5.39573e-19
2081,1,5.39704e-19
2082,1,5.39802e-19
2083,1,5.39842e-19
2084,1,5.3981e-19
2085,1,5.39728e-19
2086,1,5.39634e-19
2087,1,5.39563e-19
2088,1,5.39524e-19
2089,1,5.39516e-19
2090,1,5.39527e-19
2091,1,5.39534e-19
2092,1,5.39545e-19
2093,1,5.3954e-19
2094,1,5.39512e-19
2095,1,5.3946e-19
2096,1,5.39393e-19
2097,1,5.39333e-19
2098,1,5.39325e-19
2099,1,5.39384e-19
2100,1,5.395e-19
2101,1,5.39638e-19
2102,1,5.39751e-19
2103,1,5.3981e-19
2104,1,5.39813e-19
2105,1,5.39788e-19
2106,1,5.39759e-19
2107,1,5.39745e-19
2108,1,5.39735e-19
2109,1,5.39719e-19
2110,1,5.39686e-19
2111,1,5.39624e-19
2112,1,5.39547e-19
