t,T+R,N_0,N_1,N_2
49,1,1.1644e-23,1.92322e-32,1.56275e-34
50,1,1.16424e-23,2.31188e-32,2.35769e-34
51,1,1.16411e-23,2.74677e-32,3.40516e-34
52,1,1.16394e-23,3.22563e-32,4.74494e-34
53,1,1.16406e-23,3.74262e-32,6.41427e-34
54,1,1.16413e-23,4.29274e-32,8.4463e-34
55,1,1.16414e-23,4.86743e-32,1.08676e-33
56,1,1.16424e-23,5.45663e-32,1.36956e-33
57,1,1.16438e-23,6.05225e-32,1.69377e-33
58,1,1.16477e-23,6.6439e-32,2.05892e-33
59,1,1.16527e-23,7.22475e-32,2.46304e-33
60,1,1.16564e-23,7.78253e-32,2.90298e-33
61,1,1.16613e-23,8.30804e-32,3.37525e-33
62,1,1.16664e-23,8.79884e-32,3.87782e-33
63,1,1.16709e-23,9.25133e-32,4.41e-33
64,1,1.1675e-23,9.66238e-32,4.96851e-33
65,1,1.16803e-23,1.00313e-31,5.54166e-33
66,1,1.16829e-23,1.03581e-31,6.10828e-33
67,1,1.16858e-23,1.06477e-31,6.64991e-33
68,1,1.16884e-23,1.09043e-31,7.17565e-33
69,1,1.16908e-23,1.11309e-31,7.74357e-33
70,1,1.16933e-23,1.13283e-31,8.45166e-33
71,1,1.16953e-23,1.14961e-31,9.38248e-33
72,1,1.16967e-23,1.1635e-31,1.05179e-32
73,1,1.16979e-23,1.1745e-31,1.16783e-32
74,1,1.16991e-23,1.18425e-31,1.25496e-32
75,1,1.16991e-23,1.19501e-31,1.28223e-32
76,1,1.16988e-23,1.2099e-31,1.23951e-32
77,1,1.16985e-23,1.23152e-31,1.15379e-32
78,1,1.16969e-23,1.26075e-31,1.09091e-32
79,1,1.16962e-23,1.29495e-31,1.13839e-32
80,1,1.16937e-23,1.32901e-31,1.37475e-32
81,1,1.16916e-23,1.35696e-31,1.83793e-32
82,1,1.16884e-23,1.37525e-31,2.50576e-32
83,1,1.16852e-23,1.38597e-31,3.29612e-32
84,1,1.16819e-23,1.39778e-31,4.0861e-32
85,1,1.16782e-23,1.42525e-31,4.74295e-32
86,1,1.16758e-23,1.48649e-31,5.15711e-32
87,1,1.16739e-23,1.59933e-31,5.26795e-32
88,1,1.16714e-23,1.77819e-31,5.07568e-32
89,1,1.16698e-23,2.03108e-31,4.6368e-32
90,1,1.1668e-23,2.35758e-31,4.04502e-32
91,1,1.16671e-23,2.7487e-31,3.40453e-32
92,1,1.16671e-23,3.18771e-31,2.80534e-32
93,1,1.16674e-23,3.65171e-31,2.30879e-32
94,1,1.1668e-23,4.1137e-31,1.94649e-32
95,1,1.16702e-23,4.54242e-31,1.73009e-32
96,1,1.16716e-23,4.90499e-31,1.66555e-32
97,1,1.16728e-23,5.16876e-31,1.76609e-32
98,1,1.16747e-23,5.30524e-31,2.06074e-32
99,1,1.16768e-23,5.29466e-31,2.59923e-32
100,1,1.168e-23,5.13135e-31,3.45553e-32
101,1,1.16824e-23,4.82939e-31,4.73201e-32
102,1,1.16839e-23,4.42393e-31,6.56482e-32
103,1,1.16876e-23,3.97131e-31,9.12947e-32
104,1,1.16916e-23,3.54605e-31,1.26463e-31
105,1,1.16957e-23,3.23339e-31,1.73853e-31
106,1,1.16995e-23,3.12077e-31,2.3672e-31
107,1,1.17023e-23,3.2902e-31,3.18944e-31
108,1,1.17061e-23,3.80835e-31,4.25108e-31
109,1,1.17105e-23,4.71762e-31,5.60587e-31
110,1,1.17142e-23,6.02768e-31,7.31627e-31
111,1,1.17177e-23,7.70918e-31,9.45397e-31
112,1,1.17198e-23,9.69469e-31,1.20998e-30
113,1,1.17223e-23,1.18805e-30,1.53421e-30
114,1,1.1725e-23,1.41371e-30,1.92743e-30
115,1,1.17264e-23,1.63217e-30,2.39893e-30
116,1,1.17264e-23,1.82959e-30,2.95734e-30
117,1,1.17255e-23,1.99423e-30,3.61012e-30
118,1,1.17247e-23,2.11781e-30,4.36323e-30
119,1,1.17232e-23,2.19715e-30,5.22151e-30
120,1,1.17208e-23,2.23487e-30,6.18955e-30
121,1,1.17168e-23,2.23903e-30,7.27304e-30
122,1,1.17151e-23,2.22209e-30,8.47985e-30
123,1,1.17114e-23,2.19895e-30,9.82009e-30
124,1,1.17088e-23,2.1839e-30,1.13044e-29
125,1,1.17054e-23,2.18761e-30,1.29404e-29
126,1,1.17021e-23,2.21501e-30,1.47284e-29
127,1,1.16992e-23,2.26377e-30,1.66563e-29
128,1,1.16969e-23,2.32505e-30,1.86973e-29
129,1,1.16941e-23,2.38517e-30,2.08082e-29
130,1,1.16924e-23,2.42862e-30,2.29311e-29
131,1,1.16901e-23,2.44202e-30,2.49968e-29
132,1,1.16896e-23,2.415e-30,2.69299e-29
133,1,1.16892e-23,2.34161e-30,2.86551e-29
134,1,1.16895e-23,2.22342e-30,3.01044e-29
135,1,1.16892e-23,2.0656e-30,3.1224e-29
136,1,1.16911e-23,1.87649e-30,3.19771e-29
137,1,1.16915e-23,1.66697e-30,3.23477e-29
138,1,1.16949e-23,1.44783e-30,3.2338e-29
139,1,1.16975e-23,1.22948e-30,3.19668e-29
140,1,1.17011e-23,1.02265e-30,3.1264e-29
141,1,1.17046e-23,8.34876e-31,3.02752e-29
142,1,1.17089e-23,6.69832e-31,2.90553e-29
143,1,1.17132e-23,5.34149e-31,2.76705e-29
144,1,1.17166e-23,4.32632e-31,2.62037e-29
145,1,1.17186e-23,3.66866e-31,2.47452e-29
146,0.999999,1.17216e-23,3.4254e-31,2.33857e-29
147,0.999997,1.17242e-23,3.64476e-31,2.22109e-29
148,0.999996,1.17272e-23,4.34587e-31,2.12967e-29
149,0.999994,1.17302e-23,5.57086e-31,2.0687e-29
150,0.999994,1.1733e-23,7.22839e-31,2.04222e-29
151,0.999994,1.17356e-23,9.28845e-31,2.04935e-29
152,0.999997,1.17371e-23,1.17697e-30,2.09045e-29
153,1,1.17363e-23,1.47023e-30,2.16287e-29
154,1.00001,1.17363e-23,1.81767e-30,2.26272e-29
155,1.00002,1.17347e-23,2.22837e-30,2.38492e-29
156,1.00004,1.17349e-23,2.73023e-30,2.52226e-29
157,1.00005,1.17339e-23,3.28617e-30,2.66773e-29
158,1.00007,1.17327e-23,3.94806e-30,2.80933e-29
159,1.00007,1.17305e-23,4.70743e-30,2.94056e-29
160,1.00007,1.17268e-23,5.5538e-30,3.04748e-29
161,1.00006,1.17228e-23,6.48039e-30,3.12892e-29
162,1.00003,1.17204e-23,7.44265e-30,3.18579e-29
163,0.999972,1.17158e-23,8.40404e-30,3.21468e-29
164,0.999895,1.17117e-23,9.31543e-30,3.22837e-29
165,0.999797,1.17069e-23,1.02105e-29,3.23443e-29
166,0.999682,1.17011e-23,1.09209e-29,3.24149e-29
167,0.999556,1.16957e-23,1.15152e-29,3.26074e-29
168,0.99943,1.16907e-23,1.18338e-29,3.29915e-29
169,0.999319,1.1686e-23,1.201e-29,3.36512e-29
170,0.999238,1.16797e-23,1.20524e-29,3.44443e-29
171,0.999205,1.16744e-23,1.20484e-29,3.55034e-29
172,0.99924,1.16701e-23,1.17946e-29,3.67113e-29
173,0.99936,1.16656e-23,1.1537e-29,3.80775e-29
174,0.999582,1.16627e-23,1.12477e-29,3.93781e-29
175,0.999918,1.16608e-23,1.08196e-29,4.0693e-29
176,1.00037,1.16585e-23,1.03441e-29,4.19228e-29
177,1.00095,1.16582e-23,9.97127e-30,4.30407e-29
178,1.00165,1.16599e-23,9.47239e-30,4.42513e-29
179,1.00246,1.16618e-23,9.02073e-30,4.54694e-29
180,1.00335,1.16649e-23,8.52294e-30,4.68454e-29
181,1.00431,1.16667e-23,8.04492e-30,4.84132e-29
182,1.0053,1.16701e-23,7.48338e-30,5.03851e-29
183,1.00628,1.16713e-23,7.07555e-30,5.26337e-29
184,1.00722,1.1675e-23,6.67271e-30,5.53234e-29
185,1.00808,1.1678e-23,6.4205e-30,5.82037e-29
186,1.00881,1.16818e-23,6.15105e-30,6.17713e-29
187,1.00937,1.16848e-23,5.93307e-30,6.566e-29
188,1.00974,1.16885e-23,5.65126e-30,6.98372e-29
189,1.00986,1.16911e-23,5.36213e-30,7.44123e-29
190,1.00973,1.1693e-23,4.97211e-30,7.9338e-29
191,1.00932,1.1694e-23,4.53974e-30,8.50207e-29
192,1.00861,1.16958e-23,4.13203e-30,9.07134e-29
193,1.0076,1.16986e-23,3.51277e-30,9.72627e-29
194,1.00629,1.16994e-23,2.87436e-30,1.04029e-28
195,1.00469,1.17001e-23,2.26912e-30,1.11241e-28
196,1.00282,1.17013e-23,1.69439e-30,1.18085e-28
197,1.0007,1.17011e-23,1.16839e-30,1.25071e-28
198,0.998358,1.16995e-23,7.04271e-31,1.31517e-28
199,0.995831,1.16976e-23,3.6564e-31,1.37506e-28
200,0.993156,1.16938e-23,1.63147e-31,1.42849e-28
201,0.990375,1.16901e-23,1.32718e-31,1.47795e-28
202,0.987531,1.16853e-23,2.72989e-31,1.51813e-28
203,0.98467,1.16814e-23,5.70237e-31,1.54549e-28
204,0.981836,1.16762e-23,1.02211e-30,1.5658e-28
205,0.979073,1.16709e-23,1.54815e-30,1.56459e-28
206,0.976426,1.16647e-23,2.08016e-30,1.55694e-28
207,0.973933,1.16594e-23,2.85518e-30,1.54003e-28
208,0.971634,1.16548e-23,3.56254e-30,1.51346e-28
209,0.969564,1.16492e-23,4.28093e-30,1.47249e-28
210,0.967754,1.16427e-23,4.99245e-30,1.411e-28
211,0.96623,1.16379e-23,5.68753e-30,1.35032e-28
212,0.965017,1.16343e-23,6.62597e-30,1.28247e-28
213,0.964132,1.16307e-23,7.26348e-30,1.21686e-28
214,0.96359,1.16275e-23,8.18834e-30,1.1471e-28
215,0.963401,1.16256e-23,9.41446e-30,1.07371e-28
216,0.963569,1.1624e-23,1.05685e-29,1.00867e-28
217,0.964095,1.16224e-23,1.12677e-29,9.38188e-29
218,0.964975,1.16224e-23,1.21186e-29,8.74303e-29
219,0.966201,1.16219e-23,1.2295e-29,8.10344e-29
220,0.967761,1.16225e-23,1.27759e-29,7.48163e-29
221,0.969637,1.16251e-23,1.30945e-29,6.9664e-29
222,0.97181,1.16266e-23,1.35194e-29,6.44895e-29
223,0.974256,1.16275e-23,1.37485e-29,6.01041e-29
224,0.976949,1.16295e-23,1.38135e-29,5.5463e-29
225,0.979857,1.16305e-23,1.34291e-29,5.18369e-29
226,0.982948,1.16321e-23,1.36771e-29,4.84327e-29
227,0.986187,1.16344e-23,1.35909e-29,4.52e-29
228,0.989537,1.16372e-23,1.3381e-29,4.32663e-29
229,0.992959,1.16386e-23,1.3027e-29,4.13819e-29
230,0.996414,1.16417e-23,1.29804e-29,4.04319e-29
231,0.99986,1.16431e-23,1.2175e-29,3.92916e-29
232,1.00326,1.16448e-23,1.15902e-29,3.8241e-29
233,1.00657,1.1647e-23,1.07905e-29,3.76975e-29
234,1.00975,1.16484e-23,1.04225e-29,3.64971e-29
235,1.01276,1.165e-23,9.80635e-30,3.55205e-29
236,1.01557,1.16509e-23,1.0063e-29,3.39187e-29
237,1.01815,1.16528e-23,1.03255e-29,3.27288e-29
238,1.02045,1.1654e-23,1.00294e-29,3.18461e-29
239,1.02247,1.16542e-23,9.60592e-30,3.11288e-29
240,1.02417,1.16535e-23,9.54405e-30,3.05919e-29
241,1.02553,1.16528e-23,9.76303e-30,3.03635e-29
242,1.02655,1.16516e-23,9.49742e-30,3.00324e-29
243,1.02721,1.16499e-23,9.80828e-30,3.00863e-29
244,1.02751,1.16472e-23,1.07559e-29,2.98771e-29
245,1.02746,1.16442e-23,1.15372e-29,3.01692e-29
246,1.02706,1.16401e-23,1.31377e-29,3.12731e-29
247,1.02632,1.16356e-23,1.46884e-29,3.18103e-29
248,1.02527,1.16323e-23,1.74191e-29,3.3048e-29
249,1.02393,1.16274e-23,2.03937e-29,3.48004e-29
250,1.02234,1.16247e-23,2.43337e-29,3.66978e-29
251,1.02052,1.16216e-23,2.85483e-29,3.93301e-29
252,1.0185,1.162e-23,3.28646e-29,4.13166e-29
253,1.01634,1.16181e-23,3.61536e-29,4.38378e-29
254,1.01405,1.16169e-23,4.00747e-29,4.69652e-29
255,1.0117,1.16153e-23,4.35599e-29,5.12046e-29
256,1.00932,1.1616e-23,4.66468e-29,5.53939e-29
257,1.00697,1.16166e-23,4.82925e-29,5.87689e-29
258,1.0047,1.1616e-23,4.98014e-29,6.30649e-29
259,1.00253,1.16164e-23,5.09085e-29,6.64953e-29
260,1.00047,1.16181e-23,5.01527e-29,7.12951e-29
261,0.998539,1.162e-23,4.9479e-29,7.65806e-29
262,0.996764,1.16232e-23,4.84513e-29,7.96778e-29
263,0.995205,1.16243e-23,4.72287e-29,8.45946e-29
264,0.993925,1.16256e-23,4.68867e-29,8.79822e-29
265,0.992956,1.16279e-23,4.48494e-29,9.22837e-29
266,0.992274,1.16302e-23,4.3892e-29,9.59456e-29
267,0.991796,1.1633e-23,4.1859e-29,9.90779e-29
268,0.991423,1.16378e-23,3.8601e-29,1.03557e-28
269,0.991103,1.16429e-23,3.53451e-29,1.06746e-28
270,0.99088,1.16481e-23,3.2496e-29,1.07875e-28
271,0.990888,1.16541e-23,2.99009e-29,1.08078e-28
272,0.99128,1.16585e-23,2.80482e-29,1.08567e-28
273,0.992116,1.16609e-23,2.685e-29,1.08921e-28
274,0.993275,1.16617e-23,2.67628e-29,1.07863e-28
275,0.994456,1.1662e-23,2.55118e-29,1.10086e-28
276,0.995288,1.1665e-23,2.33328e-29,1.11508e-28
277,0.995513,1.16746e-23,1.97225e-29,1.11187e-28
278,0.995162,1.16871e-23,1.52703e-29,1.07405e-28
279,0.994606,1.17e-23,1.03236e-29,1.01682e-28
280,0.994437,1.17061e-23,8.7463e-30,9.22317e-29
281,0.995202,1.16966e-23,1.49056e-29,8.22491e-29
282,0.997085,1.16683e-23,3.31822e-29,7.77713e-29
283,0.999714,1.1626e-23,6.36352e-29,8.6605e-29
284,1.00219,1.15882e-23,1.00819e-28,1.12504e-28
285,1.00339,1.15813e-23,1.34272e-28,1.52276e-28
286,1.00247,1.16311e-23,1.50548e-28,1.96018e-28
287,0.999267,1.17488e-23,1.45909e-28,2.2189e-28
288,0.994613,1.19049e-23,1.44319e-28,2.07581e-28
289,0.990139,1.20341e-23,2.2599e-28,1.45919e-28
290,0.98778,1.20384e-23,5.43499e-28,6.23908e-29
291,0.989036,1.18301e-23,1.31512e-27,3.91546e-29
292,0.994269,1.13824e-23,2.78622e-27,2.13447e-28
293,1.00234,1.07855e-23,5.26717e-27,7.67773e-28
294,1.01076,1.02707e-23,9.065e-27,1.87862e-27
295,1.01638,1.01772e-23,1.47108e-26,3.69654e-27
296,1.01641,1.08502e-23,2.33481e-26,6.31894e-27
297,1.0095,1.24795e-23,3.73229e-26,9.94771e-27
298,0.996466,1.49182e-23,6.12703e-26,1.51465e-26
299,0.98035,1.75763e-23,1.03517e-25,2.33191e-26
300,0.965784,1.94492e-23,1.77915e-25,3.73431e-26
301,0.957747,1.93746e-23,3.06348e-25,6.24918e-26
302,0.960057,1.65082e-23,5.23062e-25,1.07346e-25
303,0.974043,1.09438e-23,8.81697e-25,1.85432e-25
304,0.997815,4.3284e-24,1.46901e-24,3.17972e-25
305,1.02639,2.40755e-25,2.42563e-24,5.38052e-25
306,1.0527,4.12676e-24,3.98198e-24,8.99091e-25
307,1.06931,2.2684e-23,6.51364e-24,1.48751e-24
308,1.07031,6.27828e-23,1.06282e-23,2.44312e-24
309,1.05307,1.30271e-22,1.73023e-23,3.99167e-24
310,1.01918,2.29348e-22,2.8092e-23,6.4976e-24
311,0.974521,3.63353e-22,4.54719e-23,1.05453e-23
312,0.928199,5.38017e-22,7.33598e-23,1.70682e-23
313,0.890733,7.68179e-22,1.17932e-22,2.75567e-23
314,0.871768,1.08878e-21,1.88909e-22,4.4378e-23
315,0.877879,1.5708e-21,3.01501e-22,7.12748e-23
316,0.910955,2.3427e-21,4.79441e-22,1.14125e-22
317,0.9675,3.61853e-21,7.59601e-22,1.82114e-22
318,1.03903,5.73463e-21,1.19907e-21,2.8953e-22
319,1.11351,9.19951e-21,1.88601e-21,4.58529e-22
320,1.17748,1.47653e-20,2.95616e-21,7.23355e-22
321,1.21854,2.35346e-20,4.61785e-21,1.13687e-21
322,1.22767,3.71258e-20,7.18997e-21,1.78046e-21
323,1.20092,5.79294e-20,1.11588e-20,2.77909e-21
324,1.14026,8.95067e-20,1.72634e-20,4.32403e-21
325,1.05335,1.372e-19,2.66227e-20,6.70695e-21
326,0.952405,2.09055e-19,4.09257e-20,1.03709e-20
327,0.852226,3.17201e-19,6.27122e-20,1.59865e-20
328,0.767954,4.79884e-19,9.57905e-20,2.45653e-20
329,0.712731,7.24454e-19,1.45853e-19,3.76285e-20
330,0.695767,1.0917e-18,2.21381e-19,5.74565e-20
331,0.72104,1.64217e-18,3.3498e-19,8.74576e-20
332,0.786821,2.46526e-18,5.05315e-19,1.32712e-19
333,0.886031,3.69241e-18,7.59954e-19,2.00766e-19
334,1.00734,5.51608e-18,1.13948e-18,3.02801e-19
335,1.1368,8.21711e-18,1.70345e-18,4.55323e-19
336,1.25971,1.2204e-17,2.53901e-18,6.82634e-19
337,1.36253,1.80693e-17,3.7733e-18,1.0204e-18
338,1.43445,2.66703e-17,5.59126e-18,1.52082e-18
339,1.46855,3.92436e-17,8.26113e-18,2.26004e-18
340,1.46234,5.75693e-17,1.21708e-17,3.34888e-18
341,1.41777,8.42022e-17,1.78798e-17,4.94808e-18
342,1.34065,1.228e-16,2.61924e-17,7.29019e-18
343,1.23967,1.78583e-16,3.82622e-17,1.07107e-17
344,1.1252,2.58987e-16,5.57385e-17,1.5692e-17
345,1.00803,3.74567e-16,8.09729e-17,2.29264e-17
346,0.898093,5.40269e-16,1.17309e-16,3.34037e-17
347,0.803571,7.77194e-16,1.6949e-16,4.85359e-17
348,0.730193,1.11506e-15,2.44219e-16,7.03318e-17
349,0.680945,1.5956e-15,3.50955e-16,1.01641e-16
350,0.656116,2.27724e-15,5.02998e-16,1.46494e-16
351,0.653644,3.24164e-15,7.19009e-16,2.1058e-16
352,0.669681,4.60249e-15,1.02509e-15,3.01904e-16
353,0.699302,6.51781e-15,1.45768e-15,4.31702e-16
354,0.737234,9.20657e-15,2.06748e-15,6.157e-16
355,0.778541,1.29714e-14,2.92487e-15,8.7586e-16
356,0.81918,1.82297e-14,4.12732e-15,1.24276e-15
357,0.856386,2.55554e-14,5.8094e-15,1.75888e-15
358,0.888862,3.57357e-14,8.15655e-15,2.48308e-15
359,0.916776,4.98482e-14,1.14235e-14,3.49667e-15
360,0.941581,6.93635e-14,1.59596e-14,4.91177e-15
361,0.965707,9.62844e-14,2.22422e-14,6.88254e-15
362,0.992164,1.33331e-13,3.09227e-14,9.62043e-15
363,1.0241,1.8419e-13,4.28871e-14,1.34148e-14
364,1.06439,2.53845e-13,5.93382e-14,1.86604e-14
365,1.11526,3.49016e-13,8.19044e-14,2.5895e-14
366,1.17798,4.78746e-13,1.12786e-13,3.5849e-14
367,1.25274,6.55171e-13,1.54946e-13,4.95119e-14
368,1.33851,8.94544e-13,2.1237e-13,6.82215e-14
369,1.43317,1.21858e-12,2.90404e-13,9.37819e-14
370,1.53356,1.65621e-12,3.96199e-13,1.28621e-13
371,1.6358,2.24594e-12,5.39302e-13,1.75996e-13
372,1.73547,3.03883e-12,7.32432e-13,2.40271e-13
373,1.82799,4.10248e-12,9.92488e-13,3.27275e-13
374,1.90888,5.52621e-12,1.34188e-12,4.44781e-13
375,1.97408,7.42769e-12,1.81024e-12,6.03123e-13
376,2.02016,9.96171e-12,2.4367e-12,8.16019e-13
377,2.04453,1.33313e-11,3.27279e-12,1.10163e-12
378,2.04559,1.78024e-11,4.38622e-12,1.48394e-12
379,2.02274,2.37223e-11,5.86576e-12,1.99457e-12
380,1.97642,3.15439e-11,7.82757e-12,2.67512e-12
381,1.90805,4.1856e-11,1.04233e-11,3.58015e-12
382,1.81989,5.54234e-11,1.38504e-11,4.78114e-12
383,1.71489,7.32362e-11,1.83658e-11,6.37145e-12
384,1.59657,9.65746e-11,2.43024e-11,8.47285e-12
385,1.46874,1.2709e-10,3.20913e-11,1.12437e-11
386,1.33539,1.66907e-10,4.22894e-11,1.48897e-11
387,1.20044,2.18756e-10,5.56143e-11,1.96771e-11
388,1.06762,2.86136e-10,7.2989e-11,2.59504e-11
389,0.940323,3.73525e-10,9.55985e-11,3.41537e-11
390,0.821447,4.86637e-10,1.24961e-10,4.48591e-11
391,0.713366,6.32756e-10,1.63015e-10,5.88011e-11
392,0.617855,8.21141e-10,2.12237e-10,7.69216e-11
393,0.536076,1.06354e-09,2.75778e-10,1.00426e-10
394,0.468589,1.37484e-09,3.57641e-10,1.30852e-10
395,0.415386,1.77386e-09,4.62903e-10,1.70161e-10
396,0.375949,2.28431e-09,5.97988e-10,2.20845e-10
397,0.349317,2.93608e-09,7.71009e-10,2.86068e-10
398,0.334173,3.76672e-09,9.92194e-10,3.69836e-10
399,0.328927,4.82332e-09,1.27441e-09,4.77213e-10
400,0.331807,6.16482e-09,1.6338e-09,6.14589e-10
401,0.340947,7.86486e-09,2.09062e-09,7.90003e-10
402,0.354464,1.00153e-08,2.67018e-09,1.01356e-09
403,0.370536,1.27304e-08,3.40408e-09,1.29794e-09
404,0.387457,1.61521e-08,4.33167e-09,1.65899e-09
405,0.403693,2.04566e-08,5.50193e-09,2.11653e-09
406,0.417919,2.58617e-08,6.97559e-09,2.69526e-09
407,0.429043,3.26365e-08,8.82792e-09,3.4259e-09
408,0.436225,4.1113e-08,1.1152e-08,4.34663e-09
409,0.438876,5.16996e-08,1.40625e-08,5.50475e-09
410,0.436656,6.4898e-08,1.77011e-08,6.95878e-09
411,0.429457,8.13236e-08,2.22414e-08,8.781e-09
412,0.417385,1.01729e-07,2.7897e-08,1.10605e-08
413,0.400734,1.27035e-07,3.49291e-08,1.39067e-08
414,0.379955,1.58363e-07,4.36572e-08,1.74543e-08
415,0.355624,1.97078e-07,5.44712e-08,2.18681e-08
416,0.328412,2.4484e-07,6.7846e-08,2.73496e-08
417,0.299053,3.03662e-07,8.4359e-08,3.41451e-08
418,0.268309,3.75979e-07,1.04711e-07,4.25545e-08
419,0.236948,4.64737e-07,1.2975e-07,5.29426e-08
420,0.205714,5.73488e-07,1.60503e-07,6.57523e-08
421,0.175305,7.06507e-07,1.98208e-07,8.15203e-08
422,0.146357,8.68937e-07,2.44357e-07,1.00896e-07
423,0.119429,1.06695e-06,3.00744e-07,1.24662e-07
424,0.0949917,1.30792e-06,3.69523e-07,1.53764e-07
425,0.0734188,1.60069e-06,4.53272e-07,1.89337e-07
426,0.0549866,1.9558e-06,5.55078e-07,2.32744e-07
427,0.0398723,2.38581e-06,6.78623e-07,2.85619e-07
428,0.028157,2.90565e-06,8.28296e-07,3.49916e-07
429,0.0198311,3.53303e-06,1.00931e-06,4.27968e-07
430,0.0148014,4.28897e-06,1.22788e-06,5.22554e-07
431,0.0129004,5.19829e-06,1.49132e-06,6.36981e-07
432,0.0138965,6.29034e-06,1.80834e-06,7.75173e-07
433,0.0175054,7.59966e-06,2.18918e-06,9.41781e-07
434,0.0234011,9.16692e-06,2.64593e-06,1.1423e-06
435,0.0312284,1.10399e-05,3.1928e-06,1.38324e-06
436,0.0406137,1.32744e-05,3.84649e-06,1.67223e-06
437,0.0511763,1.59361e-05,4.62656e-06,2.01828e-06
438,0.0625387,1.91015e-05,5.55589e-06,2.43196e-06
439,0.0743358,2.28595e-05,6.66121e-06,2.92562e-06
440,0.0862232,2.7314e-05,7.97367e-06,3.51376e-06
441,0.0978841,3.25856e-05,9.52948e-06,4.21325e-06
442,0.109035,3.88138e-05,1.13707e-05,5.04377e-06
443,0.119432,4.61603e-05,1.35461e-05,6.02821e-06
444,0.128869,5.48119e-05,1.61121e-05,7.1931e-06
445,0.137186,6.49837e-05,1.91338e-05,8.56919e-06
446,0.144267,7.69236e-05,2.26861e-05,1.0192e-05
447,0.150036,9.09159e-05,2.68554e-05,1.21026e-05
448,0.154464,0.000107287,3.17407e-05,1.43482e-05
449,0.157558,0.000126409,3.74554e-05,1.69829e-05
450,0.159363,0.00014871,4.41293e-05,2.0069e-05
451,0.159956,0.000174673,5.19102e-05,2.36778e-05
452,0.159444,0.000204851,6.09667e-05,2.78904e-05
453,0.157957,0.000239872,7.14903e-05,3.27997e-05
454,0.155643,0.000280445,8.36982e-05,3.85109e-05
455,0.152665,0.000327372,9.78361e-05,4.51437e-05
456,0.149194,0.000381559,0.000114182,5.28337e-05
457,0.145406,0.000444026,0.000133048,6.17339e-05
458,0.141476,0.000515917,0.000154786,7.20171e-05
459,0.137572,0.000598517,0.000179791,8.38777e-05
460,0.133856,0.00069326,0.000208505,9.75338e-05
461,0.130474,0.000801751,0.000241422,0.00011323
462,0.127559,0.000925772,0.000279092,0.000131239
463,0.125225,0.00106731,0.000322127,0.000151866
464,0.123568,0.00122855,0.000371207,0.00017545
465,0.122659,0.00141194,0.000427082,0.000202366
466,0.122553,0.00162015,0.000490583,0.000233032
