t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
227,0.872828,-83.6777,0.100028,-8.73797,0.0271441,-2.35371
228,0.86965,-82.9679,0.102262,-8.90819,0.028088,-2.43031
229,0.866501,-82.2625,0.104464,-9.0742,0.0290358,-2.50683
230,0.863382,-81.5617,0.106631,-9.23585,0.0299865,-2.58319
231,0.860298,-80.8656,0.108763,-9.39302,0.0309392,-2.65929
232,0.857249,-80.1745,0.110858,-9.54558,0.031893,-2.73504
233,0.854239,-79.4885,0.112914,-9.69345,0.0328467,-2.81035
234,0.851269,-78.8078,0.114931,-9.83653,0.0337996,-2.88514
235,0.848341,-78.1327,0.116908,-9.97476,0.0347508,-2.95932
236,0.845457,-77.4632,0.118843,-10.1081,0.0356993,-3.03281
237,0.842619,-76.7994,0.120737,-10.2364,0.0366443,-3.10554
238,0.839827,-76.1414,0.122588,-10.3598,0.0375849,-3.17743
239,0.837084,-75.4895,0.124396,-10.4781,0.0385205,-3.24841
240,0.834389,-74.8435,0.12616,-10.5914,0.0394503,-3.31841
241,0.831745,-74.2037,0.127881,-10.6996,0.0403735,-3.38738
242,0.829152,-73.57,0.129558,-10.8028,0.0412894,-3.45524
243,0.826611,-72.9425,0.131191,-10.901,0.0421974,-3.52195
244,0.824123,-72.3212,0.13278,-10.9942,0.0430969,-3.58744
245,0.821687,-71.7062,0.134326,-11.0824,0.0439873,-3.65168
246,0.819305,-71.0974,0.135827,-11.1657,0.0448681,-3.71461
247,0.816976,-70.4949,0.137286,-11.2441,0.0457386,-3.7762
248,0.814701,-69.8986,0.138701,-11.3177,0.0465985,-3.83639
249,0.81248,-69.3085,0.140073,-11.3866,0.0474473,-3.89516
250,0.810312,-68.7246,0.141403,-11.4507,0.0482846,-3.95248
251,0.808198,-68.1468,0.142692,-11.5102,0.0491101,-4.00831
252,0.806138,-67.5751,0.143939,-11.5652,0.0499232,-4.06263
253,0.80413,-67.0094,0.145146,-11.6156,0.0507239,-4.11541
254,0.802176,-66.4497,0.146312,-11.6617,0.0515117,-4.16665
255,0.800274,-65.8958,0.14744,-11.7035,0.0522864,-4.21631
256,0.798423,-65.3478,0.148529,-11.741,0.0530479,-4.2644
257,0.796624,-64.8056,0.14958,-11.7745,0.0537959,-4.31088
258,0.794875,-64.2689,0.150594,-11.8039,0.0545302,-4.35577
259,0.793177,-63.7379,0.151572,-11.8293,0.0552507,-4.39905
260,0.791528,-63.2123,0.152515,-11.8509,0.0559574,-4.44072
261,0.789927,-62.6921,0.153423,-11.8688,0.0566501,-4.48078
262,0.788374,-62.1772,0.154297,-11.883,0.0573288,-4.51922
263,0.786868,-61.6674,0.155138,-11.8936,0.0579933,-4.55606
264,0.785408,-61.1627,0.155948,-11.9008,0.0586439,-4.59131
265,0.783994,-60.663,0.156726,-11.9047,0.0592803,-4.62495
266,0.782624,-60.1681,0.157474,-11.9052,0.0599027,-4.65702
267,0.781297,-59.678,0.158192,-11.9027,0.060511,-4.68751
268,0.780013,-59.1926,0.158882,-11.897,0.0611054,-4.71644
269,0.77877,-58.7116,0.159544,-11.8884,0.061686,-4.74382
270,0.777568,-58.2351,0.160179,-11.8769,0.0622527,-4.76967
271,0.776406,-57.7629,0.160788,-11.8626,0.0628058,-4.79401
272,0.775283,-57.2949,0.161372,-11.8456,0.0633454,-4.81686
273,0.774197,-56.8309,0.161931,-11.8261,0.0638715,-4.83822
274,0.773148,-56.371,0.162467,-11.804,0.0643843,-4.85813
275,0.772135,-55.9149,0.162981,-11.7795,0.0648841,-4.8766
276,0.771157,-55.4626,0.163472,-11.7526,0.0653709,-4.89365
277,0.770214,-55.014,0.163942,-11.7235,0.0658449,-4.90932
278,0.769303,-54.5689,0.164391,-11.6923,0.0663063,-4.92361
279,0.768424,-54.1272,0.164821,-11.6589,0.0667553,-4.93656
280,0.767577,-53.6889,0.165231,-11.6235,0.067192,-4.94818
281,0.76676,-53.2539,0.165624,-11.5862,0.0676168,-4.9585
282,0.765972,-52.822,0.165998,-11.547,0.0680298,-4.96756
283,0.765213,-52.3931,0.166356,-11.5061,0.0684312,-4.97536
284,0.764481,-51.9672,0.166698,-11.4634,0.0688211,-4.98194
285,0.763777,-51.5442,0.167023,-11.4191,0.0692,-4.98732
286,0.763098,-51.1239,0.167334,-11.3731,0.0695678,-4.99153
287,0.762444,-50.7063,0.167631,-11.3257,0.069925,-4.9946
288,0.761815,-50.2913,0.167913,-11.2768,0.0702716,-4.99654
289,0.76121,-49.8789,0.168182,-11.2265,0.070608,-4.99738
290,0.760627,-49.4688,0.168439,-11.1749,0.0709343,-4.99716
291,0.760066,-49.0611,0.168683,-11.122,0.0712509,-4.99589
292,0.759527,-48.6556,0.168915,-11.0678,0.0715578,-4.99361
293,0.759008,-48.2524,0.169137,-11.0125,0.0718553,-4.99033
294,0.758509,-47.8512,0.169347,-10.9561,0.0721436,-4.98608
295,0.758029,-47.4521,0.169548,-10.8986,0.0724231,-4.98088
296,0.757568,-47.0549,0.169738,-10.84,0.0726938,-4.97477
297,0.757125,-46.6597,0.169919,-10.7805,0.072956,-4.96776
298,0.756699,-46.2663,0.170091,-10.72,0.07321,-4.95988
299,0.756289,-45.8747,0.170255,-10.6587,0.0734559,-4.95115
300,0.755896,-45.4847,0.17041,-10.5965,0.0736939,-4.94159
301,0.755518,-45.0965,0.170558,-10.5335,0.0739243,-4.93123
302,0.755155,-44.7098,0.170698,-10.4696,0.0741473,-4.92009
303,0.754806,-44.3246,0.170831,-10.4051,0.074363,-4.9082
304,0.754472,-43.941,0.170957,-10.3399,0.0745717,-4.89556
305,0.75415,-43.5587,0.171076,-10.2739,0.0747736,-4.88222
306,0.753841,-43.1779,0.17119,-10.2074,0.0749688,-4.86818
307,0.753545,-42.7983,0.171297,-10.1402,0.0751575,-4.85346
308,0.753261,-42.4201,0.171399,-10.0725,0.07534,-4.83809
309,0.752988,-42.0431,0.171496,-10.0042,0.0755164,-4.82209
310,0.752725,-41.6673,0.171588,-9.93535,0.0756869,-4.80548
311,0.752474,-41.2927,0.171674,-9.86603,0.0758517,-4.78827
312,0.752233,-40.9192,0.171756,-9.79624,0.0760109,-4.77048
313,0.752001,-40.5468,0.171834,-9.72601,0.0761648,-4.75213
314,0.751779,-40.1755,0.171907,-9.65534,0.0763134,-4.73324
315,0.751566,-39.8051,0.171977,-9.58428,0.0764569,-4.71383
316,0.751362,-39.4358,0.172043,-9.51284,0.0765955,-4.69391
317,0.751166,-39.0674,0.172105,-9.44103,0.0767294,-4.6735
318,0.750978,-38.6999,0.172164,-9.36889,0.0768586,-4.65262
319,0.750797,-38.3334,0.172219,-9.29642,0.0769834,-4.63128
320,0.750624,-37.9677,0.172272,-9.22366,0.0771039,-4.60949
321,0.750459,-37.6029,0.172321,-9.1506,0.0772202,-4.58727
322,0.750299,-37.2389,0.172368,-9.07728,0.0773324,-4.56464
323,0.750147,-36.8758,0.172412,-9.0037,0.0774408,-4.54161
324,0.750001,-36.5134,0.172454,-8.92989,0.0775453,-4.51819
325,0.749861,-36.1518,0.172493,-8.85585,0.0776462,-4.4944
326,0.749726,-35.791,0.17253,-8.78161,0.0777435,-4.47024
327,0.749597,-35.431,0.172565,-8.70717,0.0778374,-4.44574
328,0.749474,-35.0716,0.172598,-8.63254,0.077928,-4.4209
329,0.749356,-34.713,0.172629,-8.55775,0.0780153,-4.39574
330,0.749242,-34.3551,0.172658,-8.48281,0.0780996,-4.37027
331,0.749133,-33.9979,0.172686,-8.40772,0.0781809,-4.34449
332,0.749029,-33.6414,0.172712,-8.33249,0.0782593,-4.31843
333,0.748929,-33.2856,0.172736,-8.25715,0.0783349,-4.29209
334,0.748833,-32.9304,0.172759,-8.18169,0.0784078,-4.26548
335,0.748741,-32.5759,0.17278,-8.10614,0.0784781,-4.23861
336,0.748654,-32.2221,0.172801,-8.03049,0.0785459,-4.21149
337,0.748569,-31.869,0.17282,-7.95476,0.0786112,-4.18413
338,0.748488,-31.5165,0.172837,-7.87896,0.0786742,-4.15655
339,0.748411,-31.1647,0.172854,-7.8031,0.0787349,-4.12874
340,0.748337,-30.8136,0.17287,-7.72718,0.0787935,-4.10072
341,0.748266,-30.4631,0.172885,-7.65122,0.0788499,-4.0725
342,0.748197,-30.1132,0.172898,-7.57522,0.0789043,-4.04408
343,0.748132,-29.7641,0.172911,-7.49919,0.0789567,-4.01548
344,0.748069,-29.4156,0.172923,-7.42314,0.0790073,-3.9867
345,0.748009,-29.0677,0.172935,-7.34708,0.079056,-3.95774
346,0.747952,-28.7206,0.172945,-7.27101,0.0791029,-3.92863
347,0.747897,-28.3741,0.172955,-7.19495,0.0791481,-3.89936
348,0.747844,-28.0283,0.172964,-7.11889,0.0791917,-3.86993
349,0.747793,-27.6831,0.172973,-7.04285,0.0792337,-3.84037
350,0.747745,-27.3387,0.172981,-6.96684,0.0792742,-3.81067
351,0.747698,-26.995,0.172989,-6.89085,0.0793132,-3.78085
352,0.747654,-26.6519,0.172995,-6.8149,0.0793508,-3.7509
353,0.747611,-26.3096,0.173002,-6.73899,0.079387,-3.72083
