t,T+R,N_0,N_1,N_2
113,1,2.13496e-21,4.41876e-29,1.6233e-29
114,1,2.13432e-21,3.58064e-29,9.59312e-30
115,1,2.13395e-21,2.64577e-29,3.6734e-30
116,1,2.13362e-21,1.73202e-29,2.72178e-31
117,1,2.13431e-21,9.58109e-30,1.22466e-30
118,1,2.13576e-21,4.25901e-30,7.9372e-30
119,1,2.13703e-21,2.02619e-30,2.09614e-29
120,1,2.13829e-21,3.10518e-30,3.9711e-29
121,1,2.13882e-21,7.20001e-30,6.23997e-29
122,1.00001,2.13887e-21,1.35035e-29,8.62398e-29
123,1.00001,2.13841e-21,2.07898e-29,1.07886e-28
124,1.00001,2.13718e-21,2.76505e-29,1.24052e-28
125,1.00002,2.13544e-21,3.27534e-29,1.32162e-28
126,1.00002,2.13338e-21,3.51269e-29,1.30892e-28
127,1.00002,2.13269e-21,3.443e-29,1.20453e-28
128,1.00001,2.13261e-21,3.10132e-29,1.02556e-28
129,0.999985,2.13359e-21,2.58273e-29,8.00483e-29
130,0.999949,2.13498e-21,2.01936e-29,5.63258e-29
131,0.999892,2.13664e-21,1.54508e-29,3.46654e-29
132,0.999809,2.13755e-21,1.25788e-29,1.76258e-29
133,0.999694,2.13832e-21,1.19223e-29,6.66134e-30
134,0.999542,2.13863e-21,1.31209e-29,2.01463e-30
135,0.999349,2.13842e-21,1.51936e-29,2.87485e-30
136,0.999113,2.13727e-21,1.69223e-29,7.73393e-30
137,0.998835,2.13564e-21,1.71453e-29,1.48e-29
138,0.99852,2.13487e-21,1.52864e-29,2.23796e-29
139,0.99818,2.13432e-21,1.15564e-29,2.9067e-29
140,0.997831,2.13394e-21,6.89375e-30,3.38477e-29
141,0.997495,2.1341e-21,2.77986e-30,3.60655e-29
142,0.997206,2.13455e-21,6.35326e-31,3.5441e-29
143,0.997003,2.1348e-21,1.29615e-30,3.20702e-29
144,0.996936,2.13503e-21,4.62348e-30,2.64005e-29
145,0.997061,2.13489e-21,9.48628e-30,1.93494e-29
146,0.997447,2.13465e-21,1.41302e-29,1.21806e-29
147,0.998164,2.13367e-21,1.70063e-29,6.23769e-30
148,0.999292,2.13312e-21,1.69145e-29,2.70582e-30
149,1.00091,2.13273e-21,1.4323e-29,2.21358e-30
150,1.00309,2.13328e-21,1.05619e-29,4.58319e-30
151,1.00592,2.13369e-21,8.17997e-30,8.73431e-30
152,1.00944,2.1342e-21,8.82412e-30,1.29279e-29
153,1.01369,2.135e-21,1.3426e-29,1.55239e-29
154,1.0187,2.13544e-21,2.12906e-29,1.54657e-29
155,1.02445,2.13558e-21,3.04916e-29,1.28201e-29
156,1.03087,2.13536e-21,3.82063e-29,8.9343e-30
157,1.03789,2.13477e-21,4.07086e-29,5.87081e-30
158,1.04534,2.13433e-21,3.84775e-29,5.59017e-30
159,1.05304,2.13443e-21,3.1564e-29,9.22133e-30
160,1.06077,2.13414e-21,2.24282e-29,1.66034e-29
161,1.06823,2.13435e-21,1.5581e-29,2.64101e-29
162,1.07513,2.13473e-21,1.22362e-29,3.68093e-29
163,1.08115,2.13551e-21,1.4101e-29,4.59746e-29
164,1.08597,2.13588e-21,1.96779e-29,5.31374e-29
165,1.08928,2.13583e-21,2.51018e-29,5.87322e-29
166,1.09082,2.13548e-21,2.88652e-29,6.1374e-29
167,1.09039,2.13484e-21,2.77454e-29,6.26343e-29
168,1.08787,2.13391e-21,2.12739e-29,6.10053e-29
169,1.08324,2.13342e-21,1.17821e-29,5.61765e-29
170,1.0766,2.13264e-21,3.7806e-30,4.58684e-29
171,1.06815,2.13271e-21,9.12165e-32,3.44317e-29
172,1.0582,2.13334e-21,3.15503e-30,2.16551e-29
173,1.04718,2.13447e-21,1.24028e-29,1.04444e-29
174,1.03558,2.13558e-21,2.61675e-29,3.59778e-30
175,1.02395,2.13646e-21,4.01076e-29,2.21325e-30
176,1.01284,2.13715e-21,4.63621e-29,6.32966e-30
177,1.00277,2.13685e-21,4.8763e-29,1.21756e-29
178,0.994223,2.13611e-21,4.27842e-29,1.80716e-29
179,0.98754,2.13462e-21,3.22365e-29,2.09159e-29
180,0.982946,2.13312e-21,2.04443e-29,2.01469e-29
181,0.980512,2.13265e-21,1.05803e-29,1.60204e-29
182,0.980147,2.13241e-21,2.99715e-30,9.42894e-30
183,0.981611,2.1325e-21,1.73808e-30,5.60341e-30
184,0.984535,2.13295e-21,4.87517e-30,6.08683e-30
185,0.988461,2.13355e-21,1.07248e-29,1.34054e-29
186,0.992882,2.1345e-21,1.5138e-29,2.63775e-29
187,0.997295,2.13474e-21,1.86302e-29,4.37917e-29
188,1.00125,2.13468e-21,1.54399e-29,6.61821e-29
189,1.00438,2.13399e-21,1.15293e-29,8.26623e-29
190,1.00646,2.13334e-21,6.88917e-30,9.55892e-29
191,1.00741,2.13277e-21,4.21827e-30,9.89461e-29
192,1.00726,2.13236e-21,7.85257e-30,9.79081e-29
193,1.00619,2.13231e-21,1.55094e-29,8.10852e-29
194,1.00447,2.13315e-21,3.03302e-29,5.90624e-29
195,1.0024,2.13398e-21,4.72613e-29,3.52556e-29
196,1.00032,2.13503e-21,5.92813e-29,1.5471e-29
197,0.998502,2.13587e-21,6.97023e-29,2.22918e-30
198,0.997155,2.1356e-21,8.19696e-29,-8.09396e-31
199,0.996394,2.13471e-21,8.90039e-29,2.39004e-30
