t,T+R,N_0,N_1
1763,0.998077,7.74269e-05,3.10401e-05
1764,0.998077,7.74269e-05,3.10401e-05
1765,0.998077,7.74269e-05,3.10401e-05
1766,0.998077,7.74269e-05,3.10401e-05
1767,0.998077,7.74269e-05,3.10401e-05
1768,0.998077,7.74269e-05,3.10401e-05
1769,0.998077,7.74269e-05,3.10401e-05
1770,0.998077,7.74269e-05,3.10401e-05
1771,0.998077,7.74269e-05,3.10401e-05
1772,0.998077,7.74269e-05,3.10401e-05
1773,0.998077,7.74269e-05,3.10401e-05
1774,0.998077,7.74269e-05,3.10401e-05
1775,0.998077,7.74269e-05,3.10401e-05
1776,0.998077,7.74269e-05,3.10401e-05
1777,0.998077,7.74269e-05,3.10401e-05
1778,0.998077,7.74269e-05,3.10401e-05
1779,0.998077,7.74269e-05,3.10401e-05
1780,0.998077,7.74269e-05,3.10401e-05
1781,0.998077,7.74269e-05,3.10401e-05
1782,0.998077,7.74269e-05,3.10401e-05
1783,0.998077,7.74269e-05,3.10401e-05
1784,0.998077,7.74269e-05,3.10401e-05
1785,0.998077,7.74269e-05,3.10401e-05
1786,0.998077,7.74269e-05,3.10401e-05
1787,0.998077,7.74269e-05,3.10401e-05
1788,0.998077,7.74269e-05,3.10401e-05
1789,0.998077,7.74269e-05,3.10401e-05
1790,0.998077,7.74269e-05,3.10401e-05
1791,0.998077,7.74269e-05,3.10401e-05
1792,0.998077,7.74269e-05,3.10401e-05
1793,0.998077,7.74269e-05,3.10401e-05
1794,0.998077,7.74269e-05,3.10401e-05
1795,0.998077,7.74269e-05,3.10401e-05
1796,0.998077,7.74269e-05,3.10401e-05
1797,0.998077,7.74269e-05,3.10401e-05
1798,0.998077,7.74269e-05,3.10401e-05
1799,0.998077,7.74269e-05,3.10401e-05
1800,0.998077,7.74269e-05,3.10401e-05
1801,0.998077,7.74269e-05,3.10401e-05
1802,0.998077,7.74269e-05,3.10401e-05
1803,0.998077,7.74269e-05,3.10401e-05
1804,0.998077,7.74269e-05,3.10401e-05
1805,0.998077,7.74269e-05,3.10401e-05
1806,0.998077,7.74269e-05,3.10401e-05
1807,0.998077,7.74269e-05,3.10401e-05
1808,0.998077,7.74269e-05,3.10401e-05
1809,0.998077,7.74269e-05,3.10401e-05
1810,0.998077,7.74269e-05,3.10401e-05
1811,0.998077,7.74269e-05,3.10401e-05
1812,0.998077,7.74269e-05,3.10401e-05
1813,0.998077,7.74269e-05,3.10401e-05
1814,0.998077,7.74269e-05,3.10401e-05
1815,0.998077,7.74269e-05,3.10401e-05
1816,0.998077,7.74269e-05,3.10401e-05
1817,0.998077,7.74269e-05,3.10401e-05
1818,0.998077,7.74269e-05,3.10401e-05
1819,0.998077,7.74269e-05,3.10401e-05
1820,0.998077,7.74269e-05,3.10401e-05
1821,0.998077,7.74269e-05,3.10401e-05
1822,0.998077,7.74269e-05,3.10401e-05
1823,0.998077,7.74269e-05,3.10401e-05
1824,0.998077,7.74269e-05,3.10401e-05
1825,0.998077,7.74269e-05,3.10401e-05
1826,0.998077,7.74269e-05,3.10401e-05
1827,0.998077,7.74269e-05,3.10401e-05
1828,0.998077,7.74269e-05,3.10401e-05
1829,0.998077,7.74269e-05,3.10401e-05
1830,0.998077,7.74269e-05,3.10401e-05
1831,0.998077,7.74269e-05,3.10401e-05
1832,0.998077,7.74269e-05,3.10401e-05
1833,0.998077,7.74269e-05,3.10401e-05
1834,0.998077,7.74269e-05,3.10401e-05
1835,0.998077,7.74269e-05,3.10401e-05
1836,0.998077,7.74269e-05,3.10401e-05
1837,0.998077,7.74269e-05,3.10401e-05
1838,0.998077,7.74269e-05,3.10401e-05
1839,0.998077,7.74269e-05,3.10401e-05
1840,0.998077,7.74269e-05,3.10401e-05
1841,0.998077,7.74269e-05,3.10401e-05
1842,0.998077,7.74269e-05,3.10401e-05
1843,0.998077,7.74269e-05,3.10401e-05
1844,0.998077,7.74269e-05,3.10401e-05
1845,0.998077,7.74269e-05,3.10401e-05
1846,0.998077,7.74269e-05,3.10401e-05
1847,0.998077,7.74269e-05,3.10401e-05
1848,0.998077,7.74269e-05,3.10401e-05
1849,0.998077,7.74269e-05,3.10401e-05
1850,0.998077,7.74269e-05,3.10401e-05
1851,0.998077,7.74269e-05,3.10401e-05
1852,0.998077,7.74269e-05,3.10401e-05
1853,0.998077,7.74269e-05,3.10401e-05
1854,0.998077,7.74269e-05,3.10401e-05
1855,0.998077,7.74269e-05,3.10401e-05
1856,0.998077,7.74269e-05,3.10401e-05
1857,0.998077,7.74269e-05,3.10401e-05
1858,0.998077,7.74269e-05,3.10401e-05
1859,0.998077,7.74269e-05,3.10401e-05
1860,0.998077,7.74269e-05,3.10401e-05
1861,0.998077,7.74269e-05,3.10401e-05
1862,0.998077,7.74269e-05,3.10401e-05
1863,0.998077,7.74269e-05,3.10401e-05
1864,0.998077,7.74269e-05,3.10401e-05
1865,0.998077,7.74269e-05,3.10401e-05
1866,0.998077,7.74269e-05,3.10401e-05
1867,0.998077,7.74269e-05,3.10401e-05
1868,0.998077,7.74269e-05,3.10401e-05
1869,0.998077,7.74269e-05,3.10401e-05
1870,0.998077,7.74269e-05,3.10401e-05
1871,0.998077,7.74269e-05,3.10401e-05
1872,0.998077,7.74269e-05,3.10401e-05
1873,0.998077,7.74269e-05,3.10401e-05
1874,0.998077,7.74269e-05,3.10401e-05
1875,0.998077,7.74269e-05,3.10401e-05
1876,0.998077,7.74269e-05,3.10401e-05
1877,0.998077,7.74269e-05,3.10401e-05
1878,0.998077,7.74269e-05,3.10401e-05
1879,0.998077,7.74269e-05,3.10401e-05
1880,0.998077,7.74269e-05,3.10401e-05
1881,0.998077,7.74269e-05,3.10401e-05
1882,0.998077,7.74269e-05,3.10401e-05
1883,0.998077,7.74269e-05,3.10401e-05
1884,0.998077,7.74269e-05,3.10401e-05
1885,0.998077,7.74269e-05,3.10401e-05
1886,0.998077,7.74269e-05,3.10401e-05
1887,0.998077,7.74269e-05,3.10401e-05
1888,0.998077,7.74269e-05,3.10401e-05
1889,0.998077,7.74269e-05,3.10401e-05
1890,0.998077,7.74269e-05,3.10401e-05
1891,0.998077,7.74269e-05,3.10401e-05
1892,0.998077,7.74269e-05,3.10401e-05
1893,0.998077,7.74269e-05,3.10401e-05
1894,0.998077,7.74269e-05,3.10401e-05
1895,0.998077,7.74269e-05,3.10401e-05
1896,0.998077,7.74269e-05,3.10401e-05
1897,0.998077,7.74269e-05,3.10401e-05
1898,0.998077,7.74269e-05,3.10401e-05
1899,0.998077,7.74269e-05,3.10401e-05
1900,0.998077,7.74269e-05,3.10401e-05
1901,0.998077,7.74269e-05,3.10401e-05
1902,0.998077,7.74269e-05,3.10401e-05
1903,0.998077,7.74269e-05,3.10401e-05
1904,0.998077,7.74269e-05,3.10401e-05
1905,0.998077,7.74269e-05,3.10401e-05
1906,0.998077,7.74269e-05,3.10401e-05
1907,0.998077,7.74269e-05,3.10401e-05
1908,0.998077,7.74269e-05,3.10401e-05
1909,0.998077,7.74269e-05,3.10401e-05
1910,0.998077,7.74269e-05,3.10401e-05
1911,0.998077,7.74269e-05,3.10401e-05
1912,0.998077,7.74269e-05,3.10401e-05
1913,0.998077,7.74269e-05,3.10401e-05
1914,0.998077,7.74269e-05,3.10401e-05
1915,0.998077,7.74269e-05,3.10401e-05
1916,0.998077,7.74269e-05,3.10401e-05
1917,0.998077,7.74269e-05,3.10401e-05
1918,0.998077,7.74269e-05,3.10401e-05
1919,0.998077,7.74269e-05,3.10401e-05
1920,0.998077,7.74269e-05,3.10401e-05
1921,0.998077,7.74269e-05,3.10401e-05
1922,0.998077,7.74269e-05,3.10401e-05
1923,0.998077,7.74269e-05,3.10401e-05
1924,0.998077,7.74269e-05,3.10401e-05
1925,0.998077,7.74269e-05,3.10401e-05
1926,0.998077,7.74269e-05,3.10401e-05
1927,0.998077,7.74269e-05,3.10401e-05
1928,0.998077,7.74269e-05,3.10401e-05
1929,0.998077,7.74269e-05,3.10401e-05
1930,0.998077,7.74269e-05,3.10401e-05
1931,0.998077,7.74269e-05,3.10401e-05
1932,0.998077,7.74269e-05,3.10401e-05
1933,0.998077,7.74269e-05,3.10401e-05
1934,0.998077,7.74269e-05,3.10401e-05
1935,0.998077,7.74269e-05,3.10401e-05
1936,0.998077,7.74269e-05,3.10401e-05
1937,0.998077,7.74269e-05,3.10401e-05
1938,0.998077,7.74269e-05,3.10401e-05
1939,0.998077,7.74269e-05,3.10401e-05
1940,0.998077,7.74269e-05,3.10401e-05
1941,0.998077,7.74269e-05,3.10401e-05
1942,0.998077,7.74269e-05,3.10401e-05
1943,0.998077,7.74269e-05,3.10401e-05
1944,0.998077,7.74269e-05,3.10401e-05
1945,0.998077,7.74269e-05,3.10401e-05
1946,0.998077,7.74269e-05,3.10401e-05
1947,0.998077,7.74269e-05,3.10401e-05
1948,0.998077,7.74269e-05,3.10401e-05
1949,0.998077,7.74269e-05,3.10401e-05
1950,0.998077,7.74269e-05,3.10401e-05
1951,0.998077,7.74269e-05,3.10401e-05
1952,0.998077,7.74269e-05,3.10401e-05
1953,0.998077,7.74269e-05,3.10401e-05
1954,0.998077,7.74269e-05,3.10401e-05
1955,0.998077,7.74269e-05,3.10401e-05
1956,0.998077,7.74269e-05,3.10401e-05
1957,0.998077,7.74269e-05,3.10401e-05
1958,0.998077,7.74269e-05,3.10401e-05
1959,0.998077,7.74269e-05,3.10401e-05
1960,0.998077,7.74269e-05,3.10401e-05
1961,0.998077,7.74269e-05,3.10401e-05
1962,0.998077,7.74269e-05,3.10401e-05
1963,0.998077,7.74269e-05,3.10401e-05
1964,0.998077,7.74269e-05,3.10401e-05
1965,0.998077,7.74269e-05,3.10401e-05
1966,0.998077,7.74269e-05,3.10401e-05
1967,0.998077,7.74269e-05,3.10401e-05
1968,0.998077,7.74269e-05,3.10401e-05
1969,0.998077,7.74269e-05,3.10401e-05
1970,0.998077,7.74269e-05,3.10401e-05
1971,0.998077,7.74269e-05,3.10401e-05
1972,0.998077,7.74269e-05,3.10401e-05
1973,0.998077,7.74269e-05,3.10401e-05
1974,0.998077,7.74269e-05,3.10401e-05
1975,0.998077,7.74269e-05,3.10401e-05
1976,0.998077,7.74269e-05,3.10401e-05
1977,0.998077,7.74269e-05,3.10401e-05
1978,0.998077,7.74269e-05,3.10401e-05
1979,0.998077,7.74269e-05,3.10401e-05
1980,0.998077,7.74269e-05,3.10401e-05
1981,0.998077,7.74269e-05,3.10401e-05
1982,0.998077,7.74269e-05,3.10401e-05
1983,0.998077,7.74269e-05,3.10401e-05
1984,0.998077,7.74269e-05,3.10401e-05
1985,0.998077,7.74269e-05,3.10401e-05
1986,0.998077,7.74269e-05,3.10401e-05
1987,0.998077,7.74269e-05,3.10401e-05
1988,0.998077,7.74269e-05,3.10401e-05
1989,0.998077,7.74269e-05,3.10401e-05
1990,0.998077,7.74269e-05,3.10401e-05
1991,0.998077,7.74269e-05,3.10401e-05
1992,0.998077,7.74269e-05,3.10401e-05
1993,0.998077,7.74269e-05,3.10401e-05
1994,0.998077,7.74269e-05,3.10401e-05
1995,0.998077,7.74269e-05,3.10401e-05
1996,0.998077,7.74269e-05,3.10401e-05
1997,0.998077,7.74269e-05,3.10401e-05
1998,0.998077,7.74269e-05,3.10401e-05
1999,0.998077,7.74269e-05,3.10401e-05
2000,0.998077,7.74269e-05,3.10401e-05
2001,0.998077,7.74269e-05,3.10401e-05
2002,0.998077,7.74269e-05,3.10401e-05
2003,0.998077,7.74269e-05,3.10401e-05
2004,0.998077,7.74269e-05,3.10401e-05
2005,0.998077,7.74269e-05,3.10401e-05
2006,0.998077,7.74269e-05,3.10401e-05
2007,0.998077,7.74269e-05,3.10401e-05
2008,0.998077,7.74269e-05,3.10401e-05
2009,0.998077,7.74269e-05,3.10401e-05
2010,0.998077,7.74269e-05,3.10401e-05
2011,0.998077,7.74269e-05,3.10401e-05
2012,0.998077,7.74269e-05,3.10401e-05
2013,0.998077,7.74269e-05,3.10401e-05
2014,0.998077,7.74269e-05,3.10401e-05
2015,0.998077,7.74269e-05,3.10401e-05
2016,0.998077,7.74269e-05,3.10401e-05
2017,0.998077,7.74269e-05,3.10401e-05
2018,0.998077,7.74269e-05,3.10401e-05
2019,0.998077,7.74269e-05,3.10401e-05
2020,0.998077,7.74269e-05,3.10401e-05
2021,0.998077,7.74269e-05,3.10401e-05
2022,0.998077,7.74269e-05,3.10401e-05
2023,0.998077,7.74269e-05,3.10401e-05
2024,0.998077,7.74269e-05,3.10401e-05
2025,0.998077,7.74269e-05,3.10401e-05
2026,0.998077,7.74269e-05,3.10401e-05
2027,0.998077,7.74269e-05,3.10401e-05
2028,0.998077,7.74269e-05,3.10401e-05
2029,0.998077,7.74269e-05,3.10401e-05
2030,0.998077,7.74269e-05,3.10401e-05
2031,0.998077,7.74269e-05,3.10401e-05
2032,0.998077,7.74269e-05,3.10401e-05
2033,0.998077,7.74269e-05,3.10401e-05
2034,0.998077,7.74269e-05,3.10401e-05
2035,0.998077,7.74269e-05,3.10401e-05
2036,0.998077,7.74269e-05,3.10401e-05
2037,0.998077,7.74269e-05,3.10401e-05
2038,0.998077,7.74269e-05,3.10401e-05
2039,0.998077,7.74269e-05,3.10401e-05
2040,0.998077,7.74269e-05,3.10401e-05
2041,0.998077,7.74269e-05,3.10401e-05
2042,0.998077,7.74269e-05,3.10401e-05
2043,0.998077,7.74269e-05,3.10401e-05
2044,0.998077,7.74269e-05,3.10401e-05
2045,0.998077,7.74269e-05,3.10401e-05
2046,0.998077,7.74269e-05,3.10401e-05
2047,0.998077,7.74269e-05,3.10401e-05
2048,0.998077,7.74269e-05,3.10401e-05
2049,0.998077,7.74269e-05,3.10401e-05
2050,0.998077,7.74269e-05,3.10401e-05
2051,0.998077,7.74269e-05,3.10401e-05
2052,0.998077,7.74269e-05,3.10401e-05
2053,0.998077,7.74269e-05,3.10401e-05
2054,0.998077,7.74269e-05,3.10401e-05
2055,0.998077,7.74269e-05,3.10401e-05
2056,0.998077,7.74269e-05,3.10401e-05
2057,0.998077,7.74269e-05,3.10401e-05
2058,0.998077,7.74269e-05,3.10401e-05
2059,0.998077,7.74269e-05,3.10401e-05
2060,0.998077,7.74269e-05,3.10401e-05
2061,0.998077,7.74269e-05,3.10401e-05
2062,0.998077,7.74269e-05,3.10401e-05
2063,0.998077,7.74269e-05,3.10401e-05
2064,0.998077,7.74269e-05,3.10401e-05
2065,0.998077,7.74269e-05,3.10401e-05
2066,0.998077,7.74269e-05,3.10401e-05
2067,0.998077,7.74269e-05,3.10401e-05
2068,0.998077,7.74269e-05,3.10401e-05
2069,0.998077,7.74269e-05,3.10401e-05
2070,0.998077,7.74269e-05,3.10401e-05
2071,0.998077,7.74269e-05,3.10401e-05
2072,0.998077,7.74269e-05,3.10401e-05
2073,0.998077,7.74269e-05,3.10401e-05
2074,0.998077,7.74269e-05,3.10401e-05
2075,0.998077,7.74269e-05,3.10401e-05
2076,0.998077,7.74269e-05,3.10401e-05
2077,0.998077,7.74269e-05,3.10401e-05
2078,0.998077,7.74269e-05,3.10401e-05
2079,0.998077,7.74269e-05,3.10401e-05
2080,0.998077,7.74269e-05,3.10401e-05
2081,0.998077,7.74269e-05,3.10401e-05
2082,0.998077,7.74269e-05,3.10401e-05
2083,0.998077,7.74269e-05,3.10401e-05
2084,0.998077,7.74269e-05,3.10401e-05
2085,0.998077,7.74269e-05,3.10401e-05
2086,0.998077,7.74269e-05,3.10401e-05
2087,0.998077,7.74269e-05,3.10401e-05
2088,0.998077,7.74269e-05,3.10401e-05
2089,0.998077,7.74269e-05,3.10401e-05
2090,0.998077,7.74269e-05,3.10401e-05
2091,0.998077,7.74269e-05,3.10401e-05
2092,0.998077,7.74269e-05,3.10401e-05
2093,0.998077,7.74269e-05,3.10401e-05
2094,0.998077,7.74269e-05,3.10401e-05
2095,0.998077,7.74269e-05,3.10401e-05
2096,0.998077,7.74269e-05,3.10401e-05
2097,0.998077,7.74269e-05,3.10401e-05
2098,0.998077,7.74269e-05,3.10401e-05
2099,0.998077,7.74269e-05,3.10401e-05
2100,0.998077,7.74269e-05,3.10401e-05
2101,0.998077,7.74269e-05,3.10401e-05
2102,0.998077,7.74269e-05,3.10401e-05
2103,0.998077,7.74269e-05,3.10401e-05
2104,0.998077,7.74269e-05,3.10401e-05
2105,0.998077,7.74269e-05,3.10401e-05
2106,0.998077,7.74269e-05,3.10401e-05
2107,0.998077,7.74269e-05,3.10401e-05
2108,0.998077,7.74269e-05,3.10401e-05
2109,0.998077,7.74269e-05,3.10401e-05
2110,0.998077,7.74269e-05,3.10401e-05
2111,0.998077,7.74269e-05,3.10401e-05
2112,0.998077,7.74269e-05,3.10401e-05
2113,0.998077,7.74269e-05,3.10401e-05
2114,0.998077,7.74269e-05,3.10401e-05
2115,0.998077,7.74269e-05,3.10401e-05
2116,0.998077,7.74269e-05,3.10401e-05
2117,0.998077,7.74269e-05,3.10401e-05
2118,0.998077,7.74269e-05,3.10401e-05
2119,0.998077,7.74269e-05,3.10401e-05
2120,0.998077,7.74269e-05,3.10401e-05
2121,0.998077,7.74269e-05,3.10401e-05
2122,0.998077,7.74269e-05,3.10401e-05
2123,0.998077,7.74269e-05,3.10401e-05
2124,0.998077,7.74269e-05,3.10401e-05
2125,0.998077,7.74269e-05,3.10401e-05
2126,0.998077,7.74269e-05,3.10401e-05
2127,0.998077,7.74269e-05,3.10401e-05
2128,0.998077,7.74269e-05,3.10401e-05
2129,0.998077,7.74269e-05,3.10401e-05
2130,0.998077,7.74269e-05,3.10401e-05
2131,0.998077,7.74269e-05,3.10401e-05
2132,0.998077,7.74269e-05,3.10401e-05
2133,0.998077,7.74269e-05,3.10401e-05
2134,0.998077,7.74269e-05,3.10401e-05
2135,0.998077,7.74269e-05,3.10401e-05
2136,0.998077,7.74269e-05,3.10401e-05
2137,0.998077,7.74269e-05,3.10401e-05
2138,0.998077,7.74269e-05,3.10401e-05
2139,0.998077,7.74269e-05,3.10401e-05
2140,0.998077,7.74269e-05,3.10401e-05
2141,0.998077,7.74269e-05,3.10401e-05
2142,0.998077,7.74269e-05,3.10401e-05
2143,0.998077,7.74269e-05,3.10401e-05
2144,0.998077,7.74269e-05,3.10401e-05
2145,0.998077,7.74269e-05,3.10401e-05
2146,0.998077,7.74269e-05,3.10401e-05
2147,0.998077,7.74269e-05,3.10401e-05
2148,0.998077,7.74269e-05,3.10401e-05
2149,0.998077,7.74269e-05,3.10401e-05
2150,0.998077,7.74269e-05,3.10401e-05
2151,0.998077,7.74269e-05,3.10401e-05
2152,0.998077,7.74269e-05,3.10401e-05
2153,0.998077,7.74269e-05,3.10401e-05
2154,0.998077,7.74269e-05,3.10401e-05
2155,0.998077,7.74269e-05,3.10401e-05
2156,0.998077,7.74269e-05,3.10401e-05
2157,0.998077,7.74269e-05,3.10401e-05
2158,0.998077,7.74269e-05,3.10401e-05
2159,0.998077,7.74269e-05,3.10401e-05
2160,0.998077,7.74269e-05,3.10401e-05
2161,0.998077,7.74269e-05,3.10401e-05
2162,0.998077,7.74269e-05,3.10401e-05
2163,0.998077,7.74269e-05,3.10401e-05
2164,0.998077,7.74269e-05,3.10401e-05
2165,0.998077,7.74269e-05,3.10401e-05
2166,0.998077,7.74269e-05,3.10401e-05
2167,0.998077,7.74269e-05,3.10401e-05
2168,0.998077,7.74269e-05,3.10401e-05
2169,0.998077,7.74269e-05,3.10401e-05
2170,0.998077,7.74269e-05,3.10401e-05
2171,0.998077,7.74269e-05,3.10401e-05
2172,0.998077,7.74269e-05,3.10401e-05
2173,0.998077,7.74269e-05,3.10401e-05
2174,0.998077,7.74269e-05,3.10401e-05
2175,0.998077,7.74269e-05,3.10401e-05
2176,0.998077,7.74269e-05,3.10401e-05
2177,0.998077,7.74269e-05,3.10401e-05
2178,0.998077,7.74269e-05,3.10401e-05
2179,0.998077,7.74269e-05,3.10401e-05
2180,0.998077,7.74269e-05,3.10401e-05
2181,0.998077,7.74269e-05,3.10401e-05
2182,0.998077,7.74269e-05,3.10401e-05
2183,0.998077,7.74269e-05,3.10401e-05
2184,0.998077,7.74269e-05,3.10401e-05
2185,0.998077,7.74269e-05,3.10401e-05
2186,0.998077,7.74269e-05,3.10401e-05
2187,0.998077,7.74269e-05,3.10401e-05
2188,0.998077,7.74269e-05,3.10401e-05
2189,0.998077,7.74269e-05,3.10401e-05
2190,0.998077,7.74269e-05,3.10401e-05
2191,0.998077,7.74269e-05,3.10401e-05
2192,0.998077,7.74269e-05,3.10401e-05
2193,0.998077,7.74269e-05,3.10401e-05
2194,0.998077,7.74269e-05,3.10401e-05
2195,0.998077,7.74269e-05,3.10401e-05
2196,0.998077,7.74269e-05,3.10401e-05
2197,0.998077,7.74269e-05,3.10401e-05
2198,0.998077,7.74269e-05,3.10401e-05
2199,0.998077,7.74269e-05,3.10401e-05
2200,0.998077,7.74269e-05,3.10401e-05
2201,0.998077,7.74269e-05,3.10401e-05
2202,0.998077,7.74269e-05,3.10401e-05
2203,0.998077,7.74269e-05,3.10401e-05
2204,0.998077,7.74269e-05,3.10401e-05
2205,0.998077,7.74269e-05,3.10401e-05
2206,0.998077,7.74269e-05,3.10401e-05
2207,0.998077,7.74269e-05,3.10401e-05
2208,0.998077,7.74269e-05,3.10401e-05
2209,0.998077,7.74269e-05,3.10401e-05
2210,0.998077,7.74269e-05,3.10401e-05
2211,0.998077,7.74269e-05,3.10401e-05
2212,0.998077,7.74269e-05,3.10401e-05
2213,0.998077,7.74269e-05,3.10401e-05
2214,0.998077,7.74269e-05,3.10401e-05
2215,0.998077,7.74269e-05,3.10401e-05
2216,0.998077,7.74269e-05,3.10401e-05
2217,0.998077,7.74269e-05,3.10401e-05
2218,0.998077,7.74269e-05,3.10401e-05
2219,0.998077,7.74269e-05,3.10401e-05
2220,0.998077,7.74269e-05,3.10401e-05
2221,0.998077,7.74269e-05,3.10401e-05
2222,0.998077,7.74269e-05,3.10401e-05
2223,0.998077,7.74269e-05,3.10401e-05
2224,0.998077,7.74269e-05,3.10401e-05
2225,0.998077,7.74269e-05,3.10401e-05
2226,0.998077,7.74269e-05,3.10401e-05
2227,0.998077,7.74269e-05,3.10401e-05
2228,0.998077,7.74269e-05,3.10401e-05
2229,0.998077,7.74269e-05,3.10401e-05
2230,0.998077,7.74269e-05,3.10401e-05
2231,0.998077,7.74269e-05,3.10401e-05
2232,0.998077,7.74269e-05,3.10401e-05
2233,0.998077,7.74269e-05,3.10401e-05
2234,0.998077,7.74269e-05,3.10401e-05
2235,0.998077,7.74269e-05,3.10401e-05
2236,0.998077,7.74269e-05,3.10401e-05
2237,0.998077,7.74269e-05,3.10401e-05
2238,0.998077,7.74269e-05,3.10401e-05
2239,0.998077,7.74269e-05,3.10401e-05
2240,0.998077,7.74269e-05,3.10401e-05
2241,0.998077,7.74269e-05,3.10401e-05
2242,0.998077,7.74269e-05,3.10401e-05
2243,0.998077,7.74269e-05,3.10401e-05
2244,0.998077,7.74269e-05,3.10401e-05
2245,0.998077,7.74269e-05,3.10401e-05
2246,0.998077,7.74269e-05,3.10401e-05
2247,0.998077,7.74269e-05,3.10401e-05
2248,0.998077,7.74269e-05,3.10401e-05
2249,0.998077,7.74269e-05,3.10401e-05
2250,0.998077,7.74269e-05,3.10401e-05
2251,0.998077,7.74269e-05,3.10401e-05
2252,0.998077,7.74269e-05,3.10401e-05
2253,0.998077,7.74269e-05,3.10401e-05
2254,0.998077,7.74269e-05,3.10401e-05
2255,0.998077,7.74269e-05,3.10401e-05
2256,0.998077,7.74269e-05,3.10401e-05
2257,0.998077,7.74269e-05,3.10401e-05
2258,0.998077,7.74269e-05,3.10401e-05
2259,0.998077,7.74269e-05,3.10401e-05
2260,0.998077,7.74269e-05,3.10401e-05
2261,0.998077,7.74269e-05,3.10401e-05
2262,0.998077,7.74269e-05,3.10401e-05
2263,0.998077,7.74269e-05,3.10401e-05
2264,0.998077,7.74269e-05,3.10401e-05
2265,0.998077,7.74269e-05,3.10401e-05
2266,0.998077,7.74269e-05,3.10401e-05
2267,0.998077,7.74269e-05,3.10401e-05
2268,0.998077,7.74269e-05,3.10401e-05
2269,0.998077,7.74269e-05,3.10401e-05
2270,0.998077,7.74269e-05,3.10401e-05
2271,0.998077,7.74269e-05,3.10401e-05
2272,0.998077,7.74269e-05,3.10401e-05
2273,0.998077,7.74269e-05,3.10401e-05
2274,0.998077,7.74269e-05,3.10401e-05
2275,0.998077,7.74269e-05,3.10401e-05
2276,0.998077,7.74269e-05,3.10401e-05
2277,0.998077,7.74269e-05,3.10401e-05
2278,0.998077,7.74269e-05,3.10401e-05
2279,0.998077,7.74269e-05,3.10401e-05
2280,0.998077,7.74269e-05,3.10401e-05
2281,0.998077,7.74269e-05,3.10401e-05
2282,0.998077,7.74269e-05,3.10401e-05
2283,0.998077,7.74269e-05,3.10401e-05
2284,0.998077,7.74269e-05,3.10401e-05
2285,0.998077,7.74269e-05,3.10401e-05
2286,0.998077,7.74269e-05,3.10401e-05
2287,0.998077,7.74269e-05,3.10401e-05
2288,0.998077,7.74269e-05,3.10401e-05
2289,0.998077,7.74269e-05,3.10401e-05
2290,0.998077,7.74269e-05,3.10401e-05
2291,0.998077,7.74269e-05,3.10401e-05
2292,0.998077,7.74269e-05,3.10401e-05
2293,0.998077,7.74269e-05,3.10401e-05
2294,0.998077,7.74269e-05,3.10401e-05
2295,0.998077,7.74269e-05,3.10401e-05
2296,0.998077,7.74269e-05,3.10401e-05
2297,0.998077,7.74269e-05,3.10401e-05
2298,0.998077,7.74269e-05,3.10401e-05
2299,0.998077,7.74269e-05,3.10401e-05
2300,0.998077,7.74269e-05,3.10401e-05
2301,0.998077,7.74269e-05,3.10401e-05
2302,0.998077,7.74269e-05,3.10401e-05
2303,0.998077,7.74269e-05,3.10401e-05
2304,0.998077,7.74269e-05,3.10401e-05
2305,0.998077,7.74269e-05,3.10401e-05
2306,0.998077,7.74269e-05,3.10401e-05
2307,0.998077,7.74269e-05,3.10401e-05
2308,0.998077,7.74269e-05,3.10401e-05
2309,0.998077,7.74269e-05,3.10401e-05
2310,0.998077,7.74269e-05,3.10401e-05
2311,0.998077,7.74269e-05,3.10401e-05
2312,0.998077,7.74269e-05,3.10401e-05
2313,0.998077,7.74269e-05,3.10401e-05
2314,0.998077,7.74269e-05,3.10401e-05
2315,0.998077,7.74269e-05,3.10401e-05
2316,0.998077,7.74269e-05,3.10401e-05
2317,0.998077,7.74269e-05,3.10401e-05
2318,0.998077,7.74269e-05,3.10401e-05
2319,0.998077,7.74269e-05,3.10401e-05
2320,0.998077,7.74269e-05,3.10401e-05
2321,0.998077,7.74269e-05,3.10401e-05
2322,0.998077,7.74269e-05,3.10401e-05
2323,0.998077,7.74269e-05,3.10401e-05
2324,0.998077,7.74269e-05,3.10401e-05
2325,0.998077,7.74269e-05,3.10401e-05
2326,0.998077,7.74269e-05,3.10401e-05
2327,0.998077,7.74269e-05,3.10401e-05
2328,0.998077,7.74269e-05,3.10401e-05
2329,0.998077,7.74269e-05,3.10401e-05
2330,0.998077,7.74269e-05,3.10401e-05
2331,0.998077,7.74269e-05,3.10401e-05
2332,0.998077,7.74269e-05,3.10401e-05
2333,0.998077,7.74269e-05,3.10401e-05
2334,0.998077,7.74269e-05,3.10401e-05
2335,0.998077,7.74269e-05,3.10401e-05
2336,0.998077,7.74269e-05,3.10401e-05
2337,0.998077,7.74269e-05,3.10401e-05
2338,0.998077,7.74269e-05,3.10401e-05
2339,0.998077,7.74269e-05,3.10401e-05
2340,0.998077,7.74269e-05,3.10401e-05
2341,0.998077,7.74269e-05,3.10401e-05
2342,0.998077,7.74269e-05,3.10401e-05
2343,0.998077,7.74269e-05,3.10401e-05
2344,0.998077,7.74269e-05,3.10401e-05
