t,T+R,N_0
150,1,3.06111e-25
151,1,3.06942e-25
152,1,3.06991e-25
153,1,3.05555e-25
154,1,3.02841e-25
155,1,2.99407e-25
156,1,2.95315e-25
157,1,2.90637e-25
158,1,2.84373e-25
159,1,2.79396e-25
160,1,2.73901e-25
161,1,2.68166e-25
162,1,2.6346e-25
163,1,2.59695e-25
164,1,2.56421e-25
165,1,2.53793e-25
166,1,2.52304e-25
167,1,2.52139e-25
168,1,2.53499e-25
169,1,2.55771e-25
170,1,2.57273e-25
171,1,2.59631e-25
172,1,2.62464e-25
173,1,2.65601e-25
174,1,2.66877e-25
175,1,2.68593e-25
176,1,2.67809e-25
177,1,2.67605e-25
178,1,2.66761e-25
179,1,2.66098e-25
180,1,2.64426e-25
181,1,2.64144e-25
182,1,2.62138e-25
183,1,2.60355e-25
184,1,2.58497e-25
185,1,2.57288e-25
186,1,2.55746e-25
187,1,2.53742e-25
188,1,2.52441e-25
189,1,2.51604e-25
190,1,2.51399e-25
191,1,2.50293e-25
192,1,2.50773e-25
193,1,2.50976e-25
194,1,2.52716e-25
195,1,2.51669e-25
196,1,2.51207e-25
197,1,2.51866e-25
198,1,2.53399e-25
199,1,2.54339e-25
200,1,2.56345e-25
201,1,2.58181e-25
202,1,2.59443e-25
203,1,2.61024e-25
204,1,2.61975e-25
205,1,2.64683e-25
206,1,2.67548e-25
207,1,2.68821e-25
208,1,2.69721e-25
209,1,2.70164e-25
210,1,2.71779e-25
211,1,2.72786e-25
212,1,2.7303e-25
213,1,2.72723e-25
214,1,2.71993e-25
215,1,2.70386e-25
216,1,2.68965e-25
217,1,2.65686e-25
218,1,2.62777e-25
219,1,2.59029e-25
220,1,2.56335e-25
221,1,2.53169e-25
222,1,2.52758e-25
223,1,2.52439e-25
224,1,2.54196e-25
225,1,2.57045e-25
226,1,2.60943e-25
227,1,2.65059e-25
228,1,2.69517e-25
229,1,2.71952e-25
230,1,2.73229e-25
231,1,2.75428e-25
232,1,2.76499e-25
233,1,2.78395e-25
234,1,2.78086e-25
235,1,2.79306e-25
236,1,2.79713e-25
237,1,2.81007e-25
238,1,2.83365e-25
239,1,2.86862e-25
240,1,2.91032e-25
241,1,2.94423e-25
242,1,2.98547e-25
243,1,3.02226e-25
244,1,3.05074e-25
245,1,3.06801e-25
246,1,3.08829e-25
247,1,3.08689e-25
248,1,3.0663e-25
249,1,3.0323e-25
250,1,2.9841e-25
251,1,2.91991e-25
252,1,2.86283e-25
253,1,2.79908e-25
254,1,2.73165e-25
255,0.999999,2.67527e-25
256,0.999999,2.61406e-25
257,1,2.56457e-25
258,1,2.54008e-25
259,1,2.53464e-25
260,0.999999,2.53381e-25
261,0.999996,2.51746e-25
262,0.999996,2.5351e-25
263,1,2.57624e-25
264,1.00001,2.63752e-25
265,1.00001,2.67218e-25
266,0.999994,2.65212e-25
267,0.999981,2.64259e-25
268,0.999986,2.72204e-25
269,1.00001,2.91341e-25
270,1.00004,3.10498e-25
271,1.00003,3.08696e-25
272,0.999985,2.77923e-25
273,0.999934,2.40588e-25
274,0.999934,2.44091e-25
275,1.00001,3.20422e-25
276,1.00011,4.31123e-25
277,1.00014,4.70675e-25
278,1.00003,3.54139e-25
279,0.99984,1.28462e-25
280,0.999726,2.50492e-26
281,0.999838,3.20199e-25
282,1.00016,1.08174e-24
283,1.00047,1.99568e-24
284,1.00046,2.52703e-24
285,1.00001,2.48125e-24
286,0.999371,2.55942e-24
287,0.999045,4.51002e-24
288,0.999438,1.04009e-23
289,1.00048,2.15063e-23
290,1.00151,3.77936e-23
291,1.00166,5.91497e-23
292,1.0005,8.84754e-23
293,0.998513,1.35775e-22
294,0.996995,2.20663e-22
295,0.997289,3.72511e-22
296,0.999765,6.29327e-22
297,1.00327,1.03961e-21
298,1.00553,1.67418e-21
299,1.00454,2.65198e-21
300,0.999998,4.18144e-21
301,0.99402,6.61283e-21
302,0.990289,1.05026e-20
303,0.991972,1.66938e-20
304,0.9995,2.64401e-20
305,1.00962,4.1615e-20
306,1.01658,6.50687e-20
307,1.0152,1.01197e-19
308,1.00411,1.56798e-19
309,0.987539,2.42319e-19
310,0.973937,3.73632e-19
311,0.972009,5.74613e-19
312,0.98575,8.80945e-19
313,1.01123,1.3458e-18
314,1.03719,2.04839e-18
315,1.04968,3.10663e-18
316,1.03906,4.69587e-18
317,1.0058,7.07604e-18
318,0.96219,1.06311e-17
319,0.928176,1.59258e-17
320,0.922824,2.37876e-17
321,0.95483,3.54252e-17
322,1.01659,5.25986e-17
323,1.08514,7.78648e-17
324,1.13031,1.14929e-16
325,1.12742,1.69147e-16
326,1.06918,2.48238e-16
327,0.971511,3.63298e-16
328,0.870058,5.30229e-16
329,0.807829,7.7176e-16
330,0.818234,1.12028e-15
331,0.910054,1.62183e-15
332,1.06066,2.34169e-15
333,1.221,3.37214e-15
334,1.33147,4.8434e-15
335,1.34357,6.93862e-15
336,1.23954,9.91488e-15
337,1.04254,1.4132e-14
338,0.812798,2.00925e-14
339,0.630044,2.84962e-14
340,0.567501,4.03156e-14
341,0.665838,5.68984e-14
342,0.916119,8.01082e-14
343,1.25807,1.12516e-13
344,1.59522,1.57659e-13
345,1.82298,2.20393e-13
346,1.86131,3.07372e-13
347,1.68195,4.27686e-13
348,1.32137,5.93727e-13
349,0.874793,8.22354e-13
350,0.472313,1.13644e-12
351,0.243282,1.56698e-12
352,0.279008,2.1558e-12
353,0.60437,2.95933e-12
354,1.16669,4.05345e-12
355,1.84551,5.53999e-12
356,2.48122,7.55532e-12
357,2.91532,1.02817e-11
358,3.0319,1.39619e-11
359,2.78959,1.89193e-11
360,2.23557,2.5583e-11
361,1.49774,3.45213e-11
362,0.756799,4.64858e-11
363,0.204851,6.24676e-11
364,0.000260061,8.37717e-11
365,0.22963,1.12112e-10
366,0.885712,1.49736e-10
367,1.86638,1.99583e-10
368,2.99484,2.65491e-10
369,4.05658,3.5246e-10
370,4.84463,4.66991e-10
371,5.20345,6.17519e-10
372,5.06205,8.14967e-10
373,4.44943,1.07345e-09
374,3.48956,1.41118e-09
375,2.37727,1.85159e-09
376,1.34028,2.42477e-09
377,0.595249,3.16934e-09
378,0.306562,4.13467e-09
379,0.555731,5.38383e-09
380,1.32685,6.99719e-09
381,2.5103,9.07701e-09
382,3.92337,1.17531e-08
383,5.34335,1.51899e-08
384,6.54672,1.95955e-08
385,7.34714,2.52324e-08
386,7.62578,3.24314e-08
387,7.349,4.16085e-08
388,6.57118,5.32855e-08
389,5.42295,6.81163e-08
390,4.08749,8.69185e-08
391,2.76977,1.10712e-07
392,1.66377,1.40767e-07
393,0.923416,1.78664e-07
394,0.641299,2.26361e-07
395,0.838113,2.86287e-07
396,1.46364,3.61441e-07
397,2.40826,4.55525e-07
398,3.52245,5.73099e-07
399,4.64071,7.19767e-07
400,5.60596,9.02405e-07
401,6.29085,1.12943e-06
402,6.61304,1.41115e-06
403,6.54286,1.76011e-06
404,6.10288,2.19161e-06
405,5.36027,2.72425e-06
406,4.41373,3.38059e-06
407,3.37732,4.18795e-06
408,2.36389,5.17936e-06
409,1.47042,6.39467e-06
410,0.76715,7.88189e-06
411,0.291603,9.69872e-06
412,0.0478483,1.19144e-05
413,0.0104959,1.46118e-05
414,0.132359,1.78901e-05
415,0.354282,2.18676e-05
416,0.615512,2.66851e-05
417,0.863056,3.25101e-05
418,1.0588,3.95412e-05
419,1.18359,4.80137e-05
420,1.23799,5.82057e-05
421,1.2399,7.04453e-05
422,1.21973,8.51189e-05
423,1.21391,0.000102681
424,1.25797,0.000123663
425,1.38004,0.00014869
426,1.5959,0.000178489
427,1.90589,0.000213912
428,2.29436,0.000255947
429,2.7313,0.000305744
430,3.17611,0.000364634
431,3.58271,0.00043416
432,3.9055,0.000516101
433,4.10515,0.00061251
434,4.15377,0.000725747
435,4.03856,0.000858519
436,3.76385,0.00101393
437,3.3511,0.00119552
438,2.83695,0.00140734
439,2.26977,0.00165399
440,1.70482,0.0019407
441,1.19889,0.00227339
442,0.804674,0.00265876
443,0.565803,0.00310436
444,0.512684,0.00361871
445,0.659761,0.00421134
446,1.0043,0.00489298
447,1.52679,0.00567557
448,2.19284,0.00657247
449,2.95636,0.0075985
450,3.76365,0.00877013
451,4.55799,0.0101056
452,5.28434,0.011625
453,5.89369,0.0133504
454,6.34667,0.0153062
455,6.61626,0.017519
456,6.68933,0.0200179
457,6.56692,0.0228344
458,6.26346,0.0260028
459,5.80489,0.0295602
460,5.22601,0.0335467
461,4.5673,0.0380051
462,3.87152,0.0429815
463,3.18033,0.0485249
464,2.53128,0.0546875
465,1.95531,0.0615243
466,1.475,0.0690935
467,1.10358,0.0774559
468,0.844785,0.0866752
469,0.693452,0.0968173
470,0.636821,0.10795
471,0.656307,0.120144
472,0.72962,0.13347
473,0.833017,0.148001
474,0.9435,0.163807
475,1.04078,0.180962
476,1.10887,0.199536
477,1.13723,0.219597
478,1.12132,0.241211
479,1.06271,0.26444
480,0.968564,0.28934
481,0.850767,0.31596
482,0.724664,0.344343
483,0.607586,0.374523
484,0.517273,0.406521
485,0.470329,0.44035
486,0.480825,0.476008
487,0.559145,0.513476
488,0.711156,0.552724
489,0.937754,0.593699
490,1.23479,0.636333
491,1.59335,0.680536
492,2.00046,0.726197
493,2.4399,0.773185
494,2.89341,0.821343
495,3.34187,0.870492
496,3.76654,0.92043
497,4.15028,0.970932
498,4.47854,1.02175
499,4.74021,1.07261
500,4.9282,1.12321
501,5.03974,1.17326
502,5.07633,1.22242
503,5.04354,1.27033
504,4.95045,1.31665
505,4.80895,1.36102
506,4.63288,1.40304
507,4.43708,1.44236
508,4.23644,1.47861
509,4.04499,1.51141
510,3.87508,1.54043
511,3.7367,1.56533
512,3.63699,1.5858
513,3.58001,1.60158
514,3.56655,1.61241
515,3.59436,1.6181
516,3.65838,1.61849
517,3.75123,1.61348
518,3.86379,1.60301
519,3.98582,1.58708
520,4.10666,1.56577
521,4.21591,1.5392
522,4.30401,1.50757
523,4.36282,1.47113
524,4.386,1.4302
525,4.36931,1.38516
526,4.31075,1.33645
527,4.21059,1.28457
528,4.0712,1.23004
529,3.89687,1.17346
530,3.69342,1.11542
531,3.46783,1.05657
532,3.2278,0.997557
533,2.98127,0.939036
534,2.73603,0.881654
535,2.49925,0.826042
536,2.27724,0.772801
537,2.07513,0.722493
538,1.89668,0.67563
539,1.74427,0.632662
540,1.61883,0.593973
541,1.51996,0.559867
542,1.44606,0.530568
543,1.39455,0.506211
544,1.36209,0.486838
545,1.34487,0.472403
546,1.33884,0.462767
547,1.33999,0.457703
548,1.34453,0.456901
549,1.34913,0.459978
550,1.351,0.466479
551,1.34804,0.475897
552,1.33883,0.487678
553,1.32263,0.501238
554,1.29937,0.515975
555,1.26952,0.531283
556,1.234,0.546572
557,1.19405,0.561274
558,1.1511,0.574864
559,1.10664,0.586867
560,1.0621,0.596877
561,1.01878,0.604556
562,0.977718,0.609652
563,0.939688,0.611996
564,0.905158,0.61151
565,0.874295,0.608206
566,0.846986,0.60218
567,0.822884,0.593611
568,0.801466,0.582755
569,0.782093,0.569929
570,0.76408,0.555506
571,0.74676,0.539897
572,0.729541,0.523543
573,0.711952,0.506894
574,0.693676,0.490396
575,0.674566,0.474479
576,0.654649,0.45954
577,0.634117,0.445933
578,0.613297,0.433956
579,0.592623,0.423845
580,0.572591,0.415764
581,0.553723,0.409804
582,0.536515,0.405984
583,0.521405,0.404245
584,0.508737,0.404465
585,0.498734,0.406456
586,0.491486,0.409978
587,0.486941,0.41475
588,0.484914,0.42046
589,0.485095,0.426778
590,0.487078,0.433371
591,0.490383,0.439916
592,0.494488,0.44611
593,0.498866,0.451685
594,0.503012,0.456416
595,0.506475,0.460128
596,0.508881,0.4627
597,0.509954,0.464075
598,0.509525,0.464251
599,0.507535,0.463286
600,0.504039,0.461291
601,0.49919,0.458422
602,0.493225,0.454873
603,0.48645,0.450868
604,0.479215,0.446645
605,0.471891,0.442452
606,0.464847,0.438527
607,0.458429,0.435096
608,0.45294,0.432356
609,0.448626,0.430472
610,0.445667,0.429568
611,0.444166,0.429725
612,0.444154,0.430974
613,0.445589,0.433303
614,0.448363,0.436653
615,0.452313,0.440928
616,0.457238,0.445996
617,0.462905,0.451701
618,0.469069,0.457869
619,0.475487,0.464318
620,0.48193,0.470868
621,0.488194,0.477349
622,0.494109,0.48361
623,0.499548,0.489524
624,0.504427,0.494997
625,0.50871,0.499969
626,0.512403,0.504417
627,0.515555,0.508351
628,0.518247,0.511821
629,0.52059,0.514901
630,0.522716,0.517696
631,0.524767,0.520325
632,0.526887,0.522922
633,0.529218,0.525623
634,0.531889,0.52856
635,0.535011,0.531857
636,0.538673,0.535618
637,0.542939,0.539926
638,0.547844,0.544838
639,0.553397,0.550384
640,0.559578,0.556563
641,0.566346,0.563349
642,0.573637,0.570688
643,0.581371,0.578508
644,0.589457,0.586716
645,0.597796,0.595214
646,0.60629,0.603894
647,0.614843,0.612652
648,0.623368,0.621391
649,0.631789,0.630024
650,0.64005,0.638484
651,0.648107,0.64672
652,0.655939,0.654704
653,0.663543,0.66243
654,0.670934,0.669913
655,0.678144,0.677187
656,0.68522,0.6843
657,0.692217,0.691315
658,0.699198,0.698302
659,0.70623,0.705331
660,0.713376,0.712474
661,0.720694,0.719794
662,0.728234,0.727344
663,0.736033,0.735164
664,0.744114,0.743278
665,0.752485,0.751693
666,0.761137,0.760399
667,0.770048,0.769371
668,0.779181,0.778567
669,0.788487,0.787936
670,0.797909,0.797418
671,0.807385,0.806947
672,0.81685,0.816458
673,0.826243,0.825887
674,0.835506,0.835177
675,0.844588,0.844278
676,0.853452,0.853151
677,0.862067,0.861771
678,0.870419,0.870124
679,0.878504,0.878208
680,0.886329,0.886033
681,0.893913,0.893618
682,0.90128,0.90099
683,0.908461,0.90818
684,0.915489,0.91522
685,0.922397,0.922143
686,0.929213,0.928978
687,0.935964,0.935748
688,0.942664,0.942469
689,0.949325,0.949149
690,0.955944,0.955787
691,0.962513,0.962371
692,0.969013,0.968884
693,0.975419,0.9753
694,0.981699,0.981587
695,0.98782,0.987712
696,0.993742,0.993636
697,0.999431,0.999326
698,1.00485,1.00475
699,1.00997,1.00987
700,1.01477,1.01467
701,1.01923,1.01913
702,1.02334,1.02324
703,1.02709,1.027
704,1.0305,1.03041
705,1.03356,1.03347
706,1.03629,1.03621
707,1.03872,1.03865
708,1.04086,1.04079
709,1.04273,1.04267
710,1.04436,1.04431
711,1.04577,1.04572
712,1.04697,1.04692
713,1.04797,1.04793
714,1.04879,1.04875
715,1.04944,1.0494
716,1.04991,1.04986
717,1.0502,1.05016
718,1.05031,1.05027
719,1.05023,1.05019
720,1.04996,1.04993
721,1.0495,1.04946
722,1.04884,1.0488
723,1.04797,1.04793
724,1.0469,1.04686
725,1.04562,1.0456
726,1.04416,1.04413
727,1.04251,1.04248
728,1.04069,1.04067
729,1.03871,1.03869
730,1.0366,1.03658
731,1.03438,1.03436
732,1.03205,1.03204
733,1.02966,1.02964
734,1.02721,1.0272
735,1.02474,1.02472
736,1.02225,1.02224
737,1.01978,1.01976
738,1.01733,1.01731
739,1.01491,1.0149
740,1.01255,1.01253
741,1.01025,1.01023
742,1.00801,1.008
743,1.00585,1.00584
744,1.00377,1.00376
745,1.00177,1.00176
746,0.999858,0.999849
747,0.998035,0.998027
748,0.996305,0.996297
749,0.99467,0.994663
750,0.993134,0.993127
751,0.9917,0.991693
752,0.990373,0.990365
753,0.989156,0.989149
754,0.988056,0.988049
755,0.987076,0.987069
756,0.986221,0.986215
757,0.985496,0.98549
758,0.984904,0.984898
759,0.984447,0.984441
760,0.984126,0.984121
761,0.983943,0.983938
762,0.983896,0.983891
763,0.983981,0.983976
764,0.984194,0.98419
765,0.984531,0.984527
766,0.984983,0.984979
767,0.985542,0.985538
768,0.986198,0.986195
769,0.986942,0.986939
770,0.987763,0.98776
771,0.988649,0.988646
772,0.98959,0.989587
773,0.990573,0.99057
774,0.991588,0.991585
775,0.992624,0.992621
776,0.993671,0.993669
777,0.994721,0.994718
778,0.995764,0.995761
779,0.996792,0.99679
780,0.997798,0.997796
781,0.998775,0.998773
782,0.999718,0.999716
783,1.00062,1.00062
784,1.00148,1.00148
785,1.00229,1.00228
786,1.00304,1.00304
787,1.00373,1.00373
788,1.00437,1.00437
789,1.00494,1.00494
790,1.00544,1.00544
791,1.00587,1.00587
792,1.00623,1.00623
793,1.00652,1.00652
794,1.00673,1.00673
795,1.00687,1.00687
796,1.00693,1.00693
797,1.00692,1.00692
798,1.00684,1.00683
799,1.00668,1.00668
800,1.00647,1.00647
801,1.00619,1.00619
802,1.00585,1.00585
803,1.00547,1.00547
804,1.00504,1.00504
805,1.00457,1.00457
806,1.00407,1.00407
807,1.00354,1.00354
808,1.003,1.003
809,1.00245,1.00245
810,1.00189,1.00189
811,1.00133,1.00133
812,1.00079,1.00079
813,1.00026,1.00026
814,0.999752,0.999752
815,0.99927,0.99927
816,0.998818,0.998818
817,0.998401,0.998401
818,0.998021,0.998021
819,0.997681,0.997681
820,0.997384,0.997384
821,0.997131,0.997131
822,0.996923,0.996923
823,0.996761,0.996761
824,0.996645,0.996644
825,0.996574,0.996573
826,0.996547,0.996547
827,0.996564,0.996563
828,0.996622,0.996622
829,0.99672,0.996719
830,0.996854,0.996854
831,0.997024,0.997023
832,0.997224,0.997224
833,0.997452,0.997452
834,0.997705,0.997704
835,0.997978,0.997977
836,0.998267,0.998266
837,0.998568,0.998568
838,0.998877,0.998877
839,0.99919,0.99919
840,0.999502,0.999502
841,0.999809,0.999809
842,1.00011,1.00011
843,1.00039,1.00039
844,1.00066,1.00066
845,1.00091,1.00091
846,1.00114,1.00114
847,1.00134,1.00134
848,1.00151,1.00151
849,1.00166,1.00166
850,1.00177,1.00177
851,1.00186,1.00186
852,1.00191,1.00191
853,1.00193,1.00193
854,1.00193,1.00193
855,1.00189,1.00189
856,1.00183,1.00183
857,1.00174,1.00174
858,1.00163,1.00163
859,1.0015,1.0015
860,1.00135,1.00135
861,1.00119,1.00119
862,1.00102,1.00102
863,1.00083,1.00083
864,1.00064,1.00064
865,1.00045,1.00045
866,1.00026,1.00026
867,1.00008,1.00008
868,0.999894,0.999894
869,0.999722,0.999722
870,0.999561,0.999561
871,0.999413,0.999413
872,0.99928,0.99928
873,0.999164,0.999164
874,0.999065,0.999065
875,0.998985,0.998985
876,0.998925,0.998925
877,0.998884,0.998884
878,0.998863,0.998863
879,0.998862,0.998862
880,0.998879,0.998879
881,0.998915,0.998914
882,0.998967,0.998967
883,0.999035,0.999034
884,0.999116,0.999116
885,0.99921,0.99921
886,0.999314,0.999314
887,0.999426,0.999426
888,0.999543,0.999543
889,0.999665,0.999665
890,0.999788,0.999788
891,0.99991,0.99991
892,1.00003,1.00003
893,1.00014,1.00014
894,1.00025,1.00025
895,1.00035,1.00035
896,1.00044,1.00044
897,1.00052,1.00052
898,1.00058,1.00058
899,1.00064,1.00064
900,1.00068,1.00068
901,1.0007,1.0007
902,1.00071,1.00071
903,1.00071,1.00071
904,1.00069,1.00069
905,1.00067,1.00067
906,1.00063,1.00063
907,1.00058,1.00058
908,1.00052,1.00052
909,1.00045,1.00045
910,1.00038,1.00038
911,1.0003,1.0003
912,1.00022,1.00022
913,1.00014,1.00014
914,1.00006,1.00006
915,0.999977,0.999977
916,0.999901,0.999901
917,0.999829,0.999829
918,0.999763,0.999763
919,0.999704,0.999704
920,0.999653,0.999653
921,0.999611,0.999611
922,0.999577,0.999577
923,0.999554,0.999554
924,0.99954,0.99954
925,0.999535,0.999535
926,0.99954,0.99954
927,0.999554,0.999554
928,0.999576,0.999576
929,0.999607,0.999607
930,0.999644,0.999644
931,0.999687,0.999687
932,0.999735,0.999735
933,0.999786,0.999786
934,0.999841,0.999841
935,0.999896,0.999896
936,0.999952,0.999952
937,1.00001,1.00001
938,1.00006,1.00006
939,1.00011,1.00011
940,1.00016,1.00016
941,1.0002,1.0002
942,1.00023,1.00023
943,1.00026,1.00026
944,1.00028,1.00028
945,1.0003,1.0003
946,1.00031,1.00031
947,1.00031,1.00031
948,1.0003,1.0003
949,1.00029,1.00029
950,1.00027,1.00027
951,1.00025,1.00025
952,1.00022,1.00022
953,1.00019,1.00019
954,1.00016,1.00016
955,1.00012,1.00012
956,1.00008,1.00008
957,1.00004,1.00004
958,1,1
959,0.999963,0.999963
960,0.999927,0.999927
961,0.999893,0.999893
962,0.999864,0.999864
963,0.999838,0.999838
964,0.999817,0.999817
965,0.999801,0.999801
966,0.999789,0.999789
967,0.999783,0.999783
968,0.999782,0.999782
969,0.999786,0.999786
970,0.999795,0.999795
971,0.999808,0.999808
972,0.999826,0.999826
973,0.999846,0.999846
974,0.99987,0.99987
975,0.999896,0.999896
976,0.999923,0.999923
977,0.999951,0.999951
978,0.999979,0.999979
979,1.00001,1.00001
980,1.00003,1.00003
981,1.00006,1.00006
982,1.00008,1.00008
983,1.0001,1.0001
984,1.00012,1.00012
985,1.00013,1.00013
986,1.00014,1.00014
987,1.00015,1.00015
988,1.00015,1.00015
989,1.00015,1.00015
990,1.00014,1.00014
991,1.00013,1.00013
992,1.00012,1.00012
993,1.00011,1.00011
994,1.00009,1.00009
995,1.00007,1.00007
996,1.00005,1.00005
997,1.00003,1.00003
998,1.00001,1.00001
999,0.999991,0.999991
1000,0.999971,0.999971
1001,0.999953,0.999953
1002,0.999936,0.999936
1003,0.999921,0.999921
1004,0.999909,0.999909
1005,0.999899,0.999899
1006,0.999893,0.999893
1007,0.999889,0.999889
1008,0.999888,0.999888
1009,0.999889,0.999889
1010,0.999894,0.999894
1011,0.999901,0.999901
1012,0.99991,0.99991
1013,0.999922,0.999922
1014,0.999935,0.999935
1015,0.999949,0.999949
1016,0.999964,0.999964
1017,0.99998,0.99998
1018,0.999995,0.999995
1019,1.00001,1.00001
1020,1.00002,1.00002
1021,1.00004,1.00004
1022,1.00005,1.00005
1023,1.00006,1.00006
1024,1.00007,1.00007
1025,1.00007,1.00007
1026,1.00008,1.00008
1027,1.00008,1.00008
1028,1.00008,1.00008
1029,1.00008,1.00008
1030,1.00007,1.00007
1031,1.00006,1.00006
1032,1.00006,1.00006
1033,1.00005,1.00005
1034,1.00004,1.00004
1035,1.00002,1.00002
1036,1.00001,1.00001
1037,1,1
1038,0.999989,0.999989
1039,0.999978,0.999978
1040,0.999968,0.999968
1041,0.999959,0.999959
1042,0.999951,0.999951
1043,0.999945,0.999945
1044,0.999941,0.999941
1045,0.999938,0.999938
1046,0.999937,0.999937
1047,0.999938,0.999938
1048,0.99994,0.99994
1049,0.999944,0.999944
1050,0.999949,0.999949
1051,0.999956,0.999956
1052,0.999963,0.999963
1053,0.999972,0.999972
1054,0.99998,0.99998
1055,0.999989,0.999989
1056,0.999998,0.999998
1057,1.00001,1.00001
1058,1.00002,1.00002
1059,1.00002,1.00002
1060,1.00003,1.00003
1061,1.00003,1.00003
1062,1.00004,1.00004
1063,1.00004,1.00004
1064,1.00004,1.00004
1065,1.00004,1.00004
1066,1.00004,1.00004
1067,1.00004,1.00004
1068,1.00004,1.00004
1069,1.00003,1.00003
1070,1.00003,1.00003
1071,1.00002,1.00002
1072,1.00001,1.00001
1073,1.00001,1.00001
1074,1,1
1075,0.999993,0.999993
1076,0.999986,0.999986
1077,0.99998,0.99998
1078,0.999975,0.999975
1079,0.99997,0.99997
1080,0.999967,0.999967
1081,0.999964,0.999964
1082,0.999963,0.999963
1083,0.999962,0.999962
1084,0.999963,0.999963
1085,0.999965,0.999965
1086,0.999967,0.999967
1087,0.999971,0.999971
1088,0.999975,0.999975
1089,0.99998,0.99998
1090,0.999985,0.999985
1091,0.999991,0.999991
1092,0.999996,0.999996
1093,1,1
1094,1.00001,1.00001
1095,1.00001,1.00001
1096,1.00002,1.00002
1097,1.00002,1.00002
1098,1.00002,1.00002
1099,1.00002,1.00002
1100,1.00002,1.00002
1101,1.00003,1.00003
1102,1.00002,1.00002
1103,1.00002,1.00002
1104,1.00002,1.00002
1105,1.00002,1.00002
1106,1.00001,1.00001
1107,1.00001,1.00001
1108,1.00001,1.00001
1109,1,1
1110,0.999998,0.999998
1111,0.999994,0.999994
1112,0.99999,0.99999
1113,0.999986,0.999986
