t,T+R,N_0,N_1,N_2,N_3
74,1,6.0313e-24,3.58092e-31,2.19614e-32,2.02436e-33
75,1,6.03112e-24,3.75069e-31,2.3725e-32,2.18238e-33
76,1,6.03094e-24,3.96755e-31,2.54389e-32,2.31701e-33
77,1,6.02983e-24,4.21857e-31,2.71871e-32,2.50262e-33
78,1,6.03083e-24,4.4598e-31,2.9117e-32,2.85934e-33
79,1,6.03084e-24,4.62373e-31,3.14141e-32,3.52413e-33
80,1,6.03076e-24,4.6402e-31,3.42456e-32,4.60042e-33
81,1,6.03246e-24,4.46384e-31,3.76771e-32,6.10073e-33
82,1,6.03195e-24,4.09639e-31,4.15791e-32,7.90454e-33
83,1,6.03511e-24,3.59395e-31,4.55591e-32,9.75229e-33
84,1,6.0356e-24,3.05296e-31,4.89581e-32,1.12859e-32
85,1,6.03636e-24,2.58331e-31,5.09449e-32,1.21302e-32
86,1,6.03868e-24,2.28009e-31,5.07119e-32,1.19947e-32
87,1,6.04046e-24,2.20117e-31,4.7733e-32,1.07694e-32
88,1,6.03863e-24,2.36081e-31,4.20003e-32,8.58628e-33
89,1,6.03836e-24,2.73468e-31,3.41467e-32,5.82459e-33
90,1,6.03931e-24,3.27313e-31,2.53887e-32,3.05658e-33
91,1,6.0395e-24,3.91426e-31,1.72819e-32,9.45845e-34
92,1,6.04041e-24,4.59671e-31,1.13563e-32,1.28237e-34
93,1,6.04074e-24,5.26751e-31,8.74773e-33,1.09971e-33
94,1,6.03828e-24,5.8867e-31,9.942e-33,4.113e-33
95,1,6.03851e-24,6.43005e-31,1.47058e-32,9.06533e-33
96,1,6.03817e-24,6.88998e-31,2.22e-32,1.5375e-32
97,1,6.03789e-24,7.27739e-31,3.12094e-32,2.1903e-32
98,1,6.03635e-24,7.61765e-31,4.04004e-32,2.70377e-32
99,1,6.0354e-24,7.94988e-31,4.85421e-32,2.90682e-32
100,1,6.03272e-24,8.32202e-31,5.46696e-32,2.6875e-32
101,1,6.02921e-24,8.78337e-31,5.81931e-32,2.08068e-32
102,1,6.02554e-24,9.36912e-31,5.89557e-32,1.34631e-32
103,1,6.0234e-24,1.00899e-30,5.72264e-32,1.00616e-32
104,1,6.0211e-24,1.09254e-30,5.36073e-32,1.81835e-32
105,1,6.02038e-24,1.18325e-30,4.88668e-32,4.69147e-32
106,1,6.01804e-24,1.27619e-30,4.37475e-32,1.05641e-31
107,1,6.01736e-24,1.36843e-30,3.88249e-32,2.02889e-31
108,1,6.01558e-24,1.461e-30,3.44718e-32,3.45579e-31
109,1,6.01522e-24,1.56043e-30,3.09352e-32,5.38846e-31
110,1,6.01406e-24,1.67841e-30,2.84816e-32,7.86375e-31
111,1,6.01386e-24,1.83092e-30,2.7544e-32,1.09103e-30
112,1,6.01211e-24,2.03616e-30,2.88126e-32,1.45561e-30
113,1,6.01133e-24,2.31191e-30,3.32401e-32,1.88375e-30
114,1,6.01124e-24,2.67248e-30,4.19533e-32,2.38117e-30
115,1,6.01073e-24,3.12598e-30,5.60693e-32,2.95735e-30
116,1,6.01316e-24,3.67259e-30,7.64366e-32,3.6276e-30
117,1,6.01437e-24,4.30509e-30,1.03347e-31,4.41478e-30
118,1,6.01509e-24,5.01377e-30,1.36299e-31,5.34953e-30
119,1,6.01458e-24,5.7933e-30,1.73916e-31,6.46792e-30
120,1,6.01522e-24,6.65039e-30,2.14076e-31,7.80598e-30
121,1,6.01631e-24,7.60927e-30,2.54243e-31,9.39141e-30
122,1,6.01732e-24,8.71115e-30,2.91928e-31,1.12342e-29
123,1,6.01754e-24,1.00093e-29,3.25126e-31,1.33189e-29
124,1,6.01713e-24,1.15584e-29,3.52618e-31,1.56005e-29
125,1,6.01632e-24,1.33986e-29,3.7402e-31,1.80074e-29
126,1,6.01844e-24,1.55413e-29,3.89534e-31,2.0449e-29
127,1,6.01768e-24,1.79577e-29,3.99511e-31,2.28289e-29
128,1,6.01824e-24,2.05792e-29,4.03958e-31,2.50599e-29
129,1,6.01875e-24,2.33014e-29,4.02314e-31,2.70771e-29
130,1,6.01596e-24,2.60026e-29,3.93576e-31,2.88478e-29
131,1,6.01574e-24,2.85685e-29,3.76741e-31,3.03763e-29
132,1,6.01455e-24,3.09052e-29,3.51574e-31,3.17041e-29
133,1,6.01159e-24,3.29544e-29,3.19096e-31,3.29075e-29
134,1,6.00896e-24,3.47015e-29,2.81861e-31,3.40931e-29
135,1,6.00767e-24,3.6157e-29,2.43595e-31,3.53929e-29
136,1,6.00376e-24,3.73528e-29,2.08659e-31,3.69584e-29
137,1,6.00115e-24,3.83035e-29,1.81313e-31,3.89509e-29
138,1,6.00021e-24,3.90076e-29,1.65329e-31,4.15254e-29
139,1,5.99574e-24,3.9469e-29,1.6323e-31,4.48091e-29
140,1,5.99212e-24,3.95988e-29,1.76249e-31,4.88783e-29
141,1,5.99e-24,3.93748e-29,2.04632e-31,5.37394e-29
142,1,5.98573e-24,3.8745e-29,2.48254e-31,5.93215e-29
143,1,5.98402e-24,3.77111e-29,3.07089e-31,6.54865e-29
144,1,5.98124e-24,3.63878e-29,3.81984e-31,7.20477e-29
145,1,5.97786e-24,3.48495e-29,4.73769e-31,7.87977e-29
146,1,5.97646e-24,3.32832e-29,5.82332e-31,8.55228e-29
147,1,5.97624e-24,3.19996e-29,7.06049e-31,9.2027e-29
148,1,5.97513e-24,3.11124e-29,8.37897e-31,9.81434e-29
149,1,5.97237e-24,3.0851e-29,9.67704e-31,1.0375e-28
150,1,5.97305e-24,3.11957e-29,1.08168e-30,1.08793e-28
151,1,5.97302e-24,3.21809e-29,1.16529e-30,1.13296e-28
152,1,5.97264e-24,3.36373e-29,1.20888e-30,1.17364e-28
153,0.999998,5.97264e-24,3.53923e-29,1.20608e-30,1.21178e-28
154,0.999995,5.97298e-24,3.71541e-29,1.15782e-30,1.24968e-28
155,0.999991,5.97088e-24,3.85069e-29,1.07709e-30,1.28927e-28
156,0.999986,5.9715e-24,3.92105e-29,9.74988e-31,1.33235e-28
157,0.999982,5.97081e-24,3.90203e-29,8.68113e-31,1.37933e-28
158,0.999979,5.97108e-24,3.81219e-29,7.63271e-31,1.42966e-28
159,0.999981,5.97072e-24,3.62176e-29,6.72405e-31,1.48137e-28
160,0.999987,5.96893e-24,3.37062e-29,6.00842e-31,1.53124e-28
161,1,5.96617e-24,3.0765e-29,5.47457e-31,1.57537e-28
162,1.00002,5.96348e-24,2.77479e-29,5.01962e-31,1.60985e-28
163,1.00005,5.96202e-24,2.46066e-29,4.71824e-31,1.63197e-28
164,1.00008,5.95899e-24,2.18943e-29,4.45242e-31,1.64053e-28
165,1.00012,5.95415e-24,1.94967e-29,4.24083e-31,1.6362e-28
166,1.00016,5.9502e-24,1.75397e-29,4.00775e-31,1.62327e-28
167,1.00018,5.94647e-24,1.59573e-29,3.81977e-31,1.60611e-28
168,1.00019,5.9446e-24,1.47873e-29,3.66185e-31,1.59204e-28
169,1.00018,5.94079e-24,1.35245e-29,3.50522e-31,1.58631e-28
170,1.00014,5.93649e-24,1.25101e-29,3.39381e-31,1.59279e-28
171,1.00005,5.93269e-24,1.11871e-29,3.38029e-31,1.61485e-28
172,0.999931,5.92954e-24,9.85306e-30,3.56534e-31,1.65073e-28
173,0.999767,5.92709e-24,8.45377e-30,4.02467e-31,1.70068e-28
174,0.999567,5.92379e-24,6.99995e-30,4.92302e-31,1.76097e-28
175,0.999338,5.92109e-24,5.64852e-30,6.09333e-31,1.83088e-28
176,0.999095,5.917e-24,4.44251e-30,7.7258e-31,1.9097e-28
177,0.998855,5.91391e-24,3.49327e-30,9.84298e-31,1.99613e-28
178,0.998643,5.91003e-24,2.76162e-30,1.19223e-30,2.09436e-28
179,0.998482,5.90664e-24,2.42721e-30,1.40326e-30,2.20271e-28
180,0.998401,5.90484e-24,2.45887e-30,1.57164e-30,2.32174e-28
181,0.998425,5.90282e-24,2.81627e-30,1.70782e-30,2.45176e-28
182,0.998582,5.90039e-24,3.54547e-30,1.76107e-30,2.59113e-28
183,0.998891,5.89761e-24,4.71269e-30,1.79055e-30,2.7374e-28
184,0.99937,5.89443e-24,5.95481e-30,1.76771e-30,2.88592e-28
185,1.00003,5.89223e-24,7.60365e-30,1.68353e-30,3.03446e-28
186,1.00087,5.89036e-24,9.50193e-30,1.59569e-30,3.17867e-28
187,1.00189,5.8881e-24,1.12583e-29,1.51586e-30,3.31762e-28
188,1.00307,5.88378e-24,1.29238e-29,1.4493e-30,3.44584e-28
189,1.00438,5.88316e-24,1.38976e-29,1.42967e-30,3.56399e-28
190,1.0058,5.87929e-24,1.50231e-29,1.42332e-30,3.67022e-28
191,1.00729,5.87715e-24,1.57926e-29,1.44967e-30,3.75946e-28
192,1.0088,5.87444e-24,1.63995e-29,1.53813e-30,3.83299e-28
193,1.01029,5.8734e-24,1.71403e-29,1.62866e-30,3.88933e-28
194,1.0117,5.87244e-24,1.79684e-29,1.78294e-30,3.92386e-28
195,1.01299,5.87256e-24,1.86138e-29,1.96509e-30,3.94271e-28
196,1.0141,5.87295e-24,1.98935e-29,2.18867e-30,3.93732e-28
197,1.01499,5.87195e-24,2.10993e-29,2.46596e-30,3.92297e-28
198,1.01561,5.86905e-24,2.32306e-29,2.71198e-30,3.88728e-28
199,1.01594,5.86758e-24,2.57774e-29,2.9593e-30,3.84633e-28
200,1.01594,5.86508e-24,2.86542e-29,3.19119e-30,3.80465e-28
201,1.01559,5.86414e-24,3.14648e-29,3.46702e-30,3.76704e-28
202,1.01488,5.86076e-24,3.53364e-29,3.6568e-30,3.73458e-28
203,1.01381,5.85846e-24,3.93245e-29,3.83551e-30,3.70685e-28
204,1.01237,5.85442e-24,4.37744e-29,3.93107e-30,3.68685e-28
205,1.01059,5.85232e-24,4.93752e-29,4.00392e-30,3.67902e-28
206,1.00848,5.8483e-24,5.53114e-29,4.07132e-30,3.67796e-28
207,1.00607,5.84556e-24,6.13641e-29,4.1148e-30,3.68346e-28
208,1.00338,5.84183e-24,6.49606e-29,4.12341e-30,3.69669e-28
209,1.00047,5.8386e-24,6.88673e-29,4.17001e-30,3.72044e-28
210,0.997364,5.8351e-24,7.11024e-29,4.24555e-30,3.74825e-28
211,0.994112,5.832e-24,7.48463e-29,4.15469e-30,3.77857e-28
212,0.99076,5.82989e-24,7.34078e-29,4.21444e-30,3.82392e-28
213,0.987355,5.82389e-24,7.28596e-29,4.20555e-30,3.86929e-28
214,0.983944,5.81996e-24,7.03639e-29,4.06465e-30,3.9282e-28
215,0.980573,5.81675e-24,6.88026e-29,4.00632e-30,3.9786e-28
216,0.977287,5.8138e-24,6.55532e-29,3.94484e-30,4.04028e-28
217,0.974128,5.81097e-24,6.19094e-29,3.82197e-30,4.10815e-28
218,0.971136,5.8085e-24,6.09397e-29,3.85943e-30,4.18895e-28
219,0.968348,5.80622e-24,5.99832e-29,3.95407e-30,4.29042e-28
220,0.965796,5.80417e-24,5.80493e-29,3.9831e-30,4.40148e-28
221,0.963509,5.80381e-24,5.82706e-29,4.1111e-30,4.53178e-28
222,0.961513,5.80351e-24,5.78202e-29,4.32452e-30,4.68597e-28
223,0.959828,5.80516e-24,5.76943e-29,4.69562e-30,4.83432e-28
224,0.958472,5.80616e-24,5.69598e-29,5.2281e-30,4.99582e-28
225,0.957456,5.80666e-24,5.86078e-29,5.71016e-30,5.16076e-28
226,0.956789,5.80703e-24,6.06151e-29,6.3184e-30,5.32234e-28
227,0.956477,5.80759e-24,6.52117e-29,6.98063e-30,5.47023e-28
228,0.956518,5.80603e-24,6.71864e-29,7.57985e-30,5.60815e-28
229,0.956911,5.80793e-24,7.03774e-29,8.39788e-30,5.71078e-28
230,0.957649,5.80791e-24,7.34738e-29,9.42022e-30,5.80311e-28
231,0.958721,5.80873e-24,7.67489e-29,1.03307e-29,5.87961e-28
232,0.960115,5.80892e-24,7.87098e-29,1.14601e-29,5.9145e-28
233,0.961814,5.80833e-24,8.44194e-29,1.27058e-29,5.92585e-28
234,0.963799,5.80817e-24,8.62794e-29,1.40214e-29,5.91989e-28
235,0.96605,5.80782e-24,8.7692e-29,1.5826e-29,5.89414e-28
236,0.968541,5.80806e-24,8.74561e-29,1.82918e-29,5.841e-28
237,0.971247,5.80677e-24,8.71243e-29,2.1063e-29,5.76734e-28
238,0.974142,5.80767e-24,8.69807e-29,2.45478e-29,5.68843e-28
239,0.977194,5.80821e-24,8.82531e-29,2.8168e-29,5.62067e-28
240,0.980373,5.80823e-24,8.68197e-29,3.28271e-29,5.54846e-28
241,0.983649,5.8088e-24,8.39994e-29,3.82439e-29,5.49121e-28
242,0.986988,5.81005e-24,8.12436e-29,4.45221e-29,5.40713e-28
243,0.990358,5.81058e-24,7.88124e-29,5.26784e-29,5.33958e-28
244,0.993725,5.81186e-24,7.77319e-29,6.14825e-29,5.27467e-28
245,0.997056,5.81331e-24,7.48547e-29,7.22256e-29,5.19524e-28
246,1.00032,5.81357e-24,7.31414e-29,8.43466e-29,5.09633e-28
247,1.00348,5.8157e-24,7.16326e-29,9.78446e-29,4.98194e-28
248,1.00652,5.81695e-24,7.08695e-29,1.1396e-28,4.85891e-28
249,1.00939,5.8162e-24,7.25729e-29,1.31716e-28,4.72037e-28
250,1.01208,5.8164e-24,7.62732e-29,1.53102e-28,4.54683e-28
251,1.01455,5.81638e-24,7.7562e-29,1.76535e-28,4.37057e-28
252,1.01679,5.81604e-24,8.21597e-29,2.04428e-28,4.17502e-28
253,1.01877,5.81549e-24,8.80499e-29,2.37382e-28,3.95329e-28
254,1.02049,5.81447e-24,9.8961e-29,2.74806e-28,3.79299e-28
255,1.02193,5.81462e-24,1.06892e-28,3.18911e-28,3.63201e-28
256,1.02307,5.81294e-24,1.19772e-28,3.7219e-28,3.50589e-28
257,1.0239,5.81261e-24,1.38689e-28,4.33109e-28,3.44511e-28
258,1.02442,5.81212e-24,1.55781e-28,5.04558e-28,3.48045e-28
259,1.02464,5.81293e-24,1.8326e-28,5.89845e-28,3.64235e-28
260,1.02457,5.81173e-24,2.10045e-28,6.86273e-28,3.96199e-28
261,1.02424,5.8103e-24,2.51341e-28,8.00552e-28,4.52124e-28
262,1.02364,5.80893e-24,3.02032e-28,9.35483e-28,5.31761e-28
263,1.02277,5.80899e-24,3.57834e-28,1.09265e-27,6.48129e-28
264,1.02162,5.81124e-24,4.20089e-28,1.28054e-27,8.06279e-28
265,1.02022,5.81246e-24,5.02744e-28,1.50249e-27,1.0171e-27
266,1.01862,5.81345e-24,5.90754e-28,1.76567e-27,1.28535e-27
267,1.01692,5.8138e-24,6.96515e-28,2.07738e-27,1.63246e-27
268,1.01517,5.81314e-24,8.14231e-28,2.44322e-27,2.06638e-27
269,1.01337,5.8128e-24,9.3873e-28,2.87583e-27,2.60448e-27
270,1.01148,5.81608e-24,1.06742e-27,3.37213e-27,3.25721e-27
271,1.00942,5.81926e-24,1.21562e-27,3.95515e-27,4.05436e-27
272,1.0072,5.82387e-24,1.38615e-27,4.6357e-27,5.00716e-27
273,1.00489,5.82961e-24,1.59922e-27,5.45016e-27,6.16471e-27
274,1.00272,5.83125e-24,1.85634e-27,6.42012e-27,7.54159e-27
275,1.00088,5.82949e-24,2.14966e-27,7.56457e-27,9.17976e-27
276,0.999461,5.82716e-24,2.43391e-27,8.87286e-27,1.11157e-26
277,0.998369,5.82613e-24,2.70893e-27,1.03558e-26,1.33567e-26
278,0.997315,5.8309e-24,3.00975e-27,1.20277e-26,1.59332e-26
279,0.995976,5.84729e-24,3.47826e-27,1.3968e-26,1.8897e-26
280,0.994195,5.87425e-24,4.2506e-27,1.63447e-26,2.23446e-26
281,0.992145,5.90052e-24,5.35332e-27,1.93513e-26,2.64027e-26
282,0.990324,5.9086e-24,6.60041e-27,2.30579e-26,3.12053e-26
283,0.989357,5.88002e-24,7.48632e-27,2.72346e-26,3.67244e-26
284,0.989675,5.81091e-24,7.67457e-27,3.14102e-26,4.27925e-26
285,0.991206,5.72237e-24,7.232e-27,3.52663e-26,4.90876e-26
286,0.99328,5.6648e-24,7.31659e-27,3.91904e-26,5.55271e-26
287,0.994824,5.69989e-24,9.75947e-27,4.46815e-26,6.2578e-26
288,0.994821,5.86331e-24,1.58936e-26,5.38398e-26,7.13501e-26
289,0.992846,6.12973e-24,2.47054e-26,6.78782e-26,8.32176e-26
290,0.989413,6.38999e-24,3.18661e-26,8.50599e-26,9.85543e-26
291,0.985943,6.46296e-24,3.13894e-26,9.9847e-26,1.15521e-25
292,0.984284,6.17416e-24,2.02376e-26,1.05367e-25,1.30017e-25
293,0.985929,5.46493e-24,5.03777e-27,9.9277e-26,1.37924e-25
294,0.991247,4.49986e-24,4.79813e-27,9.08602e-26,1.39192e-25
295,0.999068,3.71003e-24,4.49585e-26,1.02553e-25,1.41907e-25
296,1.00686,3.70751e-24,1.40765e-25,1.609e-25,1.61827e-25
297,1.01154,5.06188e-24,2.7754e-25,2.75031e-25,2.14359e-25
298,1.01062,7.9862e-24,4.04788e-25,4.14394e-25,3.00097e-25
299,1.00333,1.20655e-23,4.60807e-25,5.04694e-25,3.92053e-25
300,0.99125,1.61845e-23,4.36306e-25,4.62151e-25,4.38426e-25
301,0.978108,1.88063e-23,4.53534e-25,2.66888e-25,3.90471e-25
302,0.968736,1.86468e-23,8.07936e-25,4.25022e-26,2.51771e-25
303,0.967488,1.56432e-23,1.92251e-24,8.03318e-26,1.21953e-25
304,0.976604,1.19927e-23,4.1957e-24,7.43923e-25,1.9345e-25
305,0.995089,1.29128e-23,7.81742e-24,2.24828e-24,6.67416e-25
306,1.01857,2.67826e-23,1.27157e-23,4.41057e-24,1.60023e-24
307,1.04027,6.45637e-23,1.88428e-23,6.56752e-24,2.75982e-24
308,1.05286,1.38676e-22,2.69173e-23,7.87453e-24,3.62462e-24
309,1.05073,2.61918e-22,3.95128e-23,8.05628e-24,3.64e-24
310,1.03193,4.4758e-22,6.21363e-23,8.39554e-24,2.73002e-24
311,0.999249,7.12206e-22,1.03787e-22,1.24202e-23,1.8608e-24
312,0.959961,1.08288e-21,1.76773e-22,2.56541e-23,3.27451e-24
313,0.924235,1.61086e-21,2.96206e-22,5.41131e-23,1.00164e-23
314,0.902623,2.39341e-21,4.80629e-22,1.02055e-22,2.46723e-23
315,0.903211,3.6052e-21,7.55994e-22,1.70513e-22,4.78229e-23
316,0.929212,5.54025e-21,1.16537e-21,2.58836e-22,7.73246e-23
317,0.977665,8.6665e-21,1.78578e-21,3.71079e-22,1.09775e-22
318,1.03963,1.36977e-20,2.75174e-21,5.273e-22,1.44963e-22
319,1.10188,2.1691e-20,4.28364e-21,7.77189e-22,1.92692e-22
320,1.14978,3.41915e-20,6.71978e-21,1.21111e-21,2.79593e-22
321,1.17063,5.34546e-20,1.05551e-20,1.96407e-21,4.52367e-22
322,1.15674,8.28009e-20,1.64985e-20,3.21206e-21,7.74817e-22
323,1.1075,1.27175e-19,2.55719e-20,5.16904e-21,1.31947e-21
324,1.02996,1.94016e-19,3.92857e-20,8.1019e-21,2.16021e-21
325,0.937773,2.94566e-19,5.99331e-20,1.2388e-20,3.37789e-21
326,0.848672,4.45811e-19,9.10464e-20,1.8638e-20,5.09282e-21
327,0.781067,6.73292e-19,1.38058e-19,2.78942e-20,7.53385e-21
328,0.750392,1.01517e-18,2.0922e-19,4.18997e-20,1.1143e-20
329,0.76599,1.52804e-18,3.16854e-19,6.34166e-20,1.67015e-20
330,0.829124,2.29534e-18,4.79099e-19,9.65828e-20,2.54557e-20
331,0.932504,3.43951e-18,7.22408e-19,1.47336e-19,3.92299e-20
332,1.06139,5.13953e-18,1.08526e-18,2.24015e-19,6.0545e-20
333,1.19602,7.65643e-18,1.6237e-18,3.38351e-19,9.28108e-20
334,1.31498,1.137e-17,2.41972e-18,5.0716e-19,1.40722e-19
335,1.39873,1.68318e-17,3.5934e-18,7.55131e-19,2.11027e-19
336,1.43287,2.48405e-17,5.32067e-18,1.11909e-18,3.13854e-19
337,1.41042,3.655e-17,7.8583e-18,1.65416e-18,4.6473e-19
338,1.33291,5.36228e-17,1.15791e-17,2.44215e-18,6.874e-19
339,1.21008,7.84466e-17,1.70215e-17,3.60284e-18,1.01751e-18
340,1.05829,1.14441e-16,2.49583e-17,5.30907e-18,1.50729e-18
341,0.89801,1.66492e-16,3.64958e-17,7.80763e-18,2.23176e-18
342,0.750835,2.41558e-16,5.32121e-17,1.14488e-17,3.29722e-18
343,0.63638,3.49525e-16,7.73558e-17,1.67297e-17,4.85379e-18
344,0.569681,5.04401e-16,1.12126e-16,2.43569e-17,7.11425e-18
345,0.559344,7.2598e-16,1.62065e-16,3.53379e-17,1.03824e-17
346,0.606678,1.04216e-15,2.33614e-16,5.11111e-17,1.50945e-17
347,0.705878,1.49213e-15,3.35876e-16,7.37274e-17,2.18788e-17
348,0.845126,2.13083e-15,4.81677e-16,1.06101e-16,3.16375e-17
349,1.0084,3.03506e-15,6.89034e-16,1.52352e-16,4.56592e-17
350,1.17768,4.31186e-15,9.83168e-16,2.18274e-16,6.5771e-17
351,1.33524,6.11006e-15,1.39929e-15,3.1198e-16,9.45457e-17
352,1.4657,8.63607e-15,1.98641e-15,4.44786e-16,1.35588e-16
353,1.55763,1.21755e-14,2.81261e-15,6.32437e-16,1.9393e-16
354,1.60446,1.71223e-14,3.97223e-15,8.9681e-16,2.76591e-16
355,1.60484,2.40191e-14,5.59572e-15,1.26826e-15,3.93349e-16
356,1.56219,3.36106e-14,7.86301e-15,1.78884e-15,5.57828e-16
357,1.4839,4.69173e-14,1.10217e-14,2.5167e-15,7.88984e-16
358,1.38,6.53332e-14,1.54117e-14,3.53206e-15,1.11315e-15
359,1.26179,9.07585e-14,2.14984e-14,4.94527e-15,1.56677e-15
360,1.14044,1.25777e-13,2.9917e-14,6.90768e-15,2.20018e-15
361,1.02579,1.73893e-13,4.15332e-14,9.62619e-15,3.0826e-15
362,0.925411,2.39847e-13,5.75227e-14,1.33829e-14,4.30889e-15
363,0.844125,3.30042e-13,7.94793e-14,1.85614e-14,6.00875e-15
364,0.783856,4.53097e-13,1.09558e-13,2.56822e-14,8.35901e-15
365,0.743862,6.20594e-13,1.50667e-13,3.54499e-14,1.16003e-14
366,0.721256,8.48057e-13,2.06718e-13,4.88161e-14,1.60593e-14
367,0.711722,1.15625e-12,2.82969e-13,6.7064e-14,2.2179e-14
368,0.710316,1.57287e-12,3.8646e-13,9.19194e-14,3.05585e-14
369,0.712254,2.1348e-12,5.26605e-13,1.25699e-13,4.20065e-14
