t,T+R,N_0,N_1
66,1,1.16883e-23,1.088e-31
67,1,1.16915e-23,1.12016e-31
68,1,1.16955e-23,1.14795e-31
69,1,1.16979e-23,1.17167e-31
70,1,1.17015e-23,1.19174e-31
71,1,1.17031e-23,1.20887e-31
72,1,1.17051e-23,1.2238e-31
73,1,1.17058e-23,1.23725e-31
74,1,1.17067e-23,1.25036e-31
75,1,1.17071e-23,1.26414e-31
76,1,1.17056e-23,1.27927e-31
77,1,1.17043e-23,1.29677e-31
78,1,1.17043e-23,1.31753e-31
79,1,1.17024e-23,1.3424e-31
80,1,1.17003e-23,1.37251e-31
81,1,1.16975e-23,1.40898e-31
82,1,1.16945e-23,1.45308e-31
83,1,1.16923e-23,1.50656e-31
84,1,1.16901e-23,1.57122e-31
85,1,1.16869e-23,1.64886e-31
86,1,1.16841e-23,1.74178e-31
87,1,1.16814e-23,1.85235e-31
88,1,1.16804e-23,1.98303e-31
89,1,1.1679e-23,2.13655e-31
90,1,1.16792e-23,2.3153e-31
91,1,1.16787e-23,2.52145e-31
92,1,1.16792e-23,2.75739e-31
93,1,1.16793e-23,3.02524e-31
94,1,1.16796e-23,3.32676e-31
95,1,1.16806e-23,3.66328e-31
96,1,1.16816e-23,4.0359e-31
97,1,1.16821e-23,4.44575e-31
98,1,1.16839e-23,4.89354e-31
99,1,1.16859e-23,5.37905e-31
100,1,1.16881e-23,5.90145e-31
101,1,1.1691e-23,6.45826e-31
102,1,1.16936e-23,7.04739e-31
103,1,1.16968e-23,7.66477e-31
104,1,1.17003e-23,8.30517e-31
105,1,1.17043e-23,8.9627e-31
106,1,1.17081e-23,9.63122e-31
107,1,1.17115e-23,1.03036e-30
108,1,1.17156e-23,1.09713e-30
109,1,1.17195e-23,1.16256e-30
110,1,1.1723e-23,1.22583e-30
111,1,1.17264e-23,1.28597e-30
112,1,1.17291e-23,1.3421e-30
113,1,1.17306e-23,1.3934e-30
114,1,1.17316e-23,1.43906e-30
115,1,1.17331e-23,1.47849e-30
116,1,1.17331e-23,1.51095e-30
117,1,1.1732e-23,1.53603e-30
118,1,1.17312e-23,1.55344e-30
119,1,1.17285e-23,1.56288e-30
120,1,1.17261e-23,1.56429e-30
121,1,1.17227e-23,1.55775e-30
122,1,1.17189e-23,1.54331e-30
123,1,1.17153e-23,1.52135e-30
124,1,1.17101e-23,1.49252e-30
125,1,1.17052e-23,1.45753e-30
126,1,1.17014e-23,1.41732e-30
127,1,1.16965e-23,1.37283e-30
128,1,1.16918e-23,1.32501e-30
129,1,1.16879e-23,1.27487e-30
130,1,1.16832e-23,1.22354e-30
131,1,1.16798e-23,1.1719e-30
132,1,1.16764e-23,1.12106e-30
133,1,1.16736e-23,1.07268e-30
134,1,1.16719e-23,1.02797e-30
135,1,1.16715e-23,9.89064e-31
136,1,1.16709e-23,9.58088e-31
137,1,1.16721e-23,9.37793e-31
138,1,1.16735e-23,9.30556e-31
139,1,1.16774e-23,9.39554e-31
140,1,1.16809e-23,9.66345e-31
141,1,1.16851e-23,1.01217e-30
142,1,1.16892e-23,1.07713e-30
143,1,1.16927e-23,1.16022e-30
144,1,1.16964e-23,1.25301e-30
145,1,1.17002e-23,1.34861e-30
146,0.999999,1.17034e-23,1.43608e-30
147,0.999997,1.17045e-23,1.50902e-30
148,0.999996,1.17074e-23,1.54917e-30
149,0.999995,1.17094e-23,1.55165e-30
150,0.999994,1.17105e-23,1.51225e-30
151,0.999995,1.1711e-23,1.444e-30
152,0.999997,1.17131e-23,1.35753e-30
153,1,1.17139e-23,1.28973e-30
154,1.00001,1.17134e-23,1.26352e-30
155,1.00002,1.17125e-23,1.31188e-30
156,1.00004,1.17115e-23,1.46567e-30
157,1.00005,1.17092e-23,1.73908e-30
158,1.00006,1.17064e-23,2.13128e-30
159,1.00007,1.17021e-23,2.64625e-30
160,1.00007,1.16975e-23,3.21024e-30
161,1.00006,1.16931e-23,3.84072e-30
162,1.00003,1.16878e-23,4.5158e-30
163,0.999981,1.16818e-23,5.11562e-30
164,0.999909,1.16772e-23,5.64665e-30
165,0.999814,1.16707e-23,6.04659e-30
166,0.9997,1.16649e-23,6.27769e-30
167,0.999573,1.16573e-23,6.3467e-30
168,0.999444,1.16526e-23,6.26234e-30
169,0.999324,1.16477e-23,6.05116e-30
170,0.99923,1.16418e-23,5.7204e-30
171,0.999181,1.16362e-23,5.37744e-30
172,0.999195,1.16314e-23,4.89814e-30
173,0.999293,1.16272e-23,4.43719e-30
174,0.999492,1.16217e-23,3.86915e-30
175,0.999806,1.1619e-23,3.40961e-30
176,1.00025,1.16161e-23,2.94187e-30
177,1.00082,1.1614e-23,2.48615e-30
178,1.00151,1.1613e-23,2.17153e-30
179,1.00233,1.16115e-23,1.85398e-30
180,1.00324,1.16132e-23,1.5617e-30
181,1.00424,1.16134e-23,1.26637e-30
182,1.00528,1.16147e-23,1.0188e-30
183,1.00633,1.16159e-23,7.42047e-31
184,1.00735,1.16163e-23,4.86187e-31
185,1.00829,1.16179e-23,2.8084e-31
186,1.00912,1.16197e-23,9.81485e-32
187,1.00978,1.16213e-23,1.84504e-32
188,1.01025,1.16225e-23,7.94442e-32
189,1.01047,1.16237e-23,3.05583e-31
190,1.01042,1.16249e-23,6.8625e-31
191,1.01007,1.16271e-23,1.32459e-30
192,1.00942,1.16287e-23,2.18879e-30
193,1.00843,1.16301e-23,3.31213e-30
194,1.00713,1.16314e-23,4.74499e-30
195,1.00551,1.16317e-23,6.41321e-30
196,1.00359,1.16315e-23,7.84637e-30
197,1.00139,1.1631e-23,9.65287e-30
198,0.998948,1.16295e-23,1.15154e-29
199,0.996294,1.16289e-23,1.32991e-29
200,0.99347,1.16269e-23,1.50147e-29
201,0.990523,1.16231e-23,1.64323e-29
202,0.987499,1.162e-23,1.78555e-29
203,0.984449,1.16147e-23,1.92351e-29
204,0.981422,1.16104e-23,2.08662e-29
205,0.978468,1.16053e-23,2.19225e-29
206,0.975636,1.15995e-23,2.31597e-29
207,0.97297,1.15953e-23,2.4512e-29
208,0.970516,1.15913e-23,2.56975e-29
209,0.968311,1.15881e-23,2.64405e-29
210,0.966392,1.15853e-23,2.66081e-29
211,0.96479,1.15822e-23,2.72e-29
212,0.963529,1.15788e-23,2.75993e-29
213,0.962632,1.15756e-23,2.85461e-29
214,0.962113,1.15728e-23,2.90633e-29
215,0.961982,1.15717e-23,2.99992e-29
216,0.962245,1.15704e-23,3.03105e-29
217,0.9629,1.15703e-23,3.07718e-29
218,0.963942,1.15711e-23,3.20751e-29
219,0.965359,1.15716e-23,3.21564e-29
220,0.967136,1.15727e-23,3.2551e-29
221,0.969253,1.15746e-23,3.26721e-29
222,0.971683,1.15776e-23,3.31289e-29
223,0.9744,1.15829e-23,3.37342e-29
224,0.977369,1.15868e-23,3.3709e-29
225,0.980556,1.15927e-23,3.40706e-29
226,0.983921,1.15975e-23,3.39041e-29
227,0.987424,1.16025e-23,3.40176e-29
228,0.991022,1.16077e-23,3.38566e-29
229,0.994669,1.16125e-23,3.39974e-29
230,0.998323,1.16162e-23,3.36842e-29
231,1.00194,1.16203e-23,3.45372e-29
232,1.00546,1.16244e-23,3.35367e-29
233,1.00886,1.16286e-23,3.42438e-29
234,1.01209,1.16324e-23,3.34998e-29
235,1.01511,1.16353e-23,3.22608e-29
236,1.01788,1.16374e-23,3.15175e-29
237,1.02037,1.16394e-23,3.17759e-29
238,1.02255,1.16419e-23,3.39625e-29
239,1.02439,1.16436e-23,3.35237e-29
240,1.02588,1.16442e-23,3.4338e-29
241,1.027,1.16439e-23,3.56986e-29
242,1.02774,1.16432e-23,3.65023e-29
243,1.0281,1.16408e-23,3.90951e-29
244,1.02808,1.1638e-23,4.22855e-29
245,1.0277,1.16344e-23,4.40574e-29
246,1.02696,1.16309e-23,4.56185e-29
247,1.02589,1.16265e-23,4.8479e-29
248,1.02452,1.16229e-23,5.12251e-29
249,1.02287,1.16188e-23,5.46375e-29
250,1.02099,1.16142e-23,5.7216e-29
251,1.01892,1.16109e-23,5.97795e-29
252,1.01669,1.16078e-23,6.38002e-29
253,1.01435,1.16048e-23,6.80728e-29
254,1.01194,1.1603e-23,7.43064e-29
255,1.0095,1.15997e-23,7.86311e-29
256,1.00709,1.15978e-23,8.20948e-29
257,1.00476,1.15965e-23,8.51072e-29
258,1.00256,1.15948e-23,8.89898e-29
259,1.0005,1.15948e-23,9.39281e-29
260,0.9986,1.15943e-23,9.53233e-29
261,0.99686,1.15949e-23,9.78506e-29
262,0.99531,1.15958e-23,9.98852e-29
263,0.994002,1.15976e-23,1.03255e-28
264,0.992992,1.15985e-23,1.07167e-28
265,0.992306,1.15998e-23,1.12834e-28
266,0.991911,1.16019e-23,1.16909e-28
267,0.991715,1.16054e-23,1.2156e-28
268,0.991612,1.16075e-23,1.22346e-28
269,0.991541,1.1612e-23,1.2436e-28
270,0.991542,1.16165e-23,1.24844e-28
271,0.991746,1.16221e-23,1.25709e-28
272,0.992303,1.16243e-23,1.30189e-28
273,0.993272,1.16251e-23,1.33627e-28
274,0.994532,1.16252e-23,1.37813e-28
275,0.995776,1.16248e-23,1.39414e-28
276,0.99663,1.16276e-23,1.37395e-28
277,0.996838,1.16355e-23,1.27313e-28
278,0.996431,1.16463e-23,1.15902e-28
279,0.99579,1.16572e-23,1.08038e-28
280,0.995522,1.16625e-23,1.1433e-28
281,0.996185,1.1652e-23,1.43771e-28
282,0.997972,1.16221e-23,1.98443e-28
283,1.00051,1.15779e-23,2.57513e-28
284,1.0029,1.15365e-23,2.92209e-28
285,1.004,1.15275e-23,2.7015e-28
286,1.00295,1.15755e-23,1.85097e-28
287,0.999622,1.16901e-23,6.94339e-29
288,0.994837,1.18444e-23,3.01229e-29
289,0.990256,1.19718e-23,2.36685e-28
290,0.987843,1.19766e-23,8.96232e-28
291,0.989111,1.17701e-23,2.16337e-27
292,0.994423,1.13242e-23,4.17403e-27
293,1.00262,1.07283e-23,7.02955e-27
294,1.01117,1.02105e-23,1.10058e-26
295,1.01687,1.01112e-23,1.67369e-26
296,1.01691,1.07737e-23,2.59031e-26
297,1.00994,1.23879e-23,4.19611e-26
298,0.996775,1.48108e-23,7.10281e-26
299,0.980508,1.74584e-23,1.23269e-25
300,0.965835,1.93326e-23,2.14976e-25
301,0.957791,1.9281e-23,3.71737e-25
302,0.960228,1.64533e-23,6.33851e-25
303,0.974472,1.09372e-23,1.06572e-24
304,0.998585,4.35568e-24,1.77119e-24
305,1.0275,2.55689e-25,2.92041e-24
306,1.05407,4.04398e-24,4.79048e-24
307,1.07074,2.23819e-23,7.83643e-24
308,1.07159,6.21244e-23,1.27951e-23
309,1.05396,1.29124e-22,2.08559e-23
310,1.01953,2.27605e-22,3.39232e-23
311,0.974268,3.60934e-22,5.50199e-23
312,0.927438,5.34825e-22,8.89416e-23
313,0.889685,7.63956e-22,1.43229e-22
314,0.870746,1.08292e-21,2.29737e-22
315,0.877227,1.56204e-21,3.67031e-22
316,0.910974,2.32868e-21,5.84101e-22
317,0.968379,3.59518e-21,9.26093e-22
318,1.0408,5.69537e-21,1.4631e-21
319,1.11602,9.13418e-21,2.30359e-21
320,1.18042,1.46585e-20,3.61481e-21
321,1.22149,2.33633e-20,5.65379e-21
322,1.23018,3.6855e-20,8.81418e-21
323,1.20258,5.75064e-20,1.36968e-20
324,1.14078,8.88517e-20,2.12153e-20
325,1.05262,1.36191e-19,3.2755e-20
326,0.950503,2.07506e-19,5.0409e-20
327,0.849437,3.14829e-19,7.73299e-20
328,0.764712,4.76257e-19,1.18251e-19
329,0.709562,7.18912e-19,1.80257e-19
330,0.693207,1.08325e-18,2.73918e-19
331,0.719557,1.62929e-18,4.14959e-19
332,0.786747,2.44568e-18,6.26698e-19
333,0.887516,3.66273e-18,9.43605e-19
334,1.01033,5.47122e-18,1.41649e-18
335,1.14105,8.14952e-18,2.12003e-18
336,1.26482,1.21025e-17,3.16361e-18
337,1.36799,1.79175e-17,4.70703e-18
338,1.43972,2.64438e-17,6.98304e-18
339,1.47312,3.89069e-17,1.03297e-17
340,1.4658,5.70702e-17,1.52363e-17
341,1.41982,8.34646e-17,2.24097e-17
342,1.34116,1.21713e-16,3.28674e-17
343,1.23867,1.76986e-16,4.807e-17
344,1.12287,2.56646e-16,7.01091e-17
345,1.00465,3.71146e-16,1.01971e-16
346,0.894039,5.35281e-16,1.47905e-16
347,0.799232,7.69944e-16,2.1395e-16
348,0.72595,1.10455e-15,3.0865e-16
349,0.677129,1.5804e-15,4.44076e-16
350,0.652982,2.25533e-15,6.37226e-16
351,0.651354,3.21012e-15,9.11977e-16
352,0.668308,4.55728e-15,1.30178e-15
353,0.69883,6.45313e-15,1.85336e-15
354,0.73758,9.11427e-15,2.63186e-15
355,0.779575,1.28401e-14,3.7278e-15
356,0.820748,1.80432e-14,5.26671e-15
357,0.858336,2.52913e-14,7.42215e-15
358,0.891061,3.53627e-14,1.04336e-14
359,0.919124,4.93227e-14,1.46304e-14
360,0.94402,6.86249e-14,2.04647e-14
361,0.968223,9.52488e-14,2.85557e-14
362,0.994779,1.31883e-13,3.97488e-14
363,1.02687,1.8217e-13,5.51957e-14
364,1.06738,2.51033e-13,7.6462e-14
365,1.11853,3.45112e-13,1.0567e-13
366,1.1816,4.73337e-13,1.45691e-13
367,1.25674,6.47697e-13,2.00399e-13
368,1.34291,8.84239e-13,2.75008e-13
369,1.43792,1.2044e-12,3.76523e-13
370,1.53859,1.63676e-12,5.14327e-13
371,1.641,2.21931e-12,7.00966e-13
372,1.74071,3.00245e-12,9.53173e-13
373,1.8331,4.0529e-12,1.29321e-12
374,1.91369,5.45877e-12,1.75064e-12
375,1.97841,7.33619e-12,2.36463e-12
376,2.02384,9.83781e-12,3.18693e-12
377,2.04742,1.3164e-11,4.28579e-12
378,2.04756,1.75768e-11,5.75104e-12
379,2.02372,2.34189e-11,7.70061e-12
380,1.97636,3.11366e-11,1.0289e-11
381,1.90694,4.13105e-11,1.37182e-11
382,1.81777,5.46943e-11,1.82516e-11
383,1.71183,7.22639e-11,2.42323e-11
384,1.59267,9.52806e-11,3.21057e-11
385,1.46412,1.25371e-10,4.24492e-11
386,1.3302,1.64629e-10,5.60097e-11
387,1.19484,2.15743e-10,7.37509e-11
388,1.06177,2.82159e-10,9.69146e-11
389,0.934372,3.68286e-10,1.27097e-10
390,0.815541,4.7975e-10,1.66344e-10
391,0.707634,6.2372e-10,2.17277e-10
392,0.612406,8.09309e-10,2.83244e-10
393,0.530998,1.04808e-09,3.68513e-10
394,0.463947,1.35468e-09,4.78514e-10
395,0.411221,1.7476e-09,6.20142e-10
396,0.37228,2.2502e-09,8.02137e-10
397,0.346142,2.89186e-09,1.03555e-09
398,0.331472,3.70949e-09,1.33433e-09
399,0.326664,4.74938e-09,1.71606e-09
400,0.329935,6.06949e-09,2.20283e-09
401,0.339411,7.74218e-09,2.82237e-09
402,0.353204,9.8577e-09,3.60941e-09
403,0.369489,1.25283e-08,4.60737e-09
404,0.386562,1.58936e-08,5.8704e-09
405,0.402894,2.01263e-08,7.46597e-09
406,0.417164,2.54406e-08,9.47789e-09
407,0.428288,3.21006e-08,1.20102e-08
408,0.435433,4.04321e-08,1.51915e-08
409,0.43802,5.08361e-08,1.91811e-08
410,0.435717,6.38049e-08,2.41752e-08
411,0.428424,7.99422e-08,3.04155e-08
412,0.416257,9.99868e-08,3.81989e-08
413,0.399515,1.24841e-07,4.78897e-08
414,0.378655,1.55605e-07,5.99339e-08
415,0.354259,1.93617e-07,7.48765e-08
416,0.327002,2.40505e-07,9.33825e-08
417,0.297619,2.98241e-07,1.16261e-07
418,0.266874,3.69213e-07,1.44496e-07
419,0.235535,4.56305e-07,1.79282e-07
420,0.204344,5.62997e-07,2.22062e-07
421,0.174,6.93479e-07,2.74584e-07
422,0.145135,8.52784e-07,3.38956e-07
423,0.118307,1.04695e-06,4.17713e-07
424,0.0939804,1.28321e-06,5.13908e-07
425,0.0725282,1.57021e-06,6.312e-07
426,0.0542226,1.91827e-06,7.73972e-07
427,0.0392376,2.33966e-06,9.47466e-07
428,0.0276512,2.84899e-06,1.15793e-06
429,0.0194509,3.4636e-06,1.41282e-06
430,0.0145411,4.20402e-06,1.72099e-06
431,0.0127523,5.09454e-06,2.09295e-06
432,0.0138514,6.16381e-06,2.54116e-06
433,0.0175525,7.44561e-06,3.08032e-06
434,0.0235293,8.97966e-06,3.72783e-06
435,0.0314259,1.08126e-05,4.50415e-06
436,0.0408689,1.29991e-05,5.43336e-06
437,0.0514779,1.56031e-05,6.54372e-06
438,0.0628761,1.86992e-05,7.86833e-06
439,0.0746992,2.23745e-05,9.44593e-06
440,0.0866039,2.67301e-05,1.13217e-05
441,0.0982745,3.18837e-05,1.35483e-05
442,0.109429,3.79715e-05,1.61869e-05
443,0.119824,4.51512e-05,1.93087e-05
444,0.129256,5.36047e-05,2.29959e-05
445,0.137566,6.3542e-05,2.73438e-05
446,0.144638,7.52045e-05,3.24623e-05
447,0.150399,8.88692e-05,3.84778e-05
448,0.154819,0.000104854,4.5536e-05
449,0.157906,0.000123522,5.38036e-05
450,0.159706,0.000145288,6.34719e-05
451,0.160298,0.000170625,7.47593e-05
452,0.159786,0.000200071,8.79149e-05
453,0.158303,0.000234234,0.000103222
454,0.155996,0.000273806,0.000121004
455,0.153027,0.000319568,0.000141624
456,0.149569,0.0003724,0.000165497
457,0.145797,0.000433292,0.000193087
458,0.141884,0.000503359,0.000224922
459,0.137999,0.000583847,0.00026159
460,0.134304,0.000676151,0.000303754
461,0.130944,0.000781827,0.000352154
462,0.128052,0.000902609,0.000407618
463,0.125742,0.00104042,0.000471067
464,0.124108,0.0011974,0.000543524
465,0.123223,0.00137589,0.000626125
466,0.12314,0.00157851,0.000720126
467,0.123889,0.00180811,0.000826911
468,0.125479,0.00206783,0.000948006
469,0.1279,0.0023611,0.00108508
470,0.131123,0.00269169,0.00123998
471,0.135102,0.00306367,0.00141468
472,0.139779,0.00348148,0.00161139
473,0.145082,0.00394991,0.00183245
474,0.15093,0.00447416,0.00208043
475,0.157238,0.00505978,0.0023581
476,0.163915,0.00571277,0.00266843
477,0.170871,0.00643952,0.00301461
478,0.178019,0.00724684,0.00340005
479,0.185276,0.00814196,0.00382839
480,0.192565,0.00913255,0.00430348
481,0.199822,0.0102267,0.00482941
482,0.20699,0.0114327,0.00541046
483,0.214029,0.0127597,0.00605115
484,0.220907,0.0142166,0.00675618
485,0.227611,0.0158131,0.00753045
486,0.234141,0.0175589,0.00837902
487,0.240508,0.0194641,0.00930709
488,0.246741,0.0215389,0.01032
489,0.252878,0.0237936,0.0114231
490,0.258969,0.0262386,0.0126219
491,0.265073,0.0288841,0.0139219
492,0.271258,0.0317403,0.0153285
493,0.277595,0.0348171,0.0168471
494,0.28416,0.0381241,0.0184827
495,0.291028,0.0416702,0.0202405
496,0.298275,0.0454637,0.0221251
497,0.305972,0.0495125,0.0241409
498,0.314185,0.0538231,0.0262918
499,0.322971,0.0584011,0.0285812
500,0.332379,0.063251,0.0310119
501,0.342447,0.0683757,0.0335861
502,0.353203,0.0737767,0.0363052
503,0.36466,0.0794537,0.0391698
504,0.37682,0.0854045,0.0421794
505,0.389672,0.0916251,0.0453326
506,0.40319,0.0981091,0.0486271
507,0.41734,0.104848,0.0520592
508,0.432075,0.111831,0.055624
509,0.447337,0.119044,0.0593155
510,0.463061,0.126473,0.0631261
511,0.479175,0.134097,0.0670473
512,0.4956,0.141897,0.0710689
513,0.512257,0.149849,0.0751795
514,0.52906,0.157928,0.0793663
515,0.545928,0.166104,0.0836154
516,0.562777,0.174349,0.0879115
517,0.579528,0.182628,0.0922384
518,0.596105,0.19091,0.0965787
519,0.612438,0.199158,0.100914
520,0.628463,0.207336,0.105226
521,0.64412,0.215406,0.109494
522,0.659357,0.223331,0.1137
523,0.67413,0.231073,0.117823
524,0.688399,0.238596,0.121843
525,0.702132,0.245863,0.125741
526,0.715304,0.25284,0.129498
527,0.727892,0.259494,0.133097
528,0.739881,0.265796,0.13652
529,0.751258,0.271718,0.139752
530,0.762015,0.277237,0.142779
531,0.772147,0.282333,0.14559
532,0.781651,0.286991,0.148176
533,0.790526,0.291201,0.150529
534,0.798775,0.294956,0.152644
535,0.806401,0.298256,0.15452
536,0.813412,0.301106,0.156157
537,0.819816,0.303516,0.15756
538,0.825625,0.3055,0.158734
539,0.830856,0.30708,0.15969
540,0.835527,0.308281,0.160439
541,0.839662,0.309133,0.160996
542,0.843291,0.30967,0.161379
543,0.846447,0.309928,0.161607
544,0.849169,0.30995,0.1617
545,0.851502,0.309778,0.161682
546,0.853497,0.309456,0.161577
547,0.855207,0.309029,0.161408
548,0.856691,0.308543,0.1612
549,0.858012,0.308041,0.160978
550,0.859233,0.307566,0.160765
551,0.860418,0.307158,0.160585
552,0.861633,0.306852,0.160457
553,0.862937,0.306681,0.160402
554,0.864388,0.306673,0.160434
555,0.866039,0.30685,0.160569
556,0.867933,0.307227,0.160817
557,0.870107,0.307816,0.161185
558,0.872585,0.308621,0.161678
559,0.875384,0.309641,0.162295
560,0.878507,0.310866,0.163035
561,0.881945,0.312286,0.163892
562,0.885681,0.31388,0.164855
563,0.889684,0.315626,0.165913
564,0.893914,0.317498,0.167052
565,0.898323,0.319464,0.168255
566,0.902856,0.321494,0.169504
567,0.907454,0.323554,0.17078
568,0.912052,0.325609,0.172063
569,0.916589,0.327629,0.173333
570,0.921003,0.32958,0.174572
571,0.925234,0.331435,0.175761
572,0.929233,0.333169,0.176884
573,0.932953,0.33476,0.177926
574,0.93636,0.336191,0.178877
575,0.939428,0.337452,0.179727
576,0.942142,0.338535,0.18047
577,0.9445,0.33944,0.181104
578,0.946508,0.340171,0.181628
579,0.948185,0.340736,0.182046
580,0.949557,0.34115,0.182365
581,0.95066,0.341429,0.182593
582,0.951534,0.341595,0.182742
583,0.952225,0.341669,0.182825
584,0.952783,0.341677,0.182856
585,0.953254,0.341644,0.182849
586,0.953688,0.341593,0.182822
587,0.954127,0.341549,0.182788
588,0.954612,0.341532,0.182763
589,0.955176,0.341561,0.182759
590,0.955845,0.341652,0.182787
591,0.956637,0.341816,0.182858
592,0.957563,0.342061,0.182977
593,0.958626,0.342389,0.183149
594,0.959821,0.3428,0.183376
595,0.961134,0.343289,0.183657
596,0.96255,0.343848,0.183988
597,0.964045,0.344465,0.184365
598,0.965593,0.345127,0.18478
599,0.967168,0.345818,0.185224
600,0.96874,0.346522,0.185686
601,0.970283,0.347223,0.186157
602,0.971772,0.347904,0.186626
603,0.973183,0.348552,0.187082
604,0.9745,0.349153,0.187517
605,0.975708,0.349697,0.187921
606,0.976799,0.350179,0.188288
607,0.97777,0.350592,0.188614
608,0.978621,0.350936,0.188896
609,0.979358,0.351213,0.189131
610,0.979992,0.351427,0.189323
611,0.980535,0.351588,0.189474
612,0.981003,0.351702,0.189588
613,0.981413,0.351783,0.189673
614,0.981784,0.35184,0.189734
615,0.982134,0.351887,0.18978
616,0.982479,0.351934,0.18982
617,0.982834,0.351994,0.18986
618,0.983213,0.352073,0.189908
619,0.983625,0.352181,0.189971
620,0.984077,0.352321,0.190053
621,0.984573,0.352496,0.190158
622,0.985113,0.352707,0.190289
623,0.985693,0.352951,0.190445
624,0.986309,0.353223,0.190625
625,0.986952,0.353517,0.190827
626,0.987611,0.353825,0.191045
627,0.988274,0.354139,0.191274
628,0.988929,0.354449,0.191509
629,0.989562,0.354746,0.191741
630,0.990162,0.35502,0.191966
631,0.990715,0.355265,0.192175
632,0.991213,0.355473,0.192362
633,0.991646,0.35564,0.192523
634,0.992008,0.355761,0.192653
635,0.992293,0.355837,0.192749
636,0.992501,0.355867,0.192808
637,0.992631,0.355852,0.192831
638,0.992684,0.355796,0.192818
639,0.992664,0.355702,0.19277
640,0.992577,0.355576,0.19269
641,0.992426,0.355421,0.19258
642,0.992219,0.355243,0.192444
643,0.99196,0.355045,0.192284
644,0.991655,0.354829,0.192103
645,0.991306,0.354598,0.191905
646,0.990916,0.354353,0.191689
647,0.990486,0.354091,0.191456
648,0.990013,0.353811,0.191206
649,0.989494,0.353509,0.190938
650,0.988924,0.353181,0.190649
651,0.988296,0.352821,0.190335
652,0.987601,0.352423,0.189993
653,0.986831,0.351981,0.189617
654,0.985975,0.351489,0.189204
655,0.985024,0.350941,0.188749
656,0.983969,0.350333,0.188246
657,0.982801,0.349662,0.187692
658,0.981514,0.348923,0.187084
659,0.980102,0.348115,0.18642
660,0.978562,0.347238,0.185696
661,0.976891,0.346292,0.184913
662,0.97509,0.345277,0.184072
663,0.97316,0.344195,0.183172
664,0.971103,0.343047,0.182215
665,0.968924,0.341837,0.181204
666,0.966625,0.340565,0.18014
667,0.964212,0.339232,0.179027
668,0.961689,0.337841,0.177867
669,0.959057,0.336389,0.176663
670,0.956321,0.334878,0.175415
671,0.953481,0.333305,0.174127
672,0.950538,0.33167,0.172798
673,0.947492,0.329968,0.171431
674,0.94434,0.328198,0.170027
675,0.941082,0.326357,0.168584
676,0.937715,0.324442,0.167105
677,0.934237,0.32245,0.165591
678,0.930648,0.32038,0.164041
679,0.926946,0.318229,0.162459
680,0.923133,0.315997,0.160847
