t,T+R,N_0,N_1,N_2
0,1,2.51889e-25,1.20912e-41,7.42732e-48
1,1,2.50025e-25,4.25177e-38,5.8005e-42
2,1,2.49329e-25,3.64702e-37,1.60178e-40
3,1,2.48179e-25,1.20991e-36,1.00217e-39
4,1,2.47804e-25,3.01134e-36,3.68203e-39
5,1,2.48346e-25,6.03814e-36,1.0333e-38
6,1,2.48416e-25,1.05086e-35,2.3237e-38
7,1,2.48112e-25,1.71606e-35,4.52372e-38
8,1,2.48682e-25,2.64593e-35,7.98203e-38
9,1,2.49206e-25,3.95362e-35,1.32406e-37
10,1,2.4918e-25,5.96011e-35,2.14254e-37
11,1,2.50533e-25,8.54587e-35,3.43782e-37
12,1,2.51605e-25,1.16134e-34,5.4032e-37
13,1,2.51561e-25,1.49027e-34,8.25314e-37
14,1,2.51603e-25,1.85356e-34,1.21759e-36
15,1,2.51078e-25,2.21094e-34,1.74196e-36
16,1,2.50055e-25,2.57257e-34,2.42803e-36
17,1,2.49223e-25,2.89307e-34,3.31796e-36
18,1,2.47706e-25,3.17908e-34,4.45077e-36
19,1,2.46497e-25,3.48672e-34,5.8668e-36
20,1,2.4583e-25,3.90384e-34,7.61958e-36
21,1,2.44068e-25,4.52882e-34,9.7561e-36
22,1,2.42872e-25,5.4746e-34,1.23288e-35
23,1,2.42341e-25,6.85472e-34,1.54057e-35
24,1,2.41863e-25,8.64595e-34,1.90615e-35
25,1,2.41567e-25,1.06178e-33,2.3344e-35
26,1,2.42294e-25,1.2542e-33,2.82019e-35
27,1,2.44103e-25,1.404e-33,3.34419e-35
28,1,2.45644e-25,1.48667e-33,3.86864e-35
29,1,2.46216e-25,1.51004e-33,4.33752e-35
30,1,2.47888e-25,1.51231e-33,4.68456e-35
31,1,2.4879e-25,1.54991e-33,4.84495e-35
32,1,2.49255e-25,1.71942e-33,4.77238e-35
33,1,2.48777e-25,2.13999e-33,4.47585e-35
34,1,2.49159e-25,2.9002e-33,4.03897e-35
35,1,2.49307e-25,4.04067e-33,3.62491e-35
36,1,2.48536e-25,5.60182e-33,3.44781e-35
37,1,2.47023e-25,7.51589e-33,3.73106e-35
38,1,2.45928e-25,9.65614e-33,4.64666e-35
39,1,2.45743e-25,1.1903e-32,6.26887e-35
40,1,2.46737e-25,1.41101e-32,8.55288e-35
41,1,2.47326e-25,1.61573e-32,1.13299e-34
42,1,2.47389e-25,1.78326e-32,1.43338e-34
43,1,2.47978e-25,1.89919e-32,1.7214e-34
44,1,2.47081e-25,1.96079e-32,1.96282e-34
45,1,2.4756e-25,1.96548e-32,2.13221e-34
46,1,2.48051e-25,1.91333e-32,2.21456e-34
47,1,2.47903e-25,1.80802e-32,2.20864e-34
48,1,2.49247e-25,1.66434e-32,2.12826e-34
49,1,2.50418e-25,1.49514e-32,1.99968e-34
50,1,2.50156e-25,1.30473e-32,1.85507e-34
51,1,2.51207e-25,1.10559e-32,1.72339e-34
52,1,2.52012e-25,9.06395e-33,1.62506e-34
53,1,2.52277e-25,7.17523e-33,1.56384e-34
54,1,2.5273e-25,5.55981e-33,1.5275e-34
55,1,2.52524e-25,4.43021e-33,1.49253e-34
56,1,2.50826e-25,4.0019e-33,1.43166e-34
57,1,2.50895e-25,4.46766e-33,1.31935e-34
58,1,2.50842e-25,6.0581e-33,1.14359e-34
59,1,2.52515e-25,8.95786e-33,9.20424e-35
60,1,2.53433e-25,1.33511e-32,7.03902e-35
61,1,2.54791e-25,1.93466e-32,5.97291e-35
62,1,2.55561e-25,2.69962e-32,7.63478e-35
63,1,2.5682e-25,3.62952e-32,1.41557e-34
64,1,2.57992e-25,4.71552e-32,2.79692e-34
65,1,2.58634e-25,5.95253e-32,5.22436e-34
66,1,2.60131e-25,7.3199e-32,9.23721e-34
67,1,2.60997e-25,8.79381e-32,1.56634e-33
68,1,2.60893e-25,1.03673e-31,2.52288e-33
69,1,2.60406e-25,1.20408e-31,3.77157e-33
70,1,2.59699e-25,1.38074e-31,5.15581e-33
71,1,2.58876e-25,1.56302e-31,6.50879e-33
72,1,2.57092e-25,1.74628e-31,7.93807e-33
73,1,2.55493e-25,1.9257e-31,1.00466e-32
74,1,2.52515e-25,2.1008e-31,1.37745e-32
75,1,2.50807e-25,2.28177e-31,1.97627e-32
76,1,2.48167e-25,2.47875e-31,2.75416e-32
77,1,2.46928e-25,2.68973e-31,3.51411e-32
78,1,2.467e-25,2.89066e-31,3.96379e-32
79,1,2.47621e-25,3.04619e-31,3.87163e-32
80,1,2.50003e-25,3.13624e-31,3.26872e-32
81,1,2.53535e-25,3.18367e-31,2.58543e-32
82,1,2.58933e-25,3.25759e-31,2.60245e-32
83,1,2.64273e-25,3.4356e-31,4.15878e-32
84,1,2.70219e-25,3.74354e-31,7.69489e-32
85,1,2.76219e-25,4.11814e-31,1.28441e-31
86,1,2.83218e-25,4.41698e-31,1.8326e-31
87,1,2.8788e-25,4.49057e-31,2.22858e-31
88,1,2.92746e-25,4.26959e-31,2.30118e-31
89,1,2.96844e-25,3.82602e-31,1.97571e-31
90,1,2.99523e-25,3.35367e-31,1.33037e-31
91,1,2.98886e-25,3.09083e-31,5.97073e-32
92,1,2.98879e-25,3.21617e-31,9.79557e-33
93,1,2.97843e-25,3.78817e-31,1.34548e-32
94,1,2.94893e-25,4.73542e-31,8.68898e-32
95,1,2.91226e-25,5.89151e-31,2.24363e-31
96,1,2.87274e-25,7.04058e-31,3.97661e-31
97,1,2.81862e-25,7.95099e-31,5.63872e-31
98,1,2.77708e-25,8.40033e-31,6.79028e-31
99,1,2.74504e-25,8.21111e-31,7.12666e-31
100,1,2.71277e-25,7.30665e-31,6.57787e-31
101,1,2.69564e-25,5.77533e-31,5.32382e-31
102,1,2.67982e-25,3.89243e-31,3.71951e-31
103,1,2.67256e-25,2.1106e-31,2.16232e-31
104,1,2.66691e-25,1.02259e-31,9.59221e-32
105,1,2.6702e-25,1.31411e-31,2.49098e-32
106,1,2.67726e-25,3.70636e-31,4.78322e-34
107,1,2.68774e-25,8.85517e-31,9.49273e-33
108,1,2.68779e-25,1.71893e-30,3.57255e-32
109,1,2.69433e-25,2.87063e-30,6.4176e-32
110,1,2.69927e-25,4.28193e-30,8.19647e-32
111,1,2.70885e-25,5.83144e-30,7.91453e-32
112,1,2.70341e-25,7.3507e-30,5.32931e-32
113,1,2.69943e-25,8.65373e-30,1.8174e-32
114,1,2.7052e-25,9.57282e-30,1.15855e-32
115,1,2.70752e-25,9.99106e-30,9.48451e-32
116,1,2.70896e-25,9.86654e-30,3.39215e-31
117,1,2.70297e-25,9.23574e-30,8.02029e-31
118,1,2.69018e-25,8.20523e-30,1.50313e-30
119,1,2.66741e-25,6.92623e-30,2.41485e-30
120,1,2.64978e-25,5.56337e-30,3.4732e-30
121,1,2.6276e-25,4.26031e-30,4.60644e-30
122,1,2.59469e-25,3.11907e-30,5.76617e-30
123,1,2.57081e-25,2.18935e-30,6.94321e-30
124,1,2.55486e-25,1.4749e-30,8.15861e-30
125,1,2.51909e-25,9.5105e-31,9.43364e-30
126,1,2.50412e-25,5.89388e-31,1.0756e-29
127,1,2.4826e-25,3.7454e-31,1.206e-29
128,1,2.47053e-25,3.14612e-31,1.32332e-29
129,1,2.46613e-25,4.20729e-31,1.41458e-29
130,1,2.45981e-25,6.76946e-31,1.46874e-29
131,1,2.45419e-25,1.01795e-30,1.47974e-29
132,1,2.45865e-25,1.3371e-30,1.44779e-29
133,1,2.46564e-25,1.54138e-30,1.37928e-29
134,1,2.48267e-25,1.6241e-30,1.28531e-29
135,1,2.51163e-25,1.72643e-30,1.18003e-29
136,1,2.51311e-25,2.09323e-30,1.07726e-29
137,1,2.52869e-25,3.00456e-30,9.86741e-30
138,1,2.55281e-25,4.62746e-30,9.11351e-30
139,1,2.57572e-25,6.93057e-30,8.46191e-30
140,1,2.61062e-25,9.69089e-30,7.80805e-30
141,1,2.65226e-25,1.26217e-29,7.03812e-30
142,1,2.69872e-25,1.54806e-29,6.07772e-30
143,1,2.75728e-25,1.8181e-29,4.93068e-30
144,1,2.8185e-25,2.08611e-29,3.69077e-30
145,1,2.87707e-25,2.37526e-29,2.53276e-30
146,1,2.92276e-25,2.7041e-29,1.69145e-30
147,1,2.968e-25,3.07661e-29,1.40326e-30
148,1,2.99647e-25,3.46559e-29,1.84682e-30
149,1,3.02861e-25,3.85641e-29,3.07142e-30
150,1,3.0462e-25,4.19139e-29,4.97182e-30
151,1,3.05634e-25,4.43462e-29,7.29039e-30
152,1,3.04494e-25,4.57664e-29,9.67617e-30
153,1,3.03104e-25,4.65449e-29,1.18344e-29
154,1,3.00561e-25,4.71154e-29,1.34959e-29
155,1,2.97208e-25,4.75936e-29,1.4562e-29
156,1,2.92914e-25,4.77991e-29,1.5043e-29
157,1,2.87408e-25,4.78625e-29,1.50616e-29
158,1,2.82652e-25,4.72167e-29,1.47429e-29
159,1,2.77522e-25,4.5166e-29,1.42129e-29
160,1,2.7205e-25,4.19124e-29,1.34857e-29
161,1,2.68293e-25,3.70372e-29,1.26636e-29
162,1,2.64295e-25,3.18842e-29,1.17515e-29
163,1,2.59501e-25,2.74936e-29,1.09026e-29
164,1,2.56453e-25,2.4556e-29,1.02778e-29
165,1,2.54759e-25,2.32609e-29,1.00731e-29
166,1,2.54108e-25,2.40731e-29,1.05122e-29
167,1,2.54149e-25,2.65273e-29,1.15789e-29
168,0.999999,2.54618e-25,2.93206e-29,1.32656e-29
169,0.999997,2.56662e-25,3.12401e-29,1.52673e-29
170,0.999996,2.58896e-25,3.18967e-29,1.72013e-29
171,0.999996,2.60627e-25,3.15968e-29,1.89105e-29
172,0.999997,2.62102e-25,3.08368e-29,1.99163e-29
173,0.999999,2.64877e-25,3.00507e-29,2.03001e-29
174,1,2.66627e-25,2.92331e-29,1.9715e-29
175,1.00001,2.66611e-25,2.88665e-29,1.84926e-29
176,1.00001,2.6562e-25,3.06311e-29,1.68636e-29
177,1.00002,2.65538e-25,3.27551e-29,1.48158e-29
178,1.00002,2.6341e-25,3.55679e-29,1.27119e-29
179,1.00002,2.6122e-25,3.86612e-29,1.03093e-29
180,1.00002,2.58958e-25,4.19383e-29,8.47457e-30
181,1,2.56094e-25,4.25777e-29,6.97207e-30
182,0.999981,2.54655e-25,4.1743e-29,5.72329e-30
183,0.999954,2.53422e-25,3.99064e-29,4.64787e-30
184,0.999925,2.51636e-25,3.51679e-29,4.11463e-30
185,0.9999,2.5052e-25,2.81619e-29,3.72678e-30
186,0.999883,2.49864e-25,2.15594e-29,3.67567e-30
187,0.999881,2.47097e-25,1.68712e-29,3.8941e-30
188,0.9999,2.45335e-25,1.34218e-29,4.57132e-30
189,0.999943,2.4408e-25,1.12506e-29,5.55909e-30
190,1.00001,2.42705e-25,1.32884e-29,6.8534e-30
191,1.0001,2.41376e-25,1.74059e-29,8.81471e-30
192,1.00021,2.40613e-25,2.08831e-29,1.12756e-29
193,1.00033,2.3937e-25,2.66823e-29,1.4896e-29
194,1.00043,2.39473e-25,3.04853e-29,1.8935e-29
195,1.00051,2.38818e-25,2.99948e-29,2.39951e-29
196,1.00054,2.38742e-25,2.91076e-29,2.8185e-29
197,1.00051,2.39272e-25,2.46843e-29,3.18465e-29
198,1.00041,2.39389e-25,1.91737e-29,3.47797e-29
199,1.00024,2.39593e-25,1.32456e-29,3.60636e-29
200,0.999981,2.40884e-25,7.84928e-30,3.58557e-29
