t,T+R,N_0
92,1,1.16687e-23
93,1,1.16693e-23
94,1,1.16704e-23
95,1,1.16728e-23
96,1,1.16746e-23
97,1,1.16753e-23
98,1,1.16767e-23
99,1,1.16775e-23
100,1,1.16801e-23
101,1,1.16819e-23
102,1,1.16841e-23
103,1,1.16866e-23
104,1,1.16901e-23
105,1,1.16936e-23
106,1,1.16968e-23
107,1,1.16997e-23
108,1,1.17037e-23
109,1,1.1707e-23
110,1,1.17104e-23
111,1,1.17142e-23
112,1,1.17172e-23
113,1,1.17194e-23
114,1,1.17206e-23
115,1,1.17204e-23
116,1,1.17206e-23
117,1,1.17205e-23
118,1,1.17192e-23
119,1,1.17165e-23
120,1,1.1714e-23
121,1,1.17111e-23
122,1,1.17074e-23
123,1,1.17033e-23
124,1,1.16994e-23
125,1,1.16929e-23
126,1,1.16884e-23
127,1,1.16824e-23
128,1,1.16764e-23
129,1,1.16703e-23
130,1,1.16662e-23
131,1,1.16618e-23
132,1,1.16588e-23
133,1,1.16574e-23
134,1,1.16561e-23
135,1,1.16551e-23
136,1,1.16556e-23
137,1,1.16584e-23
138,1,1.1661e-23
139,1,1.16636e-23
140,1,1.16661e-23
141,1,1.16703e-23
142,1,1.16745e-23
143,1,1.16784e-23
144,1,1.16819e-23
145,1,1.16856e-23
146,1,1.16884e-23
147,1,1.16911e-23
148,1,1.16927e-23
149,1,1.16944e-23
150,1,1.16956e-23
151,1,1.1697e-23
152,1,1.16974e-23
153,1,1.16973e-23
154,1,1.16975e-23
155,1,1.16969e-23
156,1,1.16952e-23
157,1,1.1694e-23
158,1,1.16933e-23
159,1,1.16913e-23
160,1,1.16888e-23
161,1,1.16838e-23
162,1,1.16793e-23
163,1,1.16744e-23
164,1,1.16692e-23
165,1,1.16648e-23
166,1,1.166e-23
167,1,1.16538e-23
168,1,1.16483e-23
169,1,1.16422e-23
170,1,1.16373e-23
171,1,1.16331e-23
172,1,1.16282e-23
173,1,1.16242e-23
174,1,1.16196e-23
175,1,1.16176e-23
176,1,1.16166e-23
177,1,1.16146e-23
178,1,1.16136e-23
179,1,1.16141e-23
180,1,1.16152e-23
181,1,1.16155e-23
182,1,1.16165e-23
183,1,1.16187e-23
184,1,1.16216e-23
185,1,1.16253e-23
186,1,1.1628e-23
187,1,1.16314e-23
188,1,1.16345e-23
189,1,1.16381e-23
190,1,1.16399e-23
191,1,1.16429e-23
192,1,1.16469e-23
193,1,1.16486e-23
194,1,1.16504e-23
195,1,1.16518e-23
196,1,1.16536e-23
197,1,1.16544e-23
198,1,1.16548e-23
199,1,1.16543e-23
200,1,1.1653e-23
201,1,1.16504e-23
202,1,1.16471e-23
203,1,1.16433e-23
204,1,1.16391e-23
205,1,1.1635e-23
206,1,1.16304e-23
207,1,1.16264e-23
208,1,1.16222e-23
209,1,1.16189e-23
210,1,1.16146e-23
211,1,1.16113e-23
212,1,1.16085e-23
213,1,1.16058e-23
214,1,1.16045e-23
215,1,1.16024e-23
216,1,1.16012e-23
217,1,1.16018e-23
218,1,1.16018e-23
219,1,1.1603e-23
220,1,1.16058e-23
221,1,1.16088e-23
222,1,1.16109e-23
223,1,1.16155e-23
224,1,1.16185e-23
225,1,1.16238e-23
226,1,1.16285e-23
227,1,1.16324e-23
228,1,1.16381e-23
229,1,1.1643e-23
230,1,1.16478e-23
231,1,1.16507e-23
232,1,1.16555e-23
233,1,1.16582e-23
234,1,1.16598e-23
235,1,1.16626e-23
236,1,1.1665e-23
237,1,1.1667e-23
238,1,1.16673e-23
239,1,1.16658e-23
240,1,1.16657e-23
241,1,1.16643e-23
242,1,1.16632e-23
243,0.999999,1.16611e-23
244,1,1.16583e-23
245,1,1.16545e-23
246,1,1.16505e-23
247,1,1.16467e-23
248,0.999998,1.16432e-23
249,0.999996,1.1639e-23
250,0.999997,1.16344e-23
251,1,1.16309e-23
252,1.00001,1.16269e-23
253,1.00001,1.16252e-23
254,1,1.16222e-23
255,0.999987,1.16222e-23
256,0.999979,1.16207e-23
257,0.999988,1.16207e-23
258,1.00001,1.16209e-23
259,1.00004,1.16209e-23
260,1.00005,1.16229e-23
261,1.00001,1.16232e-23
262,0.999944,1.16244e-23
263,0.999894,1.16266e-23
264,0.999908,1.16283e-23
265,1.00001,1.16303e-23
266,1.00015,1.16323e-23
267,1.00024,1.1635e-23
268,1.0002,1.1638e-23
269,0.999983,1.16424e-23
270,0.999682,1.16483e-23
271,0.999471,1.16546e-23
272,0.999533,1.16588e-23
273,0.999937,1.16603e-23
274,1.00055,1.1662e-23
275,1.00107,1.16621e-23
276,1.00114,1.16646e-23
277,1.00053,1.16724e-23
278,0.999379,1.16844e-23
279,0.998142,1.16974e-23
280,0.997484,1.17029e-23
281,0.997962,1.16913e-23
282,0.999698,1.16591e-23
283,1.0022,1.16137e-23
284,1.00445,1.1573e-23
285,1.00528,1.15655e-23
286,1.00384,1.1621e-23
287,1.00016,1.17445e-23
288,0.995257,1.19089e-23
289,0.990947,1.20404e-23
290,0.989251,1.20385e-23
291,0.991576,1.1809e-23
292,0.998024,1.13284e-23
293,1.00709,1.06962e-23
294,1.01592,1.01603e-23
295,1.02115,1.00818e-23
296,1.02003,1.08237e-23
297,1.01154,1.25793e-23
298,0.996994,1.51828e-23
299,0.980008,1.79954e-23
300,0.965666,1.99495e-23
301,0.959107,1.98253e-23
302,0.963929,1.67622e-23
303,0.980881,1.09265e-23
304,1.00726,4.16017e-24
305,1.03726,3.7904e-25
306,1.06321,5.50309e-24
307,1.07745,2.68003e-23
308,1.07441,7.17647e-23
309,1.05221,1.46916e-22
310,1.01356,2.57236e-22
311,0.965524,4.07227e-22
312,0.918176,6.04658e-22
313,0.88256,8.68175e-22
314,0.868245,1.23968e-21
315,0.881109,1.80227e-21
316,0.921834,2.70451e-21
317,0.985442,4.19252e-21
318,1.06198,6.65228e-21
319,1.13825,1.06679e-20
320,1.20019,1.71054e-20
321,1.23546,2.7238e-20
322,1.23582,4.29412e-20
323,1.19865,6.69932e-20
324,1.12759,1.03542e-19
325,1.03201,1.5882e-19
326,0.925609,2.42221e-19
327,0.824197,3.67916e-19
328,0.743273,5.57227e-19
329,0.695649,8.42123e-19
330,0.689579,1.2703e-18
331,0.727611,1.9126e-18
332,0.806334,2.87365e-18
333,0.916987,4.30745e-18
334,1.04678,6.43965e-18
335,1.18074,9.59981e-18
336,1.30365,1.42678e-17
337,1.40205,2.11402e-17
338,1.46572,3.12258e-17
339,1.48875,4.59813e-17
340,1.46993,6.7505e-17
341,1.41258,9.88113e-17
342,1.32381,1.44219e-16
343,1.21337,2.09899e-16
344,1.09239,3.04645e-16
345,0.972001,4.40951e-16
346,0.862156,6.36527e-16
347,0.770681,9.16393e-16
348,0.702705,1.31582e-15
349,0.660457,1.88436e-15
350,0.643408,2.6915e-15
351,0.648724,3.83436e-15
352,0.671909,5.44835e-15
353,0.707564,7.72178e-15
354,0.750152,1.09158e-14
355,0.794677,1.53918e-14
356,0.83722,2.16485e-14
357,0.875281,3.0372e-14
358,0.907919,4.25049e-14
359,0.93569,5.93378e-14
360,0.960418,8.2634e-14
361,0.984837,1.14797e-13
362,1.01217,1.59093e-13
363,1.04565,2.19955e-13
364,1.08813,3.03377e-13
365,1.14171,4.17453e-13
366,1.20742,5.73079e-13
367,1.28517,7.84895e-13
368,1.37362,1.07252e-12
369,1.47031,1.4622e-12
370,1.57183,1.98892e-12
371,1.67403,2.69928e-12
372,1.77236,3.65515e-12
373,1.86217,4.93849e-12
374,1.939,6.65769e-12
375,1.99889,8.9557e-12
376,2.0386,1.20207e-11
377,2.05579,1.60997e-11
378,2.04912,2.15166e-11
379,2.01831,2.86947e-11
380,1.96413,3.81864e-11
381,1.88827,5.0711e-11
382,1.79326,6.72027e-11
383,1.6823,8.8873e-11
384,1.55905,1.17289e-10
385,1.42745,1.54474e-10
386,1.29154,2.03034e-10
387,1.15525,2.6632e-10
388,1.02226,3.48633e-10
389,0.895848,4.55476e-10
390,0.7788,5.93884e-10
391,0.673326,7.72829e-10
392,0.581028,1.00373e-09
393,0.502889,1.30108e-09
394,0.439289,1.68326e-09
395,0.390054,2.17354e-09
396,0.354511,2.80127e-09
397,0.33157,3.60345e-09
398,0.319805,4.62662e-09
399,0.317546,5.92921e-09
400,0.322964,7.5844e-09
401,0.334164,9.68371e-09
402,0.349256,1.23414e-08
403,0.366431,1.56997e-08
404,0.384015,1.99356e-08
405,0.400522,2.52687e-08
406,0.41468,3.1971e-08
407,0.425461,4.03787e-08
408,0.43209,5.0907e-08
409,0.434045,6.40669e-08
410,0.431048,8.04872e-08
411,0.423052,1.00939e-07
412,0.410215,1.26368e-07
413,0.392874,1.57929e-07
414,0.371516,1.97033e-07
415,0.346747,2.45399e-07
416,0.319254,3.05115e-07
417,0.289782,3.7872e-07
418,0.259094,4.69287e-07
419,0.227955,5.80535e-07
420,0.197097,7.16953e-07
421,0.167203,8.83952e-07
422,0.138892,1.08804e-06
423,0.112699,1.33704e-06
424,0.0890721,1.64031e-06
425,0.0683623,2.00908e-06
426,0.0508224,2.45674e-06
427,0.0366077,2.99925e-06
428,0.0257791,3.65562e-06
429,0.0183091,4.44844e-06
430,0.0140892,5.40449e-06
431,0.0129396,6.55547e-06
432,0.014619,7.93884e-06
433,0.0188365,9.59881e-06
434,0.0252624,1.15874e-05
435,0.0335403,1.39658e-05
436,0.0432977,1.68057e-05
437,0.0541573,2.01911e-05
438,0.0657466,2.42203e-05
439,0.0777067,2.9008e-05
440,0.0897008,3.46874e-05
441,0.10142,4.14139e-05
442,0.11259,4.93675e-05
443,0.122975,5.87567e-05
444,0.132377,6.98226e-05
445,0.140646,8.28435e-05
446,0.147671,9.81397e-05
447,0.153385,0.000116079
448,0.157763,0.000137086
449,0.160818,0.000161642
450,0.162598,0.000190301
451,0.163186,0.000223694
452,0.162688,0.00026254
453,0.161237,0.000307653
454,0.158982,0.000359959
455,0.156085,0.000420505
456,0.152717,0.000490472
457,0.149053,0.000571192
458,0.145266,0.000664162
459,0.141523,0.000771063
460,0.137983,0.000893776
461,0.134792,0.0010344
462,0.13208,0.00119528
463,0.12996,0.00137902
464,0.128524,0.00158851
465,0.127845,0.00182694
466,0.127973,0.00209785
467,0.128937,0.00240513
468,0.130747,0.00275305
469,0.13339,0.0031463
470,0.136838,0.00358999
471,0.141043,0.0040897
472,0.145947,0.0046515
473,0.151476,0.00528197
474,0.15755,0.00598822
475,0.164081,0.00677789
476,0.170979,0.00765921
477,0.178153,0.00864099
478,0.185514,0.00973263
479,0.192977,0.0109441
480,0.200466,0.012286
481,0.207914,0.0137695
482,0.215263,0.0154063
483,0.222471,0.0172088
484,0.229506,0.0191896
485,0.236352,0.0213621
486,0.243008,0.02374
487,0.249485,0.0263373
488,0.255809,0.0291683
489,0.262018,0.0322475
490,0.268161,0.0355894
491,0.274297,0.0392087
492,0.280492,0.0431196
493,0.286817,0.0473361
494,0.293348,0.0518719
495,0.300162,0.0567398
496,0.307332,0.0619519
497,0.314931,0.0675191
498,0.323024,0.0734513
499,0.331669,0.0797567
500,0.340917,0.0864418
501,0.350804,0.0935114
502,0.361359,0.100968
503,0.372596,0.108812
504,0.384516,0.11704
505,0.397108,0.125647
506,0.410347,0.134626
507,0.424197,0.143964
508,0.438612,0.153647
509,0.453534,0.163657
510,0.468898,0.173971
511,0.48463,0.184564
512,0.500653,0.195407
513,0.516886,0.206468
514,0.533246,0.217711
515,0.549651,0.229096
516,0.566019,0.24058
517,0.582272,0.252118
518,0.598337,0.263663
519,0.614146,0.275164
520,0.629637,0.286569
521,0.644755,0.297826
522,0.659452,0.308881
523,0.673686,0.31968
524,0.687425,0.33017
525,0.700639,0.3403
526,0.713309,0.350021
527,0.725418,0.359284
528,0.736954,0.368049
529,0.74791,0.376274
530,0.758281,0.383926
531,0.768066,0.390976
532,0.777266,0.397402
533,0.785883,0.403188
534,0.793919,0.408325
535,0.801381,0.412811
536,0.808275,0.416654
537,0.814609,0.419865
538,0.820394,0.422468
539,0.825644,0.424492
540,0.830374,0.425972
541,0.834605,0.426951
542,0.838362,0.427478
543,0.841674,0.427609
544,0.844577,0.4274
545,0.847109,0.426916
546,0.849316,0.426219
547,0.851248,0.425377
548,0.852958,0.424454
549,0.854506,0.423515
550,0.85595,0.422622
551,0.857352,0.421834
552,0.858773,0.421204
553,0.860272,0.420779
554,0.861904,0.420599
555,0.86372,0.420698
556,0.865762,0.4211
557,0.868065,0.42182
558,0.870655,0.422866
559,0.873546,0.424235
560,0.876744,0.425915
561,0.880239,0.427888
562,0.884014,0.430126
563,0.888039,0.432596
564,0.892276,0.435256
565,0.896677,0.438062
566,0.901188,0.440967
567,0.905752,0.44392
568,0.910306,0.446872
569,0.914789,0.449773
570,0.919143,0.452576
571,0.923311,0.455237
572,0.927243,0.457719
573,0.930898,0.45999
574,0.934243,0.462024
575,0.937256,0.463803
576,0.939925,0.465318
577,0.942248,0.466566
578,0.944236,0.467553
579,0.945909,0.468294
580,0.947295,0.468807
581,0.948431,0.46912
582,0.949357,0.469263
583,0.950121,0.469271
584,0.950768,0.46918
585,0.951347,0.46903
586,0.951903,0.468856
587,0.952477,0.468696
588,0.953106,0.468581
589,0.953819,0.46854
590,0.954639,0.468597
591,0.955579,0.468768
592,0.956648,0.469066
593,0.957843,0.469495
594,0.959156,0.470054
595,0.960572,0.470735
596,0.962072,0.471525
597,0.963631,0.472406
598,0.965224,0.473357
599,0.966823,0.474353
600,0.9684,0.475369
601,0.96993,0.476379
602,0.971389,0.477357
603,0.972759,0.478281
604,0.974024,0.479131
605,0.975173,0.479889
606,0.976201,0.480545
607,0.977107,0.481091
608,0.977894,0.481526
609,0.978572,0.481853
610,0.979152,0.482078
611,0.979647,0.482214
612,0.980073,0.482276
613,0.980449,0.48228
614,0.980791,0.482245
615,0.981115,0.482192
616,0.981438,0.482138
617,0.981772,0.482101
618,0.982129,0.482096
619,0.982517,0.482136
620,0.982941,0.482229
621,0.983403,0.48238
622,0.983903,0.48259
623,0.984437,0.482857
624,0.985001,0.483174
625,0.985586,0.483532
626,0.986184,0.483921
627,0.986786,0.484328
628,0.987381,0.484739
629,0.98796,0.485141
630,0.988514,0.485521
631,0.989035,0.485868
632,0.989517,0.486174
633,0.989954,0.486433
634,0.990345,0.486641
635,0.990689,0.486797
636,0.990987,0.486905
637,0.991242,0.486969
638,0.991461,0.486997
639,0.991648,0.486996
640,0.991812,0.486978
641,0.991959,0.486952
642,0.992099,0.486928
643,0.992239,0.486915
644,0.992385,0.486921
645,0.992544,0.486951
646,0.992719,0.487009
647,0.992913,0.487096
648,0.993128,0.487212
649,0.993362,0.487352
650,0.993612,0.487513
651,0.993875,0.487689
652,0.994146,0.487872
653,0.994418,0.488056
654,0.994686,0.488232
655,0.994944,0.488395
656,0.995186,0.48854
657,0.995407,0.488661
658,0.995603,0.488758
659,0.995774,0.488829
660,0.995918,0.488875
661,0.996037,0.4889
662,0.996133,0.488906
663,0.996209,0.4889
664,0.996272,0.488886
665,0.996326,0.488871
666,0.996377,0.488859
667,0.99643,0.488855
668,0.99649,0.488863
669,0.99656,0.488885
670,0.996643,0.488922
671,0.99674,0.488975
672,0.996851,0.489041
673,0.996975,0.489118
674,0.997107,0.489203
675,0.997246,0.489291
676,0.997385,0.489379
677,0.997522,0.489463
678,0.997652,0.489539
679,0.997771,0.489604
680,0.997875,0.489656
681,0.997965,0.489695
682,0.998037,0.48972
683,0.998094,0.489733
684,0.998137,0.489736
685,0.998168,0.489732
686,0.998191,0.489723
687,0.99821,0.489713
688,0.998227,0.489704
689,0.998248,0.489701
690,0.998274,0.489704
691,0.998308,0.489715
692,0.998352,0.489734
693,0.998404,0.489762
694,0.998466,0.489798
695,0.998535,0.489838
696,0.998608,0.489883
697,0.998683,0.489928
698,0.998756,0.489972
699,0.998826,0.490013
700,0.998889,0.490048
701,0.998944,0.490076
702,0.998989,0.490097
703,0.999024,0.49011
704,0.99905,0.490116
705,0.999068,0.490117
706,0.999079,0.490113
707,0.999086,0.490107
708,0.999092,0.4901
709,0.999098,0.490094
710,0.999107,0.490091
711,0.999121,0.490092
712,0.999141,0.490099
713,0.999167,0.49011
714,0.999198,0.490126
715,0.999234,0.490146
716,0.999274,0.490168
717,0.999315,0.490192
718,0.999355,0.490217
719,0.999393,0.490239
720,0.999428,0.490259
721,0.999457,0.490275
722,0.999481,0.490288
723,0.999498,0.490295
724,0.99951,0.490298
725,0.999517,0.490298
726,0.999521,0.490295
727,0.999523,0.490291
728,0.999525,0.490286
729,0.999527,0.490282
730,0.999532,0.49028
731,0.99954,0.49028
732,0.999552,0.490283
733,0.999567,0.490289
734,0.999585,0.490298
735,0.999606,0.490309
736,0.999629,0.490322
737,0.999651,0.490336
738,0.999673,0.490349
739,0.999693,0.490361
740,0.99971,0.490372
741,0.999723,0.49038
742,0.999733,0.490385
743,0.99974,0.490387
744,0.999743,0.490388
745,0.999745,0.490386
746,0.999745,0.490383
747,0.999746,0.49038
748,0.999746,0.490377
749,0.999748,0.490374
750,0.999753,0.490374
751,0.999759,0.490375
752,0.999767,0.490377
753,0.999778,0.490382
754,0.99979,0.490388
755,0.999802,0.490396
756,0.999815,0.490404
757,0.999827,0.490411
758,0.999837,0.490418
759,0.999846,0.490424
760,0.999853,0.490429
761,0.999858,0.490431
762,0.99986,0.490432
763,0.999862,0.490432
764,0.999862,0.490431
765,0.999862,0.490428
766,0.999862,0.490426
767,0.999862,0.490424
768,0.999864,0.490422
769,0.999866,0.490422
770,0.999871,0.490423
771,0.999876,0.490425
772,0.999882,0.490428
773,0.999889,0.490432
774,0.999897,0.490436
775,0.999903,0.490441
776,0.99991,0.490446
777,0.999915,0.490449
778,0.999919,0.490452
779,0.999922,0.490454
780,0.999923,0.490455
781,0.999924,0.490455
782,0.999924,0.490454
783,0.999924,0.490453
784,0.999924,0.490451
785,0.999924,0.490449
786,0.999925,0.490448
787,0.999926,0.490447
788,0.999928,0.490448
789,0.999931,0.490449
790,0.999935,0.49045
791,0.999939,0.490453
792,0.999943,0.490456
793,0.999947,0.490458
794,0.99995,0.490461
795,0.999953,0.490464
796,0.999955,0.490465
797,0.999957,0.490467
798,0.999958,0.490467
799,0.999958,0.490467
800,0.999958,0.490466
801,0.999958,0.490465
802,0.999957,0.490464
803,0.999958,0.490462
804,0.999958,0.490462
805,0.999959,0.490461
806,0.99996,0.490461
807,0.999962,0.490462
808,0.999964,0.490463
809,0.999967,0.490465
810,0.999969,0.490467
811,0.999971,0.490468
812,0.999973,0.49047
813,0.999974,0.490472
814,0.999975,0.490472
815,0.999976,0.490473
816,0.999976,0.490473
817,0.999976,0.490473
818,0.999976,0.490472
819,0.999976,0.490471
820,0.999976,0.49047
821,0.999976,0.490469
822,0.999977,0.490469
823,0.999977,0.490469
824,0.999978,0.490469
825,0.999979,0.49047
826,0.999981,0.490471
827,0.999982,0.490472
828,0.999983,0.490473
829,0.999984,0.490474
830,0.999985,0.490475
831,0.999986,0.490476
832,0.999987,0.490476
833,0.999987,0.490476
834,0.999987,0.490476
835,0.999987,0.490475
836,0.999987,0.490475
837,0.999986,0.490474
838,0.999986,0.490474
839,0.999987,0.490473
840,0.999987,0.490473
841,0.999987,0.490473
842,0.999988,0.490474
843,0.999989,0.490474
844,0.99999,0.490475
845,0.99999,0.490476
846,0.999991,0.490476
847,0.999992,0.490477
848,0.999992,0.490478
849,0.999992,0.490478
850,0.999993,0.490478
851,0.999993,0.490478
852,0.999992,0.490477
853,0.999992,0.490477
854,0.999992,0.490476
855,0.999992,0.490476
856,0.999992,0.490476
857,0.999992,0.490476
858,0.999993,0.490476
859,0.999993,0.490476
860,0.999994,0.490476
861,0.999994,0.490477
862,0.999994,0.490477
863,0.999995,0.490478
864,0.999995,0.490478
865,0.999996,0.490479
866,0.999996,0.490479
867,0.999996,0.490479
868,0.999996,0.490478
869,0.999996,0.490478
870,0.999996,0.490478
871,0.999996,0.490477
872,0.999995,0.490477
873,0.999996,0.490477
874,0.999996,0.490477
875,0.999996,0.490477
876,0.999996,0.490477
877,0.999996,0.490478
878,0.999997,0.490478
879,0.999997,0.490478
880,0.999997,0.490479
881,0.999997,0.490479
882,0.999998,0.490479
883,0.999998,0.490479
884,0.999998,0.490479
885,0.999998,0.490479
886,0.999998,0.490478
887,0.999997,0.490478
888,0.999997,0.490478
889,0.999997,0.490478
890,0.999997,0.490478
891,0.999997,0.490478
892,0.999998,0.490478
893,0.999998,0.490478
894,0.999998,0.490478
895,0.999998,0.490479
896,0.999998,0.490479
897,0.999998,0.490479
898,0.999999,0.490479
899,0.999999,0.490479
900,0.999999,0.490479
901,0.999999,0.490479
902,0.999999,0.490479
903,0.999999,0.490479
904,0.999998,0.490478
905,0.999998,0.490478
906,0.999998,0.490478
907,0.999998,0.490478
908,0.999998,0.490478
909,0.999999,0.490479
910,0.999999,0.490479
911,0.999999,0.490479
912,0.999999,0.490479
913,0.999999,0.490479
914,0.999999,0.490479
915,0.999999,0.490479
916,0.999999,0.490479
917,0.999999,0.490479
918,0.999999,0.490479
919,0.999999,0.490479
920,0.999999,0.490479
921,0.999999,0.490479
922,0.999999,0.490479
923,0.999999,0.490479
924,0.999999,0.490479
925,0.999999,0.490479
926,0.999999,0.490479
927,0.999999,0.490479
928,0.999999,0.490479
929,1,0.490479
930,1,0.490479
931,1,0.490479
932,1,0.490479
933,1,0.490479
934,1,0.490479
935,1,0.490479
936,0.999999,0.490479
937,0.999999,0.490479
938,0.999999,0.490479
939,0.999999,0.490479
940,0.999999,0.490479
941,0.999999,0.490479
942,0.999999,0.490479
943,1,0.490479
944,1,0.490479
945,1,0.490479
946,1,0.490479
947,1,0.490479
948,1,0.490479
949,1,0.490479
950,1,0.490479
951,1,0.490479
952,1,0.490479
953,1,0.490479
954,1,0.490479
955,1,0.490479
956,1,0.490479
957,1,0.490479
958,1,0.490479
959,1,0.490479
960,1,0.490479
961,1,0.490479
962,1,0.490479
963,1,0.490479
964,1,0.490479
965,1,0.490479
966,1,0.490479
967,1,0.490479
968,1,0.490479
969,1,0.490479
970,1,0.490479
971,1,0.490479
972,1,0.490479
973,1,0.490479
974,1,0.490479
975,1,0.490479
976,1,0.490479
977,1,0.490479
978,1,0.490479
979,1,0.490479
980,1,0.490479
981,1,0.490479
982,1,0.490479
983,1,0.490479
984,1,0.490479
985,1,0.490479
986,1,0.490479
987,1,0.490479
988,1,0.490479
989,1,0.490479
990,1,0.490479
991,1,0.490479
992,1,0.490479
993,1,0.490479
994,1,0.490479
995,1,0.490479
996,1,0.490479
997,1,0.490479
998,1,0.490479
999,1,0.490479
1000,1,0.490479
1001,1,0.490479
1002,1,0.490479
1003,1,0.490479
1004,1,0.490479
1005,1,0.490479
1006,1,0.490479
1007,1,0.490479
1008,1,0.490479
1009,1,0.490479
1010,1,0.490479
1011,1,0.490479
1012,1,0.490479
1013,1,0.490479
1014,1,0.490479
1015,1,0.490479
1016,1,0.490479
1017,1,0.490479
1018,1,0.490479
1019,1,0.490479
1020,1,0.490479
1021,1,0.490479
1022,1,0.490479
1023,1,0.490479
1024,1,0.490479
1025,1,0.490479
1026,1,0.490479
1027,1,0.490479
1028,1,0.490479
1029,1,0.490479
1030,1,0.490479
1031,1,0.490479
1032,1,0.490479
1033,1,0.490479
1034,1,0.490479
1035,1,0.490479
1036,1,0.490479
1037,1,0.490479
1038,1,0.490479
1039,1,0.490479
1040,1,0.490479
1041,1,0.490479
1042,1,0.490479
1043,1,0.490479
1044,1,0.490479
1045,1,0.490479
1046,1,0.490479
1047,1,0.490479
1048,1,0.490479
1049,1,0.490479
1050,1,0.490479
1051,1,0.490479
1052,1,0.490479
1053,1,0.490479
1054,1,0.490479
1055,1,0.490479
1056,1,0.490479
1057,1,0.490479
1058,1,0.490479
1059,1,0.490479
1060,1,0.490479
1061,1,0.490479
1062,1,0.490479
1063,1,0.490479
1064,1,0.490479
1065,1,0.490479
1066,1,0.490479
1067,1,0.490479
1068,1,0.490479
1069,1,0.490479
1070,1,0.490479
1071,1,0.490479
1072,1,0.490479
1073,1,0.490479
1074,1,0.490479
1075,1,0.490479
1076,1,0.490479
1077,1,0.490479
1078,1,0.490479
1079,1,0.490479
1080,1,0.490479
1081,1,0.490479
1082,1,0.490479
1083,1,0.490479
1084,1,0.490479
1085,1,0.490479
1086,1,0.490479
1087,1,0.490479
1088,1,0.490479
1089,1,0.490479
1090,1,0.490479
1091,1,0.490479
1092,1,0.490479
1093,1,0.490479
1094,1,0.490479
1095,1,0.490479
1096,1,0.490479
1097,1,0.490479
1098,1,0.490479
1099,1,0.490479
1100,1,0.490479
1101,1,0.490479
1102,1,0.490479
1103,1,0.490479
1104,1,0.490479
1105,1,0.490479
1106,1,0.490479
1107,1,0.490479
1108,1,0.490479
1109,1,0.490479
1110,1,0.490479
1111,1,0.490479
1112,1,0.490479
1113,1,0.490479
1114,1,0.490479
1115,1,0.490479
1116,1,0.490479
1117,1,0.490479
1118,1,0.490479
1119,1,0.490479
1120,1,0.490479
1121,1,0.490479
1122,1,0.490479
1123,1,0.490479
1124,1,0.490479
1125,1,0.490479
1126,1,0.490479
1127,1,0.490479
1128,1,0.490479
1129,1,0.490479
1130,1,0.490479
1131,1,0.490479
1132,1,0.490479
1133,1,0.490479
1134,1,0.490479
1135,1,0.490479
1136,1,0.490479
1137,1,0.490479
1138,1,0.490479
1139,1,0.490479
1140,1,0.490479
1141,1,0.490479
1142,1,0.490479
1143,1,0.490479
1144,1,0.490479
1145,1,0.490479
1146,1,0.490479
1147,1,0.490479
1148,1,0.490479
1149,1,0.490479
1150,1,0.490479
