t,T+R,N_0
1793,1,8.10714e-05
1794,1,8.10714e-05
1795,1,8.10714e-05
1796,1,8.10714e-05
1797,1,8.10714e-05
1798,1,8.10714e-05
1799,1,8.10714e-05
1800,1,8.10714e-05
1801,1,8.10714e-05
1802,1,8.10714e-05
1803,1,8.10714e-05
1804,1,8.10714e-05
1805,1,8.10714e-05
1806,1,8.10714e-05
1807,1,8.10714e-05
1808,1,8.10714e-05
1809,1,8.10714e-05
1810,1,8.10714e-05
1811,1,8.10714e-05
1812,1,8.10714e-05
1813,1,8.10714e-05
1814,1,8.10714e-05
1815,1,8.10714e-05
1816,1,8.10714e-05
1817,1,8.10714e-05
1818,1,8.10714e-05
1819,1,8.10714e-05
1820,1,8.10714e-05
1821,1,8.10714e-05
1822,1,8.10714e-05
1823,1,8.10714e-05
1824,1,8.10714e-05
1825,1,8.10714e-05
1826,1,8.10714e-05
1827,1,8.10714e-05
1828,1,8.10714e-05
1829,1,8.10714e-05
1830,1,8.10714e-05
1831,1,8.10714e-05
1832,1,8.10714e-05
1833,1,8.10714e-05
1834,1,8.10714e-05
1835,1,8.10714e-05
1836,1,8.10714e-05
1837,1,8.10714e-05
1838,1,8.10714e-05
1839,1,8.10714e-05
1840,1,8.10714e-05
1841,1,8.10714e-05
1842,1,8.10714e-05
1843,1,8.10714e-05
1844,1,8.10714e-05
1845,1,8.10714e-05
1846,1,8.10714e-05
1847,1,8.10714e-05
1848,1,8.10714e-05
1849,1,8.10714e-05
1850,1,8.10714e-05
1851,1,8.10714e-05
1852,1,8.10714e-05
1853,1,8.10714e-05
1854,1,8.10714e-05
1855,1,8.10714e-05
1856,1,8.10714e-05
1857,1,8.10714e-05
1858,1,8.10714e-05
1859,1,8.10714e-05
1860,1,8.10714e-05
1861,1,8.10714e-05
1862,1,8.10714e-05
1863,1,8.10714e-05
1864,1,8.10714e-05
1865,1,8.10714e-05
1866,1,8.10714e-05
1867,1,8.10714e-05
1868,1,8.10714e-05
1869,1,8.10714e-05
1870,1,8.10714e-05
1871,1,8.10714e-05
1872,1,8.10714e-05
1873,1,8.10714e-05
1874,1,8.10714e-05
1875,1,8.10714e-05
1876,1,8.10714e-05
1877,1,8.10714e-05
1878,1,8.10714e-05
1879,1,8.10714e-05
1880,1,8.10714e-05
1881,1,8.10714e-05
1882,1,8.10714e-05
1883,1,8.10714e-05
1884,1,8.10714e-05
1885,1,8.10714e-05
1886,1,8.10714e-05
1887,1,8.10714e-05
1888,1,8.10714e-05
1889,1,8.10714e-05
1890,1,8.10714e-05
1891,1,8.10714e-05
1892,1,8.10714e-05
1893,1,8.10714e-05
1894,1,8.10714e-05
1895,1,8.10714e-05
1896,1,8.10714e-05
1897,1,8.10714e-05
1898,1,8.10714e-05
1899,1,8.10714e-05
1900,1,8.10714e-05
1901,1,8.10714e-05
1902,1,8.10714e-05
1903,1,8.10714e-05
1904,1,8.10714e-05
1905,1,8.10714e-05
1906,1,8.10714e-05
1907,1,8.10714e-05
1908,1,8.10714e-05
1909,1,8.10714e-05
1910,1,8.10714e-05
1911,1,8.10714e-05
1912,1,8.10714e-05
1913,1,8.10714e-05
1914,1,8.10714e-05
1915,1,8.10714e-05
1916,1,8.10714e-05
1917,1,8.10714e-05
1918,1,8.10714e-05
1919,1,8.10714e-05
1920,1,8.10714e-05
1921,1,8.10714e-05
1922,1,8.10714e-05
1923,1,8.10714e-05
1924,1,8.10714e-05
1925,1,8.10714e-05
1926,1,8.10714e-05
1927,1,8.10714e-05
1928,1,8.10714e-05
1929,1,8.10714e-05
1930,1,8.10714e-05
1931,1,8.10714e-05
1932,1,8.10714e-05
1933,1,8.10714e-05
1934,1,8.10714e-05
1935,1,8.10714e-05
1936,1,8.10714e-05
1937,1,8.10714e-05
1938,1,8.10714e-05
1939,1,8.10714e-05
1940,1,8.10714e-05
1941,1,8.10714e-05
1942,1,8.10714e-05
1943,1,8.10714e-05
1944,1,8.10714e-05
1945,1,8.10714e-05
1946,1,8.10714e-05
1947,1,8.10714e-05
1948,1,8.10714e-05
1949,1,8.10714e-05
1950,1,8.10714e-05
1951,1,8.10714e-05
1952,1,8.10714e-05
1953,1,8.10714e-05
1954,1,8.10714e-05
1955,1,8.10714e-05
1956,1,8.10714e-05
1957,1,8.10714e-05
1958,1,8.10714e-05
1959,1,8.10714e-05
1960,1,8.10714e-05
1961,1,8.10714e-05
1962,1,8.10714e-05
1963,1,8.10714e-05
1964,1,8.10714e-05
1965,1,8.10714e-05
1966,1,8.10714e-05
1967,1,8.10714e-05
1968,1,8.10714e-05
1969,1,8.10714e-05
1970,1,8.10714e-05
1971,1,8.10714e-05
1972,1,8.10714e-05
1973,1,8.10714e-05
1974,1,8.10714e-05
1975,1,8.10714e-05
1976,1,8.10714e-05
1977,1,8.10714e-05
1978,1,8.10714e-05
1979,1,8.10714e-05
1980,1,8.10714e-05
1981,1,8.10714e-05
1982,1,8.10714e-05
1983,1,8.10714e-05
1984,1,8.10714e-05
1985,1,8.10714e-05
1986,1,8.10714e-05
1987,1,8.10714e-05
1988,1,8.10714e-05
1989,1,8.10714e-05
1990,1,8.10714e-05
1991,1,8.10714e-05
1992,1,8.10714e-05
1993,1,8.10714e-05
1994,1,8.10714e-05
1995,1,8.10714e-05
1996,1,8.10714e-05
1997,1,8.10714e-05
1998,1,8.10714e-05
1999,1,8.10714e-05
2000,1,8.10714e-05
2001,1,8.10714e-05
2002,1,8.10714e-05
2003,1,8.10714e-05
2004,1,8.10714e-05
2005,1,8.10714e-05
2006,1,8.10714e-05
2007,1,8.10714e-05
2008,1,8.10714e-05
2009,1,8.10714e-05
2010,1,8.10714e-05
2011,1,8.10714e-05
2012,1,8.10714e-05
2013,1,8.10714e-05
2014,1,8.10714e-05
2015,1,8.10714e-05
2016,1,8.10714e-05
2017,1,8.10714e-05
2018,1,8.10714e-05
2019,1,8.10714e-05
2020,1,8.10714e-05
2021,1,8.10714e-05
2022,1,8.10714e-05
2023,1,8.10714e-05
2024,1,8.10714e-05
2025,1,8.10714e-05
2026,1,8.10714e-05
2027,1,8.10714e-05
2028,1,8.10714e-05
2029,1,8.10714e-05
2030,1,8.10714e-05
2031,1,8.10714e-05
2032,1,8.10714e-05
2033,1,8.10714e-05
2034,1,8.10714e-05
2035,1,8.10714e-05
2036,1,8.10714e-05
2037,1,8.10714e-05
2038,1,8.10714e-05
2039,1,8.10714e-05
2040,1,8.10714e-05
2041,1,8.10714e-05
2042,1,8.10714e-05
2043,1,8.10714e-05
2044,1,8.10714e-05
2045,1,8.10714e-05
2046,1,8.10714e-05
2047,1,8.10714e-05
2048,1,8.10714e-05
2049,1,8.10714e-05
2050,1,8.10714e-05
2051,1,8.10714e-05
2052,1,8.10714e-05
2053,1,8.10714e-05
2054,1,8.10714e-05
2055,1,8.10714e-05
2056,1,8.10714e-05
2057,1,8.10714e-05
2058,1,8.10714e-05
2059,1,8.10714e-05
2060,1,8.10714e-05
2061,1,8.10714e-05
2062,1,8.10714e-05
2063,1,8.10714e-05
2064,1,8.10714e-05
2065,1,8.10714e-05
2066,1,8.10714e-05
2067,1,8.10714e-05
2068,1,8.10714e-05
2069,1,8.10714e-05
2070,1,8.10714e-05
2071,1,8.10714e-05
2072,1,8.10714e-05
2073,1,8.10714e-05
2074,1,8.10714e-05
2075,1,8.10714e-05
2076,1,8.10714e-05
2077,1,8.10714e-05
2078,1,8.10714e-05
2079,1,8.10714e-05
2080,1,8.10714e-05
2081,1,8.10714e-05
2082,1,8.10714e-05
2083,1,8.10714e-05
2084,1,8.10714e-05
2085,1,8.10714e-05
2086,1,8.10714e-05
2087,1,8.10714e-05
2088,1,8.10714e-05
2089,1,8.10714e-05
2090,1,8.10714e-05
2091,1,8.10714e-05
2092,1,8.10714e-05
2093,1,8.10714e-05
2094,1,8.10714e-05
2095,1,8.10714e-05
2096,1,8.10714e-05
2097,1,8.10714e-05
2098,1,8.10714e-05
2099,1,8.10714e-05
2100,1,8.10714e-05
2101,1,8.10714e-05
2102,1,8.10714e-05
2103,1,8.10714e-05
2104,1,8.10714e-05
2105,1,8.10714e-05
2106,1,8.10714e-05
2107,1,8.10714e-05
2108,1,8.10714e-05
2109,1,8.10714e-05
2110,1,8.10714e-05
2111,1,8.10714e-05
2112,1,8.10714e-05
2113,1,8.10714e-05
2114,1,8.10714e-05
2115,1,8.10714e-05
2116,1,8.10714e-05
2117,1,8.10714e-05
2118,1,8.10714e-05
2119,1,8.10714e-05
2120,1,8.10714e-05
2121,1,8.10714e-05
2122,1,8.10714e-05
2123,1,8.10714e-05
2124,1,8.10714e-05
2125,1,8.10714e-05
2126,1,8.10714e-05
2127,1,8.10714e-05
2128,1,8.10714e-05
2129,1,8.10714e-05
2130,1,8.10714e-05
2131,1,8.10714e-05
2132,1,8.10714e-05
2133,1,8.10714e-05
2134,1,8.10714e-05
2135,1,8.10714e-05
2136,1,8.10714e-05
2137,1,8.10714e-05
2138,1,8.10714e-05
2139,1,8.10714e-05
2140,1,8.10714e-05
2141,1,8.10714e-05
2142,1,8.10714e-05
2143,1,8.10714e-05
2144,1,8.10714e-05
2145,1,8.10714e-05
2146,1,8.10714e-05
2147,1,8.10714e-05
2148,1,8.10714e-05
2149,1,8.10714e-05
2150,1,8.10714e-05
2151,1,8.10714e-05
2152,1,8.10714e-05
2153,1,8.10714e-05
2154,1,8.10714e-05
2155,1,8.10714e-05
2156,1,8.10714e-05
2157,1,8.10714e-05
2158,1,8.10714e-05
2159,1,8.10714e-05
2160,1,8.10714e-05
2161,1,8.10714e-05
2162,1,8.10714e-05
2163,1,8.10714e-05
2164,1,8.10714e-05
2165,1,8.10714e-05
2166,1,8.10714e-05
2167,1,8.10714e-05
2168,1,8.10714e-05
2169,1,8.10714e-05
2170,1,8.10714e-05
2171,1,8.10714e-05
2172,1,8.10714e-05
2173,1,8.10714e-05
2174,1,8.10714e-05
2175,1,8.10714e-05
2176,1,8.10714e-05
2177,1,8.10714e-05
2178,1,8.10714e-05
2179,1,8.10714e-05
2180,1,8.10714e-05
2181,1,8.10714e-05
2182,1,8.10714e-05
2183,1,8.10714e-05
2184,1,8.10714e-05
2185,1,8.10714e-05
2186,1,8.10714e-05
2187,1,8.10714e-05
2188,1,8.10714e-05
2189,1,8.10714e-05
2190,1,8.10714e-05
2191,1,8.10714e-05
2192,1,8.10714e-05
2193,1,8.10714e-05
2194,1,8.10714e-05
2195,1,8.10714e-05
2196,1,8.10714e-05
2197,1,8.10714e-05
2198,1,8.10714e-05
2199,1,8.10714e-05
2200,1,8.10714e-05
2201,1,8.10714e-05
2202,1,8.10714e-05
2203,1,8.10714e-05
2204,1,8.10714e-05
2205,1,8.10714e-05
2206,1,8.10714e-05
2207,1,8.10714e-05
2208,1,8.10714e-05
2209,1,8.10714e-05
2210,1,8.10714e-05
2211,1,8.10714e-05
2212,1,8.10714e-05
2213,1,8.10714e-05
2214,1,8.10714e-05
2215,1,8.10714e-05
2216,1,8.10714e-05
2217,1,8.10714e-05
2218,1,8.10714e-05
2219,1,8.10714e-05
2220,1,8.10714e-05
2221,1,8.10714e-05
2222,1,8.10714e-05
2223,1,8.10714e-05
2224,1,8.10714e-05
2225,1,8.10714e-05
2226,1,8.10714e-05
2227,1,8.10714e-05
2228,1,8.10714e-05
2229,1,8.10714e-05
2230,1,8.10714e-05
2231,1,8.10714e-05
2232,1,8.10714e-05
2233,1,8.10714e-05
2234,1,8.10714e-05
2235,1,8.10714e-05
2236,1,8.10714e-05
2237,1,8.10714e-05
2238,1,8.10714e-05
2239,1,8.10714e-05
2240,1,8.10714e-05
2241,1,8.10714e-05
2242,1,8.10714e-05
2243,1,8.10714e-05
2244,1,8.10714e-05
2245,1,8.10714e-05
2246,1,8.10714e-05
2247,1,8.10714e-05
2248,1,8.10714e-05
2249,1,8.10714e-05
2250,1,8.10714e-05
2251,1,8.10714e-05
2252,1,8.10714e-05
2253,1,8.10714e-05
2254,1,8.10714e-05
2255,1,8.10714e-05
2256,1,8.10714e-05
2257,1,8.10714e-05
2258,1,8.10714e-05
2259,1,8.10714e-05
2260,1,8.10714e-05
2261,1,8.10714e-05
2262,1,8.10714e-05
2263,1,8.10714e-05
2264,1,8.10714e-05
2265,1,8.10714e-05
2266,1,8.10714e-05
2267,1,8.10714e-05
2268,1,8.10714e-05
2269,1,8.10714e-05
2270,1,8.10714e-05
2271,1,8.10714e-05
2272,1,8.10714e-05
2273,1,8.10714e-05
2274,1,8.10714e-05
2275,1,8.10714e-05
2276,1,8.10714e-05
2277,1,8.10714e-05
2278,1,8.10714e-05
2279,1,8.10714e-05
2280,1,8.10714e-05
2281,1,8.10714e-05
2282,1,8.10714e-05
2283,1,8.10714e-05
2284,1,8.10714e-05
2285,1,8.10714e-05
2286,1,8.10714e-05
2287,1,8.10714e-05
2288,1,8.10714e-05
2289,1,8.10714e-05
2290,1,8.10714e-05
2291,1,8.10714e-05
2292,1,8.10714e-05
2293,1,8.10714e-05
2294,1,8.10714e-05
2295,1,8.10714e-05
2296,1,8.10714e-05
2297,1,8.10714e-05
2298,1,8.10714e-05
2299,1,8.10714e-05
2300,1,8.10714e-05
2301,1,8.10714e-05
2302,1,8.10714e-05
2303,1,8.10714e-05
2304,1,8.10714e-05
2305,1,8.10714e-05
2306,1,8.10714e-05
2307,1,8.10714e-05
2308,1,8.10714e-05
2309,1,8.10714e-05
2310,1,8.10714e-05
2311,1,8.10714e-05
2312,1,8.10714e-05
2313,1,8.10714e-05
2314,1,8.10714e-05
2315,1,8.10714e-05
2316,1,8.10714e-05
2317,1,8.10714e-05
2318,1,8.10714e-05
2319,1,8.10714e-05
2320,1,8.10714e-05
2321,1,8.10714e-05
2322,1,8.10714e-05
2323,1,8.10714e-05
2324,1,8.10714e-05
2325,1,8.10714e-05
2326,1,8.10714e-05
2327,1,8.10714e-05
2328,1,8.10714e-05
2329,1,8.10714e-05
2330,1,8.10714e-05
2331,1,8.10714e-05
2332,1,8.10714e-05
2333,1,8.10714e-05
2334,1,8.10714e-05
2335,1,8.10714e-05
2336,1,8.10714e-05
2337,1,8.10714e-05
2338,1,8.10714e-05
2339,1,8.10714e-05
2340,1,8.10714e-05
2341,1,8.10714e-05
2342,1,8.10714e-05
2343,1,8.10714e-05
2344,1,8.10714e-05
2345,1,8.10714e-05
2346,1,8.10714e-05
2347,1,8.10714e-05
2348,1,8.10714e-05
2349,1,8.10714e-05
2350,1,8.10714e-05
2351,1,8.10714e-05
2352,1,8.10714e-05
2353,1,8.10714e-05
2354,1,8.10714e-05
2355,1,8.10714e-05
2356,1,8.10714e-05
2357,1,8.10714e-05
2358,1,8.10714e-05
2359,1,8.10714e-05
2360,1,8.10714e-05
2361,1,8.10714e-05
2362,1,8.10714e-05
2363,1,8.10714e-05
2364,1,8.10714e-05
2365,1,8.10714e-05
2366,1,8.10714e-05
2367,1,8.10714e-05
2368,1,8.10714e-05
2369,1,8.10714e-05
2370,1,8.10714e-05
2371,1,8.10714e-05
2372,1,8.10714e-05
2373,1,8.10714e-05
2374,1,8.10714e-05
2375,1,8.10714e-05
2376,1,8.10714e-05
2377,1,8.10714e-05
2378,1,8.10714e-05
2379,1,8.10714e-05
2380,1,8.10714e-05
2381,1,8.10714e-05
2382,1,8.10714e-05
2383,1,8.10714e-05
2384,1,8.10714e-05
2385,1,8.10714e-05
2386,1,8.10714e-05
2387,1,8.10714e-05
2388,1,8.10714e-05
2389,1,8.10714e-05
2390,1,8.10714e-05
2391,1,8.10714e-05
2392,1,8.10714e-05
2393,1,8.10714e-05
2394,1,8.10714e-05
2395,1,8.10714e-05
2396,1,8.10714e-05
2397,1,8.10714e-05
2398,1,8.10714e-05
2399,1,8.10714e-05
2400,1,8.10714e-05
2401,1,8.10714e-05
2402,1,8.10714e-05
2403,1,8.10714e-05
2404,1,8.10714e-05
2405,1,8.10714e-05
2406,1,8.10714e-05
2407,1,8.10714e-05
2408,1,8.10714e-05
2409,1,8.10714e-05
2410,1,8.10714e-05
2411,1,8.10714e-05
2412,1,8.10714e-05
2413,1,8.10714e-05
2414,1,8.10714e-05
2415,1,8.10714e-05
2416,1,8.10714e-05
2417,1,8.10714e-05
2418,1,8.10714e-05
2419,1,8.10714e-05
2420,1,8.10714e-05
2421,1,8.10714e-05
2422,1,8.10714e-05
2423,1,8.10714e-05
2424,1,8.10714e-05
2425,1,8.10714e-05
2426,1,8.10714e-05
2427,1,8.10714e-05
2428,1,8.10714e-05
2429,1,8.10714e-05
2430,1,8.10714e-05
2431,1,8.10714e-05
2432,1,8.10714e-05
2433,1,8.10714e-05
2434,1,8.10714e-05
2435,1,8.10714e-05
2436,1,8.10714e-05
2437,1,8.10714e-05
2438,1,8.10714e-05
2439,1,8.10714e-05
2440,1,8.10714e-05
2441,1,8.10714e-05
2442,1,8.10714e-05
2443,1,8.10714e-05
2444,1,8.10714e-05
2445,1,8.10714e-05
2446,1,8.10714e-05
2447,1,8.10714e-05
2448,1,8.10714e-05
2449,1,8.10714e-05
2450,1,8.10714e-05
2451,1,8.10714e-05
2452,1,8.10714e-05
2453,1,8.10714e-05
2454,1,8.10714e-05
2455,1,8.10714e-05
2456,1,8.10714e-05
2457,1,8.10714e-05
2458,1,8.10714e-05
2459,1,8.10714e-05
2460,1,8.10714e-05
2461,1,8.10714e-05
2462,1,8.10714e-05
2463,1,8.10714e-05
2464,1,8.10714e-05
2465,1,8.10714e-05
2466,1,8.10714e-05
2467,1,8.10714e-05
2468,1,8.10714e-05
2469,1,8.10714e-05
2470,1,8.10714e-05
2471,1,8.10714e-05
2472,1,8.10714e-05
2473,1,8.10714e-05
2474,1,8.10714e-05
2475,1,8.10714e-05
2476,1,8.10714e-05
2477,1,8.10714e-05
2478,1,8.10714e-05
2479,1,8.10714e-05
2480,1,8.10714e-05
2481,1,8.10714e-05
2482,1,8.10714e-05
2483,1,8.10714e-05
2484,1,8.10714e-05
2485,1,8.10714e-05
2486,1,8.10714e-05
2487,1,8.10714e-05
2488,1,8.10714e-05
2489,1,8.10714e-05
2490,1,8.10714e-05
2491,1,8.10714e-05
2492,1,8.10714e-05
2493,1,8.10714e-05
2494,1,8.10714e-05
2495,1,8.10714e-05
2496,1,8.10714e-05
2497,1,8.10714e-05
2498,1,8.10714e-05
2499,1,8.10714e-05
2500,1,8.10714e-05
2501,1,8.10714e-05
2502,1,8.10714e-05
2503,1,8.10714e-05
2504,1,8.10714e-05
2505,1,8.10714e-05
2506,1,8.10714e-05
2507,1,8.10714e-05
2508,1,8.10714e-05
2509,1,8.10714e-05
2510,1,8.10714e-05
2511,1,8.10714e-05
2512,1,8.10714e-05
2513,1,8.10714e-05
2514,1,8.10714e-05
2515,1,8.10714e-05
2516,1,8.10714e-05
2517,1,8.10714e-05
2518,1,8.10714e-05
2519,1,8.10714e-05
2520,1,8.10714e-05
2521,1,8.10714e-05
2522,1,8.10714e-05
2523,1,8.10714e-05
2524,1,8.10714e-05
2525,1,8.10714e-05
2526,1,8.10714e-05
2527,1,8.10714e-05
2528,1,8.10714e-05
2529,1,8.10714e-05
2530,1,8.10714e-05
2531,1,8.10714e-05
2532,1,8.10714e-05
2533,1,8.10714e-05
2534,1,8.10714e-05
2535,1,8.10714e-05
2536,1,8.10714e-05
2537,1,8.10714e-05
2538,1,8.10714e-05
2539,1,8.10714e-05
2540,1,8.10714e-05
2541,1,8.10714e-05
2542,1,8.10714e-05
2543,1,8.10714e-05
2544,1,8.10714e-05
2545,1,8.10714e-05
2546,1,8.10714e-05
2547,1,8.10714e-05
2548,1,8.10714e-05
2549,1,8.10714e-05
2550,1,8.10714e-05
2551,1,8.10714e-05
2552,1,8.10714e-05
2553,1,8.10714e-05
2554,1,8.10714e-05
2555,1,8.10714e-05
2556,1,8.10714e-05
2557,1,8.10714e-05
2558,1,8.10714e-05
2559,1,8.10714e-05
2560,1,8.10714e-05
2561,1,8.10714e-05
2562,1,8.10714e-05
2563,1,8.10714e-05
2564,1,8.10714e-05
2565,1,8.10714e-05
2566,1,8.10714e-05
2567,1,8.10714e-05
2568,1,8.10714e-05
2569,1,8.10714e-05
2570,1,8.10714e-05
2571,1,8.10714e-05
2572,1,8.10714e-05
2573,1,8.10714e-05
2574,1,8.10714e-05
2575,1,8.10714e-05
2576,1,8.10714e-05
2577,1,8.10714e-05
2578,1,8.10714e-05
2579,1,8.10714e-05
2580,1,8.10714e-05
2581,1,8.10714e-05
2582,1,8.10714e-05
2583,1,8.10714e-05
2584,1,8.10714e-05
2585,1,8.10714e-05
2586,1,8.10714e-05
2587,1,8.10714e-05
2588,1,8.10714e-05
2589,1,8.10714e-05
2590,1,8.10714e-05
2591,1,8.10714e-05
2592,1,8.10714e-05
2593,1,8.10714e-05
2594,1,8.10714e-05
2595,1,8.10714e-05
2596,1,8.10714e-05
2597,1,8.10714e-05
2598,1,8.10714e-05
2599,1,8.10714e-05
2600,1,8.10714e-05
2601,1,8.10714e-05
2602,1,8.10714e-05
2603,1,8.10714e-05
2604,1,8.10714e-05
2605,1,8.10714e-05
2606,1,8.10714e-05
2607,1,8.10714e-05
2608,1,8.10714e-05
2609,1,8.10714e-05
2610,1,8.10714e-05
2611,1,8.10714e-05
2612,1,8.10714e-05
2613,1,8.10714e-05
2614,1,8.10714e-05
2615,1,8.10714e-05
2616,1,8.10714e-05
2617,1,8.10714e-05
2618,1,8.10714e-05
2619,1,8.10714e-05
2620,1,8.10714e-05
2621,1,8.10714e-05
2622,1,8.10714e-05
2623,1,8.10714e-05
2624,1,8.10714e-05
2625,1,8.10714e-05
2626,1,8.10714e-05
2627,1,8.10714e-05
2628,1,8.10714e-05
2629,1,8.10714e-05
2630,1,8.10714e-05
2631,1,8.10714e-05
2632,1,8.10714e-05
2633,1,8.10714e-05
2634,1,8.10714e-05
2635,1,8.10714e-05
2636,1,8.10714e-05
2637,1,8.10714e-05
2638,1,8.10714e-05
2639,1,8.10714e-05
2640,1,8.10714e-05
2641,1,8.10714e-05
2642,1,8.10714e-05
2643,1,8.10714e-05
2644,1,8.10714e-05
2645,1,8.10714e-05
2646,1,8.10714e-05
2647,1,8.10714e-05
2648,1,8.10714e-05
2649,1,8.10714e-05
2650,1,8.10714e-05
2651,1,8.10714e-05
2652,1,8.10714e-05
2653,1,8.10714e-05
2654,1,8.10714e-05
2655,1,8.10714e-05
2656,1,8.10714e-05
2657,1,8.10714e-05
2658,1,8.10714e-05
2659,1,8.10714e-05
2660,1,8.10714e-05
2661,1,8.10714e-05
2662,1,8.10714e-05
2663,1,8.10714e-05
2664,1,8.10714e-05
2665,1,8.10714e-05
2666,1,8.10714e-05
2667,1,8.10714e-05
2668,1,8.10714e-05
2669,1,8.10714e-05
2670,1,8.10714e-05
2671,1,8.10714e-05
2672,1,8.10714e-05
2673,1,8.10714e-05
2674,1,8.10714e-05
2675,1,8.10714e-05
2676,1,8.10714e-05
2677,1,8.10714e-05
2678,1,8.10714e-05
2679,1,8.10714e-05
2680,1,8.10714e-05
2681,1,8.10714e-05
2682,1,8.10714e-05
2683,1,8.10714e-05
2684,1,8.10714e-05
2685,1,8.10714e-05
2686,1,8.10714e-05
2687,1,8.10714e-05
2688,1,8.10714e-05
2689,1,8.10714e-05
2690,1,8.10714e-05
2691,1,8.10714e-05
2692,1,8.10714e-05
2693,1,8.10714e-05
2694,1,8.10714e-05
2695,1,8.10714e-05
2696,1,8.10714e-05
2697,1,8.10714e-05
2698,1,8.10714e-05
2699,1,8.10714e-05
2700,1,8.10714e-05
2701,1,8.10714e-05
2702,1,8.10714e-05
2703,1,8.10714e-05
2704,1,8.10714e-05
2705,1,8.10714e-05
2706,1,8.10714e-05
2707,1,8.10714e-05
2708,1,8.10714e-05
2709,1,8.10714e-05
2710,1,8.10714e-05
2711,1,8.10714e-05
2712,1,8.10714e-05
2713,1,8.10714e-05
2714,1,8.10714e-05
2715,1,8.10714e-05
2716,1,8.10714e-05
2717,1,8.10714e-05
2718,1,8.10714e-05
2719,1,8.10714e-05
2720,1,8.10714e-05
2721,1,8.10714e-05
2722,1,8.10714e-05
2723,1,8.10714e-05
2724,1,8.10714e-05
2725,1,8.10714e-05
2726,1,8.10714e-05
2727,1,8.10714e-05
2728,1,8.10714e-05
2729,1,8.10714e-05
2730,1,8.10714e-05
2731,1,8.10714e-05
2732,1,8.10714e-05
2733,1,8.10714e-05
2734,1,8.10714e-05
2735,1,8.10714e-05
2736,1,8.10714e-05
2737,1,8.10714e-05
2738,1,8.10714e-05
2739,1,8.10714e-05
2740,1,8.10714e-05
2741,1,8.10714e-05
2742,1,8.10714e-05
2743,1,8.10714e-05
2744,1,8.10714e-05
2745,1,8.10714e-05
2746,1,8.10714e-05
2747,1,8.10714e-05
2748,1,8.10714e-05
2749,1,8.10714e-05
2750,1,8.10714e-05
2751,1,8.10714e-05
2752,1,8.10714e-05
2753,1,8.10714e-05
2754,1,8.10714e-05
2755,1,8.10714e-05
2756,1,8.10714e-05
2757,1,8.10714e-05
2758,1,8.10714e-05
2759,1,8.10714e-05
2760,1,8.10714e-05
2761,1,8.10714e-05
2762,1,8.10714e-05
2763,1,8.10714e-05
2764,1,8.10714e-05
2765,1,8.10714e-05
2766,1,8.10714e-05
2767,1,8.10714e-05
2768,1,8.10714e-05
2769,1,8.10714e-05
2770,1,8.10714e-05
2771,1,8.10714e-05
2772,1,8.10714e-05
2773,1,8.10714e-05
2774,1,8.10714e-05
2775,1,8.10714e-05
2776,1,8.10714e-05
2777,1,8.10714e-05
2778,1,8.10714e-05
2779,1,8.10714e-05
2780,1,8.10714e-05
2781,1,8.10714e-05
2782,1,8.10714e-05
2783,1,8.10714e-05
2784,1,8.10714e-05
2785,1,8.10714e-05
2786,1,8.10714e-05
2787,1,8.10714e-05
2788,1,8.10714e-05
2789,1,8.10714e-05
2790,1,8.10714e-05
2791,1,8.10714e-05
2792,1,8.10714e-05
2793,1,8.10714e-05
2794,1,8.10714e-05
2795,1,8.10714e-05
2796,1,8.10714e-05
2797,1,8.10714e-05
2798,1,8.10714e-05
2799,1,8.10714e-05
2800,1,8.10714e-05
2801,1,8.10714e-05
2802,1,8.10714e-05
2803,1,8.10714e-05
2804,1,8.10714e-05
2805,1,8.10714e-05
2806,1,8.10714e-05
2807,1,8.10714e-05
2808,1,8.10714e-05
2809,1,8.10714e-05
2810,1,8.10714e-05
2811,1,8.10714e-05
2812,1,8.10714e-05
2813,1,8.10714e-05
2814,1,8.10714e-05
2815,1,8.10714e-05
2816,1,8.10714e-05
2817,1,8.10714e-05
2818,1,8.10714e-05
2819,1,8.10714e-05
2820,1,8.10714e-05
2821,1,8.10714e-05
2822,1,8.10714e-05
2823,1,8.10714e-05
2824,1,8.10714e-05
2825,1,8.10714e-05
2826,1,8.10714e-05
2827,1,8.10714e-05
2828,1,8.10714e-05
2829,1,8.10714e-05
2830,1,8.10714e-05
2831,1,8.10714e-05
2832,1,8.10714e-05
2833,1,8.10714e-05
2834,1,8.10714e-05
2835,1,8.10714e-05
2836,1,8.10714e-05
2837,1,8.10714e-05
2838,1,8.10714e-05
2839,1,8.10714e-05
2840,1,8.10714e-05
2841,1,8.10714e-05
2842,1,8.10714e-05
2843,1,8.10714e-05
2844,1,8.10714e-05
2845,1,8.10714e-05
2846,1,8.10714e-05
2847,1,8.10714e-05
2848,1,8.10714e-05
2849,1,8.10714e-05
2850,1,8.10714e-05
2851,1,8.10714e-05
2852,1,8.10714e-05
2853,1,8.10714e-05
2854,1,8.10714e-05
2855,1,8.10714e-05
2856,1,8.10714e-05
2857,1,8.10714e-05
2858,1,8.10714e-05
2859,1,8.10714e-05
2860,1,8.10714e-05
2861,1,8.10714e-05
2862,1,8.10714e-05
2863,1,8.10714e-05
2864,1,8.10714e-05
2865,1,8.10714e-05
2866,1,8.10714e-05
2867,1,8.10714e-05
2868,1,8.10714e-05
