t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4
831,0.864006,256.583,0.106134,31.5185,0.014935,4.43524,0.00630793,1.87326,0.00861761,2.55916
832,0.852022,253.16,0.115055,34.1863,0.0168179,4.99709,0.00629987,1.87188,0.00980523,2.91342
833,0.839664,249.622,0.123949,36.8485,0.0190242,5.65569,0.00628667,1.86896,0.0110768,3.29301
834,0.826962,245.977,0.132755,39.4876,0.0215766,6.41789,0.0062743,1.86627,0.0124319,3.69783
835,0.813949,242.235,0.141416,42.086,0.0244962,7.2902,0.0062683,1.86548,0.0138708,4.12802
836,0.800656,238.405,0.149873,44.6266,0.0278028,8.27864,0.00627378,1.8681,0.0153947,4.58397
837,0.787114,234.497,0.158071,47.0923,0.0315137,9.38855,0.0062954,1.87552,0.0170058,5.06636
838,0.773357,230.519,0.165955,49.4671,0.0356437,10.6245,0.00633746,1.88904,0.0187072,5.57616
839,0.759414,226.481,0.173474,51.7354,0.0402043,11.9902,0.00640402,1.90988,0.0205032,6.11469
840,0.745319,222.393,0.18058,53.8824,0.0452033,13.488,0.00649904,1.93922,0.022399,6.68356
841,0.731101,218.263,0.187227,55.8947,0.0506442,15.1193,0.00662657,1.9783,0.024401,7.28468
842,0.716792,214.101,0.193375,57.7597,0.0565261,16.884,0.0067909,2.0284,0.0265163,7.92025
843,0.702421,209.916,0.198986,59.4664,0.0628429,18.7804,0.00699671,2.09094,0.028753,8.59274
844,0.688016,205.716,0.204031,61.0051,0.0695831,20.8053,0.00724927,2.16752,0.0311201,9.30486
845,0.673606,201.51,0.208482,62.3676,0.0767299,22.9538,0.00755445,2.25992,0.033627,10.0595
846,0.659218,197.305,0.212319,63.5474,0.0842604,25.2193,0.00791886,2.37013,0.0362838,10.8598
847,0.644876,193.109,0.215527,64.5399,0.0921464,27.5934,0.00834976,2.50035,0.0391013,11.709
848,0.630605,188.93,0.218096,65.3419,0.100354,30.0661,0.00885501,2.65298,0.0420905,12.6104
849,0.616427,184.774,0.220024,65.9524,0.108843,32.6258,0.00944292,2.83052,0.0452627,13.5675
850,0.602364,180.649,0.221314,66.372,0.11757,35.2591,0.010122,3.03559,0.0486295,14.5839
851,0.588436,176.558,0.221976,66.6032,0.126485,37.9515,0.0109008,3.27076,0.0522026,15.6632
852,0.574659,172.509,0.222024,66.6503,0.135536,40.687,0.0117874,3.53851,0.0559938,16.809
853,0.561051,168.506,0.221479,66.5192,0.144665,43.4489,0.0127891,3.84108,0.060015,18.0249
854,0.547626,164.554,0.220369,66.2179,0.153815,46.2194,0.013912,4.18038,0.064278,19.3147
855,0.534396,160.656,0.218724,65.7554,0.162925,48.9803,0.0151609,4.55783,0.0687941,20.6817
856,0.521374,156.817,0.216581,65.1425,0.171932,51.7131,0.0165382,4.97429,0.0735746,22.1295
857,0.508567,153.038,0.213982,64.3915,0.180777,54.3993,0.0180443,5.42989,0.0786302,23.6614
858,0.495984,149.323,0.21097,63.5154,0.189398,57.0207,0.0196769,5.924,0.0839708,25.2805
859,0.483632,145.673,0.207595,62.5288,0.197737,59.5597,0.0214309,6.4551,0.0896055,26.9897
860,0.471513,142.09,0.203906,61.4467,0.205741,61.9996,0.023298,7.02081,0.0955421,28.7914
861,0.459632,138.574,0.199958,60.2852,0.213356,64.3246,0.0252672,7.61779,0.101787,30.6877
862,0.44799,135.127,0.195805,59.0606,0.220537,66.5206,0.0273243,8.24182,0.108344,32.6799
863,0.436586,131.749,0.191503,57.79,0.227242,68.5747,0.0294524,8.88786,0.115216,34.7688
864,0.425421,128.439,0.18711,56.4902,0.233435,70.4761,0.0316323,9.5501,0.122402,36.9544
865,0.414492,125.196,0.182681,55.1784,0.239087,72.2157,0.0338428,10.2222,0.129898,39.2356
866,0.403794,122.021,0.178272,53.8715,0.244175,73.7863,0.0360611,10.8972,0.137697,41.6103
867,0.393326,118.912,0.17394,52.5861,0.248684,75.1829,0.0382635,11.568,0.145788,44.0751
868,0.38308,115.867,0.169736,51.3384,0.252604,76.4027,0.0404266,12.2274,0.154154,46.6254
869,0.373052,112.884,0.165713,50.1441,0.255934,77.4447,0.0425271,12.8686,0.162774,49.255
870,0.363235,109.963,0.161919,49.0182,0.258678,78.3101,0.0445433,13.4847,0.171624,51.9561
871,0.353624,107.101,0.158402,47.9749,0.260847,79.002,0.0464555,14.0698,0.180671,54.7194
872,0.344209,104.296,0.155206,47.0275,0.262458,79.5252,0.048247,14.6189,0.18988,57.5338
873,0.334985,101.546,0.15237,46.1886,0.263534,79.8862,0.0499043,15.1277,0.199207,60.3865
874,0.325945,98.8485,0.149932,45.4696,0.2641,80.0931,0.0514181,15.5934,0.208605,63.2631
875,0.31708,96.202,0.147927,44.8809,0.26419,80.1551,0.0527832,16.0144,0.218021,66.1475
876,0.308383,93.6041,0.146384,44.4321,0.263836,80.0825,0.0539996,16.3906,0.227397,69.0223
877,0.299848,91.0527,0.145331,44.1315,0.263077,79.8866,0.0550716,16.7232,0.236672,71.8685
878,0.291468,88.546,0.144791,43.9866,0.261952,79.5791,0.0560087,17.015,0.24578,74.6661
879,0.283237,86.0819,0.144786,44.0037,0.260502,79.1723,0.0568246,17.2703,0.254651,77.3942
880,0.275147,83.659,0.145332,44.1883,0.258767,78.6785,0.0575376,17.4944,0.263216,80.0313
881,0.267196,81.2755,0.146443,44.5449,0.256789,78.1101,0.0581693,17.6939,0.271403,82.5554
882,0.259376,78.93,0.148129,45.0769,0.254609,77.4793,0.0587444,17.8764,0.279142,84.9449
883,0.251685,76.6215,0.1504,45.787,0.252264,76.7979,0.0592899,18.0499,0.286361,87.1781
884,0.244118,74.3489,0.153261,46.6773,0.249793,76.0771,0.0598339,18.2231,0.292994,89.2345
885,0.236674,72.1114,0.156714,47.7487,0.247229,75.3274,0.0604047,18.4045,0.298978,91.0945
886,0.22935,69.9085,0.160761,49.0017,0.244606,74.5587,0.0610301,18.6027,0.304253,92.74
887,0.222145,67.74,0.165399,50.4361,0.241951,73.7796,0.061736,18.8255,0.308769,94.1548
888,0.215059,65.6058,0.170625,52.0509,0.239291,72.9981,0.0625455,19.0801,0.312479,95.3248
889,0.208092,63.506,0.176435,53.8448,0.236648,72.2209,0.0634782,19.3725,0.315347,96.2386
890,0.201246,61.4413,0.182819,55.8157,0.23404,71.4537,0.0645493,19.7072,0.317346,96.8873
891,0.194522,59.4123,0.189771,57.9611,0.231483,70.7011,0.0657688,20.0876,0.318456,97.265
892,0.187925,57.4201,0.197278,60.2779,0.228986,69.9664,0.0671412,20.5149,0.31867,97.3689
893,0.181458,55.4659,0.205329,62.7627,0.226559,69.2519,0.0686651,20.9888,0.317989,97.1994
894,0.175125,53.5512,0.213911,65.4114,0.224204,68.559,0.0703328,21.5069,0.316428,96.76
895,0.168933,51.6779,0.223007,68.2195,0.221922,67.8876,0.0721308,22.0654,0.314007,96.0573
896,0.162888,49.848,0.232601,71.1821,0.219709,67.2368,0.0740399,22.6581,0.310761,95.1011
897,0.156997,48.0638,0.242675,74.2935,0.217561,66.6049,0.0760355,23.2778,0.306731,93.9039
898,0.151269,46.3278,0.253208,77.5478,0.215467,65.9891,0.0780884,23.9154,0.301968,92.481
899,0.145712,44.6429,0.264178,80.9382,0.213416,65.3858,0.0801654,24.5609,0.296529,90.85
900,0.140336,43.012,0.27556,84.4574,0.211393,64.7907,0.0822305,25.2031,0.29048,89.0304
901,0.135151,41.4384,0.287329,88.0976,0.209384,64.199,0.0842455,25.8304,0.283891,87.0435
902,0.130168,39.9255,0.299455,91.85,0.20737,63.6052,0.0861717,26.4309,0.276835,84.9119
903,0.125398,38.4769,0.311909,95.7052,0.205332,63.0037,0.0879701,26.9925,0.26939,82.659
904,0.120855,37.0965,0.324656,99.6532,0.203252,62.3883,0.0896035,27.5038,0.261634,80.3087
905,0.11655,35.7882,0.33766,103.683,0.201109,61.7531,0.0910366,27.954,0.253645,77.885
906,0.112497,34.5562,0.350882,107.782,0.198884,61.0921,0.0922378,28.3332,0.2455,75.4114
907,0.108709,33.4047,0.364281,111.939,0.196557,60.3993,0.0931795,28.6328,0.237273,72.9109
908,0.1052,32.338,0.377813,116.139,0.194112,59.6694,0.093839,28.8458,0.229037,70.4052
909,0.101984,31.3607,0.391429,120.367,0.191532,58.8974,0.0941992,28.9669,0.220856,67.9148
910,0.0990753,30.4772,0.405079,124.609,0.188804,58.0791,0.0942489,28.9925,0.212792,65.4584
911,0.096489,29.692,0.418711,128.848,0.185917,57.2113,0.0939829,28.9209,0.2049,63.0529
912,0.0942391,29.0099,0.432267,133.066,0.182863,56.2913,0.0934022,28.7523,0.197228,60.7132
913,0.09234,28.4352,0.44569,137.246,0.179639,55.318,0.0925141,28.4888,0.189817,58.4521
914,0.0908061,27.9725,0.458919,141.368,0.176244,54.2914,0.0913312,28.1343,0.1827,56.2802
915,0.0896512,27.6262,0.471889,145.414,0.172683,53.2126,0.0898716,27.6942,0.175905,54.2057
916,0.0888889,27.4007,0.484538,149.363,0.168963,52.0843,0.0881581,27.1754,0.169452,52.2349
917,0.0885324,27.3001,0.496797,153.194,0.1651,50.9107,0.0862174,26.5862,0.163353,50.372
918,0.0885941,27.3283,0.508601,156.886,0.16111,49.6971,0.0840794,25.9357,0.157615,48.6191
919,0.089086,27.4893,0.519881,160.42,0.157016,48.4505,0.0817764,25.2337,0.15224,46.9768
920,0.090019,27.7864,0.53057,163.772,0.152845,47.1791,0.0793422,24.4908,0.147224,45.444
921,0.0914033,28.223,0.5406,166.924,0.148627,45.8924,0.0768113,23.7174,0.142558,44.0182
922,0.0932479,28.802,0.549907,169.853,0.144398,44.601,0.0742182,22.9242,0.138229,42.6958
923,0.0955607,29.526,0.558425,172.54,0.140193,43.3164,0.0715962,22.1216,0.134224,41.4722
924,0.0983487,30.3973,0.566095,174.967,0.136054,42.0511,0.0689774,21.3193,0.130526,40.3424
925,0.101617,31.4175,0.572856,177.113,0.132021,40.8177,0.0663914,20.5266,0.127114,39.3007
926,0.10537,32.5882,0.578657,178.964,0.128137,39.6295,0.0638655,19.752,0.123972,38.3412
927,0.109609,33.9101,0.583445,180.502,0.124444,38.4995,0.0614238,19.0028,0.121078,37.4582
928,0.114337,35.3837,0.587178,181.714,0.120983,37.4408,0.0590873,18.2858,0.118415,36.6459
929,0.119551,37.009,0.589815,182.587,0.117795,36.4655,0.0568737,17.6062,0.115965,35.8989
930,0.12525,38.7852,0.591325,183.111,0.114917,35.5855,0.0547972,16.9686,0.113711,35.2121
931,0.131429,40.7112,0.591681,183.278,0.112381,34.811,0.0528686,16.3765,0.11164,34.5814
932,0.138083,42.7854,0.590865,183.081,0.110218,34.1513,0.0510958,15.8322,0.109738,34.0027
933,0.145204,45.0055,0.588865,182.517,0.108451,33.6139,0.0494836,15.3373,0.107997,33.4732
934,0.152782,47.3686,0.585679,181.584,0.107099,33.2049,0.048034,14.8925,0.106407,32.9904
935,0.160806,49.8714,0.581309,180.283,0.106174,32.928,0.0467468,14.4977,0.104964,32.5527
936,0.169264,52.5099,0.575769,178.618,0.105682,32.7853,0.0456196,14.1523,0.103665,32.1594
937,0.17814,55.2799,0.56908,176.595,0.105623,32.7766,0.044648,13.855,0.102509,31.8101
938,0.187419,58.1762,0.561268,174.222,0.105988,32.8996,0.0438264,13.604,0.101498,31.5056
939,0.197082,61.1935,0.552371,171.51,0.106764,33.1498,0.0431477,13.3972,0.100635,31.2469
940,0.207111,64.3259,0.542432,168.472,0.107928,33.5208,0.0426038,13.2322,0.099926,31.0357
941,0.217484,67.567,0.5315,165.124,0.109453,34.0043,0.0421856,13.106,0.0993776,30.8742
942,0.22818,70.91,0.519632,161.482,0.111307,34.59,0.0418834,13.0158,0.098998,30.7649
943,0.239176,74.3479,0.506891,157.567,0.113451,35.2663,0.0416867,12.9583,0.0987962,30.7108
944,0.250447,77.8732,0.493344,153.399,0.115843,36.02,0.0415845,12.9302,0.0987819,30.715
945,0.261968,81.4781,0.479063,149,0.118438,36.8371,0.0415651,12.9277,0.0989651,30.7805
946,0.273714,85.1547,0.464126,144.394,0.121188,37.7026,0.0416164,12.9472,0.0993559,30.9105
947,0.285657,88.8947,0.448611,139.605,0.124042,38.601,0.0417257,12.9848,0.0999639,31.1081
948,0.297773,92.6899,0.4326,134.659,0.12695,39.5167,0.0418796,13.0362,0.100798,31.3761
949,0.310031,96.5316,0.416176,129.581,0.129863,40.4342,0.0420645,13.0972,0.101865,31.7169
950,0.322407,100.412,0.399423,124.398,0.132732,41.3384,0.042266,13.1635,0.103173,32.1325
951,0.334871,104.321,0.382425,119.135,0.13551,42.2147,0.0424699,13.2304,0.104725,32.6244
952,0.347397,108.251,0.365265,113.819,0.138154,43.0497,0.0426612,13.2935,0.106523,33.1932
953,0.359958,112.194,0.348025,108.475,0.140625,43.831,0.0428255,13.3482,0.108567,33.8389
954,0.372526,116.142,0.330786,103.128,0.142887,44.5476,0.0429481,13.3898,0.110853,34.5605
955,0.385076,120.085,0.313623,97.8023,0.144911,45.1899,0.0430152,13.4141,0.113375,35.3558
956,0.397582,124.016,0.296611,92.5206,0.14667,45.7502,0.0430136,13.417,0.116123,36.2218
957,0.410019,127.927,0.27982,87.3049,0.148147,46.2224,0.0429314,13.3948,0.119083,37.1543
958,0.422363,131.812,0.263316,82.1759,0.149326,46.6019,0.0427583,13.344,0.122236,38.1476
959,0.434592,135.661,0.247161,77.1531,0.1502,46.8862,0.0424855,13.2622,0.125562,39.195
960,0.446683,139.469,0.231411,72.2542,0.150767,47.0744,0.0421069,13.1472,0.129033,40.2884
961,0.458616,143.23,0.216118,67.4955,0.151028,47.1673,0.0416185,12.9978,0.13262,41.4185
962,0.470371,146.936,0.201329,62.8919,0.150991,47.1671,0.0410194,12.8138,0.13629,42.5747
963,0.481929,150.582,0.187086,58.4565,0.150669,47.0777,0.0403114,12.5956,0.140004,43.7453
964,0.493275,154.164,0.173426,54.2009,0.150078,46.9042,0.0394994,12.3448,0.143721,44.9174
965,0.504392,157.675,0.160379,50.135,0.149239,46.6526,0.0385915,12.0638,0.147399,46.0774
966,0.515266,161.111,0.147972,46.2673,0.148174,46.3303,0.0375986,11.7562,0.15099,47.2107
967,0.525884,164.469,0.136227,42.6046,0.146909,45.9452,0.0365345,11.4261,0.154446,48.3023
968,0.536236,167.744,0.12516,39.1522,0.145471,45.5059,0.0354154,11.0786,0.157718,49.3368
969,0.546311,170.934,0.114783,35.9142,0.14389,45.0213,0.0342597,10.7194,0.160756,50.2985
970,0.556102,174.036,0.105104,32.8931,0.142195,44.5009,0.0330871,10.3548,0.163511,51.1719
971,0.565601,177.048,0.0961271,30.0902,0.140417,43.9541,0.0319186,9.99133,0.165936,51.9421
972,0.574804,179.967,0.0878512,27.5056,0.138586,43.3903,0.0307754,9.63557,0.167984,52.5945
973,0.583706,182.794,0.0802724,25.1382,0.136731,42.8187,0.0296785,9.29413,0.169612,53.1158
974,0.592306,185.526,0.0733836,22.9857,0.134881,42.2483,0.0286478,8.97327,0.170782,53.4936
975,0.600602,188.164,0.0671741,21.0452,0.133063,41.6877,0.0277016,8.67873,0.17146,53.7172
976,0.608595,190.708,0.0616303,19.3124,0.131303,41.1449,0.0268559,8.41553,0.171616,53.7773
977,0.616286,193.158,0.056736,17.7824,0.129625,40.6276,0.0261237,8.18778,0.171228,53.6669
978,0.623681,195.516,0.0524726,16.4495,0.128052,40.1426,0.0255147,7.99852,0.17028,53.3806
979,0.630782,197.782,0.0488189,15.3072,0.126602,39.696,0.0250347,7.84962,0.168763,52.9157
980,0.637595,199.958,0.0457518,14.3484,0.125293,39.2935,0.0246853,7.74163,0.166675,52.2713
981,0.644129,202.047,0.0432465,13.5653,0.12414,38.9395,0.0244642,7.6738,0.164021,51.4491
982,0.65039,204.051,0.041276,12.9498,0.123155,38.6381,0.0243647,7.64406,0.160814,50.4532
983,0.656389,205.972,0.0398123,12.493,0.122347,38.3921,0.0243759,7.64907,0.157076,49.2898
984,0.662135,207.815,0.0388257,12.1857,0.121723,38.2036,0.0244835,7.68428,0.152833,47.9674
985,0.66764,209.582,0.0382852,12.0183,0.121287,38.0739,0.0246695,7.74415,0.148118,46.4965
986,0.672916,211.278,0.0381591,11.981,0.121039,38.0032,0.0249137,7.82223,0.142972,44.8894
987,0.677976,212.906,0.0384145,12.0634,0.120978,37.9908,0.0251932,7.91147,0.137439,43.1602
988,0.682832,214.47,0.0390178,12.255,0.121097,38.0352,0.0254844,8.00438,0.131568,41.3242
989,0.687501,215.975,0.0399348,12.5453,0.121389,38.1337,0.025763,8.09332,0.125413,39.3979
990,0.691995,217.425,0.0411308,12.9233,0.121842,38.2829,0.026005,8.17079,0.119028,37.3987
991,0.696329,218.826,0.0425709,13.3782,0.122442,38.4783,0.0261877,8.22964,0.11247,35.3443
992,0.70052,220.181,0.0442198,13.8988,0.123173,38.7147,0.0262904,8.26336,0.105796,33.2529
993,0.704583,221.496,0.0460424,14.4741,0.124015,38.986,0.0262954,8.26633,0.0990645,31.1424
994,0.708531,222.775,0.0480037,15.0932,0.124946,39.2852,0.0261879,8.23395,0.092331,29.0305
995,0.712382,224.023,0.0500688,15.7451,0.125941,39.6048,0.0259576,8.16289,0.0856498,26.9343
996,0.71615,225.245,0.0522035,16.4191,0.126976,39.9367,0.0255981,8.05116,0.0790725,24.87
997,0.71985,226.445,0.0543739,17.1046,0.128021,40.272,0.0251077,7.89819,0.0726475,22.8529
998,0.723495,227.628,0.0565473,17.7911,0.129049,40.6019,0.0244892,7.70488,0.0664194,20.8971
999,0.7271,228.799,0.0586914,18.4686,0.13003,40.917,0.0237501,7.47351,0.0604286,19.0152
1000,0.730677,229.96,0.0607755,19.1274,0.130935,41.208,0.0229019,7.20773,0.0547113,17.2189
1001,0.734238,231.116,0.0627699,19.7581,0.131733,41.4657,0.02196,6.91237,0.0492991,15.5179
1002,0.737794,232.271,0.0646462,20.3518,0.132397,41.6811,0.0209431,6.59328,0.044219,13.921
1003,0.741356,233.427,0.0663779,20.9001,0.1329,41.8455,0.0198724,6.25714,0.0394939,12.4353
1004,0.744932,234.588,0.06794,21.3951,0.133215,41.951,0.0187709,5.91119,0.035142,11.0666
1005,0.748529,235.755,0.0693094,21.8295,0.133321,41.9904,0.0176626,5.56297,0.0311778,9.81967
1006,0.752154,236.93,0.0704653,22.1967,0.133197,41.9573,0.0165716,5.22008,0.027612,8.69786
1007,0.755812,238.116,0.0713887,22.4908,0.132826,41.8465,0.0155211,4.88988,0.0244522,7.70358
1008,0.759505,239.313,0.0720633,22.7065,0.132196,41.6538,0.0145331,4.57923,0.0217027,6.83832
1009,0.763235,240.521,0.0724752,22.8393,0.131298,41.3764,0.0136268,4.29427,0.0193655,6.10272
1010,0.767001,241.74,0.0726128,22.8858,0.130127,41.0127,0.0128189,4.04022,0.0174402,5.49674
1011,0.770804,242.971,0.0724676,22.8431,0.128682,40.5627,0.0121223,3.82115,0.0159247,5.01973
1012,0.774638,244.211,0.0720338,22.7093,0.126968,40.0277,0.0115459,3.63994,0.0148148,4.6705
1013,0.778498,245.459,0.0713084,22.4834,0.124993,39.4102,0.0110947,3.49813,0.0141054,4.44743
1014,0.782379,246.714,0.0702914,22.1656,0.122771,38.7143,0.0107692,3.39593,0.0137898,4.34846
1015,0.786271,247.972,0.068986,21.7566,0.120317,37.9453,0.0105658,3.33222,0.0138601,4.37117
1016,0.790164,249.23,0.0673984,21.2585,0.117653,37.1097,0.0104771,3.30465,0.0143073,4.51274
1017,0.794046,250.484,0.0655378,20.6741,0.114803,36.2149,0.0104921,3.30975,0.015121,4.76995
1018,0.797905,251.731,0.0634166,20.0073,0.111793,35.2694,0.0105965,3.34308,0.0162894,5.13915
1019,0.801725,252.965,0.0610503,19.263,0.108652,34.2824,0.0107739,3.39944,0.0177994,5.61619
1020,0.80549,254.181,0.0584575,18.4469,0.105411,33.2636,0.0110061,3.47309,0.0196361,6.1964
1021,0.809182,255.375,0.0556595,17.5659,0.102102,32.223,0.0112739,3.55799,0.0217826,6.8745
1022,0.812784,256.539,0.0526806,16.6276,0.0987577,31.171,0.0115579,3.64804,0.0242199,7.64456
1023,0.816275,257.668,0.049548,15.6405,0.0954108,30.1178,0.0118396,3.73734,0.026927,8.49989
1024,0.819634,258.756,0.0462913,14.614,0.0920931,29.0735,0.0121016,3.82042,0.0298802,9.43309
1025,0.82284,259.794,0.0429426,13.5582,0.0888354,28.0479,0.0123284,3.89244,0.0330535,10.4359
1026,0.825871,260.777,0.0395361,12.4839,0.0856671,27.0503,0.0125076,3.94939,0.0364182,11.4994
1027,0.828704,261.698,0.0361081,11.4026,0.0826152,26.0891,0.0126293,3.98822,0.0399433,12.6137
1028,0.831316,262.547,0.0326967,10.3263,0.0797045,25.1724,0.0126874,4.00695,0.0435953,13.7683
1029,0.833684,263.32,0.0293413,9.26747,0.076957,24.3069,0.0126793,4.00477,0.0473389,14.952
1030,0.835783,264.007,0.0260827,8.23899,0.0743917,23.4988,0.012606,3.98198,0.0511365,16.153
1031,0.837591,264.601,0.0229626,7.25406,0.0720245,22.7531,0.0124721,3.94004,0.0549494,17.3589
1032,0.839085,265.096,0.0200233,6.32606,0.0698683,22.0738,0.0122855,3.88143,0.0587379,18.5574
1033,0.840241,265.484,0.0173074,5.46847,0.0679325,21.4641,0.0120571,3.80958,0.0624618,19.7356
1034,0.841038,265.758,0.0148575,4.69479,0.0662235,20.9258,0.0118001,3.72868,0.0660811,20.8808
1035,0.841453,265.91,0.0127161,4.01844,0.0647446,20.4601,0.0115297,3.64354,0.0695566,21.9808
1036,0.841466,265.935,0.0109248,3.45264,0.0634963,20.0672,0.0112625,3.55937,0.0728504,23.0235
1037,0.841057,265.826,0.00952444,3.01031,0.0624764,19.7464,0.0110155,3.48158,0.0759269,23.9976
1038,0.840206,265.577,0.00855476,2.70403,0.0616801,19.4962,0.0108058,3.41554,0.0787531,24.8927
1039,0.838897,265.182,0.00805386,2.54589,0.0611003,19.3143,0.0106495,3.3664,0.0812994,25.6994
1040,0.837112,264.636,0.00805815,2.54742,0.060728,19.1979,0.0105617,3.33888,0.0835401,26.4095
1041,0.834836,263.934,0.00860201,2.71953,0.0605525,19.1437,0.0105554,3.33709,0.0854538,27.0163
1042,0.832056,263.073,0.00971756,3.07242,0.0605613,19.1478,0.0106411,3.3644,0.0870238,27.5145
1043,0.82876,262.047,0.0114344,3.61547,0.0607407,19.2057,0.0108267,3.42331,0.0882387,27.9003
1044,0.824935,260.854,0.0137795,4.35724,0.0610757,19.3128,0.0111171,3.51535,0.0890921,28.1719
1045,0.820575,259.49,0.0167769,5.30535,0.0615507,19.4641,0.0115141,3.64109,0.0895831,28.3288
1046,0.815671,257.954,0.0204474,6.46644,0.0621489,19.6544,0.0120162,3.8001,0.089716,28.3724
1047,0.810219,256.243,0.0248088,7.84613,0.0628531,19.8782,0.0126191,3.99099,0.0895003,28.3058
1048,0.804213,254.357,0.0298751,9.44894,0.0636455,20.1299,0.0133156,4.21147,0.0889503,28.1333
1049,0.797654,252.295,0.0356572,11.2782,0.064508,20.4037,0.014096,4.45851,0.0880852,27.8611
1050,0.790539,250.057,0.0421618,13.3363,0.0654224,20.6939,0.0149484,4.72837,0.086928,27.4964
1051,0.782872,247.643,0.049392,15.624,0.0663703,20.9947,0.0158596,5.01683,0.0855055,27.0477
1052,0.774657,245.055,0.057347,18.1412,0.0673334,21.3003,0.0168151,5.31931,0.0838477,26.5244
1053,0.765898,242.294,0.0660219,20.8863,0.0682937,21.605,0.0177999,5.63106,0.0819867,25.9368
1054,0.756603,239.363,0.0754074,23.8563,0.0692337,21.9032,0.0187988,5.94731,0.0799571,25.2957
1055,0.746782,236.265,0.0854903,27.0472,0.0701367,22.1897,0.0197973,6.26342,0.0777941,24.6123
1056,0.736445,233.003,0.0962528,30.4533,0.0709866,22.4594,0.0207815,6.57504,0.075534,23.8981
1057,0.725606,229.581,0.107673,34.0676,0.0717689,22.7076,0.0217392,6.87825,0.0732131,23.1646
1058,0.714279,226.004,0.119724,37.8817,0.0724703,22.9303,0.0226594,7.16965,0.0708669,22.4229
1059,0.702481,222.278,0.132375,41.8859,0.0730797,23.1237,0.0235335,7.44642,0.0685303,21.6842
1060,0.69023,218.407,0.145591,46.0688,0.0735877,23.2851,0.0243545,7.70642,0.0662365,20.959
1061,0.677546,214.399,0.159332,50.418,0.0739878,23.4123,0.0251179,7.94817,0.0640169,20.2572
1062,0.664449,210.259,0.173553,54.9195,0.0742758,23.5039,0.0258212,8.17088,0.061901,19.588
1063,0.650962,205.995,0.188208,59.5578,0.074451,23.5598,0.0264638,8.37441,0.0599156,18.9602
1064,0.63711,201.616,0.203242,64.3164,0.0745158,23.5808,0.0270474,8.55923,0.0580853,18.3813
1065,0.622918,197.128,0.218599,69.1775,0.0744761,23.5686,0.0275751,8.72636,0.0564317,17.8583
1066,0.608413,192.54,0.23422,74.1218,0.0743417,23.5264,0.0280516,8.87727,0.0549741,17.3972
1067,0.593622,187.861,0.250041,79.1294,0.0741259,23.4583,0.0284828,9.01384,0.0537289,17.0034
1068,0.578574,183.101,0.265994,84.179,0.0738459,23.3699,0.0288756,9.13825,0.0527099,16.6811
1069,0.5633,178.268,0.282012,89.2487,0.0735226,23.2678,0.0292377,9.25289,0.0519284,16.4339
1070,0.547828,173.373,0.298021,94.3156,0.0731803,23.1596,0.0295769,9.3603,0.0513934,16.2646
1071,0.532192,168.425,0.313948,99.3565,0.0728465,23.054,0.0299017,9.4631,0.0511115,16.1754
1072,0.516422,163.434,0.329719,104.347,0.0725517,22.9607,0.0302202,9.56392,0.0510872,16.1678
1073,0.500551,158.411,0.345256,109.265,0.0723286,22.8901,0.0305409,9.66539,0.0513233,16.2425
1074,0.48461,153.366,0.360485,114.084,0.0722118,22.853,0.0308718,9.77007,0.0518207,16.3998
1075,0.468634,148.309,0.37533,118.781,0.0722369,22.8609,0.0312209,9.88051,0.0525789,16.6397
1076,0.452653,143.25,0.389715,123.332,0.0724402,22.925,0.0315962,9.99919,0.053596,16.9614
1077,0.4367,138.2,0.403568,127.715,0.0728576,23.0569,0.0320053,10.1286,0.0548689,17.3641
1078,0.420809,133.17,0.416818,131.907,0.0735239,23.2675,0.032456,10.2711,0.0563935,17.8464
1079,0.405009,128.168,0.429398,135.886,0.0744721,23.5672,0.0329561,10.4292,0.0581652,18.4068
1080,0.389332,123.205,0.441243,139.632,0.0757327,23.9657,0.0335136,10.6054,0.0601784,19.0436
1081,0.373809,118.29,0.452295,143.127,0.0773326,24.4716,0.0341367,10.8024,0.0624275,19.7549
1082,0.358468,113.433,0.462497,146.352,0.0792949,25.092,0.0348338,11.0228,0.0649063,20.5389
1083,0.343338,108.643,0.471801,149.293,0.0816379,25.8328,0.0356137,11.2693,0.0676088,21.3936
1084,0.328447,103.928,0.480164,151.935,0.0843748,26.6982,0.0364854,11.5449,0.0705292,22.3171
1085,0.31382,99.2974,0.487547,154.267,0.0875131,27.6905,0.037458,11.8523,0.0736621,23.3078
1086,0.299482,94.7579,0.493921,156.279,0.0910545,28.8102,0.0385406,12.1945,0.0770024,24.364
1087,0.285456,90.3172,0.499261,157.964,0.0949945,30.0559,0.039742,12.5742,0.0805463,25.4845
1088,0.271765,85.9823,0.503552,159.316,0.0993227,31.4243,0.0410704,12.9941,0.0842904,26.6682
1089,0.258427,81.7596,0.506784,160.333,0.104023,32.9101,0.0425332,13.4564,0.0882329,27.9146
1090,0.245462,77.6549,0.508956,161.014,0.109072,34.5063,0.0441365,13.9631,0.092373,29.2233
1091,0.232887,73.6735,0.510073,161.361,0.114444,36.2043,0.0458846,14.5156,0.0967116,30.5946
1092,0.220715,69.8202,0.510148,161.378,0.120105,37.9937,0.04778,15.1145,0.101251,32.0293
