t,Norm_0,AvgX_0,Norm_1,AvgX_1
1231,0.704877,217.036,0.295123,90.8698
1232,0.68648,211.297,0.31352,96.5009
1233,0.667807,205.477,0.332193,102.212
1234,0.648893,199.587,0.351107,107.994
1235,0.629771,193.636,0.370229,113.835
1236,0.610473,187.636,0.389527,119.726
1237,0.591033,181.595,0.408967,125.655
1238,0.571486,175.526,0.428514,131.613
1239,0.551865,169.437,0.448135,137.589
1240,0.532206,163.341,0.467794,143.573
1241,0.512541,157.248,0.487459,149.553
1242,0.492906,151.167,0.507094,155.519
1243,0.473334,145.111,0.526666,161.461
1244,0.45386,139.088,0.54614,167.368
1245,0.434519,133.111,0.565481,173.23
1246,0.415343,127.188,0.584657,179.036
1247,0.396366,121.33,0.603634,184.776
1248,0.377622,115.548,0.622378,190.44
1249,0.359143,109.851,0.640857,196.018
1250,0.340961,104.249,0.659039,201.501
1251,0.323109,98.7516,0.676891,206.878
1252,0.305616,93.3685,0.694384,212.141
1253,0.288515,88.1089,0.711485,217.279
1254,0.271834,82.9817,0.728166,222.284
1255,0.255603,77.9956,0.744397,227.147
1256,0.239851,73.1593,0.760149,231.861
1257,0.224604,68.4808,0.775396,236.415
1258,0.20989,63.9683,0.79011,240.803
1259,0.195733,59.6294,0.804267,245.017
1260,0.18216,55.4713,0.81784,249.049
1261,0.169193,51.5011,0.830807,252.892
1262,0.156855,47.7256,0.843145,256.541
1263,0.145168,44.151,0.854832,259.987
1264,0.134152,40.7834,0.865848,263.226
1265,0.123826,37.6283,0.876174,266.252
1266,0.114209,34.6909,0.885791,269.06
1267,0.105316,31.9762,0.894684,271.644
1268,0.0971651,29.4885,0.902835,274.001
1269,0.0897686,27.232,0.910231,276.125
1270,0.08314,25.2101,0.91686,278.015
1271,0.0772909,23.4262,0.922709,279.665
1272,0.0722315,21.8831,0.927768,281.075
1273,0.0679706,20.5831,0.932029,282.24
1274,0.0645156,19.5281,0.935484,283.16
1275,0.0618726,18.7197,0.938127,283.833
1276,0.0600462,18.159,0.939954,284.257
1277,0.0590396,17.8465,0.94096,284.433
1278,0.0588545,17.7824,0.941145,284.359
1279,0.0594914,17.9666,0.940509,284.037
1280,0.0609489,18.3983,0.939051,283.466
1281,0.0632247,19.0765,0.936775,282.648
1282,0.0663147,19.9995,0.933685,281.585
1283,0.0702136,21.1655,0.929786,280.278
1284,0.0749145,22.5719,0.925085,278.73
1285,0.0804092,24.216,0.919591,276.944
1286,0.0866882,26.0946,0.913312,274.923
1287,0.0937404,28.204,0.90626,272.67
1288,0.101554,30.5401,0.898446,270.189
1289,0.110114,33.0986,0.889886,267.486
1290,0.119407,35.8745,0.880593,264.565
1291,0.129416,38.8626,0.870584,261.431
1292,0.140123,42.0575,0.859877,258.089
1293,0.151511,45.4531,0.848489,254.546
1294,0.163558,49.0431,0.836442,250.808
1295,0.176245,52.8209,0.823755,246.882
1296,0.189548,56.7797,0.810452,242.774
1297,0.203445,60.9121,0.796555,238.491
1298,0.217911,65.2105,0.782089,234.042
1299,0.232921,69.6672,0.767079,229.434
1300,0.24845,74.2739,0.75155,224.676
1301,0.264468,79.0224,0.735532,219.775
1302,0.28095,83.9041,0.71905,214.74
1303,0.297866,88.91,0.702134,209.58
1304,0.315186,94.0312,0.684814,204.305
1305,0.33288,99.2584,0.66712,198.922
1306,0.350917,104.582,0.649083,193.443
1307,0.369267,109.993,0.630733,187.876
1308,0.387896,115.481,0.612104,182.231
1309,0.406772,121.037,0.593228,176.518
1310,0.425862,126.65,0.574138,170.746
1311,0.445133,132.31,0.554867,164.927
1312,0.464551,138.008,0.535449,159.07
1313,0.484083,143.733,0.515917,153.185
1314,0.503694,149.474,0.496306,147.282
1315,0.52335,155.223,0.47665,141.372
1316,0.543016,160.968,0.456984,135.465
1317,0.562658,166.699,0.437342,129.571
1318,0.582243,172.406,0.417757,123.701
1319,0.601735,178.079,0.398265,117.864
1320,0.621101,183.708,0.378899,112.07
1321,0.640307,189.283,0.359693,106.33
1322,0.659319,194.794,0.340681,100.653
1323,0.678104,200.231,0.321896,95.0496
1324,0.696629,205.585,0.303371,89.5287
1325,0.714863,210.846,0.285137,84.0999
1326,0.732772,216.004,0.267228,78.7726
1327,0.750327,221.052,0.249673,73.5558
1328,0.767495,225.98,0.232505,68.4584
1329,0.784248,230.779,0.215752,63.489
1330,0.800555,235.441,0.199445,58.6561
1331,0.816389,239.957,0.183611,53.9679
1332,0.831722,244.321,0.168278,49.4322
1333,0.846527,248.523,0.153473,45.0568
1334,0.860777,252.558,0.139223,40.8489
1335,0.874449,256.417,0.125551,36.8155
1336,0.887519,260.094,0.112481,32.9635
1337,0.899963,263.583,0.100037,29.2991
1338,0.91176,266.878,0.0882404,25.8285
1339,0.922889,269.972,0.0771115,22.5574
1340,0.93333,272.861,0.0666698,19.4911
1341,0.943066,275.54,0.0569335,16.6345
1342,0.95208,278.004,0.0479198,13.9924
1343,0.960356,280.248,0.0396443,11.5689
1344,0.967879,282.269,0.0321214,9.3678
1345,0.974636,284.064,0.0253644,7.39263
1346,0.980615,285.629,0.019385,5.64639
1347,0.985806,286.962,0.0141937,4.13171
1348,0.9902,288.061,0.00979953,2.8508
1349,0.99379,288.923,0.00621016,1.80547
1350,0.996568,289.548,0.00343186,0.997112
1351,0.99853,289.935,0.0014695,0.426687
1352,0.999673,290.082,0.000326501,0.094743
1353,0.999995,289.99,4.85454e-06,0.00140777
1354,0.999495,289.659,0.000505125,0.146388
1355,0.998174,289.089,0.00182644,0.52897
1356,0.996034,288.283,0.00396649,1.14803
1357,0.993078,287.241,0.00692154,2.00201
1358,0.989314,285.966,0.0106864,3.08896
1359,0.984745,284.459,0.0152546,4.40652
1360,0.979382,282.724,0.020618,5.95192
1361,0.973233,280.763,0.0267673,7.72199
1362,0.966308,278.581,0.0336919,9.71318
1363,0.958621,276.181,0.0413794,11.9215
1364,0.950183,273.568,0.0498167,14.3428
1365,0.941011,270.746,0.0589889,16.9721
1366,0.93112,267.72,0.0688799,19.8047
1367,0.920527,264.495,0.0794726,22.8349
1368,0.909252,261.078,0.0907484,26.0571
1369,0.897312,257.475,0.102688,29.4652
1370,0.884731,253.691,0.115269,33.0529
1371,0.871528,249.734,0.128472,36.8133
1372,0.857728,245.611,0.142272,40.7396
1373,0.843355,241.328,0.156645,44.8244
1374,0.828433,236.894,0.171567,49.0603
1375,0.812989,232.316,0.187011,53.4394
1376,0.79705,227.602,0.20295,57.9536
1377,0.780643,222.761,0.219357,62.5947
1378,0.763798,217.801,0.236202,67.3542
1379,0.746543,212.73,0.253457,72.2235
1380,0.728909,207.558,0.271091,77.1936
1381,0.710926,202.293,0.289074,82.2556
1382,0.692627,196.945,0.307373,87.4002
1383,0.674042,191.523,0.325958,92.6182
1384,0.655205,186.037,0.344795,97.9001
1385,0.636148,180.495,0.363852,103.236
1386,0.616904,174.908,0.383096,108.618
1387,0.597508,169.286,0.402492,114.034
1388,0.577993,163.637,0.422007,119.476
1389,0.558393,157.972,0.441607,124.933
1390,0.538742,152.301,0.461258,130.396
1391,0.519075,146.633,0.480925,135.856
1392,0.499426,140.977,0.500574,141.301
1393,0.47983,135.345,0.52017,146.724
1394,0.46032,129.745,0.53968,152.113
1395,0.440931,124.187,0.559069,157.46
1396,0.421696,118.68,0.578304,162.755
1397,0.402649,113.234,0.597351,167.989
1398,0.383824,107.858,0.616176,173.151
1399,0.365253,102.562,0.634747,178.234
1400,0.346969,97.3533,0.653031,183.229
1401,0.329004,92.2419,0.670996,188.125
1402,0.311388,87.236,0.688612,192.916
1403,0.294154,82.3441,0.705846,197.592
1404,0.27733,77.5745,0.72267,202.145
1405,0.260946,72.935,0.739054,206.567
1406,0.245032,68.4335,0.754968,210.851
1407,0.229614,64.0774,0.770386,214.988
1408,0.21472,59.8738,0.78528,218.973
1409,0.200375,55.8299,0.799625,222.797
1410,0.186605,51.9521,0.813395,226.455
1411,0.173434,48.2469,0.826566,229.939
1412,0.160884,44.7202,0.839116,233.244
1413,0.148979,41.3777,0.851021,236.365
1414,0.137737,38.2249,0.862263,239.295
1415,0.12718,35.2666,0.87282,242.03
1416,0.117325,32.5077,0.882675,244.565
1417,0.10819,29.9524,0.89181,246.896
1418,0.0997912,27.6046,0.900209,249.019
1419,0.0921424,25.468,0.907858,250.93
1420,0.0852572,23.5457,0.914743,252.626
1421,0.0791479,21.8405,0.920852,254.105
1422,0.0738249,20.3548,0.926175,255.363
1423,0.0692977,19.0908,0.930702,256.399
1424,0.0655741,18.05,0.934426,257.211
1425,0.0626606,17.2337,0.937339,257.798
1426,0.0605624,16.6427,0.939438,258.16
1427,0.0592831,16.2775,0.940717,258.295
1428,0.0588248,16.1381,0.941175,258.203
1429,0.0591886,16.2242,0.940811,257.886
1430,0.0603735,16.535,0.939626,257.343
1431,0.0623778,17.0694,0.937622,256.576
1432,0.0651977,17.8258,0.934802,255.586
1433,0.0688284,18.8024,0.931172,254.375
1434,0.0732636,19.9968,0.926736,252.947
1435,0.0784954,21.4064,0.921505,251.302
1436,0.0845149,23.028,0.915485,249.445
1437,0.0913114,24.8583,0.908689,247.378
1438,0.0988731,26.8935,0.901127,245.106
1439,0.107187,29.1293,0.892813,242.633
1440,0.116238,31.5614,0.883762,239.963
1441,0.126011,34.1849,0.873989,237.101
1442,0.136488,36.9946,0.863512,234.052
1443,0.147652,39.9851,0.852348,230.822
1444,0.159482,43.1505,0.840518,227.416
1445,0.171958,46.4848,0.828042,223.841
1446,0.185059,49.9817,0.814941,220.103
1447,0.198762,53.6343,0.801238,216.208
1448,0.213041,57.4359,0.786959,212.164
1449,0.227874,61.3793,0.772126,207.978
1450,0.243233,65.4571,0.756767,203.656
1451,0.259092,69.6616,0.740908,199.207
1452,0.275423,73.9851,0.724577,194.639
1453,0.292197,78.4194,0.707803,189.959
1454,0.309386,82.9564,0.690614,185.176
1455,0.326959,87.5877,0.673041,180.298
1456,0.344886,92.3048,0.655114,175.334
1457,0.363135,97.099,0.636865,170.292
1458,0.381675,101.962,0.618325,165.181
1459,0.400472,106.883,0.599528,160.01
1460,0.419495,111.856,0.580505,154.788
1461,0.43871,116.87,0.56129,149.524
1462,0.458083,121.916,0.541917,144.228
1463,0.477581,126.985,0.522419,138.907
1464,0.497169,132.068,0.502831,133.572
1465,0.516814,137.156,0.483186,128.232
1466,0.53648,142.24,0.46352,122.895
1467,0.556135,147.31,0.443865,117.572
1468,0.575742,152.357,0.424258,112.27
1469,0.595269,157.373,0.404731,107
1470,0.61468,162.348,0.38532,101.77
1471,0.633943,167.273,0.366057,96.5884
1472,0.653023,172.14,0.346977,91.4649
1473,0.671888,176.941,0.328112,86.4079
1474,0.690503,181.665,0.309497,81.4259
1475,0.708837,186.306,0.291163,76.5272
1476,0.726858,190.854,0.273142,71.7202
1477,0.744533,195.302,0.255467,67.0128
1478,0.761833,199.643,0.238167,62.4129
1479,0.778728,203.867,0.221272,57.9281
1480,0.795186,207.968,0.204814,53.5658
1481,0.811181,211.94,0.188819,49.3334
1482,0.826683,215.773,0.173317,45.2376
1483,0.841666,219.463,0.158334,41.2853
1484,0.856104,223.002,0.143896,37.4828
1485,0.869971,226.385,0.130029,33.8364
1486,0.883243,229.606,0.116757,30.3518
1487,0.895898,232.658,0.104102,27.0346
1488,0.907912,235.537,0.0920882,23.8902
1489,0.919265,238.238,0.0807351,20.9234
1490,0.929937,240.756,0.0700629,18.1389
1491,0.93991,243.087,0.0600902,15.541
1492,0.949165,245.227,0.0508345,13.1336
1493,0.957688,247.172,0.042312,10.9204
1494,0.965463,248.919,0.0345374,8.90457
1495,0.972475,250.465,0.0275245,7.08906
1496,0.978715,251.808,0.0212854,5.47642
1497,0.984169,252.946,0.0158311,4.06883
1498,0.988829,253.875,0.0111711,2.8681
1499,0.992687,254.596,0.00731345,1.87569
1500,0.995735,255.107,0.00426497,1.09268
1501,0.997969,255.408,0.00203096,0.51978
1502,0.999385,255.497,0.000615339,0.157314
1503,0.999979,255.376,2.05665e-05,0.00525229
1504,0.999752,255.044,0.000247683,0.0631857
1505,0.998704,254.502,0.00129629,0.330337
1506,0.996835,253.751,0.00316457,0.805561
1507,0.994151,252.794,0.00584924,1.48735
1508,0.990654,251.631,0.00934562,2.37383
1509,0.986352,250.265,0.0136476,3.46277
1510,0.981252,248.699,0.0187477,4.7516
1511,0.975363,246.935,0.0246369,6.23738
1512,0.968695,244.977,0.0313051,7.91685
1513,0.96126,242.828,0.0387405,9.78641
1514,0.95307,240.493,0.0469301,11.8421
1515,0.94414,237.975,0.0558597,14.0797
1516,0.934486,235.279,0.0655137,16.4947
1517,0.924125,232.411,0.0758752,19.0821
1518,0.913074,229.374,0.0869261,21.8368
1519,0.901353,226.175,0.0986471,24.7534
1520,0.888982,222.82,0.111018,27.8261
1521,0.875984,219.313,0.124016,31.049
1522,0.86238,215.663,0.13762,34.4159
1523,0.848194,211.874,0.151806,37.9202
1524,0.833452,207.954,0.166548,41.5552
1525,0.818179,203.909,0.181821,45.3142
1526,0.802401,199.748,0.197599,49.1898
1527,0.786146,195.476,0.213854,53.1749
1528,0.769444,191.102,0.230556,57.2618
1529,0.752321,186.633,0.247679,61.4431
1530,0.73481,182.077,0.26519,65.7108
1531,0.71694,177.442,0.28306,70.0571
1532,0.698742,172.736,0.301258,74.4739
1533,0.680248,167.967,0.319752,78.953
1534,0.661491,163.143,0.338509,83.4862
1535,0.642504,158.274,0.357496,88.0651
1536,0.623319,153.366,0.376681,92.6814
1537,0.603969,148.429,0.396031,97.3266
1538,0.58449,143.471,0.41551,101.992
1539,0.564914,138.5,0.435086,106.67
1540,0.545277,133.525,0.454723,111.351
1541,0.525612,128.555,0.474388,116.027
1542,0.505953,123.598,0.494047,120.69
1543,0.486335,118.662,0.513665,125.33
1544,0.466793,113.756,0.533207,129.941
1545,0.44736,108.888,0.55264,134.513
1546,0.42807,104.066,0.57193,139.039
1547,0.408957,99.2976,0.591043,143.509
1548,0.390055,94.5919,0.609945,147.917
1549,0.371396,89.9561,0.628604,152.255
1550,0.353013,85.3981,0.646987,156.514
1551,0.334938,80.9253,0.665062,160.688
1552,0.317202,76.5452,0.682798,164.768
1553,0.299838,72.2648,0.700162,168.748
1554,0.282874,68.0913,0.717126,172.621
1555,0.266341,64.0313,0.733659,176.38
1556,0.250268,60.0915,0.749732,180.018
1557,0.234681,56.2782,0.765319,183.528
1558,0.21961,52.5975,0.78039,186.906
1559,0.20508,49.0552,0.79492,190.145
1560,0.191116,45.6571,0.808884,193.239
1561,0.177744,42.4082,0.822256,196.184
1562,0.164985,39.3138,0.835015,198.973
1563,0.152863,36.3786,0.847137,201.603
1564,0.141399,33.607,0.858601,204.069
1565,0.130612,31.0033,0.869388,206.366
1566,0.120522,28.5712,0.879478,208.491
1567,0.111146,26.3143,0.888854,210.441
1568,0.1025,24.2359,0.8975,212.211
1569,0.0946005,22.3388,0.905399,213.8
1570,0.0874601,20.6257,0.91254,215.204
1571,0.0810917,19.0987,0.918908,216.421
1572,0.0755062,17.7598,0.924494,217.45
1573,0.0707136,16.6106,0.929286,218.289
1574,0.0667221,15.6522,0.933278,218.936
1575,0.0635388,14.8856,0.936461,219.391
1576,0.0611691,14.3114,0.938831,219.653
1577,0.0596173,13.9297,0.940383,219.722
1578,0.058886,13.7404,0.941114,219.599
1579,0.0589765,13.743,0.941024,219.282
1580,0.0598887,13.9368,0.940111,218.775
1581,0.0616209,14.3205,0.938379,218.076
1582,0.0641702,14.8927,0.93583,217.189
1583,0.0675321,15.6517,0.932468,216.115
1584,0.0717007,16.5951,0.928299,214.855
1585,0.0766687,17.7207,0.923331,213.413
1586,0.0824275,19.0256,0.917573,211.791
1587,0.0889669,20.5068,0.911033,209.992
1588,0.0962757,22.1609,0.903724,208.02
1589,0.104341,23.9841,0.895659,205.879
1590,0.113149,25.9726,0.886851,203.571
1591,0.122683,28.122,0.877317,201.102
1592,0.132929,30.4279,0.867071,198.476
1593,0.143866,32.8854,0.856134,195.698
1594,0.155477,35.4896,0.844523,192.773
1595,0.167741,38.2351,0.832259,189.706
1596,0.180637,41.1165,0.819363,186.503
1597,0.194142,44.1279,0.805858,183.169
1598,0.208233,47.2634,0.791767,179.711
1599,0.222884,50.5168,0.777116,176.134
1600,0.238071,53.8818,0.761929,172.445
1601,0.253767,57.3518,0.746233,168.65
1602,0.269944,60.9202,0.730056,164.757
1603,0.286574,64.5801,0.713426,160.772
1604,0.303629,68.3244,0.696371,156.702
1605,0.321078,72.1461,0.678922,152.554
1606,0.338891,76.0379,0.661109,148.335
1607,0.357036,79.9924,0.642964,144.053
1608,0.375483,84.0022,0.624517,139.716
1609,0.394198,88.0597,0.605802,135.33
1610,0.41315,92.1575,0.58685,130.903
1611,0.432304,96.2878,0.567696,126.444
1612,0.451629,100.443,0.548371,121.959
1613,0.471089,104.616,0.528911,117.456
1614,0.490651,108.797,0.509349,112.944
1615,0.51028,112.981,0.48972,108.429
1616,0.529943,117.159,0.470057,103.919
1617,0.549606,121.323,0.450394,99.4229
1618,0.569232,125.467,0.430768,94.9471
1619,0.58879,129.581,0.41121,90.4995
1620,0.608243,133.66,0.391757,86.0874
1621,0.627559,137.695,0.372441,81.7184
1622,0.646704,141.679,0.353296,77.3997
1623,0.665644,145.606,0.334356,73.1384
1624,0.684345,149.467,0.315655,68.9417
1625,0.702776,153.256,0.297224,64.8163
1626,0.720905,156.967,0.279095,60.7692
1627,0.738699,160.593,0.261301,56.8068
1628,0.756127,164.127,0.243873,52.9357
1629,0.773159,167.563,0.226841,49.162
1630,0.789766,170.895,0.210234,45.4918
1631,0.805918,174.117,0.194082,41.931
1632,0.821587,177.223,0.178413,38.4853
1633,0.836745,180.209,0.163255,35.16
1634,0.851367,183.069,0.148633,31.9604
1635,0.865427,185.797,0.134573,28.8913
1636,0.878899,188.39,0.121101,25.9576
1637,0.891762,190.843,0.108238,23.1637
1638,0.903991,193.151,0.096009,20.5137
1639,0.915566,195.31,0.0844339,18.0116
1640,0.926467,197.318,0.0735332,15.6611
1641,0.936674,199.171,0.0633261,13.4654
1642,0.94617,200.865,0.0538302,11.4277
1643,0.954938,202.397,0.0450623,9.55087
1644,0.962962,203.766,0.0370376,7.83728
1645,0.97023,204.969,0.0297701,6.28919
1646,0.976727,206.004,0.0232726,4.90848
1647,0.982444,206.87,0.0175563,3.69677
1648,0.987369,207.565,0.0126313,2.65535
1649,0.991494,208.088,0.00850613,1.78521
1650,0.994812,208.439,0.00518805,1.08703
1651,0.997317,208.617,0.00268284,0.561193
1652,0.999005,208.623,0.000994868,0.207759
1653,0.999873,208.455,0.000127084,0.0264946
1654,0.999919,208.116,8.10031e-05,0.0168594
1655,0.999143,207.605,0.000856707,0.178009
1656,0.997547,206.924,0.00245284,0.5088
1657,0.995133,206.075,0.00486661,1.00779
1658,0.991906,205.058,0.00809382,1.67325
1659,0.987871,203.877,0.0121288,2.50314
1660,0.983035,202.533,0.0169645,3.49517
1661,0.977407,201.029,0.0225926,4.64675
1662,0.970997,199.368,0.0290031,5.95501
1663,0.963815,197.553,0.0361848,7.41681
1664,0.955875,195.588,0.0441253,9.02877
1665,0.947189,193.475,0.0528107,10.7872
1666,0.937774,191.22,0.0622257,12.6883
1667,0.927646,188.825,0.072354,14.7279
1668,0.916822,186.296,0.0831778,16.9016
1669,0.905322,183.638,0.0946783,19.2048
1670,0.893165,180.853,0.106835,21.6327
1671,0.880372,177.949,0.119628,24.1803
1672,0.866967,174.93,0.133033,26.8424
1673,0.852972,171.801,0.147028,29.6136
1674,0.838412,168.569,0.161588,32.4884
1675,0.823312,165.238,0.176688,35.461
1676,0.807699,161.814,0.192301,38.5255
1677,0.7916,158.305,0.2084,41.676
1678,0.775043,154.715,0.224957,44.9061
1679,0.758057,151.051,0.241943,48.2098
1680,0.740672,147.32,0.259328,51.5805
1681,0.722917,143.528,0.277083,55.0119
1682,0.704825,139.681,0.295175,58.4973
1683,0.686426,135.786,0.313574,62.0301
1684,0.667753,131.851,0.332247,65.6036
1685,0.648838,127.881,0.351162,69.211
1686,0.629715,123.883,0.370285,72.8456
1687,0.610417,119.864,0.389583,76.5005
1688,0.590977,115.832,0.409023,80.169
1689,0.571429,111.793,0.428571,83.8442
1690,0.551809,107.753,0.448191,87.5193
1691,0.532149,103.719,0.467851,91.1874
1692,0.512484,99.6993,0.487516,94.842
1693,0.492849,95.6991,0.507151,98.4762
1694,0.473278,91.7254,0.526722,102.084
1695,0.453804,87.7848,0.546196,105.657
1696,0.434463,83.8839,0.565537,109.191
1697,0.415288,80.0289,0.584712,112.678
1698,0.396312,76.2262,0.603688,116.113
1699,0.377568,72.482,0.622432,119.489
1700,0.35909,68.8022,0.64091,122.799
1701,0.340909,65.1928,0.659091,126.04
1702,0.323057,61.6596,0.676943,129.203
1703,0.305566,58.2081,0.694434,132.284
1704,0.288466,54.8437,0.711534,135.278
1705,0.271787,51.5718,0.728213,138.179
1706,0.255557,48.3973,0.744443,140.982
1707,0.239806,45.3252,0.760194,143.683
1708,0.224561,42.3602,0.775439,146.276
1709,0.209848,39.5066,0.790152,148.757
1710,0.195693,36.7688,0.804307,151.121
1711,0.182121,34.1508,0.817879,153.366
1712,0.169156,31.6564,0.830844,155.487
1713,0.15682,29.2891,0.84318,157.48
1714,0.145135,27.0523,0.854865,159.342
1715,0.134121,24.949,0.865879,161.07
1716,0.123797,22.9822,0.876203,162.662
1717,0.114182,21.1543,0.885818,164.114
1718,0.105292,19.4676,0.894708,165.424
1719,0.0971426,17.9243,0.902857,166.591
1720,0.0897483,16.5261,0.910252,167.612
1721,0.083122,15.2746,0.916878,168.486
1722,0.0772752,14.171,0.922725,169.212
1723,0.072218,13.2163,0.927782,169.789
1724,0.0679594,12.4112,0.932041,170.215
1725,0.0645068,11.7562,0.935493,170.491
1726,0.0618661,11.2515,0.938134,170.617
1727,0.0600421,10.897,0.939958,170.592
1728,0.0590379,10.6923,0.940962,170.416
1729,0.0588552,10.6368,0.941145,170.091
1730,0.0594944,10.7296,0.940506,169.617
1731,0.0609543,10.9697,0.939046,168.996
1732,0.0632325,11.3556,0.936768,168.229
1733,0.0663249,11.8856,0.933675,167.317
1734,0.0702261,12.5578,0.929774,166.262
1735,0.0749293,13.3701,0.925071,165.067
1736,0.0804263,14.3202,0.919574,163.733
1737,0.0867075,15.4053,0.913293,162.265
1738,0.0937619,16.6227,0.906238,160.663
1739,0.101577,17.9692,0.898423,158.933
1740,0.11014,19.4415,0.88986,157.075
1741,0.119435,21.0363,0.880565,155.096
1742,0.129446,22.7496,0.870554,152.997
1743,0.140155,24.5777,0.859845,150.783
1744,0.151545,26.5164,0.848455,148.458
1745,0.163594,28.5615,0.836406,146.026
1746,0.176282,30.7085,0.823718,143.492
1747,0.189587,32.9528,0.810413,140.861
1748,0.203486,35.2897,0.796514,138.136
1749,0.217954,37.7142,0.782046,135.323
1750,0.232966,40.2213,0.767034,132.428
1751,0.248495,42.8058,0.751505,129.454
1752,0.264515,45.4625,0.735485,126.408
1753,0.280998,48.186,0.719002,123.295
1754,0.297915,50.9707,0.702085,120.121
1755,0.315236,53.8112,0.684764,116.89
1756,0.332932,56.7017,0.667068,113.609
1757,0.35097,59.6366,0.64903,110.283
1758,0.36932,62.6101,0.63068,106.918
1759,0.38795,65.6163,0.61205,103.52
1760,0.406827,68.6495,0.593173,100.094
1761,0.425917,71.7038,0.574083,96.6476
1762,0.445189,74.7733,0.554811,93.1853
1763,0.464608,77.8521,0.535392,89.7132
1764,0.48414,80.9345,0.51586,86.2373
1765,0.503751,84.0144,0.496249,82.7634
1766,0.523406,87.0862,0.476594,79.2973
1767,0.543073,90.144,0.456927,75.8448
1768,0.562715,93.1821,0.437285,72.4116
1769,0.582299,96.1949,0.417701,69.0035
1770,0.601791,99.1768,0.398209,65.6259
1771,0.621157,102.122,0.378843,62.2843
1772,0.640362,105.026,0.359638,58.9843
1773,0.659373,107.882,0.340627,55.731
1774,0.678158,110.686,0.321842,52.5298
1775,0.696683,113.433,0.303317,49.3857
1776,0.714915,116.117,0.285085,46.3037
1777,0.732824,118.734,0.267176,43.2886
1778,0.750377,121.279,0.249623,40.3451
1779,0.767544,123.747,0.232456,37.4778
1780,0.784295,126.135,0.215705,34.6909
1781,0.800602,128.438,0.199398,31.9888
1782,0.816434,130.651,0.183566,29.3754
1783,0.831765,132.772,0.168235,26.8546
1784,0.846569,134.795,0.153431,24.4302
1785,0.860818,136.719,0.139182,22.1056
1786,0.874488,138.539,0.125512,19.884
1787,0.887556,140.253,0.112444,17.7686
1788,0.899998,141.857,0.100002,15.7623
1789,0.911793,143.35,0.0882073,13.8677
1790,0.92292,144.727,0.0770803,12.0873
1791,0.933359,145.988,0.0666406,10.4234
1792,0.943094,147.131,0.0569064,8.87788
1793,0.952105,148.152,0.0478948,7.45265
1794,0.960379,149.052,0.0396214,6.14927
1795,0.967899,149.827,0.0321008,4.96909
1796,0.974654,150.479,0.025346,3.91321
1797,0.980631,151.004,0.0193689,2.98255
1798,0.98582,151.404,0.0141798,2.17776
1799,0.990212,151.677,0.00978798,1.49928
1800,0.993799,151.823,0.00620095,0.947318
1801,0.996575,151.842,0.00342501,0.521847
1802,0.998535,151.734,0.00146501,0.222619
1803,0.999676,151.501,0.000324386,0.0491606
1804,0.999995,151.142,5.11641e-06,0.000773307
1805,0.999492,150.659,0.000507764,0.0765378
1806,0.998169,150.052,0.00183145,0.275317
1807,0.996026,149.323,0.00397386,0.595757
1808,0.993069,148.474,0.00693126,1.0363
1809,0.989302,147.506,0.0106985,1.59516
1810,0.984731,146.422,0.0152689,2.27037
1811,0.979365,145.223,0.0206347,3.05976
1812,0.973214,143.912,0.0267863,3.96096
1813,0.966287,142.491,0.033713,4.97141
1814,0.958597,140.964,0.0414028,6.08837
1815,0.950158,139.332,0.0498422,7.30892
1816,0.940984,137.6,0.0590164,8.62999
1817,0.93109,135.77,0.0689096,10.0483
1818,0.920496,133.847,0.0795042,11.5605
1819,0.909218,131.832,0.090782,13.1629
1820,0.897277,129.731,0.102723,14.852
1821,0.884693,127.546,0.115307,16.6238
1822,0.871489,125.283,0.128511,18.4743
1823,0.857687,122.944,0.142313,20.3996
1824,0.843312,120.535,0.156688,22.3953
1825,0.828389,118.059,0.171611,24.4573
1826,0.812944,115.521,0.187056,26.581
1827,0.797003,112.925,0.202997,28.7621
1828,0.780595,110.277,0.219405,30.9959
1829,0.763748,107.58,0.236252,33.2778
1830,0.746492,104.839,0.253508,35.6031
1831,0.728857,102.059,0.271143,37.9671
1832,0.710874,99.2451,0.289126,40.365
1833,0.692573,96.4019,0.307427,42.7919
1834,0.673988,93.5341,0.326012,45.2431
1835,0.65515,90.6466,0.34485,47.7136
1836,0.636092,87.7444,0.363908,50.1985
1837,0.616848,84.8323,0.383152,52.6931
1838,0.597452,81.9152,0.402548,55.1924
1839,0.577936,78.9978,0.422064,57.6917
1840,0.558336,76.085,0.441664,60.186
1841,0.538685,73.1817,0.461315,62.6707
1842,0.519018,70.2924,0.480982,65.141
1843,0.49937,67.4219,0.50063,67.5922
1844,0.479773,64.5748,0.520227,70.0197
1845,0.460264,61.7557,0.539736,72.4189
1846,0.440875,58.969,0.559125,74.7855
1847,0.421641,56.219,0.578359,77.115
1848,0.402595,53.5102,0.597405,79.4031
1849,0.38377,50.8466,0.61623,81.6457
1850,0.3652,48.2323,0.6348,83.8387
1851,0.346917,45.6714,0.653083,85.978
1852,0.328952,43.1676,0.671048,88.0599
1853,0.311338,40.7247,0.688662,90.0807
1854,0.294104,38.3462,0.705896,92.0368
1855,0.277282,36.0356,0.722718,93.9246
1856,0.2609,33.7962,0.7391,95.741
1857,0.244986,31.6312,0.755014,97.4828
1858,0.22957,29.5435,0.77043,99.147
1859,0.214677,27.5359,0.785323,100.731
