t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
773,0.157718,45.2036,0.323086,92.6002,0.0792196,22.7052,0.439977,126.102
774,0.153219,43.9444,0.322004,92.3533,0.0794786,22.7951,0.445298,127.715
775,0.14912,42.798,0.321253,92.2006,0.080111,22.9921,0.449516,129.013
776,0.145422,41.7651,0.320844,92.146,0.0811227,23.2983,0.452611,129.989
777,0.142128,40.8465,0.320789,92.1926,0.0825115,23.7132,0.454572,130.641
778,0.139238,40.043,0.321096,92.3429,0.0842667,24.234,0.4554,130.967
779,0.136756,39.3558,0.321769,92.5988,0.0863694,24.8554,0.455105,130.97
780,0.134686,38.786,0.322814,92.9616,0.0887926,25.5699,0.453707,130.655
781,0.133032,38.335,0.32423,93.4317,0.0915018,26.3676,0.451237,130.031
782,0.131796,38.0043,0.326016,94.0088,0.0944556,27.2369,0.447732,129.106
783,0.130986,37.7956,0.328168,94.692,0.0976064,28.164,0.44324,127.895
784,0.130605,37.7104,0.330679,95.4795,0.100901,29.134,0.437815,126.413
785,0.130659,37.7509,0.333539,96.3685,0.104283,30.1302,0.431519,124.677
786,0.131154,37.9187,0.336736,97.3556,0.107691,31.1353,0.424419,122.706
787,0.132097,38.2161,0.340252,98.4363,0.111063,32.1311,0.416588,120.521
788,0.133493,38.645,0.34407,99.6054,0.114336,33.0993,0.408102,118.142
789,0.135349,39.2076,0.348167,100.857,0.117445,34.0214,0.399039,115.593
790,0.137671,39.906,0.352518,102.183,0.12033,34.8795,0.389481,112.897
791,0.140466,40.7423,0.357095,103.576,0.122931,35.6561,0.379509,110.077
792,0.14374,41.7186,0.361865,105.026,0.125192,36.3352,0.369203,107.156
793,0.147499,42.8369,0.366794,106.525,0.127063,36.9017,0.358644,104.158
794,0.151749,44.0991,0.371845,108.06,0.128499,37.3424,0.347907,101.103
795,0.156495,45.5069,0.376976,109.62,0.129462,37.6459,0.337067,98.0152
796,0.161742,47.0621,0.382145,111.193,0.129919,37.8027,0.326194,94.913
797,0.167493,48.7661,0.387306,112.765,0.129849,37.8059,0.315352,91.8156
798,0.173752,50.62,0.392412,114.323,0.129235,37.6507,0.3046,88.7405
799,0.180522,52.625,0.397414,115.852,0.128072,37.3348,0.293992,85.7032
800,0.187804,54.7816,0.40226,117.338,0.12636,36.8585,0.283576,82.7177
801,0.195599,57.0904,0.406901,118.764,0.12411,36.2246,0.27339,79.7958
802,0.203906,59.5515,0.411283,120.117,0.12134,35.4379,0.263471,76.9477
803,0.212723,62.1645,0.415355,121.38,0.118078,34.5061,0.253845,74.1816
804,0.222047,64.9288,0.419065,122.539,0.114355,33.4386,0.244532,71.5036
805,0.231874,67.8434,0.422364,123.578,0.110213,32.2469,0.235548,68.9184
806,0.242198,70.9068,0.425203,124.484,0.105697,30.9442,0.226901,66.4285
807,0.253012,74.117,0.427536,125.242,0.100858,29.5452,0.218595,64.035
808,0.264306,77.4718,0.429318,125.839,0.0957498,28.0657,0.210627,61.7377
809,0.27607,80.9683,0.430509,126.264,0.0904308,26.5223,0.20299,59.5347
810,0.288292,84.6031,0.431073,126.504,0.0849597,24.9325,0.195675,57.4233
811,0.300959,88.3726,0.430976,126.55,0.0793966,23.3137,0.188668,55.3996
812,0.314056,92.2723,0.430191,126.394,0.073801,21.6834,0.181952,53.4591
813,0.327564,96.2976,0.428695,126.028,0.0682308,20.0585,0.17551,51.5967
814,0.341467,100.443,0.426469,125.447,0.0627416,18.4556,0.169323,49.8068
815,0.355743,104.703,0.423501,124.646,0.0573857,16.8899,0.16337,48.0837
816,0.370373,109.072,0.419784,123.623,0.052211,15.3758,0.157632,46.4217
817,0.385331,113.543,0.415318,122.379,0.0472606,13.9259,0.15209,44.8153
818,0.400596,118.108,0.410107,120.913,0.0425718,12.5515,0.146725,43.2591
819,0.41614,122.761,0.404163,119.228,0.0381759,11.2619,0.14152,41.7484
820,0.431938,127.494,0.397503,117.33,0.0340981,10.0646,0.136461,40.2788
821,0.447962,132.299,0.390147,115.224,0.0303566,8.96535,0.131534,38.8466
822,0.464183,137.166,0.382125,112.918,0.0269631,7.96761,0.12673,37.4487
823,0.480571,142.089,0.373467,110.422,0.0239227,7.07314,0.122039,36.0828
824,0.497096,147.057,0.364213,107.746,0.0212341,6.28172,0.117456,34.7473
825,0.513728,152.061,0.354403,104.902,0.0188901,5.5914,0.112978,33.4411
826,0.530436,157.094,0.344083,101.903,0.0168779,4.99854,0.108603,32.1639
827,0.547187,162.144,0.3333,98.7645,0.0151796,4.49805,0.104333,30.9161
828,0.563951,167.203,0.322107,95.5001,0.0137731,4.08353,0.100168,29.6984
829,0.580695,172.262,0.310557,92.1259,0.012633,3.74754,0.0961145,28.5121
830,0.597389,177.31,0.298704,88.6579,0.0117307,3.48177,0.0921763,27.3587
831,0.614,182.339,0.286605,85.1127,0.011036,3.27736,0.0883594,26.24
832,0.630498,187.339,0.274314,81.5068,0.0105176,3.12507,0.0846699,25.1579
833,0.646853,192.302,0.261889,77.8567,0.0101437,3.01561,0.0811139,24.1142
834,0.663035,197.218,0.249385,74.1788,0.00988353,2.93983,0.0776971,23.1108
835,0.679014,202.078,0.236854,70.489,0.00970732,2.88895,0.0744243,22.149
836,0.694763,206.874,0.22435,66.803,0.00958755,2.85481,0.0712992,21.2302
837,0.710255,211.599,0.211922,63.1355,0.00949939,2.83005,0.0683241,20.3551
838,0.725463,216.243,0.199616,59.5007,0.00942129,2.80825,0.0654998,19.5239
839,0.740362,220.799,0.187478,55.9118,0.00933539,2.7841,0.0628248,18.7363
840,0.754927,225.26,0.175549,52.3812,0.0092279,2.75347,0.0602961,17.9915
841,0.769137,229.618,0.163865,48.9203,0.00908927,2.71351,0.0579084,17.288
842,0.78297,233.868,0.152462,45.5393,0.0089143,2.66264,0.0556543,16.6236
843,0.796404,238.003,0.141369,42.2477,0.00870214,2.6006,0.0535248,15.9957
844,0.809421,242.016,0.130614,39.0535,0.00845609,2.52836,0.0515087,15.401
845,0.822003,245.903,0.120221,35.9641,0.00818337,2.44806,0.0495933,14.8359
846,0.834132,249.657,0.110208,32.9855,0.00789478,2.36292,0.0477646,14.296
847,0.845794,253.275,0.100594,30.1232,0.00760418,2.27708,0.0460074,13.777
848,0.856974,256.751,0.0913923,27.3813,0.00732797,2.19547,0.044306,13.2742
849,0.867658,260.081,0.0826134,24.7634,0.00708453,2.12359,0.0426443,12.7827
850,0.877834,263.262,0.0742661,22.2723,0.00689348,2.06735,0.0410063,12.2978
851,0.887491,266.289,0.066357,19.9102,0.00677506,2.03284,0.0393766,11.8148
852,0.896619,269.16,0.0588907,17.6786,0.00674938,2.02612,0.0377405,11.3295
853,0.905209,271.871,0.0518703,15.5788,0.00683573,2.05305,0.0360851,10.8378
854,0.913251,274.42,0.0452977,13.6113,0.00705191,2.119,0.034399,10.3364
855,0.920739,276.803,0.039174,11.777,0.00741359,2.22876,0.0326731,9.82256
856,0.927666,279.02,0.0334999,10.076,0.00793373,2.38628,0.0309006,9.29415
857,0.934025,281.067,0.0282755,8.50868,0.00862208,2.59456,0.0290776,8.75002
858,0.939811,282.943,0.0235013,7.07537,0.00948473,2.85551,0.0272031,8.18986
859,0.945019,284.646,0.0191776,5.77639,0.0105238,3.16985,0.0252794,7.6143
860,0.949646,286.174,0.0153052,4.6122,0.0117374,3.53705,0.0233117,7.02494
861,0.953687,287.526,0.0118856,3.58337,0.0131191,3.95528,0.0213088,6.42438
862,0.957139,288.702,0.00892044,2.69067,0.0146585,4.42144,0.0192823,5.81613
863,0.96,289.699,0.00641228,1.93503,0.0163408,4.93117,0.0172471,5.20466
864,0.962268,290.518,0.00436403,1.31754,0.0181476,5.47894,0.0152207,4.59527
865,0.963941,291.157,0.00277912,0.839427,0.0200569,6.05816,0.0132232,3.99404
866,0.965018,291.615,0.00166128,0.502017,0.0220436,6.66129,0.0112768,3.4077
867,0.9655,291.893,0.00101446,0.306694,0.0240803,7.28005,0.0094056,2.84354
868,0.965385,291.991,0.000842513,0.254827,0.0261376,7.90559,0.00763491,2.30926
869,0.964675,291.907,0.00114906,0.347701,0.028185,8.52869,0.00599088,1.81282
870,0.963371,291.643,0.00193715,0.586438,0.0301917,9.14001,0.00449999,1.36229
871,0.961475,291.199,0.00320902,0.971906,0.0321273,9.73031,0.00318846,0.96568
872,0.95899,290.575,0.00496577,1.50464,0.0339626,10.2907,0.0020818,0.630788
873,0.955919,289.772,0.00720708,2.18472,0.0356702,10.8129,0.0012042,0.365035
874,0.952265,288.791,0.00993091,3.01172,0.0372256,11.2893,0.000578095,0.175317
875,0.948035,287.634,0.0131332,3.98461,0.0386078,11.7136,0.000223651,0.0678556
876,0.943234,286.301,0.0168076,5.10163,0.0397999,12.0805,0.000158372,0.0480709
877,0.937869,284.796,0.0209453,6.3603,0.0407893,12.3862,0.000396723,0.12047
878,0.931946,283.119,0.0255347,7.75726,0.0415691,12.6284,0.000949831,0.288552
879,0.925476,281.273,0.0305614,9.2883,0.0421372,12.8065,0.00182526,0.554737
880,0.918467,279.261,0.036008,10.9483,0.0424979,12.9215,0.00302686,0.92032
881,0.910931,277.087,0.041854,12.7311,0.0426607,12.9765,0.00455471,1.38545
882,0.902878,274.752,0.0480758,14.6298,0.0426412,12.976,0.00640513,1.94913
883,0.894322,272.262,0.0546469,16.6364,0.0424605,12.9264,0.00857082,2.60925
884,0.885276,269.62,0.0615378,18.742,0.0421452,12.8358,0.011041,3.36266
885,0.875756,266.831,0.0687162,20.9369,0.0417264,12.7135,0.0138018,4.20522
886,0.865776,263.899,0.0761473,23.2106,0.0412399,12.5704,0.0168364,5.13193
887,0.855355,260.829,0.083794,25.5518,0.0407249,12.4185,0.0201257,6.13706
888,0.84451,257.626,0.0916173,27.9487,0.0402235,12.2706,0.0236488,7.21429
889,0.833261,254.297,0.0995765,30.389,0.0397799,12.1401,0.0273831,8.35686
890,0.821625,250.847,0.10763,32.8599,0.0394393,12.041,0.0313056,9.55776
891,0.809626,247.282,0.115734,35.3484,0.0392472,11.9872,0.0353928,10.8099
892,0.797283,243.608,0.123848,37.8415,0.039248,11.9921,0.0396217,12.1063
893,0.784619,239.833,0.131927,40.3259,0.0394842,12.0691,0.0439703,13.4404
894,0.771656,235.964,0.13993,42.7889,0.0399956,12.2302,0.0484184,14.8058
895,0.758419,232.006,0.147815,45.2178,0.040818,12.4865,0.0529475,16.197
896,0.744931,227.968,0.155544,47.6006,0.0419824,12.8477,0.0575422,17.6094
897,0.731216,223.858,0.163079,49.9257,0.0435145,13.3217,0.0621898,19.039
898,0.717299,219.681,0.170386,52.1826,0.0454334,13.9145,0.0668815,20.4832
899,0.703204,215.446,0.177432,54.3612,0.0477516,14.63,0.071612,21.9403
900,0.688957,211.161,0.184189,56.4528,0.0504739,15.4699,0.07638,23.41
901,0.674581,206.833,0.190633,58.4497,0.0535977,16.4335,0.0811883,24.893
902,0.660102,202.469,0.196741,60.3452,0.0571123,17.5177,0.0860439,26.3917
903,0.645545,198.077,0.202498,62.1341,0.0609991,18.7168,0.0909577,27.9092
904,0.630933,193.665,0.207891,63.8123,0.065232,20.023,0.0959445,29.4502
905,0.61629,189.24,0.212911,65.3771,0.069777,21.4259,0.101023,31.0203
906,0.601639,184.809,0.217554,66.8272,0.0745933,22.9132,0.106213,32.626
907,0.587005,180.379,0.221821,68.1626,0.0796336,24.4703,0.11154,34.2748
908,0.572408,175.957,0.225717,69.3847,0.0848447,26.081,0.11703,35.9746
909,0.557871,171.549,0.22925,70.496,0.090169,27.7276,0.122709,37.7339
910,0.543415,167.163,0.232434,71.5005,0.0955444,29.391,0.128607,39.5615
911,0.529059,162.805,0.235285,72.403,0.100907,31.0514,0.13475,41.4659
912,0.514823,158.479,0.237823,73.2096,0.106189,32.6884,0.141166,43.4555
913,0.500725,154.193,0.240071,73.9274,0.111325,34.2813,0.14788,45.5383
914,0.486782,149.952,0.242055,74.5641,0.116247,35.8096,0.154916,47.7213
915,0.473012,145.76,0.243803,75.1286,0.120893,37.2534,0.162292,50.0108
916,0.45943,141.623,0.245346,75.63,0.125199,38.5937,0.170025,52.4115
917,0.44605,137.545,0.246716,76.078,0.12911,39.8127,0.178124,54.9269
918,0.432886,133.531,0.247945,76.4827,0.132572,40.8941,0.186597,57.5589
919,0.419951,129.584,0.249067,76.8546,0.13554,41.8237,0.195441,60.3073
920,0.407257,125.709,0.250117,77.2042,0.137975,42.5892,0.204651,63.1701
921,0.394815,121.909,0.251128,77.5418,0.139845,43.1807,0.214212,66.1432
922,0.382634,118.186,0.252134,77.878,0.141128,43.5911,0.224104,69.2204
923,0.370724,114.545,0.253168,78.2229,0.141809,43.8156,0.2343,72.3932
924,0.359092,110.987,0.254262,78.5864,0.141882,43.8523,0.244764,75.6508
925,0.347747,107.515,0.255447,78.9781,0.141351,43.7023,0.255455,78.9806
926,0.336695,104.131,0.256752,79.407,0.140229,43.3692,0.266324,82.3674
927,0.325941,100.837,0.258205,79.8816,0.138536,42.8593,0.277318,85.7945
928,0.315492,97.6353,0.259831,80.41,0.136303,42.1817,0.288374,89.2432
929,0.305351,94.5266,0.261654,80.9995,0.133566,41.3476,0.299428,92.6931
930,0.295523,91.5126,0.263696,81.657,0.13037,40.3706,0.31041,96.1226
931,0.286012,88.5946,0.265977,82.3885,0.126764,39.2662,0.321247,99.5089
932,0.276821,85.7737,0.268513,83.1995,0.122805,38.0514,0.331862,102.828
933,0.267951,83.0507,0.271321,84.095,0.118551,36.7446,0.342177,106.057
934,0.259407,80.4266,0.274413,85.079,0.114066,35.3651,0.352114,109.169
935,0.25119,77.9023,0.277801,86.1553,0.109414,33.9329,0.361595,112.143
936,0.243302,75.4783,0.281494,87.3266,0.10466,32.4682,0.370544,114.952
937,0.235745,73.1555,0.2855,88.5954,0.0998687,30.9909,0.378886,117.575
938,0.228521,70.9346,0.289824,89.9635,0.0951029,29.5206,0.386552,119.988
939,0.221632,68.8161,0.29447,91.4322,0.090423,28.0761,0.393475,122.173
940,0.21508,66.801,0.29944,93.0021,0.0858852,26.6748,0.399595,124.109
941,0.208867,64.8898,0.304734,94.6734,0.0815411,25.3328,0.404858,125.779
942,0.202995,63.0834,0.310351,96.4457,0.0774366,24.0644,0.409217,127.17
943,0.197467,61.3827,0.316288,98.3183,0.0736112,22.8821,0.412634,128.268
944,0.192285,59.7887,0.32254,100.29,0.0700976,21.796,0.415077,129.063
945,0.187454,58.3025,0.3291,102.358,0.066921,20.814,0.416525,129.549
946,0.182975,56.9253,0.335962,104.521,0.0640989,19.9417,0.416964,129.721
947,0.178854,55.6583,0.343114,106.775,0.0616411,19.1823,0.41639,129.578
948,0.175095,54.5031,0.350545,109.117,0.0595497,18.5365,0.41481,129.121
949,0.171702,53.4614,0.358242,111.542,0.0578192,18.0026,0.412237,128.354
950,0.168681,52.5347,0.366188,114.047,0.0564369,17.5769,0.408694,127.285
951,0.166038,51.7252,0.374365,116.624,0.0553833,17.2533,0.404214,125.923
952,0.163779,51.0348,0.382752,119.268,0.0546329,17.024,0.398835,124.28
953,0.161911,50.4657,0.391328,121.972,0.0541549,16.8794,0.392606,122.37
954,0.160441,50.0204,0.400065,124.727,0.0539136,16.8085,0.38558,120.211
955,0.159377,49.7013,0.408937,127.526,0.0538701,16.7992,0.377816,117.821
956,0.158727,49.511,0.417911,130.357,0.0539825,16.8385,0.369379,115.219
957,0.158499,49.4523,0.426954,133.211,0.0542073,16.9129,0.360339,112.427
958,0.158702,49.528,0.43603,136.077,0.0545002,17.0085,0.350768,109.468
959,0.159346,49.7409,0.445098,138.941,0.0548174,17.1117,0.340739,106.364
960,0.160438,50.094,0.454116,141.79,0.0551163,17.2092,0.33033,103.14
961,0.161988,50.5902,0.463039,144.611,0.0553564,17.2883,0.319617,99.8193
962,0.164005,51.2324,0.471819,147.389,0.0555002,17.3374,0.308676,96.4253
963,0.166498,52.0236,0.480406,150.107,0.0555143,17.3459,0.297581,92.9816
964,0.169476,52.9664,0.488748,152.749,0.0553695,17.3047,0.286406,89.5109
965,0.172946,54.0637,0.496791,155.299,0.0550416,17.2062,0.275221,86.0351
966,0.176917,55.3178,0.504479,157.738,0.0545119,17.0446,0.264092,82.5751
967,0.181396,56.7311,0.511755,160.05,0.0537675,16.8156,0.253082,79.1505
968,0.186389,58.3057,0.518562,162.215,0.0528011,16.5171,0.242248,75.7794
969,0.191901,60.0434,0.524843,164.217,0.0516114,16.1486,0.231645,72.4788
970,0.197937,61.9457,0.53054,166.036,0.0502029,15.7113,0.22132,69.2636
971,0.2045,64.0137,0.535598,167.656,0.0485856,15.2085,0.211316,66.1474
972,0.211592,66.2481,0.539962,169.058,0.0467744,14.6448,0.201671,63.142
973,0.219214,68.6492,0.543579,170.228,0.0447891,14.0262,0.192418,60.2576
974,0.227364,71.2167,0.546401,171.148,0.0426534,13.3602,0.183581,57.5027
975,0.236041,73.95,0.54838,171.804,0.0403943,12.6552,0.175185,54.8842
976,0.245239,76.8478,0.549474,172.182,0.0380416,11.9206,0.167245,52.4075
977,0.254953,79.9082,0.549647,172.272,0.0356269,11.1663,0.159773,50.0765
978,0.265175,83.1289,0.548864,172.062,0.0331829,10.4024,0.152778,47.8937
979,0.275894,86.5067,0.5471,171.543,0.0307426,9.63933,0.146263,45.8607
980,0.287099,90.038,0.544334,170.71,0.0283382,8.88722,0.140229,43.9775
981,0.298776,93.7185,0.54055,169.557,0.0260009,8.15583,0.134673,42.2435
982,0.310908,97.5431,0.535741,168.081,0.0237598,7.45431,0.12959,40.6571
983,0.323478,101.506,0.529908,166.283,0.0216412,6.79093,0.124973,39.216
984,0.336465,105.602,0.523056,164.164,0.0196682,6.17299,0.120811,37.9172
985,0.349848,109.823,0.515199,161.729,0.0178602,5.6066,0.117093,36.7572
986,0.363601,114.161,0.50636,158.984,0.0162325,5.09658,0.113806,35.7322
987,0.3777,118.61,0.496566,155.938,0.014796,4.6464,0.110938,34.838
988,0.392116,123.159,0.485854,152.601,0.013557,4.25811,0.108472,34.0699
989,0.406821,127.801,0.474267,148.989,0.0125176,3.93233,0.106395,33.4235
990,0.421782,132.524,0.461853,145.115,0.0116751,3.66832,0.10469,32.8936
991,0.436969,137.32,0.448668,140.997,0.0110227,3.46397,0.10334,32.4753
992,0.452347,142.178,0.434773,136.654,0.01055,3.31598,0.102329,32.1633
993,0.467883,147.086,0.420234,132.107,0.0102427,3.21995,0.101641,31.9522
994,0.483539,152.033,0.405122,127.377,0.0100839,3.17054,0.101255,31.8364
995,0.499281,157.009,0.38951,122.489,0.010054,3.16169,0.101155,31.8102
996,0.515072,162.001,0.373475,117.466,0.0101321,3.18677,0.10132,31.8674
997,0.530875,166.999,0.357098,112.333,0.010296,3.23883,0.101731,32.0018
998,0.546652,171.99,0.340459,107.116,0.0105232,3.31084,0.102365,32.2066
999,0.562367,176.962,0.32364,101.841,0.0107918,3.39588,0.103201,32.4746
1000,0.577983,181.904,0.306722,96.5321,0.0110809,3.48739,0.104214,32.7985
1001,0.593465,186.805,0.289785,91.2157,0.0113714,3.57937,0.105379,33.1702
1002,0.608776,191.654,0.272909,85.9166,0.0116467,3.66658,0.106669,33.5813
1003,0.623882,196.439,0.256169,80.6589,0.0118932,3.74475,0.108055,34.0228
1004,0.638751,201.15,0.239641,75.4657,0.0121008,3.81068,0.109508,34.4853
1005,0.653349,205.777,0.223393,70.3591,0.0122632,3.8624,0.110995,34.9588
1006,0.667646,210.31,0.20749,65.3599,0.0123785,3.89925,0.112485,35.433
1007,0.681614,214.74,0.191995,60.4873,0.0124488,3.92195,0.113942,35.8972
1008,0.695225,219.059,0.176962,55.7589,0.0124808,3.93259,0.115333,36.3403
1009,0.708453,223.257,0.162441,51.1907,0.0124856,3.93463,0.11662,36.751
1010,0.721275,227.328,0.148478,46.7967,0.0124783,3.93285,0.117769,37.118
1011,0.733669,231.265,0.13511,42.5891,0.0124778,3.93322,0.118743,37.43
1012,0.745616,235.062,0.12237,38.5782,0.0125066,3.94281,0.119507,37.6757
1013,0.757098,238.712,0.110285,34.7726,0.01259,3.96959,0.120027,37.8444
1014,0.768101,242.212,0.0988734,31.1786,0.0127554,4.02227,0.12027,37.9256
1015,0.778612,245.556,0.0881512,27.8009,0.0130322,4.11006,0.120205,37.9098
1016,0.788619,248.743,0.0781267,24.6424,0.0134503,4.24243,0.119804,37.7879
1017,0.798115,251.768,0.0688032,21.7042,0.0140397,4.42886,0.119043,37.5523
1018,0.807091,254.629,0.0601789,18.9858,0.0148297,4.67862,0.1179,37.1963
1019,0.815545,257.326,0.0522473,16.4854,0.0158479,5.00043,0.11636,36.7145
1020,0.823473,259.856,0.0449975,14.1995,0.0171196,5.40227,0.11441,36.1033
1021,0.830875,262.221,0.0384149,12.1236,0.0186666,5.89111,0.112043,35.3604
1022,0.837753,264.42,0.0324811,10.252,0.020507,6.47264,0.109259,34.4856
1023,0.844108,266.454,0.0271752,8.57824,0.0226543,7.15114,0.106063,33.4803
1024,0.849945,268.325,0.0224736,7.09483,0.0251166,7.92923,0.102465,32.3479
1025,0.85527,270.034,0.0183505,5.79379,0.0278965,8.80773,0.0984828,31.0939
1026,0.860091,271.583,0.014779,4.66661,0.0309905,9.78558,0.0941395,29.7255
1027,0.864416,272.975,0.0117307,3.70444,0.0343891,10.8598,0.0894647,28.2522
1028,0.868253,274.213,0.00917668,2.89819,0.0380761,12.0252,0.0844941,26.685
1029,0.871614,275.3,0.00708778,2.23868,0.0420293,13.275,0.0792686,25.0371
1030,0.87451,276.24,0.00543477,1.71673,0.0462204,14.6001,0.0738349,23.3229
1031,0.876952,277.036,0.0041888,1.32327,0.0506152,15.9897,0.0682442,21.5589
1032,0.878952,277.692,0.00332164,1.04942,0.0551744,17.4315,0.0625518,19.7623
1033,0.880524,278.212,0.00280588,0.88655,0.0598538,18.9115,0.0568167,17.9519
1034,0.881679,278.6,0.00261513,0.826349,0.0646055,20.4145,0.0511006,16.1472
1035,0.882431,278.86,0.00272414,0.860863,0.0693781,21.9244,0.0454671,14.3682
1036,0.882792,278.996,0.00310888,0.982524,0.0741183,23.4242,0.0399807,12.6354
1037,0.882776,279.012,0.00374662,1.18416,0.0787711,24.8965,0.0347063,10.9693
1038,0.882395,278.912,0.00461591,1.45902,0.0832816,26.3241,0.0297077,9.39016
1039,0.881661,278.7,0.00569661,1.80074,0.0875955,27.6896,0.0250472,7.91761
1040,0.880586,278.379,0.00696979,2.20336,0.0916602,28.9765,0.0207842,6.57051
1041,0.879181,277.954,0.00841775,2.66128,0.0954262,30.1691,0.0169747,5.36656
1042,0.877458,277.427,0.0100238,3.16926,0.0988479,31.2529,0.01367,4.32208
1043,0.875427,276.803,0.0117725,3.72236,0.101884,32.2149,0.0109165,3.45171
1044,0.873097,276.083,0.013649,4.31596,0.1045,33.044,0.0087543,2.7682
1045,0.870477,275.271,0.0156395,4.94569,0.106666,33.731,0.00721701,2.28223
1046,0.867577,274.369,0.0177311,5.6074,0.108361,34.2689,0.00633113,2.0022
1047,0.864402,273.38,0.0199111,6.29718,0.109571,34.6534,0.00611556,1.93413
1048,0.860961,272.306,0.022168,7.01131,0.110289,34.8824,0.00658135,2.08156
1049,0.85726,271.149,0.0244904,7.74624,0.110518,34.9564,0.00773153,2.44546
1050,0.853304,269.91,0.0268678,8.49861,0.110267,34.8788,0.00956104,3.02427
1051,0.849098,268.592,0.0292901,9.26523,0.109555,34.6551,0.0120568,3.8139
1052,0.844647,267.196,0.0317478,10.0431,0.108407,34.2936,0.0151982,4.80779
1053,0.839953,265.722,0.0342322,10.8295,0.106858,33.8049,0.0189568,5.99704
1054,0.83502,264.172,0.0367351,11.6217,0.104947,33.2018,0.0232976,7.37056
1055,0.82985,262.546,0.0392493,12.4176,0.102722,32.4988,0.028179,8.91522
1056,0.824445,260.845,0.0417684,13.2151,0.100232,31.7123,0.0335541,10.6161
1057,0.818807,259.07,0.0442872,14.0124,0.097535,30.86,0.0393706,12.4568
1058,0.812936,257.22,0.0468015,14.8084,0.0946894,29.9606,0.0455726,14.4196
1059,0.806834,255.297,0.0493087,15.6022,0.0917565,29.0334,0.0521009,16.4857
1060,0.8005,253.299,0.0518073,16.3932,0.0887985,28.0982,0.0588942,18.6357
1061,0.793935,251.228,0.0542979,17.1817,0.0858776,27.1746,0.0658899,20.8498
1062,0.787138,249.083,0.0567826,17.9684,0.0830541,26.2817,0.0730254,23.1083
1063,0.78011,246.864,0.0592653,18.7544,0.0803862,25.438,0.0802388,25.3914
1064,0.77285,244.571,0.0617521,19.5416,0.0779281,24.6606,0.0874699,27.6801
1065,0.765358,242.204,0.064251,20.3327,0.0757294,23.9652,0.0946612,29.9563
1066,0.757635,239.763,0.0667721,21.1309,0.073834,23.3657,0.101759,32.2028
1067,0.74968,237.249,0.0693278,21.9399,0.0722791,22.8739,0.108713,34.4039
1068,0.741495,234.66,0.0719323,22.7644,0.0710947,22.4993,0.115478,36.5453
1069,0.733079,231.998,0.074602,23.6094,0.070303,22.2489,0.122016,38.6146
1070,0.724434,229.264,0.0773552,24.4808,0.069918,22.1272,0.128293,40.6012
1071,0.715562,226.457,0.080212,25.385,0.0699449,22.1357,0.134281,42.4965
1072,0.706464,223.578,0.0831938,26.3287,0.0703807,22.2737,0.139961,44.2941
1073,0.697145,220.628,0.0863237,27.3192,0.0712134,22.5372,0.145318,45.9894
1074,0.687606,217.608,0.0896257,28.3641,0.072423,22.9199,0.150345,47.5801
1075,0.677853,214.521,0.0931246,29.4712,0.0739816,23.413,0.155041,49.066
1076,0.667889,211.366,0.0968456,30.6486,0.0758538,24.0053,0.159411,50.4485
1077,0.657722,208.146,0.100814,31.9041,0.0779979,24.6836,0.163466,51.7313
1078,0.647357,204.863,0.105055,33.2459,0.0803661,25.4327,0.167222,52.9193
1079,0.636801,201.52,0.109593,34.6814,0.0829059,26.2361,0.1707,54.0191
1080,0.626064,198.119,0.114451,36.2181,0.0855609,27.0759,0.173925,55.0387
1081,0.615153,194.663,0.11965,37.8628,0.0882722,27.9334,0.176924,55.9869
1082,0.60408,191.154,0.125212,39.6219,0.0909791,28.7893,0.17973,56.8734
1083,0.592854,187.598,0.131152,41.5008,0.0936206,29.6245,0.182373,57.7086
1084,0.581488,183.997,0.137488,43.5043,0.0961364,30.4198,0.184888,58.5029
1085,0.569995,180.355,0.144229,45.6363,0.0984682,31.1568,0.187308,59.267
1086,0.558388,176.677,0.151386,47.8994,0.100561,31.818,0.189665,60.0113
1087,0.546681,172.968,0.158963,50.2953,0.102363,32.3871,0.191993,60.7457
1088,0.534891,169.232,0.166963,52.8246,0.103828,32.8496,0.194319,61.4796
1089,0.523031,165.474,0.175383,55.4866,0.104915,33.1925,0.19667,62.2214
1090,0.51112,161.699,0.184217,58.2793,0.105591,33.4051,0.199071,62.9786
1091,0.499175,157.914,0.193455,61.1995,0.105829,33.479,0.201541,63.7572
1092,0.487213,154.123,0.203084,64.2427,0.105609,33.4081,0.204094,64.5623
1093,0.475252,150.333,0.213085,67.4034,0.10492,33.1885,0.206743,65.3974
1094,0.463311,146.549,0.223437,70.6747,0.103758,32.8193,0.209494,66.2645
1095,0.45141,142.777,0.234115,74.0486,0.102126,32.3016,0.212349,67.1643
1096,0.439568,139.025,0.24509,77.5161,0.100037,31.6392,0.215305,68.0958
1097,0.427803,135.297,0.256332,81.0674,0.0975094,30.8382,0.218355,69.0569
1098,0.416136,131.599,0.267807,84.6917,0.0945693,29.9068,0.221488,70.0438
1099,0.404585,127.939,0.279478,88.3774,0.0912487,28.855,0.224688,71.0518
1100,0.393171,124.323,0.291307,92.1126,0.087585,27.6948,0.227937,72.0748
1101,0.381912,120.755,0.303255,95.8847,0.0836204,26.4395,0.231213,73.106
1102,0.370828,117.243,0.315281,99.6809,0.0794007,25.1037,0.23449,74.1376
