t,T+R,N_0,N_1
3100,0.99889,1.20929e-18,1.3107e-18
3200,0.99889,1.20894e-18,1.31094e-18
3300,0.99889,1.2087e-18,1.311e-18
3400,0.99889,1.20826e-18,1.31093e-18
3500,0.99889,1.20918e-18,1.31127e-18
3600,0.99889,1.20926e-18,1.31131e-18
3700,0.99889,1.20838e-18,1.31138e-18
3800,0.99889,1.2086e-18,1.31137e-18
3900,0.99889,1.20778e-18,1.31187e-18
4000,0.99889,1.20776e-18,1.31214e-18
4100,0.99889,1.20806e-18,1.31187e-18
4200,0.99889,1.20711e-18,1.31204e-18
4300,0.99889,1.2072e-18,1.31165e-18
4400,0.99889,1.20825e-18,1.31085e-18
4500,0.99889,1.20855e-18,1.31065e-18
4600,0.99889,1.20876e-18,1.31093e-18
4700,0.99889,1.20824e-18,1.31065e-18
4800,0.99889,1.20786e-18,1.31055e-18
4900,0.99889,1.20822e-18,1.31123e-18
5000,0.99889,1.20942e-18,1.31073e-18
5100,0.99889,1.20823e-18,1.3113e-18
5200,0.99889,1.20931e-18,1.311e-18
5300,0.99889,1.20924e-18,1.31134e-18
5400,0.99889,1.20868e-18,1.31101e-18
5500,0.99889,1.20875e-18,1.31164e-18
5600,0.99889,1.20855e-18,1.31112e-18
5700,0.99889,1.20886e-18,1.31101e-18
5800,0.99889,1.20809e-18,1.31152e-18
5900,0.99889,1.20807e-18,1.31141e-18
6000,0.99889,1.2082e-18,1.31118e-18
6100,0.99889,1.20838e-18,1.31124e-18
6200,0.99889,1.20882e-18,1.31125e-18
6300,0.99889,1.20868e-18,1.3113e-18
6400,0.99889,1.20852e-18,1.31052e-18
6500,0.99889,1.20851e-18,1.31193e-18
6600,0.99889,1.20906e-18,1.31182e-18
6700,0.99889,1.209e-18,1.31135e-18
6800,0.99889,1.20775e-18,1.31112e-18
6900,0.99889,1.20827e-18,1.3121e-18
7000,0.99889,1.20727e-18,1.31186e-18
7100,0.99889,1.20481e-18,1.31197e-18
7200,0.99889,1.20108e-18,1.31108e-18
7300,0.99889,1.20304e-18,1.3124e-18
7400,0.99889,1.2019e-18,1.31161e-18
7500,0.99889,1.2025e-18,1.31124e-18
7600,0.99889,1.20172e-18,1.31155e-18
7700,0.99889,1.20118e-18,1.31208e-18
7800,0.99889,1.19949e-18,1.31103e-18
7900,0.99889,1.19905e-18,1.31105e-18
8000,0.99889,1.2002e-18,1.31151e-18
8100,0.99889,1.20043e-18,1.31177e-18
8200,0.99889,1.19908e-18,1.31214e-18
8300,0.99889,1.19936e-18,1.31194e-18
8400,0.99889,1.19969e-18,1.31177e-18
