t,T+R,N_0,N_1,N_2,N_3
0,1,5.19025e-27,4.9917e-43,1.42896e-48,2.10028e-54
10,1,4.72433e-27,8.10743e-34,1.23554e-35,2.53659e-37
20,1,4.1531e-27,7.93112e-33,4.34111e-34,2.90984e-35
30,1,2.14037e-27,2.98719e-33,4.8755e-34,1.27343e-34
40,1,6.03188e-27,3.79254e-31,1.38916e-32,3.56892e-33
50,1,5.68158e-27,3.79519e-31,3.12942e-32,2.063e-32
60,1,4.83116e-27,2.57889e-31,1.79846e-32,1.49146e-32
70,1,6.0082e-27,7.4006e-31,2.1431e-31,8.98191e-32
80,1,5.60052e-27,8.82288e-30,2.34675e-30,1.97191e-30
90,1,5.1581e-27,3.86049e-29,1.08519e-29,1.4283e-29
100,1,3.60145e-27,8.15201e-29,1.1698e-29,1.36508e-29
110,1,5.63497e-27,6.73097e-30,5.70332e-30,4.57572e-30
120,1,4.78844e-27,9.8332e-29,1.17089e-31,9.62691e-30
130,1,4.34749e-27,2.27753e-29,2.8664e-29,5.3124e-30
140,0.999754,9.40541e-25,9.81081e-25,9.53272e-25,5.25859e-25
150,1.01314,1.01127e-20,1.0899e-20,1.06638e-20,6.00801e-21
160,1.1387,2.64937e-17,2.77332e-17,2.77502e-17,1.62927e-17
170,1.77552,2.17069e-14,2.19165e-14,2.25708e-14,1.40313e-14
180,2.05351,6.92261e-12,6.64669e-12,7.05815e-12,4.72804e-12
190,1.86979,1.00598e-09,9.00972e-10,9.81034e-10,7.22322e-10
200,12.197,7.47769e-08,6.11688e-08,6.70884e-08,5.55681e-08
210,0.454047,3.09799e-06,2.27817e-06,2.42226e-06,2.32163e-06
220,1.03777,7.62078e-05,5.03918e-05,4.84e-05,5.56292e-05
230,9.41958,0.00116354,0.000711074,0.000550621,0.000794437
240,2.98093,0.0113334,0.00675572,0.00362366,0.00693732
250,2.88666,0.0713407,0.0439319,0.0141412,0.037611
260,2.06854,0.290811,0.189692,0.0365438,0.127478
270,2.02096,0.765765,0.507393,0.0824412,0.269785
280,3.04763,1.30414,0.751357,0.172526,0.349536
290,2.56644,1.44218,0.493701,0.233484,0.254169
300,1.45247,1.00711,0.0948609,0.1474,0.0741539
310,0.735126,0.499048,0.151543,0.027745,0.00449709
320,0.83138,0.581897,0.184598,0.00963127,0.0193835
330,0.854156,0.742213,0.062094,0.0278461,0.00637845
340,0.690885,0.539551,0.120328,0.0187563,0.00199849
350,0.861366,0.715972,0.12189,0.0153861,0.00380296
360,0.917924,0.792138,0.102851,0.0174703,0.0026129
370,0.901324,0.750236,0.126729,0.0193903,0.00374247
380,1.04218,0.889032,0.129723,0.0197018,0.00298935
390,0.987807,0.84084,0.125556,0.0179732,0.00306688
400,1.01188,0.858226,0.129631,0.0201904,0.00364357
410,1.01042,0.857657,0.129687,0.0198194,0.00315614
420,0.982052,0.834578,0.125983,0.0183759,0.00306337
430,1.00093,0.848978,0.128504,0.019824,0.00359199
440,0.992997,0.843428,0.127126,0.0193698,0.00305823
450,0.99755,0.846836,0.128443,0.0189759,0.00328811
460,0.998204,0.847945,0.127393,0.0195234,0.00333847
470,0.994383,0.844097,0.127814,0.0192845,0.0031851
480,0.996997,0.846407,0.128056,0.0192355,0.00329794
490,0.996305,0.846319,0.127406,0.0193319,0.00324861
500,0.996102,0.845489,0.12803,0.0193145,0.00326775
600,0.996305,0.845962,0.127784,0.0192994,0.00325927
