t,T+R,N_0,N_1,N_2
0,1,2.02345e-29,4.6556e-43,6.38088e-49
10,1,2.38612e-29,6.60983e-36,1.49789e-37
20,1,3.86102e-29,1.44595e-35,3.20398e-36
30,1,3.18972e-29,1.61295e-33,1.22414e-34
40,1,4.22863e-29,2.1494e-35,5.38199e-35
50,1,2.58042e-29,4.53095e-32,1.7606e-33
60,1,3.80635e-29,3.75342e-31,2.56917e-32
70,1,2.18154e-29,6.52262e-31,6.35552e-32
80,1,1.60167e-29,8.83366e-31,1.10458e-31
90,1,2.5913e-29,1.032e-30,1.26114e-31
100,1,2.95556e-29,1.11547e-30,3.92895e-32
110,1,2.3078e-29,1.04012e-30,8.22583e-33
120,1.00001,2.40285e-29,1.66907e-30,1.96693e-31
130,1.00045,2.72893e-29,2.25133e-30,1.11704e-30
140,1.01894,5.37289e-29,1.16094e-29,3.98014e-31
150,0.930605,1.51907e-25,2.12735e-25,1.4162e-25
160,1.46889,9.76409e-22,1.38385e-21,9.51039e-22
170,0.656464,1.73874e-18,2.53324e-18,1.83763e-18
180,0.184683,1.08241e-15,1.61735e-15,1.2506e-15
190,0.0411104,2.7592e-13,4.21309e-13,3.5095e-13
200,0.0685865,3.25509e-11,5.04811e-11,4.58539e-11
210,0.0795766,1.9532e-09,3.04778e-09,3.06335e-09
220,0.15732,6.40347e-08,9.91469e-08,1.12342e-07
230,0.241834,1.20771e-06,1.81788e-06,2.38083e-06
240,0.389065,1.35459e-05,1.92221e-05,3.01542e-05
250,0.578011,9.1801e-05,0.00011696,0.000232069
260,0.797688,0.000375733,0.000394893,0.00108464
270,0.985667,0.000915792,0.000674838,0.00301838
280,1.08559,0.00130672,0.000510542,0.00478623
290,1.08243,0.00111045,0.000467617,0.00399972
300,1.02674,0.000644362,0.00125495,0.00157782
310,0.981211,0.000359888,0.0015467,0.000440013
320,0.970454,0.000286871,0.000961983,0.000630923
330,0.982058,0.000224381,0.000444341,0.000988922
340,0.995867,0.000125516,0.000303578,0.000985398
350,1.0022,4.37153e-05,0.000376009,0.000769863
360,1.0008,3.13029e-06,0.000414832,0.000622159
370,0.995522,5.13033e-06,0.000390225,0.000607287
380,0.990971,2.0967e-05,0.000376675,0.000647684
390,0.989937,2.6702e-05,0.00039428,0.00068605
400,0.991839,1.98376e-05,0.000410548,0.000714442
410,0.994026,1.10476e-05,0.00040994,0.000731649
420,0.994631,7.86345e-06,0.000407034,0.000731872
430,0.993885,9.55885e-06,0.000412844,0.000720351
440,0.993059,1.20382e-05,0.000420329,0.00071198
450,0.99289,1.3048e-05,0.000420452,0.000713936
460,0.99319,1.27983e-05,0.000415178,0.000720063
470,0.993478,1.21971e-05,0.000411643,0.000721993
