t,T+R,N_0,N_1,N_2
4400,0.998732,1.15375e-18,4.06672e-18,3.77608e-18
4500,0.998732,1.15396e-18,4.06664e-18,3.77519e-18
4600,0.998732,1.15443e-18,4.06649e-18,3.7759e-18
4700,0.998732,1.15363e-18,4.06641e-18,3.77577e-18
4800,0.998732,1.15326e-18,4.066e-18,3.77594e-18
4900,0.998732,1.15326e-18,4.0667e-18,3.77596e-18
5000,0.998732,1.15455e-18,4.06657e-18,3.77577e-18
5100,0.998732,1.1534e-18,4.06678e-18,3.7764e-18
5200,0.998732,1.15452e-18,4.06634e-18,3.77646e-18
5300,0.998732,1.15433e-18,4.06677e-18,3.77512e-18
5400,0.998732,1.15347e-18,4.06637e-18,3.77527e-18
5500,0.998732,1.15351e-18,4.06676e-18,3.77508e-18
5600,0.998732,1.15318e-18,4.06662e-18,3.77532e-18
5700,0.998732,1.15349e-18,4.06702e-18,3.77496e-18
5800,0.998732,1.15281e-18,4.06728e-18,3.77522e-18
5900,0.998732,1.1527e-18,4.06724e-18,3.77517e-18
6000,0.998732,1.15268e-18,4.06678e-18,3.77546e-18
6100,0.998732,1.1531e-18,4.06689e-18,3.77574e-18
6200,0.998732,1.15365e-18,4.06708e-18,3.77597e-18
6300,0.998732,1.15334e-18,4.06659e-18,3.77615e-18
6400,0.998732,1.15368e-18,4.06686e-18,3.77511e-18
6500,0.998732,1.1533e-18,4.0676e-18,3.77382e-18
6600,0.998732,1.15428e-18,4.06852e-18,3.77461e-18
6700,0.998732,1.15453e-18,4.06803e-18,3.77586e-18
6800,0.998732,1.15366e-18,4.0674e-18,3.77524e-18
6900,0.998732,1.15359e-18,4.06845e-18,3.77616e-18
7000,0.998732,1.15282e-18,4.06902e-18,3.77465e-18
7100,0.998732,1.15057e-18,4.06941e-18,3.77546e-18
7200,0.998732,1.14707e-18,4.06963e-18,3.77645e-18
7300,0.998732,1.14901e-18,4.07026e-18,3.77547e-18
7400,0.998732,1.14774e-18,4.06927e-18,3.77522e-18
7500,0.998732,1.14866e-18,4.06912e-18,3.77488e-18
7600,0.998732,1.14759e-18,4.06983e-18,3.77395e-18
7700,0.998732,1.1473e-18,4.07044e-18,3.77321e-18
7800,0.998732,1.14541e-18,4.06947e-18,3.77536e-18
7900,0.998732,1.1456e-18,4.06967e-18,3.77561e-18
8000,0.998732,1.1467e-18,4.07041e-18,3.77643e-18
8100,0.998732,1.14657e-18,4.0707e-18,3.77627e-18
8200,0.998732,1.14542e-18,4.07124e-18,3.77651e-18
8300,0.998732,1.14556e-18,4.07127e-18,3.77568e-18
8400,0.998732,1.14551e-18,4.07067e-18,3.77586e-18
