t,T+R,N_0,N_1
0,1,1.36951e-28,2.55886e-43
10,1,1.38116e-28,1.05933e-36
20,1,1.31202e-28,5.82486e-34
30,1,1.11818e-28,1.44508e-33
40,1,1.94485e-28,2.60762e-32
50,1,2.94069e-28,4.2614e-31
60,1,2.46761e-28,4.67165e-31
70,1,2.42637e-28,7.93084e-32
80,1,3.26206e-28,1.34372e-31
90,1,3.13735e-28,6.25528e-31
100,1,3.60847e-28,3.16752e-30
110,1,3.8734e-28,8.17867e-30
120,1,3.21411e-28,1.86991e-29
130,0.999965,3.20788e-28,3.58889e-29
140,0.996569,5.47502e-29,7.22738e-30
150,0.972259,3.27469e-24,2.37309e-24
160,1.26694,1.61677e-20,1.18921e-20
170,0.729827,2.32592e-17,1.77824e-17
180,2.08278,1.23409e-14,9.88845e-15
190,1.31786,2.81996e-12,2.38735e-12
200,0.426832,3.12111e-10,2.81568e-10
210,0.0978861,1.83272e-08,1.77845e-08
220,0.13958,6.13109e-07,6.46774e-07
230,0.073675,1.2352e-05,1.43392e-05
240,0.116677,0.000156394,0.00020265
250,0.11411,0.00128502,0.00188932
260,0.133131,0.00701769,0.0119238
270,0.190238,0.0259674,0.0519447
280,0.329646,0.0664609,0.15875
290,0.563152,0.121542,0.346581
300,0.8081,0.168372,0.556698
310,0.959676,0.193747,0.695192
320,1.00471,0.208084,0.737622
330,1.01047,0.230244,0.731639
340,1.01716,0.261978,0.715308
350,1.02073,0.287844,0.699997
360,1.02256,0.303113,0.69187
370,1.02376,0.310013,0.689978
380,1.0201,0.309605,0.689224
390,1.01328,0.306169,0.687277
400,1.00502,0.302195,0.683631
410,0.997696,0.299145,0.679465
420,0.992644,0.297278,0.67609
430,0.990077,0.296271,0.674223
440,0.989406,0.295709,0.673802
450,0.98978,0.295323,0.674304
460,0.990479,0.29502,0.675121
470,0.991111,0.294818,0.675835
480,0.991543,0.294738,0.67628
490,0.991815,0.294777,0.676483
500,0.991995,0.29489,0.676543
600,0.992265,0.295248,0.676529
700,0.992264,0.295239,0.676533
800,0.992264,0.295239,0.676533
900,0.992264,0.295239,0.676533
1000,0.992264,0.295239,0.676533
1100,0.992264,0.295239,0.676533
1200,0.992264,0.295239,0.676533
1300,0.992264,0.295239,0.676533
1400,0.992264,0.295239,0.676533
1500,0.992264,0.295239,0.676533
1600,0.992264,0.295239,0.676533
1700,0.992264,0.295239,0.676533
1800,0.992264,0.295239,0.676533
1900,0.992264,0.295239,0.676533
2000,0.992264,0.295239,0.676533
2100,0.992264,0.295239,0.676533
2200,0.992264,0.295239,0.676533
2300,0.992264,0.295239,0.676533
2400,0.992264,0.295239,0.676533
2500,0.992264,0.295239,0.676533
2600,0.992264,0.295239,0.676533
2700,0.992264,0.295239,0.676533
2800,0.992264,0.295239,0.676533
2900,0.992264,0.295239,0.676533
3000,0.992264,0.295239,0.676533
3100,0.992264,0.295239,0.676533
3200,0.992264,0.295239,0.676533
3300,0.992264,0.295239,0.676533
3400,0.992264,0.295239,0.676533
3500,0.992264,0.295239,0.676533
3600,0.992264,0.295239,0.676533
3700,0.992264,0.295239,0.676533
3800,0.992264,0.295239,0.676533
3900,0.992264,0.295239,0.676533
4000,0.992264,0.295239,0.676533
4100,0.992264,0.295239,0.676533
4200,0.992264,0.295239,0.676533
4300,0.992264,0.295239,0.676533
4400,0.992264,0.295239,0.676533
4500,0.992264,0.295239,0.676533
4600,0.992264,0.295239,0.676533
4700,0.992264,0.295239,0.676533
4800,0.992264,0.295239,0.676533
4900,0.992264,0.295239,0.676533
5000,0.992264,0.295239,0.676533
5100,0.992264,0.295239,0.676533
5200,0.992264,0.295239,0.676533
5300,0.992264,0.295239,0.676533
5400,0.992264,0.295239,0.676533
5500,0.992264,0.295239,0.676533
5600,0.992264,0.295239,0.676533
5700,0.992264,0.295239,0.676533
5800,0.992264,0.295239,0.676533
5900,0.992264,0.295239,0.676533
6000,0.992264,0.295239,0.676533
6100,0.992264,0.295239,0.676533
6200,0.992264,0.295239,0.676533
6300,0.992264,0.295239,0.676533
6400,0.992264,0.295239,0.676533
6500,0.992264,0.295239,0.676533
6600,0.992264,0.295239,0.676533
6700,0.992264,0.295239,0.676533
6800,0.992264,0.295239,0.676533
6900,0.992264,0.295239,0.676533
7000,0.992264,0.295239,0.676533
7100,0.992264,0.295239,0.676533
7200,0.992264,0.295239,0.676533
7300,0.992264,0.295239,0.676533
7400,0.992264,0.295239,0.676533
7500,0.992264,0.295239,0.676533
7600,0.992264,0.295239,0.676533
7700,0.992264,0.295239,0.676533
7800,0.992264,0.295239,0.676533
7900,0.992264,0.295239,0.676533
8000,0.992264,0.295239,0.676533
8100,0.992264,0.295239,0.676533
8200,0.992264,0.295239,0.676533
8300,0.992264,0.295239,0.676533
8400,0.992264,0.295239,0.676533
