t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
2111,0.25833,25.0814,0.370835,40.7347,0.370835,40.7347
2112,0.25833,25.0932,0.370835,40.7547,0.370835,40.7547
2113,0.25833,25.105,0.370835,40.7747,0.370835,40.7747
2114,0.25833,25.1167,0.370835,40.7948,0.370835,40.7948
2115,0.25833,25.1285,0.370835,40.8148,0.370835,40.8148
2116,0.25833,25.1403,0.370835,40.8348,0.370835,40.8348
2117,0.25833,25.1521,0.370835,40.8548,0.370835,40.8548
2118,0.25833,25.1638,0.370835,40.8749,0.370835,40.8749
2119,0.25833,25.1756,0.370835,40.8949,0.370835,40.8949
2120,0.25833,25.1874,0.370835,40.9149,0.370835,40.9149
2121,0.25833,25.1992,0.370835,40.9349,0.370835,40.9349
2122,0.25833,25.2109,0.370835,40.9549,0.370835,40.9549
2123,0.25833,25.2227,0.370835,40.975,0.370835,40.975
2124,0.25833,25.2345,0.370835,40.995,0.370835,40.995
2125,0.25833,25.2463,0.370835,41.015,0.370835,41.015
2126,0.25833,25.2581,0.370835,41.035,0.370835,41.035
2127,0.25833,25.2698,0.370835,41.0551,0.370835,41.0551
2128,0.25833,25.2816,0.370835,41.0751,0.370835,41.0751
2129,0.25833,25.2934,0.370835,41.0951,0.370835,41.0951
2130,0.25833,25.3052,0.370835,41.1151,0.370835,41.1151
2131,0.25833,25.3169,0.370835,41.1352,0.370835,41.1352
2132,0.25833,25.3287,0.370835,41.1552,0.370835,41.1552
2133,0.25833,25.3405,0.370835,41.1752,0.370835,41.1752
2134,0.25833,25.3523,0.370835,41.1952,0.370835,41.1952
2135,0.25833,25.364,0.370835,41.2153,0.370835,41.2153
2136,0.25833,25.3758,0.370835,41.2353,0.370835,41.2353
2137,0.25833,25.3876,0.370835,41.2553,0.370835,41.2553
2138,0.25833,25.3994,0.370835,41.2753,0.370835,41.2753
2139,0.25833,25.4112,0.370835,41.2954,0.370835,41.2954
2140,0.25833,25.4229,0.370835,41.3154,0.370835,41.3154
2141,0.25833,25.4347,0.370835,41.3354,0.370835,41.3354
2142,0.25833,25.4465,0.370835,41.3554,0.370835,41.3554
2143,0.25833,25.4583,0.370835,41.3755,0.370835,41.3755
2144,0.25833,25.47,0.370835,41.3955,0.370835,41.3955
2145,0.25833,25.4818,0.370835,41.4155,0.370835,41.4155
2146,0.25833,25.4936,0.370835,41.4355,0.370835,41.4355
2147,0.25833,25.5054,0.370835,41.4556,0.370835,41.4556
2148,0.25833,25.5172,0.370835,41.4756,0.370835,41.4756
2149,0.25833,25.5289,0.370835,41.4956,0.370835,41.4956
2150,0.25833,25.5407,0.370835,41.5156,0.370835,41.5156
2151,0.25833,25.5525,0.370835,41.5357,0.370835,41.5357
2152,0.25833,25.5643,0.370835,41.5557,0.370835,41.5557
2153,0.25833,25.576,0.370835,41.5757,0.370835,41.5757
2154,0.25833,25.5878,0.370835,41.5957,0.370835,41.5957
2155,0.25833,25.5996,0.370835,41.6158,0.370835,41.6158
2156,0.25833,25.6114,0.370835,41.6358,0.370835,41.6358
2157,0.25833,25.6231,0.370835,41.6558,0.370835,41.6558
2158,0.25833,25.6349,0.370835,41.6758,0.370835,41.6758
2159,0.25833,25.6467,0.370835,41.6959,0.370835,41.6959
2160,0.25833,25.6585,0.370835,41.7159,0.370835,41.7159
2161,0.25833,25.6703,0.370835,41.7359,0.370835,41.7359
2162,0.25833,25.682,0.370835,41.7559,0.370835,41.7559
2163,0.25833,25.6938,0.370835,41.776,0.370835,41.776
2164,0.25833,25.7056,0.370835,41.796,0.370835,41.796
2165,0.25833,25.7174,0.370835,41.816,0.370835,41.816
2166,0.25833,25.7291,0.370835,41.836,0.370835,41.836
2167,0.25833,25.7409,0.370835,41.8561,0.370835,41.8561
2168,0.25833,25.7527,0.370835,41.8761,0.370835,41.8761
2169,0.25833,25.7645,0.370835,41.8961,0.370835,41.8961
2170,0.25833,25.7762,0.370835,41.9161,0.370835,41.9161
2171,0.25833,25.788,0.370835,41.9362,0.370835,41.9362
2172,0.25833,25.7998,0.370835,41.9562,0.370835,41.9562
2173,0.25833,25.8116,0.370835,41.9762,0.370835,41.9762
2174,0.25833,25.8234,0.370835,41.9962,0.370835,41.9962
2175,0.25833,25.8351,0.370835,42.0163,0.370835,42.0163
2176,0.25833,25.8469,0.370835,42.0363,0.370835,42.0363
2177,0.25833,25.8587,0.370835,42.0563,0.370835,42.0563
2178,0.25833,25.8705,0.370835,42.0763,0.370835,42.0763
2179,0.25833,25.8822,0.370835,42.0964,0.370835,42.0964
2180,0.25833,25.894,0.370835,42.1164,0.370835,42.1164
2181,0.25833,25.9058,0.370835,42.1364,0.370835,42.1364
2182,0.25833,25.9176,0.370835,42.1564,0.370835,42.1564
2183,0.25833,25.9293,0.370835,42.1765,0.370835,42.1765
2184,0.25833,25.9411,0.370835,42.1965,0.370835,42.1965
2185,0.25833,25.9529,0.370835,42.2165,0.370835,42.2165
2186,0.25833,25.9647,0.370835,42.2365,0.370835,42.2365
2187,0.25833,25.9765,0.370835,42.2566,0.370835,42.2566
2188,0.25833,25.9882,0.370835,42.2766,0.370835,42.2766
2189,0.25833,26,0.370835,42.2966,0.370835,42.2966
2190,0.25833,26.0118,0.370835,42.3166,0.370835,42.3166
2191,0.25833,26.0236,0.370835,42.3367,0.370835,42.3367
2192,0.25833,26.0353,0.370835,42.3567,0.370835,42.3567
2193,0.25833,26.0471,0.370835,42.3767,0.370835,42.3767
2194,0.25833,26.0589,0.370835,42.3967,0.370835,42.3967
2195,0.25833,26.0707,0.370835,42.4168,0.370835,42.4168
2196,0.25833,26.0824,0.370835,42.4368,0.370835,42.4368
2197,0.25833,26.0942,0.370835,42.4568,0.370835,42.4568
2198,0.25833,26.106,0.370835,42.4768,0.370835,42.4768
2199,0.25833,26.1178,0.370835,42.4969,0.370835,42.4969
2200,0.25833,26.1296,0.370835,42.5169,0.370835,42.5169
2201,0.25833,26.1413,0.370835,42.5369,0.370835,42.5369
2202,0.25833,26.1531,0.370835,42.5569,0.370835,42.5569
2203,0.25833,26.1649,0.370835,42.577,0.370835,42.577
2204,0.25833,26.1767,0.370835,42.597,0.370835,42.597
2205,0.25833,26.1884,0.370835,42.617,0.370835,42.617
2206,0.25833,26.2002,0.370835,42.637,0.370835,42.637
2207,0.25833,26.212,0.370835,42.6571,0.370835,42.6571
2208,0.25833,26.2238,0.370835,42.6771,0.370835,42.6771
2209,0.25833,26.2355,0.370835,42.6971,0.370835,42.6971
2210,0.25833,26.2473,0.370835,42.7171,0.370835,42.7171
2211,0.25833,26.2591,0.370835,42.7372,0.370835,42.7372
2212,0.25833,26.2709,0.370835,42.7572,0.370835,42.7572
2213,0.25833,26.2827,0.370835,42.7772,0.370835,42.7772
2214,0.25833,26.2944,0.370835,42.7972,0.370835,42.7972
2215,0.25833,26.3062,0.370835,42.8173,0.370835,42.8173
2216,0.25833,26.318,0.370835,42.8373,0.370835,42.8373
2217,0.25833,26.3298,0.370835,42.8573,0.370835,42.8573
2218,0.25833,26.3415,0.370835,42.8773,0.370835,42.8773
2219,0.25833,26.3533,0.370835,42.8973,0.370835,42.8973
2220,0.25833,26.3651,0.370835,42.9174,0.370835,42.9174
2221,0.25833,26.3769,0.370835,42.9374,0.370835,42.9374
2222,0.25833,26.3886,0.370835,42.9574,0.370835,42.9574
2223,0.25833,26.4004,0.370835,42.9774,0.370835,42.9774
2224,0.25833,26.4122,0.370835,42.9975,0.370835,42.9975
2225,0.25833,26.424,0.370835,43.0175,0.370835,43.0175
2226,0.25833,26.4358,0.370835,43.0375,0.370835,43.0375
2227,0.25833,26.4475,0.370835,43.0575,0.370835,43.0575
2228,0.25833,26.4593,0.370835,43.0776,0.370835,43.0776
2229,0.25833,26.4711,0.370835,43.0976,0.370835,43.0976
2230,0.25833,26.4829,0.370835,43.1176,0.370835,43.1176
2231,0.25833,26.4946,0.370835,43.1376,0.370835,43.1376
2232,0.25833,26.5064,0.370835,43.1577,0.370835,43.1577
2233,0.25833,26.5182,0.370835,43.1777,0.370835,43.1777
2234,0.25833,26.53,0.370835,43.1977,0.370835,43.1977
2235,0.25833,26.5417,0.370835,43.2177,0.370835,43.2177
2236,0.25833,26.5535,0.370835,43.2378,0.370835,43.2378
2237,0.25833,26.5653,0.370835,43.2578,0.370835,43.2578
2238,0.25833,26.5771,0.370835,43.2778,0.370835,43.2778
2239,0.25833,26.5889,0.370835,43.2978,0.370835,43.2978
2240,0.25833,26.6006,0.370835,43.3179,0.370835,43.3179
2241,0.25833,26.6124,0.370835,43.3379,0.370835,43.3379
2242,0.25833,26.6242,0.370835,43.3579,0.370835,43.3579
2243,0.25833,26.636,0.370835,43.3779,0.370835,43.3779
2244,0.25833,26.6477,0.370835,43.398,0.370835,43.398
2245,0.25833,26.6595,0.370835,43.418,0.370835,43.418
2246,0.25833,26.6713,0.370835,43.438,0.370835,43.438
2247,0.25833,26.6831,0.370835,43.458,0.370835,43.458
2248,0.25833,26.6948,0.370835,43.4781,0.370835,43.4781
2249,0.25833,26.7066,0.370835,43.4981,0.370835,43.4981
2250,0.25833,26.7184,0.370835,43.5181,0.370835,43.5181
2251,0.25833,26.7302,0.370835,43.5381,0.370835,43.5381
2252,0.25833,26.742,0.370835,43.5582,0.370835,43.5582
2253,0.25833,26.7537,0.370835,43.5782,0.370835,43.5782
2254,0.25833,26.7655,0.370835,43.5982,0.370835,43.5982
2255,0.25833,26.7773,0.370835,43.6182,0.370835,43.6182
2256,0.25833,26.7891,0.370835,43.6383,0.370835,43.6383
2257,0.25833,26.8008,0.370835,43.6583,0.370835,43.6583
2258,0.25833,26.8126,0.370835,43.6783,0.370835,43.6783
2259,0.25833,26.8244,0.370835,43.6983,0.370835,43.6983
2260,0.25833,26.8362,0.370835,43.7184,0.370835,43.7184
2261,0.25833,26.8479,0.370835,43.7384,0.370835,43.7384
2262,0.25833,26.8597,0.370835,43.7584,0.370835,43.7584
2263,0.25833,26.8715,0.370835,43.7784,0.370835,43.7784
2264,0.25833,26.8833,0.370835,43.7985,0.370835,43.7985
2265,0.25833,26.8951,0.370835,43.8185,0.370835,43.8185
2266,0.25833,26.9068,0.370835,43.8385,0.370835,43.8385
2267,0.25833,26.9186,0.370835,43.8585,0.370835,43.8585
2268,0.25833,26.9304,0.370835,43.8786,0.370835,43.8786
2269,0.25833,26.9422,0.370835,43.8986,0.370835,43.8986
2270,0.25833,26.9539,0.370835,43.9186,0.370835,43.9186
2271,0.25833,26.9657,0.370835,43.9386,0.370835,43.9386
2272,0.25833,26.9775,0.370835,43.9587,0.370835,43.9587
2273,0.25833,26.9893,0.370835,43.9787,0.370835,43.9787
2274,0.25833,27.001,0.370835,43.9987,0.370835,43.9987
2275,0.25833,27.0128,0.370835,44.0187,0.370835,44.0187
2276,0.25833,27.0246,0.370835,44.0388,0.370835,44.0388
2277,0.25833,27.0364,0.370835,44.0588,0.370835,44.0588
2278,0.25833,27.0482,0.370835,44.0788,0.370835,44.0788
2279,0.25833,27.0599,0.370835,44.0988,0.370835,44.0988
2280,0.25833,27.0717,0.370835,44.1189,0.370835,44.1189
2281,0.25833,27.0835,0.370835,44.1389,0.370835,44.1389
2282,0.25833,27.0953,0.370835,44.1589,0.370835,44.1589
2283,0.25833,27.107,0.370835,44.1789,0.370835,44.1789
2284,0.25833,27.1188,0.370835,44.199,0.370835,44.199
2285,0.25833,27.1306,0.370835,44.219,0.370835,44.219
2286,0.25833,27.1424,0.370835,44.239,0.370835,44.239
2287,0.25833,27.1541,0.370835,44.259,0.370835,44.259
2288,0.25833,27.1659,0.370835,44.2791,0.370835,44.2791
2289,0.25833,27.1777,0.370835,44.2991,0.370835,44.2991
2290,0.25833,27.1895,0.370835,44.3191,0.370835,44.3191
2291,0.25833,27.2013,0.370835,44.3391,0.370835,44.3391
2292,0.25833,27.213,0.370835,44.3592,0.370835,44.3592
2293,0.25833,27.2248,0.370835,44.3792,0.370835,44.3792
2294,0.25833,27.2366,0.370835,44.3992,0.370835,44.3992
2295,0.25833,27.2484,0.370835,44.4192,0.370835,44.4192
2296,0.25833,27.2601,0.370835,44.4393,0.370835,44.4393
2297,0.25833,27.2719,0.370835,44.4593,0.370835,44.4593
2298,0.25833,27.2837,0.370835,44.4793,0.370835,44.4793
2299,0.25833,27.2955,0.370835,44.4993,0.370835,44.4993
2300,0.25833,27.3072,0.370835,44.5194,0.370835,44.5194
2301,0.25833,27.319,0.370835,44.5394,0.370835,44.5394
2302,0.25833,27.3308,0.370835,44.5594,0.370835,44.5594
2303,0.25833,27.3426,0.370835,44.5794,0.370835,44.5794
2304,0.25833,27.3544,0.370835,44.5995,0.370835,44.5995
2305,0.25833,27.3661,0.370835,44.6195,0.370835,44.6195
2306,0.25833,27.3779,0.370835,44.6395,0.370835,44.6395
2307,0.25833,27.3897,0.370835,44.6595,0.370835,44.6595
2308,0.25833,27.4015,0.370835,44.6796,0.370835,44.6796
2309,0.25833,27.4132,0.370835,44.6996,0.370835,44.6996
2310,0.25833,27.425,0.370835,44.7196,0.370835,44.7196
2311,0.25833,27.4368,0.370835,44.7396,0.370835,44.7396
2312,0.25833,27.4486,0.370835,44.7597,0.370835,44.7597
2313,0.25833,27.4603,0.370835,44.7797,0.370835,44.7797
2314,0.25833,27.4721,0.370835,44.7997,0.370835,44.7997
2315,0.25833,27.4839,0.370835,44.8197,0.370835,44.8197
2316,0.25833,27.4957,0.370835,44.8397,0.370835,44.8397
2317,0.25833,27.5075,0.370835,44.8598,0.370835,44.8598
2318,0.25833,27.5192,0.370835,44.8798,0.370835,44.8798
2319,0.25833,27.531,0.370835,44.8998,0.370835,44.8998
2320,0.25833,27.5428,0.370835,44.9198,0.370835,44.9198
2321,0.25833,27.5546,0.370835,44.9399,0.370835,44.9399
2322,0.25833,27.5663,0.370835,44.9599,0.370835,44.9599
2323,0.25833,27.5781,0.370835,44.9799,0.370835,44.9799
2324,0.25833,27.5899,0.370835,44.9999,0.370835,44.9999
2325,0.25833,27.6017,0.370835,45.02,0.370835,45.02
2326,0.25833,27.6134,0.370835,45.04,0.370835,45.04
2327,0.25833,27.6252,0.370835,45.06,0.370835,45.06
2328,0.25833,27.637,0.370835,45.08,0.370835,45.08
2329,0.25833,27.6488,0.370835,45.1001,0.370835,45.1001
2330,0.25833,27.6606,0.370835,45.1201,0.370835,45.1201
2331,0.25833,27.6723,0.370835,45.1401,0.370835,45.1401
2332,0.25833,27.6841,0.370835,45.1601,0.370835,45.1601
2333,0.25833,27.6959,0.370835,45.1802,0.370835,45.1802
2334,0.25833,27.7077,0.370835,45.2002,0.370835,45.2002
2335,0.25833,27.7194,0.370835,45.2202,0.370835,45.2202
2336,0.25833,27.7312,0.370835,45.2402,0.370835,45.2402
2337,0.25833,27.743,0.370835,45.2603,0.370835,45.2603
2338,0.25833,27.7548,0.370835,45.2803,0.370835,45.2803
2339,0.25833,27.7665,0.370835,45.3003,0.370835,45.3003
2340,0.25833,27.7783,0.370835,45.3203,0.370835,45.3203
2341,0.25833,27.7901,0.370835,45.3404,0.370835,45.3404
2342,0.25833,27.8019,0.370835,45.3604,0.370835,45.3604
2343,0.25833,27.8137,0.370835,45.3804,0.370835,45.3804
2344,0.25833,27.8254,0.370835,45.4004,0.370835,45.4004
2345,0.25833,27.8372,0.370835,45.4205,0.370835,45.4205
2346,0.25833,27.849,0.370835,45.4405,0.370835,45.4405
2347,0.25833,27.8608,0.370835,45.4605,0.370835,45.4605
2348,0.25833,27.8725,0.370835,45.4805,0.370835,45.4805
2349,0.25833,27.8843,0.370835,45.5006,0.370835,45.5006
2350,0.25833,27.8961,0.370835,45.5206,0.370835,45.5206
2351,0.25833,27.9079,0.370835,45.5406,0.370835,45.5406
2352,0.25833,27.9196,0.370835,45.5606,0.370835,45.5606
2353,0.25833,27.9314,0.370835,45.5807,0.370835,45.5807
2354,0.25833,27.9432,0.370835,45.6007,0.370835,45.6007
2355,0.25833,27.955,0.370835,45.6207,0.370835,45.6207
2356,0.25833,27.9668,0.370835,45.6407,0.370835,45.6407
2357,0.25833,27.9785,0.370835,45.6608,0.370835,45.6608
2358,0.25833,27.9903,0.370835,45.6808,0.370835,45.6808
2359,0.25833,28.0021,0.370835,45.7008,0.370835,45.7008
2360,0.25833,28.0139,0.370835,45.7208,0.370835,45.7208
2361,0.25833,28.0256,0.370835,45.7409,0.370835,45.7409
2362,0.25833,28.0374,0.370835,45.7609,0.370835,45.7609
2363,0.25833,28.0492,0.370835,45.7809,0.370835,45.7809
2364,0.25833,28.061,0.370835,45.8009,0.370835,45.8009
2365,0.25833,28.0728,0.370835,45.821,0.370835,45.821
2366,0.25833,28.0845,0.370835,45.841,0.370835,45.841
2367,0.25833,28.0963,0.370835,45.861,0.370835,45.861
2368,0.25833,28.1081,0.370835,45.881,0.370835,45.881
2369,0.25833,28.1199,0.370835,45.9011,0.370835,45.9011
2370,0.25833,28.1316,0.370835,45.9211,0.370835,45.9211
2371,0.25833,28.1434,0.370835,45.9411,0.370835,45.9411
2372,0.25833,28.1552,0.370835,45.9611,0.370835,45.9611
2373,0.25833,28.167,0.370835,45.9812,0.370835,45.9812
2374,0.25833,28.1787,0.370835,46.0012,0.370835,46.0012
2375,0.25833,28.1905,0.370835,46.0212,0.370835,46.0212
2376,0.25833,28.2023,0.370835,46.0412,0.370835,46.0412
2377,0.25833,28.2141,0.370835,46.0613,0.370835,46.0613
2378,0.25833,28.2259,0.370835,46.0813,0.370835,46.0813
2379,0.25833,28.2376,0.370835,46.1013,0.370835,46.1013
2380,0.25833,28.2494,0.370835,46.1213,0.370835,46.1213
2381,0.25833,28.2612,0.370835,46.1414,0.370835,46.1414
2382,0.25833,28.273,0.370835,46.1614,0.370835,46.1614
2383,0.25833,28.2847,0.370835,46.1814,0.370835,46.1814
2384,0.25833,28.2965,0.370835,46.2014,0.370835,46.2014
2385,0.25833,28.3083,0.370835,46.2215,0.370835,46.2215
2386,0.25833,28.3201,0.370835,46.2415,0.370835,46.2415
2387,0.25833,28.3318,0.370835,46.2615,0.370835,46.2615
2388,0.25833,28.3436,0.370835,46.2815,0.370835,46.2815
2389,0.25833,28.3554,0.370835,46.3016,0.370835,46.3016
2390,0.25833,28.3672,0.370835,46.3216,0.370835,46.3216
2391,0.25833,28.379,0.370835,46.3416,0.370835,46.3416
2392,0.25833,28.3907,0.370835,46.3616,0.370835,46.3616
2393,0.25833,28.4025,0.370835,46.3817,0.370835,46.3817
2394,0.25833,28.4143,0.370835,46.4017,0.370835,46.4017
2395,0.25833,28.4261,0.370835,46.4217,0.370835,46.4217
2396,0.25833,28.4378,0.370835,46.4417,0.370835,46.4417
2397,0.25833,28.4496,0.370835,46.4618,0.370835,46.4618
2398,0.25833,28.4614,0.370835,46.4818,0.370835,46.4818
2399,0.25833,28.4732,0.370835,46.5018,0.370835,46.5018
2400,0.25833,28.4849,0.370835,46.5218,0.370835,46.5218
2401,0.25833,28.4967,0.370835,46.5419,0.370835,46.5419
2402,0.25833,28.5085,0.370835,46.5619,0.370835,46.5619
2403,0.25833,28.5203,0.370835,46.5819,0.370835,46.5819
2404,0.25833,28.5321,0.370835,46.6019,0.370835,46.6019
2405,0.25833,28.5438,0.370835,46.622,0.370835,46.622
2406,0.25833,28.5556,0.370835,46.642,0.370835,46.642
2407,0.25833,28.5674,0.370835,46.662,0.370835,46.662
2408,0.25833,28.5792,0.370835,46.682,0.370835,46.682
2409,0.25833,28.5909,0.370835,46.7021,0.370835,46.7021
2410,0.25833,28.6027,0.370835,46.7221,0.370835,46.7221
2411,0.25833,28.6145,0.370835,46.7421,0.370835,46.7421
2412,0.25833,28.6263,0.370835,46.7621,0.370835,46.7621
2413,0.25833,28.638,0.370835,46.7821,0.370835,46.7821
2414,0.25833,28.6498,0.370835,46.8022,0.370835,46.8022
2415,0.25833,28.6616,0.370835,46.8222,0.370835,46.8222
2416,0.25833,28.6734,0.370835,46.8422,0.370835,46.8422
2417,0.25833,28.6852,0.370835,46.8622,0.370835,46.8622
2418,0.25833,28.6969,0.370835,46.8823,0.370835,46.8823
2419,0.25833,28.7087,0.370835,46.9023,0.370835,46.9023
2420,0.25833,28.7205,0.370835,46.9223,0.370835,46.9223
2421,0.25833,28.7323,0.370835,46.9423,0.370835,46.9423
2422,0.25833,28.744,0.370835,46.9624,0.370835,46.9624
2423,0.25833,28.7558,0.370835,46.9824,0.370835,46.9824
2424,0.25833,28.7676,0.370835,47.0024,0.370835,47.0024
2425,0.25833,28.7794,0.370835,47.0224,0.370835,47.0224
2426,0.25833,28.7911,0.370835,47.0425,0.370835,47.0425
2427,0.25833,28.8029,0.370835,47.0625,0.370835,47.0625
2428,0.25833,28.8147,0.370835,47.0825,0.370835,47.0825
2429,0.25833,28.8265,0.370835,47.1025,0.370835,47.1025
2430,0.25833,28.8383,0.370835,47.1226,0.370835,47.1226
2431,0.25833,28.85,0.370835,47.1426,0.370835,47.1426
2432,0.25833,28.8618,0.370835,47.1626,0.370835,47.1626
2433,0.25833,28.8736,0.370835,47.1826,0.370835,47.1826
2434,0.25833,28.8854,0.370835,47.2027,0.370835,47.2027
2435,0.25833,28.8971,0.370835,47.2227,0.370835,47.2227
2436,0.25833,28.9089,0.370835,47.2427,0.370835,47.2427
2437,0.25833,28.9207,0.370835,47.2627,0.370835,47.2627
2438,0.25833,28.9325,0.370835,47.2828,0.370835,47.2828
2439,0.25833,28.9442,0.370835,47.3028,0.370835,47.3028
2440,0.25833,28.956,0.370835,47.3228,0.370835,47.3228
2441,0.25833,28.9678,0.370835,47.3428,0.370835,47.3428
2442,0.25833,28.9796,0.370835,47.3629,0.370835,47.3629
2443,0.25833,28.9914,0.370835,47.3829,0.370835,47.3829
2444,0.25833,29.0031,0.370835,47.4029,0.370835,47.4029
2445,0.25833,29.0149,0.370835,47.4229,0.370835,47.4229
2446,0.25833,29.0267,0.370835,47.443,0.370835,47.443
2447,0.25833,29.0385,0.370835,47.463,0.370835,47.463
2448,0.25833,29.0502,0.370835,47.483,0.370835,47.483
2449,0.25833,29.062,0.370835,47.503,0.370835,47.503
2450,0.25833,29.0738,0.370835,47.5231,0.370835,47.5231
2451,0.25833,29.0856,0.370835,47.5431,0.370835,47.5431
2452,0.25833,29.0973,0.370835,47.5631,0.370835,47.5631
2453,0.25833,29.1091,0.370835,47.5831,0.370835,47.5831
2454,0.25833,29.1209,0.370835,47.6032,0.370835,47.6032
2455,0.25833,29.1327,0.370835,47.6232,0.370835,47.6232
2456,0.25833,29.1445,0.370835,47.6432,0.370835,47.6432
2457,0.25833,29.1562,0.370835,47.6632,0.370835,47.6632
2458,0.25833,29.168,0.370835,47.6833,0.370835,47.6833
2459,0.25833,29.1798,0.370835,47.7033,0.370835,47.7033
2460,0.25833,29.1916,0.370835,47.7233,0.370835,47.7233
2461,0.25833,29.2033,0.370835,47.7433,0.370835,47.7433
2462,0.25833,29.2151,0.370835,47.7634,0.370835,47.7634
2463,0.25833,29.2269,0.370835,47.7834,0.370835,47.7834
2464,0.25833,29.2387,0.370835,47.8034,0.370835,47.8034
2465,0.25833,29.2504,0.370835,47.8234,0.370835,47.8234
2466,0.25833,29.2622,0.370835,47.8435,0.370835,47.8435
2467,0.25833,29.274,0.370835,47.8635,0.370835,47.8635
2468,0.25833,29.2858,0.370835,47.8835,0.370835,47.8835
2469,0.25833,29.2976,0.370835,47.9035,0.370835,47.9035
2470,0.25833,29.3093,0.370835,47.9236,0.370835,47.9236
2471,0.25833,29.3211,0.370835,47.9436,0.370835,47.9436
2472,0.25833,29.3329,0.370835,47.9636,0.370835,47.9636
2473,0.25833,29.3447,0.370835,47.9836,0.370835,47.9836
2474,0.25833,29.3564,0.370835,48.0037,0.370835,48.0037
2475,0.25833,29.3682,0.370835,48.0237,0.370835,48.0237
2476,0.25833,29.38,0.370835,48.0437,0.370835,48.0437
2477,0.25833,29.3918,0.370835,48.0637,0.370835,48.0637
2478,0.25833,29.4035,0.370835,48.0838,0.370835,48.0838
2479,0.25833,29.4153,0.370835,48.1038,0.370835,48.1038
2480,0.25833,29.4271,0.370835,48.1238,0.370835,48.1238
2481,0.25833,29.4389,0.370835,48.1438,0.370835,48.1438
2482,0.25833,29.4507,0.370835,48.1639,0.370835,48.1639
2483,0.25833,29.4624,0.370835,48.1839,0.370835,48.1839
2484,0.25833,29.4742,0.370835,48.2039,0.370835,48.2039
2485,0.25833,29.486,0.370835,48.2239,0.370835,48.2239
2486,0.25833,29.4978,0.370835,48.244,0.370835,48.244
2487,0.25833,29.5095,0.370835,48.264,0.370835,48.264
2488,0.25833,29.5213,0.370835,48.284,0.370835,48.284
2489,0.25833,29.5331,0.370835,48.304,0.370835,48.304
2490,0.25833,29.5449,0.370835,48.3241,0.370835,48.3241
2491,0.25833,29.5566,0.370835,48.3441,0.370835,48.3441
2492,0.25833,29.5684,0.370835,48.3641,0.370835,48.3641
2493,0.25833,29.5802,0.370835,48.3841,0.370835,48.3841
2494,0.25833,29.592,0.370835,48.4042,0.370835,48.4042
2495,0.25833,29.6038,0.370835,48.4242,0.370835,48.4242
2496,0.25833,29.6155,0.370835,48.4442,0.370835,48.4442
2497,0.25833,29.6273,0.370835,48.4642,0.370835,48.4642
2498,0.25833,29.6391,0.370835,48.4843,0.370835,48.4843
2499,0.25833,29.6509,0.370835,48.5043,0.370835,48.5043
2500,0.25833,29.6626,0.370835,48.5243,0.370835,48.5243
2501,0.25833,29.6744,0.370835,48.5443,0.370835,48.5443
2502,0.25833,29.6862,0.370835,48.5644,0.370835,48.5644
2503,0.25833,29.698,0.370835,48.5844,0.370835,48.5844
2504,0.25833,29.7097,0.370835,48.6044,0.370835,48.6044
2505,0.25833,29.7215,0.370835,48.6244,0.370835,48.6244
2506,0.25833,29.7333,0.370835,48.6445,0.370835,48.6445
2507,0.25833,29.7451,0.370835,48.6645,0.370835,48.6645
2508,0.25833,29.7569,0.370835,48.6845,0.370835,48.6845
2509,0.25833,29.7686,0.370835,48.7045,0.370835,48.7045
2510,0.25833,29.7804,0.370835,48.7245,0.370835,48.7245
2511,0.25833,29.7922,0.370835,48.7446,0.370835,48.7446
2512,0.25833,29.804,0.370835,48.7646,0.370835,48.7646
2513,0.25833,29.8157,0.370835,48.7846,0.370835,48.7846
2514,0.25833,29.8275,0.370835,48.8046,0.370835,48.8046
2515,0.25833,29.8393,0.370835,48.8247,0.370835,48.8247
2516,0.25833,29.8511,0.370835,48.8447,0.370835,48.8447
2517,0.25833,29.8628,0.370835,48.8647,0.370835,48.8647
2518,0.25833,29.8746,0.370835,48.8847,0.370835,48.8847
2519,0.25833,29.8864,0.370835,48.9048,0.370835,48.9048
2520,0.25833,29.8982,0.370835,48.9248,0.370835,48.9248
2521,0.25833,29.91,0.370835,48.9448,0.370835,48.9448
2522,0.25833,29.9217,0.370835,48.9648,0.370835,48.9648
2523,0.25833,29.9335,0.370835,48.9849,0.370835,48.9849
2524,0.25833,29.9453,0.370835,49.0049,0.370835,49.0049
2525,0.25833,29.9571,0.370835,49.0249,0.370835,49.0249
2526,0.25833,29.9688,0.370835,49.0449,0.370835,49.0449
2527,0.25833,29.9806,0.370835,49.065,0.370835,49.065
2528,0.25833,29.9924,0.370835,49.085,0.370835,49.085
2529,0.25833,30.0042,0.370835,49.105,0.370835,49.105
2530,0.25833,30.0159,0.370835,49.125,0.370835,49.125
2531,0.25833,30.0277,0.370835,49.1451,0.370835,49.1451
2532,0.25833,30.0395,0.370835,49.1651,0.370835,49.1651
2533,0.25833,30.0513,0.370835,49.1851,0.370835,49.1851
2534,0.25833,30.0631,0.370835,49.2051,0.370835,49.2051
2535,0.25833,30.0748,0.370835,49.2252,0.370835,49.2252
2536,0.25833,30.0866,0.370835,49.2452,0.370835,49.2452
2537,0.25833,30.0984,0.370835,49.2652,0.370835,49.2652
