t,T+R,N_0,N_1,N_2
113,1,1.01098e-23,8.85608e-30,2.01523e-30
114,1,1.01097e-23,9.35301e-30,2.13371e-30
115,1,1.01113e-23,1.00084e-29,2.17965e-30
116,1,1.01139e-23,1.0821e-29,2.1274e-30
117,1,1.0117e-23,1.17849e-29,1.97589e-30
118,1,1.01174e-23,1.29004e-29,1.74698e-30
119,1,1.01181e-23,1.41826e-29,1.47845e-30
120,1,1.01181e-23,1.5665e-29,1.21558e-30
121,1,1.01177e-23,1.73962e-29,1.00644e-30
122,1,1.01185e-23,1.94306e-29,9.0289e-31
123,0.999997,1.01187e-23,2.18146e-29,9.67111e-31
124,0.999993,1.01185e-23,2.4568e-29,1.2808e-30
125,0.999993,1.01187e-23,2.76804e-29,1.95287e-30
126,1,1.01173e-23,3.11127e-29,3.11522e-30
127,1.00003,1.01184e-23,3.48159e-29,4.90479e-30
128,1.00004,1.01158e-23,3.87258e-29,7.4336e-30
129,1.00003,1.0117e-23,4.27302e-29,1.07692e-29
130,0.999963,1.01194e-23,4.66204e-29,1.49715e-29
131,0.999853,1.0117e-23,5.00786e-29,2.01677e-29
132,0.999771,1.01144e-23,5.28817e-29,2.65709e-29
133,0.999827,1.01119e-23,5.53835e-29,3.42146e-29
134,1.00011,1.01086e-23,5.91516e-29,4.21997e-29
135,1.0006,1.01041e-23,6.70901e-29,4.77163e-29
136,1.00105,1.00974e-23,8.20006e-29,4.61611e-29
137,1.00108,1.00978e-23,1.02806e-28,3.48428e-29
138,1.00031,1.01107e-23,1.20184e-28,2.32918e-29
139,0.998637,1.01473e-23,1.18223e-28,5.14141e-29
140,0.996517,1.02124e-23,9.76502e-29,2.13923e-28
141,0.994986,1.02777e-23,1.49087e-28,6.91846e-28
142,0.995397,1.02721e-23,6.28418e-28,1.81822e-27
143,0.99881,1.00837e-23,2.54525e-27,4.29513e-27
144,1.00526,9.6072e-24,8.4459e-27,9.92127e-27
145,1.01323,8.84646e-24,2.45519e-26,2.37589e-26
146,1.01968,8.11632e-24,6.61806e-26,6.00003e-26
147,1.02077,8.20634e-24,1.7162e-25,1.56892e-25
148,1.01326,1.04431e-23,4.37166e-25,4.13362e-25
149,0.996104,1.65164e-23,1.1037e-24,1.07717e-24
150,0.971661,2.80281e-23,2.76582e-24,2.7544e-24
151,0.945987,4.61147e-23,6.86695e-24,6.90218e-24
152,0.927832,7.21475e-23,1.6852e-23,1.69745e-23
153,0.926462,1.11876e-22,4.08112e-23,4.10541e-23
154,0.948808,1.87575e-22,9.74605e-23,9.78181e-23
155,0.996757,3.66728e-22,2.29495e-22,2.29879e-22
156,1.06546,8.23979e-22,5.33016e-22,5.33213e-22
157,1.1433,1.96925e-21,1.22158e-21,1.22122e-21
158,1.21369,4.70977e-21,2.76376e-21,2.76239e-21
159,1.25845,1.09857e-20,6.17515e-21,6.17232e-21
160,1.26198,2.4868e-20,1.36301e-20,1.36257e-20
161,1.21519,5.48081e-20,2.97288e-20,2.97234e-20
162,1.11829,1.18219e-19,6.40894e-20,6.40845e-20
163,0.981677,2.50726e-19,1.36591e-19,1.36589e-19
164,0.824712,5.24635e-19,2.87855e-19,2.87863e-19
165,0.672585,1.08538e-18,5.9998e-19,6.00001e-19
166,0.551981,2.22254e-18,1.23707e-18,1.23711e-18
167,0.486407,4.50674e-18,2.52369e-18,2.52375e-18
168,0.492125,9.05034e-18,5.09502e-18,5.09509e-18
169,0.575439,1.79987e-17,1.01813e-17,1.01814e-17
170,0.731783,3.54463e-17,2.01416e-17,2.01417e-17
171,0.94667,6.91274e-17,3.94541e-17,3.9454e-17
172,1.19819,1.33505e-16,7.65374e-17,7.65372e-17
173,1.46053,2.55363e-16,1.47066e-16,1.47066e-16
174,1.70782,4.8382e-16,2.7995e-16,2.79949e-16
175,1.91768,9.08116e-16,5.28014e-16,5.28013e-16
176,2.07385,1.68888e-15,9.86906e-16,9.86905e-16
177,2.16773,3.11263e-15,1.82825e-15,1.82825e-15
178,2.19858,5.68583e-15,3.3573e-15,3.3573e-15
179,2.17263,1.02959e-14,6.11222e-15,6.11222e-15
180,2.10131,1.84841e-14,1.10337e-14,1.10337e-14
181,1.99904,3.29049e-14,1.97524e-14,1.97525e-14
182,1.8809,5.80907e-14,3.50711e-14,3.50711e-14
183,1.76061,1.01716e-13,6.1768e-14,6.1768e-14
184,1.64893,1.76673e-13,1.07924e-13,1.07924e-13
185,1.55281,3.04433e-13,1.87096e-13,1.87096e-13
186,1.47512,5.20487e-13,3.2185e-13,3.2185e-13
187,1.41503,8.83025e-13,5.49461e-13,5.49461e-13
188,1.36874,1.48672e-12,9.31026e-13,9.31026e-13
189,1.33059,2.48441e-12,1.56594e-12,1.56594e-12
190,1.29415,4.12099e-12,2.61473e-12,2.61473e-12
191,1.2533,6.78592e-12,4.33468e-12,4.33468e-12
192,1.20307,1.1094e-11,7.1353e-12,7.1353e-12
193,1.14017,1.80087e-11,1.16637e-11,1.16637e-11
194,1.06332,2.9029e-11,1.89351e-11,1.89351e-11
195,0.973192,4.64703e-11,3.05316e-11,3.05316e-11
196,0.872153,7.38847e-11,4.89014e-11,4.89014e-11
197,0.763869,1.16682e-10,7.78077e-11,7.78077e-11
198,0.652768,1.83048e-10,1.22996e-10,1.22996e-10
199,0.543521,2.8528e-10,1.93181e-10,1.93181e-10
200,0.440544,4.41732e-10,3.01492e-10,3.01492e-10
201,0.347604,6.79611e-10,4.67589e-10,4.67589e-10
202,0.267538,1.03899e-09,7.20713e-10,7.20713e-10
203,0.202098,1.57849e-09,1.10409e-09,1.10409e-09
204,0.151925,2.38334e-09,1.68121e-09,1.68121e-09
205,0.116624,3.57662e-09,2.54478e-09,2.54478e-09
206,0.0949271,5.335e-09,3.82929e-09,3.82929e-09
207,0.0849026,7.91041e-09,5.7287e-09,5.7287e-09
208,0.0841969,1.16599e-08,8.52109e-09,8.52109e-09
209,0.0902713,1.70864e-08,1.26027e-08,1.26027e-08
210,0.100618,2.48938e-08,1.8535e-08,1.8535e-08
211,0.112939,3.60616e-08,2.71085e-08,2.71085e-08
212,0.125279,5.19441e-08,3.94305e-08,3.94305e-08
213,0.136112,7.4403e-08,5.70427e-08,5.70427e-08
214,0.14437,1.05982e-07,8.20791e-08,8.20791e-08
215,0.149443,1.50135e-07,1.17478e-07,1.17478e-07
216,0.151137,2.11528e-07,1.67262e-07,1.67262e-07
217,0.149604,2.96419e-07,2.36906e-07,2.36906e-07
218,0.145267,4.13163e-07,3.33825e-07,3.33825e-07
219,0.13873,5.7284e-07,4.68003e-07,4.68003e-07
220,0.130695,7.90065e-07,6.52809e-07,6.52809e-07
221,0.121887,1.084e-06,9.06054e-07,9.06054e-07
222,0.112991,1.47961e-06,1.25133e-06,1.25133e-06
223,0.104601,2.00929e-06,1.71975e-06,1.71975e-06
224,0.0971921,2.71472e-06,2.35207e-06,2.35207e-06
225,0.0911027,3.64936e-06,3.20144e-06,3.20144e-06
226,0.0865316,4.88125e-06,4.33684e-06,4.33684e-06
227,0.0835472,6.49657e-06,5.84724e-06,5.84724e-06
228,0.0821043,8.60382e-06,7.84687e-06,7.84687e-06
229,0.0820667,1.13388e-05,1.04816e-05,1.04816e-05
230,0.0832324,1.48704e-05,1.39368e-05,1.39368e-05
231,0.0853593,1.94078e-05,1.84466e-05,1.84466e-05
232,0.0881883,2.52078e-05,2.43056e-05,2.43056e-05
233,0.0914643,3.25846e-05,3.18823e-05,3.18823e-05
234,0.0949522,4.19199e-05,4.16351e-05,4.16351e-05
235,0.098449,5.36747e-05,5.41318e-05,5.41318e-05
236,0.101791,6.84021e-05,7.00716e-05,7.00716e-05
237,0.104856,8.67619e-05,9.03115e-05,9.03115e-05
238,0.107566,0.000109536,0.000115896,0.000115896
239,0.10988,0.000137645,0.000148093,0.000148093
240,0.111791,0.000172167,0.00018843,0.00018843
241,0.11332,0.000214353,0.000238743,0.000238743
242,0.114508,0.000265647,0.000301223,0.000301223
243,0.115411,0.000327705,0.000378473,0.000378473
244,0.116094,0.00040241,0.000473566,0.000473566
245,0.116623,0.000491885,0.000590116,0.000590116
246,0.117065,0.000598513,0.000732348,0.000732348
247,0.117483,0.000724936,0.000905169,0.000905169
248,0.117935,0.000874066,0.00111426,0.00111426
249,0.118474,0.00104908,0.00136614,0.00136614
250,0.119145,0.00125341,0.00166827,0.00166827
251,0.119991,0.00149072,0.00202913,0.00202913
252,0.121047,0.00176489,0.00245831,0.00245831
253,0.122349,0.00207997,0.00296656,0.00296656
254,0.123927,0.0024401,0.00356589,0.00356589
255,0.125812,0.0028495,0.00426964,0.00426964
256,0.128035,0.00331232,0.0050925,0.0050925
257,0.130626,0.00383262,0.00605054,0.00605054
258,0.133617,0.00441419,0.00716126,0.00716126
259,0.137041,0.00506047,0.00844353,0.00844353
260,0.140932,0.00577438,0.00991758,0.00991758
261,0.145324,0.0065582,0.0116049,0.0116049
262,0.150254,0.0074134,0.0135282,0.0135282
263,0.155757,0.00834049,0.0157111,0.0157111
264,0.161871,0.00933883,0.0181782,0.0181782
265,0.168633,0.0104065,0.0209545,0.0209545
266,0.176081,0.0115402,0.0240655,0.0240655
267,0.184251,0.0127349,0.0275366,0.0275366
268,0.19318,0.0139841,0.0313928,0.0313928
269,0.202904,0.0152794,0.0356583,0.0356583
270,0.213454,0.0166107,0.0403562,0.0403562
271,0.224863,0.017966,0.0455078,0.0455078
272,0.237157,0.0193316,0.0511323,0.0511323
273,0.250358,0.0206922,0.0572462,0.0572462
274,0.264483,0.0220309,0.0638626,0.0638626
275,0.279542,0.0233297,0.0709911,0.0709911
276,0.295537,0.0245695,0.078637,0.078637
277,0.31246,0.0257304,0.0868009,0.0868009
278,0.330292,0.0267926,0.0954785,0.0954785
