t,T+R,N_0,N_1,N_2
0,1,1.6644e-23,1.02781e-43,1.02781e-43
1,1,1.66444e-23,2.31054e-40,2.31054e-40
2,1,1.66433e-23,3.14321e-39,3.14321e-39
3,1,1.66417e-23,1.89799e-38,1.89799e-38
4,1,1.66391e-23,5.02848e-38,5.02848e-38
5,1,1.66363e-23,1.02915e-37,1.02915e-37
6,1,1.66316e-23,1.64285e-37,1.64285e-37
7,1,1.66271e-23,2.41417e-37,2.41417e-37
8,1,1.6622e-23,3.70052e-37,3.70052e-37
9,1,1.66155e-23,6.74851e-37,6.74851e-37
10,1,1.66091e-23,1.54503e-36,1.54503e-36
11,1,1.66033e-23,3.47067e-36,3.47067e-36
12,1,1.65964e-23,6.72713e-36,6.72713e-36
13,1,1.65919e-23,1.17966e-35,1.17966e-35
14,1,1.65861e-23,1.97248e-35,1.97248e-35
15,1,1.65809e-23,3.24875e-35,3.24875e-35
16,1,1.65751e-23,5.42887e-35,5.42887e-35
17,1,1.65715e-23,9.11304e-35,9.11304e-35
18,1,1.65673e-23,1.51383e-34,1.51383e-34
19,1,1.65635e-23,2.45273e-34,2.45273e-34
20,1,1.65602e-23,3.83333e-34,3.83333e-34
21,1,1.65563e-23,5.71225e-34,5.71225e-34
22,1,1.65546e-23,8.08506e-34,8.08506e-34
23,1,1.65523e-23,1.08431e-33,1.08431e-33
24,1,1.65518e-23,1.37204e-33,1.37204e-33
25,1,1.65513e-23,1.63028e-33,1.63028e-33
26,1,1.65507e-23,1.80692e-33,1.80692e-33
27,1,1.6551e-23,1.85194e-33,1.85194e-33
28,1,1.65521e-23,1.73929e-33,1.73929e-33
29,1,1.6552e-23,1.48642e-33,1.48642e-33
30,1,1.65537e-23,1.17223e-33,1.17223e-33
31,1,1.65552e-23,9.22447e-34,9.22447e-34
32,1,1.65562e-23,8.74589e-34,8.74589e-34
33,1,1.65567e-23,1.13688e-33,1.13688e-33
34,1,1.65574e-23,1.75093e-33,1.75093e-33
35,1,1.65584e-23,2.67477e-33,2.67477e-33
36,1,1.65579e-23,3.80718e-33,3.80718e-33
37,1,1.65567e-23,5.04539e-33,5.04539e-33
38,1,1.65563e-23,6.3516e-33,6.3516e-33
39,1,1.65567e-23,7.82504e-33,7.82504e-33
40,1,1.65559e-23,9.79538e-33,9.79538e-33
41,1,1.65541e-23,1.28564e-32,1.28564e-32
42,1,1.65519e-23,1.78619e-32,1.78619e-32
43,1,1.65498e-23,2.58271e-32,2.58271e-32
44,1,1.65467e-23,3.78829e-32,3.78829e-32
45,1,1.65448e-23,5.51239e-32,5.51239e-32
46,1,1.65429e-23,7.84519e-32,7.84519e-32
47,1,1.65398e-23,1.08341e-31,1.08341e-31
48,1,1.65366e-23,1.4489e-31,1.4489e-31
49,1,1.6533e-23,1.8773e-31,1.8773e-31
50,1,1.65267e-23,2.3595e-31,2.3595e-31
51,1,1.6521e-23,2.88228e-31,2.88228e-31
52,1,1.65131e-23,3.42743e-31,3.42743e-31
53,1,1.65044e-23,3.97314e-31,3.97314e-31
54,1,1.64958e-23,4.49572e-31,4.49572e-31
55,1,1.64875e-23,4.97342e-31,4.97343e-31
56,1,1.64792e-23,5.38711e-31,5.38712e-31
57,1,1.64704e-23,5.72628e-31,5.72628e-31
58,1,1.64636e-23,5.98825e-31,5.9882e-31
59,1,1.6457e-23,6.17678e-31,6.17667e-31
60,1,1.64537e-23,6.29873e-31,6.29861e-31
61,1,1.64507e-23,6.36162e-31,6.36165e-31
62,1,1.64473e-23,6.36958e-31,6.37e-31
