t,T+R,N_0,N_1,N_2
0,1,1.36648e-21,2.57925e-40,2.57925e-40
1,1,1.36651e-21,1.10854e-36,1.10854e-36
2,1,1.36626e-21,1.63081e-35,1.63081e-35
3,1,1.36616e-21,5.81591e-35,5.81591e-35
4,1,1.36503e-21,1.07787e-34,1.07787e-34
5,1,1.36438e-21,1.21674e-34,1.21674e-34
6,1,1.3637e-21,1.0604e-34,1.0604e-34
7,1,1.36363e-21,9.334e-35,9.334e-35
8,1,1.36381e-21,9.27641e-35,9.27641e-35
9,1,1.3645e-21,9.8918e-35,9.8918e-35
10,1,1.36518e-21,1.22518e-34,1.22518e-34
11,1,1.3661e-21,1.97301e-34,1.97301e-34
12,1,1.36653e-21,4.09559e-34,4.09559e-34
13,1,1.36679e-21,8.04898e-34,8.04898e-34
14,1,1.36673e-21,1.30033e-33,1.30033e-33
15,1,1.3664e-21,1.83355e-33,1.83355e-33
16,1,1.3655e-21,2.4604e-33,2.4604e-33
17,1,1.36497e-21,3.22448e-33,3.22448e-33
18,1,1.36491e-21,4.10801e-33,4.10801e-33
19,1,1.3649e-21,5.04297e-33,5.04297e-33
20,1,1.36533e-21,5.89238e-33,5.89238e-33
21,1,1.36565e-21,6.36774e-33,6.36774e-33
22,1,1.36627e-21,6.45719e-33,6.45719e-33
23,1,1.36657e-21,6.11656e-33,6.11656e-33
24,1,1.36618e-21,5.41612e-33,5.41612e-33
25,1,1.36595e-21,4.58945e-33,4.58945e-33
26,1,1.36523e-21,3.90149e-33,3.90149e-33
27,1,1.36476e-21,3.42701e-33,3.42701e-33
28,1,1.3645e-21,3.1643e-33,3.1643e-33
29,1,1.36425e-21,3.0232e-33,3.0232e-33
30,1,1.36468e-21,2.86336e-33,2.86336e-33
31,1,1.36525e-21,2.76483e-33,2.76483e-33
32,1,1.3659e-21,3.16753e-33,3.16753e-33
33,1,1.36625e-21,5.03479e-33,5.03479e-33
34,1,1.36649e-21,9.76766e-33,9.76766e-33
35,1,1.36625e-21,1.81672e-32,1.81672e-32
36,1,1.36607e-21,2.97103e-32,2.97103e-32
37,1,1.36536e-21,4.22949e-32,4.22949e-32
38,1,1.36435e-21,5.41828e-32,5.41828e-32
39,1,1.36379e-21,6.57949e-32,6.57949e-32
40,1,1.36366e-21,7.86408e-32,7.86408e-32
41,1,1.36388e-21,9.38829e-32,9.38829e-32
42,1,1.36449e-21,1.13126e-31,1.13126e-31
43,1,1.36535e-21,1.34303e-31,1.34303e-31
44,1,1.36622e-21,1.55239e-31,1.55239e-31
45,1,1.36678e-21,1.7224e-31,1.7224e-31
46,1,1.36689e-21,1.82843e-31,1.82843e-31
47,1,1.36635e-21,1.85159e-31,1.85159e-31
48,1,1.36585e-21,1.79919e-31,1.79919e-31
49,1,1.36529e-21,1.71059e-31,1.71059e-31
50,1,1.36496e-21,1.63506e-31,1.63506e-31
51,1,1.36492e-21,1.62263e-31,1.62263e-31
52,1,1.36561e-21,1.71662e-31,1.71661e-31
53,1,1.36589e-21,1.9477e-31,1.94769e-31
54,1,1.36652e-21,2.30289e-31,2.30286e-31
55,1,1.36685e-21,2.77062e-31,2.77057e-31
56,1,1.36711e-21,3.28474e-31,3.28471e-31
57,1,1.36714e-21,3.77753e-31,3.77768e-31
58,1,1.36665e-21,4.17978e-31,4.18048e-31
59,1,1.36598e-21,4.4419e-31,4.44376e-31
60,1,1.36523e-21,4.5236e-31,4.52734e-31
61,1,1.36449e-21,4.40417e-31,4.41022e-31
62,1,1.36378e-21,4.08961e-31,4.09749e-31
63,1,1.3641e-21,3.6495e-31,3.65704e-31
64,1,1.36455e-21,3.19311e-31,3.19592e-31
65,1,1.36536e-21,2.79666e-31,2.78759e-31
66,1,1.36634e-21,2.48375e-31,2.45291e-31
67,1,1.36693e-21,2.23146e-31,2.16686e-31
68,1,1.36716e-21,1.98247e-31,1.87129e-31
69,1,1.36719e-21,1.70654e-31,1.53693e-31
70,1,1.36663e-21,1.40178e-31,1.16518e-31
71,1,1.36594e-21,1.09757e-31,7.90357e-32
72,1,1.36526e-21,8.38438e-32,4.61497e-32
73,1,1.36475e-21,6.55666e-32,2.14385e-32
74,1,1.36455e-21,5.6149e-32,6.56e-33
75,1,1.36491e-21,5.45864e-32,1.1953e-33
76,1,1.36542e-21,5.70366e-32,4.24422e-33
77,1,1.3656e-21,5.9916e-32,1.74033e-32
78,1,1.36596e-21,6.26643e-32,4.93243e-32
79,1,1.36606e-21,7.0528e-32,1.16102e-31
80,1,1.36593e-21,9.38509e-32,2.40451e-31
81,1,1.36558e-21,1.49518e-31,4.4546e-31
82,1,1.36472e-21,2.59526e-31,7.51453e-31
83,1,1.36413e-21,4.56539e-31,1.17183e-30
84,1,1.36412e-21,7.89326e-31,1.71794e-30
85,1,1.36472e-21,1.32704e-30,2.40871e-30
86,1,1.3651e-21,2.16016e-30,3.27614e-30
87,1,1.36555e-21,3.38609e-30,4.3641e-30
88,1,1.36635e-21,5.09169e-30,5.69975e-30
89,1,1.36715e-21,7.35425e-30,7.28726e-30
90,1,1.3673e-21,1.02277e-29,9.11481e-30
91,1,1.36755e-21,1.37464e-29,1.11418e-29
92,1,1.36662e-21,1.79458e-29,1.33459e-29
93,1,1.36571e-21,2.28245e-29,1.57473e-29
94,1,1.36511e-21,2.82439e-29,1.83839e-29
95,1,1.3647e-21,3.38985e-29,2.12921e-29
96,1,1.36435e-21,3.93428e-29,2.45116e-29
97,1,1.36436e-21,4.41117e-29,2.80727e-29
98,1,1.365e-21,4.79049e-29,3.20623e-29
99,1,1.36583e-21,5.06528e-29,3.6601e-29
100,1,1.36621e-21,5.25384e-29,4.17797e-29
101,1,1.36635e-21,5.39889e-29,4.75229e-29
102,0.999999,1.36664e-21,5.572e-29,5.34898e-29
103,0.999999,1.36664e-21,5.87035e-29,5.90088e-29
104,0.999999,1.36613e-21,6.39358e-29,6.31448e-29
105,0.999999,1.36553e-21,7.22071e-29,6.47716e-29
106,1,1.36561e-21,8.36138e-29,6.29299e-29
107,1.00001,1.36578e-21,9.73148e-29,5.71345e-29
108,1.00001,1.36646e-21,1.11697e-28,4.75545e-29
109,1.00002,1.36706e-21,1.24576e-28,3.5243e-29
110,1.00003,1.36757e-21,1.33667e-28,2.21062e-29
111,1.00004,1.36767e-21,1.36887e-28,1.07965e-29
112,1.00006,1.36783e-21,1.32592e-28,4.33298e-30
113,1.00011,1.36756e-21,1.19849e-28,5.49911e-30
114,1.00024,1.36729e-21,9.90161e-29,1.59303e-29
115,1.00055,1.36642e-21,7.25087e-29,3.51417e-29
116,1.00119,1.36595e-21,4.52827e-29,5.99972e-29
117,1.00229,1.36578e-21,2.3866e-29,8.52866e-29
118,1.00401,1.3658e-21,1.39494e-29,1.05291e-28
119,1.00636,1.36682e-21,1.78865e-29,1.15615e-28
120,1.00919,1.36786e-21,3.37521e-29,1.14237e-28
121,1.01204,1.36866e-21,5.64424e-29,1.01524e-28
122,1.01414,1.36959e-21,7.95785e-29,7.98825e-29
123,1.01433,1.37014e-21,9.69211e-29,5.35074e-29
124,1.01122,1.3703e-21,1.03316e-28,2.79168e-29
125,1.00325,1.36979e-21,9.57577e-29,8.84544e-30
126,0.988946,1.36937e-21,7.50072e-29,3.40138e-31
127,0.967106,1.36875e-21,4.64975e-29,3.1581e-30
128,0.937037,1.36837e-21,1.96809e-29,1.43337e-29
129,0.898688,1.36843e-21,5.11392e-30,2.83381e-29
130,0.852715,1.36845e-21,1.03909e-29,3.94713e-29
131,0.800429,1.36878e-21,3.67694e-29,4.40577e-29
132,0.743656,1.36937e-21,7.84178e-29,4.1418e-29
133,0.684507,1.36963e-21,1.23994e-28,3.34466e-29
134,0.625124,1.37003e-21,1.60142e-28,2.34824e-29
135,0.567417,1.36992e-21,1.75296e-28,1.50095e-29
136,0.512856,1.36958e-21,1.63717e-28,1.06951e-29
137,0.462339,1.36892e-21,1.28064e-28,1.15625e-29
138,0.416155,1.36837e-21,7.98164e-29,1.70087e-29
139,0.374047,1.36824e-21,3.62601e-29,2.53139e-29
140,0.335354,1.36829e-21,1.41509e-29,3.45394e-29
141,0.299211,1.36846e-21,2.3623e-29,4.38073e-29
142,0.264768,1.36906e-21,6.45256e-29,5.40407e-29
143,0.23139,1.36974e-21,1.29582e-28,7.00491e-29
144,0.198804,1.37043e-21,2.18959e-28,1.02665e-28
145,0.167168,1.37087e-21,3.64381e-28,1.76609e-28
146,0.137061,1.37107e-21,6.53134e-28,3.45546e-28
147,0.109376,1.37066e-21,1.25661e-27,7.35008e-28
148,0.0851558,1.37006e-21,2.48233e-27,1.65287e-27
149,0.065392,1.36904e-21,5.02158e-27,3.91367e-27
150,0.0508221,1.36821e-21,1.08041e-26,9.72557e-27
151,0.0417627,1.36736e-21,2.54191e-26,2.5038e-26
152,0.0380101,1.36622e-21,6.43495e-26,6.55033e-26
153,0.0388269,1.36455e-21,1.68132e-25,1.71192e-25
154,0.0430185,1.36129e-21,4.3801e-25,4.41978e-25
155,0.0490911,1.35584e-21,1.11942e-24,1.12036e-24
156,0.0554647,1.34789e-21,2.79426e-24,2.78496e-24
157,0.0607087,1.3376e-21,6.81986e-24,6.79037e-24
158,0.0637603,1.32973e-21,1.6315e-23,1.62575e-23
159,0.064092,1.33468e-21,3.83465e-23,3.82621e-23
160,0.0617985,1.38192e-21,8.8687e-23,8.86077e-23
161,0.0575905,1.53584e-21,2.02051e-22,2.02051e-22
162,0.0526947,1.9392e-21,4.53701e-22,4.53912e-22
163,0.0486762,2.89386e-21,1.00444e-21,1.00506e-21
164,0.0472126,5.02594e-21,2.19293e-21,2.19416e-21
165,0.049853,9.61576e-21,4.72221e-21,4.72414e-21
166,0.0578039,1.92394e-20,1.00312e-20,1.00338e-20
167,0.0717721,3.90052e-20,2.10244e-20,2.10272e-20
168,0.0918904,7.89278e-20,4.34848e-20,4.34865e-20
169,0.117737,1.58397e-19,8.87696e-20,8.87688e-20
170,0.148444,3.1449e-19,1.78889e-19,1.78883e-19
171,0.182872,6.17263e-19,3.55932e-19,3.55919e-19
172,0.219829,1.19754e-18,6.9934e-19,6.99321e-19
173,0.258287,2.29665e-18,1.35712e-18,1.3571e-18
174,0.297564,4.35441e-18,2.60153e-18,2.6015e-18
175,0.337443,8.16286e-18,4.92699e-18,4.92696e-18
176,0.378202,1.5131e-17,9.22031e-18,9.22029e-18
177,0.420546,2.77358e-17,1.70523e-17,1.70523e-17
178,0.465469,5.02786e-17,3.11716e-17,3.11716e-17
179,0.51404,9.01413e-17,5.63292e-17,5.63292e-17
180,0.567185,1.5984e-16,1.0064e-16,1.0064e-16
181,0.625467,2.8035e-16,1.77798e-16,1.77798e-16
182,0.688922,4.86407e-16,3.10649e-16,3.10649e-16
183,0.756977,8.34869e-16,5.36858e-16,5.36858e-16
184,0.828453,1.41774e-15,9.17816e-16,9.17816e-16
185,0.901657,2.38219e-15,1.55247e-15,1.55247e-15
186,0.974549,3.96102e-15,2.59851e-15,2.5985e-15
187,1.04494,6.51835e-15,4.30451e-15,4.3045e-15
188,1.11069,1.06175e-14,7.05809e-15,7.05809e-15
189,1.16992,1.71207e-14,1.14573e-14,1.14573e-14
190,1.22109,2.73335e-14,1.84153e-14,1.84153e-14
191,1.26308,4.32122e-14,2.93119e-14,2.93119e-14
192,1.29517,6.76585e-14,4.62116e-14,4.62117e-14
193,1.317,1.04933e-13,7.21732e-14,7.21732e-14
194,1.32847,1.61232e-13,1.11684e-13,1.11684e-13
195,1.32969,2.45478e-13,1.71269e-13,1.71269e-13
196,1.3209,3.70402e-13,2.60325e-13,2.60325e-13
197,1.30254,5.54006e-13,3.92266e-13,3.92266e-13
198,1.27525,8.21518e-13,5.86082e-13,5.86082e-13
199,1.23994,1.20799e-12,8.68424e-13,8.68424e-13
200,1.1979,1.76173e-12,1.27639e-12,1.27639e-12
201,1.15082,2.54874e-12,1.86123e-12,1.86123e-12
202,1.10082,3.65853e-12,2.69315e-12,2.69315e-12
203,1.05033,5.21155e-12,3.86769e-12,3.86769e-12
204,1.00197,7.36863e-12,5.51383e-12,5.51383e-12
205,0.958338,1.0343e-11,7.80449e-12,7.80449e-12
206,0.921794,1.44152e-11,1.09699e-11,1.09699e-11
207,0.89422,1.99519e-11,1.53144e-11,1.53144e-11
208,0.876845,2.74289e-11,2.12378e-11,2.12378e-11
209,0.870125,3.7459e-11,2.92613e-11,2.92613e-11
210,0.873709,5.08263e-11,4.00605e-11,4.00605e-11
211,0.886487,6.85271e-11,5.45049e-11,5.45049e-11
212,0.906708,9.18184e-11,7.37063e-11,7.37063e-11
213,0.932155,1.22275e-10,9.90769e-11,9.90769e-11
214,0.960344,1.61856e-10,1.32399e-10,1.32399e-10
215,0.988739,2.12982e-10,1.75907e-10,1.75907e-10
216,1.01495,2.78622e-10,2.32384e-10,2.32384e-10
