E,T,R0,R,N_R0,E/V0
132.827,1,2.73561e-07,2.73561e-07,2.73561e-07,1.32827
132.86,1,2.69636e-07,2.69636e-07,2.69636e-07,1.3286
132.893,1,2.65767e-07,2.65767e-07,2.65767e-07,1.32893
132.926,1,2.61954e-07,2.61954e-07,2.61954e-07,1.32926
132.959,1,2.58195e-07,2.58195e-07,2.58195e-07,1.32959
132.992,1,2.5449e-07,2.5449e-07,2.5449e-07,1.32992
133.025,1,2.50837e-07,2.50837e-07,2.50837e-07,1.33025
133.058,1,2.47238e-07,2.47238e-07,2.47238e-07,1.33058
133.092,1,2.4369e-07,2.4369e-07,2.4369e-07,1.33092
133.125,1,2.40192e-07,2.40192e-07,2.40192e-07,1.33125
133.158,1,2.36745e-07,2.36745e-07,2.36745e-07,1.33158
133.191,1,2.33347e-07,2.33347e-07,2.33347e-07,1.33191
133.224,1,2.29998e-07,2.29998e-07,2.29998e-07,1.33224
133.257,1,2.26696e-07,2.26696e-07,2.26696e-07,1.33257
133.29,1,2.23442e-07,2.23442e-07,2.23442e-07,1.3329
133.324,1,2.20235e-07,2.20235e-07,2.20235e-07,1.33324
133.357,1,2.17073e-07,2.17073e-07,2.17073e-07,1.33357
133.39,1,2.13957e-07,2.13957e-07,2.13957e-07,1.3339
133.423,1,2.10886e-07,2.10886e-07,2.10886e-07,1.33423
133.456,1,2.07858e-07,2.07858e-07,2.07858e-07,1.33456
133.49,1,2.04874e-07,2.04874e-07,2.04874e-07,1.3349
133.523,1,2.01933e-07,2.01933e-07,2.01933e-07,1.33523
133.556,1,1.99033e-07,1.99033e-07,1.99033e-07,1.33556
133.589,1,1.96176e-07,1.96176e-07,1.96176e-07,1.33589
133.622,1,1.93359e-07,1.93359e-07,1.93359e-07,1.33622
133.655,1,1.90582e-07,1.90582e-07,1.90582e-07,1.33655
133.689,1,1.87846e-07,1.87846e-07,1.87846e-07,1.33689
133.722,1,1.85148e-07,1.85148e-07,1.85148e-07,1.33722
133.755,1,1.8249e-07,1.8249e-07,1.8249e-07,1.33755
133.788,1,1.79869e-07,1.79869e-07,1.79869e-07,1.33788
133.822,1,1.77286e-07,1.77286e-07,1.77286e-07,1.33822
133.855,1,1.7474e-07,1.7474e-07,1.7474e-07,1.33855
133.888,1,1.7223e-07,1.7223e-07,1.7223e-07,1.33888
133.921,1,1.69757e-07,1.69757e-07,1.69757e-07,1.33921
133.954,1,1.67318e-07,1.67318e-07,1.67318e-07,1.33954
133.988,1,1.64915e-07,1.64915e-07,1.64915e-07,1.33988
134.021,1,1.62546e-07,1.62546e-07,1.62546e-07,1.34021
134.054,1,1.60212e-07,1.60212e-07,1.60212e-07,1.34054
134.087,1,1.5791e-07,1.5791e-07,1.5791e-07,1.34087
134.121,1,1.55642e-07,1.55642e-07,1.55642e-07,1.34121
134.154,1,1.53406e-07,1.53406e-07,1.53406e-07,1.34154
134.187,1,1.51202e-07,1.51202e-07,1.51202e-07,1.34187
134.221,1,1.4903e-07,1.4903e-07,1.4903e-07,1.34221
134.254,1,1.46889e-07,1.46889e-07,1.46889e-07,1.34254
134.287,1,1.44779e-07,1.44779e-07,1.44779e-07,1.34287
134.32,1,1.42698e-07,1.42698e-07,1.42698e-07,1.3432
134.354,1,1.40648e-07,1.40648e-07,1.40648e-07,1.34354
134.387,1,1.38627e-07,1.38627e-07,1.38627e-07,1.34387
134.42,1,1.36635e-07,1.36635e-07,1.36635e-07,1.3442
134.454,1,1.34672e-07,1.34672e-07,1.34672e-07,1.34454
134.487,1,1.32737e-07,1.32737e-07,1.32737e-07,1.34487
134.52,1,1.30829e-07,1.30829e-07,1.30829e-07,1.3452
134.553,1,1.28949e-07,1.28949e-07,1.28949e-07,1.34553
134.587,1,1.27096e-07,1.27096e-07,1.27096e-07,1.34587
134.62,1,1.2527e-07,1.2527e-07,1.2527e-07,1.3462
134.653,1,1.23469e-07,1.23469e-07,1.23469e-07,1.34653
134.687,1,1.21695e-07,1.21695e-07,1.21695e-07,1.34687
134.72,1,1.19946e-07,1.19946e-07,1.19946e-07,1.3472
134.753,1,1.18222e-07,1.18222e-07,1.18222e-07,1.34753
134.787,1,1.16522e-07,1.16522e-07,1.16522e-07,1.34787
134.82,1,1.14847e-07,1.14847e-07,1.14847e-07,1.3482
134.854,1,1.13197e-07,1.13197e-07,1.13197e-07,1.34854
134.887,1,1.11569e-07,1.11569e-07,1.11569e-07,1.34887
134.92,1,1.09966e-07,1.09966e-07,1.09966e-07,1.3492
134.954,1,1.08385e-07,1.08385e-07,1.08385e-07,1.34954
134.987,1,1.06827e-07,1.06827e-07,1.06827e-07,1.34987
135.02,1,1.05291e-07,1.05291e-07,1.05291e-07,1.3502
135.054,1,1.03777e-07,1.03777e-07,1.03777e-07,1.35054
135.087,1,1.02285e-07,1.02285e-07,1.02285e-07,1.35087
135.12,1,1.00814e-07,1.00814e-07,1.00814e-07,1.3512
135.154,1,9.93647e-08,9.93647e-08,9.93647e-08,1.35154
135.187,1,9.79359e-08,9.79359e-08,9.79359e-08,1.35187
135.221,1,9.65277e-08,9.65277e-08,9.65277e-08,1.35221
135.254,1,9.51397e-08,9.51397e-08,9.51397e-08,1.35254
135.287,1,9.37715e-08,9.37715e-08,9.37715e-08,1.35287
135.321,1,9.24231e-08,9.24231e-08,9.24231e-08,1.35321
135.354,1,9.10939e-08,9.10939e-08,9.10939e-08,1.35354
135.388,1,8.97839e-08,8.97839e-08,8.97839e-08,1.35388
135.421,1,8.84926e-08,8.84926e-08,8.84926e-08,1.35421
135.455,1,8.72199e-08,8.72199e-08,8.72199e-08,1.35455
135.488,1,8.59654e-08,8.59654e-08,8.59654e-08,1.35488
135.521,1,8.4729e-08,8.4729e-08,8.4729e-08,1.35521
135.555,1,8.35103e-08,8.35103e-08,8.35103e-08,1.35555
135.588,1,8.23091e-08,8.23091e-08,8.23091e-08,1.35588
135.622,1,8.11251e-08,8.11251e-08,8.11251e-08,1.35622
135.655,1,7.99581e-08,7.99581e-08,7.99581e-08,1.35655
135.689,1,7.88079e-08,7.88079e-08,7.88079e-08,1.35689
135.722,1,7.76742e-08,7.76742e-08,7.76742e-08,1.35722
135.756,1,7.65567e-08,7.65567e-08,7.65567e-08,1.35756
135.789,1,7.54554e-08,7.54554e-08,7.54554e-08,1.35789
135.822,1,7.43698e-08,7.43698e-08,7.43698e-08,1.35822
135.856,1,7.32998e-08,7.32998e-08,7.32998e-08,1.35856
135.889,1,7.22452e-08,7.22452e-08,7.22452e-08,1.35889
135.923,1,7.12057e-08,7.12057e-08,7.12057e-08,1.35923
135.956,1,7.01811e-08,7.01811e-08,7.01811e-08,1.35956
135.99,1,6.91713e-08,6.91713e-08,6.91713e-08,1.3599
136.023,1,6.81759e-08,6.81759e-08,6.81759e-08,1.36023
136.057,1,6.71949e-08,6.71949e-08,6.71949e-08,1.36057
136.09,1,6.62279e-08,6.62279e-08,6.62279e-08,1.3609
136.124,1,6.52748e-08,6.52748e-08,6.52748e-08,1.36124
136.157,1,6.43354e-08,6.43354e-08,6.43354e-08,1.36157
136.191,1,6.34095e-08,6.34095e-08,6.34095e-08,1.36191
136.224,1,6.24969e-08,6.24969e-08,6.24969e-08,1.36224
136.258,1,6.15974e-08,6.15974e-08,6.15974e-08,1.36258
136.291,1,6.07108e-08,6.07108e-08,6.07108e-08,1.36291
136.325,1,5.9837e-08,5.9837e-08,5.9837e-08,1.36325
136.359,1,5.89757e-08,5.89757e-08,5.89757e-08,1.36359
136.392,1,5.81268e-08,5.81268e-08,5.81268e-08,1.36392
136.426,1,5.72901e-08,5.72901e-08,5.72901e-08,1.36426
136.459,1,5.64654e-08,5.64654e-08,5.64654e-08,1.36459
136.493,1,5.56525e-08,5.56525e-08,5.56525e-08,1.36493
136.526,1,5.48513e-08,5.48513e-08,5.48513e-08,1.36526
136.56,1,5.40617e-08,5.40617e-08,5.40617e-08,1.3656
136.593,1,5.32833e-08,5.32833e-08,5.32833e-08,1.36593
136.627,1,5.25162e-08,5.25162e-08,5.25162e-08,1.36627
136.661,1,5.17601e-08,5.17601e-08,5.17601e-08,1.36661
136.694,1,5.10148e-08,5.10148e-08,5.10148e-08,1.36694
136.728,1,5.02803e-08,5.02803e-08,5.02803e-08,1.36728
136.761,1,4.95563e-08,4.95563e-08,4.95563e-08,1.36761
136.795,1,4.88427e-08,4.88427e-08,4.88427e-08,1.36795
136.828,1,4.81394e-08,4.81394e-08,4.81394e-08,1.36828
136.862,1,4.74461e-08,4.74461e-08,4.74461e-08,1.36862
136.896,1,4.67629e-08,4.67629e-08,4.67629e-08,1.36896
136.929,1,4.60894e-08,4.60894e-08,4.60894e-08,1.36929
136.963,1,4.54257e-08,4.54257e-08,4.54257e-08,1.36963
136.997,1,4.47714e-08,4.47714e-08,4.47714e-08,1.36997
137.03,1,4.41266e-08,4.41266e-08,4.41266e-08,1.3703
137.064,1,4.34911e-08,4.34911e-08,4.34911e-08,1.37064
137.097,1,4.28647e-08,4.28647e-08,4.28647e-08,1.37097
137.131,1,4.22472e-08,4.22472e-08,4.22472e-08,1.37131
137.165,1,4.16387e-08,4.16387e-08,4.16387e-08,1.37165
137.198,1,4.10389e-08,4.10389e-08,4.10389e-08,1.37198
137.232,1,4.04477e-08,4.04477e-08,4.04477e-08,1.37232
137.266,1,3.98651e-08,3.98651e-08,3.98651e-08,1.37266
137.299,1,3.92908e-08,3.92908e-08,3.92908e-08,1.37299
137.333,1,3.87247e-08,3.87247e-08,3.87247e-08,1.37333
137.367,1,3.81668e-08,3.81668e-08,3.81668e-08,1.37367
137.4,1,3.76169e-08,3.76169e-08,3.76169e-08,1.374
137.434,1,3.7075e-08,3.7075e-08,3.7075e-08,1.37434
137.468,1,3.65408e-08,3.65408e-08,3.65408e-08,1.37468
137.501,1,3.60143e-08,3.60143e-08,3.60143e-08,1.37501
137.535,1,3.54954e-08,3.54954e-08,3.54954e-08,1.37535
137.569,1,3.49839e-08,3.49839e-08,3.49839e-08,1.37569
137.602,1,3.44798e-08,3.44798e-08,3.44798e-08,1.37602
137.636,1,3.39829e-08,3.39829e-08,3.39829e-08,1.37636
137.67,1,3.34932e-08,3.34932e-08,3.34932e-08,1.3767
137.703,1,3.30105e-08,3.30105e-08,3.30105e-08,1.37703
137.737,1,3.25348e-08,3.25348e-08,3.25348e-08,1.37737
137.771,1,3.20659e-08,3.20659e-08,3.20659e-08,1.37771
137.805,1,3.16038e-08,3.16038e-08,3.16038e-08,1.37805
137.838,1,3.11483e-08,3.11483e-08,3.11483e-08,1.37838
137.872,1,3.06993e-08,3.06993e-08,3.06993e-08,1.37872
137.906,1,3.02568e-08,3.02568e-08,3.02568e-08,1.37906
137.939,1,2.98207e-08,2.98207e-08,2.98207e-08,1.37939
137.973,1,2.93908e-08,2.93908e-08,2.93908e-08,1.37973
138.007,1,2.89672e-08,2.89672e-08,2.89672e-08,1.38007
138.041,1,2.85496e-08,2.85496e-08,2.85496e-08,1.38041
138.074,1,2.8138e-08,2.8138e-08,2.8138e-08,1.38074
138.108,1,2.77324e-08,2.77324e-08,2.77324e-08,1.38108
138.142,1,2.73326e-08,2.73326e-08,2.73326e-08,1.38142
138.176,1,2.69385e-08,2.69385e-08,2.69385e-08,1.38176
138.209,1,2.65501e-08,2.65501e-08,2.65501e-08,1.38209
138.243,1,2.61673e-08,2.61673e-08,2.61673e-08,1.38243
138.277,1,2.579e-08,2.579e-08,2.579e-08,1.38277
138.311,1,2.54182e-08,2.54182e-08,2.54182e-08,1.38311
138.344,1,2.50517e-08,2.50517e-08,2.50517e-08,1.38344
138.378,1,2.46904e-08,2.46904e-08,2.46904e-08,1.38378
138.412,1,2.43344e-08,2.43344e-08,2.43344e-08,1.38412
138.446,1,2.39835e-08,2.39835e-08,2.39835e-08,1.38446
138.48,1,2.36376e-08,2.36376e-08,2.36376e-08,1.3848
138.513,1,2.32967e-08,2.32967e-08,2.32967e-08,1.38513
138.547,1,2.29607e-08,2.29607e-08,2.29607e-08,1.38547
138.581,1,2.26296e-08,2.26296e-08,2.26296e-08,1.38581
138.615,1,2.23032e-08,2.23032e-08,2.23032e-08,1.38615
138.649,1,2.19815e-08,2.19815e-08,2.19815e-08,1.38649
138.683,1,2.16645e-08,2.16645e-08,2.16645e-08,1.38683
138.716,1,2.1352e-08,2.1352e-08,2.1352e-08,1.38716
138.75,1,2.1044e-08,2.1044e-08,2.1044e-08,1.3875
138.784,1,2.07404e-08,2.07404e-08,2.07404e-08,1.38784
138.818,1,2.04413e-08,2.04413e-08,2.04413e-08,1.38818
138.852,1,2.01464e-08,2.01464e-08,2.01464e-08,1.38852
138.886,1,1.98557e-08,1.98557e-08,1.98557e-08,1.38886
138.919,1,1.95693e-08,1.95693e-08,1.95693e-08,1.38919
138.953,1,1.9287e-08,1.9287e-08,1.9287e-08,1.38953
138.987,1,1.90087e-08,1.90087e-08,1.90087e-08,1.38987
139.021,1,1.87344e-08,1.87344e-08,1.87344e-08,1.39021
139.055,1,1.84641e-08,1.84641e-08,1.84641e-08,1.39055
139.089,1,1.81977e-08,1.81977e-08,1.81977e-08,1.39089
139.123,1,1.79352e-08,1.79352e-08,1.79352e-08,1.39123
139.156,1,1.76764e-08,1.76764e-08,1.76764e-08,1.39156
139.19,1,1.74213e-08,1.74213e-08,1.74213e-08,1.3919
139.224,1,1.71699e-08,1.71699e-08,1.71699e-08,1.39224
139.258,1,1.69221e-08,1.69221e-08,1.69221e-08,1.39258
139.292,1,1.66779e-08,1.66779e-08,1.66779e-08,1.39292
139.326,1,1.64372e-08,1.64372e-08,1.64372e-08,1.39326
139.36,1,1.62e-08,1.62e-08,1.62e-08,1.3936
139.394,1,1.59662e-08,1.59662e-08,1.59662e-08,1.39394
139.428,1,1.57357e-08,1.57357e-08,1.57357e-08,1.39428
139.462,1,1.55086e-08,1.55086e-08,1.55086e-08,1.39462
139.495,1,1.52848e-08,1.52848e-08,1.52848e-08,1.39495
139.529,1,1.50642e-08,1.50642e-08,1.50642e-08,1.39529
139.563,1,1.48467e-08,1.48467e-08,1.48467e-08,1.39563
139.597,1,1.46324e-08,1.46324e-08,1.46324e-08,1.39597
139.631,1,1.44212e-08,1.44212e-08,1.44212e-08,1.39631
139.665,1,1.4213e-08,1.4213e-08,1.4213e-08,1.39665
139.699,1,1.40078e-08,1.40078e-08,1.40078e-08,1.39699
139.733,1,1.38056e-08,1.38056e-08,1.38056e-08,1.39733
139.767,1,1.36063e-08,1.36063e-08,1.36063e-08,1.39767
139.801,1,1.34098e-08,1.34098e-08,1.34098e-08,1.39801
139.835,1,1.32162e-08,1.32162e-08,1.32162e-08,1.39835
139.869,1,1.30254e-08,1.30254e-08,1.30254e-08,1.39869
139.903,1,1.28373e-08,1.28373e-08,1.28373e-08,1.39903
139.937,1,1.26519e-08,1.26519e-08,1.26519e-08,1.39937
139.971,1,1.24693e-08,1.24693e-08,1.24693e-08,1.39971
140.005,1,1.22892e-08,1.22892e-08,1.22892e-08,1.40005
140.039,1,1.21117e-08,1.21117e-08,1.21117e-08,1.40039
140.073,1,1.19368e-08,1.19368e-08,1.19368e-08,1.40073
140.107,1,1.17644e-08,1.17644e-08,1.17644e-08,1.40107
140.141,1,1.15945e-08,1.15945e-08,1.15945e-08,1.40141
140.175,1,1.14271e-08,1.14271e-08,1.14271e-08,1.40175
140.209,1,1.1262e-08,1.1262e-08,1.1262e-08,1.40209
140.243,1,1.10994e-08,1.10994e-08,1.10994e-08,1.40243
140.277,1,1.09391e-08,1.09391e-08,1.09391e-08,1.40277
140.311,1,1.07811e-08,1.07811e-08,1.07811e-08,1.40311
140.345,1,1.06253e-08,1.06253e-08,1.06253e-08,1.40345
140.379,1,1.04719e-08,1.04719e-08,1.04719e-08,1.40379
140.413,1,1.03206e-08,1.03206e-08,1.03206e-08,1.40413
140.447,1,1.01715e-08,1.01715e-08,1.01715e-08,1.40447
140.481,1,1.00246e-08,1.00246e-08,1.00246e-08,1.40481
140.515,1,9.87974e-09,9.87974e-09,9.87974e-09,1.40515
140.549,1,9.73701e-09,9.73701e-09,9.73701e-09,1.40549
140.583,1,9.59633e-09,9.59633e-09,9.59633e-09,1.40583
140.617,1,9.45769e-09,9.45769e-09,9.45769e-09,1.40617
140.651,1,9.32104e-09,9.32104e-09,9.32104e-09,1.40651
140.685,1,9.18636e-09,9.18636e-09,9.18636e-09,1.40685
140.719,1,9.05363e-09,9.05363e-09,9.05363e-09,1.40719
140.753,1,8.92281e-09,8.92281e-09,8.92281e-09,1.40753
140.787,1,8.79387e-09,8.79387e-09,8.79387e-09,1.40787
140.822,1,8.6668e-09,8.6668e-09,8.6668e-09,1.40822
140.856,1,8.54155e-09,8.54155e-09,8.54155e-09,1.40856
140.89,1,8.41812e-09,8.41812e-09,8.41812e-09,1.4089
140.924,1,8.29646e-09,8.29646e-09,8.29646e-09,1.40924
140.958,1,8.17656e-09,8.17656e-09,8.17656e-09,1.40958
140.992,1,8.05839e-09,8.05839e-09,8.05839e-09,1.40992
141.026,1,7.94192e-09,7.94192e-09,7.94192e-09,1.41026
141.06,1,7.82713e-09,7.82713e-09,7.82713e-09,1.4106
141.094,1,7.714e-09,7.714e-09,7.714e-09,1.41094
141.128,1,7.6025e-09,7.6025e-09,7.6025e-09,1.41128
141.163,1,7.49261e-09,7.49261e-09,7.49261e-09,1.41163
141.197,1,7.3843e-09,7.3843e-09,7.3843e-09,1.41197
141.231,1,7.27756e-09,7.27756e-09,7.27756e-09,1.41231
141.265,1,7.17236e-09,7.17236e-09,7.17236e-09,1.41265
141.299,1,7.06867e-09,7.06867e-09,7.06867e-09,1.41299
141.333,1,6.96648e-09,6.96648e-09,6.96648e-09,1.41333
141.367,1,6.86576e-09,6.86576e-09,6.86576e-09,1.41367
141.402,1,6.7665e-09,6.7665e-09,6.7665e-09,1.41402
141.436,1,6.66867e-09,6.66867e-09,6.66867e-09,1.41436
141.47,1,6.57225e-09,6.57225e-09,6.57225e-09,1.4147
141.504,1,6.47722e-09,6.47722e-09,6.47722e-09,1.41504
141.538,1,6.38357e-09,6.38357e-09,6.38357e-09,1.41538
141.572,1,6.29126e-09,6.29126e-09,6.29126e-09,1.41572
141.607,1,6.20029e-09,6.20029e-09,6.20029e-09,1.41607
141.641,1,6.11063e-09,6.11063e-09,6.11063e-09,1.41641
141.675,1,6.02226e-09,6.02226e-09,6.02226e-09,1.41675
141.709,1,5.93517e-09,5.93517e-09,5.93517e-09,1.41709
141.743,1,5.84934e-09,5.84934e-09,5.84934e-09,1.41743
141.777,1,5.76474e-09,5.76474e-09,5.76474e-09,1.41777
141.812,1,5.68137e-09,5.68137e-09,5.68137e-09,1.41812
141.846,1,5.5992e-09,5.5992e-09,5.5992e-09,1.41846
141.88,1,5.51822e-09,5.51822e-09,5.51822e-09,1.4188
141.914,1,5.4384e-09,5.4384e-09,5.4384e-09,1.41914
141.949,1,5.35974e-09,5.35974e-09,5.35974e-09,1.41949
141.983,1,5.28221e-09,5.28221e-09,5.28221e-09,1.41983
142.017,1,5.2058e-09,5.2058e-09,5.2058e-09,1.42017
142.051,1,5.1305e-09,5.1305e-09,5.1305e-09,1.42051
142.085,1,5.05628e-09,5.05628e-09,5.05628e-09,1.42085
142.12,1,4.98313e-09,4.98313e-09,4.98313e-09,1.4212
142.154,1,4.91104e-09,4.91104e-09,4.91104e-09,1.42154
142.188,1,4.83999e-09,4.83999e-09,4.83999e-09,1.42188
142.222,1,4.76997e-09,4.76997e-09,4.76997e-09,1.42222
142.257,1,4.70095e-09,4.70095e-09,4.70095e-09,1.42257
142.291,1,4.63294e-09,4.63294e-09,4.63294e-09,1.42291
142.325,1,4.5659e-09,4.5659e-09,4.5659e-09,1.42325
142.359,1,4.49984e-09,4.49984e-09,4.49984e-09,1.42359
142.394,1,4.43472e-09,4.43472e-09,4.43472e-09,1.42394
142.428,1,4.37055e-09,4.37055e-09,4.37055e-09,1.42428
142.462,1,4.30731e-09,4.30731e-09,4.30731e-09,1.42462
142.497,1,4.24497e-09,4.24497e-09,4.24497e-09,1.42497
142.531,1,4.18354e-09,4.18354e-09,4.18354e-09,1.42531
142.565,1,4.123e-09,4.123e-09,4.123e-09,1.42565
142.599,1,4.06333e-09,4.06333e-09,4.06333e-09,1.42599
142.634,1,4.00452e-09,4.00452e-09,4.00452e-09,1.42634
142.668,1,3.94656e-09,3.94656e-09,3.94656e-09,1.42668
142.702,1,3.88944e-09,3.88944e-09,3.88944e-09,1.42702
142.737,1,3.83314e-09,3.83314e-09,3.83314e-09,1.42737
142.771,1,3.77766e-09,3.77766e-09,3.77766e-09,1.42771
142.805,1,3.72298e-09,3.72298e-09,3.72298e-09,1.42805
142.84,1,3.66909e-09,3.66909e-09,3.66909e-09,1.4284
142.874,1,3.61598e-09,3.61598e-09,3.61598e-09,1.42874
142.908,1,3.56363e-09,3.56363e-09,3.56363e-09,1.42908
142.943,1,3.51204e-09,3.51204e-09,3.51204e-09,1.42943
142.977,1,3.4612e-09,3.4612e-09,3.4612e-09,1.42977
143.011,1,3.41109e-09,3.41109e-09,3.41109e-09,1.43011
143.046,1,3.3617e-09,3.3617e-09,3.3617e-09,1.43046
143.08,1,3.31303e-09,3.31303e-09,3.31303e-09,1.4308
143.114,1,3.26506e-09,3.26506e-09,3.26506e-09,1.43114
143.149,1,3.21778e-09,3.21778e-09,3.21778e-09,1.43149
143.183,1,3.17119e-09,3.17119e-09,3.17119e-09,1.43183
143.217,1,3.12527e-09,3.12527e-09,3.12527e-09,1.43217
143.252,1,3.08002e-09,3.08002e-09,3.08002e-09,1.43252
143.286,1,3.03542e-09,3.03542e-09,3.03542e-09,1.43286
143.321,1,2.99146e-09,2.99146e-09,2.99146e-09,1.43321
143.355,1,2.94814e-09,2.94814e-09,2.94814e-09,1.43355
143.389,1,2.90544e-09,2.90544e-09,2.90544e-09,1.43389
143.424,1,2.86336e-09,2.86336e-09,2.86336e-09,1.43424
143.458,1,2.82189e-09,2.82189e-09,2.82189e-09,1.43458
143.493,1,2.78102e-09,2.78102e-09,2.78102e-09,1.43493
143.527,1,2.74074e-09,2.74074e-09,2.74074e-09,1.43527
143.561,1,2.70105e-09,2.70105e-09,2.70105e-09,1.43561
143.596,1,2.66192e-09,2.66192e-09,2.66192e-09,1.43596
143.63,1,2.62336e-09,2.62336e-09,2.62336e-09,1.4363
143.665,1,2.58536e-09,2.58536e-09,2.58536e-09,1.43665
143.699,1,2.54791e-09,2.54791e-09,2.54791e-09,1.43699
143.733,1,2.511e-09,2.511e-09,2.511e-09,1.43733
143.768,1,2.47463e-09,2.47463e-09,2.47463e-09,1.43768
143.802,1,2.43878e-09,2.43878e-09,2.43878e-09,1.43802
143.837,1,2.40344e-09,2.40344e-09,2.40344e-09,1.43837
143.871,1,2.36862e-09,2.36862e-09,2.36862e-09,1.43871
143.906,1,2.3343e-09,2.3343e-09,2.3343e-09,1.43906
143.94,1,2.30048e-09,2.30048e-09,2.30048e-09,1.4394
143.975,1,2.26715e-09,2.26715e-09,2.26715e-09,1.43975
144.009,1,2.2343e-09,2.2343e-09,2.2343e-09,1.44009
144.044,1,2.20192e-09,2.20192e-09,2.20192e-09,1.44044
144.078,1,2.17002e-09,2.17002e-09,2.17002e-09,1.44078
144.113,1,2.13857e-09,2.13857e-09,2.13857e-09,1.44113
144.147,1,2.10758e-09,2.10758e-09,2.10758e-09,1.44147
144.181,1,2.07704e-09,2.07704e-09,2.07704e-09,1.44181
144.216,1,2.04694e-09,2.04694e-09,2.04694e-09,1.44216
144.25,1,2.01727e-09,2.01727e-09,2.01727e-09,1.4425
144.285,1,1.98804e-09,1.98804e-09,1.98804e-09,1.44285
144.319,1,1.95922e-09,1.95922e-09,1.95922e-09,1.44319
144.354,1,1.93082e-09,1.93082e-09,1.93082e-09,1.44354
144.388,1,1.90284e-09,1.90284e-09,1.90284e-09,1.44388
144.423,1,1.87526e-09,1.87526e-09,1.87526e-09,1.44423
144.457,1,1.84808e-09,1.84808e-09,1.84808e-09,1.44457
144.492,1,1.82129e-09,1.82129e-09,1.82129e-09,1.44492
144.527,1,1.79489e-09,1.79489e-09,1.79489e-09,1.44527
144.561,1,1.76887e-09,1.76887e-09,1.76887e-09,1.44561
144.596,1,1.74322e-09,1.74322e-09,1.74322e-09,1.44596
144.63,1,1.71795e-09,1.71795e-09,1.71795e-09,1.4463
144.665,1,1.69304e-09,1.69304e-09,1.69304e-09,1.44665
144.699,1,1.6685e-09,1.6685e-09,1.6685e-09,1.44699
144.734,1,1.64431e-09,1.64431e-09,1.64431e-09,1.44734
144.768,1,1.62047e-09,1.62047e-09,1.62047e-09,1.44768
144.803,1,1.59697e-09,1.59697e-09,1.59697e-09,1.44803
144.837,1,1.57382e-09,1.57382e-09,1.57382e-09,1.44837
144.872,1,1.55099e-09,1.55099e-09,1.55099e-09,1.44872
144.907,1,1.5285e-09,1.5285e-09,1.5285e-09,1.44907
144.941,1,1.50634e-09,1.50634e-09,1.50634e-09,1.44941
144.976,1,1.48449e-09,1.48449e-09,1.48449e-09,1.44976
145.01,1,1.46297e-09,1.46297e-09,1.46297e-09,1.4501
145.045,1,1.44175e-09,1.44175e-09,1.44175e-09,1.45045
145.08,1,1.42084e-09,1.42084e-09,1.42084e-09,1.4508
145.114,1,1.40023e-09,1.40023e-09,1.40023e-09,1.45114
145.149,1,1.37993e-09,1.37993e-09,1.37993e-09,1.45149
145.183,1,1.35991e-09,1.35991e-09,1.35991e-09,1.45183
145.218,1,1.34019e-09,1.34019e-09,1.34019e-09,1.45218
145.253,1,1.32075e-09,1.32075e-09,1.32075e-09,1.45253
145.287,1,1.30159e-09,1.30159e-09,1.30159e-09,1.45287
145.322,1,1.28271e-09,1.28271e-09,1.28271e-09,1.45322
145.356,1,1.2641e-09,1.2641e-09,1.2641e-09,1.45356
145.391,1,1.24576e-09,1.24576e-09,1.24576e-09,1.45391
145.426,1,1.22769e-09,1.22769e-09,1.22769e-09,1.45426
145.46,1,1.20988e-09,1.20988e-09,1.20988e-09,1.4546
145.495,1,1.19233e-09,1.19233e-09,1.19233e-09,1.45495
145.53,1,1.17503e-09,1.17503e-09,1.17503e-09,1.4553
145.564,1,1.15798e-09,1.15798e-09,1.15798e-09,1.45564
145.599,1,1.14118e-09,1.14118e-09,1.14118e-09,1.45599
145.634,1,1.12462e-09,1.12462e-09,1.12462e-09,1.45634
145.668,1,1.10831e-09,1.10831e-09,1.10831e-09,1.45668
145.703,1,1.09222e-09,1.09222e-09,1.09222e-09,1.45703
145.738,1,1.07637e-09,1.07637e-09,1.07637e-09,1.45738
145.772,1,1.06076e-09,1.06076e-09,1.06076e-09,1.45772
145.807,1,1.04536e-09,1.04536e-09,1.04536e-09,1.45807
145.842,1,1.03019e-09,1.03019e-09,1.03019e-09,1.45842
145.876,1,1.01524e-09,1.01524e-09,1.01524e-09,1.45876
145.911,1,1.00051e-09,1.00051e-09,1.00051e-09,1.45911
145.946,1,9.85987e-10,9.85987e-10,9.85987e-10,1.45946
145.98,1,9.71676e-10,9.71676e-10,9.71676e-10,1.4598
146.015,1,9.57574e-10,9.57574e-10,9.57574e-10,1.46015
146.05,1,9.43675e-10,9.43675e-10,9.43675e-10,1.4605
146.084,1,9.29978e-10,9.29978e-10,9.29978e-10,1.46084
146.119,1,9.16479e-10,9.16479e-10,9.16479e-10,1.46119
146.154,1,9.03175e-10,9.03175e-10,9.03175e-10,1.46154
146.189,1,8.90065e-10,8.90065e-10,8.90065e-10,1.46189
146.223,1,8.77144e-10,8.77144e-10,8.77144e-10,1.46223
146.258,1,8.6441e-10,8.6441e-10,8.6441e-10,1.46258
146.293,1,8.51862e-10,8.51862e-10,8.51862e-10,1.46293
146.328,1,8.39495e-10,8.39495e-10,8.39495e-10,1.46328
