x,AbsPsi
-693.2,6.15925e-11
-693.1,6.19708e-11
-693,6.23543e-11
-692.9,6.27396e-11
-692.8,6.31283e-11
-692.7,6.35186e-11
-692.6,6.39102e-11
-692.5,6.4306e-11
-692.4,6.47049e-11
-692.3,6.51041e-11
-692.2,6.55049e-11
-692.1,6.59102e-11
-692,6.63201e-11
-691.9,6.67299e-11
-691.8,6.71435e-11
-691.7,6.75577e-11
-691.6,6.79766e-11
-691.5,6.83975e-11
-691.4,6.88209e-11
-691.3,6.92462e-11
-691.2,6.96748e-11
-691.1,7.0106e-11
-691,7.05387e-11
-690.9,7.09754e-11
-690.8,7.14133e-11
-690.7,7.18532e-11
-690.6,7.22977e-11
-690.5,7.27444e-11
-690.4,7.31928e-11
-690.3,7.36444e-11
-690.2,7.4099e-11
-690.1,7.45542e-11
-690,7.50138e-11
-689.9,7.54739e-11
-689.8,7.59385e-11
-689.7,7.64037e-11
-689.6,7.68745e-11
-689.5,7.73462e-11
-689.4,7.78208e-11
-689.3,7.82968e-11
-689.2,7.87776e-11
-689.1,7.92598e-11
-689,7.97435e-11
-688.9,8.02314e-11
-688.8,8.07216e-11
-688.7,8.12136e-11
-688.6,8.17106e-11
-688.5,8.22055e-11
-688.4,8.27089e-11
-688.3,8.32105e-11
-688.2,8.37174e-11
-688.1,8.42245e-11
-688,8.47384e-11
-687.9,8.52505e-11
-687.8,8.57685e-11
-687.7,8.6288e-11
-687.6,8.6809e-11
-687.5,8.73327e-11
-687.4,8.78611e-11
-687.3,8.83923e-11
-687.2,8.89268e-11
-687.1,8.94616e-11
-687,9e-11
-686.9,9.0541e-11
-686.8,9.10868e-11
-686.7,9.16332e-11
-686.6,9.21826e-11
-686.5,9.27354e-11
-686.4,9.32916e-11
-686.3,9.38497e-11
-686.2,9.44119e-11
-686.1,9.49757e-11
-686,9.55445e-11
-685.9,9.61153e-11
-685.8,9.66879e-11
-685.7,9.72634e-11
-685.6,9.78426e-11
-685.5,9.84242e-11
-685.4,9.90078e-11
-685.3,9.95967e-11
-685.2,1.00187e-10
-685.1,1.0078e-10
-685,1.01377e-10
-684.9,1.01977e-10
-684.8,1.02579e-10
-684.7,1.03186e-10
-684.6,1.03795e-10
-684.5,1.04408e-10
-684.4,1.05026e-10
-684.3,1.05646e-10
-684.2,1.06269e-10
-684.1,1.06894e-10
-684,1.07523e-10
-683.9,1.08155e-10
-683.8,1.0879e-10
-683.7,1.09428e-10
-683.6,1.1007e-10
-683.5,1.10717e-10
-683.4,1.11365e-10
-683.3,1.12016e-10
-683.2,1.12673e-10
-683.1,1.13332e-10
-683,1.13996e-10
-682.9,1.14662e-10
-682.8,1.15332e-10
-682.7,1.16007e-10
-682.6,1.16685e-10
-682.5,1.17366e-10
-682.4,1.18051e-10
-682.3,1.18739e-10
-682.2,1.1943e-10
-682.1,1.20127e-10
-682,1.20828e-10
-681.9,1.21531e-10
-681.8,1.22239e-10
-681.7,1.22951e-10
-681.6,1.23668e-10
-681.5,1.24386e-10
-681.4,1.2511e-10
-681.3,1.25838e-10
-681.2,1.26572e-10
-681.1,1.27307e-10
-681,1.28049e-10
-680.9,1.28794e-10
-680.8,1.29541e-10
-680.7,1.30292e-10
-680.6,1.3105e-10
-680.5,1.3181e-10
-680.4,1.32575e-10
-680.3,1.33345e-10
-680.2,1.3412e-10
-680.1,1.34898e-10
-680,1.35682e-10
-679.9,1.36469e-10
-679.8,1.3726e-10
-679.7,1.38059e-10
-679.6,1.38858e-10
-679.5,1.39667e-10
-679.4,1.40477e-10
-679.3,1.41293e-10
-679.2,1.42112e-10
-679.1,1.42937e-10
-679,1.43767e-10
-678.9,1.44603e-10
-678.8,1.45443e-10
-678.7,1.46288e-10
-678.6,1.47139e-10
-678.5,1.47995e-10
-678.4,1.48854e-10
-678.3,1.49721e-10
-678.2,1.50591e-10
-678.1,1.51467e-10
-678,1.52347e-10
-677.9,1.53234e-10
-677.8,1.54121e-10
-677.7,1.55019e-10
-677.6,1.55923e-10
-677.5,1.5683e-10
-677.4,1.57742e-10
-677.3,1.5866e-10
-677.2,1.59584e-10
-677.1,1.60512e-10
-677,1.61448e-10
-676.9,1.62387e-10
-676.8,1.63334e-10
-676.7,1.64285e-10
-676.6,1.65245e-10
-676.5,1.66206e-10
-676.4,1.67177e-10
-676.3,1.68149e-10
-676.2,1.69132e-10
-676.1,1.70119e-10
-676,1.71114e-10
-675.9,1.72111e-10
-675.8,1.73117e-10
-675.7,1.74127e-10
-675.6,1.75145e-10
-675.5,1.76166e-10
-675.4,1.77197e-10
-675.3,1.78232e-10
-675.2,1.79275e-10
-675.1,1.80323e-10
-675,1.81379e-10
-674.9,1.82439e-10
-674.8,1.83507e-10
-674.7,1.84579e-10
-674.6,1.8566e-10
-674.5,1.86747e-10
-674.4,1.87842e-10
-674.3,1.88942e-10
-674.2,1.9005e-10
-674.1,1.91162e-10
-674,1.92284e-10
-673.9,1.93407e-10
-673.8,1.94544e-10
-673.7,1.95683e-10
-673.6,1.96831e-10
-673.5,1.97984e-10
-673.4,1.99148e-10
-673.3,2.00314e-10
-673.2,2.01489e-10
-673.1,2.0267e-10
-673,2.03859e-10
-672.9,2.05054e-10
-672.8,2.06259e-10
-672.7,2.07469e-10
-672.6,2.08686e-10
-672.5,2.09911e-10
-672.4,2.11143e-10
-672.3,2.12382e-10
-672.2,2.13629e-10
-672.1,2.14881e-10
-672,2.16143e-10
-671.9,2.17411e-10
-671.8,2.18688e-10
-671.7,2.19971e-10
-671.6,2.21262e-10
-671.5,2.22562e-10
-671.4,2.23866e-10
-671.3,2.25181e-10
-671.2,2.26501e-10
-671.1,2.2783e-10
-671,2.29167e-10
-670.9,2.30512e-10
-670.8,2.31866e-10
-670.7,2.33226e-10
-670.6,2.34594e-10
-670.5,2.35969e-10
-670.4,2.37353e-10
-670.3,2.38745e-10
-670.2,2.40145e-10
-670.1,2.41553e-10
-670,2.42969e-10
-669.9,2.44392e-10
-669.8,2.45824e-10
-669.7,2.47265e-10
-669.6,2.48711e-10
-669.5,2.50169e-10
-669.4,2.51634e-10
-669.3,2.53107e-10
-669.2,2.54586e-10
-669.1,2.56078e-10
-669,2.57576e-10
-668.9,2.59082e-10
-668.8,2.60598e-10
-668.7,2.62121e-10
-668.6,2.63655e-10
-668.5,2.65196e-10
-668.4,2.66745e-10
-668.3,2.68303e-10
-668.2,2.6987e-10
-668.1,2.71444e-10
-668,2.73029e-10
-667.9,2.74623e-10
-667.8,2.76225e-10
-667.7,2.77836e-10
-667.6,2.79456e-10
-667.5,2.81084e-10
-667.4,2.82722e-10
-667.3,2.84368e-10
-667.2,2.86024e-10
-667.1,2.87688e-10
-667,2.89363e-10
-666.9,2.91047e-10
-666.8,2.92739e-10
-666.7,2.94441e-10
-666.6,2.96153e-10
-666.5,2.97875e-10
-666.4,2.99604e-10
-666.3,3.01344e-10
-666.2,3.03094e-10
-666.1,3.04853e-10
-666,3.06621e-10
-665.9,3.08399e-10
-665.8,3.10188e-10
-665.7,3.11985e-10
-665.6,3.13793e-10
-665.5,3.15609e-10
-665.4,3.17439e-10
-665.3,3.19275e-10
-665.2,3.21124e-10
-665.1,3.22981e-10
-665,3.24848e-10
-664.9,3.26725e-10
-664.8,3.28613e-10
-664.7,3.3051e-10
-664.6,3.32419e-10
-664.5,3.34337e-10
-664.4,3.36267e-10
-664.3,3.38205e-10
-664.2,3.40156e-10
-664.1,3.42117e-10
-664,3.44088e-10
-663.9,3.46071e-10
-663.8,3.48065e-10
-663.7,3.5007e-10
-663.6,3.52085e-10
-663.5,3.5411e-10
-663.4,3.56147e-10
-663.3,3.58195e-10
-663.2,3.60254e-10
-663.1,3.62324e-10
-663,3.64405e-10
-662.9,3.66496e-10
-662.8,3.686e-10
-662.7,3.70715e-10
-662.6,3.72843e-10
-662.5,3.74981e-10
-662.4,3.77133e-10
-662.3,3.79294e-10
-662.2,3.81469e-10
-662.1,3.83653e-10
-662,3.8585e-10
-661.9,3.88059e-10
-661.8,3.9028e-10
-661.7,3.92514e-10
-661.6,3.94761e-10
-661.5,3.9702e-10
-661.4,3.99289e-10
-661.3,4.0157e-10
-661.2,4.03866e-10
-661.1,4.06174e-10
-661,4.08494e-10
-660.9,4.10827e-10
-660.8,4.13173e-10
-660.7,4.15531e-10
-660.6,4.17905e-10
-660.5,4.20289e-10
-660.4,4.22688e-10
-660.3,4.25099e-10
-660.2,4.27524e-10
-660.1,4.2996e-10
-660,4.32412e-10
-659.9,4.34877e-10
-659.8,4.37355e-10
-659.7,4.39846e-10
-659.6,4.42352e-10
-659.5,4.44869e-10
-659.4,4.47405e-10
-659.3,4.49951e-10
-659.2,4.52512e-10
-659.1,4.55089e-10
-659,4.57679e-10
-658.9,4.60283e-10
-658.8,4.62901e-10
-658.7,4.65534e-10
-658.6,4.68182e-10
-658.5,4.70845e-10
-658.4,4.73522e-10
-658.3,4.76216e-10
-658.2,4.78923e-10
-658.1,4.81646e-10
-658,4.84381e-10
-657.9,4.87134e-10
-657.8,4.899e-10
-657.7,4.92686e-10
-657.6,4.95485e-10
-657.5,4.983e-10
-657.4,5.0113e-10
-657.3,5.03977e-10
-657.2,5.06838e-10
-657.1,5.09718e-10
-657,5.12612e-10
-656.9,5.15523e-10
-656.8,5.1845e-10
-656.7,5.21394e-10
-656.6,5.24354e-10
-656.5,5.2733e-10
-656.4,5.30324e-10
-656.3,5.33332e-10
-656.2,5.36359e-10
-656.1,5.39405e-10
-656,5.42466e-10
-655.9,5.45544e-10
-655.8,5.48638e-10
-655.7,5.51754e-10
-655.6,5.54883e-10
-655.5,5.58033e-10
-655.4,5.61198e-10
-655.3,5.64383e-10
-655.2,5.67584e-10
-655.1,5.70805e-10
-655,5.74043e-10
-654.9,5.77299e-10
-654.8,5.80574e-10
-654.7,5.83867e-10
-654.6,5.87178e-10
-654.5,5.90511e-10
-654.4,5.9386e-10
-654.3,5.97229e-10
-654.2,6.00614e-10
-654.1,6.0402e-10
-654,6.07447e-10
-653.9,6.1089e-10
-653.8,6.14355e-10
-653.7,6.17839e-10
-653.6,6.21344e-10
-653.5,6.24866e-10
-653.4,6.2841e-10
-653.3,6.31973e-10
-653.2,6.35556e-10
-653.1,6.39158e-10
-653,6.42784e-10
-652.9,6.46426e-10
-652.8,6.5009e-10
-652.7,6.53774e-10
-652.6,6.57479e-10
-652.5,6.61206e-10
-652.4,6.64951e-10
-652.3,6.6872e-10
-652.2,6.72508e-10
-652.1,6.76319e-10
-652,6.8015e-10
-651.9,6.84002e-10
-651.8,6.87878e-10
-651.7,6.91773e-10
-651.6,6.95693e-10
-651.5,6.99632e-10
-651.4,7.03597e-10
-651.3,7.07578e-10
-651.2,7.11585e-10
-651.1,7.15613e-10
-651,7.19664e-10
-650.9,7.23738e-10
-650.8,7.27834e-10
-650.7,7.31952e-10
-650.6,7.36093e-10
-650.5,7.4026e-10
-650.4,7.44445e-10
-650.3,7.48657e-10
-650.2,7.52891e-10
-650.1,7.57148e-10
-650,7.6143e-10
-649.9,7.65734e-10
-649.8,7.70062e-10
-649.7,7.74414e-10
-649.6,7.78792e-10
-649.5,7.83191e-10
-649.4,7.87617e-10
-649.3,7.92065e-10
-649.2,7.96538e-10
-649.1,8.01035e-10
-649,8.05558e-10
-648.9,8.10105e-10
-648.8,8.14679e-10
-648.7,8.19278e-10
-648.6,8.23901e-10
-648.5,8.28549e-10
-648.4,8.33224e-10
-648.3,8.37922e-10
-648.2,8.42649e-10
-648.1,8.47398e-10
-648,8.52176e-10
-647.9,8.56978e-10
-647.8,8.61807e-10
-647.7,8.66661e-10
-647.6,8.71543e-10
-647.5,8.76451e-10
-647.4,8.81387e-10
-647.3,8.86347e-10
-647.2,8.91336e-10
-647.1,8.96352e-10
-647,9.01394e-10
-646.9,9.06464e-10
-646.8,9.11561e-10
-646.7,9.16687e-10
-646.6,9.21841e-10
-646.5,9.27023e-10
-646.4,9.3223e-10
-646.3,9.37467e-10
-646.2,9.42733e-10
-646.1,9.48028e-10
-646,9.5335e-10
-645.9,9.58701e-10
-645.8,9.6408e-10
-645.7,9.69489e-10
-645.6,9.74925e-10
-645.5,9.80393e-10
-645.4,9.85889e-10
-645.3,9.91415e-10
-645.2,9.9697e-10
-645.1,1.00256e-09
-645,1.00817e-09
-644.9,1.01382e-09
-644.8,1.0195e-09
-644.7,1.0252e-09
-644.6,1.03094e-09
-644.5,1.03671e-09
-644.4,1.04251e-09
-644.3,1.04834e-09
-644.2,1.0542e-09
-644.1,1.06009e-09
-644,1.06602e-09
-643.9,1.07197e-09
-643.8,1.07796e-09
-643.7,1.08398e-09
-643.6,1.09003e-09
-643.5,1.09612e-09
-643.4,1.10224e-09
-643.3,1.10839e-09
-643.2,1.11457e-09
-643.1,1.12079e-09
-643,1.12704e-09
-642.9,1.13332e-09
-642.8,1.13964e-09
-642.7,1.14599e-09
-642.6,1.15238e-09
-642.5,1.15879e-09
-642.4,1.16525e-09
-642.3,1.17174e-09
-642.2,1.17826e-09
-642.1,1.18482e-09
-642,1.19141e-09
-641.9,1.19804e-09
-641.8,1.2047e-09
-641.7,1.2114e-09
-641.6,1.21814e-09
-641.5,1.22491e-09
-641.4,1.23172e-09
-641.3,1.23857e-09
-641.2,1.24545e-09
-641.1,1.25236e-09
-641,1.25932e-09
-640.9,1.26631e-09
-640.8,1.27334e-09
-640.7,1.28041e-09
-640.6,1.28752e-09
-640.5,1.29466e-09
-640.4,1.30184e-09
-640.3,1.30906e-09
-640.2,1.31633e-09
-640.1,1.32362e-09
-640,1.33096e-09
-639.9,1.33834e-09
-639.8,1.34576e-09
-639.7,1.35321e-09
-639.6,1.36071e-09
-639.5,1.36824e-09
-639.4,1.37583e-09
-639.3,1.38344e-09
-639.2,1.3911e-09
-639.1,1.3988e-09
-639,1.40655e-09
-638.9,1.41433e-09
-638.8,1.42216e-09
-638.7,1.43002e-09
-638.6,1.43794e-09
-638.5,1.44589e-09
-638.4,1.45389e-09
-638.3,1.46192e-09
-638.2,1.47001e-09
-638.1,1.47813e-09
-638,1.4863e-09
-637.9,1.49452e-09
-637.8,1.50278e-09
-637.7,1.51108e-09
-637.6,1.51943e-09
-637.5,1.52782e-09
-637.4,1.53625e-09
-637.3,1.54474e-09
-637.2,1.55327e-09
-637.1,1.56184e-09
-637,1.57046e-09
-636.9,1.57913e-09
-636.8,1.58785e-09
-636.7,1.59661e-09
-636.6,1.60541e-09
-636.5,1.61427e-09
-636.4,1.62318e-09
-636.3,1.63213e-09
-636.2,1.64113e-09
-636.1,1.65018e-09
-636,1.65928e-09
-635.9,1.66842e-09
-635.8,1.67762e-09
-635.7,1.68687e-09
-635.6,1.69616e-09
-635.5,1.70551e-09
-635.4,1.7149e-09
-635.3,1.72435e-09
-635.2,1.73385e-09
-635.1,1.7434e-09
-635,1.753e-09
-634.9,1.76265e-09
-634.8,1.77236e-09
-634.7,1.78211e-09
-634.6,1.79192e-09
-634.5,1.80178e-09
-634.4,1.8117e-09
-634.3,1.82167e-09
-634.2,1.83169e-09
-634.1,1.84177e-09
-634,1.8519e-09
-633.9,1.86208e-09
-633.8,1.87233e-09
-633.7,1.88262e-09
-633.6,1.89297e-09
-633.5,1.90338e-09
-633.4,1.91384e-09
-633.3,1.92436e-09
-633.2,1.93493e-09
-633.1,1.94557e-09
-633,1.95626e-09
-632.9,1.967e-09
-632.8,1.97781e-09
-632.7,1.98867e-09
-632.6,1.99959e-09
-632.5,2.01057e-09
-632.4,2.02161e-09
-632.3,2.03271e-09
-632.2,2.04386e-09
-632.1,2.05508e-09
-632,2.06636e-09
-631.9,2.0777e-09
-631.8,2.08909e-09
-631.7,2.10055e-09
-631.6,2.11207e-09
-631.5,2.12366e-09
-631.4,2.1353e-09
-631.3,2.147e-09
-631.2,2.15877e-09
-631.1,2.17061e-09
-631,2.1825e-09
-630.9,2.19446e-09
-630.8,2.20648e-09
-630.7,2.21857e-09
-630.6,2.23072e-09
-630.5,2.24294e-09
-630.4,2.25522e-09
-630.3,2.26757e-09
-630.2,2.27998e-09
-630.1,2.29246e-09
-630,2.305e-09
-629.9,2.31761e-09
-629.8,2.33029e-09
-629.7,2.34304e-09
-629.6,2.35585e-09
-629.5,2.36873e-09
-629.4,2.38168e-09
-629.3,2.3947e-09
-629.2,2.40779e-09
-629.1,2.42095e-09
-629,2.43418e-09
-628.9,2.44747e-09
-628.8,2.46084e-09
-628.7,2.47428e-09
-628.6,2.48779e-09
-628.5,2.50137e-09
-628.4,2.51502e-09
-628.3,2.52875e-09
-628.2,2.54255e-09
-628.1,2.55642e-09
-628,2.57036e-09
-627.9,2.58438e-09
-627.8,2.59847e-09
-627.7,2.61264e-09
-627.6,2.62688e-09
-627.5,2.6412e-09
-627.4,2.65559e-09
-627.3,2.67006e-09
-627.2,2.6846e-09
-627.1,2.69922e-09
-627,2.71392e-09
-626.9,2.72869e-09
-626.8,2.74355e-09
-626.7,2.75848e-09
-626.6,2.77349e-09
-626.5,2.78858e-09
-626.4,2.80375e-09
-626.3,2.81899e-09
-626.2,2.83432e-09
-626.1,2.84973e-09
-626,2.86522e-09
-625.9,2.88079e-09
-625.8,2.89644e-09
-625.7,2.91217e-09
-625.6,2.92799e-09
-625.5,2.94389e-09
-625.4,2.95987e-09
-625.3,2.97594e-09
-625.2,2.99209e-09
-625.1,3.00833e-09
-625,3.02465e-09
-624.9,3.04106e-09
-624.8,3.05755e-09
-624.7,3.07413e-09
-624.6,3.09079e-09
-624.5,3.10754e-09
-624.4,3.12438e-09
-624.3,3.14131e-09
-624.2,3.15833e-09
-624.1,3.17544e-09
-624,3.19263e-09
-623.9,3.20992e-09
-623.8,3.22729e-09
-623.7,3.24476e-09
-623.6,3.26232e-09
-623.5,3.27996e-09
-623.4,3.29771e-09
-623.3,3.31554e-09
-623.2,3.33347e-09
-623.1,3.35149e-09
-623,3.3696e-09
-622.9,3.38781e-09
-622.8,3.40612e-09
-622.7,3.42452e-09
-622.6,3.44301e-09
-622.5,3.4616e-09
-622.4,3.48029e-09
-622.3,3.49908e-09
-622.2,3.51797e-09
-622.1,3.53695e-09
-622,3.55603e-09
-621.9,3.57521e-09
-621.8,3.59449e-09
-621.7,3.61388e-09
-621.6,3.63336e-09
-621.5,3.65294e-09
-621.4,3.67263e-09
-621.3,3.69242e-09
-621.2,3.71231e-09
-621.1,3.73231e-09
-621,3.75241e-09
-620.9,3.77261e-09
-620.8,3.79292e-09
-620.7,3.81334e-09
-620.6,3.83386e-09
-620.5,3.85449e-09
-620.4,3.87523e-09
-620.3,3.89607e-09
-620.2,3.91703e-09
-620.1,3.93809e-09
-620,3.95927e-09
-619.9,3.98055e-09
-619.8,4.00194e-09
-619.7,4.02345e-09
-619.6,4.04506e-09
-619.5,4.06679e-09
-619.4,4.08864e-09
-619.3,4.11059e-09
-619.2,4.13266e-09
-619.1,4.15485e-09
-619,4.17715e-09
-618.9,4.19956e-09
-618.8,4.2221e-09
-618.7,4.24475e-09
-618.6,4.26752e-09
-618.5,4.29041e-09
-618.4,4.31341e-09
-618.3,4.33654e-09
-618.2,4.35978e-09
-618.1,4.38315e-09
-618,4.40664e-09
-617.9,4.43025e-09
-617.8,4.45399e-09
-617.7,4.47784e-09
-617.6,4.50183e-09
-617.5,4.52593e-09
-617.4,4.55017e-09
-617.3,4.57452e-09
-617.2,4.59901e-09
-617.1,4.62362e-09
-617,4.64836e-09
-616.9,4.67323e-09
-616.8,4.69823e-09
-616.7,4.72336e-09
-616.6,4.74862e-09
-616.5,4.774e-09
-616.4,4.79953e-09
-616.3,4.82518e-09
-616.2,4.85097e-09
-616.1,4.87689e-09
-616,4.90295e-09
-615.9,4.92914e-09
-615.8,4.95547e-09
-615.7,4.98193e-09
-615.6,5.00854e-09
-615.5,5.03528e-09
-615.4,5.06215e-09
-615.3,5.08917e-09
-615.2,5.11633e-09
-615.1,5.14363e-09
-615,5.17107e-09
-614.9,5.19866e-09
-614.8,5.22638e-09
-614.7,5.25426e-09
-614.6,5.28227e-09
-614.5,5.31043e-09
-614.4,5.33874e-09
-614.3,5.36719e-09
-614.2,5.3958e-09
-614.1,5.42454e-09
-614,5.45344e-09
-613.9,5.48249e-09
-613.8,5.51169e-09
-613.7,5.54104e-09
-613.6,5.57054e-09
-613.5,5.6002e-09
-613.4,5.63e-09
-613.3,5.65997e-09
-613.2,5.69008e-09
-613.1,5.72036e-09
-613,5.75079e-09
-612.9,5.78137e-09
-612.8,5.81212e-09
-612.7,5.84302e-09
-612.6,5.87409e-09
-612.5,5.90531e-09
-612.4,5.9367e-09
-612.3,5.96825e-09
-612.2,5.99996e-09
-612.1,6.03183e-09
-612,6.06387e-09
-611.9,6.09607e-09
-611.8,6.12845e-09
-611.7,6.16098e-09
-611.6,6.19369e-09
-611.5,6.22656e-09
-611.4,6.25961e-09
-611.3,6.29282e-09
-611.2,6.32621e-09
-611.1,6.35977e-09
-611,6.3935e-09
-610.9,6.4274e-09
-610.8,6.46148e-09
-610.7,6.49573e-09
-610.6,6.53016e-09
-610.5,6.56477e-09
-610.4,6.59955e-09
-610.3,6.63452e-09
-610.2,6.66966e-09
-610.1,6.70499e-09
-610,6.74049e-09
-609.9,6.77618e-09
-609.8,6.81205e-09
-609.7,6.84811e-09
-609.6,6.88435e-09
-609.5,6.92078e-09
-609.4,6.95739e-09
-609.3,6.99419e-09
-609.2,7.03118e-09
-609.1,7.06836e-09
-609,7.10573e-09
-608.9,7.14329e-09
-608.8,7.18105e-09
-608.7,7.21899e-09
-608.6,7.25714e-09
-608.5,7.29547e-09
-608.4,7.33401e-09
-608.3,7.37273e-09
-608.2,7.41166e-09
-608.1,7.45079e-09
-608,7.49012e-09
-607.9,7.52965e-09
-607.8,7.56938e-09
-607.7,7.60931e-09
-607.6,7.64945e-09
-607.5,7.68979e-09
-607.4,7.73035e-09
-607.3,7.7711e-09
-607.2,7.81206e-09
-607.1,7.85324e-09
-607,7.89462e-09
-606.9,7.93621e-09
-606.8,7.97802e-09
-606.7,8.02003e-09
-606.6,8.06227e-09
-606.5,8.10471e-09
-606.4,8.14738e-09
-606.3,8.19026e-09
-606.2,8.23336e-09
-606.1,8.27668e-09
-606,8.32022e-09
-605.9,8.36398e-09
-605.8,8.40796e-09
-605.7,8.45217e-09
-605.6,8.4966e-09
-605.5,8.54126e-09
-605.4,8.58614e-09
-605.3,8.63126e-09
-605.2,8.6766e-09
-605.1,8.72217e-09
-605,8.76797e-09
-604.9,8.81401e-09
-604.8,8.86028e-09
-604.7,8.90678e-09
-604.6,8.95352e-09
-604.5,9.0005e-09
-604.4,9.04771e-09
-604.3,9.09517e-09
-604.2,9.14287e-09
-604.1,9.1908e-09
-604,9.23898e-09
-603.9,9.28741e-09
-603.8,9.33608e-09
-603.7,9.38499e-09
-603.6,9.43416e-09
-603.5,9.48357e-09
-603.4,9.53323e-09
-603.3,9.58315e-09
-603.2,9.63331e-09
-603.1,9.68373e-09
-603,9.73441e-09
-602.9,9.78534e-09
-602.8,9.83653e-09
-602.7,9.88798e-09
-602.6,9.93968e-09
-602.5,9.99165e-09
-602.4,1.00439e-08
-602.3,1.00964e-08
-602.2,1.01491e-08
-602.1,1.02022e-08
-602,1.02555e-08
-601.9,1.0309e-08
-601.8,1.03629e-08
-601.7,1.0417e-08
-601.6,1.04713e-08
-601.5,1.0526e-08
-601.4,1.05809e-08
-601.3,1.06361e-08
-601.2,1.06916e-08
-601.1,1.07474e-08
-601,1.08034e-08
-600.9,1.08598e-08
-600.8,1.09164e-08
-600.7,1.09733e-08
-600.6,1.10305e-08
-600.5,1.10879e-08
-600.4,1.11457e-08
-600.3,1.12037e-08
-600.2,1.12621e-08
-600.1,1.13207e-08
-600,1.13797e-08
-599.9,1.14389e-08
-599.8,1.14984e-08
-599.7,1.15583e-08
-599.6,1.16184e-08
-599.5,1.16788e-08
-599.4,1.17395e-08
-599.3,1.18006e-08
-599.2,1.18619e-08
-599.1,1.19236e-08
-599,1.19856e-08
-598.9,1.20478e-08
-598.8,1.21104e-08
-598.7,1.21733e-08
-598.6,1.22366e-08
-598.5,1.23001e-08
-598.4,1.2364e-08
-598.3,1.24281e-08
-598.2,1.24926e-08
-598.1,1.25575e-08
-598,1.26226e-08
-597.9,1.26881e-08
-597.8,1.27539e-08
-597.7,1.282e-08
-597.6,1.28865e-08
-597.5,1.29533e-08
-597.4,1.30205e-08
-597.3,1.30879e-08
-597.2,1.31557e-08
-597.1,1.32239e-08
-597,1.32924e-08
-596.9,1.33612e-08
-596.8,1.34304e-08
-596.7,1.35e-08
-596.6,1.35698e-08
-596.5,1.36401e-08
-596.4,1.37106e-08
-596.3,1.37816e-08
-596.2,1.38529e-08
-596.1,1.39245e-08
-596,1.39965e-08
-595.9,1.40689e-08
-595.8,1.41416e-08
-595.7,1.42147e-08
-595.6,1.42882e-08
-595.5,1.4362e-08
-595.4,1.44362e-08
-595.3,1.45108e-08
-595.2,1.45857e-08
-595.1,1.4661e-08
-595,1.47367e-08
-594.9,1.48128e-08
-594.8,1.48892e-08
-594.7,1.49661e-08
-594.6,1.50433e-08
-594.5,1.51209e-08
-594.4,1.51989e-08
-594.3,1.52773e-08
-594.2,1.5356e-08
-594.1,1.54352e-08
-594,1.55148e-08
-593.9,1.55947e-08
-593.8,1.56751e-08
-593.7,1.57558e-08
-593.6,1.5837e-08
-593.5,1.59185e-08
-593.4,1.60005e-08
-593.3,1.60829e-08
-593.2,1.61657e-08
-593.1,1.62489e-08
-593,1.63325e-08
-592.9,1.64165e-08
-592.8,1.6501e-08
-592.7,1.65859e-08
-592.6,1.66712e-08
-592.5,1.67569e-08
-592.4,1.6843e-08
-592.3,1.69296e-08
-592.2,1.70166e-08
-592.1,1.71041e-08
-592,1.71919e-08
-591.9,1.72802e-08
-591.8,1.7369e-08
-591.7,1.74582e-08
-591.6,1.75478e-08
-591.5,1.76379e-08
-591.4,1.77284e-08
-591.3,1.78194e-08
-591.2,1.79108e-08
-591.1,1.80027e-08
-591,1.80951e-08
-590.9,1.81879e-08
-590.8,1.82811e-08
-590.7,1.83749e-08
-590.6,1.8469e-08
-590.5,1.85637e-08
-590.4,1.86588e-08
-590.3,1.87544e-08
-590.2,1.88505e-08
-590.1,1.8947e-08
-590,1.90441e-08
-589.9,1.91416e-08
-589.8,1.92396e-08
-589.7,1.9338e-08
-589.6,1.9437e-08
-589.5,1.95364e-08
-589.4,1.96364e-08
-589.3,1.97368e-08
-589.2,1.98378e-08
-589.1,1.99392e-08
-589,2.00411e-08
-588.9,2.01436e-08
-588.8,2.02465e-08
-588.7,2.035e-08
-588.6,2.04539e-08
-588.5,2.05584e-08
-588.4,2.06634e-08
-588.3,2.07689e-08
-588.2,2.08749e-08
-588.1,2.09815e-08
-588,2.10886e-08
-587.9,2.11962e-08
-587.8,2.13043e-08
-587.7,2.1413e-08
-587.6,2.15222e-08
-587.5,2.1632e-08
-587.4,2.17423e-08
-587.3,2.18531e-08
-587.2,2.19645e-08
-587.1,2.20764e-08
-587,2.21889e-08
-586.9,2.23019e-08
-586.8,2.24155e-08
-586.7,2.25297e-08
-586.6,2.26444e-08
-586.5,2.27597e-08
-586.4,2.28755e-08
-586.3,2.29919e-08
-586.2,2.31089e-08
-586.1,2.32265e-08
-586,2.33446e-08
-585.9,2.34633e-08
-585.8,2.35826e-08
-585.7,2.37025e-08
-585.6,2.3823e-08
-585.5,2.39441e-08
-585.4,2.40657e-08
-585.3,2.4188e-08
-585.2,2.43108e-08
-585.1,2.44343e-08
-585,2.45584e-08
-584.9,2.4683e-08
-584.8,2.48083e-08
-584.7,2.49342e-08
-584.6,2.50608e-08
-584.5,2.51879e-08
-584.4,2.53157e-08
-584.3,2.5444e-08
-584.2,2.55731e-08
-584.1,2.57027e-08
-584,2.5833e-08
-583.9,2.59639e-08
