x,x_g,x_ex,k,init,g,ex,E,T
-254.066,0.00320091,0.00104485,-10.2141,8.60742e-29,1.06227e-07,1.63779e-07,75.1699,0
-253.871,0.00350312,0.00113915,-10.2062,8.30346e-29,9.12569e-08,1.40027e-07,75.0543,0
-253.675,0.0038289,0.00124029,-10.1984,7.96105e-29,7.83356e-08,1.19627e-07,74.9388,0
-253.48,0.00417951,0.00134858,-10.1905,7.69742e-29,6.71922e-08,1.02119e-07,74.8235,0
-253.284,0.0045562,0.00146431,-10.1827,7.32267e-29,5.75899e-08,8.71055e-08,74.7082,0
-253.089,0.0049602,0.00158777,-10.1748,7.09546e-29,4.93223e-08,7.42406e-08,74.593,0
-252.894,0.00539272,0.00171921,-10.167,6.75469e-29,4.22097e-08,6.32258e-08,74.4779,0
-252.698,0.00585495,0.00185889,-10.1591,6.55012e-29,3.60957e-08,5.38025e-08,74.3628,0
-252.503,0.00634802,0.00200702,-10.1513,6.19287e-29,3.08442e-08,4.57473e-08,74.2479,0
-252.308,0.00687303,0.00216378,-10.1434,5.98398e-29,2.6337e-08,3.88671e-08,74.1331,0
-252.112,0.00743097,0.00232933,-10.1356,5.70993e-29,2.24718e-08,3.29953e-08,74.0183,0
-251.917,0.00802278,0.00250378,-10.1277,5.40631e-29,1.91595e-08,2.79881e-08,73.9036,0
-251.722,0.00864928,0.00268717,-10.1199,5.18303e-29,1.63234e-08,2.37218e-08,73.7891,0
-251.526,0.00931116,0.00287951,-10.112,4.94689e-29,1.38968e-08,2.00897e-08,73.6746,0
-251.331,0.010009,0.00308076,-10.1041,4.67473e-29,1.18221e-08,1.70001e-08,73.5602,0
-251.136,0.0107432,0.00329077,-10.0963,4.50745e-29,1.00497e-08,1.43741e-08,73.4458,0
-250.94,0.011514,0.00350936,-10.0884,4.18414e-29,8.53665e-09,1.21441e-08,73.3316,0
-250.745,0.0123215,0.00373625,-10.0806,4.01953e-29,7.24595e-09,1.02518e-08,73.2175,0
-250.549,0.0131654,0.00397109,-10.0727,3.80544e-29,6.14577e-09,8.64754e-09,73.1034,0
-250.354,0.0140454,0.00421342,-10.0649,3.55695e-29,5.20869e-09,7.28852e-09,72.9895,0
-250.159,0.0149609,0.0044627,-10.057,3.32705e-29,4.41114e-09,6.13822e-09,72.8756,0
-249.963,0.0159108,0.00471829,-10.0492,3.1277e-29,3.73285e-09,5.1654e-09,72.7618,0
-249.768,0.0168939,0.00497945,-10.0413,2.93616e-29,3.15643e-09,4.34334e-09,72.6481,0
-249.573,0.0179088,0.00524532,-10.0335,2.70774e-29,2.66695e-09,3.64926e-09,72.5345,0
-249.377,0.0189535,0.00551495,-10.0256,2.54977e-29,2.25163e-09,3.06371e-09,72.421,0
-249.182,0.0200258,0.00578728,-10.0178,2.38656e-29,1.8995e-09,2.57012e-09,72.3076,0
-248.987,0.0211232,0.00606114,-10.0099,2.23513e-29,1.60118e-09,2.15438e-09,72.1943,0
-248.791,0.0222426,0.00633526,-10.002,2.05421e-29,1.34864e-09,1.80451e-09,72.081,0
-248.596,0.0233809,0.00660825,-9.99419,1.88855e-29,1.13504e-09,1.51029e-09,71.9679,0
-248.4,0.0245343,0.00687866,-9.98634,1.75483e-29,9.54508e-10,1.26308e-09,71.8548,0
-248.205,0.0256986,0.00714492,-9.97848,1.61822e-29,8.02051e-10,1.05552e-09,71.7418,0
-248.01,0.0268695,0.00740538,-9.97063,1.44808e-29,6.73408e-10,8.81403e-10,71.6289,0
-247.814,0.028042,0.00765836,-9.96278,1.30856e-29,5.64947e-10,7.35444e-10,71.5161,0
-247.619,0.029211,0.00790206,-9.95492,1.22825e-29,4.73576e-10,6.13189e-10,71.4034,0
-247.424,0.0303709,0.00813469,-9.94707,1.11582e-29,3.96667e-10,5.10867e-10,71.2908,0
-247.228,0.0315158,0.0083544,-9.93921,9.84178e-30,3.31982e-10,4.25295e-10,71.1783,0
-247.033,0.0326394,0.00855934,-9.93136,9.01688e-30,2.77625e-10,3.53787e-10,71.0658,0
-246.838,0.0337354,0.00874766,-9.92351,7.94691e-30,2.31983e-10,2.94077e-10,70.9535,0
-246.642,0.0347971,0.00891755,-9.91565,7.19726e-30,1.93692e-10,2.44258e-10,70.8412,0
-246.447,0.0358176,0.00906724,-9.9078,6.50683e-30,1.61593e-10,2.02722e-10,70.729,0
-246.252,0.03679,0.00919505,-9.89994,5.91621e-30,1.34708e-10,1.6812e-10,70.6169,0
-246.056,0.0377071,0.00929937,-9.89209,5.22222e-30,1.12208e-10,1.39317e-10,70.5049,0
-245.861,0.038562,0.00937873,-9.88424,4.67282e-30,9.33929e-11,1.15359e-10,70.393,0
-245.665,0.0393477,0.0094318,-9.87638,4.1733e-30,7.76724e-11,9.54466e-11,70.2812,0
-245.47,0.0400572,0.00945743,-9.86853,3.90126e-30,6.45481e-11,7.89099e-11,70.1694,0
-245.275,0.040684,0.00945465,-9.86067,3.58908e-30,5.36e-11,6.51873e-11,70.0578,0
-245.079,0.0412217,0.00942271,-9.85282,3.41246e-30,4.44746e-11,5.38088e-11,69.9462,0
-244.884,0.0416644,0.00936113,-9.84497,3.22504e-30,3.68746e-11,4.43816e-11,69.8348,0
-244.689,0.0420065,0.00926966,-9.83711,3.15877e-30,3.05499e-11,3.65771e-11,69.7234,0
-244.493,0.042243,0.00914833,-9.82926,3.18983e-30,2.52907e-11,3.01213e-11,69.6121,0
-244.298,0.0423696,0.0089975,-9.8214,3.21381e-30,2.0921e-11,2.47853e-11,69.5009,0
-244.103,0.0423826,0.0088178,-9.81355,3.45694e-30,1.72931e-11,2.03784e-11,69.3898,0
-243.907,0.0422791,0.00861022,-9.8057,3.58979e-30,1.42835e-11,1.67418e-11,69.2788,0
-243.712,0.042057,0.00837604,-9.79784,3.9207e-30,1.17887e-11,1.37432e-11,69.1678,0
-243.516,0.0417151,0.00811688,-9.78999,4.14023e-30,9.72224e-12,1.12728e-11,69.057,0
-243.321,0.0412531,0.0078347,-9.78213,4.66494e-30,8.01192e-12,9.23907e-12,68.9462,0
-243.126,0.0406719,0.00753176,-9.77428,4.87205e-30,6.59745e-12,7.56628e-12,68.8356,0
-242.93,0.0399731,0.00721063,-9.76643,5.47001e-30,5.42855e-12,6.19146e-12,68.725,0
-242.735,0.0391596,0.00687416,-9.75857,5.88646e-30,4.46334e-12,5.06244e-12,68.6145,0
-242.54,0.0382351,0.00652546,-9.75072,6.71503e-30,3.66693e-12,4.13605e-12,68.5041,0
-242.344,0.0372045,0.00616789,-9.74286,7.27556e-30,3.0103e-12,3.37652e-12,68.3938,0
-242.149,0.0360737,0.00580499,-9.73501,7.90527e-30,2.46935e-12,2.75431e-12,68.2836,0
-241.954,0.0348494,0.00544045,-9.72716,8.57852e-30,2.02404e-12,2.245e-12,68.1734,0
-241.758,0.0335394,0.00507811,-9.7193,9.50119e-30,1.65775e-12,1.82844e-12,68.0634,0
-241.563,0.0321522,0.00472183,-9.71145,1.02329e-29,1.35668e-12,1.48802e-12,67.9534,0
-241.368,0.0306972,0.00437551,-9.70359,1.13864e-29,1.10943e-12,1.21004e-12,67.8436,0
-241.172,0.0291843,0.00404301,-9.69574,1.18196e-29,9.06524e-13,9.83227e-13,67.7338,0
-240.977,0.0276242,0.00372806,-9.68789,1.30052e-29,7.40146e-13,7.98314e-13,67.6241,0
-240.781,0.0260277,0.00343425,-9.68003,1.37933e-29,6.03827e-13,6.4768e-13,67.5145,0
-240.586,0.0244061,0.00316496,-9.67218,1.50691e-29,4.92226e-13,5.25066e-13,67.405,0
-240.391,0.0227711,0.00292325,-9.66432,1.60775e-29,4.00935e-13,4.25338e-13,67.2955,0
-240.195,0.0211339,0.00271189,-9.65647,1.71977e-29,3.26315e-13,3.44289e-13,67.1862,0
-240,0.0195061,0.00253322,-9.64862,1.80684e-29,2.65373e-13,2.78471e-13,67.077,0
-239.805,0.0178988,0.00238916,-9.64076,1.90481e-29,2.15641e-13,2.25064e-13,66.9678,0
-239.609,0.0163227,0.00228112,-9.63291,2.00411e-29,1.7509e-13,1.81761e-13,66.8587,0
-239.414,0.0147879,0.00221002,-9.62505,2.13493e-29,1.42051e-13,1.46678e-13,66.7498,0
-239.219,0.013304,0.00217618,-9.6172,2.22695e-29,1.15156e-13,1.18276e-13,66.6409,0
-239.023,0.0118798,0.00217938,-9.60935,2.34383e-29,9.32784e-14,9.53015e-14,66.5321,0
-238.828,0.010523,0.00221879,-9.60149,2.44578e-29,7.54976e-14,7.67307e-14,66.4234,0
-238.632,0.00924049,0.00229299,-9.59364,2.59461e-29,6.10579e-14,6.17315e-14,66.3147,0
-238.437,0.00803798,0.00239999,-9.58578,2.67833e-29,4.93409e-14,4.96263e-14,66.2062,0
-238.242,0.00692006,0.00253723,-9.57793,2.79615e-29,3.98411e-14,3.98643e-14,66.0978,0
-238.046,0.00589017,0.00270161,-9.57008,2.88489e-29,3.21451e-14,3.19978e-14,65.9894,0
-237.851,0.00495052,0.00288956,-9.56222,3.05036e-29,2.59153e-14,2.56639e-14,65.8811,0
-237.656,0.0041021,0.00309708,-9.55437,3.13818e-29,2.08766e-14,2.05679e-14,65.7729,0
-237.46,0.00334475,0.00331979,-9.54651,3.25422e-29,1.68044e-14,1.64711e-14,65.6649,0
-237.265,0.00267715,0.00355303,-9.53866,3.32997e-29,1.35161e-14,1.318e-14,65.5569,0
-237.07,0.00209689,0.0037919,-9.53081,3.45603e-29,1.08627e-14,1.05383e-14,65.4489,0
-236.874,0.00160058,0.00403141,-9.52295,3.54169e-29,8.72352e-15,8.41948e-15,65.3411,0
-236.679,0.00118392,0.00426651,-9.5151,3.65591e-29,7.00016e-15,6.72145e-15,65.2334,0
-236.484,0.000841812,0.00449223,-9.50724,3.73646e-29,5.61295e-15,5.36166e-15,65.1257,0
-236.288,0.000568507,0.00470376,-9.49939,3.86591e-29,4.49717e-15,4.2736e-15,65.0182,0
-236.093,0.000357721,0.00489652,-9.49154,3.93392e-29,3.60041e-15,3.40368e-15,64.9107,0
-235.897,0.000202785,0.00506631,-9.48368,4.0224e-29,2.88025e-15,2.70872e-15,64.8033,0
-235.702,9.67856e-05,0.00520933,-9.47583,4.07937e-29,2.30238e-15,2.15394e-15,64.696,0
-235.507,3.27118e-05,0.00532229,-9.46797,4.24386e-29,1.83904e-15,1.71144e-15,64.5888,0
-235.311,3.59596e-06,0.0054025,-9.46012,4.27967e-29,1.46781e-15,1.35877e-15,64.4817,0
-235.116,2.64794e-06,0.00544787,-9.45227,4.40098e-29,1.17061e-15,1.07794e-15,64.3747,0
-234.921,2.33801e-05,0.00545699,-9.44441,4.4294e-29,9.32873e-16,8.54472e-16,64.2678,0
-234.725,5.97191e-05,0.00542917,-9.43656,4.53643e-29,7.42853e-16,6.76792e-16,64.1609,0
-234.53,0.000106103,0.00536439,-9.4287,4.55113e-29,5.91078e-16,5.35641e-16,64.0542,0
-234.335,0.000157562,0.00526337,-9.42085,4.6791e-29,4.69946e-16,4.23601e-16,63.9475,0
-234.139,0.000209778,0.0051275,-9.413,4.71212e-29,3.73352e-16,3.34732e-16,63.8409,0
-233.944,0.000259127,0.00495882,-9.40514,4.79371e-29,2.96387e-16,2.64296e-16,63.7344,0
-233.748,0.0003027,0.00475999,-9.39729,4.84449e-29,2.35104e-16,2.08519e-16,63.628,0
-233.553,0.000338306,0.00453417,-9.38944,4.85869e-29,1.86344e-16,1.64389e-16,63.5217,0
-233.358,0.000364451,0.004285,-9.38158,4.9207e-29,1.47583e-16,1.29498e-16,63.4155,0
-233.162,0.000380305,0.00401647,-9.37373,5.01558e-29,1.16796e-16,1.0193e-16,63.3094,0
-232.967,0.000385648,0.00373286,-9.36587,4.99825e-29,9.23586e-17,8.01686e-17,63.2033,0
-232.772,0.000380804,0.00343862,-9.35802,5.03697e-29,7.29755e-17,6.30063e-17,63.0974,0
-232.576,0.000366567,0.00313824,-9.35017,5.07014e-29,5.7615e-17,4.94807e-17,62.9915,0
-232.381,0.000344109,0.00283622,-9.34231,5.12908e-29,4.54535e-17,3.88273e-17,62.8857,0
-232.186,0.000314895,0.0025369,-9.33446,5.14614e-29,3.58311e-17,3.04434e-17,62.78,0
-231.99,0.000280586,0.00224437,-9.3266,5.19671e-29,2.82225e-17,2.38525e-17,62.6744,0
-231.795,0.00024295,0.00196243,-9.31875,5.13096e-29,2.22116e-17,1.8675e-17,62.5689,0
-231.6,0.000203774,0.00169448,-9.3109,5.22388e-29,1.7468e-17,1.46095e-17,62.4635,0
-231.404,0.000164779,0.00144344,-9.30304,5.21185e-29,1.37271e-17,1.14196e-17,62.3581,0
-231.209,0.000127555,0.00121176,-9.29519,5.25267e-29,1.07782e-17,8.91973e-18,62.2529,0
-231.013,9.34972e-05,0.00100132,-9.28733,5.23053e-29,8.45573e-18,6.96241e-18,62.1477,0
-230.818,6.37597e-05,0.000813427,-9.27948,5.26867e-29,6.62879e-18,5.43031e-18,62.0427,0
-230.623,3.92219e-05,0.000648848,-9.27163,5.23721e-29,5.19294e-18,4.2316e-18,61.9377,0
-230.427,2.04701e-05,0.000507785,-9.26377,5.20837e-29,4.06471e-18,3.29499e-18,61.8328,0
-230.232,7.79229e-06,0.000389914,-9.25592,5.24812e-29,3.17871e-18,2.56411e-18,61.728,0
-230.037,1.18699e-06,0.000294429,-9.24806,5.24563e-29,2.48395e-18,1.99391e-18,61.6233,0
-229.841,3.83637e-07,0.00022009,-9.24021,5.17903e-29,1.9398e-18,1.54903e-18,61.5187,0
-229.646,4.87414e-06,0.000165287,-9.23236,5.20256e-29,1.51372e-18,1.20236e-18,61.4141,0
-229.451,1.39526e-05,0.000128108,-9.2245,5.18051e-29,1.18008e-18,9.32753e-19,61.3097,0
-229.255,2.67615e-05,0.000106416,-9.21665,5.15359e-29,9.19154e-19,7.23189e-19,61.2053,0
-229.06,4.23417e-05,9.79224e-05,-9.20879,5.09531e-29,7.15527e-19,5.60145e-19,61.1011,0
-228.864,5.96834e-05,0.000100265,-9.20094,5.10816e-29,5.56686e-19,4.33391e-19,60.9969,0
-228.669,7.77772e-05,0.000111079,-9.19309,5.02094e-29,4.32668e-19,3.35126e-19,60.8928,0
-228.474,9.566e-05,0.000128068,-9.18523,5.04452e-29,3.3591e-19,2.59062e-19,60.7888,0
-228.278,0.000112458,0.000149063,-9.17738,4.97623e-29,2.60643e-19,2.00081e-19,60.6849,0
-228.083,0.000127419,0.000172076,-9.16952,4.96719e-29,2.02172e-19,1.54308e-19,60.5811,0
-227.888,0.000139944,0.000195341,-9.16167,4.92958e-29,1.56675e-19,1.18911e-19,60.4773,0
-227.692,0.000149598,0.000217347,-9.15382,4.8631e-29,1.21254e-19,9.16371e-20,60.3737,0
-227.497,0.000156124,0.000236858,-9.14596,4.8493e-29,9.37662e-20,7.05837e-20,60.2701,0
-227.302,0.000159438,0.000252922,-9.13811,4.7822e-29,7.25054e-20,5.42706e-20,60.1667,0
-227.106,0.000159625,0.000264869,-9.13025,4.7621e-29,5.60346e-20,4.16691e-20,60.0633,0
-226.911,0.000156916,0.000272303,-9.1224,4.70958e-29,4.32364e-20,3.20014e-20,59.96,0
-226.716,0.000151668,0.000275077,-9.11455,4.61851e-29,3.33175e-20,2.45866e-20,59.8568,0
-226.52,0.000144336,0.00027327,-9.10669,4.61187e-29,2.5677e-20,1.88559e-20,59.7537,0
-226.325,0.000135442,0.000267157,-9.09884,4.5859e-29,1.97926e-20,1.44223e-20,59.6506,0
-226.129,0.000125542,0.000257165,-9.09098,4.55009e-29,1.52312e-20,1.10313e-20,59.5477,0
-225.934,0.000115194,0.000243842,-9.08313,4.48094e-29,1.16934e-20,8.45216e-21,59.4449,0
-225.739,0.000104931,0.000227816,-9.07528,4.43197e-29,8.97719e-21,6.47124e-21,59.3421,0
-225.543,9.52315e-05,0.000209758,-9.06742,4.34466e-29,6.90092e-21,4.93357e-21,59.2394,0
-225.348,8.65008e-05,0.000190346,-9.05957,4.32912e-29,5.30108e-21,3.75417e-21,59.1369,0
-225.153,7.90538e-05,0.000170239,-9.05171,4.2147e-29,4.05634e-21,2.86573e-21,59.0344,0
-224.957,7.31061e-05,0.000150046,-9.04386,4.21e-29,3.09807e-21,2.19226e-21,58.932,0
-224.762,6.87699e-05,0.000130309,-9.03601,4.15632e-29,2.37322e-21,1.66883e-21,58.8297,0
-224.567,6.60563e-05,0.000111487,-9.02815,4.05611e-29,1.82155e-21,1.26256e-21,58.7274,0
-224.371,6.48835e-05,9.39486e-05,-9.0203,4.01297e-29,1.39156e-21,9.57776e-22,58.6253,0
-224.176,6.5089e-05,7.79655e-05,-9.01244,3.96301e-29,1.05642e-21,7.31955e-22,58.5233,0
-223.98,6.64451e-05,6.37167e-05,-9.00459,3.9296e-29,8.04269e-22,5.58106e-22,58.4213,0
-223.785,6.86779e-05,5.12926e-05,-8.99674,3.87477e-29,6.17061e-22,4.20341e-22,58.3194,0
-223.59,7.14865e-05,4.07045e-05,-8.98888,3.77316e-29,4.72185e-22,3.15696e-22,58.2177,0
-223.394,7.45628e-05,3.18959e-05,-8.98103,3.76377e-29,3.5678e-22,2.40153e-22,58.116,0
-223.199,7.76096e-05,2.4756e-05,-8.97317,3.69036e-29,2.68533e-22,1.84189e-22,58.0144,0
-223.004,8.03571e-05,1.91331e-05,-8.96532,3.66884e-29,2.05079e-22,1.38892e-22,57.9128,0
-222.808,8.25765e-05,1.48486e-05,-8.95747,3.56058e-29,1.57869e-22,1.02896e-22,57.8114,0
-222.613,8.40892e-05,1.17098e-05,-8.94961,3.52627e-29,1.19604e-22,7.72452e-23,57.7101,0
-222.418,8.47735e-05,9.52134e-06,-8.94176,3.45536e-29,8.88205e-23,5.95542e-23,57.6088,0
-222.222,8.45662e-05,8.09486e-06,-8.9339,3.42448e-29,6.68275e-23,4.55506e-23,57.5077,0
-222.027,8.34613e-05,7.25642e-06,-8.92605,3.33984e-29,5.16171e-23,3.34746e-23,57.4066,0
-221.832,8.1505e-05,6.85187e-06,-8.9182,3.29398e-29,3.96682e-23,2.43925e-23,57.3056,0
-221.636,7.8788e-05,6.75002e-06,-8.91034,3.25238e-29,2.9353e-23,1.8669e-23,57.2047,0
-221.441,7.5436e-05,6.84384e-06,-8.90249,3.2091e-29,2.13644e-23,1.46606e-23,57.1039,0
-221.245,7.15986e-05,7.04996e-06,-8.89463,3.15272e-29,1.62816e-23,1.09509e-23,57.0032,0
-221.05,6.74379e-05,7.3068e-06,-8.88678,3.05067e-29,1.28849e-23,7.69124e-24,56.9026,0
-220.855,6.31174e-05,7.57181e-06,-8.87893,2.99426e-29,9.7434e-24,5.61065e-24,56.8021,0
-220.659,5.87922e-05,7.81806e-06,-8.87107,2.95537e-29,6.84197e-24,4.50823e-24,56.7016,0
-220.464,5.45998e-05,8.03059e-06,-8.86322,2.92711e-29,4.94367e-24,3.57489e-24,56.6013,0
-220.269,5.0654e-05,8.20299e-06,-8.85536,2.8473e-29,3.96901e-24,2.50092e-24,56.501,0
-220.073,4.70406e-05,8.33418e-06,-8.84751,2.80789e-29,3.19306e-24,1.64431e-24,56.4008,0
-219.878,4.38148e-05,8.42587e-06,-8.83966,2.77782e-29,2.25796e-24,1.27039e-24,56.3007,0
-219.683,4.10018e-05,8.4806e-06,-8.8318,2.70907e-29,1.46983e-24,1.11975e-24,56.2007,0
-219.487,3.85986e-05,8.50049e-06,-8.82395,2.67733e-29,1.1264e-24,8.47437e-25,56.1008,0
-219.292,3.65781e-05,8.48663e-06,-8.81609,2.59436e-29,9.79923e-25,5.05341e-25,56.001,0
-219.096,3.48938e-05,8.43901e-06,-8.80824,2.56418e-29,7.58716e-25,3.13845e-25,55.9013,0
-218.901,3.34855e-05,8.3569e-06,-8.80039,2.51746e-29,4.62846e-25,3.00119e-25,55.8016,0
-218.706,3.22856e-05,8.23949e-06,-8.79253,2.46046e-29,2.83425e-25,2.86063e-25,55.7021,0
-218.51,3.12245e-05,8.08666e-06,-8.78468,2.42009e-29,2.6021e-25,1.83133e-25,55.6026,0
-218.315,3.02364e-05,7.89964e-06,-8.77682,2.37343e-29,2.45555e-25,7.75263e-26,55.5032,0
-218.12,2.92629e-05,7.68168e-06,-8.76897,2.34389e-29,1.67264e-25,5.52847e-26,55.4039,0
-217.924,2.82569e-05,7.43825e-06,-8.76112,2.27643e-29,7.17034e-26,8.00671e-26,55.3047,0
-217.729,2.71844e-05,7.17719e-06,-8.75326,2.23439e-29,4.74221e-26,7.44421e-26,55.2056,0
-217.534,2.6025e-05,6.90831e-06,-8.74541,2.2128e-29,6.56254e-26,3.37172e-26,55.1066,0
-217.338,2.47722e-05,6.64295e-06,-8.73755,2.10526e-29,6.17702e-26,5.41333e-27,55.0077,0
-217.143,2.34313e-05,6.39313e-06,-8.7297,2.09728e-29,2.93475e-26,1.13538e-26,54.9088,0
-216.947,2.20178e-05,6.17067e-06,-8.72185,2.0583e-29,4.01468e-27,2.54087e-26,54.8101,0
-216.752,2.05547e-05,5.98626e-06,-8.71399,2.05516e-29,8.84444e-27,2.07979e-26,54.7114,0
-216.557,1.90694e-05,5.84853e-06,-8.70614,1.9722e-29,2.09336e-26,5.28322e-27,54.6128,0
-216.361,1.75912e-05,5.76338e-06,-8.69828,1.91994e-29,1.62478e-26,5.34279e-28,54.5143,0
-216.166,1.61485e-05,5.73338e-06,-8.69043,1.87993e-29,5.25224e-27,5.88319e-27,54.4159,0
-215.971,1.47665e-05,5.75758e-06,-8.68258,1.83523e-29,5.86609e-28,9.31069e-27,54.3176,0
-215.775,1.34659e-05,5.83153e-06,-8.67472,1.78861e-29,4.72125e-27,7.39074e-27,54.2194,0
-215.58,1.22614e-05,5.94757e-06,-8.66687,1.73349e-29,6.80396e-27,4.76861e-27,54.1212,0
-215.385,1.11617e-05,6.09547e-06,-8.65901,1.74725e-29,5.78301e-27,3.52273e-27,54.0232,0
-215.189,1.01694e-05,6.26315e-06,-8.65116,1.67172e-29,5.807e-27,4.39737e-27,53.9252,0
-214.994,9.28171e-06,6.43759e-06,-8.64331,1.65522e-29,3.71103e-27,4.48918e-27,53.8274,0
-214.799,8.49132e-06,6.60579e-06,-8.63545,1.57546e-29,2.94681e-27,6.52897e-27,53.7296,0
-214.603,7.78782e-06,6.75564e-06,-8.6276,1.59642e-29,2.80451e-27,7.0157e-27,53.6319,0
-214.408,7.15886e-06,6.87676e-06,-8.61974,1.53853e-29,5.22781e-27,5.41654e-27,53.5343,0
-214.212,6.59147e-06,6.96108e-06,-8.61189,1.52145e-29,8.93826e-27,2.72878e-27,53.4368,0
-214.017,6.07319e-06,7.00329e-06,-8.60404,1.48113e-29,4.91453e-27,3.76685e-27,53.3394,0
-213.822,5.59296e-06,7.00099e-06,-8.59618,1.43542e-29,1.76023e-27,7.07307e-27,53.242,0
-213.626,5.14175e-06,6.95465e-06,-8.58833,1.46814e-29,1.74978e-27,8.54823e-27,53.1448,0
-213.431,4.71294e-06,6.86733e-06,-8.58047,1.38902e-29,7.9796e-27,5.08811e-27,53.0476,0
-213.236,4.30233e-06,6.74421e-06,-8.57262,1.41776e-29,9.32693e-27,1.95599e-27,52.9506,0
-213.04,3.90796e-06,6.59203e-06,-8.56477,1.37454e-29,4.42065e-27,4.09258e-27,52.8536,0
-212.845,3.52979e-06,6.41845e-06,-8.55691,1.32305e-29,8.11913e-28,8.95375e-27,52.7567,0
-212.65,3.16915e-06,6.23134e-06,-8.54906,1.32443e-29,2.7924e-27,9.03094e-27,52.6599,0
-212.454,2.82823e-06,6.03823e-06,-8.54121,1.35032e-29,8.36674e-27,4.85297e-27,52.5632,0
-212.259,2.50954e-06,5.84574e-06,-8.53335,1.2917e-29,1.08029e-26,1.90114e-27,52.4666,0
-212.063,2.21538e-06,5.65923e-06,-8.5255,1.28028e-29,3.77136e-27,5.0417e-27,52.37,0
-211.868,1.94754e-06,5.48253e-06,-8.51764,1.2921e-29,4.13984e-28,9.49926e-27,52.2736,0
-211.673,1.70699e-06,5.31785e-06,-8.50979,1.27595e-29,3.45983e-27,8.85359e-27,52.1772,0
-211.477,1.49379e-06,5.16587e-06,-8.50194,1.29771e-29,9.62348e-27,4.0638e-27,52.0809,0
-211.282,1.30706e-06,5.02591e-06,-8.49408,1.311e-29,9.90069e-27,2.00262e-27,51.9848,0
-211.087,1.14513e-06,4.8962e-06,-8.48623,1.32428e-29,2.3556e-27,5.62395e-27,51.8887,0
-210.891,1.00569e-06,4.77422e-06,-8.47837,1.33775e-29,5.50937e-28,9.61751e-27,51.7927,0
-210.696,8.86011e-07,4.6571e-06,-8.47052,1.34496e-29,3.91489e-27,7.69656e-27,51.6968,0
-210.501,7.83219e-07,4.54192e-06,-8.46267,1.39613e-29,9.36073e-27,3.42351e-27,51.6009,0
-210.305,6.94492e-07,4.42603e-06,-8.45481,1.35231e-29,8.5046e-27,2.10073e-27,51.5052,0
-210.11,6.17256e-07,4.3073e-06,-8.44696,1.38401e-29,2.75872e-27,6.73344e-27,51.4096,0
-209.915,5.49317e-07,4.18423e-06,-8.4391,1.44919e-29,8.56758e-28,9.68278e-27,51.314,0
-209.719,4.88933e-07,4.05608e-06,-8.43125,1.51898e-29,4.46867e-27,7.276e-27,51.2185,0
-209.524,4.34833e-07,3.92281e-06,-8.4234,1.51489e-29,8.84091e-27,2.84348e-27,51.1232,0
-209.328,3.86182e-07,3.78505e-06,-8.41554,1.57275e-29,8.25657e-27,2.51545e-27,51.0279,0
-209.133,3.42506e-07,3.64388e-06,-8.40769,1.62181e-29,1.46294e-27,6.72208e-27,50.9327,0
-208.938,3.03598e-07,3.50076e-06,-8.39983,1.65796e-29,8.37726e-28,9.86198e-27,50.8376,0
-208.742,2.69415e-07,3.3573e-06,-8.39198,1.76645e-29,4.93338e-27,6.31346e-27,50.7425,0
-208.547,2.39976e-07,3.21509e-06,-8.38413,1.85639e-29,8.89639e-27,2.60891e-27,50.6476,0
-208.352,2.15286e-07,3.07557e-06,-8.37627,1.91464e-29,7.62544e-27,2.82516e-27,50.5528,0
-208.156,1.95271e-07,2.93993e-06,-8.36842,2.01583e-29,1.84724e-27,7.12538e-27,50.458,0
-207.961,1.79753e-07,2.809e-06,-8.36056,2.03921e-29,1.24165e-27,9.33121e-27,50.3633,0
-207.766,1.68435e-07,2.68327e-06,-8.35271,2.17816e-29,5.50613e-27,6.96335e-27,50.2687,0
-207.57,1.60924e-07,2.56287e-06,-8.34486,2.25524e-29,8.12189e-27,2.49073e-27,50.1743,0
-207.375,1.56754e-07,2.44764e-06,-8.337,2.40747e-29,7.5997e-27,3.21268e-27,50.0799,0
-207.179,1.5543e-07,2.33719e-06,-8.32915,2.48763e-29,1.19726e-27,7.08018e-27,49.9855,0
-206.984,1.56462e-07,2.23098e-06,-8.32129,2.76175e-29,1.19443e-27,8.77948e-27,49.8913,0
-206.789,1.59401e-07,2.1284e-06,-8.31344,2.79952e-29,5.46599e-27,5.96534e-27,49.7972,0
-206.593,1.63865e-07,2.02888e-06,-8.30559,2.90517e-29,9.21144e-27,2.66085e-27,49.7031,0
-206.398,1.69549e-07,1.93189e-06,-8.29773,3.07552e-29,6.77802e-27,3.44e-27,49.6092,0
-206.203,1.76227e-07,1.83705e-06,-8.28988,3.23666e-29,1.4735e-27,7.35892e-27,49.5153,0
-206.007,1.83743e-07,1.74411e-06,-8.28202,3.40971e-29,1.49162e-27,8.52887e-27,49.4215,0
-205.812,1.91993e-07,1.65297e-06,-8.27417,3.59516e-29,5.88082e-27,5.83461e-27,49.3278,0
-205.617,2.00905e-07,1.56367e-06,-8.26632,3.76949e-29,7.37384e-27,2.90404e-27,49.2342,0
-205.421,2.10413e-07,1.47635e-06,-8.25846,4.02855e-29,8.10729e-27,3.87943e-27,49.1407,0
-205.226,2.20443e-07,1.39125e-06,-8.25061,4.12363e-29,1.4452e-27,6.65835e-27,49.0473,0
