x,AbsPsi
-619.7,9.71587e-18
-619.6,1.76641e-17
-619.5,2.07635e-17
-619.4,8.28414e-18
-619.3,1.86844e-17
-619.2,8.53149e-18
-619.1,8.52826e-18
-619,7.88522e-18
-618.9,9.77883e-18
-618.8,9.34572e-18
-618.7,5.27289e-18
-618.6,9.9136e-18
-618.5,2.10251e-18
-618.4,3.90766e-18
-618.3,7.45481e-18
-618.2,1.56744e-17
-618.1,3.17805e-17
-618,5.32843e-18
-617.9,1.44251e-17
-617.8,1.59317e-17
-617.7,1.14057e-17
-617.6,1.14628e-17
-617.5,8.24256e-18
-617.4,1.34385e-17
-617.3,1.418e-17
-617.2,2.58766e-17
-617.1,8.1884e-18
-617,1.53309e-17
-616.9,2.37594e-17
-616.8,1.20718e-17
-616.7,4.42654e-18
-616.6,6.54998e-18
-616.5,1.0693e-17
-616.4,3.14051e-18
-616.3,7.34429e-18
-616.2,2.52053e-18
-616.1,2.28155e-17
-616,1.03656e-17
-615.9,2.19226e-17
-615.8,1.27842e-17
-615.7,2.25139e-17
-615.6,1.23606e-17
-615.5,1.71805e-17
-615.4,2.17505e-17
-615.3,1.52543e-17
-615.2,1.18358e-17
-615.1,9.24888e-18
-615,9.22533e-18
-614.9,1.12506e-17
-614.8,9.45116e-18
-614.7,9.7408e-18
-614.6,1.82181e-17
-614.5,1.63635e-17
-614.4,7.20216e-18
-614.3,2.43596e-17
-614.2,7.19747e-18
-614.1,1.46022e-17
-614,2.54484e-17
-613.9,1.78792e-17
-613.8,1.00089e-17
-613.7,1.06962e-17
-613.6,1.15439e-17
-613.5,4.46054e-18
-613.4,1.37267e-17
-613.3,1.34422e-17
-613.2,7.16654e-18
-613.1,7.29868e-18
-613,9.99623e-18
-612.9,8.16359e-18
-612.8,9.69314e-18
-612.7,3.18722e-18
-612.6,1.79909e-17
-612.5,4.51759e-18
-612.4,5.81184e-18
-612.3,7.66535e-18
-612.2,1.22864e-17
-612.1,2.16664e-17
-612,4.33071e-18
-611.9,4.75632e-18
-611.8,1.27463e-17
-611.7,1.11337e-17
-611.6,6.97013e-18
-611.5,1.01723e-17
-611.4,6.8238e-18
-611.3,1.51094e-17
-611.2,2.55298e-17
-611.1,1.01649e-17
-611,1.7317e-17
-610.9,2.41626e-17
-610.8,1.13568e-17
-610.7,7.92764e-18
-610.6,6.74741e-18
-610.5,7.16303e-18
-610.4,1.3148e-17
-610.3,9.30504e-18
-610.2,7.82235e-18
-610.1,1.12499e-17
-610,7.89107e-18
-609.9,3.97217e-18
-609.8,2.02672e-17
-609.7,1.53526e-17
-609.6,2.28401e-17
-609.5,7.84393e-18
-609.4,6.93169e-18
-609.3,8.62657e-18
-609.2,3.59137e-18
-609.1,1.64571e-17
-609,1.55682e-17
-608.9,1.18822e-17
-608.8,6.46007e-18
-608.7,6.68413e-18
-608.6,1.47163e-17
-608.5,2.84224e-17
-608.4,1.02977e-17
-608.3,1.36811e-17
-608.2,1.76453e-17
-608.1,1.248e-17
-608,2.74337e-17
-607.9,1.56919e-17
-607.8,1.08852e-17
-607.7,1.1253e-17
-607.6,1.43271e-17
-607.5,4.67008e-19
-607.4,9.024e-18
-607.3,7.46215e-18
-607.2,6.21432e-18
-607.1,1.16659e-17
-607,1.31094e-17
-606.9,4.97834e-18
-606.8,1.7485e-17
-606.7,5.84717e-18
-606.6,2.93768e-18
-606.5,1.24072e-17
-606.4,1.52883e-17
-606.3,4.54217e-18
-606.2,3.6901e-18
-606.1,1.09019e-17
-606,8.18917e-18
-605.9,4.19869e-19
-605.8,2.81821e-17
-605.7,1.81754e-17
-605.6,6.41104e-18
-605.5,1.21702e-17
-605.4,3.05645e-18
-605.3,7.1156e-18
-605.2,1.21043e-17
-605.1,1.61424e-17
-605,1.06426e-17
-604.9,7.94677e-18
-604.8,9.02292e-18
-604.7,1.01697e-17
-604.6,1.42267e-17
-604.5,1.08191e-17
-604.4,1.09114e-17
-604.3,1.85234e-17
-604.2,1.06258e-17
-604.1,1.43307e-17
-604,1.1419e-17
-603.9,3.65438e-18
-603.8,1.12959e-17
-603.7,1.11977e-17
-603.6,3.69287e-18
-603.5,1.7138e-18
-603.4,4.24377e-18
-603.3,1.15972e-17
-603.2,1.44189e-17
-603.1,9.54293e-18
-603,1.20186e-17
-602.9,3.9987e-18
-602.8,5.82961e-18
-602.7,1.76263e-18
-602.6,1.65346e-17
-602.5,2.18816e-17
-602.4,1.28695e-18
-602.3,7.23262e-18
-602.2,1.60878e-17
-602.1,1.52809e-17
-602,5.77062e-18
-601.9,5.52401e-18
-601.8,1.81097e-17
-601.7,1.54842e-17
-601.6,1.03967e-17
-601.5,1.02725e-17
-601.4,4.44306e-18
-601.3,5.92017e-18
-601.2,1.38645e-17
-601.1,2.81785e-18
-601,1.02565e-17
-600.9,1.7762e-18
-600.8,1.07031e-17
-600.7,4.12473e-18
-600.6,1.73732e-17
-600.5,3.00358e-18
-600.4,1.32079e-17
-600.3,5.82907e-18
-600.2,8.85083e-18
-600.1,1.36342e-17
-600,5.72451e-18
-599.9,1.55436e-17
-599.8,7.04637e-18
-599.7,1.38727e-17
-599.6,1.94896e-17
-599.5,2.7041e-17
-599.4,1.93804e-17
-599.3,1.45136e-17
-599.2,7.36847e-18
-599.1,1.92296e-17
-599,1.48326e-17
-598.9,6.8216e-18
-598.8,3.93875e-18
-598.7,9.69316e-18
-598.6,1.36175e-17
-598.5,4.79467e-18
-598.4,1.10048e-17
-598.3,5.38548e-18
-598.2,1.57036e-17
-598.1,1.26244e-17
-598,4.27197e-18
-597.9,1.32897e-17
-597.8,1.1902e-17
-597.7,6.08567e-18
-597.6,7.36886e-18
-597.5,1.46601e-17
-597.4,7.63115e-18
-597.3,1.60311e-17
-597.2,1.43379e-17
-597.1,9.14257e-19
-597,1.09653e-17
-596.9,1.94299e-17
-596.8,1.64676e-17
-596.7,1.78824e-17
-596.6,1.35459e-17
-596.5,1.23768e-17
-596.4,1.23341e-17
-596.3,1.13622e-17
-596.2,1.33828e-17
-596.1,1.31785e-17
-596,7.35162e-18
-595.9,8.66063e-18
-595.8,1.90524e-18
-595.7,5.24006e-18
-595.6,8.02882e-18
-595.5,1.73064e-17
-595.4,9.5546e-18
-595.3,5.73295e-18
-595.2,2.08019e-17
-595.1,1.83166e-17
-595,9.36072e-18
-594.9,8.82435e-18
-594.8,1.01909e-17
-594.7,8.25592e-18
-594.6,6.34525e-18
-594.5,1.41943e-17
-594.4,6.38463e-18
-594.3,6.93667e-18
-594.2,1.58611e-17
-594.1,5.42976e-18
-594,7.72182e-18
-593.9,8.5667e-18
-593.8,2.65169e-18
-593.7,6.45858e-18
-593.6,8.40976e-18
-593.5,2.17478e-17
-593.4,1.02758e-17
-593.3,1.25005e-17
-593.2,2.60508e-17
-593.1,1.32052e-17
-593,8.38184e-18
-592.9,2.65799e-18
-592.8,9.29085e-18
-592.7,8.94083e-18
-592.6,3.86901e-18
-592.5,1.09937e-17
-592.4,1.68434e-17
-592.3,7.48165e-18
-592.2,2.07198e-18
-592.1,4.56434e-18
-592,6.98765e-18
-591.9,1.10093e-17
-591.8,1.83245e-17
-591.7,9.19072e-18
-591.6,1.22019e-17
-591.5,5.88332e-18
-591.4,5.14146e-18
-591.3,1.45015e-17
-591.2,2.05563e-17
-591.1,3.74798e-18
-591,7.15986e-18
-590.9,7.40038e-18
-590.8,2.50121e-17
-590.7,1.05568e-17
-590.6,1.57857e-17
-590.5,4.49141e-18
-590.4,8.05876e-18
-590.3,1.48907e-17
-590.2,1.40644e-17
-590.1,1.1687e-17
-590,6.14533e-18
-589.9,4.99423e-18
-589.8,5.56099e-18
-589.7,1.1414e-17
-589.6,1.57697e-17
-589.5,4.98928e-18
-589.4,1.08181e-17
-589.3,1.12244e-18
-589.2,1.3264e-17
-589.1,1.54504e-17
-589,1.12816e-17
-588.9,5.15121e-18
-588.8,1.58838e-17
-588.7,6.67574e-18
-588.6,1.71774e-17
-588.5,8.78184e-18
-588.4,4.83731e-18
-588.3,7.05547e-18
-588.2,1.66594e-17
-588.1,2.18479e-17
-588,8.3155e-18
-587.9,7.44001e-18
-587.8,1.58013e-17
-587.7,8.36336e-18
-587.6,1.64269e-17
-587.5,1.05249e-17
-587.4,5.79663e-18
-587.3,1.91611e-17
-587.2,8.26578e-18
-587.1,9.61228e-18
-587,4.39722e-18
-586.9,1.06826e-17
-586.8,1.56595e-17
-586.7,1.44687e-17
-586.6,1.59147e-17
-586.5,1.30005e-17
-586.4,1.07776e-17
-586.3,2.78134e-17
-586.2,3.54533e-18
-586.1,1.49693e-17
-586,9.36964e-18
-585.9,1.22759e-17
-585.8,1.33668e-17
-585.7,7.84194e-18
-585.6,1.93883e-17
-585.5,3.53319e-18
-585.4,2.14995e-17
-585.3,7.11959e-18
-585.2,1.33866e-17
-585.1,7.3482e-18
-585,8.17829e-18
-584.9,1.98557e-17
-584.8,4.35717e-18
-584.7,1.18115e-17
-584.6,8.22126e-19
-584.5,1.49012e-17
-584.4,6.60282e-18
-584.3,5.12546e-18
-584.2,2.10219e-17
-584.1,2.02252e-17
-584,9.79024e-18
-583.9,8.9204e-18
-583.8,8.76792e-18
-583.7,6.4258e-18
-583.6,1.23639e-17
-583.5,9.23926e-18
-583.4,9.37166e-18
-583.3,1.16687e-17
-583.2,1.94795e-17
-583.1,7.1709e-18
-583,5.4562e-18
-582.9,1.99575e-17
-582.8,8.69484e-18
-582.7,8.5593e-18
-582.6,8.93597e-18
-582.5,5.75704e-18
-582.4,4.1606e-18
-582.3,1.19493e-17
-582.2,7.93761e-18
-582.1,1.14832e-17
-582,1.0975e-17
-581.9,2.31049e-17
-581.8,1.27293e-17
-581.7,2.51384e-18
-581.6,4.11062e-18
-581.5,6.59495e-18
-581.4,2.25684e-17
-581.3,1.1539e-17
-581.2,4.50469e-18
-581.1,3.46199e-18
-581,4.03291e-18
-580.9,6.42397e-18
-580.8,1.28063e-17
-580.7,1.62054e-17
-580.6,9.58405e-18
-580.5,1.49818e-17
-580.4,8.92689e-18
-580.3,2.53168e-18
-580.2,6.63768e-18
-580.1,1.83454e-17
-580,2.28448e-17
-579.9,1.57576e-17
-579.8,1.19074e-17
-579.7,3.56836e-18
-579.6,5.40555e-18
-579.5,5.1009e-18
-579.4,5.4252e-18
-579.3,1.09981e-17
-579.2,7.33651e-18
-579.1,1.44978e-17
-579,2.64325e-18
-578.9,1.2102e-17
-578.8,3.08e-18
-578.7,4.89633e-18
-578.6,9.8307e-18
-578.5,9.35996e-18
-578.4,4.49093e-18
-578.3,1.25784e-17
-578.2,8.02172e-18
-578.1,1.32336e-17
-578,1.17564e-17
-577.9,1.12947e-17
-577.8,5.59144e-18
-577.7,5.96096e-18
-577.6,9.91309e-18
-577.5,1.30365e-17
-577.4,5.62579e-18
-577.3,2.37244e-17
-577.2,7.29838e-18
-577.1,1.75002e-17
-577,1.4905e-17
-576.9,6.97509e-18
-576.8,4.07316e-18
-576.7,1.4679e-17
-576.6,1.69194e-17
-576.5,2.14048e-17
-576.4,1.89125e-17
-576.3,6.51208e-18
-576.2,7.72594e-18
-576.1,7.05949e-18
-576,9.05817e-18
-575.9,7.78107e-18
-575.8,1.31046e-17
-575.7,1.18726e-17
-575.6,8.686e-18
-575.5,1.57441e-17
-575.4,4.91365e-18
-575.3,9.75993e-18
-575.2,9.59006e-18
-575.1,8.96991e-18
-575,1.05746e-17
-574.9,1.33417e-17
-574.8,1.46071e-17
-574.7,1.0207e-18
-574.6,1.08332e-17
-574.5,2.55386e-18
-574.4,2.31977e-17
-574.3,2.85394e-18
-574.2,1.53399e-17
-574.1,6.71455e-18
-574,9.96313e-18
-573.9,6.36452e-18
-573.8,6.23637e-18
-573.7,4.73738e-18
-573.6,1.72643e-17
-573.5,4.92686e-18
-573.4,1.19147e-17
-573.3,9.34285e-18
-573.2,1.08375e-17
-573.1,4.5748e-18
-573,1.49136e-17
-572.9,1.12433e-17
-572.8,1.71181e-17
-572.7,1.35825e-17
-572.6,1.58918e-17
-572.5,1.65999e-17
-572.4,3.74023e-18
-572.3,1.31566e-17
-572.2,7.56569e-18
-572.1,1.02774e-17
-572,1.30934e-17
-571.9,5.73037e-18
-571.8,8.77833e-18
-571.7,8.14359e-18
-571.6,6.04951e-18
-571.5,1.71541e-17
-571.4,1.3915e-17
-571.3,1.4651e-17
-571.2,7.46091e-18
-571.1,1.158e-17
-571,2.85529e-18
-570.9,1.74414e-17
-570.8,5.31172e-18
-570.7,7.00009e-18
-570.6,1.48978e-17
-570.5,1.621e-17
-570.4,1.74014e-18
-570.3,1.06072e-17
-570.2,6.71e-18
-570.1,8.29536e-18
-570,5.42438e-18
-569.9,4.2885e-18
-569.8,7.19136e-18
-569.7,1.36654e-17
-569.6,9.68985e-18
-569.5,5.70839e-18
-569.4,5.02061e-18
-569.3,9.16355e-18
-569.2,1.00575e-17
-569.1,7.43595e-18
-569,6.38852e-18
-568.9,8.19821e-18
-568.8,1.42665e-17
-568.7,2.37027e-17
-568.6,2.39006e-17
-568.5,6.18553e-18
-568.4,4.63204e-18
-568.3,9.06539e-18
-568.2,3.46152e-18
-568.1,5.63653e-18
-568,6.64508e-18
-567.9,9.48608e-18
-567.8,6.7074e-18
-567.7,1.24287e-17
-567.6,4.41972e-18
-567.5,1.12641e-17
-567.4,1.57025e-17
-567.3,1.69105e-17
-567.2,3.56764e-18
-567.1,8.98785e-18
-567,6.93918e-18
-566.9,7.08404e-18
-566.8,4.38459e-18
-566.7,1.47587e-18
-566.6,1.51278e-17
-566.5,1.44685e-17
-566.4,1.04179e-17
-566.3,1.36413e-17
-566.2,1.21455e-17
-566.1,2.34856e-18
-566,8.42766e-18
-565.9,8.48578e-18
-565.8,1.54911e-17
-565.7,8.61148e-18
-565.6,5.87447e-18
-565.5,6.02983e-18
-565.4,6.58482e-18
-565.3,5.20105e-18
-565.2,1.1498e-17
-565.1,1.00592e-17
-565,7.62231e-18
-564.9,1.26591e-17
-564.8,1.45771e-17
-564.7,1.49879e-17
-564.6,1.55851e-17
-564.5,7.23187e-18
-564.4,7.74796e-18
-564.3,1.45105e-17
-564.2,9.13241e-18
-564.1,1.66409e-17
-564,6.31172e-18
-563.9,1.2626e-17
-563.8,2.29181e-18
-563.7,7.05039e-18
-563.6,1.15252e-17
-563.5,1.32172e-17
-563.4,1.01847e-17
-563.3,7.91003e-18
-563.2,3.22009e-18
-563.1,2.09387e-17
-563,1.44654e-17
-562.9,3.69539e-18
-562.8,2.95607e-18
-562.7,9.95879e-18
-562.6,1.65732e-17
-562.5,1.46042e-17
-562.4,2.81421e-18
-562.3,2.01137e-17
-562.2,1.07508e-17
-562.1,9.98299e-18
-562,4.94431e-18
-561.9,3.26166e-18
-561.8,1.17312e-17
-561.7,2.74991e-18
-561.6,2.64906e-18
-561.5,1.45932e-17
-561.4,3.99344e-18
-561.3,9.46563e-18
-561.2,4.58382e-18
-561.1,7.05264e-18
-561,1.9429e-17
-560.9,1.25981e-17
-560.8,2.19758e-17
-560.7,1.11835e-17
-560.6,1.31662e-17
-560.5,6.11927e-18
-560.4,1.08895e-17
-560.3,2.19307e-17
-560.2,1.21557e-17
-560.1,1.39893e-17
-560,1.02029e-17
-559.9,6.00021e-18
-559.8,1.36946e-17
-559.7,1.46102e-17
-559.6,6.99058e-18
-559.5,9.24025e-18
-559.4,1.17428e-17
-559.3,2.06826e-17
-559.2,9.4555e-18
-559.1,2.94261e-18
-559,2.64168e-18
-558.9,5.35795e-18
-558.8,1.98949e-17
-558.7,1.50763e-17
-558.6,2.70114e-18
-558.5,1.60547e-17
-558.4,1.0525e-17
-558.3,8.75141e-18
-558.2,6.30411e-18
-558.1,1.26968e-17
-558,1.12417e-18
-557.9,4.52413e-18
-557.8,1.87432e-17
-557.7,7.17677e-18
-557.6,6.96353e-18
-557.5,2.1e-17
-557.4,2.23121e-17
-557.3,9.31092e-18
-557.2,5.64735e-18
-557.1,6.404e-18
-557,2.7731e-18
-556.9,2.06692e-17
-556.8,9.99556e-18
-556.7,1.64512e-17
-556.6,1.1975e-17
-556.5,9.52833e-18
-556.4,5.32517e-18
-556.3,4.5476e-18
-556.2,1.76634e-17
-556.1,4.6513e-18
-556,6.9553e-18
-555.9,3.74339e-18
-555.8,9.1898e-18
-555.7,1.89626e-17
-555.6,8.76133e-18
-555.5,1.94964e-17
-555.4,8.51396e-18
-555.3,1.23645e-17
-555.2,5.56408e-18
-555.1,9.3805e-18
-555,9.45912e-18
-554.9,9.35695e-18
-554.8,9.96133e-18
-554.7,4.35622e-18
-554.6,1.05986e-17
-554.5,7.06139e-18
-554.4,8.35033e-18
-554.3,1.18506e-18
-554.2,5.89676e-18
-554.1,3.37486e-18
-554,4.35664e-18
-553.9,9.60365e-18
-553.8,4.65552e-18
-553.7,1.70291e-17
-553.6,1.76546e-17
-553.5,9.20199e-18
-553.4,4.39328e-18
-553.3,1.03491e-17
-553.2,7.34944e-18
-553.1,1.21746e-17
-553,8.64274e-18
-552.9,1.2219e-17
-552.8,1.14104e-17
-552.7,8.42705e-18
-552.6,1.92462e-18
-552.5,1.06089e-17
-552.4,8.83307e-18
-552.3,7.69453e-18
-552.2,3.51167e-18
-552.1,1.11277e-17
-552,1.53889e-17
-551.9,1.11758e-17
-551.8,1.10744e-17
-551.7,5.20314e-18
-551.6,2.51701e-17
-551.5,3.82502e-18
-551.4,4.77459e-18
-551.3,5.9361e-18
-551.2,1.15159e-17
-551.1,4.63404e-18
-551,6.04493e-18
-550.9,6.12824e-18
-550.8,1.30943e-17
-550.7,1.63958e-17
-550.6,3.62505e-18
-550.5,7.90156e-18
-550.4,2.46273e-17
-550.3,4.20264e-18
-550.2,1.05284e-17
-550.1,2.24987e-17
-550,5.90722e-18
-549.9,3.71866e-18
-549.8,1.96046e-17
-549.7,3.41675e-18
-549.6,2.05158e-17
-549.5,1.41865e-17
-549.4,3.75744e-18
-549.3,1.01351e-17
-549.2,6.07137e-18
-549.1,9.6788e-18
-549,6.91533e-18
-548.9,5.8104e-18
-548.8,1.91394e-17
-548.7,8.40678e-18
-548.6,8.08767e-18
-548.5,7.58918e-18
-548.4,2.77255e-18
-548.3,1.48647e-17
-548.2,8.97255e-18
-548.1,1.83425e-18
-548,9.67748e-18
-547.9,1.38845e-17
-547.8,9.01402e-18
-547.7,1.95785e-17
-547.6,1.35688e-17
-547.5,1.444e-17
-547.4,1.92645e-17
-547.3,6.46144e-18
-547.2,6.69675e-18
-547.1,1.5022e-17
-547,5.97741e-18
-546.9,1.14423e-17
-546.8,1.90459e-17
-546.7,4.39149e-18
-546.6,6.6442e-18
-546.5,6.10161e-18
-546.4,2.28977e-18
-546.3,8.88341e-18
-546.2,8.99e-18
-546.1,2.09043e-17
-546,7.80764e-18
-545.9,2.69675e-17
-545.8,1.33038e-17
-545.7,1.11944e-17
-545.6,1.24141e-17
-545.5,2.35794e-18
-545.4,1.14418e-17
-545.3,2.63496e-17
-545.2,5.88367e-18
-545.1,5.49712e-18
-545,2.48515e-17
-544.9,1.34154e-17
-544.8,8.28184e-18
-544.7,3.02522e-17
-544.6,9.35506e-18
-544.5,4.39241e-18
-544.4,1.50571e-17
-544.3,4.43472e-18
-544.2,1.25688e-17
-544.1,1.43666e-17
-544,1.39768e-17
-543.9,2.3251e-18
-543.8,2.36424e-17
-543.7,5.44663e-18
-543.6,1.36202e-17
-543.5,1.70432e-17
-543.4,9.21221e-18
-543.3,1.48493e-17
-543.2,1.68181e-17
-543.1,2.21691e-18
-543,6.85063e-18
-542.9,2.28059e-17
-542.8,7.95692e-18
-542.7,6.59347e-18
-542.6,2.30161e-17
-542.5,1.10088e-17
-542.4,3.6074e-18
-542.3,2.77427e-17
-542.2,4.18391e-18
-542.1,5.61535e-19
-542,2.10685e-17
-541.9,7.99272e-18
-541.8,9.9186e-18
-541.7,1.58952e-17
-541.6,1.89604e-17
-541.5,2.94048e-18
-541.4,1.5182e-17
-541.3,1.13295e-17
-541.2,1.96507e-17
-541.1,1.1836e-17
-541,5.06661e-18
-540.9,8.50583e-18
-540.8,2.04433e-17
-540.7,1.79718e-17
-540.6,8.46833e-18
-540.5,2.22995e-17
-540.4,1.05049e-17
-540.3,1.09242e-17
-540.2,1.66556e-17
-540.1,5.87168e-18
-540,8.72402e-18
-539.9,8.97262e-18
-539.8,1.13682e-17
-539.7,7.19496e-18
-539.6,7.58277e-18
-539.5,9.58032e-18
-539.4,1.87454e-17
-539.3,5.32384e-18
-539.2,1.77126e-17
-539.1,2.06136e-17
-539,1.93748e-17
-538.9,3.64584e-18
-538.8,1.48344e-17
-538.7,1.31245e-17
-538.6,1.09857e-17
-538.5,8.71022e-18
-538.4,2.82867e-17
-538.3,4.74706e-18
-538.2,2.18619e-17
-538.1,1.88774e-17
-538,1.67217e-17
-537.9,1.27973e-17
-537.8,7.4876e-18
-537.7,1.85727e-17
-537.6,1.18161e-17
-537.5,7.14465e-18
-537.4,3.77389e-18
-537.3,4.70938e-18
-537.2,9.7744e-18
-537.1,1.21345e-18
-537,9.85047e-18
-536.9,1.05006e-17
-536.8,1.48051e-17
-536.7,1.01792e-17
-536.6,7.19972e-18
-536.5,1.7023e-18
-536.4,6.57069e-18
-536.3,1.08673e-17
-536.2,5.92713e-18
-536.1,3.38476e-18
-536,1.53598e-17
-535.9,6.47284e-18
-535.8,1.9299e-18
-535.7,1.28875e-17
-535.6,1.52796e-18
-535.5,1.01964e-18
-535.4,8.41303e-18
-535.3,1.00246e-17
-535.2,1.45185e-17
-535.1,1.96962e-17
-535,1.01085e-17
-534.9,1.3555e-17
-534.8,1.20219e-17
-534.7,1.14168e-17
-534.6,6.29752e-18
-534.5,1.64551e-17
-534.4,8.61349e-18
-534.3,3.95734e-18
-534.2,5.8261e-18
-534.1,1.52047e-17
-534,4.98032e-18
-533.9,1.43766e-17
-533.8,1.95029e-17
-533.7,5.97973e-18
-533.6,2.06052e-17
-533.5,2.5246e-18
-533.4,1.57675e-17
-533.3,1.09198e-17
-533.2,3.26922e-18
-533.1,4.73408e-18
-533,1.80386e-17
-532.9,1.9116e-17
-532.8,2.66611e-18
-532.7,2.12137e-18
-532.6,3.23868e-18
-532.5,1.82207e-17
-532.4,1.04007e-17
-532.3,7.88844e-18
-532.2,7.60126e-18
-532.1,1.0625e-17
-532,1.12257e-17
-531.9,2.2313e-18
-531.8,1.52865e-17
-531.7,2.12973e-18
-531.6,4.17992e-18
-531.5,1.32567e-17
-531.4,7.12998e-18
-531.3,9.85219e-18
-531.2,8.26354e-18
-531.1,1.44105e-17
-531,9.21818e-18
-530.9,1.29512e-17
-530.8,1.18917e-17
-530.7,1.6416e-17
-530.6,1.22309e-17
-530.5,1.13723e-17
-530.4,9.42977e-18
-530.3,4.26525e-18
-530.2,8.13709e-18
-530.1,1.00199e-17
-530,1.07469e-17
-529.9,9.40647e-18
-529.8,4.80825e-18
-529.7,1.75301e-17
-529.6,7.53176e-18
-529.5,1.43859e-18
-529.4,1.07873e-17
-529.3,1.10674e-17
-529.2,1.40623e-17
-529.1,7.80764e-18
-529,9.79807e-18
-528.9,2.9451e-18
-528.8,1.57055e-17
-528.7,1.65989e-17
-528.6,8.06674e-18
-528.5,4.82585e-18
-528.4,6.89868e-18
-528.3,4.3823e-18
-528.2,1.74316e-17
-528.1,1.42669e-17
-528,1.03006e-17
-527.9,1.76207e-17
-527.8,1.83228e-17
-527.7,6.58054e-18
-527.6,1.80192e-17
-527.5,1.2893e-17
-527.4,4.93747e-18
-527.3,4.38843e-18
-527.2,1.71288e-17
-527.1,1.97609e-17
-527,1.16018e-17
-526.9,2.37227e-17
-526.8,1.09206e-17
-526.7,7.61421e-18
-526.6,1.19427e-17
-526.5,4.3706e-18
-526.4,1.95147e-17
-526.3,1.54607e-17
-526.2,1.3618e-17
-526.1,1.41694e-17
-526,1.78173e-17
-525.9,8.61803e-18
-525.8,8.12978e-18
-525.7,1.25191e-17
-525.6,2.53835e-18
-525.5,8.70798e-18
-525.4,2.32431e-17
-525.3,7.20701e-18
-525.2,1.0419e-17
-525.1,5.6493e-18
-525,1.07838e-18
-524.9,1.23257e-17
-524.8,1.0038e-17
-524.7,1.01408e-17
-524.6,6.52664e-18
-524.5,1.30411e-17
-524.4,3.41548e-18
-524.3,1.18551e-17
-524.2,1.37956e-17
-524.1,8.56693e-18
-524,1.61302e-17
-523.9,2.39171e-17
-523.8,4.91082e-18
-523.7,1.28034e-17
-523.6,1.41096e-17
-523.5,1.78334e-17
-523.4,1.12133e-17
-523.3,1.55279e-17
-523.2,1.02325e-17
-523.1,2.03737e-17
-523,1.47109e-17
-522.9,5.92007e-18
-522.8,2.6865e-18
-522.7,6.42513e-18
-522.6,5.92477e-18
-522.5,1.46517e-17
-522.4,4.87215e-18
-522.3,1.03419e-17
-522.2,1.33117e-17
-522.1,1.08231e-17
-522,6.38552e-18
-521.9,6.78091e-18
-521.8,1.50589e-17
-521.7,5.59334e-18
-521.6,2.15236e-17
-521.5,1.95188e-17
-521.4,1.0573e-17
-521.3,8.18429e-18
-521.2,1.45388e-17
-521.1,6.95212e-18
-521,1.91171e-18
-520.9,9.55832e-18
-520.8,4.09264e-18
-520.7,7.34776e-18
-520.6,1.14299e-17
-520.5,1.47514e-18
-520.4,1.34188e-17
-520.3,1.33311e-17
-520.2,4.0369e-18
-520.1,1.66027e-18
-520,5.86589e-18
-519.9,6.8472e-18
-519.8,1.41724e-17
-519.7,1.07248e-17
-519.6,1.45447e-17
-519.5,4.84164e-18
-519.4,1.12836e-17
-519.3,1.34481e-17
-519.2,5.03427e-18
-519.1,1.32204e-17
-519,1.0912e-17
-518.9,7.19476e-18
-518.8,1.39196e-17
-518.7,8.06098e-18
-518.6,5.10248e-18
-518.5,6.92809e-18
-518.4,1.38358e-17
-518.3,6.46327e-18
-518.2,1.3487e-17
-518.1,1.63376e-17
-518,1.07923e-17
-517.9,2.49211e-18
-517.8,6.26921e-18
-517.7,1.5507e-17
-517.6,7.23534e-18
-517.5,7.52794e-18
-517.4,7.87283e-18
-517.3,1.02909e-17
-517.2,1.03464e-17
-517.1,1.24863e-17
-517,4.41582e-18
-516.9,7.46526e-18
-516.8,5.53701e-18
-516.7,5.81289e-18
-516.6,2.89203e-18
-516.5,1.14107e-17
-516.4,1.30545e-17
-516.3,1.90988e-17
-516.2,6.06556e-18
-516.1,2.06667e-18
-516,1.54682e-17
-515.9,1.31212e-17
-515.8,1.1871e-17
-515.7,1.30949e-17
-515.6,3.32262e-18
-515.5,1.52787e-17
-515.4,1.64922e-17
-515.3,5.40893e-18
-515.2,1.21732e-17
-515.1,4.42845e-18
-515,6.0445e-18
-514.9,2.49416e-18
-514.8,1.18533e-17
-514.7,3.46728e-18
-514.6,8.23814e-18
-514.5,6.95025e-18
-514.4,7.94103e-18
-514.3,9.44665e-18
-514.2,1.58852e-17
-514.1,4.5207e-18
-514,2.44199e-18
-513.9,1.5265e-17
-513.8,3.16254e-18
-513.7,9.88699e-18
-513.6,9.46724e-18
-513.5,5.83697e-18
-513.4,1.12925e-17
-513.3,1.9013e-17
-513.2,2.56338e-18
-513.1,2.70253e-18
-513,9.14881e-18
-512.9,1.19252e-17
-512.8,6.08408e-18
-512.7,1.25894e-17
-512.6,5.05075e-18
-512.5,9.34207e-18
-512.4,6.41899e-18
-512.3,9.37794e-18
-512.2,2.14186e-17
-512.1,1.07138e-17
-512,8.26023e-18
-511.9,8.16843e-18
-511.8,1.56888e-17
-511.7,2.61378e-18
-511.6,1.32537e-17
-511.5,1.44704e-17
-511.4,5.38955e-18
-511.3,1.52733e-17
-511.2,5.08637e-18
-511.1,9.90162e-18
-511,1.96233e-17
-510.9,1.79306e-17
-510.8,7.21352e-18
-510.7,6.58797e-18
-510.6,3.85773e-18
-510.5,9.4398e-18
