x,x_g,x_ex,k,init,g,ex,E,T
-193.7,7.67519e-08,1.2528e-08,-7.78722,2.19462e-28,9.55774e-28,1.9523e-27,43.6927,0
-193.504,7.41758e-08,1.10353e-08,-7.77937,2.22957e-28,1.05615e-27,1.67519e-27,43.6046,0
-193.309,7.16025e-08,9.73571e-09,-7.77151,2.22316e-28,2.53066e-27,1.57644e-27,43.5166,0
-193.114,6.90369e-08,8.6146e-09,-7.76366,2.24669e-28,3.41676e-28,1.763e-27,43.4287,0
-192.918,6.64838e-08,7.65773e-09,-7.75581,2.26058e-28,1.46312e-27,1.83665e-27,43.3408,0
-192.723,6.39482e-08,6.85141e-09,-7.74795,2.27919e-28,8.68195e-28,1.83869e-27,43.2531,0
-192.527,6.1435e-08,6.18245e-09,-7.7401,2.29385e-28,6.84637e-28,1.78873e-27,43.1655,0
-192.332,5.89489e-08,5.63818e-09,-7.73224,2.29798e-28,2.25105e-27,1.69256e-27,43.0779,0
-192.137,5.64943e-08,5.20648e-09,-7.72439,2.31521e-28,8.42922e-28,1.62302e-27,42.9904,0
-191.941,5.40756e-08,4.8758e-09,-7.71654,2.3112e-28,5.62568e-28,1.8585e-27,42.9031,0
-191.746,5.16967e-08,4.63513e-09,-7.70868,2.32351e-28,1.95742e-27,1.93543e-27,42.8158,0
-191.551,4.93613e-08,4.47405e-09,-7.70083,2.33514e-28,1.46121e-28,1.81191e-27,42.7286,0
-191.355,4.70731e-08,4.38272e-09,-7.69298,2.33637e-28,1.87676e-27,1.71333e-27,42.6414,0
-191.16,4.48352e-08,4.35189e-09,-7.68512,2.34515e-28,1.02689e-27,1.793e-27,42.5544,0
-190.965,4.26506e-08,4.37288e-09,-7.67727,2.33592e-28,3.88973e-28,1.75494e-27,42.4675,0
-190.769,4.05222e-08,4.43762e-09,-7.66941,2.35204e-28,1.55535e-27,1.84944e-27,42.3806,0
-190.574,3.84524e-08,4.5386e-09,-7.66156,2.34802e-28,6.84477e-28,1.83853e-27,42.2939,0
-190.379,3.64434e-08,4.66892e-09,-7.65371,2.35281e-28,7.20376e-28,1.69339e-27,42.2072,0
-190.183,3.44972e-08,4.82219e-09,-7.64585,2.3446e-28,2.10658e-27,1.72118e-27,42.1206,0
-189.988,3.26153e-08,4.99259e-09,-7.638,2.34883e-28,1.40466e-28,1.78272e-27,42.0342,0
-189.792,3.07991e-08,5.17483e-09,-7.63014,2.33695e-28,1.44076e-27,1.79712e-27,41.9478,0
-189.597,2.90494e-08,5.36411e-09,-7.62229,2.34295e-28,9.33334e-28,1.72113e-27,41.8614,0
-189.402,2.73669e-08,5.55614e-09,-7.61444,2.3341e-28,4.53145e-28,1.8294e-27,41.7752,0
-189.206,2.5752e-08,5.74709e-09,-7.60658,2.33384e-28,1.57151e-27,1.70411e-27,41.6891,0
-189.011,2.42047e-08,5.93356e-09,-7.59873,2.32348e-28,3.89013e-28,1.86233e-27,41.603,0
-188.816,2.27248e-08,6.11258e-09,-7.59087,2.31264e-28,7.12906e-28,1.71153e-27,41.5171,0
-188.62,2.13119e-08,6.2816e-09,-7.58302,2.30812e-28,1.64943e-27,1.80741e-27,41.4312,0
-188.425,1.99654e-08,6.43843e-09,-7.57517,2.30529e-28,1.322e-28,1.69995e-27,41.3454,0
-188.23,1.86844e-08,6.58123e-09,-7.56731,2.2821e-28,1.15727e-27,1.68288e-27,41.2597,0
-188.034,1.7468e-08,6.70851e-09,-7.55946,2.28917e-28,8.4816e-28,1.73065e-27,41.1741,0
-187.839,1.6315e-08,6.81909e-09,-7.5516,2.26183e-28,1.63482e-28,1.82854e-27,41.0886,0
-187.643,1.52241e-08,6.91206e-09,-7.54375,2.26098e-28,1.24515e-27,1.92546e-27,41.0032,0
-187.448,1.4194e-08,6.98679e-09,-7.5359,2.24436e-28,7.40437e-28,1.78581e-27,40.9179,0
-187.253,1.3223e-08,7.04289e-09,-7.52804,2.23771e-28,6.30761e-28,1.64187e-27,40.8326,0
-187.057,1.23096e-08,7.08019e-09,-7.52019,2.21489e-28,1.50556e-27,1.67634e-27,40.7475,0
-186.862,1.14518e-08,7.09873e-09,-7.51233,2.19821e-28,5.87546e-29,1.86463e-27,40.6624,0
-186.667,1.0648e-08,7.09872e-09,-7.50448,2.18721e-28,1.28851e-27,2.15288e-27,40.5774,0
-186.471,9.89612e-09,7.08054e-09,-7.49663,2.17495e-28,9.58505e-28,1.89512e-27,40.4925,0
-186.276,9.1942e-09,7.0447e-09,-7.48877,2.16127e-28,2.38482e-28,1.71385e-27,40.4077,0
-186.081,8.54019e-09,6.99184e-09,-7.48092,2.14264e-28,1.09832e-27,1.53637e-27,40.323,0
-185.885,7.93205e-09,6.92271e-09,-7.47306,2.12712e-28,5.4444e-28,1.82004e-27,40.2384,0
-185.69,7.36766e-09,6.83813e-09,-7.46521,2.10114e-28,1.33644e-28,1.90609e-27,40.1539,0
-185.495,6.84494e-09,6.73901e-09,-7.45736,2.08321e-28,9.01113e-28,2.06002e-27,40.0694,0
-185.299,6.3618e-09,6.6263e-09,-7.4495,2.06617e-28,2.08346e-28,1.80238e-27,39.9851,0
-185.104,5.91614e-09,6.50102e-09,-7.44165,2.04293e-28,1.09811e-27,1.62551e-27,39.9008,0
-184.908,5.50592e-09,6.36419e-09,-7.43379,2.03459e-28,1.71965e-27,1.49566e-27,39.8166,0
-184.713,5.12908e-09,6.21686e-09,-7.42594,2.00365e-28,3.21917e-29,1.78178e-27,39.7325,0
-184.518,4.78364e-09,6.06011e-09,-7.41809,1.99414e-28,3.93332e-28,1.97467e-27,39.6485,0
-184.322,4.46764e-09,5.89499e-09,-7.41023,1.95614e-28,3.76153e-28,2.03814e-27,39.5646,0
-184.127,4.17916e-09,5.72257e-09,-7.40238,1.94888e-28,3.70621e-28,1.72066e-27,39.4808,0
-183.932,3.91635e-09,5.54388e-09,-7.39452,1.91507e-28,2.26463e-27,1.48645e-27,39.3971,0
-183.736,3.67741e-09,5.35995e-09,-7.38667,1.89938e-28,9.85704e-28,1.55497e-27,39.3134,0
-183.541,3.46059e-09,5.17177e-09,-7.37882,1.8827e-28,1.10055e-28,1.85606e-27,39.2299,0
-183.346,3.26423e-09,4.9803e-09,-7.37096,1.86026e-28,4.94779e-28,2.0319e-27,39.1464,0
-183.15,3.08671e-09,4.78647e-09,-7.36311,1.84252e-28,9.27051e-29,1.94416e-27,39.063,0
-182.955,2.9265e-09,4.59117e-09,-7.35525,1.81503e-28,1.10335e-27,1.67339e-27,38.9797,0
-182.759,2.78214e-09,4.39524e-09,-7.3474,1.79179e-28,1.70844e-27,1.55554e-27,38.8965,0
-182.564,2.65222e-09,4.19946e-09,-7.33955,1.76832e-28,2.42975e-28,1.57686e-27,38.8134,0
-182.369,2.53542e-09,4.00459e-09,-7.33169,1.74081e-28,3.89829e-28,1.87965e-27,38.7304,0
-182.173,2.4305e-09,3.81131e-09,-7.32384,1.72045e-28,3.38693e-28,2.0433e-27,38.6474,0
-181.978,2.33628e-09,3.62028e-09,-7.31598,1.69218e-28,4.33705e-28,1.99613e-27,38.5646,0
-181.783,2.25166e-09,3.43207e-09,-7.30813,1.67914e-28,1.62856e-27,1.65548e-27,38.4818,0
-181.587,2.1756e-09,3.24725e-09,-7.30028,1.64408e-28,9.38181e-28,1.41817e-27,38.3992,0
-181.392,2.10713e-09,3.06628e-09,-7.29242,1.6243e-28,2.96375e-28,1.52297e-27,38.3166,0
-181.197,2.04537e-09,2.88962e-09,-7.28457,1.59594e-28,5.00486e-28,1.95356e-27,38.2341,0
-181.001,1.98948e-09,2.71765e-09,-7.27671,1.57528e-28,4.56227e-29,2.17856e-27,38.1517,0
-180.806,1.93869e-09,2.55071e-09,-7.26886,1.54455e-28,1.13944e-27,2.12488e-27,38.0694,0
-180.611,1.89231e-09,2.38909e-09,-7.26101,1.5315e-28,1.72738e-27,1.73972e-27,37.9872,0
-180.415,1.8497e-09,2.23305e-09,-7.25315,1.49885e-28,7.408e-28,1.34602e-27,37.905,0
-180.22,1.81026e-09,2.0828e-09,-7.2453,1.47736e-28,8.66031e-28,1.49114e-27,37.823,0
-180.024,1.77347e-09,1.93849e-09,-7.23744,1.45797e-28,6.76467e-28,1.93545e-27,37.741,0
-179.829,1.73884e-09,1.80025e-09,-7.22959,1.42945e-28,4.98381e-29,2.29504e-27,37.6592,0
-179.634,1.70595e-09,1.66818e-09,-7.22174,1.40913e-28,1.20697e-27,2.14913e-27,37.5774,0
-179.438,1.67441e-09,1.54233e-09,-7.21388,1.37355e-28,9.2101e-28,1.80059e-27,37.4957,0
-179.243,1.64389e-09,1.42271e-09,-7.20603,1.35846e-28,7.89196e-28,1.52069e-27,37.4141,0
-179.048,1.6141e-09,1.30932e-09,-7.19817,1.33299e-28,1.68782e-27,1.50922e-27,37.3326,0
-178.852,1.58476e-09,1.20212e-09,-7.19032,1.30004e-28,5.78195e-28,1.89404e-27,37.2512,0
-178.657,1.55568e-09,1.10105e-09,-7.18247,1.28495e-28,5.28737e-29,2.20346e-27,37.1698,0
-178.462,1.52665e-09,1.006e-09,-7.17461,1.24794e-28,5.8923e-28,2.32303e-27,37.0886,0
-178.266,1.49752e-09,9.16887e-10,-7.16676,1.23517e-28,4.02255e-28,1.86494e-27,37.0074,0
-178.071,1.46818e-09,8.33565e-10,-7.1589,1.20335e-28,1.70298e-27,1.50268e-27,36.9264,0
-177.875,1.43851e-09,7.55891e-10,-7.15105,1.18712e-28,2.44654e-27,1.37703e-27,36.8454,0
-177.68,1.40845e-09,6.837e-10,-7.1432,1.15167e-28,3.90815e-28,1.79174e-27,36.7645,0
-177.485,1.37794e-09,6.16817e-10,-7.13534,1.13433e-28,1.07965e-28,2.07695e-27,36.6837,0
-177.289,1.34696e-09,5.55054e-10,-7.12749,1.10952e-28,2.64995e-28,2.2203e-27,36.603,0
-177.094,1.31548e-09,4.98215e-10,-7.11963,1.08778e-28,6.3316e-28,1.90388e-27,36.5223,0
-176.899,1.28352e-09,4.46093e-10,-7.11178,1.06152e-28,2.28676e-27,1.4608e-27,36.4418,0
-176.703,1.25107e-09,3.98478e-10,-7.10393,1.03831e-28,2.30314e-27,1.37776e-27,36.3614,0
-176.508,1.21818e-09,3.55155e-10,-7.09607,1.01179e-28,2.80798e-28,1.64741e-27,36.281,0
-176.313,1.18488e-09,3.15905e-10,-7.08822,9.93529e-29,2.98669e-28,2.20053e-27,36.2007,0
-176.117,1.15121e-09,2.80509e-10,-7.08036,9.73916e-29,3.73036e-29,2.33814e-27,36.1206,0
-175.922,1.11724e-09,2.48746e-10,-7.07251,9.41549e-29,1.03758e-27,1.96328e-27,36.0405,0
-175.726,1.08301e-09,2.20397e-10,-7.06466,9.1736e-29,2.783e-27,1.57589e-27,35.9605,0
-175.531,1.0486e-09,1.95246e-10,-7.0568,8.99503e-29,1.82625e-27,1.40063e-27,35.8806,0
-175.336,1.01407e-09,1.73077e-10,-7.04895,8.69274e-29,5.07439e-28,1.59322e-27,35.8007,0
-175.14,9.79492e-10,1.53681e-10,-7.04109,8.53294e-29,7.07558e-28,2.03255e-27,35.721,0
-174.945,9.44938e-10,1.36854e-10,-7.03324,8.27548e-29,1.67852e-30,2.26943e-27,35.6414,0
-174.75,9.10481e-10,1.22394e-10,-7.02539,8.04555e-29,1.38431e-27,2.04399e-27,35.5618,0
-174.554,8.76191e-10,1.10108e-10,-7.01753,7.82055e-29,1.96675e-27,1.66221e-27,35.4823,0
-174.359,8.4214e-10,9.98099e-11,-7.00968,7.60292e-29,1.43147e-27,1.36489e-27,35.403,0
-174.164,8.08395e-10,9.13187e-11,-7.00182,7.3781e-29,1.25819e-27,1.4433e-27,35.3237,0
-173.968,7.75023e-10,8.44623e-11,-6.99397,7.14044e-29,1.06236e-27,1.86542e-27,35.2445,0
-173.773,7.42088e-10,7.9076e-11,-6.98612,6.92487e-29,1.99818e-29,2.16055e-27,35.1654,0
-173.578,7.09652e-10,7.50026e-11,-6.97826,6.71585e-29,1.06487e-27,2.09984e-27,35.0863,0
-173.382,6.7777e-10,7.20939e-11,-6.97041,6.50159e-29,1.13056e-27,1.80842e-27,35.0074,0
-173.187,6.46496e-10,7.02094e-11,-6.96255,6.24495e-29,1.51663e-27,1.38394e-27,34.9286,0
-172.991,6.1588e-10,6.92171e-11,-6.9547,6.0452e-29,2.03473e-27,1.37599e-27,34.8498,0
-172.796,5.85966e-10,6.89929e-11,-6.94685,5.7992e-29,1.26598e-27,1.5669e-27,34.7711,0
-172.601,5.56797e-10,6.94219e-11,-6.93899,5.57551e-29,2.18673e-29,1.96756e-27,34.6925,0
-172.405,5.28407e-10,7.03964e-11,-6.93114,5.40216e-29,6.88802e-28,2.0986e-27,34.6141,0
-172.21,5.00831e-10,7.1817e-11,-6.92328,5.18221e-29,5.93545e-28,1.94934e-27,34.5357,0
-172.015,4.74094e-10,7.35925e-11,-6.91543,4.98822e-29,1.63513e-27,1.54538e-27,34.4573,0
-171.819,4.48222e-10,7.56393e-11,-6.90758,4.7332e-29,2.20658e-27,1.38835e-27,34.3791,0
-171.624,4.23233e-10,7.78808e-11,-6.89972,4.56626e-29,1.38854e-27,1.41054e-27,34.301,0
-171.429,3.99142e-10,8.02478e-11,-6.89187,4.32991e-29,3.65478e-28,1.83184e-27,34.2229,0
-171.233,3.7596e-10,8.26785e-11,-6.88401,4.16725e-29,2.82799e-28,2.01306e-27,34.145,0
-171.038,3.53695e-10,8.51173e-11,-6.87616,3.94971e-29,2.51262e-28,1.98486e-27,34.0671,0
-170.842,3.3235e-10,8.75146e-11,-6.86831,3.74542e-29,1.40947e-27,1.83196e-27,33.9893,0
-170.647,3.11924e-10,8.98275e-11,-6.86045,3.55712e-29,2.39987e-27,1.46327e-27,33.9116,0
-170.452,2.92416e-10,9.20187e-11,-6.8526,3.36833e-29,1.44071e-27,1.28224e-27,33.834,0
-170.256,2.73817e-10,9.4056e-11,-6.84474,3.18881e-29,7.36782e-28,1.60584e-27,33.7565,0
-170.061,2.56118e-10,9.59121e-11,-6.83689,3.03101e-29,3.80419e-28,1.82086e-27,33.6791,0
-169.866,2.39308e-10,9.75651e-11,-6.82904,2.82769e-29,2.08711e-28,2.07847e-27,33.6018,0
-169.67,2.23372e-10,9.89973e-11,-6.82118,2.67294e-29,1.12049e-27,1.95858e-27,33.5245,0
-169.475,2.08292e-10,1.00194e-10,-6.81333,2.44616e-29,1.77365e-27,1.59633e-27,33.4474,0
-169.28,1.94049e-10,1.01146e-10,-6.80548,2.32259e-29,1.16855e-27,1.34177e-27,33.3703,0
-169.084,1.80623e-10,1.01847e-10,-6.79762,2.15184e-29,1.06571e-27,1.40773e-27,33.2933,0
-168.889,1.67991e-10,1.02293e-10,-6.78977,2.00273e-29,5.87489e-28,1.68761e-27,33.2164,0
-168.694,1.56129e-10,1.02483e-10,-6.78191,1.8442e-29,3.71195e-29,1.96725e-27,33.1396,0
-168.498,1.45013e-10,1.0242e-10,-6.77406,1.69297e-29,7.34672e-28,2.00434e-27,33.0629,0
-168.303,1.34614e-10,1.02107e-10,-6.76621,1.54539e-29,1.12602e-27,1.79948e-27,32.9863,0
-168.107,1.24908e-10,1.01552e-10,-6.75835,1.4278e-29,1.68472e-27,1.47178e-27,32.9098,0
-167.912,1.15866e-10,1.00761e-10,-6.7505,1.29742e-29,1.58289e-27,1.40704e-27,32.8333,0
-167.717,1.07459e-10,9.97452e-11,-6.74264,1.16556e-29,8.23415e-28,1.59648e-27,32.757,0
-167.521,9.96595e-11,9.8515e-11,-6.73479,1.04993e-29,2.62944e-28,1.74325e-27,32.6807,0
-167.326,9.24387e-11,9.70819e-11,-6.72694,9.24529e-30,3.63586e-28,1.78746e-27,32.6045,0
-167.131,8.57677e-11,9.54592e-11,-6.71908,8.22004e-30,7.00839e-28,1.86447e-27,32.5284,0
-166.935,7.96181e-11,9.36606e-11,-6.71123,7.12624e-30,1.12581e-27,1.63639e-27,32.4524,0
-166.74,7.39613e-11,9.16998e-11,-6.70337,6.36957e-30,1.51572e-27,1.49421e-27,32.3765,0
-166.545,6.87693e-11,8.95911e-11,-6.69552,5.32054e-30,1.50787e-27,1.3394e-27,32.3007,0
-166.349,6.40146e-11,8.73496e-11,-6.68767,4.44617e-30,5.84801e-28,1.51993e-27,32.225,0
-166.154,5.96701e-11,8.49901e-11,-6.67981,3.82359e-30,4.31893e-28,1.68956e-27,32.1493,0
-165.958,5.57094e-11,8.25267e-11,-6.67196,2.94767e-30,2.63551e-28,1.75847e-27,32.0738,0
-165.763,5.21067e-11,7.9974e-11,-6.6641,2.3941e-30,7.80639e-28,1.80387e-27,31.9983,0
-165.568,4.88371e-11,7.73469e-11,-6.65625,1.84039e-30,1.11774e-27,1.63407e-27,31.9229,0
-165.372,4.58764e-11,7.4659e-11,-6.6484,1.43602e-30,1.40982e-27,1.42383e-27,31.8476,0
-165.177,4.32013e-11,7.19233e-11,-6.64054,1.02134e-30,7.35182e-28,1.42572e-27,31.7724,0
-164.982,4.07894e-11,6.91533e-11,-6.63269,6.77204e-31,5.88762e-28,1.42027e-27,31.6973,0
-164.786,3.86194e-11,6.63618e-11,-6.62483,4.44598e-31,2.48279e-28,1.59203e-27,31.6223,0
-164.591,3.66707e-11,6.356e-11,-6.61698,2.13312e-31,4.10043e-28,1.78883e-27,31.5474,0
-164.396,3.49239e-11,6.07593e-11,-6.60913,7.805e-32,6.92849e-28,1.66754e-27,31.4725,0
-164.2,3.33603e-11,5.79706e-11,-6.60127,2.28694e-32,8.63626e-28,1.50344e-27,31.3977,0
-164.005,3.19626e-11,5.52038e-11,-6.59342,6.02565e-32,7.91748e-28,1.43942e-27,31.3231,0
-163.81,3.07142e-11,5.24676e-11,-6.58556,1.20392e-31,8.48214e-28,1.43463e-27,31.2485,0
-163.614,2.95995e-11,4.97707e-11,-6.57771,3.02201e-31,4.06417e-28,1.47723e-27,31.174,0
-163.419,2.86041e-11,4.71212e-11,-6.56986,4.93783e-31,3.37384e-28,1.64634e-27,31.0996,0
-163.223,2.77143e-11,4.45259e-11,-6.562,7.73864e-31,2.76506e-28,1.67458e-27,31.0253,0
-163.028,2.69175e-11,4.19908e-11,-6.55415,1.096e-30,7.76614e-28,1.63533e-27,30.9511,0
-162.833,2.62021e-11,3.95221e-11,-6.54629,1.56237e-30,6.9518e-28,1.6121e-27,30.8769,0
-162.637,2.55571e-11,3.71246e-11,-6.53844,2.15355e-30,1.02976e-27,1.40309e-27,30.8029,0
-162.442,2.49726e-11,3.48023e-11,-6.53059,2.63844e-30,5.77612e-28,1.41919e-27,30.7289,0
-162.247,2.44396e-11,3.25589e-11,-6.52273,3.32163e-30,2.56837e-28,1.48201e-27,30.6551,0
-162.051,2.39498e-11,3.03978e-11,-6.51488,3.90305e-30,1.42635e-28,1.58995e-27,30.5813,0
-161.856,2.34956e-11,2.83212e-11,-6.50702,4.93923e-30,4.96973e-28,1.63559e-27,30.5076,0
-161.661,2.30702e-11,2.63307e-11,-6.49917,5.51179e-30,4.11866e-28,1.58331e-27,30.434,0
-161.465,2.26677e-11,2.44279e-11,-6.49132,6.78136e-30,3.86411e-28,1.60199e-27,30.3605,0
-161.27,2.22825e-11,2.26138e-11,-6.48346,7.34461e-30,7.15161e-28,1.4278e-27,30.2871,0
-161.074,2.191e-11,2.08884e-11,-6.47561,8.30468e-30,5.3924e-28,1.42289e-27,30.2137,0
-160.879,2.15459e-11,1.92516e-11,-6.46775,9.67099e-30,1.96915e-28,1.51471e-27,30.1405,0
-160.684,2.11867e-11,1.77032e-11,-6.4599,1.05649e-29,2.88735e-28,1.65966e-27,30.0673,0
-160.488,2.08292e-11,1.62422e-11,-6.45205,1.19034e-29,1.54953e-28,1.60475e-27,29.9943,0
-160.293,2.04708e-11,1.48671e-11,-6.44419,1.30868e-29,3.42745e-28,1.58159e-27,29.9213,0
-160.098,2.01094e-11,1.35767e-11,-6.43634,1.41628e-29,5.30229e-28,1.57135e-27,29.8484,0
-159.902,1.97432e-11,1.23691e-11,-6.42848,1.54161e-29,4.55347e-28,1.48251e-27,29.7756,0
-159.707,1.93709e-11,1.12421e-11,-6.42063,1.68735e-29,2.2149e-28,1.41564e-27,29.7029,0
-159.512,1.89913e-11,1.01935e-11,-6.41278,1.82475e-29,3.97981e-28,1.5121e-27,29.6303,0
-159.316,1.86038e-11,9.2208e-12,-6.40492,1.95404e-29,4.14023e-28,1.59428e-27,29.5577,0
-159.121,1.8208e-11,8.32147e-12,-6.39707,2.1351e-29,1.92874e-28,1.62984e-27,29.4853,0
-158.926,1.78036e-11,7.49257e-12,-6.38921,2.25314e-29,3.99607e-28,1.55383e-27,29.4129,0
-158.73,1.73908e-11,6.73122e-12,-6.38136,2.42318e-29,5.02982e-28,1.57082e-27,29.3407,0
-158.535,1.69697e-11,6.03457e-12,-6.37351,2.57607e-29,2.0849e-28,1.49619e-27,29.2685,0
-158.339,1.65408e-11,5.3995e-12,-6.36565,2.77256e-29,5.703e-28,1.57452e-27,29.1964,0
-158.144,1.61046e-11,4.82285e-12,-6.3578,2.93204e-29,2.3191e-28,1.58666e-27,29.1244,0
-157.949,1.56619e-11,4.30159e-12,-6.34994,3.12574e-29,1.21924e-28,1.57469e-27,29.0525,0
-157.753,1.52133e-11,3.83263e-12,-6.34209,3.25642e-29,4.49929e-28,1.61529e-27,28.9807,0
-157.558,1.47598e-11,3.4128e-12,-6.33424,3.45487e-29,5.17147e-28,1.51012e-27,28.9089,0
-157.363,1.43024e-11,3.039e-12,-6.32638,3.62171e-29,1.1803e-28,1.50342e-27,28.8373,0
-157.167,1.3842e-11,2.70826e-12,-6.31853,3.83762e-29,4.30865e-28,1.47866e-27,28.7657,0
-156.972,1.33796e-11,2.4176e-12,-6.31067,4.00371e-29,2.26543e-28,1.51167e-27,28.6942,0
-156.777,1.29164e-11,2.16402e-12,-6.30282,4.19505e-29,1.06412e-28,1.52583e-27,28.6229,0
-156.581,1.24532e-11,1.94474e-12,-6.29497,4.34597e-29,4.65624e-28,1.56511e-27,28.5516,0
-156.386,1.19913e-11,1.75701e-12,-6.28711,4.56893e-29,4.71744e-28,1.59605e-27,28.4804,0
-156.19,1.15316e-11,1.59814e-12,-6.27926,4.78092e-29,1.0096e-28,1.5659e-27,28.4093,0
-155.995,1.10751e-11,1.46555e-12,-6.2714,4.95909e-29,2.8223e-28,1.47031e-27,28.3382,0
-155.8,1.06229e-11,1.35681e-12,-6.26355,5.14215e-29,4.90084e-28,1.4792e-27,28.2673,0
-155.604,1.01758e-11,1.26958e-12,-6.2557,5.35417e-29,1.04573e-28,1.56017e-27,28.1965,0
-155.409,9.73471e-12,1.20156e-12,-6.24784,5.51147e-29,4.86935e-29,1.54383e-27,28.1257,0
-155.214,9.30055e-12,1.15066e-12,-6.23999,5.83857e-29,5.73279e-28,1.65932e-27,28.055,0
-155.018,8.87409e-12,1.11489e-12,-6.23213,5.99232e-29,2.98252e-28,1.56939e-27,27.9845,0
-154.823,8.45605e-12,1.09233e-12,-6.22428,6.14298e-29,2.30972e-28,1.52305e-27,27.914,0
-154.628,8.04711e-12,1.08119e-12,-6.21643,6.37545e-29,7.83727e-28,1.51186e-27,27.8436,0
-154.432,7.64789e-12,1.07985e-12,-6.20857,6.58871e-29,2.72057e-28,1.51077e-27,27.7733,0
-154.237,7.25894e-12,1.08676e-12,-6.20072,6.83389e-29,7.49339e-29,1.57433e-27,27.703,0
-154.042,6.88074e-12,1.10046e-12,-6.19286,6.97552e-29,1.907e-28,1.59782e-27,27.6329,0
-153.846,6.51374e-12,1.11965e-12,-6.18501,7.22557e-29,1.35815e-28,1.63765e-27,27.5629,0
-153.651,6.15829e-12,1.14314e-12,-6.17716,7.36189e-29,1.48638e-28,1.68543e-27,27.4929,0
-153.455,5.8147e-12,1.1698e-12,-6.1693,7.64644e-29,5.03373e-28,1.60945e-27,27.423,0
-153.26,5.48321e-12,1.19863e-12,-6.16145,7.84068e-29,6.13889e-28,1.56789e-27,27.3533,0
-153.065,5.16402e-12,1.22874e-12,-6.15359,8.09431e-29,1.44517e-28,1.49894e-27,27.2836,0
-152.869,4.85725e-12,1.25932e-12,-6.14574,8.21779e-29,5.08298e-28,1.45869e-27,27.214,0
-152.674,4.56299e-12,1.28964e-12,-6.13789,8.4426e-29,5.91191e-28,1.54785e-27,27.1444,0
-152.479,4.28125e-12,1.31908e-12,-6.13003,8.62743e-29,2.10528e-29,1.63457e-27,27.075,0
-152.283,4.01203e-12,1.34709e-12,-6.12218,8.79995e-29,1.05411e-28,1.68086e-27,27.0057,0
-152.088,3.75525e-12,1.37319e-12,-6.11432,9.05578e-29,2.6249e-28,1.80835e-27,26.9364,0
-151.893,3.51081e-12,1.39697e-12,-6.10647,9.27846e-29,1.22194e-28,1.66071e-27,26.8673,0
-151.697,3.27856e-12,1.41811e-12,-6.09862,9.44361e-29,7.32848e-28,1.49079e-27,26.7982,0
-151.502,3.05831e-12,1.43634e-12,-6.09076,9.56817e-29,1.20498e-27,1.43767e-27,26.7292,0
-151.306,2.84985e-12,1.45143e-12,-6.08291,9.8286e-29,3.88571e-28,1.48467e-27,26.6604,0
-151.111,2.65293e-12,1.46324e-12,-6.07505,9.96088e-29,1.57233e-28,1.60628e-27,26.5916,0
-150.916,2.46727e-12,1.47166e-12,-6.0672,1.01794e-28,2.63747e-28,1.72734e-27,26.5228,0
-150.72,2.29258e-12,1.47662e-12,-6.05935,1.03286e-28,3.95549e-29,1.74159e-27,26.4542,0
-150.525,2.12853e-12,1.47809e-12,-6.05149,1.05708e-28,4.415e-28,1.74234e-27,26.3857,0
-150.33,1.97479e-12,1.47611e-12,-6.04364,1.06534e-28,1.12908e-27,1.60815e-27,26.3172,0
-150.134,1.83099e-12,1.47071e-12,-6.03578,1.08688e-28,5.25908e-28,1.49223e-27,26.2489,0
-149.939,1.69679e-12,1.46196e-12,-6.02793,1.09799e-28,3.57509e-28,1.38857e-27,26.1806,0
-149.744,1.57179e-12,1.44997e-12,-6.02008,1.11764e-28,1.12218e-27,1.55686e-27,26.1124,0
-149.548,1.45561e-12,1.43488e-12,-6.01222,1.13615e-28,8.08993e-28,1.58066e-27,26.0443,0
-149.353,1.34787e-12,1.41683e-12,-6.00437,1.15115e-28,1.77987e-29,1.70703e-27,25.9763,0
-149.158,1.24816e-12,1.39595e-12,-5.99651,1.15791e-28,2.56463e-28,1.84984e-27,25.9084,0
-148.962,1.1561e-12,1.37245e-12,-5.98866,1.18244e-28,3.75391e-28,1.85939e-27,25.8406,0
-148.767,1.07129e-12,1.34651e-12,-5.98081,1.19752e-28,2.03094e-28,1.64962e-27,25.7729,0
-148.571,9.93343e-13,1.31831e-12,-5.97295,1.20853e-28,1.20977e-27,1.54692e-27,25.7052,0
-148.376,9.21863e-13,1.28803e-12,-5.9651,1.21734e-28,1.57182e-27,1.32933e-27,25.6377,0
-148.181,8.56471e-13,1.25592e-12,-5.95725,1.23112e-28,5.03532e-28,1.64175e-27,25.5702,0
-147.985,7.96794e-13,1.22215e-12,-5.94939,1.24232e-28,2.0188e-28,1.61166e-27,25.5028,0
-147.79,7.42465e-13,1.18693e-12,-5.94154,1.25698e-28,2.78562e-28,1.74893e-27,25.4355,0
-147.595,6.93125e-13,1.15045e-12,-5.93368,1.25521e-28,3.00892e-29,1.84598e-27,25.3683,0
-147.399,6.48428e-13,1.11294e-12,-5.92583,1.27281e-28,6.67814e-28,1.91321e-27,25.3012,0
-147.204,6.08038e-13,1.07458e-12,-5.91798,1.27048e-28,1.48812e-27,1.70708e-27,25.2342,0
-147.009,5.7163e-13,1.03553e-12,-5.91012,1.28509e-28,7.8859e-28,1.58697e-27,25.1673,0
-146.813,5.38892e-13,9.96e-13,-5.90227,1.29425e-28,7.30903e-28,1.39816e-27,25.1004,0
