x,x_g,x_ex,k,init,g,ex,E,T
-265.983,1.35022e-06,1.99445e-06,-10.6932,3.04289e-28,4.62997e-05,0.000746815,82.3869,0
-265.788,1.56518e-06,2.31463e-06,-10.6853,2.99731e-28,4.28859e-05,0.000669188,82.266,0
-265.592,1.81281e-06,2.68392e-06,-10.6775,2.97522e-28,3.96646e-05,0.000599157,82.1451,0
-265.397,2.09784e-06,3.10944e-06,-10.6696,2.93352e-28,3.66317e-05,0.000536032,82.0243,0
-265.201,2.42559e-06,3.59931e-06,-10.6618,2.89207e-28,3.37822e-05,0.000479179,81.9036,0
-265.006,2.80212e-06,4.16273e-06,-10.6539,2.8709e-28,3.11105e-05,0.000428019,81.7829,0
-264.811,3.23429e-06,4.81013e-06,-10.6461,2.82022e-28,2.86105e-05,0.00038202,81.6624,0
-264.615,3.72987e-06,5.55332e-06,-10.6382,2.79312e-28,2.62754e-05,0.000340696,81.542,0
-264.42,4.2976e-06,6.40567e-06,-10.6304,2.76254e-28,2.40987e-05,0.000303603,81.4216,0
-264.225,4.94737e-06,7.38225e-06,-10.6225,2.72284e-28,2.2073e-05,0.000270336,81.3013,0
-264.029,5.69034e-06,8.50011e-06,-10.6147,2.67746e-28,2.01913e-05,0.000240524,81.1811,0
-263.834,6.53904e-06,9.77841e-06,-10.6068,2.65017e-28,1.84464e-05,0.000213832,81.0611,0
-263.639,7.50759e-06,1.12387e-05,-10.5989,2.61713e-28,1.68309e-05,0.000189953,80.9411,0
-263.443,8.61181e-06,1.29054e-05,-10.5911,2.56994e-28,1.53377e-05,0.000168608,80.8211,0
-263.248,9.86947e-06,1.48056e-05,-10.5832,2.52968e-28,1.39598e-05,0.000149544,80.7013,0
-263.053,1.13005e-05,1.69699e-05,-10.5754,2.48277e-28,1.26901e-05,0.000132532,80.5816,0
-262.857,1.29271e-05,1.94324e-05,-10.5675,2.46652e-28,1.15221e-05,0.000117362,80.4619,0
-262.662,1.47742e-05,2.22315e-05,-10.5597,2.41913e-28,1.04491e-05,0.000103848,80.3424,0
-262.466,1.68695e-05,2.54098e-05,-10.5518,2.38944e-28,9.46489e-06,9.18174e-05,80.2229,0
-262.271,1.92439e-05,2.90149e-05,-10.544,2.35548e-28,8.56339e-06,8.11171e-05,80.1035,0
-262.076,2.1932e-05,3.30999e-05,-10.5361,2.3138e-28,7.73883e-06,7.16077e-05,79.9842,0
-261.88,2.49718e-05,3.77237e-05,-10.5283,2.26963e-28,6.98568e-06,6.31636e-05,79.865,0
-261.685,2.84058e-05,4.29518e-05,-10.5204,2.22739e-28,6.2987e-06,5.56716e-05,79.7459,0
-261.49,3.22811e-05,4.88568e-05,-10.5126,2.19476e-28,5.67292e-06,4.90299e-05,79.6269,0
-261.294,3.66497e-05,5.5519e-05,-10.5047,2.16197e-28,5.10364e-06,4.31467e-05,79.508,0
-261.099,4.15691e-05,6.30273e-05,-10.4968,2.11087e-28,4.58643e-06,3.79398e-05,79.3891,0
-260.904,4.71026e-05,7.14798e-05,-10.489,2.0797e-28,4.11714e-06,3.33352e-05,79.2704,0
-260.708,5.33203e-05,8.09844e-05,-10.4811,2.04566e-28,3.69188e-06,2.92665e-05,79.1517,0
-260.513,6.02988e-05,9.16602e-05,-10.4733,1.99065e-28,3.30698e-06,2.56743e-05,79.0331,0
-260.317,6.81227e-05,0.000103638,-10.4654,1.96404e-28,2.95905e-06,2.25055e-05,78.9146,0
-260.122,7.68844e-05,0.00011706,-10.4576,1.92298e-28,2.64493e-06,1.97123e-05,78.7962,0
-259.927,8.66853e-05,0.000132084,-10.4497,1.88769e-28,2.36167e-06,1.72523e-05,78.6779,0
-259.731,9.76359e-05,0.00014888,-10.4419,1.85541e-28,2.10655e-06,1.50876e-05,78.5597,0
-259.536,0.000109857,0.000167637,-10.434,1.81825e-28,1.87704e-06,1.31841e-05,78.4416,0
-259.341,0.00012348,0.000188557,-10.4262,1.77204e-28,1.67082e-06,1.15118e-05,78.3235,0
-259.145,0.000138648,0.00021186,-10.4183,1.73522e-28,1.48573e-06,1.00438e-05,78.2056,0
-258.95,0.000155517,0.000237788,-10.4105,1.70363e-28,1.31981e-06,8.75616e-06,78.0877,0
-258.755,0.000174253,0.0002666,-10.4026,1.65547e-28,1.17123e-06,7.62764e-06,77.9699,0
-258.559,0.000195038,0.000298575,-10.3947,1.62601e-28,1.03833e-06,6.63939e-06,77.8522,0
-258.364,0.000218069,0.000334016,-10.3869,1.58937e-28,9.19591e-07,5.77467e-06,77.7346,0
-258.168,0.000243557,0.000373249,-10.379,1.55698e-28,8.13623e-07,5.01866e-06,77.6171,0
-257.973,0.000271727,0.000416621,-10.3712,1.5257e-28,7.19154e-07,4.35822e-06,77.4997,0
-257.778,0.000302823,0.000464507,-10.3633,1.48651e-28,6.3503e-07,3.78175e-06,77.3823,0
-257.582,0.000337105,0.000517305,-10.3555,1.44932e-28,5.60198e-07,3.27897e-06,77.2651,0
-257.387,0.000374849,0.00057544,-10.3476,1.42215e-28,4.93703e-07,2.84083e-06,77.1479,0
-257.192,0.000416352,0.000639364,-10.3398,1.38408e-28,4.34679e-07,2.45931e-06,77.0309,0
-256.996,0.000461926,0.000709556,-10.3319,1.33548e-28,3.82343e-07,2.12737e-06,76.9139,0
-256.801,0.000511904,0.00078652,-10.3241,1.30621e-28,3.35986e-07,1.8388e-06,76.797,0
-256.606,0.000566636,0.00087079,-10.3162,1.26754e-28,2.94967e-07,1.58814e-06,76.6802,0
-256.41,0.000626494,0.000962924,-10.3084,1.24256e-28,2.58709e-07,1.37058e-06,76.5635,0
-256.215,0.000691864,0.00106351,-10.3005,1.2067e-28,2.26693e-07,1.18191e-06,76.4469,0
-256.02,0.000763154,0.00117315,-10.2926,1.18079e-28,1.98452e-07,1.01841e-06,76.3303,0
-255.824,0.000840788,0.0012925,-10.2848,1.13529e-28,1.73565e-07,8.7685e-07,76.2139,0
-255.629,0.000925209,0.00142219,-10.2769,1.11371e-28,1.51658e-07,7.54379e-07,76.0975,0
-255.433,0.00101687,0.00156291,-10.2691,1.07307e-28,1.32392e-07,6.48509e-07,75.9813,0
-255.238,0.00111626,0.00171536,-10.2612,1.0499e-28,1.15465e-07,5.57064e-07,75.8651,0
-255.043,0.00122385,0.00188024,-10.2534,1.01702e-28,1.0061e-07,4.78141e-07,75.749,0
-254.847,0.00134014,0.00205827,-10.2455,9.76178e-29,8.75847e-08,4.10081e-07,75.633,0
-254.652,0.00146564,0.00225017,-10.2377,9.54932e-29,7.61757e-08,3.51435e-07,75.5171,0
-254.457,0.00160087,0.00245669,-10.2298,9.17368e-29,6.6192e-08,3.00942e-07,75.4012,0
-254.261,0.00174634,0.00267853,-10.222,8.84905e-29,5.74642e-08,2.57504e-07,75.2855,0
-254.066,0.00190258,0.00291642,-10.2141,8.60742e-29,4.98418e-08,2.20164e-07,75.1699,0
-253.871,0.0020701,0.00317105,-10.2062,8.30346e-29,4.31911e-08,1.88093e-07,75.0543,0
-253.675,0.00224942,0.00344309,-10.1984,7.96105e-29,3.7394e-08,1.60569e-07,74.9388,0
-253.48,0.00244104,0.0037332,-10.1905,7.69742e-29,3.23457e-08,1.36966e-07,74.8235,0
-253.284,0.00264544,0.00404196,-10.1827,7.32267e-29,2.79537e-08,1.16742e-07,74.7082,0
-253.089,0.00286308,0.00436993,-10.1748,7.09546e-29,2.41363e-08,9.94266e-08,74.593,0
-252.894,0.00309441,0.00471761,-10.167,6.75469e-29,2.08216e-08,8.46139e-08,74.4779,0
-252.698,0.00333984,0.00508541,-10.1591,6.55012e-29,1.79461e-08,7.19521e-08,74.3628,0
-252.503,0.00359971,0.00547367,-10.1513,6.19287e-29,1.54538e-08,6.11376e-08,74.2479,0
-252.308,0.00387437,0.00588264,-10.1434,5.98398e-29,1.32959e-08,5.19082e-08,74.1331,0
-252.112,0.00416408,0.00631245,-10.1356,5.70993e-29,1.14291e-08,4.40379e-08,74.0183,0
-251.917,0.00446904,0.00676314,-10.1277,5.40631e-29,9.81575e-09,3.73319e-08,73.9036,0
-251.722,0.00478941,0.00723461,-10.1199,5.18303e-29,8.42268e-09,3.16226e-08,73.7891,0
-251.526,0.00512525,0.00772659,-10.112,4.94689e-29,7.22095e-09,2.67656e-08,73.6746,0
-251.331,0.00547655,0.0082387,-10.1041,4.67473e-29,6.18524e-09,2.2637e-08,73.5602,0
-251.136,0.00584321,0.00877038,-10.0963,4.50745e-29,5.29343e-09,1.91304e-08,73.4458,0
-250.94,0.00622504,0.00932088,-10.0884,4.18414e-29,4.52624e-09,1.61545e-08,73.3316,0
-250.745,0.00662173,0.00988929,-10.0806,4.01953e-29,3.86686e-09,1.36309e-08,73.2175,0
-250.549,0.00703287,0.0104745,-10.0727,3.80544e-29,3.30066e-09,1.14927e-08,73.1034,0
-250.354,0.00745793,0.0110752,-10.0649,3.55695e-29,2.81491e-09,9.6823e-09,72.9895,0
-250.159,0.00789628,0.0116898,-10.057,3.32705e-29,2.39856e-09,8.15079e-09,72.8756,0
-249.963,0.00834713,0.0123166,-10.0492,3.1277e-29,2.04203e-09,6.85622e-09,72.7618,0
-249.768,0.00880957,0.0129536,-10.0413,2.93616e-29,1.73698e-09,5.76279e-09,72.6481,0
-249.573,0.00928256,0.0135988,-10.0335,2.70774e-29,1.47623e-09,4.83998e-09,72.5345,0
-249.377,0.00976493,0.0142496,-10.0256,2.54977e-29,1.25354e-09,4.0618e-09,72.421,0
-249.182,0.0102554,0.0149035,-10.0178,2.38656e-29,1.06353e-09,3.40609e-09,72.3076,0
-248.987,0.0107524,0.0155577,-10.0099,2.23513e-29,9.01539e-10,2.85402e-09,72.1943,0
-248.791,0.0112544,0.0162091,-10.002,2.05421e-29,7.63569e-10,2.38958e-09,72.081,0
-248.596,0.0117597,0.0168547,-9.99419,1.88855e-29,6.4616e-10,1.99917e-09,71.9679,0
-248.4,0.0122665,0.0174911,-9.98634,1.75483e-29,5.46337e-10,1.67125e-09,71.8548,0
-248.205,0.0127727,0.0181148,-9.97848,1.61822e-29,4.61541e-10,1.39603e-09,71.7418,0
-248.01,0.0132763,0.0187223,-9.97063,1.44808e-29,3.89573e-10,1.16524e-09,71.6289,0
-247.814,0.0137751,0.0193098,-9.96278,1.30856e-29,3.28547e-10,9.71844e-10,71.5161,0
-247.619,0.0142669,0.0198736,-9.95492,1.22825e-29,2.76846e-10,8.0992e-10,71.4034,0
-247.424,0.0147491,0.02041,-9.94707,1.11582e-29,2.33082e-10,6.74452e-10,71.2908,0
-247.228,0.0152195,0.0209152,-9.93921,9.84178e-30,1.9607e-10,5.61208e-10,71.1783,0
-247.033,0.0156756,0.0213856,-9.93136,9.01688e-30,1.64796e-10,4.66616e-10,71.0658,0
-246.838,0.0161149,0.0218176,-9.92351,7.94691e-30,1.38393e-10,3.87667e-10,70.9535,0
-246.642,0.0165348,0.0222078,-9.91565,7.19726e-30,1.16122e-10,3.21827e-10,70.8412,0
-246.447,0.016933,0.0225528,-9.9078,6.50683e-30,9.73532e-11,2.66962e-10,70.729,0
-246.252,0.0173069,0.0228497,-9.89994,5.91621e-30,8.15491e-11,2.21279e-10,70.6169,0
-246.056,0.0176542,0.0230957,-9.89209,5.22222e-30,6.82532e-11,1.83271e-10,70.5049,0
-245.861,0.0179726,0.0232885,-9.88424,4.67282e-30,5.7077e-11,1.51675e-10,70.393,0
-245.665,0.01826,0.023426,-9.87638,4.1733e-30,4.76909e-11,1.25428e-10,70.2812,0
-245.47,0.0185142,0.0235067,-9.86853,3.90126e-30,3.98149e-11,1.03643e-10,70.1694,0
-245.275,0.0187334,0.0235293,-9.86067,3.58908e-30,3.32117e-11,8.55755e-11,70.0578,0
-245.079,0.0189158,0.0234933,-9.85282,3.41246e-30,2.76806e-11,7.06029e-11,69.9462,0
-244.884,0.01906,0.0233985,-9.84497,3.22504e-30,2.30513e-11,5.82049e-11,69.8348,0
-244.689,0.0191647,0.0232454,-9.83711,3.15877e-30,1.91802e-11,4.79469e-11,69.7234,0
-244.493,0.0192288,0.023035,-9.82926,3.18983e-30,1.59459e-11,3.94661e-11,69.6121,0
-244.298,0.0192516,0.0227688,-9.8214,3.21381e-30,1.32459e-11,3.24603e-11,69.5009,0
-244.103,0.0192325,0.022449,-9.81355,3.45694e-30,1.0994e-11,2.66775e-11,69.3898,0
-243.907,0.0191713,0.0220784,-9.8057,3.58979e-30,9.11732e-12,2.19079e-11,69.2788,0
-243.712,0.0190682,0.0216603,-9.79784,3.9207e-30,7.55472e-12,1.79772e-11,69.1678,0
-243.516,0.0189234,0.0211985,-9.78999,4.14023e-30,6.25474e-12,1.47403e-11,69.057,0
-243.321,0.0187377,0.0206975,-9.78213,4.66494e-30,5.17417e-12,1.20768e-11,68.9462,0
-243.126,0.0185119,0.0201621,-9.77428,4.87205e-30,4.27673e-12,9.887e-12,68.8356,0
-242.93,0.0182474,0.0195975,-9.76643,5.47001e-30,3.53203e-12,8.08798e-12,68.725,0
-242.735,0.0179457,0.0190092,-9.75857,5.88646e-30,2.91459e-12,6.61119e-12,68.6145,0
-242.54,0.0176086,0.0184032,-9.75072,6.71503e-30,2.4031e-12,5.39987e-12,68.5041,0
-242.344,0.0172381,0.0177854,-9.74286,7.27556e-30,1.97974e-12,4.40708e-12,68.3938,0
-242.149,0.0168365,0.0171621,-9.73501,7.90527e-30,1.62963e-12,3.59403e-12,68.2836,0
-241.954,0.0164064,0.0165393,-9.72716,8.57852e-30,1.34032e-12,2.92872e-12,68.1734,0
-241.758,0.0159503,0.0159232,-9.7193,9.50119e-30,1.10147e-12,2.38472e-12,68.0634,0
-241.563,0.015471,0.0153196,-9.71145,1.02329e-29,9.04438e-13,1.94026e-12,67.9534,0
-241.368,0.0149715,0.0147341,-9.70359,1.13864e-29,7.42042e-13,1.57742e-12,67.8436,0
-241.172,0.0144548,0.014172,-9.69574,1.18196e-29,6.08305e-13,1.28144e-12,67.7338,0
-240.977,0.0139239,0.013638,-9.68789,1.30052e-29,4.98263e-13,1.0402e-12,67.6241,0
-240.781,0.0133819,0.0131362,-9.68003,1.37933e-29,4.07793e-13,8.43714e-13,67.5145,0
-240.586,0.0128318,0.0126702,-9.67218,1.50691e-29,3.33476e-13,6.83816e-13,67.405,0
-240.391,0.0122767,0.0122428,-9.66432,1.60775e-29,2.7248e-13,5.53793e-13,67.2955,0
-240.195,0.0117193,0.011856,-9.65647,1.71977e-29,2.22459e-13,4.48146e-13,67.1862,0
-240,0.0111626,0.0115109,-9.64862,1.80684e-29,1.81472e-13,3.62373e-13,67.077,0
-239.805,0.0106092,0.011208,-9.64076,1.90481e-29,1.47916e-13,2.9279e-13,66.9678,0
-239.609,0.0100615,0.0109467,-9.63291,2.00411e-29,1.20466e-13,2.36385e-13,66.8587,0
-239.414,0.00952184,0.0107257,-9.62505,2.13493e-29,9.80304e-14,1.90699e-13,66.7498,0
-239.219,0.00899231,0.0105426,-9.6172,2.22695e-29,7.97082e-14,1.53724e-13,66.6409,0
-239.023,0.00847479,0.0103945,-9.60935,2.34383e-29,6.47577e-14,1.23822e-13,66.5321,0
-238.828,0.00797092,0.0102776,-9.60149,2.44578e-29,5.25687e-14,9.96597e-14,66.4234,0
-238.632,0.0074821,0.0101874,-9.59364,2.59461e-29,4.26392e-14,8.01502e-14,66.3147,0
-238.437,0.00700952,0.0101189,-9.58578,2.67833e-29,3.45571e-14,6.44101e-14,66.2062,0
-238.242,0.00655413,0.0100667,-9.57793,2.79615e-29,2.79842e-14,5.17211e-14,66.0978,0
-238.046,0.00611665,0.0100249,-9.57008,2.88489e-29,2.26431e-14,4.14998e-14,65.9894,0
-237.851,0.00569761,0.00998752,-9.56222,3.05036e-29,1.83066e-14,3.32727e-14,65.8811,0
-237.656,0.00529733,0.00994846,-9.55437,3.13818e-29,1.47885e-14,2.66559e-14,65.7729,0
-237.46,0.00491594,0.0099017,-9.54651,3.25422e-29,1.19369e-14,2.13385e-14,65.6649,0
-237.265,0.00455343,0.00984142,-9.53866,3.32997e-29,9.62737e-15,1.70687e-14,65.5569,0
-237.07,0.00420961,0.00976219,-9.53081,3.45603e-29,7.75837e-15,1.36426e-14,65.4489,0
-236.874,0.00388422,0.00965903,-9.52295,3.54169e-29,6.24714e-15,1.08959e-14,65.3411,0
-236.679,0.00357684,0.00952761,-9.5151,3.65591e-29,5.02622e-15,8.69539e-15,65.2334,0
-236.484,0.00328702,0.00936433,-9.50724,3.73646e-29,4.04066e-15,6.93396e-15,65.1257,0
-236.288,0.00301421,0.00916641,-9.49939,3.86591e-29,3.24572e-15,5.52506e-15,65.0182,0
-236.093,0.00275784,0.00893196,-9.49154,3.93392e-29,2.60506e-15,4.39903e-15,64.9107,0
-235.897,0.0025173,0.00866005,-9.48368,4.0224e-29,2.08917e-15,3.49979e-15,64.8033,0
-235.702,0.00229199,0.00835073,-9.47583,4.07937e-29,1.6741e-15,2.78222e-15,64.696,0
-235.507,0.00208128,0.00800506,-9.46797,4.24386e-29,1.34042e-15,2.21006e-15,64.5888,0
-235.311,0.00188457,0.00762503,-9.46012,4.27967e-29,1.07237e-15,1.75421e-15,64.4817,0
-235.116,0.00170127,0.00721359,-9.45227,4.40098e-29,8.57235e-16,1.39131e-15,64.3747,0
-234.921,0.00153082,0.00677449,-9.44441,4.4294e-29,6.84713e-16,1.10263e-15,64.2678,0
-234.725,0.00137268,0.00631229,-9.43656,4.53643e-29,5.46473e-16,8.73173e-16,64.1609,0
-234.53,0.00122632,0.00583214,-9.4287,4.55113e-29,4.35788e-16,6.9093e-16,64.0542,0
-234.335,0.00109126,0.00533973,-9.42085,4.6791e-29,3.47241e-16,5.46304e-16,63.9475,0
-234.139,0.000967023,0.00484111,-9.413,4.71212e-29,2.76466e-16,4.31618e-16,63.8409,0
-233.944,0.000853146,0.00434252,-9.40514,4.79371e-29,2.19942e-16,3.40742e-16,63.7344,0
-233.748,0.000749182,0.00385026,-9.39729,4.84449e-29,1.74831e-16,2.68792e-16,63.628,0
-233.553,0.000654691,0.0033705,-9.38944,4.85869e-29,1.3886e-16,2.11872e-16,63.5217,0
-233.358,0.000569231,0.00290913,-9.38158,4.9207e-29,1.10203e-16,1.66877e-16,63.4155,0
-233.162,0.000492356,0.00247163,-9.37373,5.01558e-29,8.7391e-17,1.31335e-16,63.3094,0
-232.967,0.000423614,0.00206291,-9.36587,4.99825e-29,6.92447e-17,1.03283e-16,63.2033,0
-232.772,0.000362544,0.00168719,-9.35802,5.03697e-29,5.48213e-17,8.11602e-17,63.0974,0
-232.576,0.000308673,0.00134791,-9.35017,5.07014e-29,4.3368e-17,6.37274e-17,62.9915,0
-232.381,0.000261517,0.00104767,-9.34231,5.12908e-29,3.42811e-17,4.99998e-17,62.8857,0
-232.186,0.000220586,0.00078814,-9.33446,5.14614e-29,2.70762e-17,3.91986e-17,62.78,0
-231.99,0.000185379,0.000570074,-9.3266,5.19671e-29,2.13676e-17,3.07073e-17,62.6744,0
-231.795,0.000155397,0.0003933,-9.31875,5.13096e-29,1.68491e-17,2.40372e-17,62.5689,0
-231.6,0.000130142,0.000256755,-9.3109,5.22388e-29,1.32763e-17,1.88012e-17,62.4635,0
-231.404,0.000109125,0.000158543,-9.30304,5.21185e-29,1.04528e-17,1.46941e-17,62.3581,0
-231.209,9.18684e-05,9.60133e-05,-9.29519,5.25267e-29,8.22259e-18,1.14754e-17,62.2529,0
-231.013,7.79178e-05,6.58665e-05,-9.28733,5.23053e-29,6.4629e-18,8.95509e-18,62.1477,0
-230.818,6.68424e-05,6.42687e-05,-9.27948,5.26867e-29,5.07616e-18,6.98289e-18,62.0427,0
-230.623,5.82419e-05,8.69837e-05,-9.27163,5.23721e-29,3.98402e-18,5.44064e-18,61.9377,0
-230.427,5.17503e-05,0.000129511,-9.26377,5.20837e-29,3.12408e-18,4.23569e-18,61.8328,0
-230.232,4.70383e-05,0.000187227,-9.25592,5.24812e-29,2.44757e-18,3.2952e-18,61.728,0
-230.037,4.38155e-05,0.000255525,-9.24806,5.24563e-29,1.91617e-18,2.56162e-18,61.6233,0
-229.841,4.18299e-05,0.000329946,-9.24021,5.17903e-29,1.49918e-18,1.98971e-18,61.5187,0
-229.646,4.08673e-05,0.000406304,-9.23236,5.20256e-29,1.17192e-18,1.54423e-18,61.4141,0
-229.451,4.07487e-05,0.000480791,-9.2245,5.18051e-29,9.15198e-19,1.19761e-18,61.3097,0
-229.255,4.13267e-05,0.000550068,-9.21665,5.15359e-29,7.14149e-19,9.28148e-19,61.2053,0
-229.06,4.24813e-05,0.000611334,-9.20879,5.09531e-29,5.5696e-19,7.18731e-19,61.1011,0
-228.864,4.41147e-05,0.000662371,-9.20094,5.10816e-29,4.34052e-19,5.56071e-19,60.9969,0
-228.669,4.61462e-05,0.000701573,-9.19309,5.02094e-29,3.37897e-19,4.29901e-19,60.8928,0
-228.474,4.85066e-05,0.000727946,-9.18523,5.04452e-29,2.62794e-19,3.3215e-19,60.7888,0
-228.278,5.11334e-05,0.000741086,-9.17738,4.97623e-29,2.04281e-19,2.56431e-19,60.6849,0
-228.083,5.39664e-05,0.000741146,-9.16952,4.96719e-29,1.5872e-19,1.97786e-19,60.5811,0
-227.888,5.69441e-05,0.000728774,-9.16167,4.92958e-29,1.23182e-19,1.52418e-19,60.4773,0
-227.692,6.00011e-05,0.000705047,-9.15382,4.8631e-29,9.54808e-20,1.17396e-19,60.3737,0
-227.497,6.3067e-05,0.000671388,-9.14596,4.8493e-29,7.39726e-20,9.03644e-20,60.2701,0
-227.302,6.6066e-05,0.000629478,-9.13811,4.7822e-29,5.72985e-20,6.94868e-20,60.1667,0
-227.106,6.89181e-05,0.000581169,-9.13025,4.7621e-29,4.43422e-20,5.33741e-20,60.0633,0
-226.911,7.15412e-05,0.00052839,-9.1224,4.70958e-29,3.42567e-20,4.09769e-20,59.96,0
-226.716,7.3854e-05,0.000473065,-9.11455,4.61851e-29,2.64426e-20,3.14495e-20,59.8568,0
-226.52,7.57794e-05,0.000417034,-9.10669,4.61187e-29,2.04192e-20,2.41129e-20,59.7537,0
-226.325,7.72486e-05,0.000361989,-9.09884,4.5859e-29,1.57619e-20,1.84624e-20,59.6506,0
-226.129,7.8205e-05,0.000309414,-9.09098,4.55009e-29,1.21389e-20,1.4126e-20,59.5477,0
-225.934,7.86078e-05,0.000260546,-9.08313,4.48094e-29,9.33132e-21,1.08079e-20,59.4449,0
-225.739,7.84349e-05,0.000216351,-9.07528,4.43197e-29,7.18013e-21,8.26457e-21,59.3421,0
-225.543,7.76854e-05,0.000177507,-9.06742,4.34466e-29,5.53042e-21,6.30798e-21,59.2394,0
-225.348,7.63802e-05,0.000144409,-9.05957,4.32912e-29,4.2495e-21,4.80941e-21,59.1369,0
-225.153,7.45626e-05,0.000117182,-9.05171,4.2147e-29,3.2526e-21,3.66681e-21,59.0344,0
-224.957,7.22965e-05,9.5702e-05,-9.04386,4.21e-29,2.49072e-21,2.79644e-21,58.932,0
-224.762,6.96643e-05,7.96345e-05,-9.03601,4.15632e-29,1.9137e-21,2.12961e-21,58.8297,0
-224.567,6.67629e-05,6.84707e-05,-9.02815,4.05611e-29,1.46944e-21,1.61737e-21,58.7274,0
-224.371,6.36996e-05,6.1572e-05,-9.0203,4.01297e-29,1.12111e-21,1.22809e-21,58.6253,0
-224.176,6.05867e-05,5.82141e-05,-9.01244,3.96301e-29,8.52722e-22,9.33804e-22,58.5233,0
-223.98,5.75359e-05,5.76312e-05,-9.00459,3.9296e-29,6.52227e-22,7.09811e-22,58.4213,0
-223.785,5.46533e-05,5.9057e-05,-8.99674,3.87477e-29,5.01091e-22,5.37492e-22,58.3194,0
-223.59,5.20331e-05,6.17604e-05,-8.98888,3.77316e-29,3.82525e-22,4.06029e-22,58.2177,0
-223.394,4.97542e-05,6.50759e-05,-8.98103,3.76377e-29,2.88736e-22,3.07395e-22,58.116,0
-223.199,4.78754e-05,6.84268e-05,-8.97317,3.69036e-29,2.18673e-22,2.33425e-22,58.0144,0
-223.004,4.64333e-05,7.13413e-05,-8.96532,3.66884e-29,1.67757e-22,1.7656e-22,57.9128,0
-222.808,4.54407e-05,7.34606e-05,-8.95747,3.56058e-29,1.28847e-22,1.32551e-22,57.8114,0
-222.613,4.48868e-05,7.45406e-05,-8.94961,3.52627e-29,9.70641e-23,9.96751e-23,57.7101,0
-222.418,4.47381e-05,7.44476e-05,-8.94176,3.45536e-29,7.23224e-23,7.56146e-23,57.6088,0
-222.222,4.49415e-05,7.3148e-05,-8.9339,3.42448e-29,5.4913e-23,5.72195e-23,57.5077,0
-222.027,4.54272e-05,7.06945e-05,-8.92605,3.33984e-29,4.2631e-23,4.28067e-23,57.4066,0
-221.832,4.61138e-05,6.72095e-05,-8.9182,3.29398e-29,3.24042e-23,3.18664e-23,57.3056,0
-221.636,4.69128e-05,6.28666e-05,-8.91034,3.25238e-29,2.37828e-23,2.3989e-23,57.2047,0
-221.441,4.7734e-05,5.78722e-05,-8.90249,3.2091e-29,1.76406e-23,1.81933e-23,57.1039,0
-221.245,4.84905e-05,5.24482e-05,-8.89463,3.15272e-29,1.36746e-23,1.36673e-23,57.0032,0
-221.05,4.91035e-05,4.68158e-05,-8.88678,3.05067e-29,1.06381e-23,1.00982e-23,56.9026,0
-220.855,4.95062e-05,4.1182e-05,-8.87893,2.99426e-29,7.85329e-24,7.44851e-24,56.8021,0
-220.659,4.96472e-05,3.57295e-05,-8.87107,2.95537e-29,5.59152e-24,5.63361e-24,56.7016,0
-220.464,4.9492e-05,3.0609e-05,-8.86322,2.92711e-29,4.19904e-24,4.29521e-24,56.6013,0
-220.269,4.90245e-05,2.59349e-05,-8.85536,2.8473e-29,3.36767e-24,3.17241e-24,56.501,0
-220.073,4.82466e-05,2.17844e-05,-8.84751,2.80789e-29,2.5812e-24,2.27242e-24,56.4008,0
-219.878,4.71765e-05,1.81984e-05,-8.83966,2.77782e-29,1.78206e-24,1.67497e-24,56.3007,0
-219.683,4.58473e-05,1.51849e-05,-8.8318,2.70907e-29,1.23327e-24,1.2978e-24,56.2007,0
-219.487,4.4303e-05,1.27242e-05,-8.82395,2.67733e-29,9.96284e-25,9.96739e-25,56.1008,0
-219.292,4.25961e-05,1.07742e-05,-8.81609,2.59436e-29,8.31469e-25,6.89708e-25,56.001,0
-219.096,4.07827e-05,9.27707e-06,-8.80824,2.56418e-29,5.92268e-25,4.77819e-25,55.9013,0
-218.901,3.892e-05,8.16547e-06,-8.80039,2.51746e-29,3.56709e-25,3.64432e-25,55.8016,0
-218.706,3.70617e-05,7.36805e-06,-8.79253,2.46046e-29,2.55117e-25,2.94468e-25,55.7021,0
-218.51,3.52556e-05,6.81446e-06,-8.78468,2.42009e-29,2.47297e-25,2.12983e-25,55.6026,0
-218.315,3.35414e-05,6.43931e-06,-8.77682,2.37343e-29,2.01876e-25,1.32634e-25,55.5032,0
-218.12,3.19483e-05,6.18492e-06,-8.76897,2.34389e-29,1.16342e-25,9.16247e-26,55.4039,0
-217.924,3.04951e-05,6.0031e-06,-8.76112,2.27643e-29,5.58217e-26,7.56119e-26,55.3047,0
-217.729,2.91896e-05,5.85587e-06,-8.75326,2.23439e-29,5.23596e-26,6.26604e-26,55.2056,0
-217.534,2.80294e-05,5.71532e-06,-8.74541,2.2128e-29,6.356e-26,4.00553e-26,55.1066,0
-217.338,2.70035e-05,5.56281e-06,-8.73755,2.10526e-29,4.40681e-26,2.12196e-26,55.0077,0
-217.143,2.60937e-05,5.38774e-06,-8.7297,2.09728e-29,1.55632e-26,1.30905e-26,54.9088,0
-216.947,2.52772e-05,5.18596e-06,-8.72185,2.0583e-29,4.95134e-27,1.40339e-26,54.8101,0
-216.752,2.45286e-05,4.95826e-06,-8.71399,2.05516e-29,1.25787e-26,1.28659e-26,54.7114,0
