t,T+R,N_0,N_1
1439,0.997483,0.766635,0.220889
1440,0.997483,0.766635,0.220889
1441,0.997483,0.766635,0.220889
1442,0.997483,0.766635,0.220889
1443,0.997483,0.766635,0.220889
1444,0.997483,0.766635,0.220889
1445,0.997483,0.766635,0.220889
1446,0.997483,0.766635,0.220889
1447,0.997483,0.766635,0.220889
1448,0.997483,0.766635,0.220889
1449,0.997483,0.766635,0.220889
1450,0.997483,0.766635,0.220889
1451,0.997483,0.766635,0.220889
1452,0.997483,0.766635,0.220889
1453,0.997483,0.766635,0.220889
1454,0.997483,0.766635,0.220889
1455,0.997483,0.766635,0.220889
1456,0.997483,0.766635,0.220889
1457,0.997483,0.766635,0.220889
1458,0.997483,0.766635,0.220889
1459,0.997483,0.766635,0.220889
1460,0.997483,0.766635,0.220889
1461,0.997483,0.766635,0.220889
1462,0.997483,0.766635,0.220889
1463,0.997483,0.766635,0.220889
1464,0.997483,0.766635,0.220889
1465,0.997483,0.766635,0.220889
1466,0.997483,0.766635,0.220889
1467,0.997483,0.766635,0.220889
1468,0.997483,0.766635,0.220889
1469,0.997483,0.766635,0.220889
1470,0.997483,0.766635,0.220889
1471,0.997483,0.766635,0.220889
1472,0.997483,0.766635,0.220889
1473,0.997483,0.766635,0.220889
1474,0.997483,0.766635,0.220889
1475,0.997483,0.766635,0.220889
1476,0.997483,0.766635,0.220889
1477,0.997483,0.766635,0.220889
1478,0.997483,0.766635,0.220889
1479,0.997483,0.766635,0.220889
1480,0.997483,0.766635,0.220889
1481,0.997483,0.766635,0.220889
1482,0.997483,0.766635,0.220889
1483,0.997483,0.766635,0.220889
1484,0.997483,0.766635,0.220889
1485,0.997483,0.766635,0.220889
1486,0.997483,0.766635,0.220889
1487,0.997483,0.766635,0.220889
1488,0.997483,0.766635,0.220889
1489,0.997483,0.766635,0.220889
1490,0.997483,0.766635,0.220889
1491,0.997483,0.766635,0.220889
1492,0.997483,0.766635,0.220889
1493,0.997483,0.766635,0.220889
1494,0.997483,0.766635,0.220889
1495,0.997483,0.766635,0.220889
1496,0.997483,0.766635,0.220889
1497,0.997483,0.766635,0.220889
1498,0.997483,0.766635,0.220889
1499,0.997483,0.766635,0.220889
1500,0.997483,0.766635,0.220889
1501,0.997483,0.766635,0.220889
1502,0.997483,0.766635,0.220889
1503,0.997483,0.766635,0.220889
1504,0.997483,0.766635,0.220889
1505,0.997483,0.766635,0.220889
1506,0.997483,0.766635,0.220889
1507,0.997483,0.766635,0.220889
1508,0.997483,0.766635,0.220889
1509,0.997483,0.766635,0.220889
1510,0.997483,0.766635,0.220889
1511,0.997483,0.766635,0.220889
1512,0.997483,0.766635,0.220889
1513,0.997483,0.766635,0.220889
1514,0.997483,0.766635,0.220889
1515,0.997483,0.766635,0.220889
1516,0.997483,0.766635,0.220889
1517,0.997483,0.766635,0.220889
1518,0.997483,0.766635,0.220889
1519,0.997483,0.766635,0.220889
1520,0.997483,0.766635,0.220889
1521,0.997483,0.766635,0.220889
1522,0.997483,0.766635,0.220889
1523,0.997483,0.766635,0.220889
1524,0.997483,0.766635,0.220889
1525,0.997483,0.766635,0.220889
1526,0.997483,0.766635,0.220889
1527,0.997483,0.766635,0.220889
1528,0.997483,0.766635,0.220889
1529,0.997483,0.766635,0.220889
1530,0.997483,0.766635,0.220889
1531,0.997483,0.766635,0.220889
1532,0.997483,0.766635,0.220889
1533,0.997483,0.766635,0.220889
1534,0.997483,0.766635,0.220889
1535,0.997483,0.766635,0.220889
1536,0.997483,0.766635,0.220889
1537,0.997483,0.766635,0.220889
1538,0.997483,0.766635,0.220889
1539,0.997483,0.766635,0.220889
1540,0.997483,0.766635,0.220889
1541,0.997483,0.766635,0.220889
1542,0.997483,0.766635,0.220889
1543,0.997483,0.766635,0.220889
1544,0.997483,0.766635,0.220889
1545,0.997483,0.766635,0.220889
1546,0.997483,0.766635,0.220889
1547,0.997483,0.766635,0.220889
1548,0.997483,0.766635,0.220889
1549,0.997483,0.766635,0.220889
1550,0.997483,0.766635,0.220889
1551,0.997483,0.766635,0.220889
1552,0.997483,0.766635,0.220889
1553,0.997483,0.766635,0.220889
1554,0.997483,0.766635,0.220889
1555,0.997483,0.766635,0.220889
1556,0.997483,0.766635,0.220889
1557,0.997483,0.766635,0.220889
1558,0.997483,0.766635,0.220889
1559,0.997483,0.766635,0.220889
1560,0.997483,0.766635,0.220889
1561,0.997483,0.766635,0.220889
1562,0.997483,0.766635,0.220889
1563,0.997483,0.766635,0.220889
1564,0.997483,0.766635,0.220889
1565,0.997483,0.766635,0.220889
1566,0.997483,0.766635,0.220889
1567,0.997483,0.766635,0.220889
1568,0.997483,0.766635,0.220889
1569,0.997483,0.766635,0.220889
1570,0.997483,0.766635,0.220889
1571,0.997483,0.766635,0.220889
1572,0.997483,0.766635,0.220889
1573,0.997483,0.766635,0.220889
1574,0.997483,0.766635,0.220889
1575,0.997483,0.766635,0.220889
1576,0.997483,0.766635,0.220889
1577,0.997483,0.766635,0.220889
1578,0.997483,0.766635,0.220889
1579,0.997483,0.766635,0.220889
1580,0.997483,0.766635,0.220889
1581,0.997483,0.766635,0.220889
1582,0.997483,0.766635,0.220889
1583,0.997483,0.766635,0.220889
1584,0.997483,0.766635,0.220889
1585,0.997483,0.766635,0.220889
1586,0.997483,0.766635,0.220889
1587,0.997483,0.766635,0.220889
1588,0.997483,0.766635,0.220889
1589,0.997483,0.766635,0.220889
1590,0.997483,0.766635,0.220889
1591,0.997483,0.766635,0.220889
1592,0.997483,0.766635,0.220889
1593,0.997483,0.766635,0.220889
1594,0.997483,0.766635,0.220889
1595,0.997483,0.766635,0.220889
1596,0.997483,0.766635,0.220889
1597,0.997483,0.766635,0.220889
1598,0.997483,0.766635,0.220889
1599,0.997483,0.766635,0.220889
1600,0.997483,0.766635,0.220889
1601,0.997483,0.766635,0.220889
1602,0.997483,0.766635,0.220889
1603,0.997483,0.766635,0.220889
1604,0.997483,0.766635,0.220889
1605,0.997483,0.766635,0.220889
1606,0.997483,0.766635,0.220889
1607,0.997483,0.766635,0.220889
1608,0.997483,0.766635,0.220889
1609,0.997483,0.766635,0.220889
1610,0.997483,0.766635,0.220889
1611,0.997483,0.766635,0.220889
1612,0.997483,0.766635,0.220889
1613,0.997483,0.766635,0.220889
1614,0.997483,0.766635,0.220889
1615,0.997483,0.766635,0.220889
1616,0.997483,0.766635,0.220889
1617,0.997483,0.766635,0.220889
1618,0.997483,0.766635,0.220889
1619,0.997483,0.766635,0.220889
1620,0.997483,0.766635,0.220889
1621,0.997483,0.766635,0.220889
1622,0.997483,0.766635,0.220889
1623,0.997483,0.766635,0.220889
1624,0.997483,0.766635,0.220889
1625,0.997483,0.766635,0.220889
1626,0.997483,0.766635,0.220889
1627,0.997483,0.766635,0.220889
1628,0.997483,0.766635,0.220889
1629,0.997483,0.766635,0.220889
1630,0.997483,0.766635,0.220889
1631,0.997483,0.766635,0.220889
1632,0.997483,0.766635,0.220889
1633,0.997483,0.766635,0.220889
1634,0.997483,0.766635,0.220889
1635,0.997483,0.766635,0.220889
1636,0.997483,0.766635,0.220889
1637,0.997483,0.766635,0.220889
1638,0.997483,0.766635,0.220889
1639,0.997483,0.766635,0.220889
1640,0.997483,0.766635,0.220889
1641,0.997483,0.766635,0.220889
1642,0.997483,0.766635,0.220889
1643,0.997483,0.766635,0.220889
1644,0.997483,0.766635,0.220889
1645,0.997483,0.766635,0.220889
1646,0.997483,0.766635,0.220889
1647,0.997483,0.766635,0.220889
1648,0.997483,0.766635,0.220889
1649,0.997483,0.766635,0.220889
1650,0.997483,0.766635,0.220889
1651,0.997483,0.766635,0.220889
1652,0.997483,0.766635,0.220889
1653,0.997483,0.766635,0.220889
1654,0.997483,0.766635,0.220889
1655,0.997483,0.766635,0.220889
1656,0.997483,0.766635,0.220889
1657,0.997483,0.766635,0.220889
1658,0.997483,0.766635,0.220889
1659,0.997483,0.766635,0.220889
1660,0.997483,0.766635,0.220889
1661,0.997483,0.766635,0.220889
1662,0.997483,0.766635,0.220889
1663,0.997483,0.766635,0.220889
1664,0.997483,0.766635,0.220889
1665,0.997483,0.766635,0.220889
1666,0.997483,0.766635,0.220889
1667,0.997483,0.766635,0.220889
1668,0.997483,0.766635,0.220889
1669,0.997483,0.766635,0.220889
1670,0.997483,0.766635,0.220889
1671,0.997483,0.766635,0.220889
1672,0.997483,0.766635,0.220889
1673,0.997483,0.766635,0.220889
1674,0.997483,0.766635,0.220889
1675,0.997483,0.766635,0.220889
1676,0.997483,0.766635,0.220889
1677,0.997483,0.766635,0.220889
1678,0.997483,0.766635,0.220889
1679,0.997483,0.766635,0.220889
1680,0.997483,0.766635,0.220889
1681,0.997483,0.766635,0.220889
1682,0.997483,0.766635,0.220889
1683,0.997483,0.766635,0.220889
1684,0.997483,0.766635,0.220889
1685,0.997483,0.766635,0.220889
1686,0.997483,0.766635,0.220889
1687,0.997483,0.766635,0.220889
1688,0.997483,0.766635,0.220889
1689,0.997483,0.766635,0.220889
1690,0.997483,0.766635,0.220889
1691,0.997483,0.766635,0.220889
1692,0.997483,0.766635,0.220889
1693,0.997483,0.766635,0.220889
1694,0.997483,0.766635,0.220889
1695,0.997483,0.766635,0.220889
1696,0.997483,0.766635,0.220889
1697,0.997483,0.766635,0.220889
1698,0.997483,0.766635,0.220889
1699,0.997483,0.766635,0.220889
1700,0.997483,0.766635,0.220889
1701,0.997483,0.766635,0.220889
1702,0.997483,0.766635,0.220889
1703,0.997483,0.766635,0.220889
1704,0.997483,0.766635,0.220889
1705,0.997483,0.766635,0.220889
1706,0.997483,0.766635,0.220889
1707,0.997483,0.766635,0.220889
1708,0.997483,0.766635,0.220889
1709,0.997483,0.766635,0.220889
1710,0.997483,0.766635,0.220889
1711,0.997483,0.766635,0.220889
1712,0.997483,0.766635,0.220889
1713,0.997483,0.766635,0.220889
1714,0.997483,0.766635,0.220889
1715,0.997483,0.766635,0.220889
1716,0.997483,0.766635,0.220889
1717,0.997483,0.766635,0.220889
1718,0.997483,0.766635,0.220889
1719,0.997483,0.766635,0.220889
1720,0.997483,0.766635,0.220889
1721,0.997483,0.766635,0.220889
1722,0.997483,0.766635,0.220889
1723,0.997483,0.766635,0.220889
1724,0.997483,0.766635,0.220889
1725,0.997483,0.766635,0.220889
1726,0.997483,0.766635,0.220889
1727,0.997483,0.766635,0.220889
1728,0.997483,0.766635,0.220889
1729,0.997483,0.766635,0.220889
1730,0.997483,0.766635,0.220889
1731,0.997483,0.766635,0.220889
1732,0.997483,0.766635,0.220889
1733,0.997483,0.766635,0.220889
1734,0.997483,0.766635,0.220889
1735,0.997483,0.766635,0.220889
1736,0.997483,0.766635,0.220889
1737,0.997483,0.766635,0.220889
1738,0.997483,0.766635,0.220889
1739,0.997483,0.766635,0.220889
1740,0.997483,0.766635,0.220889
1741,0.997483,0.766635,0.220889
1742,0.997483,0.766635,0.220889
1743,0.997483,0.766635,0.220889
1744,0.997483,0.766635,0.220889
1745,0.997483,0.766635,0.220889
1746,0.997483,0.766635,0.220889
1747,0.997483,0.766635,0.220889
1748,0.997483,0.766635,0.220889
1749,0.997483,0.766635,0.220889
1750,0.997483,0.766635,0.220889
1751,0.997483,0.766635,0.220889
1752,0.997483,0.766635,0.220889
1753,0.997483,0.766635,0.220889
1754,0.997483,0.766635,0.220889
1755,0.997483,0.766635,0.220889
1756,0.997483,0.766635,0.220889
1757,0.997483,0.766635,0.220889
1758,0.997483,0.766635,0.220889
1759,0.997483,0.766635,0.220889
1760,0.997483,0.766635,0.220889
1761,0.997483,0.766635,0.220889
1762,0.997483,0.766635,0.220889
1763,0.997483,0.766635,0.220889
1764,0.997483,0.766635,0.220889
1765,0.997483,0.766635,0.220889
1766,0.997483,0.766635,0.220889
1767,0.997483,0.766635,0.220889
1768,0.997483,0.766635,0.220889
1769,0.997483,0.766635,0.220889
1770,0.997483,0.766635,0.220889
1771,0.997483,0.766635,0.220889
1772,0.997483,0.766635,0.220889
1773,0.997483,0.766635,0.220889
1774,0.997483,0.766635,0.220889
1775,0.997483,0.766635,0.220889
1776,0.997483,0.766635,0.220889
1777,0.997483,0.766635,0.220889
1778,0.997483,0.766635,0.220889
1779,0.997483,0.766635,0.220889
1780,0.997483,0.766635,0.220889
1781,0.997483,0.766635,0.220889
1782,0.997483,0.766635,0.220889
1783,0.997483,0.766635,0.220889
1784,0.997483,0.766635,0.220889
1785,0.997483,0.766635,0.220889
1786,0.997483,0.766635,0.220889
1787,0.997483,0.766635,0.220889
1788,0.997483,0.766635,0.220889
1789,0.997483,0.766635,0.220889
1790,0.997483,0.766635,0.220889
1791,0.997483,0.766635,0.220889
1792,0.997483,0.766635,0.220889
1793,0.997483,0.766635,0.220889
1794,0.997483,0.766635,0.220889
1795,0.997483,0.766635,0.220889
1796,0.997483,0.766635,0.220889
1797,0.997483,0.766635,0.220889
1798,0.997483,0.766635,0.220889
1799,0.997483,0.766635,0.220889
1800,0.997483,0.766635,0.220889
1801,0.997483,0.766635,0.220889
1802,0.997483,0.766635,0.220889
1803,0.997483,0.766635,0.220889
1804,0.997483,0.766635,0.220889
1805,0.997483,0.766635,0.220889
1806,0.997483,0.766635,0.220889
1807,0.997483,0.766635,0.220889
1808,0.997483,0.766635,0.220889
1809,0.997483,0.766635,0.220889
1810,0.997483,0.766635,0.220889
1811,0.997483,0.766635,0.220889
1812,0.997483,0.766635,0.220889
1813,0.997483,0.766635,0.220889
1814,0.997483,0.766635,0.220889
1815,0.997483,0.766635,0.220889
1816,0.997483,0.766635,0.220889
1817,0.997483,0.766635,0.220889
1818,0.997483,0.766635,0.220889
1819,0.997483,0.766635,0.220889
1820,0.997483,0.766635,0.220889
1821,0.997483,0.766635,0.220889
1822,0.997483,0.766635,0.220889
1823,0.997483,0.766635,0.220889
1824,0.997483,0.766635,0.220889
1825,0.997483,0.766635,0.220889
1826,0.997483,0.766635,0.220889
1827,0.997483,0.766635,0.220889
1828,0.997483,0.766635,0.220889
1829,0.997483,0.766635,0.220889
1830,0.997483,0.766635,0.220889
1831,0.997483,0.766635,0.220889
1832,0.997483,0.766635,0.220889
1833,0.997483,0.766635,0.220889
1834,0.997483,0.766635,0.220889
1835,0.997483,0.766635,0.220889
1836,0.997483,0.766635,0.220889
1837,0.997483,0.766635,0.220889
1838,0.997483,0.766635,0.220889
1839,0.997483,0.766635,0.220889
1840,0.997483,0.766635,0.220889
1841,0.997483,0.766635,0.220889
1842,0.997483,0.766635,0.220889
1843,0.997483,0.766635,0.220889
1844,0.997483,0.766635,0.220889
1845,0.997483,0.766635,0.220889
1846,0.997483,0.766635,0.220889
1847,0.997483,0.766635,0.220889
1848,0.997483,0.766635,0.220889
1849,0.997483,0.766635,0.220889
1850,0.997483,0.766635,0.220889
1851,0.997483,0.766635,0.220889
1852,0.997483,0.766635,0.220889
1853,0.997483,0.766635,0.220889
1854,0.997483,0.766635,0.220889
1855,0.997483,0.766635,0.220889
1856,0.997483,0.766635,0.220889
1857,0.997483,0.766635,0.220889
1858,0.997483,0.766635,0.220889
1859,0.997483,0.766635,0.220889
1860,0.997483,0.766635,0.220889
1861,0.997483,0.766635,0.220889
1862,0.997483,0.766635,0.220889
1863,0.997483,0.766635,0.220889
1864,0.997483,0.766635,0.220889
1865,0.997483,0.766635,0.220889
1866,0.997483,0.766635,0.220889
1867,0.997483,0.766635,0.220889
1868,0.997483,0.766635,0.220889
1869,0.997483,0.766635,0.220889
1870,0.997483,0.766635,0.220889
1871,0.997483,0.766635,0.220889
1872,0.997483,0.766635,0.220889
1873,0.997483,0.766635,0.220889
1874,0.997483,0.766635,0.220889
1875,0.997483,0.766635,0.220889
1876,0.997483,0.766635,0.220889
1877,0.997483,0.766635,0.220889
1878,0.997483,0.766635,0.220889
1879,0.997483,0.766635,0.220889
1880,0.997483,0.766635,0.220889
1881,0.997483,0.766635,0.220889
1882,0.997483,0.766635,0.220889
1883,0.997483,0.766635,0.220889
1884,0.997483,0.766635,0.220889
1885,0.997483,0.766635,0.220889
1886,0.997483,0.766635,0.220889
1887,0.997483,0.766635,0.220889
1888,0.997483,0.766635,0.220889
1889,0.997483,0.766635,0.220889
1890,0.997483,0.766635,0.220889
1891,0.997483,0.766635,0.220889
1892,0.997483,0.766635,0.220889
1893,0.997483,0.766635,0.220889
1894,0.997483,0.766635,0.220889
1895,0.997483,0.766635,0.220889
1896,0.997483,0.766635,0.220889
1897,0.997483,0.766635,0.220889
1898,0.997483,0.766635,0.220889
1899,0.997483,0.766635,0.220889
1900,0.997483,0.766635,0.220889
1901,0.997483,0.766635,0.220889
1902,0.997483,0.766635,0.220889
1903,0.997483,0.766635,0.220889
1904,0.997483,0.766635,0.220889
1905,0.997483,0.766635,0.220889
1906,0.997483,0.766635,0.220889
1907,0.997483,0.766635,0.220889
1908,0.997483,0.766635,0.220889
1909,0.997483,0.766635,0.220889
1910,0.997483,0.766635,0.220889
1911,0.997483,0.766635,0.220889
1912,0.997483,0.766635,0.220889
1913,0.997483,0.766635,0.220889
1914,0.997483,0.766635,0.220889
1915,0.997483,0.766635,0.220889
1916,0.997483,0.766635,0.220889
1917,0.997483,0.766635,0.220889
1918,0.997483,0.766635,0.220889
1919,0.997483,0.766635,0.220889
1920,0.997483,0.766635,0.220889
1921,0.997483,0.766635,0.220889
1922,0.997483,0.766635,0.220889
1923,0.997483,0.766635,0.220889
1924,0.997483,0.766635,0.220889
1925,0.997483,0.766635,0.220889
1926,0.997483,0.766635,0.220889
1927,0.997483,0.766635,0.220889
1928,0.997483,0.766635,0.220889
1929,0.997483,0.766635,0.220889
1930,0.997483,0.766635,0.220889
1931,0.997483,0.766635,0.220889
1932,0.997483,0.766635,0.220889
1933,0.997483,0.766635,0.220889
1934,0.997483,0.766635,0.220889
1935,0.997483,0.766635,0.220889
1936,0.997483,0.766635,0.220889
1937,0.997483,0.766635,0.220889
1938,0.997483,0.766635,0.220889
1939,0.997483,0.766635,0.220889
1940,0.997483,0.766635,0.220889
1941,0.997483,0.766635,0.220889
1942,0.997483,0.766635,0.220889
1943,0.997483,0.766635,0.220889
1944,0.997483,0.766635,0.220889
1945,0.997483,0.766635,0.220889
1946,0.997483,0.766635,0.220889
1947,0.997483,0.766635,0.220889
1948,0.997483,0.766635,0.220889
1949,0.997483,0.766635,0.220889
1950,0.997483,0.766635,0.220889
1951,0.997483,0.766635,0.220889
1952,0.997483,0.766635,0.220889
1953,0.997483,0.766635,0.220889
1954,0.997483,0.766635,0.220889
1955,0.997483,0.766635,0.220889
1956,0.997483,0.766635,0.220889
1957,0.997483,0.766635,0.220889
1958,0.997483,0.766635,0.220889
1959,0.997483,0.766635,0.220889
1960,0.997483,0.766635,0.220889
1961,0.997483,0.766635,0.220889
1962,0.997483,0.766635,0.220889
1963,0.997483,0.766635,0.220889
1964,0.997483,0.766635,0.220889
1965,0.997483,0.766635,0.220889
1966,0.997483,0.766635,0.220889
1967,0.997483,0.766635,0.220889
1968,0.997483,0.766635,0.220889
1969,0.997483,0.766635,0.220889
1970,0.997483,0.766635,0.220889
1971,0.997483,0.766635,0.220889
1972,0.997483,0.766635,0.220889
1973,0.997483,0.766635,0.220889
1974,0.997483,0.766635,0.220889
1975,0.997483,0.766635,0.220889
1976,0.997483,0.766635,0.220889
1977,0.997483,0.766635,0.220889
1978,0.997483,0.766635,0.220889
1979,0.997483,0.766635,0.220889
1980,0.997483,0.766635,0.220889
1981,0.997483,0.766635,0.220889
1982,0.997483,0.766635,0.220889
1983,0.997483,0.766635,0.220889
1984,0.997483,0.766635,0.220889
1985,0.997483,0.766635,0.220889
1986,0.997483,0.766635,0.220889
1987,0.997483,0.766635,0.220889
1988,0.997483,0.766635,0.220889
1989,0.997483,0.766635,0.220889
1990,0.997483,0.766635,0.220889
1991,0.997483,0.766635,0.220889
1992,0.997483,0.766635,0.220889
1993,0.997483,0.766635,0.220889
1994,0.997483,0.766635,0.220889
1995,0.997483,0.766635,0.220889
1996,0.997483,0.766635,0.220889
1997,0.997483,0.766635,0.220889
1998,0.997483,0.766635,0.220889
1999,0.997483,0.766635,0.220889
2000,0.997483,0.766635,0.220889
2001,0.997483,0.766635,0.220889
2002,0.997483,0.766635,0.220889
2003,0.997483,0.766635,0.220889
2004,0.997483,0.766635,0.220889
2005,0.997483,0.766635,0.220889
2006,0.997483,0.766635,0.220889
2007,0.997483,0.766635,0.220889
2008,0.997483,0.766635,0.220889
2009,0.997483,0.766635,0.220889
2010,0.997483,0.766635,0.220889
2011,0.997483,0.766635,0.220889
2012,0.997483,0.766635,0.220889
2013,0.997483,0.766635,0.220889
2014,0.997483,0.766635,0.220889
2015,0.997483,0.766635,0.220889
2016,0.997483,0.766635,0.220889
2017,0.997483,0.766635,0.220889
2018,0.997483,0.766635,0.220889
2019,0.997483,0.766635,0.220889
2020,0.997483,0.766635,0.220889
2021,0.997483,0.766635,0.220889
2022,0.997483,0.766635,0.220889
2023,0.997483,0.766635,0.220889
2024,0.997483,0.766635,0.220889
2025,0.997483,0.766635,0.220889
2026,0.997483,0.766635,0.220889
2027,0.997483,0.766635,0.220889
2028,0.997483,0.766635,0.220889
2029,0.997483,0.766635,0.220889
2030,0.997483,0.766635,0.220889
2031,0.997483,0.766635,0.220889
2032,0.997483,0.766635,0.220889
2033,0.997483,0.766635,0.220889
2034,0.997483,0.766635,0.220889
2035,0.997483,0.766635,0.220889
2036,0.997483,0.766635,0.220889
2037,0.997483,0.766635,0.220889
2038,0.997483,0.766635,0.220889
2039,0.997483,0.766635,0.220889
2040,0.997483,0.766635,0.220889
2041,0.997483,0.766635,0.220889
2042,0.997483,0.766635,0.220889
2043,0.997483,0.766635,0.220889
2044,0.997483,0.766635,0.220889
2045,0.997483,0.766635,0.220889
2046,0.997483,0.766635,0.220889
2047,0.997483,0.766635,0.220889
2048,0.997483,0.766635,0.220889
2049,0.997483,0.766635,0.220889
2050,0.997483,0.766635,0.220889
2051,0.997483,0.766635,0.220889
2052,0.997483,0.766635,0.220889
2053,0.997483,0.766635,0.220889
2054,0.997483,0.766635,0.220889
2055,0.997483,0.766635,0.220889
2056,0.997483,0.766635,0.220889
2057,0.997483,0.766635,0.220889
2058,0.997483,0.766635,0.220889
2059,0.997483,0.766635,0.220889
2060,0.997483,0.766635,0.220889
2061,0.997483,0.766635,0.220889
2062,0.997483,0.766635,0.220889
2063,0.997483,0.766635,0.220889
2064,0.997483,0.766635,0.220889
2065,0.997483,0.766635,0.220889
2066,0.997483,0.766635,0.220889
2067,0.997483,0.766635,0.220889
2068,0.997483,0.766635,0.220889
2069,0.997483,0.766635,0.220889
2070,0.997483,0.766635,0.220889
2071,0.997483,0.766635,0.220889
2072,0.997483,0.766635,0.220889
2073,0.997483,0.766635,0.220889
2074,0.997483,0.766635,0.220889
2075,0.997483,0.766635,0.220889
2076,0.997483,0.766635,0.220889
2077,0.997483,0.766635,0.220889
2078,0.997483,0.766635,0.220889
2079,0.997483,0.766635,0.220889
2080,0.997483,0.766635,0.220889
2081,0.997483,0.766635,0.220889
2082,0.997483,0.766635,0.220889
2083,0.997483,0.766635,0.220889
2084,0.997483,0.766635,0.220889
2085,0.997483,0.766635,0.220889
2086,0.997483,0.766635,0.220889
2087,0.997483,0.766635,0.220889
2088,0.997483,0.766635,0.220889
2089,0.997483,0.766635,0.220889
2090,0.997483,0.766635,0.220889
2091,0.997483,0.766635,0.220889
2092,0.997483,0.766635,0.220889
2093,0.997483,0.766635,0.220889
2094,0.997483,0.766635,0.220889
2095,0.997483,0.766635,0.220889
2096,0.997483,0.766635,0.220889
2097,0.997483,0.766635,0.220889
2098,0.997483,0.766635,0.220889
2099,0.997483,0.766635,0.220889
2100,0.997483,0.766635,0.220889
2101,0.997483,0.766635,0.220889
2102,0.997483,0.766635,0.220889
2103,0.997483,0.766635,0.220889
2104,0.997483,0.766635,0.220889
2105,0.997483,0.766635,0.220889
2106,0.997483,0.766635,0.220889
2107,0.997483,0.766635,0.220889
2108,0.997483,0.766635,0.220889
2109,0.997483,0.766635,0.220889
2110,0.997483,0.766635,0.220889
2111,0.997483,0.766635,0.220889
2112,0.997483,0.766635,0.220889
2113,0.997483,0.766635,0.220889
2114,0.997483,0.766635,0.220889
2115,0.997483,0.766635,0.220889
2116,0.997483,0.766635,0.220889
2117,0.997483,0.766635,0.220889
2118,0.997483,0.766635,0.220889
2119,0.997483,0.766635,0.220889
2120,0.997483,0.766635,0.220889
2121,0.997483,0.766635,0.220889
2122,0.997483,0.766635,0.220889
2123,0.997483,0.766635,0.220889
2124,0.997483,0.766635,0.220889
2125,0.997483,0.766635,0.220889
2126,0.997483,0.766635,0.220889
2127,0.997483,0.766635,0.220889
2128,0.997483,0.766635,0.220889
2129,0.997483,0.766635,0.220889
2130,0.997483,0.766635,0.220889
2131,0.997483,0.766635,0.220889
2132,0.997483,0.766635,0.220889
2133,0.997483,0.766635,0.220889
2134,0.997483,0.766635,0.220889
2135,0.997483,0.766635,0.220889
2136,0.997483,0.766635,0.220889
2137,0.997483,0.766635,0.220889
2138,0.997483,0.766635,0.220889
2139,0.997483,0.766635,0.220889
2140,0.997483,0.766635,0.220889
2141,0.997483,0.766635,0.220889
2142,0.997483,0.766635,0.220889
2143,0.997483,0.766635,0.220889
2144,0.997483,0.766635,0.220889
2145,0.997483,0.766635,0.220889
2146,0.997483,0.766635,0.220889
2147,0.997483,0.766635,0.220889
2148,0.997483,0.766635,0.220889
2149,0.997483,0.766635,0.220889
2150,0.997483,0.766635,0.220889
2151,0.997483,0.766635,0.220889
2152,0.997483,0.766635,0.220889
2153,0.997483,0.766635,0.220889
2154,0.997483,0.766635,0.220889
2155,0.997483,0.766635,0.220889
2156,0.997483,0.766635,0.220889
2157,0.997483,0.766635,0.220889
2158,0.997483,0.766635,0.220889
2159,0.997483,0.766635,0.220889
2160,0.997483,0.766635,0.220889
2161,0.997483,0.766635,0.220889
2162,0.997483,0.766635,0.220889
2163,0.997483,0.766635,0.220889
2164,0.997483,0.766635,0.220889
2165,0.997483,0.766635,0.220889
2166,0.997483,0.766635,0.220889
2167,0.997483,0.766635,0.220889
2168,0.997483,0.766635,0.220889
2169,0.997483,0.766635,0.220889
2170,0.997483,0.766635,0.220889
2171,0.997483,0.766635,0.220889
2172,0.997483,0.766635,0.220889
2173,0.997483,0.766635,0.220889
2174,0.997483,0.766635,0.220889
2175,0.997483,0.766635,0.220889
2176,0.997483,0.766635,0.220889
2177,0.997483,0.766635,0.220889
2178,0.997483,0.766635,0.220889
2179,0.997483,0.766635,0.220889
2180,0.997483,0.766635,0.220889
2181,0.997483,0.766635,0.220889
2182,0.997483,0.766635,0.220889
2183,0.997483,0.766635,0.220889
2184,0.997483,0.766635,0.220889
2185,0.997483,0.766635,0.220889
2186,0.997483,0.766635,0.220889
2187,0.997483,0.766635,0.220889
2188,0.997483,0.766635,0.220889
2189,0.997483,0.766635,0.220889
2190,0.997483,0.766635,0.220889
2191,0.997483,0.766635,0.220889
2192,0.997483,0.766635,0.220889
2193,0.997483,0.766635,0.220889
2194,0.997483,0.766635,0.220889
2195,0.997483,0.766635,0.220889
2196,0.997483,0.766635,0.220889
2197,0.997483,0.766635,0.220889
2198,0.997483,0.766635,0.220889
2199,0.997483,0.766635,0.220889
2200,0.997483,0.766635,0.220889
2201,0.997483,0.766635,0.220889
2202,0.997483,0.766635,0.220889
2203,0.997483,0.766635,0.220889
2204,0.997483,0.766635,0.220889
2205,0.997483,0.766635,0.220889
2206,0.997483,0.766635,0.220889
2207,0.997483,0.766635,0.220889
2208,0.997483,0.766635,0.220889
2209,0.997483,0.766635,0.220889
2210,0.997483,0.766635,0.220889
2211,0.997483,0.766635,0.220889
2212,0.997483,0.766635,0.220889
2213,0.997483,0.766635,0.220889
2214,0.997483,0.766635,0.220889
2215,0.997483,0.766635,0.220889
