t,T+R,N_0,N_1
56,1,1.36707e-21,1.00645e-31
57,1,1.36681e-21,1.10258e-31
58,1,1.3664e-21,1.15259e-31
59,1,1.36595e-21,1.14848e-31
60,1,1.3654e-21,1.09163e-31
61,1,1.36455e-21,9.90786e-32
62,1,1.36416e-21,8.5898e-32
63,1,1.36396e-21,7.20647e-32
64,1,1.36434e-21,6.00636e-32
65,1,1.36505e-21,5.19681e-32
66,1,1.36564e-21,4.81829e-32
67,1,1.366e-21,4.74958e-32
68,1,1.36619e-21,4.82198e-32
69,1,1.36651e-21,4.88808e-32
70,1,1.36582e-21,4.83587e-32
71,1,1.36538e-21,4.65148e-32
72,1,1.36476e-21,4.36573e-32
73,1,1.36438e-21,4.02241e-32
74,1,1.36419e-21,3.62996e-32
75,1,1.36458e-21,3.19748e-32
76,1,1.36471e-21,2.75676e-32
77,1,1.36478e-21,2.41179e-32
78,1,1.3654e-21,2.33393e-32
79,1,1.36534e-21,2.75352e-32
80,1,1.36506e-21,3.98246e-32
81,1,1.36497e-21,6.45469e-32
82,1,1.36451e-21,1.07224e-31
83,1,1.36423e-21,1.74091e-31
84,1,1.36441e-21,2.71616e-31
85,1,1.36427e-21,4.06335e-31
86,1,1.3648e-21,5.89447e-31
87,1,1.36532e-21,8.39049e-31
88,1,1.36619e-21,1.18479e-30
89,1,1.36732e-21,1.66263e-30
90,1,1.36754e-21,2.30333e-30
91,1,1.36732e-21,3.11332e-30
92,1,1.36676e-21,4.06501e-30
93,1,1.36612e-21,5.0908e-30
94,1,1.36535e-21,6.10573e-30
95,1,1.36513e-21,7.04736e-30
96,1,1.36504e-21,7.92153e-30
97,1,1.36539e-21,8.80522e-30
98,1,1.36577e-21,9.80777e-30
99,1,1.36633e-21,1.10059e-29
100,1,1.36659e-21,1.2399e-29
101,1,1.36664e-21,1.38744e-29
102,0.999999,1.3668e-21,1.52307e-29
103,0.999999,1.3667e-21,1.62377e-29
104,0.999999,1.36645e-21,1.67059e-29
105,0.999999,1.36622e-21,1.65289e-29
106,1,1.36621e-21,1.5689e-29
107,1,1.36629e-21,1.4242e-29
108,1.00001,1.36685e-21,1.233e-29
109,1.00002,1.36708e-21,1.01907e-29
110,1.00003,1.36772e-21,8.1093e-30
111,1.00004,1.3683e-21,6.35209e-30
112,1.00006,1.36818e-21,5.10243e-30
113,1.00011,1.36743e-21,4.43521e-30
114,1.00024,1.36698e-21,4.31636e-30
115,1.00055,1.36585e-21,4.62623e-30
116,1.00118,1.36577e-21,5.19121e-30
117,1.00228,1.36554e-21,5.80406e-30
118,1.00399,1.36549e-21,6.24698e-30
119,1.00635,1.36588e-21,6.29812e-30
120,1.00919,1.36664e-21,5.78531e-30
121,1.01207,1.36692e-21,4.67837e-30
122,1.01421,1.36786e-21,3.16338e-30
123,1.01445,1.36804e-21,1.61741e-30
124,1.01139,1.36819e-21,5.12355e-31
125,1.00344,1.36794e-21,3.21089e-31
126,0.989121,1.36763e-21,1.46779e-30
127,0.967206,1.36696e-21,4.26606e-30
128,0.936994,1.36641e-21,8.76442e-30
129,0.898439,1.36644e-21,1.45356e-29
130,0.852215,1.36635e-21,2.05862e-29
131,0.799674,1.367e-21,2.55947e-29
132,0.742689,1.36736e-21,2.83583e-29
133,0.683427,1.36743e-21,2.82077e-29
134,0.624073,1.36747e-21,2.52596e-29
135,0.566567,1.36734e-21,2.02278e-29
136,0.512376,1.36664e-21,1.41994e-29
137,0.462366,1.36581e-21,8.33538e-30
138,0.416758,1.36494e-21,3.73278e-30
139,0.375201,1.36413e-21,1.33408e-30
140,0.336928,1.36398e-21,1.78005e-30
141,0.300974,1.36397e-21,5.22239e-30
142,0.266411,1.36451e-21,1.10828e-29
143,0.23257,1.3658e-21,1.77081e-29
144,0.199198,1.36645e-21,2.23334e-29
145,0.166536,1.36724e-21,2.19745e-29
146,0.135293,1.36724e-21,1.79014e-29
147,0.106534,1.36691e-21,2.77204e-29
148,0.0814878,1.36644e-21,1.14897e-28
149,0.061313,1.36653e-21,4.55895e-28
150,0.0468686,1.36637e-21,1.50034e-27
151,0.0385198,1.36677e-21,4.36556e-27
152,0.0360225,1.36817e-21,1.18382e-26
153,0.0385069,1.37081e-21,3.08994e-26
154,0.044567,1.3752e-21,7.89627e-26
155,0.0524447,1.38192e-21,1.98794e-25
156,0.0602813,1.39197e-21,4.93716e-25
157,0.0663957,1.4084e-21,1.20768e-24
158,0.0695457,1.43638e-21,2.90707e-24
159,0.0691287,1.48745e-21,6.88105e-24
160,0.0652876,1.58138e-21,1.60179e-23
161,0.0589044,1.75804e-21,3.66865e-23
162,0.0514809,2.09333e-21,8.27241e-23
163,0.0449234,2.73465e-21,1.83758e-22
164,0.0412661,3.96904e-21,4.02318e-22
165,0.0423763,6.35137e-21,8.68527e-22
166,0.0496882,1.09619e-20,1.84939e-21
167,0.0640075,1.98879e-20,3.88531e-21
168,0.0854186,3.71475e-20,8.05507e-21
169,0.113307,7.04279e-20,1.64834e-20
170,0.146495,1.34315e-19,3.32994e-20
171,0.183466,2.56264e-19,6.64222e-20
172,0.222639,4.87448e-19,1.30843e-19
173,0.262649,9.22294e-19,2.54574e-19
174,0.302588,1.73319e-18,4.89301e-19
175,0.342155,3.23138e-18,9.29186e-19
176,0.381705,5.97247e-18,1.74365e-18
177,0.422167,1.09369e-17,3.23378e-18
178,0.464871,1.98352e-17,5.92818e-18
179,0.511277,3.56161e-17,1.07437e-17
180,0.562691,6.33053e-17,1.92519e-17
181,0.619981,1.11368e-16,3.41148e-17
182,0.68337,1.93898e-16,5.97893e-17
183,0.752318,3.34097e-16,1.03652e-16
184,0.825527,5.69723e-16,1.77776e-16
185,0.901062,9.61535e-16,3.01695e-16
186,0.97656,1.60623e-15,5.06678e-16
187,1.04949,2.65604e-15,8.42228e-16
188,1.11742,4.348e-15,1.38589e-15
189,1.17825,7.04738e-15,2.25786e-15
190,1.23035,1.13112e-14,3.64256e-15
191,1.27263,1.79804e-14,5.82006e-15
192,1.3045,2.83117e-14,9.21158e-15
193,1.32577,4.41653e-14,1.44445e-14
194,1.33655,6.82688e-14,2.24445e-14
195,1.3371,1.04585e-13,3.45649e-14
196,1.32777,1.58818e-13,5.27665e-14
197,1.30898,2.39111e-13,7.98659e-14
198,1.2813,3.56987e-13,1.19875e-13
199,1.24553,5.28622e-13,1.78461e-13
200,1.20283,7.76539e-13,2.63565e-13
201,1.1548,1.13186e-12,3.86232e-13
202,1.1035,1.63727e-12,5.61706e-13
203,1.05143,2.35086e-12,8.10871e-13
204,1.00132,3.35117e-12,1.16214e-12
205,0.955982,4.74358e-12,1.65388e-12
206,0.917961,6.66858e-12,2.3376e-12
207,0.88934,9.31214e-12,3.28192e-12
208,0.871487,1.29188e-11,4.57769e-12
209,0.864929,1.78081e-11,6.3444e-12
210,0.869301,2.43945e-11,8.73824e-12
211,0.883405,3.32127e-11,1.1962e-11
212,0.905347,4.49472e-11,1.62773e-11
213,0.932734,6.04693e-11,2.20197e-11
214,0.962896,8.08808e-11,2.96166e-11
215,0.993122,1.07566e-10,3.96093e-11
216,1.02087,1.42253e-10,5.26791e-11
217,1.04395,1.87085e-10,6.96779e-11
218,1.0607,2.44705e-10,9.16649e-11
219,1.07008,3.1835e-10,1.19949e-10
220,1.07176,4.11963e-10,1.56137e-10
221,1.06614,5.30315e-10,2.02193e-10
222,1.0543,6.79142e-10,2.60498e-10
223,1.03792,8.65304e-10,3.33929e-10
224,1.01909,1.09695e-09,4.25933e-10
225,1.00006,1.38371e-09,5.40626e-10
226,0.983036,1.73689e-09,6.82887e-10
227,0.969852,2.16965e-09,8.58468e-10
228,0.961795,2.69729e-09,1.07411e-09
229,0.959433,3.33742e-09,1.33767e-09
230,0.962574,4.11017e-09,1.65825e-09
231,0.970319,5.03847e-09,2.04631e-09
232,0.981222,6.1482e-09,2.51385e-09
233,0.993515,7.46839e-09,3.07449e-09
234,1.00537,9.03139e-09,3.74363e-09
235,1.01518,1.0873e-08,4.53855e-09
236,1.02172,1.30325e-08,5.47854e-09
237,1.02437,1.55526e-08,6.58494e-09
238,1.0231,1.84798e-08,7.88127e-09
239,1.01845,2.18635e-08,9.39318e-09
240,1.01144,2.57564e-08,1.11485e-08
241,1.00334,3.02142e-08,1.31772e-08
242,0.995523,3.52945e-08,1.55112e-08
243,0.989187,4.1057e-08,1.81845e-08
244,0.985221,4.75621e-08,2.12323e-08
245,0.984065,5.48708e-08,2.46916e-08
246,0.98567,6.3043e-08,2.86001e-08
247,0.989528,7.21368e-08,3.29963e-08
248,0.994784,8.22071e-08,3.79183e-08
249,1.0004,9.33043e-08,4.3404e-08
250,1.00536,1.05473e-07,4.94899e-08
251,1.00883,1.18749e-07,5.62103e-08
252,1.0103,1.33162e-07,6.35969e-08
253,1.00967,1.48727e-07,7.16777e-08
254,1.00725,1.65449e-07,8.04759e-08
255,1.00364,1.8332e-07,9.00093e-08
256,0.999623,2.02314e-07,1.00289e-07
257,0.99601,2.2239e-07,1.11319e-07
258,0.993459,2.4349e-07,1.23095e-07
259,0.992376,2.65535e-07,1.35603e-07
260,0.992845,2.88428e-07,1.4882e-07
261,0.99464,3.12052e-07,1.62711e-07
262,0.997291,3.3627e-07,1.77231e-07
263,1.00019,3.60927e-07,1.92323e-07
264,1.00273,3.85849e-07,2.07919e-07
265,1.00443,4.10845e-07,2.23939e-07
266,1.005,4.35708e-07,2.40292e-07
267,1.00442,4.60221e-07,2.56875e-07
268,1.0029,4.84155e-07,2.73577e-07
269,1.00083,5.07274e-07,2.90278e-07
270,0.998705,5.29339e-07,3.06849e-07
271,0.996973,5.50113e-07,3.23156e-07
272,0.995979,5.6936e-07,3.3906e-07
273,0.995879,5.86855e-07,3.54422e-07
274,0.996625,6.02385e-07,3.691e-07
275,0.997988,6.15752e-07,3.82955e-07
276,0.999618,6.26781e-07,3.95853e-07
277,1.00113,6.35321e-07,4.07667e-07
278,1.00221,6.41248e-07,4.18277e-07
279,1.00263,6.4447e-07,4.27578e-07
280,1.00236,6.4493e-07,4.35474e-07
281,1.00152,6.42602e-07,4.41888e-07
282,1.00033,6.37501e-07,4.46759e-07
283,0.999098,6.29674e-07,4.50043e-07
284,0.998106,6.19209e-07,4.51716e-07
285,0.997561,6.06225e-07,4.51775e-07
286,0.997554,5.90874e-07,4.50236e-07
287,0.998044,5.7334e-07,4.47134e-07
288,0.998879,5.53832e-07,4.42524e-07
289,0.99984,5.32583e-07,4.36478e-07
290,1.00069,5.09843e-07,4.29086e-07
291,1.00125,4.85877e-07,4.20451e-07
292,1.0014,4.60957e-07,4.10689e-07
293,1.00114,4.35358e-07,3.99927e-07
294,1.00056,4.09355e-07,3.88298e-07
295,0.999832,3.83213e-07,3.75942e-07
296,0.999127,3.57187e-07,3.62998e-07
297,0.998616,3.31515e-07,3.49608e-07
298,0.998405,3.06416e-07,3.35907e-07
299,0.99852,2.82085e-07,3.22029e-07
300,0.99891,2.58691e-07,3.08095e-07
301,0.999458,2.36378e-07,2.94221e-07
302,1.00002,2.15259e-07,2.80509e-07
303,1.00046,1.95421e-07,2.6705e-07
304,1.00069,1.76922e-07,2.53921e-07
305,1.00066,1.59794e-07,2.41187e-07
306,1.0004,1.44043e-07,2.28897e-07
307,0.999998,1.29653e-07,2.17091e-07
308,0.999555,1.16588e-07,2.05792e-07
309,0.999186,1.04794e-07,1.95016e-07
310,0.998972,9.42038e-08,1.84766e-07
311,0.998954,8.47385e-08,1.75037e-07
312,0.999119,7.63123e-08,1.65815e-07
313,0.999414,6.88341e-08,1.57084e-07
314,0.999756,6.22117e-08,1.48819e-07
315,1.00006,5.63529e-08,1.40995e-07
316,1.00025,5.11689e-08,1.33585e-07
317,1.00029,4.65755e-08,1.2656e-07
318,1.00019,4.24942e-08,1.19893e-07
319,0.999972,3.8854e-08,1.13559e-07
320,0.99971,3.55914e-08,1.07533e-07
321,0.99947,3.26508e-08,1.01794e-07
322,0.999308,2.99846e-08,9.63239e-08
323,0.999257,2.75528e-08,9.11057e-08
324,0.999322,2.53225e-08,8.61262e-08
325,0.999475,2.32672e-08,8.1374e-08
326,0.999673,2.1366e-08,7.68398e-08
327,0.999861,1.96029e-08,7.2516e-08
328,0.999995,1.79655e-08,6.83964e-08
329,1.00005,1.64448e-08,6.44753e-08
330,1.00001,1.50339e-08,6.07478e-08
331,0.999896,1.37274e-08,5.72091e-08
332,0.999748,1.25211e-08,5.38543e-08
333,0.999602,1.14111e-08,5.06781e-08
334,0.999494,1.03936e-08,4.7675e-08
335,0.999449,9.46491e-09,4.48387e-08
336,0.999472,8.62086e-09,4.21628e-08
337,0.999551,7.85696e-09,3.964e-08
338,0.999662,7.16838e-09,3.72629e-08
339,0.999774,6.54993e-09,3.50239e-08
340,0.999859,5.99618e-09,3.29153e-08
341,0.999898,5.50156e-09,3.09293e-08
342,0.999884,5.06045e-09,2.90585e-08
343,0.999826,4.66731e-09,2.72958e-08
344,0.999742,4.31676e-09,2.56344e-08
345,0.999657,4.00372e-09,2.4068e-08
346,0.999591,3.72344e-09,2.25909e-08
347,0.99956,3.4716e-09,2.11979e-08
348,0.999569,3.24433e-09,1.98841e-08
349,0.999612,3.0382e-09,1.86452e-08
350,0.999676,2.85029e-09,1.74773e-08
351,0.999741,2.67813e-09,1.63768e-08
352,0.999791,2.51964e-09,1.53402e-08
353,0.999815,2.37317e-09,1.43646e-08
354,0.999808,2.23736e-09,1.34468e-08
355,0.999775,2.11116e-09,1.25841e-08
356,0.999726,1.99374e-09,1.17737e-08
357,0.999676,1.88445e-09,1.10129e-08
358,0.999638,1.78276e-09,1.02991e-08
359,0.999621,1.68826e-09,9.62963e-09
360,0.999627,1.60057e-09,9.00201e-09
361,0.999653,1.51935e-09,8.41373e-09
362,0.999691,1.44427e-09,7.8624e-09
363,0.99973,1.37499e-09,7.34573e-09
364,0.999759,1.31113e-09,6.86151e-09
365,0.999771,1.25229e-09,6.40769e-09
366,0.999765,1.19805e-09,5.98233e-09
367,0.999743,1.14796e-09,5.58364e-09
368,0.999713,1.10154e-09,5.20998e-09
369,0.999682,1.05834e-09,4.85982e-09
370,0.99966,1.0179e-09,4.53176e-09
371,0.999652,9.79804e-10,4.22452e-09
372,0.999658,9.43666e-10,3.93688e-09
373,0.999677,9.09163e-10,3.66773e-09
374,0.999702,8.76033e-10,3.416e-09
375,0.999726,8.44075e-10,3.18067e-09
376,0.999743,8.13148e-10,2.96078e-09
377,0.999749,7.83169e-10,2.7554e-09
378,0.999743,7.54094e-10,2.56365e-09
379,0.999726,7.25916e-10,2.38467e-09
380,0.999705,6.98647e-10,2.21765e-09
381,0.999685,6.7231e-10,2.06183e-09
382,0.999671,6.46926e-10,1.91648e-09
383,0.999668,6.22511e-10,1.78091e-09
384,0.999674,5.99069e-10,1.65448e-09
385,0.999688,5.76588e-10,1.53659e-09
386,0.999707,5.5504e-10,1.42668e-09
387,0.999724,5.34383e-10,1.32422e-09
388,0.999735,5.14561e-10,1.22873e-09
389,0.999738,4.95511e-10,1.13975e-09
390,0.999731,4.77163e-10,1.05687e-09
391,0.999719,4.59447e-10,9.79687e-10
392,0.999703,4.42297e-10,9.0784e-10
393,0.999688,4.25655e-10,8.40986e-10
394,0.999678,4.09473e-10,7.78806e-10
395,0.999676,3.93716e-10,7.20999e-10
396,0.999682,3.78365e-10,6.67282e-10
397,0.999693,3.63414e-10,6.17386e-10
398,0.999708,3.48867e-10,5.71055e-10
399,0.99972,3.34738e-10,5.28047e-10
400,0.999729,3.21044e-10,4.88132e-10
401,0.999731,3.07804e-10,4.51093e-10
402,0.999726,2.95032e-10,4.16726e-10
403,0.999716,2.82735e-10,3.84843e-10
404,0.999703,2.70912e-10,3.55268e-10
405,0.999691,2.59553e-10,3.27838e-10
406,0.999684,2.4864e-10,3.02404e-10
407,0.999682,2.38151e-10,2.78831e-10
408,0.999686,2.28059e-10,2.5699e-10
409,0.999695,2.18338e-10,2.36766e-10
410,0.999706,2.08963e-10,2.18048e-10
411,0.999717,1.99913e-10,2.00734e-10
412,0.999724,1.91174e-10,1.84725e-10
413,0.999726,1.82734e-10,1.69929e-10
414,0.999722,1.74587e-10,1.56259e-10
415,0.999715,1.66728e-10,1.43633e-10
416,0.999705,1.59157e-10,1.31972e-10
417,0.999695,1.51871e-10,1.21206e-10
418,0.999689,1.44868e-10,1.11268e-10
419,0.999687,1.38145e-10,1.02098e-10
420,0.999689,1.31697e-10,9.36376e-11
421,0.999696,1.25518e-10,8.58365e-11
422,0.999704,1.19602e-10,7.86467e-11
423,0.999713,1.13939e-10,7.20235e-11
424,0.999719,1.0852e-10,6.59254e-11
425,0.999721,1.03337e-10,6.03133e-11
426,0.999719,9.83794e-11,5.51508e-11
427,0.999714,9.36366e-11,5.04035e-11
428,0.999707,8.90986e-11,4.60395e-11
429,0.999699,8.47552e-11,4.20293e-11
430,0.999693,8.05968e-11,3.83457e-11
431,0.999691,7.66145e-11,3.49635e-11
432,0.999692,7.28007e-11,3.18599e-11
433,0.999696,6.91489e-11,2.90136e-11
434,0.999703,6.56544e-11,2.64051e-11
435,0.999709,6.23133e-11,2.4016e-11
436,0.999715,5.91228e-11,2.18293e-11
437,0.999717,5.608e-11,1.98289e-11
438,0.999717,5.31822e-11,1.79997e-11
439,0.999713,5.04255e-11,1.63277e-11
440,0.999708,4.78052e-11,1.47997e-11
441,0.999702,4.53155e-11,1.34038e-11
442,0.999697,4.29493e-11,1.21291e-11
443,0.999695,4.06994e-11,1.09657e-11
444,0.999695,3.85582e-11,9.90456e-12
445,0.999697,3.65186e-11,8.93769e-12
446,0.999702,3.45746e-11,8.05765e-12
447,0.999707,3.27213e-11,7.25757e-12
448,0.999711,3.09548e-11,6.53098e-12
449,0.999714,2.92724e-11,5.8718e-12
450,0.999714,2.76721e-11,5.27423e-12
451,0.999712,2.61521e-11,4.7328e-12
452,0.999709,2.47103e-11,4.24242e-12
453,0.999704,2.33444e-11,3.79839e-12
454,0.9997,2.20512e-11,3.39643e-12
455,0.999698,2.08273e-11,3.03274e-12
456,0.999697,1.96685e-11,2.70392e-12
457,0.999699,1.85709e-11,2.40699e-12
458,0.999701,1.75303e-11,2.13926e-12
459,0.999705,1.65432e-11,1.89831e-12
460,0.999708,1.56067e-11,1.68189e-12
461,0.999711,1.47182e-11,1.48786e-12
462,0.999712,1.38758e-11,1.31421e-12
463,0.999711,1.30778e-11,1.15901e-12
464,0.999709,1.23227e-11,1.02042e-12
465,0.999706,1.1609e-11,8.96745e-13
466,0.999703,1.09347e-11,7.8644e-13
467,0.9997,1.02981e-11,6.88118e-13
468,0.999699,9.69683e-12,6.00562e-13
469,0.9997,9.12885e-12,5.22717e-13
470,0.999702,8.59201e-12,4.53664e-13
471,0.999704,8.08443e-12,3.92589e-13
472,0.999707,7.60449e-12,3.38762e-13
473,0.999709,7.15086e-12,2.91503e-13
474,0.99971,6.72243e-12,2.50168e-13
475,0.99971,6.31824e-12,2.14145e-13
476,0.999708,5.93736e-12,1.8285e-13
477,0.999706,5.57878e-12,1.55734e-13
478,0.999704,5.24137e-12,1.32296e-13
479,0.999702,4.92388e-12,1.12086e-13
480,0.999701,4.62494e-12,9.47077e-14
481,0.999701,4.34319e-12,7.98213e-14
482,0.999702,4.07737e-12,6.71351e-14
483,0.999704,3.82637e-12,5.63979e-14
484,0.999705,3.58933e-12,4.73902e-14
485,0.999707,3.36559e-12,3.99153e-14
486,0.999708,3.15469e-12,3.37936e-14
487,0.999708,2.95624e-12,2.88588e-14
488,0.999708,2.76989e-12,2.49565e-14
489,0.999706,2.59522e-12,2.1944e-14
490,0.999705,2.43168e-12,1.96912e-14
491,0.999704,2.27858e-12,1.8081e-14
492,0.999703,2.13513e-12,1.70086e-14
493,0.999702,2.0005e-12,1.63808e-14
494,0.999703,1.87385e-12,1.61146e-14
495,0.999704,1.75449e-12,1.61368e-14
496,0.999705,1.64186e-12,1.63834e-14
497,0.999706,1.53556e-12,1.67996e-14
498,0.999707,1.43537e-12,1.73406e-14
499,0.999707,1.34115e-12,1.79718e-14
500,0.999707,1.25282e-12,1.86684e-14
501,0.999706,1.17026e-12,1.9414e-14
502,0.999705,1.09329e-12,2.01975e-14
503,0.999704,1.02161e-12,2.10104e-14
504,0.999704,9.54827e-13,2.18429e-14
505,0.999703,8.92494e-13,2.26815e-14
506,0.999703,8.34136e-13,2.35079e-14
507,0.999704,7.79313e-13,2.42995e-14
508,0.999705,7.2767e-13,2.50322e-14
509,0.999705,6.78954e-13,2.56836e-14
510,0.999706,6.33023e-13,2.62375e-14
511,0.999706,5.89817e-13,2.66863e-14
512,0.999707,5.49326e-13,2.7033e-14
513,0.999706,5.11544e-13,2.72897e-14
514,0.999706,4.76429e-13,2.7475e-14
515,0.999705,4.43881e-13,2.76094e-14
516,0.999704,4.13731e-13,2.77107e-14
517,0.999704,3.85755e-13,2.77894e-14
518,0.999704,3.59702e-13,2.78469e-14
519,0.999704,3.35325e-13,2.78753e-14
520,0.999704,3.12414e-13,2.786e-14
521,0.999705,2.90816e-13,2.77836e-14
522,0.999706,2.70443e-13,2.76311e-14
523,0.999706,2.51265e-13,2.73942e-14
524,0.999706,2.33292e-13,2.7074e-14
525,0.999706,2.16544e-13,2.66817e-14
526,0.999706,2.01028e-13,2.62363e-14
527,0.999705,1.86719e-13,2.57607e-14
528,0.999705,1.73549e-13,2.52771e-14
529,0.999704,1.61411e-13,2.48022e-14
530,0.999704,1.50176e-13,2.43438e-14
531,0.999704,1.39709e-13,2.39001e-14
532,0.999705,1.29889e-13,2.34606e-14
533,0.999705,1.20627e-13,2.30098e-14
534,0.999705,1.11874e-13,2.25313e-14
535,0.999706,1.03617e-13,2.2013e-14
536,0.999706,9.5869e-14,2.14499e-14
537,0.999706,8.86568e-14,2.08459e-14
538,0.999705,8.20007e-14,2.02134e-14
539,0.999705,7.59031e-14,1.95701e-14
540,0.999705,7.03405e-14,1.89353e-14
541,0.999705,6.52636e-14,1.83255e-14
542,0.999705,6.06045e-14,1.77507e-14
543,0.999705,5.62878e-14,1.72126e-14
544,0.999705,5.22442e-14,1.67049e-14
545,0.999705,4.84211e-14,1.62153e-14
546,0.999705,4.47893e-14,1.57286e-14
547,0.999705,4.1343e-14,1.52312e-14
548,0.999705,3.80953e-14,1.47143e-14
549,0.999705,3.5069e-14,1.41763e-14
550,0.999705,3.2286e-14,1.36226e-14
551,0.999705,2.97583e-14,1.30648e-14
552,0.999705,2.74819e-14,1.25174e-14
553,0.999705,2.54355e-14,1.19944e-14
554,0.999705,2.35843e-14,1.15061e-14
555,0.999705,2.1886e-14,1.10567e-14
556,0.999705,2.02996e-14,1.06436e-14
557,0.999705,1.87927e-14,1.02583e-14
558,0.999705,1.73467e-14,9.88898e-15
559,0.999705,1.59579e-14,9.52314e-15
560,0.999705,1.46355e-14,9.15099e-15
561,0.999705,1.33964e-14,8.76756e-15
562,0.999705,1.22586e-14,8.37375e-15
563,0.999705,1.12349e-14,7.97584e-15
564,0.999705,1.0329e-14,7.58372e-15
565,0.999705,9.5334e-15,7.20833e-15
566,0.999705,8.83089e-15,6.85893e-15
567,0.999705,8.19832e-15,6.54088e-15
568,0.999705,7.61155e-15,6.25449e-15
569,0.999705,7.0505e-15,5.9951e-15
570,0.999705,6.50274e-15,5.75441e-15
571,0.999705,5.96515e-15,5.52258e-15
572,0.999705,5.44303e-15,5.29063e-15
573,0.999705,4.94739e-15,5.05253e-15
574,0.999705,4.49096e-15,4.80644e-15
575,0.999705,4.08425e-15,4.55491e-15
576,0.999705,3.73245e-15,4.30399e-15
577,0.999705,3.43396e-15,4.06154e-15
578,0.999705,3.18082e-15,3.83517e-15
579,0.999705,2.96064e-15,3.63037e-15
580,0.999705,2.75952e-15,3.4492e-15
581,0.999705,2.56525e-15,3.28991e-15
582,0.999705,2.36978e-15,3.14746e-15
583,0.999705,2.17052e-15,3.01487e-15
584,0.999705,1.97023e-15,2.88494e-15
585,0.999705,1.77555e-15,2.75191e-15
586,0.999705,1.59474e-15,2.61273e-15
587,0.999705,1.43516e-15,2.46761e-15
588,0.999705,1.30127e-15,2.31974e-15
589,0.999705,1.19348e-15,2.17427e-15
590,0.999705,1.10819e-15,2.03697e-15
591,0.999705,1.03877e-15,1.91271e-15
592,0.999705,9.77355e-16,1.80426e-15
593,0.999705,9.16681e-16,1.71175e-15
594,0.999705,8.51746e-16,1.63264e-15
595,0.999705,7.80728e-16,1.5625e-15
596,0.999705,7.05063e-16,1.49607e-15
597,0.999705,6.2869e-16,1.42857e-15
598,0.999705,5.56741e-16,1.35678e-15
599,0.999705,4.94017e-16,1.27963e-15
600,0.999705,4.4369e-16,1.19839e-15
601,0.999705,4.06529e-16,1.11611e-15
602,0.999705,3.80811e-16,1.03678e-15
603,0.999705,3.62892e-16,9.64293e-16
604,0.999705,3.48218e-16,9.01433e-16
605,0.999705,3.32502e-16,8.49272e-16
606,0.999705,3.12736e-16,8.06951e-16
607,0.999705,2.878e-16,7.71967e-16
608,0.999705,2.58556e-16,7.40842e-16
609,0.999705,2.27426e-16,7.09981e-16
610,0.999705,1.97607e-16,6.76519e-16
611,0.999705,1.72147e-16,6.38938e-16
612,0.999705,1.53128e-16,5.97331e-16
613,0.999705,1.41156e-16,5.53255e-16
614,0.999705,1.35288e-16,5.09245e-16
615,0.999705,1.33358e-16,4.68125e-16
616,0.999705,1.32613e-16,4.32287e-16
617,0.999705,1.30451e-16,4.03117e-16
618,0.999705,1.25064e-16,3.80704e-16
619,0.999705,1.15829e-16,3.63873e-16
