t,T+R,N_0,N_1
1579,0.99554,0.213262,0.257485
1580,0.99554,0.213262,0.257485
1581,0.99554,0.213262,0.257485
1582,0.99554,0.213262,0.257485
1583,0.99554,0.213262,0.257485
1584,0.99554,0.213262,0.257485
1585,0.99554,0.213262,0.257485
1586,0.99554,0.213262,0.257485
1587,0.99554,0.213262,0.257485
1588,0.99554,0.213262,0.257485
1589,0.99554,0.213262,0.257485
1590,0.99554,0.213262,0.257485
1591,0.99554,0.213262,0.257485
1592,0.99554,0.213262,0.257485
1593,0.99554,0.213262,0.257485
1594,0.99554,0.213262,0.257485
1595,0.99554,0.213262,0.257485
1596,0.99554,0.213262,0.257485
1597,0.99554,0.213262,0.257485
1598,0.99554,0.213262,0.257485
1599,0.99554,0.213262,0.257485
1600,0.99554,0.213262,0.257485
1601,0.99554,0.213262,0.257485
1602,0.99554,0.213262,0.257485
1603,0.99554,0.213262,0.257485
1604,0.99554,0.213262,0.257485
1605,0.99554,0.213262,0.257485
1606,0.99554,0.213262,0.257485
1607,0.99554,0.213262,0.257485
1608,0.99554,0.213262,0.257485
1609,0.99554,0.213262,0.257485
1610,0.99554,0.213262,0.257485
1611,0.99554,0.213262,0.257485
1612,0.99554,0.213262,0.257485
1613,0.99554,0.213262,0.257485
1614,0.99554,0.213262,0.257485
1615,0.99554,0.213262,0.257485
1616,0.99554,0.213262,0.257485
1617,0.99554,0.213262,0.257485
1618,0.99554,0.213262,0.257485
1619,0.99554,0.213262,0.257485
1620,0.99554,0.213262,0.257485
1621,0.99554,0.213262,0.257485
1622,0.99554,0.213262,0.257485
1623,0.99554,0.213262,0.257485
1624,0.99554,0.213262,0.257485
1625,0.99554,0.213262,0.257485
1626,0.99554,0.213262,0.257485
1627,0.99554,0.213262,0.257485
1628,0.99554,0.213262,0.257485
1629,0.99554,0.213262,0.257485
1630,0.99554,0.213262,0.257485
1631,0.99554,0.213262,0.257485
1632,0.99554,0.213262,0.257485
1633,0.99554,0.213262,0.257485
1634,0.99554,0.213262,0.257485
1635,0.99554,0.213262,0.257485
1636,0.99554,0.213262,0.257485
1637,0.99554,0.213262,0.257485
1638,0.99554,0.213262,0.257485
1639,0.99554,0.213262,0.257485
1640,0.99554,0.213262,0.257485
1641,0.99554,0.213262,0.257485
1642,0.99554,0.213262,0.257485
1643,0.99554,0.213262,0.257485
1644,0.99554,0.213262,0.257485
1645,0.99554,0.213262,0.257485
1646,0.99554,0.213262,0.257485
1647,0.99554,0.213262,0.257485
1648,0.99554,0.213262,0.257485
1649,0.99554,0.213262,0.257485
1650,0.99554,0.213262,0.257485
1651,0.99554,0.213262,0.257485
1652,0.99554,0.213262,0.257485
1653,0.99554,0.213262,0.257485
1654,0.99554,0.213262,0.257485
1655,0.99554,0.213262,0.257485
1656,0.99554,0.213262,0.257485
1657,0.99554,0.213262,0.257485
1658,0.99554,0.213262,0.257485
1659,0.99554,0.213262,0.257485
1660,0.99554,0.213262,0.257485
1661,0.99554,0.213262,0.257485
1662,0.99554,0.213262,0.257485
1663,0.99554,0.213262,0.257485
1664,0.99554,0.213262,0.257485
1665,0.99554,0.213262,0.257485
1666,0.99554,0.213262,0.257485
1667,0.99554,0.213262,0.257485
1668,0.99554,0.213262,0.257485
1669,0.99554,0.213262,0.257485
1670,0.99554,0.213262,0.257485
1671,0.99554,0.213262,0.257485
1672,0.99554,0.213262,0.257485
1673,0.99554,0.213262,0.257485
1674,0.99554,0.213262,0.257485
1675,0.99554,0.213262,0.257485
1676,0.99554,0.213262,0.257485
1677,0.99554,0.213262,0.257485
1678,0.99554,0.213262,0.257485
1679,0.99554,0.213262,0.257485
1680,0.99554,0.213262,0.257485
1681,0.99554,0.213262,0.257485
1682,0.99554,0.213262,0.257485
1683,0.99554,0.213262,0.257485
1684,0.99554,0.213262,0.257485
1685,0.99554,0.213262,0.257485
1686,0.99554,0.213262,0.257485
1687,0.99554,0.213262,0.257485
1688,0.99554,0.213262,0.257485
1689,0.99554,0.213262,0.257485
1690,0.99554,0.213262,0.257485
1691,0.99554,0.213262,0.257485
1692,0.99554,0.213262,0.257485
1693,0.99554,0.213262,0.257485
1694,0.99554,0.213262,0.257485
1695,0.99554,0.213262,0.257485
1696,0.99554,0.213262,0.257485
1697,0.99554,0.213262,0.257485
1698,0.99554,0.213262,0.257485
1699,0.99554,0.213262,0.257485
1700,0.99554,0.213262,0.257485
1701,0.99554,0.213262,0.257485
1702,0.99554,0.213262,0.257485
1703,0.99554,0.213262,0.257485
1704,0.99554,0.213262,0.257485
1705,0.99554,0.213262,0.257485
1706,0.99554,0.213262,0.257485
1707,0.99554,0.213262,0.257485
1708,0.99554,0.213262,0.257485
1709,0.99554,0.213262,0.257485
1710,0.99554,0.213262,0.257485
1711,0.99554,0.213262,0.257485
1712,0.99554,0.213262,0.257485
1713,0.99554,0.213262,0.257485
1714,0.99554,0.213262,0.257485
1715,0.99554,0.213262,0.257485
1716,0.99554,0.213262,0.257485
1717,0.99554,0.213262,0.257485
1718,0.99554,0.213262,0.257485
1719,0.99554,0.213262,0.257485
1720,0.99554,0.213262,0.257485
1721,0.99554,0.213262,0.257485
1722,0.99554,0.213262,0.257485
1723,0.99554,0.213262,0.257485
1724,0.99554,0.213262,0.257485
1725,0.99554,0.213262,0.257485
1726,0.99554,0.213262,0.257485
1727,0.99554,0.213262,0.257485
1728,0.99554,0.213262,0.257485
1729,0.99554,0.213262,0.257485
1730,0.99554,0.213262,0.257485
1731,0.99554,0.213262,0.257485
1732,0.99554,0.213262,0.257485
1733,0.99554,0.213262,0.257485
1734,0.99554,0.213262,0.257485
1735,0.99554,0.213262,0.257485
1736,0.99554,0.213262,0.257485
1737,0.99554,0.213262,0.257485
1738,0.99554,0.213262,0.257485
1739,0.99554,0.213262,0.257485
1740,0.99554,0.213262,0.257485
1741,0.99554,0.213262,0.257485
1742,0.99554,0.213262,0.257485
1743,0.99554,0.213262,0.257485
1744,0.99554,0.213262,0.257485
1745,0.99554,0.213262,0.257485
1746,0.99554,0.213262,0.257485
1747,0.99554,0.213262,0.257485
1748,0.99554,0.213262,0.257485
1749,0.99554,0.213262,0.257485
1750,0.99554,0.213262,0.257485
1751,0.99554,0.213262,0.257485
1752,0.99554,0.213262,0.257485
1753,0.99554,0.213262,0.257485
1754,0.99554,0.213262,0.257485
1755,0.99554,0.213262,0.257485
1756,0.99554,0.213262,0.257485
1757,0.99554,0.213262,0.257485
1758,0.99554,0.213262,0.257485
1759,0.99554,0.213262,0.257485
1760,0.99554,0.213262,0.257485
1761,0.99554,0.213262,0.257485
1762,0.99554,0.213262,0.257485
1763,0.99554,0.213262,0.257485
1764,0.99554,0.213262,0.257485
1765,0.99554,0.213262,0.257485
1766,0.99554,0.213262,0.257485
1767,0.99554,0.213262,0.257485
1768,0.99554,0.213262,0.257485
1769,0.99554,0.213262,0.257485
1770,0.99554,0.213262,0.257485
1771,0.99554,0.213262,0.257485
1772,0.99554,0.213262,0.257485
1773,0.99554,0.213262,0.257485
1774,0.99554,0.213262,0.257485
1775,0.99554,0.213262,0.257485
1776,0.99554,0.213262,0.257485
1777,0.99554,0.213262,0.257485
1778,0.99554,0.213262,0.257485
1779,0.99554,0.213262,0.257485
1780,0.99554,0.213262,0.257485
1781,0.99554,0.213262,0.257485
1782,0.99554,0.213262,0.257485
1783,0.99554,0.213262,0.257485
1784,0.99554,0.213262,0.257485
1785,0.99554,0.213262,0.257485
1786,0.99554,0.213262,0.257485
1787,0.99554,0.213262,0.257485
1788,0.99554,0.213262,0.257485
1789,0.99554,0.213262,0.257485
1790,0.99554,0.213262,0.257485
1791,0.99554,0.213262,0.257485
1792,0.99554,0.213262,0.257485
1793,0.99554,0.213262,0.257485
1794,0.99554,0.213262,0.257485
1795,0.99554,0.213262,0.257485
1796,0.99554,0.213262,0.257485
1797,0.99554,0.213262,0.257485
1798,0.99554,0.213262,0.257485
1799,0.99554,0.213262,0.257485
1800,0.99554,0.213262,0.257485
1801,0.99554,0.213262,0.257485
1802,0.99554,0.213262,0.257485
1803,0.99554,0.213262,0.257485
1804,0.99554,0.213262,0.257485
1805,0.99554,0.213262,0.257485
1806,0.99554,0.213262,0.257485
1807,0.99554,0.213262,0.257485
1808,0.99554,0.213262,0.257485
1809,0.99554,0.213262,0.257485
1810,0.99554,0.213262,0.257485
1811,0.99554,0.213262,0.257485
1812,0.99554,0.213262,0.257485
1813,0.99554,0.213262,0.257485
1814,0.99554,0.213262,0.257485
1815,0.99554,0.213262,0.257485
1816,0.99554,0.213262,0.257485
1817,0.99554,0.213262,0.257485
1818,0.99554,0.213262,0.257485
1819,0.99554,0.213262,0.257485
1820,0.99554,0.213262,0.257485
1821,0.99554,0.213262,0.257485
1822,0.99554,0.213262,0.257485
1823,0.99554,0.213262,0.257485
1824,0.99554,0.213262,0.257485
1825,0.99554,0.213262,0.257485
1826,0.99554,0.213262,0.257485
1827,0.99554,0.213262,0.257485
1828,0.99554,0.213262,0.257485
1829,0.99554,0.213262,0.257485
1830,0.99554,0.213262,0.257485
1831,0.99554,0.213262,0.257485
1832,0.99554,0.213262,0.257485
1833,0.99554,0.213262,0.257485
1834,0.99554,0.213262,0.257485
1835,0.99554,0.213262,0.257485
1836,0.99554,0.213262,0.257485
1837,0.99554,0.213262,0.257485
1838,0.99554,0.213262,0.257485
1839,0.99554,0.213262,0.257485
1840,0.99554,0.213262,0.257485
1841,0.99554,0.213262,0.257485
1842,0.99554,0.213262,0.257485
1843,0.99554,0.213262,0.257485
1844,0.99554,0.213262,0.257485
1845,0.99554,0.213262,0.257485
1846,0.99554,0.213262,0.257485
1847,0.99554,0.213262,0.257485
1848,0.99554,0.213262,0.257485
1849,0.99554,0.213262,0.257485
1850,0.99554,0.213262,0.257485
1851,0.99554,0.213262,0.257485
1852,0.99554,0.213262,0.257485
1853,0.99554,0.213262,0.257485
1854,0.99554,0.213262,0.257485
1855,0.99554,0.213262,0.257485
1856,0.99554,0.213262,0.257485
1857,0.99554,0.213262,0.257485
1858,0.99554,0.213262,0.257485
1859,0.99554,0.213262,0.257485
1860,0.99554,0.213262,0.257485
1861,0.99554,0.213262,0.257485
1862,0.99554,0.213262,0.257485
1863,0.99554,0.213262,0.257485
1864,0.99554,0.213262,0.257485
1865,0.99554,0.213262,0.257485
1866,0.99554,0.213262,0.257485
1867,0.99554,0.213262,0.257485
1868,0.99554,0.213262,0.257485
1869,0.99554,0.213262,0.257485
1870,0.99554,0.213262,0.257485
1871,0.99554,0.213262,0.257485
1872,0.99554,0.213262,0.257485
1873,0.99554,0.213262,0.257485
1874,0.99554,0.213262,0.257485
1875,0.99554,0.213262,0.257485
1876,0.99554,0.213262,0.257485
1877,0.99554,0.213262,0.257485
1878,0.99554,0.213262,0.257485
1879,0.99554,0.213262,0.257485
1880,0.99554,0.213262,0.257485
1881,0.99554,0.213262,0.257485
1882,0.99554,0.213262,0.257485
1883,0.99554,0.213262,0.257485
1884,0.99554,0.213262,0.257485
1885,0.99554,0.213262,0.257485
1886,0.99554,0.213262,0.257485
1887,0.99554,0.213262,0.257485
1888,0.99554,0.213262,0.257485
1889,0.99554,0.213262,0.257485
1890,0.99554,0.213262,0.257485
1891,0.99554,0.213262,0.257485
1892,0.99554,0.213262,0.257485
1893,0.99554,0.213262,0.257485
1894,0.99554,0.213262,0.257485
1895,0.99554,0.213262,0.257485
1896,0.99554,0.213262,0.257485
1897,0.99554,0.213262,0.257485
1898,0.99554,0.213262,0.257485
1899,0.99554,0.213262,0.257485
1900,0.99554,0.213262,0.257485
1901,0.99554,0.213262,0.257485
1902,0.99554,0.213262,0.257485
1903,0.99554,0.213262,0.257485
1904,0.99554,0.213262,0.257485
1905,0.99554,0.213262,0.257485
1906,0.99554,0.213262,0.257485
1907,0.99554,0.213262,0.257485
1908,0.99554,0.213262,0.257485
1909,0.99554,0.213262,0.257485
1910,0.99554,0.213262,0.257485
1911,0.99554,0.213262,0.257485
1912,0.99554,0.213262,0.257485
1913,0.99554,0.213262,0.257485
1914,0.99554,0.213262,0.257485
1915,0.99554,0.213262,0.257485
1916,0.99554,0.213262,0.257485
1917,0.99554,0.213262,0.257485
1918,0.99554,0.213262,0.257485
1919,0.99554,0.213262,0.257485
1920,0.99554,0.213262,0.257485
1921,0.99554,0.213262,0.257485
1922,0.99554,0.213262,0.257485
1923,0.99554,0.213262,0.257485
1924,0.99554,0.213262,0.257485
1925,0.99554,0.213262,0.257485
1926,0.99554,0.213262,0.257485
1927,0.99554,0.213262,0.257485
1928,0.99554,0.213262,0.257485
1929,0.99554,0.213262,0.257485
1930,0.99554,0.213262,0.257485
1931,0.99554,0.213262,0.257485
1932,0.99554,0.213262,0.257485
1933,0.99554,0.213262,0.257485
1934,0.99554,0.213262,0.257485
1935,0.99554,0.213262,0.257485
1936,0.99554,0.213262,0.257485
1937,0.99554,0.213262,0.257485
1938,0.99554,0.213262,0.257485
1939,0.99554,0.213262,0.257485
1940,0.99554,0.213262,0.257485
1941,0.99554,0.213262,0.257485
1942,0.99554,0.213262,0.257485
1943,0.99554,0.213262,0.257485
1944,0.99554,0.213262,0.257485
1945,0.99554,0.213262,0.257485
1946,0.99554,0.213262,0.257485
1947,0.99554,0.213262,0.257485
1948,0.99554,0.213262,0.257485
1949,0.99554,0.213262,0.257485
1950,0.99554,0.213262,0.257485
1951,0.99554,0.213262,0.257485
1952,0.99554,0.213262,0.257485
1953,0.99554,0.213262,0.257485
1954,0.99554,0.213262,0.257485
1955,0.99554,0.213262,0.257485
1956,0.99554,0.213262,0.257485
1957,0.99554,0.213262,0.257485
1958,0.99554,0.213262,0.257485
1959,0.99554,0.213262,0.257485
1960,0.99554,0.213262,0.257485
1961,0.99554,0.213262,0.257485
1962,0.99554,0.213262,0.257485
1963,0.99554,0.213262,0.257485
1964,0.99554,0.213262,0.257485
1965,0.99554,0.213262,0.257485
1966,0.99554,0.213262,0.257485
1967,0.99554,0.213262,0.257485
1968,0.99554,0.213262,0.257485
1969,0.99554,0.213262,0.257485
1970,0.99554,0.213262,0.257485
1971,0.99554,0.213262,0.257485
1972,0.99554,0.213262,0.257485
1973,0.99554,0.213262,0.257485
1974,0.99554,0.213262,0.257485
1975,0.99554,0.213262,0.257485
1976,0.99554,0.213262,0.257485
1977,0.99554,0.213262,0.257485
1978,0.99554,0.213262,0.257485
1979,0.99554,0.213262,0.257485
1980,0.99554,0.213262,0.257485
1981,0.99554,0.213262,0.257485
1982,0.99554,0.213262,0.257485
1983,0.99554,0.213262,0.257485
1984,0.99554,0.213262,0.257485
1985,0.99554,0.213262,0.257485
1986,0.99554,0.213262,0.257485
1987,0.99554,0.213262,0.257485
1988,0.99554,0.213262,0.257485
1989,0.99554,0.213262,0.257485
1990,0.99554,0.213262,0.257485
1991,0.99554,0.213262,0.257485
1992,0.99554,0.213262,0.257485
1993,0.99554,0.213262,0.257485
1994,0.99554,0.213262,0.257485
1995,0.99554,0.213262,0.257485
1996,0.99554,0.213262,0.257485
1997,0.99554,0.213262,0.257485
1998,0.99554,0.213262,0.257485
1999,0.99554,0.213262,0.257485
2000,0.99554,0.213262,0.257485
2001,0.99554,0.213262,0.257485
2002,0.99554,0.213262,0.257485
2003,0.99554,0.213262,0.257485
2004,0.99554,0.213262,0.257485
2005,0.99554,0.213262,0.257485
2006,0.99554,0.213262,0.257485
2007,0.99554,0.213262,0.257485
2008,0.99554,0.213262,0.257485
2009,0.99554,0.213262,0.257485
2010,0.99554,0.213262,0.257485
2011,0.99554,0.213262,0.257485
2012,0.99554,0.213262,0.257485
2013,0.99554,0.213262,0.257485
2014,0.99554,0.213262,0.257485
2015,0.99554,0.213262,0.257485
2016,0.99554,0.213262,0.257485
2017,0.99554,0.213262,0.257485
2018,0.99554,0.213262,0.257485
2019,0.99554,0.213262,0.257485
2020,0.99554,0.213262,0.257485
2021,0.99554,0.213262,0.257485
2022,0.99554,0.213262,0.257485
2023,0.99554,0.213262,0.257485
2024,0.99554,0.213262,0.257485
2025,0.99554,0.213262,0.257485
2026,0.99554,0.213262,0.257485
2027,0.99554,0.213262,0.257485
2028,0.99554,0.213262,0.257485
2029,0.99554,0.213262,0.257485
2030,0.99554,0.213262,0.257485
2031,0.99554,0.213262,0.257485
2032,0.99554,0.213262,0.257485
2033,0.99554,0.213262,0.257485
2034,0.99554,0.213262,0.257485
2035,0.99554,0.213262,0.257485
2036,0.99554,0.213262,0.257485
2037,0.99554,0.213262,0.257485
2038,0.99554,0.213262,0.257485
2039,0.99554,0.213262,0.257485
2040,0.99554,0.213262,0.257485
2041,0.99554,0.213262,0.257485
2042,0.99554,0.213262,0.257485
2043,0.99554,0.213262,0.257485
2044,0.99554,0.213262,0.257485
2045,0.99554,0.213262,0.257485
2046,0.99554,0.213262,0.257485
2047,0.99554,0.213262,0.257485
2048,0.99554,0.213262,0.257485
2049,0.99554,0.213262,0.257485
2050,0.99554,0.213262,0.257485
2051,0.99554,0.213262,0.257485
2052,0.99554,0.213262,0.257485
2053,0.99554,0.213262,0.257485
2054,0.99554,0.213262,0.257485
2055,0.99554,0.213262,0.257485
2056,0.99554,0.213262,0.257485
2057,0.99554,0.213262,0.257485
2058,0.99554,0.213262,0.257485
2059,0.99554,0.213262,0.257485
2060,0.99554,0.213262,0.257485
2061,0.99554,0.213262,0.257485
2062,0.99554,0.213262,0.257485
2063,0.99554,0.213262,0.257485
2064,0.99554,0.213262,0.257485
2065,0.99554,0.213262,0.257485
2066,0.99554,0.213262,0.257485
2067,0.99554,0.213262,0.257485
2068,0.99554,0.213262,0.257485
2069,0.99554,0.213262,0.257485
2070,0.99554,0.213262,0.257485
2071,0.99554,0.213262,0.257485
2072,0.99554,0.213262,0.257485
2073,0.99554,0.213262,0.257485
2074,0.99554,0.213262,0.257485
2075,0.99554,0.213262,0.257485
2076,0.99554,0.213262,0.257485
2077,0.99554,0.213262,0.257485
2078,0.99554,0.213262,0.257485
2079,0.99554,0.213262,0.257485
2080,0.99554,0.213262,0.257485
2081,0.99554,0.213262,0.257485
2082,0.99554,0.213262,0.257485
2083,0.99554,0.213262,0.257485
2084,0.99554,0.213262,0.257485
2085,0.99554,0.213262,0.257485
2086,0.99554,0.213262,0.257485
2087,0.99554,0.213262,0.257485
2088,0.99554,0.213262,0.257485
2089,0.99554,0.213262,0.257485
2090,0.99554,0.213262,0.257485
2091,0.99554,0.213262,0.257485
2092,0.99554,0.213262,0.257485
2093,0.99554,0.213262,0.257485
2094,0.99554,0.213262,0.257485
2095,0.99554,0.213262,0.257485
2096,0.99554,0.213262,0.257485
2097,0.99554,0.213262,0.257485
2098,0.99554,0.213262,0.257485
2099,0.99554,0.213262,0.257485
2100,0.99554,0.213262,0.257485
2101,0.99554,0.213262,0.257485
2102,0.99554,0.213262,0.257485
2103,0.99554,0.213262,0.257485
2104,0.99554,0.213262,0.257485
2105,0.99554,0.213262,0.257485
2106,0.99554,0.213262,0.257485
2107,0.99554,0.213262,0.257485
2108,0.99554,0.213262,0.257485
2109,0.99554,0.213262,0.257485
2110,0.99554,0.213262,0.257485
2111,0.99554,0.213262,0.257485
2112,0.99554,0.213262,0.257485
2113,0.99554,0.213262,0.257485
2114,0.99554,0.213262,0.257485
2115,0.99554,0.213262,0.257485
2116,0.99554,0.213262,0.257485
2117,0.99554,0.213262,0.257485
2118,0.99554,0.213262,0.257485
2119,0.99554,0.213262,0.257485
2120,0.99554,0.213262,0.257485
2121,0.99554,0.213262,0.257485
2122,0.99554,0.213262,0.257485
2123,0.99554,0.213262,0.257485
2124,0.99554,0.213262,0.257485
2125,0.99554,0.213262,0.257485
2126,0.99554,0.213262,0.257485
2127,0.99554,0.213262,0.257485
2128,0.99554,0.213262,0.257485
2129,0.99554,0.213262,0.257485
2130,0.99554,0.213262,0.257485
2131,0.99554,0.213262,0.257485
2132,0.99554,0.213262,0.257485
2133,0.99554,0.213262,0.257485
2134,0.99554,0.213262,0.257485
2135,0.99554,0.213262,0.257485
2136,0.99554,0.213262,0.257485
2137,0.99554,0.213262,0.257485
2138,0.99554,0.213262,0.257485
2139,0.99554,0.213262,0.257485
2140,0.99554,0.213262,0.257485
2141,0.99554,0.213262,0.257485
2142,0.99554,0.213262,0.257485
2143,0.99554,0.213262,0.257485
2144,0.99554,0.213262,0.257485
2145,0.99554,0.213262,0.257485
2146,0.99554,0.213262,0.257485
2147,0.99554,0.213262,0.257485
2148,0.99554,0.213262,0.257485
2149,0.99554,0.213262,0.257485
2150,0.99554,0.213262,0.257485
2151,0.99554,0.213262,0.257485
2152,0.99554,0.213262,0.257485
2153,0.99554,0.213262,0.257485
2154,0.99554,0.213262,0.257485
2155,0.99554,0.213262,0.257485
2156,0.99554,0.213262,0.257485
2157,0.99554,0.213262,0.257485
2158,0.99554,0.213262,0.257485
2159,0.99554,0.213262,0.257485
2160,0.99554,0.213262,0.257485
2161,0.99554,0.213262,0.257485
2162,0.99554,0.213262,0.257485
2163,0.99554,0.213262,0.257485
2164,0.99554,0.213262,0.257485
2165,0.99554,0.213262,0.257485
2166,0.99554,0.213262,0.257485
2167,0.99554,0.213262,0.257485
2168,0.99554,0.213262,0.257485
2169,0.99554,0.213262,0.257485
2170,0.99554,0.213262,0.257485
2171,0.99554,0.213262,0.257485
2172,0.99554,0.213262,0.257485
2173,0.99554,0.213262,0.257485
2174,0.99554,0.213262,0.257485
2175,0.99554,0.213262,0.257485
2176,0.99554,0.213262,0.257485
2177,0.99554,0.213262,0.257485
2178,0.99554,0.213262,0.257485
2179,0.99554,0.213262,0.257485
2180,0.99554,0.213262,0.257485
2181,0.99554,0.213262,0.257485
2182,0.99554,0.213262,0.257485
2183,0.99554,0.213262,0.257485
2184,0.99554,0.213262,0.257485
2185,0.99554,0.213262,0.257485
2186,0.99554,0.213262,0.257485
2187,0.99554,0.213262,0.257485
2188,0.99554,0.213262,0.257485
2189,0.99554,0.213262,0.257485
2190,0.99554,0.213262,0.257485
2191,0.99554,0.213262,0.257485
2192,0.99554,0.213262,0.257485
2193,0.99554,0.213262,0.257485
2194,0.99554,0.213262,0.257485
2195,0.99554,0.213262,0.257485
2196,0.99554,0.213262,0.257485
2197,0.99554,0.213262,0.257485
2198,0.99554,0.213262,0.257485
2199,0.99554,0.213262,0.257485
2200,0.99554,0.213262,0.257485
2201,0.99554,0.213262,0.257485
2202,0.99554,0.213262,0.257485
2203,0.99554,0.213262,0.257485
2204,0.99554,0.213262,0.257485
2205,0.99554,0.213262,0.257485
2206,0.99554,0.213262,0.257485
2207,0.99554,0.213262,0.257485
2208,0.99554,0.213262,0.257485
2209,0.99554,0.213262,0.257485
2210,0.99554,0.213262,0.257485
2211,0.99554,0.213262,0.257485
2212,0.99554,0.213262,0.257485
2213,0.99554,0.213262,0.257485
2214,0.99554,0.213262,0.257485
2215,0.99554,0.213262,0.257485
2216,0.99554,0.213262,0.257485
2217,0.99554,0.213262,0.257485
2218,0.99554,0.213262,0.257485
2219,0.99554,0.213262,0.257485
2220,0.99554,0.213262,0.257485
2221,0.99554,0.213262,0.257485
2222,0.99554,0.213262,0.257485
2223,0.99554,0.213262,0.257485
2224,0.99554,0.213262,0.257485
2225,0.99554,0.213262,0.257485
2226,0.99554,0.213262,0.257485
2227,0.99554,0.213262,0.257485
2228,0.99554,0.213262,0.257485
2229,0.99554,0.213262,0.257485
2230,0.99554,0.213262,0.257485
2231,0.99554,0.213262,0.257485
2232,0.99554,0.213262,0.257485
2233,0.99554,0.213262,0.257485
2234,0.99554,0.213262,0.257485
2235,0.99554,0.213262,0.257485
2236,0.99554,0.213262,0.257485
2237,0.99554,0.213262,0.257485
2238,0.99554,0.213262,0.257485
2239,0.99554,0.213262,0.257485
2240,0.99554,0.213262,0.257485
2241,0.99554,0.213262,0.257485
2242,0.99554,0.213262,0.257485
2243,0.99554,0.213262,0.257485
2244,0.99554,0.213262,0.257485
2245,0.99554,0.213262,0.257485
2246,0.99554,0.213262,0.257485
2247,0.99554,0.213262,0.257485
2248,0.99554,0.213262,0.257485
2249,0.99554,0.213262,0.257485
2250,0.99554,0.213262,0.257485
2251,0.99554,0.213262,0.257485
2252,0.99554,0.213262,0.257485
2253,0.99554,0.213262,0.257485
2254,0.99554,0.213262,0.257485
2255,0.99554,0.213262,0.257485
2256,0.99554,0.213262,0.257485
2257,0.99554,0.213262,0.257485
2258,0.99554,0.213262,0.257485
2259,0.99554,0.213262,0.257485
2260,0.99554,0.213262,0.257485
2261,0.99554,0.213262,0.257485
2262,0.99554,0.213262,0.257485
2263,0.99554,0.213262,0.257485
2264,0.99554,0.213262,0.257485
2265,0.99554,0.213262,0.257485
2266,0.99554,0.213262,0.257485
2267,0.99554,0.213262,0.257485
2268,0.99554,0.213262,0.257485
2269,0.99554,0.213262,0.257485
2270,0.99554,0.213262,0.257485
2271,0.99554,0.213262,0.257485
2272,0.99554,0.213262,0.257485
2273,0.99554,0.213262,0.257485
2274,0.99554,0.213262,0.257485
2275,0.99554,0.213262,0.257485
2276,0.99554,0.213262,0.257485
2277,0.99554,0.213262,0.257485
2278,0.99554,0.213262,0.257485
2279,0.99554,0.213262,0.257485
2280,0.99554,0.213262,0.257485
2281,0.99554,0.213262,0.257485
2282,0.99554,0.213262,0.257485
2283,0.99554,0.213262,0.257485
2284,0.99554,0.213262,0.257485
2285,0.99554,0.213262,0.257485
2286,0.99554,0.213262,0.257485
2287,0.99554,0.213262,0.257485
2288,0.99554,0.213262,0.257485
2289,0.99554,0.213262,0.257485
2290,0.99554,0.213262,0.257485
2291,0.99554,0.213262,0.257485
2292,0.99554,0.213262,0.257485
2293,0.99554,0.213262,0.257485
2294,0.99554,0.213262,0.257485
2295,0.99554,0.213262,0.257485
2296,0.99554,0.213262,0.257485
2297,0.99554,0.213262,0.257485
2298,0.99554,0.213262,0.257485
2299,0.99554,0.213262,0.257485
2300,0.99554,0.213262,0.257485
2301,0.99554,0.213262,0.257485
2302,0.99554,0.213262,0.257485
2303,0.99554,0.213262,0.257485
2304,0.99554,0.213262,0.257485
2305,0.99554,0.213262,0.257485
2306,0.99554,0.213262,0.257485
2307,0.99554,0.213262,0.257485
2308,0.99554,0.213262,0.257485
2309,0.99554,0.213262,0.257485
2310,0.99554,0.213262,0.257485
2311,0.99554,0.213262,0.257485
2312,0.99554,0.213262,0.257485
2313,0.99554,0.213262,0.257485
2314,0.99554,0.213262,0.257485
2315,0.99554,0.213262,0.257485
2316,0.99554,0.213262,0.257485
2317,0.99554,0.213262,0.257485
2318,0.99554,0.213262,0.257485
2319,0.99554,0.213262,0.257485
2320,0.99554,0.213262,0.257485
2321,0.99554,0.213262,0.257485
2322,0.99554,0.213262,0.257485
2323,0.99554,0.213262,0.257485
2324,0.99554,0.213262,0.257485
2325,0.99554,0.213262,0.257485
2326,0.99554,0.213262,0.257485
2327,0.99554,0.213262,0.257485
2328,0.99554,0.213262,0.257485
2329,0.99554,0.213262,0.257485
2330,0.99554,0.213262,0.257485
2331,0.99554,0.213262,0.257485
2332,0.99554,0.213262,0.257485
2333,0.99554,0.213262,0.257485
2334,0.99554,0.213262,0.257485
2335,0.99554,0.213262,0.257485
2336,0.99554,0.213262,0.257485
2337,0.99554,0.213262,0.257485
2338,0.99554,0.213262,0.257485
2339,0.99554,0.213262,0.257485
2340,0.99554,0.213262,0.257485
2341,0.99554,0.213262,0.257485
2342,0.99554,0.213262,0.257485
2343,0.99554,0.213262,0.257485
2344,0.99554,0.213262,0.257485
2345,0.99554,0.213262,0.257485
2346,0.99554,0.213262,0.257485
2347,0.99554,0.213262,0.257485
2348,0.99554,0.213262,0.257485
2349,0.99554,0.213262,0.257485
2350,0.99554,0.213262,0.257485
2351,0.99554,0.213262,0.257485
2352,0.99554,0.213262,0.257485
2353,0.99554,0.213262,0.257485
2354,0.99554,0.213262,0.257485
2355,0.99554,0.213262,0.257485
