t,Norm_0,AvgX_0,Norm_1,AvgX_1
1889,0.792001,73.6001,0.207999,17.3519
1890,0.792001,73.6395,0.207999,17.3616
1891,0.792001,73.6789,0.207999,17.3714
1892,0.792001,73.7184,0.207999,17.3811
1893,0.792001,73.7578,0.207999,17.3909
1894,0.792001,73.7973,0.207999,17.4006
1895,0.792001,73.8367,0.207999,17.4104
1896,0.792001,73.8761,0.207999,17.4201
1897,0.792001,73.9156,0.207999,17.4299
1898,0.792001,73.955,0.207999,17.4396
1899,0.792001,73.9944,0.207999,17.4494
1900,0.792001,74.0339,0.207999,17.4591
1901,0.792001,74.0733,0.207999,17.4689
1902,0.792001,74.1127,0.207999,17.4786
1903,0.792001,74.1522,0.207999,17.4884
1904,0.792001,74.1916,0.207999,17.4981
1905,0.792001,74.231,0.207999,17.5079
1906,0.792001,74.2705,0.207999,17.5177
1907,0.792001,74.3099,0.207999,17.5274
1908,0.792001,74.3493,0.207999,17.5372
1909,0.792001,74.3888,0.207999,17.5469
1910,0.792001,74.4282,0.207999,17.5567
1911,0.792001,74.4676,0.207999,17.5664
1912,0.792001,74.5071,0.207999,17.5762
1913,0.792001,74.5465,0.207999,17.5859
1914,0.792001,74.5859,0.207999,17.5957
1915,0.792001,74.6254,0.207999,17.6054
1916,0.792001,74.6648,0.207999,17.6152
1917,0.792001,74.7043,0.207999,17.6249
1918,0.792001,74.7437,0.207999,17.6347
1919,0.792001,74.7831,0.207999,17.6444
1920,0.792001,74.8226,0.207999,17.6542
1921,0.792001,74.862,0.207999,17.6639
1922,0.792001,74.9014,0.207999,17.6737
1923,0.792001,74.9409,0.207999,17.6834
1924,0.792001,74.9803,0.207999,17.6932
1925,0.792001,75.0197,0.207999,17.7029
1926,0.792001,75.0592,0.207999,17.7127
1927,0.792001,75.0986,0.207999,17.7224
1928,0.792001,75.138,0.207999,17.7322
1929,0.792001,75.1775,0.207999,17.7419
1930,0.792001,75.2169,0.207999,17.7517
1931,0.792001,75.2563,0.207999,17.7614
1932,0.792001,75.2958,0.207999,17.7712
1933,0.792001,75.3352,0.207999,17.7809
1934,0.792001,75.3746,0.207999,17.7907
1935,0.792001,75.4141,0.207999,17.8004
1936,0.792001,75.4535,0.207999,17.8102
1937,0.792001,75.493,0.207999,17.8199
1938,0.792001,75.5324,0.207999,17.8297
1939,0.792001,75.5718,0.207999,17.8394
1940,0.792001,75.6113,0.207999,17.8492
1941,0.792001,75.6507,0.207999,17.8589
1942,0.792001,75.6901,0.207999,17.8687
1943,0.792001,75.7296,0.207999,17.8784
1944,0.792001,75.769,0.207999,17.8882
1945,0.792001,75.8084,0.207999,17.8979
1946,0.792001,75.8479,0.207999,17.9077
1947,0.792001,75.8873,0.207999,17.9174
1948,0.792001,75.9267,0.207999,17.9272
1949,0.792001,75.9662,0.207999,17.937
1950,0.792001,76.0056,0.207999,17.9467
1951,0.792001,76.045,0.207999,17.9565
1952,0.792001,76.0845,0.207999,17.9662
1953,0.792001,76.1239,0.207999,17.976
1954,0.792001,76.1633,0.207999,17.9857
1955,0.792001,76.2028,0.207999,17.9955
1956,0.792001,76.2422,0.207999,18.0052
1957,0.792001,76.2816,0.207999,18.015
1958,0.792001,76.3211,0.207999,18.0247
1959,0.792001,76.3605,0.207999,18.0345
1960,0.792001,76.4,0.207999,18.0442
1961,0.792001,76.4394,0.207999,18.054
1962,0.792001,76.4788,0.207999,18.0637
1963,0.792001,76.5183,0.207999,18.0735
1964,0.792001,76.5577,0.207999,18.0832
1965,0.792001,76.5971,0.207999,18.093
1966,0.792001,76.6366,0.207999,18.1027
1967,0.792001,76.676,0.207999,18.1125
1968,0.792001,76.7154,0.207999,18.1222
1969,0.792001,76.7549,0.207999,18.132
1970,0.792001,76.7943,0.207999,18.1417
1971,0.792001,76.8337,0.207999,18.1515
1972,0.792001,76.8732,0.207999,18.1612
1973,0.792001,76.9126,0.207999,18.171
1974,0.792001,76.952,0.207999,18.1807
1975,0.792001,76.9915,0.207999,18.1905
1976,0.792001,77.0309,0.207999,18.2002
1977,0.792001,77.0703,0.207999,18.21
1978,0.792001,77.1098,0.207999,18.2197
1979,0.792001,77.1492,0.207999,18.2295
1980,0.792001,77.1886,0.207999,18.2392
1981,0.792001,77.2281,0.207999,18.249
1982,0.792001,77.2675,0.207999,18.2587
1983,0.792001,77.307,0.207999,18.2685
1984,0.792001,77.3464,0.207999,18.2782
1985,0.792001,77.3858,0.207999,18.288
1986,0.792001,77.4253,0.207999,18.2977
1987,0.792001,77.4647,0.207999,18.3075
1988,0.792001,77.5041,0.207999,18.3172
1989,0.792001,77.5436,0.207999,18.327
1990,0.792001,77.583,0.207999,18.3368
1991,0.792001,77.6224,0.207999,18.3465
1992,0.792001,77.6619,0.207999,18.3563
1993,0.792001,77.7013,0.207999,18.366
1994,0.792001,77.7407,0.207999,18.3758
1995,0.792001,77.7802,0.207999,18.3855
1996,0.792001,77.8196,0.207999,18.3953
1997,0.792001,77.859,0.207999,18.405
1998,0.792001,77.8985,0.207999,18.4148
1999,0.792001,77.9379,0.207999,18.4245
2000,0.792001,77.9773,0.207999,18.4343
2001,0.792001,78.0168,0.207999,18.444
2002,0.792001,78.0562,0.207999,18.4538
2003,0.792001,78.0956,0.207999,18.4635
2004,0.792001,78.1351,0.207999,18.4733
2005,0.792001,78.1745,0.207999,18.483
2006,0.792001,78.214,0.207999,18.4928
2007,0.792001,78.2534,0.207999,18.5025
2008,0.792001,78.2928,0.207999,18.5123
2009,0.792001,78.3323,0.207999,18.522
2010,0.792001,78.3717,0.207999,18.5318
2011,0.792001,78.4111,0.207999,18.5415
2012,0.792001,78.4506,0.207999,18.5513
2013,0.792001,78.49,0.207999,18.561
2014,0.792001,78.5294,0.207999,18.5708
2015,0.792001,78.5689,0.207999,18.5805
2016,0.792001,78.6083,0.207999,18.5903
2017,0.792001,78.6477,0.207999,18.6
2018,0.792001,78.6872,0.207999,18.6098
2019,0.792001,78.7266,0.207999,18.6195
2020,0.792001,78.766,0.207999,18.6293
2021,0.792001,78.8055,0.207999,18.639
2022,0.792001,78.8449,0.207999,18.6488
2023,0.792001,78.8843,0.207999,18.6585
2024,0.792001,78.9238,0.207999,18.6683
2025,0.792001,78.9632,0.207999,18.678
2026,0.792001,79.0027,0.207999,18.6878
2027,0.792001,79.0421,0.207999,18.6975
2028,0.792001,79.0815,0.207999,18.7073
2029,0.792001,79.121,0.207999,18.717
2030,0.792001,79.1604,0.207999,18.7268
2031,0.792001,79.1998,0.207999,18.7365
2032,0.792001,79.2393,0.207999,18.7463
2033,0.792001,79.2787,0.207999,18.7561
2034,0.792001,79.3181,0.207999,18.7658
2035,0.792001,79.3576,0.207999,18.7756
2036,0.792001,79.397,0.207999,18.7853
2037,0.792001,79.4364,0.207999,18.7951
2038,0.792001,79.4759,0.207999,18.8048
2039,0.792001,79.5153,0.207999,18.8146
2040,0.792001,79.5547,0.207999,18.8243
2041,0.792001,79.5942,0.207999,18.8341
2042,0.792001,79.6336,0.207999,18.8438
2043,0.792001,79.673,0.207999,18.8536
2044,0.792001,79.7125,0.207999,18.8633
2045,0.792001,79.7519,0.207999,18.8731
2046,0.792001,79.7913,0.207999,18.8828
2047,0.792001,79.8308,0.207999,18.8926
2048,0.792001,79.8702,0.207999,18.9023
2049,0.792001,79.9097,0.207999,18.9121
2050,0.792001,79.9491,0.207999,18.9218
2051,0.792001,79.9885,0.207999,18.9316
2052,0.792001,80.028,0.207999,18.9413
2053,0.792001,80.0674,0.207999,18.9511
2054,0.792001,80.1068,0.207999,18.9608
2055,0.792001,80.1463,0.207999,18.9706
2056,0.792001,80.1857,0.207999,18.9803
2057,0.792001,80.2251,0.207999,18.9901
2058,0.792001,80.2646,0.207999,18.9998
2059,0.792001,80.304,0.207999,19.0096
2060,0.792001,80.3434,0.207999,19.0193
2061,0.792001,80.3829,0.207999,19.0291
2062,0.792001,80.4223,0.207999,19.0388
2063,0.792001,80.4617,0.207999,19.0486
2064,0.792001,80.5012,0.207999,19.0583
2065,0.792001,80.5406,0.207999,19.0681
2066,0.792001,80.58,0.207999,19.0778
2067,0.792001,80.6195,0.207999,19.0876
2068,0.792001,80.6589,0.207999,19.0973
2069,0.792001,80.6983,0.207999,19.1071
2070,0.792001,80.7378,0.207999,19.1168
2071,0.792001,80.7772,0.207999,19.1266
2072,0.792001,80.8167,0.207999,19.1363
2073,0.792001,80.8561,0.207999,19.1461
2074,0.792001,80.8955,0.207999,19.1558
2075,0.792001,80.935,0.207999,19.1656
2076,0.792001,80.9744,0.207999,19.1754
2077,0.792001,81.0138,0.207999,19.1851
2078,0.792001,81.0533,0.207999,19.1949
2079,0.792001,81.0927,0.207999,19.2046
2080,0.792001,81.1321,0.207999,19.2144
2081,0.792001,81.1716,0.207999,19.2241
2082,0.792001,81.211,0.207999,19.2339
2083,0.792001,81.2504,0.207999,19.2436
2084,0.792001,81.2899,0.207999,19.2534
2085,0.792001,81.3293,0.207999,19.2631
2086,0.792001,81.3687,0.207999,19.2729
2087,0.792001,81.4082,0.207999,19.2826
2088,0.792001,81.4476,0.207999,19.2924
2089,0.792001,81.487,0.207999,19.3021
2090,0.792001,81.5265,0.207999,19.3119
2091,0.792001,81.5659,0.207999,19.3216
2092,0.792001,81.6053,0.207999,19.3314
2093,0.792001,81.6448,0.207999,19.3411
2094,0.792001,81.6842,0.207999,19.3509
2095,0.792001,81.7237,0.207999,19.3606
2096,0.792001,81.7631,0.207999,19.3704
2097,0.792001,81.8025,0.207999,19.3801
2098,0.792001,81.842,0.207999,19.3899
2099,0.792001,81.8814,0.207999,19.3996
2100,0.792001,81.9208,0.207999,19.4094
2101,0.792001,81.9603,0.207999,19.4191
2102,0.792001,81.9997,0.207999,19.4289
2103,0.792001,82.0391,0.207999,19.4386
2104,0.792001,82.0786,0.207999,19.4484
2105,0.792001,82.118,0.207999,19.4581
2106,0.792001,82.1574,0.207999,19.4679
2107,0.792001,82.1969,0.207999,19.4776
2108,0.792001,82.2363,0.207999,19.4874
2109,0.792001,82.2757,0.207999,19.4971
2110,0.792001,82.3152,0.207999,19.5069
2111,0.792001,82.3546,0.207999,19.5166
2112,0.792001,82.394,0.207999,19.5264
2113,0.792001,82.4335,0.207999,19.5361
2114,0.792001,82.4729,0.207999,19.5459
2115,0.792001,82.5124,0.207999,19.5556
2116,0.792001,82.5518,0.207999,19.5654
2117,0.792001,82.5912,0.207999,19.5752
2118,0.792001,82.6307,0.207999,19.5849
2119,0.792001,82.6701,0.207999,19.5947
2120,0.792001,82.7095,0.207999,19.6044
2121,0.792001,82.749,0.207999,19.6142
2122,0.792001,82.7884,0.207999,19.6239
2123,0.792001,82.8278,0.207999,19.6337
2124,0.792001,82.8673,0.207999,19.6434
2125,0.792001,82.9067,0.207999,19.6532
2126,0.792001,82.9461,0.207999,19.6629
2127,0.792001,82.9856,0.207999,19.6727
2128,0.792001,83.025,0.207999,19.6824
2129,0.792001,83.0644,0.207999,19.6922
2130,0.792001,83.1039,0.207999,19.7019
2131,0.792001,83.1433,0.207999,19.7117
2132,0.792001,83.1827,0.207999,19.7214
2133,0.792001,83.2222,0.207999,19.7312
2134,0.792001,83.2616,0.207999,19.7409
2135,0.792001,83.301,0.207999,19.7507
2136,0.792001,83.3405,0.207999,19.7604
2137,0.792001,83.3799,0.207999,19.7702
2138,0.792001,83.4194,0.207999,19.7799
2139,0.792001,83.4588,0.207999,19.7897
2140,0.792001,83.4982,0.207999,19.7994
2141,0.792001,83.5377,0.207999,19.8092
2142,0.792001,83.5771,0.207999,19.8189
2143,0.792001,83.6165,0.207999,19.8287
2144,0.792001,83.656,0.207999,19.8384
2145,0.792001,83.6954,0.207999,19.8482
2146,0.792001,83.7348,0.207999,19.8579
2147,0.792001,83.7743,0.207999,19.8677
2148,0.792001,83.8137,0.207999,19.8774
2149,0.792001,83.8531,0.207999,19.8872
2150,0.792001,83.8926,0.207999,19.8969
2151,0.792001,83.932,0.207999,19.9067
2152,0.792001,83.9714,0.207999,19.9164
2153,0.792001,84.0109,0.207999,19.9262
2154,0.792001,84.0503,0.207999,19.9359
2155,0.792001,84.0897,0.207999,19.9457
2156,0.792001,84.1292,0.207999,19.9554
2157,0.792001,84.1686,0.207999,19.9652
2158,0.792001,84.208,0.207999,19.9749
2159,0.792001,84.2475,0.207999,19.9847
2160,0.792001,84.2869,0.207999,19.9945
2161,0.792001,84.3264,0.207999,20.0042
2162,0.792001,84.3658,0.207999,20.014
2163,0.792001,84.4052,0.207999,20.0237
2164,0.792001,84.4447,0.207999,20.0335
2165,0.792001,84.4841,0.207999,20.0432
2166,0.792001,84.5235,0.207999,20.053
2167,0.792001,84.563,0.207999,20.0627
2168,0.792001,84.6024,0.207999,20.0725
2169,0.792001,84.6418,0.207999,20.0822
2170,0.792001,84.6813,0.207999,20.092
2171,0.792001,84.7207,0.207999,20.1017
2172,0.792001,84.7601,0.207999,20.1115
2173,0.792001,84.7996,0.207999,20.1212
2174,0.792001,84.839,0.207999,20.131
2175,0.792001,84.8784,0.207999,20.1407
2176,0.792001,84.9179,0.207999,20.1505
2177,0.792001,84.9573,0.207999,20.1602
2178,0.792001,84.9967,0.207999,20.17
2179,0.792001,85.0362,0.207999,20.1797
2180,0.792001,85.0756,0.207999,20.1895
2181,0.792001,85.115,0.207999,20.1992
2182,0.792001,85.1545,0.207999,20.209
2183,0.792001,85.1939,0.207999,20.2187
2184,0.792001,85.2334,0.207999,20.2285
2185,0.792001,85.2728,0.207999,20.2382
2186,0.792001,85.3122,0.207999,20.248
2187,0.792001,85.3517,0.207999,20.2577
2188,0.792001,85.3911,0.207999,20.2675
2189,0.792001,85.4305,0.207999,20.2772
2190,0.792001,85.47,0.207999,20.287
2191,0.792001,85.5094,0.207999,20.2967
2192,0.792001,85.5488,0.207999,20.3065
2193,0.792001,85.5883,0.207999,20.3162
2194,0.792001,85.6277,0.207999,20.326
2195,0.792001,85.6671,0.207999,20.3357
2196,0.792001,85.7066,0.207999,20.3455
2197,0.792001,85.746,0.207999,20.3552
2198,0.792001,85.7854,0.207999,20.365
2199,0.792001,85.8249,0.207999,20.3747
2200,0.792001,85.8643,0.207999,20.3845
2201,0.792001,85.9037,0.207999,20.3943
2202,0.792001,85.9432,0.207999,20.404
2203,0.792001,85.9826,0.207999,20.4138
2204,0.792001,86.0221,0.207999,20.4235
2205,0.792001,86.0615,0.207999,20.4333
2206,0.792001,86.1009,0.207999,20.443
2207,0.792001,86.1404,0.207999,20.4528
2208,0.792001,86.1798,0.207999,20.4625
2209,0.792001,86.2192,0.207999,20.4723
2210,0.792001,86.2587,0.207999,20.482
2211,0.792001,86.2981,0.207999,20.4918
2212,0.792001,86.3375,0.207999,20.5015
2213,0.792001,86.377,0.207999,20.5113
2214,0.792001,86.4164,0.207999,20.521
2215,0.792001,86.4558,0.207999,20.5308
2216,0.792001,86.4953,0.207999,20.5405
2217,0.792001,86.5347,0.207999,20.5503
2218,0.792001,86.5741,0.207999,20.56
2219,0.792001,86.6136,0.207999,20.5698
2220,0.792001,86.653,0.207999,20.5795
2221,0.792001,86.6924,0.207999,20.5893
2222,0.792001,86.7319,0.207999,20.599
2223,0.792001,86.7713,0.207999,20.6088
2224,0.792001,86.8107,0.207999,20.6185
2225,0.792001,86.8502,0.207999,20.6283
2226,0.792001,86.8896,0.207999,20.638
2227,0.792001,86.9291,0.207999,20.6478
2228,0.792001,86.9685,0.207999,20.6575
2229,0.792001,87.0079,0.207999,20.6673
2230,0.792001,87.0474,0.207999,20.677
2231,0.792001,87.0868,0.207999,20.6868
2232,0.792001,87.1262,0.207999,20.6965
2233,0.792001,87.1657,0.207999,20.7063
2234,0.792001,87.2051,0.207999,20.716
2235,0.792001,87.2445,0.207999,20.7258
2236,0.792001,87.284,0.207999,20.7355
2237,0.792001,87.3234,0.207999,20.7453
2238,0.792001,87.3628,0.207999,20.755
2239,0.792001,87.4023,0.207999,20.7648
2240,0.792001,87.4417,0.207999,20.7745
2241,0.792001,87.4811,0.207999,20.7843
2242,0.792001,87.5206,0.207999,20.794
2243,0.792001,87.56,0.207999,20.8038
2244,0.792001,87.5994,0.207999,20.8136
2245,0.792001,87.6389,0.207999,20.8233
2246,0.792001,87.6783,0.207999,20.8331
2247,0.792001,87.7177,0.207999,20.8428
2248,0.792001,87.7572,0.207999,20.8526
2249,0.792001,87.7966,0.207999,20.8623
2250,0.792001,87.8361,0.207999,20.8721
2251,0.792001,87.8755,0.207999,20.8818
2252,0.792001,87.9149,0.207999,20.8916
2253,0.792001,87.9544,0.207999,20.9013
2254,0.792001,87.9938,0.207999,20.9111
2255,0.792001,88.0332,0.207999,20.9208
2256,0.792001,88.0727,0.207999,20.9306
2257,0.792001,88.1121,0.207999,20.9403
2258,0.792001,88.1515,0.207999,20.9501
2259,0.792001,88.191,0.207999,20.9598
2260,0.792001,88.2304,0.207999,20.9696
2261,0.792001,88.2698,0.207999,20.9793
2262,0.792001,88.3093,0.207999,20.9891
2263,0.792001,88.3487,0.207999,20.9988
2264,0.792001,88.3881,0.207999,21.0086
2265,0.792001,88.4276,0.207999,21.0183
2266,0.792001,88.467,0.207999,21.0281
2267,0.792001,88.5064,0.207999,21.0378
2268,0.792001,88.5459,0.207999,21.0476
2269,0.792001,88.5853,0.207999,21.0573
2270,0.792001,88.6247,0.207999,21.0671
2271,0.792001,88.6642,0.207999,21.0768
2272,0.792001,88.7036,0.207999,21.0866
2273,0.792001,88.7431,0.207999,21.0963
2274,0.792001,88.7825,0.207999,21.1061
2275,0.792001,88.8219,0.207999,21.1158
2276,0.792001,88.8614,0.207999,21.1256
2277,0.792001,88.9008,0.207999,21.1353
2278,0.792001,88.9402,0.207999,21.1451
2279,0.792001,88.9797,0.207999,21.1548
2280,0.792001,89.0191,0.207999,21.1646
2281,0.792001,89.0585,0.207999,21.1743
2282,0.792001,89.098,0.207999,21.1841
2283,0.792001,89.1374,0.207999,21.1938
2284,0.792001,89.1768,0.207999,21.2036
2285,0.792001,89.2163,0.207999,21.2134
2286,0.792001,89.2557,0.207999,21.2231
2287,0.792001,89.2951,0.207999,21.2329
2288,0.792001,89.3346,0.207999,21.2426
2289,0.792001,89.374,0.207999,21.2524
2290,0.792001,89.4134,0.207999,21.2621
2291,0.792001,89.4529,0.207999,21.2719
2292,0.792001,89.4923,0.207999,21.2816
2293,0.792001,89.5318,0.207999,21.2914
2294,0.792001,89.5712,0.207999,21.3011
2295,0.792001,89.6106,0.207999,21.3109
2296,0.792001,89.6501,0.207999,21.3206
2297,0.792001,89.6895,0.207999,21.3304
2298,0.792001,89.7289,0.207999,21.3401
2299,0.792001,89.7684,0.207999,21.3499
2300,0.792001,89.8078,0.207999,21.3596
2301,0.792001,89.8472,0.207999,21.3694
2302,0.792001,89.8867,0.207999,21.3791
2303,0.792001,89.9261,0.207999,21.3889
2304,0.792001,89.9655,0.207999,21.3986
2305,0.792001,90.005,0.207999,21.4084
2306,0.792001,90.0444,0.207999,21.4181
2307,0.792001,90.0838,0.207999,21.4279
2308,0.792001,90.1233,0.207999,21.4376
2309,0.792001,90.1627,0.207999,21.4474
2310,0.792001,90.2021,0.207999,21.4571
2311,0.792001,90.2416,0.207999,21.4669
2312,0.792001,90.281,0.207999,21.4766
2313,0.792001,90.3204,0.207999,21.4864
2314,0.792001,90.3599,0.207999,21.4961
2315,0.792001,90.3993,0.207999,21.5059
2316,0.792001,90.4388,0.207999,21.5156
2317,0.792001,90.4782,0.207999,21.5254
2318,0.792001,90.5176,0.207999,21.5351
2319,0.792001,90.5571,0.207999,21.5449
2320,0.792001,90.5965,0.207999,21.5546
2321,0.792001,90.6359,0.207999,21.5644
2322,0.792001,90.6754,0.207999,21.5741
2323,0.792001,90.7148,0.207999,21.5839
2324,0.792001,90.7542,0.207999,21.5936
2325,0.792001,90.7937,0.207999,21.6034
2326,0.792001,90.8331,0.207999,21.6131
2327,0.792001,90.8725,0.207999,21.6229
2328,0.792001,90.912,0.207999,21.6327
2329,0.792001,90.9514,0.207999,21.6424
2330,0.792001,90.9908,0.207999,21.6522
2331,0.792001,91.0303,0.207999,21.6619
2332,0.792001,91.0697,0.207999,21.6717
2333,0.792001,91.1091,0.207999,21.6814
2334,0.792001,91.1486,0.207999,21.6912
2335,0.792001,91.188,0.207999,21.7009
2336,0.792001,91.2274,0.207999,21.7107
2337,0.792001,91.2669,0.207999,21.7204
2338,0.792001,91.3063,0.207999,21.7302
2339,0.792001,91.3458,0.207999,21.7399
2340,0.792001,91.3852,0.207999,21.7497
2341,0.792001,91.4246,0.207999,21.7594
2342,0.792001,91.4641,0.207999,21.7692
2343,0.792001,91.5035,0.207999,21.7789
2344,0.792001,91.5429,0.207999,21.7887
2345,0.792001,91.5824,0.207999,21.7984
2346,0.792001,91.6218,0.207999,21.8082
2347,0.792001,91.6612,0.207999,21.8179
2348,0.792001,91.7007,0.207999,21.8277
2349,0.792001,91.7401,0.207999,21.8374
2350,0.792001,91.7795,0.207999,21.8472
2351,0.792001,91.819,0.207999,21.8569
2352,0.792001,91.8584,0.207999,21.8667
2353,0.792001,91.8978,0.207999,21.8764
2354,0.792001,91.9373,0.207999,21.8862
2355,0.792001,91.9767,0.207999,21.8959
2356,0.792001,92.0161,0.207999,21.9057
2357,0.792001,92.0556,0.207999,21.9154
2358,0.792001,92.095,0.207999,21.9252
2359,0.792001,92.1344,0.207999,21.9349
2360,0.792001,92.1739,0.207999,21.9447
2361,0.792001,92.2133,0.207999,21.9544
2362,0.792001,92.2528,0.207999,21.9642
2363,0.792001,92.2922,0.207999,21.9739
2364,0.792001,92.3316,0.207999,21.9837
2365,0.792001,92.3711,0.207999,21.9934
2366,0.792001,92.4105,0.207999,22.0032
2367,0.792001,92.4499,0.207999,22.0129
2368,0.792001,92.4894,0.207999,22.0227
2369,0.792001,92.5288,0.207999,22.0324
2370,0.792001,92.5682,0.207999,22.0422
2371,0.792001,92.6077,0.207999,22.052
2372,0.792001,92.6471,0.207999,22.0617
2373,0.792001,92.6865,0.207999,22.0715
2374,0.792001,92.726,0.207999,22.0812
2375,0.792001,92.7654,0.207999,22.091
2376,0.792001,92.8048,0.207999,22.1007
2377,0.792001,92.8443,0.207999,22.1105
2378,0.792001,92.8837,0.207999,22.1202
2379,0.792001,92.9231,0.207999,22.13
2380,0.792001,92.9626,0.207999,22.1397
2381,0.792001,93.002,0.207999,22.1495
2382,0.792001,93.0415,0.207999,22.1592
2383,0.792001,93.0809,0.207999,22.169
2384,0.792001,93.1203,0.207999,22.1787
2385,0.792001,93.1598,0.207999,22.1885
2386,0.792001,93.1992,0.207999,22.1982
2387,0.792001,93.2386,0.207999,22.208
2388,0.792001,93.2781,0.207999,22.2177
2389,0.792001,93.3175,0.207999,22.2275
2390,0.792001,93.3569,0.207999,22.2372
2391,0.792001,93.3964,0.207999,22.247
2392,0.792001,93.4358,0.207999,22.2567
2393,0.792001,93.4752,0.207999,22.2665
2394,0.792001,93.5147,0.207999,22.2762
2395,0.792001,93.5541,0.207999,22.286
2396,0.792001,93.5935,0.207999,22.2957
2397,0.792001,93.633,0.207999,22.3055
2398,0.792001,93.6724,0.207999,22.3152
2399,0.792001,93.7118,0.207999,22.325
2400,0.792001,93.7513,0.207999,22.3347
2401,0.792001,93.7907,0.207999,22.3445
2402,0.792001,93.8301,0.207999,22.3542
2403,0.792001,93.8696,0.207999,22.364
2404,0.792001,93.909,0.207999,22.3737
2405,0.792001,93.9485,0.207999,22.3835
2406,0.792001,93.9879,0.207999,22.3932
2407,0.792001,94.0273,0.207999,22.403
2408,0.792001,94.0668,0.207999,22.4127
2409,0.792001,94.1062,0.207999,22.4225
2410,0.792001,94.1456,0.207999,22.4322
2411,0.792001,94.1851,0.207999,22.442
2412,0.792001,94.2245,0.207999,22.4518
2413,0.792001,94.2639,0.207999,22.4615
2414,0.792001,94.3034,0.207999,22.4713
2415,0.792001,94.3428,0.207999,22.481
2416,0.792001,94.3822,0.207999,22.4908
2417,0.792001,94.4217,0.207999,22.5005
2418,0.792001,94.4611,0.207999,22.5103
2419,0.792001,94.5005,0.207999,22.52
2420,0.792001,94.54,0.207999,22.5298
2421,0.792001,94.5794,0.207999,22.5395
2422,0.792001,94.6188,0.207999,22.5493
2423,0.792001,94.6583,0.207999,22.559
2424,0.792001,94.6977,0.207999,22.5688
2425,0.792001,94.7371,0.207999,22.5785
2426,0.792001,94.7766,0.207999,22.5883
2427,0.792001,94.816,0.207999,22.598
2428,0.792001,94.8555,0.207999,22.6078
2429,0.792001,94.8949,0.207999,22.6175
2430,0.792001,94.9343,0.207999,22.6273
2431,0.792001,94.9738,0.207999,22.637
2432,0.792001,95.0132,0.207999,22.6468
2433,0.792001,95.0526,0.207999,22.6565
2434,0.792001,95.0921,0.207999,22.6663
2435,0.792001,95.1315,0.207999,22.676
2436,0.792001,95.1709,0.207999,22.6858
2437,0.792001,95.2104,0.207999,22.6955
2438,0.792001,95.2498,0.207999,22.7053
2439,0.792001,95.2892,0.207999,22.715
2440,0.792001,95.3287,0.207999,22.7248
2441,0.792001,95.3681,0.207999,22.7345
2442,0.792001,95.4075,0.207999,22.7443
2443,0.792001,95.447,0.207999,22.754
2444,0.792001,95.4864,0.207999,22.7638
2445,0.792001,95.5258,0.207999,22.7735
2446,0.792001,95.5653,0.207999,22.7833
2447,0.792001,95.6047,0.207999,22.793
2448,0.792001,95.6441,0.207999,22.8028
2449,0.792001,95.6836,0.207999,22.8125
2450,0.792001,95.723,0.207999,22.8223
2451,0.792001,95.7625,0.207999,22.832
2452,0.792001,95.8019,0.207999,22.8418
2453,0.792001,95.8413,0.207999,22.8515
2454,0.792001,95.8808,0.207999,22.8613
2455,0.792001,95.9202,0.207999,22.8711
2456,0.792001,95.9596,0.207999,22.8808
2457,0.792001,95.9991,0.207999,22.8906
2458,0.792001,96.0385,0.207999,22.9003
2459,0.792001,96.0779,0.207999,22.9101
2460,0.792001,96.1174,0.207999,22.9198
2461,0.792001,96.1568,0.207999,22.9296
2462,0.792001,96.1962,0.207999,22.9393
2463,0.792001,96.2357,0.207999,22.9491
2464,0.792001,96.2751,0.207999,22.9588
2465,0.792001,96.3145,0.207999,22.9686
2466,0.792001,96.354,0.207999,22.9783
2467,0.792001,96.3934,0.207999,22.9881
2468,0.792001,96.4328,0.207999,22.9978
2469,0.792001,96.4723,0.207999,23.0076
2470,0.792001,96.5117,0.207999,23.0173
2471,0.792001,96.5512,0.207999,23.0271
2472,0.792001,96.5906,0.207999,23.0368
2473,0.792001,96.63,0.207999,23.0466
2474,0.792001,96.6695,0.207999,23.0563
2475,0.792001,96.7089,0.207999,23.0661
2476,0.792001,96.7483,0.207999,23.0758
2477,0.792001,96.7878,0.207999,23.0856
2478,0.792001,96.8272,0.207999,23.0953
2479,0.792001,96.8666,0.207999,23.1051
2480,0.792001,96.9061,0.207999,23.1148
2481,0.792001,96.9455,0.207999,23.1246
2482,0.792001,96.9849,0.207999,23.1343
2483,0.792001,97.0244,0.207999,23.1441
2484,0.792001,97.0638,0.207999,23.1538
2485,0.792001,97.1032,0.207999,23.1636
2486,0.792001,97.1427,0.207999,23.1733
2487,0.792001,97.1821,0.207999,23.1831
2488,0.792001,97.2215,0.207999,23.1928
2489,0.792001,97.261,0.207999,23.2026
2490,0.792001,97.3004,0.207999,23.2123
2491,0.792001,97.3398,0.207999,23.2221
2492,0.792001,97.3793,0.207999,23.2318
2493,0.792001,97.4187,0.207999,23.2416
2494,0.792001,97.4582,0.207999,23.2513
2495,0.792001,97.4976,0.207999,23.2611
2496,0.792001,97.537,0.207999,23.2709
2497,0.792001,97.5765,0.207999,23.2806
2498,0.792001,97.6159,0.207999,23.2904
2499,0.792001,97.6553,0.207999,23.3001
2500,0.792001,97.6948,0.207999,23.3099
2501,0.792001,97.7342,0.207999,23.3196
