t,T+R,N_0,N_1,N_2,N_3
134,0.999133,1.64759e-23,3.28551e-30,5.45664e-31,6.97265e-30
135,0.998762,1.64721e-23,2.57819e-30,4.99055e-31,6.8826e-30
136,0.998963,1.64704e-23,1.9076e-30,4.11104e-31,6.68218e-30
137,1.00008,1.64716e-23,1.78154e-30,3.67027e-31,6.28177e-30
138,1.00211,1.64765e-23,3.0548e-30,6.15848e-31,5.57049e-30
139,1.00451,1.64864e-23,6.85691e-30,1.66158e-30,4.52292e-30
140,1.00613,1.64964e-23,1.47826e-29,4.37852e-30,3.43825e-30
141,1.00555,1.64926e-23,3.08432e-29,1.03419e-29,3.38941e-30
142,1.00163,1.64473e-23,6.91655e-29,2.3126e-29,7.02227e-30
143,0.994201,1.63279e-23,1.76853e-28,5.28101e-29,1.99845e-29
144,0.984651,1.6116e-23,4.9386e-28,1.29599e-28,5.36327e-29
145,0.97598,1.58479e-23,1.4033e-27,3.41347e-28,1.30834e-28
146,0.972264,1.56681e-23,3.90721e-27,9.31351e-28,3.00393e-28
147,0.977498,1.58768e-23,1.05712e-26,2.54546e-27,6.76473e-28
148,0.994113,1.69282e-23,2.78949e-26,6.84541e-27,1.54792e-27
149,1.02162,1.93235e-23,7.22038e-26,1.8013e-26,3.67223e-27
150,1.05585,2.33761e-23,1.8405e-25,4.63971e-26,9.03106e-27
151,1.08925,2.88672e-23,4.62801e-25,1.1725e-25,2.26924e-26
152,1.11215,3.47903e-23,1.14828e-24,2.91381e-25,5.72499e-26
153,1.11502,3.96041e-23,2.81047e-24,7.13297e-25,1.43154e-25
154,1.09092,4.28651e-23,6.78395e-24,1.72185e-24,3.52348e-25
155,1.03786,4.98373e-23,1.61492e-23,4.10098e-24,8.51677e-25
156,0.960036,8.19653e-23,3.79208e-23,9.64013e-24,2.02222e-24
157,0.867893,1.98708e-22,8.7862e-23,2.23703e-23,4.72316e-24
158,0.776735,5.41553e-22,2.00947e-22,5.12541e-23,1.08687e-23
159,0.704172,1.42253e-21,4.53808e-22,1.15968e-22,2.46747e-23
160,0.666942,3.50347e-21,1.01229e-21,2.59174e-22,5.53202e-23
161,0.677771,8.16139e-21,2.23099e-21,5.72247e-22,1.2256e-22
162,0.742904,1.8236e-20,4.85907e-21,1.24857e-21,2.68418e-22
163,0.860809,3.95537e-20,1.04609e-20,2.69266e-21,5.81263e-22
164,1.02226,8.40107e-20,2.22657e-20,5.74095e-21,1.24479e-21
165,1.21174,1.7575e-19,4.68645e-20,1.21036e-20,2.63659e-21
166,1.40986,3.63399e-19,9.75621e-20,2.52388e-20,5.52421e-21
167,1.59629,7.44014e-19,2.00925e-19,5.20634e-20,1.1451e-20
168,1.7527,1.50944e-18,4.09436e-19,1.06265e-19,2.34877e-20
169,1.86512,3.03499e-18,8.25697e-19,2.14648e-19,4.76794e-20
170,1.92556,6.04733e-18,1.64824e-18,4.29162e-19,9.58068e-20
171,1.93252,1.1939e-17,3.25732e-18,8.49475e-19,1.90596e-19
172,1.89056,2.33514e-17,6.37413e-18,1.66491e-18,3.75458e-19
173,1.80901,4.52456e-17,1.2353e-17,3.2316e-18,7.32509e-19
174,1.7002,8.68489e-17,2.37133e-17,6.21297e-18,1.4156e-18
175,1.57745,1.65161e-16,4.50967e-17,1.18333e-17,2.7103e-18
176,1.45326,3.1121e-16,8.4977e-17,2.23309e-17,5.14172e-18
177,1.33775,5.81113e-16,1.58682e-16,4.17603e-17,9.66677e-18
178,1.23779,1.07546e-15,2.93689e-16,7.74007e-17,1.80136e-17
179,1.15657,1.97295e-15,5.38821e-16,1.42204e-16,3.32756e-17
180,1.09381,3.58837e-15,9.80075e-16,2.59013e-16,6.09426e-17
181,1.04638,6.47136e-15,1.76763e-15,4.67777e-16,1.10673e-16
182,1.0092,1.15738e-14,3.16156e-15,8.37755e-16,1.9932e-16
183,0.976304,2.05304e-14,5.60844e-15,1.48804e-15,3.5604e-16
184,0.941775,3.61257e-14,9.86894e-15,2.62171e-15,6.30875e-16
185,0.900638,6.30649e-14,1.72282e-14,4.58229e-15,1.10901e-15
186,0.84943,1.09236e-13,2.98404e-14,7.94618e-15,1.93433e-15
187,0.786519,1.8776e-13,5.12879e-14,1.3673e-14,3.34793e-15
188,0.712142,3.20292e-13,8.74822e-14,2.3348e-14,5.75074e-15
189,0.62821,5.4231e-13,1.48105e-13,3.95696e-14,9.80439e-15
190,0.537932,9.11494e-13,2.48891e-13,6.65654e-14,1.65926e-14
191,0.445332,1.52094e-12,4.1523e-13,1.11162e-13,2.78773e-14
192,0.354738,2.51979e-12,6.87782e-13,1.84302e-13,4.65025e-14
193,0.270289,4.14533e-12,1.13121e-12,3.03399e-13,7.70252e-14
194,0.195533,6.77233e-12,1.84758e-12,4.95964e-13,1.26696e-13
195,0.133128,1.09886e-11,2.99695e-12,8.05159e-13,2.06972e-13
196,0.0846725,1.77098e-11,4.82848e-12,1.29822e-12,3.35829e-13
197,0.0506599,2.83527e-11,7.72746e-12,2.07917e-12,5.41279e-13
198,0.0305465,4.50942e-11,1.22857e-11,3.30785e-12,8.66685e-13
199,0.0229058,7.12578e-11,1.94059e-11,5.22822e-12,1.37872e-12
200,0.0256447,1.11884e-10,3.04564e-11,8.21018e-12,2.17923e-12
201,0.0362504,1.74567e-10,4.74977e-11,1.28108e-11,3.42278e-12
202,0.0520412,2.70678e-10,7.36123e-11,1.98639e-11,5.34243e-12
203,0.0703977,4.17131e-10,1.13383e-10,3.06089e-11,8.2874e-12
204,0.0889568,6.38937e-10,1.73579e-10,4.68771e-11,1.27776e-11
205,0.105757,9.7284e-10,2.64141e-10,7.13572e-11,1.95825e-11
206,0.11933,1.4725e-09,3.99571e-10,1.07972e-10,2.98336e-11
207,0.128741,2.21581e-09,6.00902e-10,1.6241e-10,4.51849e-11
208,0.133574,3.31514e-09,8.98455e-10,2.42869e-10,6.80396e-11
209,0.133887,4.9317e-09,1.33568e-09,3.61094e-10,1.01869e-10
210,0.130132,7.29534e-09,1.97449e-09,5.33811e-10,1.51658e-10
211,0.123053,1.07319e-08,2.90255e-09,7.84696e-10,2.24521e-10
212,0.113584,1.57007e-08,4.24332e-09,1.14707e-09,3.30558e-10
213,0.102743,2.28454e-08,6.16967e-09,1.66757e-09,4.84021e-10
214,0.0915386,3.30633e-08,8.92226e-09,2.41105e-09,7.0491e-10
215,0.0808895,4.75975e-08,1.28343e-08,3.46725e-09,1.02113e-09
216,0.0715659,6.81617e-08,1.83645e-08,4.95958e-09,1.47142e-09
217,0.06415,9.71044e-08,2.61409e-08,7.05688e-09,2.10922e-09
218,0.0590175,1.37627e-07,3.70187e-08,9.98875e-09,3.00788e-09
219,0.0563369,1.94071e-07,5.21564e-08,1.40658e-08,4.26755e-09
220,0.0560858,2.7229e-07,7.3114e-08,1.97059e-08,6.02419e-09
221,0.0580782,3.80135e-07,1.01982e-07,2.74683e-08,8.46142e-09
222,0.0620003,5.28084e-07,1.41548e-07,3.80968e-08,1.18259e-08
223,0.0674504,7.30042e-07,1.95504e-07,5.25764e-08,1.64474e-08
224,0.0739798,1.00437e-06,2.68723e-07,7.22038e-08,2.2764e-08
225,0.0811304,1.37518e-06,3.67597e-07,9.86771e-08,3.13552e-08
226,0.0884685,1.87399e-06,5.00468e-07,1.34209e-07,4.29837e-08
227,0.0956113,2.54176e-06,6.7817e-07,1.81665e-07,5.86473e-08
228,0.102246,3.43147e-06,9.14698e-07,2.44742e-07,7.96458e-08
229,0.108143,4.61128e-06,1.22804e-06,3.28178e-07,1.07663e-07
230,0.113158,6.16847e-06,1.6412e-06,4.38021e-07,1.4487e-07
231,0.11723,8.21419e-06,2.18344e-06,5.81943e-07,1.9405e-07
232,0.120376,1.08893e-05,2.89182e-06,7.69636e-07,2.58758e-07
233,0.122675,1.43714e-05,3.813e-06,1.01327e-06,3.43505e-07
234,0.124257,1.88832e-05,5.00547e-06,1.32806e-06,4.53992e-07
235,0.125286,2.47028e-05,6.54215e-06,1.73292e-06,5.97388e-07
236,0.125944,3.21755e-05,8.51353e-06,2.25124e-06,7.8266e-07
237,0.126415,4.1728e-05,1.10313e-05,2.91182e-06,1.02097e-06
238,0.126873,5.38848e-05,1.42327e-05,3.74992e-06,1.32615e-06
239,0.127474,6.92872e-05,1.82854e-05,4.80849e-06,1.71525e-06
240,0.128342,8.87158e-05,2.33934e-05,6.13956e-06,2.20916e-06
241,0.129572,0.000113116,2.98034e-05,7.80591e-06,2.83341e-06
242,0.131224,0.000143625,3.78125e-05,9.88279e-06,3.619e-06
243,0.133323,0.000181607,4.77764e-05,1.246e-05,4.60337e-06
244,0.135864,0.000228687,6.01191e-05,1.56443e-05,5.83157e-06
245,0.138817,0.000286793,7.53432e-05,1.95615e-05,7.35749e-06
246,0.142132,0.000358197,9.40415e-05,2.43595e-05,9.24529e-06
247,0.145745,0.000445565,0.000116909,3.02112e-05,1.1571e-05
248,0.149585,0.000552007,0.000144759,3.73175e-05,1.44242e-05
249,0.15358,0.000681134,0.000178531,4.59107e-05,1.79101e-05
250,0.157662,0.000837107,0.000219315,5.62579e-05,2.21511e-05
251,0.161774,0.0010247,0.00026836,6.86643e-05,2.72898e-05
252,0.165871,0.00124937,0.000327091,8.34772e-05,3.34905e-05
253,0.169923,0.00151729,0.000397129,0.000101089,4.09421e-05
254,0.173915,0.00183541,0.000480302,0.000121942,4.98604e-05
255,0.177848,0.00221154,0.000578661,0.000146528,6.0491e-05
256,0.181739,0.00265433,0.000694496,0.000175395,7.31112e-05
257,0.185617,0.00317338,0.000830345,0.000209149,8.80333e-05
258,0.18952,0.0037792,0.000989001,0.000248452,0.000105606
259,0.193495,0.00448324,0.00117352,0.000294029,0.000126218
260,0.197595,0.00529791,0.00138724,0.000346662,0.000150297
261,0.201872,0.00623648,0.00163372,0.000407193,0.000178316
262,0.206379,0.00731309,0.00191682,0.000476521,0.00021079
263,0.211166,0.00854264,0.00224062,0.000555599,0.000248278
264,0.216279,0.00994068,0.0026094,0.000645426,0.000291384
265,0.221755,0.0115233,0.00302767,0.000747045,0.000340755
266,0.227628,0.0133068,0.00350005,0.000861535,0.00039708
267,0.233924,0.0153077,0.00403129,0.000989995,0.000461088
268,0.240661,0.0175424,0.00462619,0.00113354,0.000533544
269,0.247854,0.0200268,0.00528955,0.00129329,0.000615243
270,0.25551,0.0227762,0.00602607,0.00147034,0.000707009
271,0.263633,0.0258046,0.00684031,0.00166576,0.000809684
272,0.272223,0.0291248,0.00773659,0.00188057,0.000924124
273,0.281279,0.0327477,0.0087189,0.00211575,0.00105119
274,0.290797,0.0366817,0.00979077,0.00237216,0.00119173
275,0.300771,0.040933,0.0109553,0.00265057,0.00134659
276,0.311197,0.0455046,0.0122148,0.00295165,0.00151658
277,0.322068,0.0503959,0.013571,0.00327589,0.00170248
278,0.333375,0.055603,0.0150248,0.00362368,0.00190501
279,0.345109,0.0611176,0.0165763,0.00399518,0.00212484
280,0.357259,0.0669274,0.0182245,0.0043904,0.00236258
281,0.369808,0.0730156,0.0199674,0.00480914,0.00261872
282,0.382738,0.0793609,0.021802,0.00525101,0.0028937
283,0.396026,0.0859378,0.0237242,0.0057154,0.00318783
284,0.40964,0.092716,0.0257289,0.00620148,0.00350132
285,0.423546,0.0996616,0.0278098,0.00670823,0.00383428
286,0.437703,0.106737,0.0299597,0.00723442,0.00418666
287,0.452063,0.1139,0.0321705,0.00777863,0.00455832
288,0.466573,0.121109,0.0344331,0.00833927,0.00494899
289,0.481174,0.128316,0.0367377,0.0089146,0.00535826
290,0.495804,0.135476,0.0390742,0.00950273,0.00578563
291,0.510398,0.14254,0.0414317,0.0101017,0.00623045
292,0.52489,0.149463,0.0437994,0.0107094,0.00669199
293,0.539214,0.1562,0.0461661,0.0113238,0.0071694
294,0.553305,0.162707,0.0485211,0.0119427,0.00766178
295,0.567105,0.168946,0.050854,0.012564,0.00816812
296,0.580556,0.174883,0.0531547,0.0131858,0.00868736
297,0.593611,0.180487,0.055414,0.013806,0.0092184
298,0.60623,0.185734,0.0576238,0.0144228,0.00976012
299,0.618379,0.190609,0.0597767,0.0150345,0.0103113
300,0.630038,0.1951,0.0618668,0.0156395,0.0108709
301,0.641193,0.199204,0.0638892,0.0162366,0.0114378
302,0.651841,0.202924,0.0658406,0.0168246,0.0120107
303,0.661989,0.206272,0.0677188,0.0174024,0.0125887
304,0.671652,0.209263,0.0695232,0.0179695,0.0131706
305,0.680853,0.211921,0.0712542,0.0185252,0.0137556
306,0.689621,0.214273,0.0729134,0.0190694,0.0143426
307,0.697992,0.216352,0.0745038,0.0196017,0.0149309
308,0.706003,0.218193,0.0760288,0.0201224,0.0155196
309,0.713695,0.219833,0.0774929,0.0206316,0.0161079
310,0.721112,0.221309,0.0789008,0.0211296,0.0166952
311,0.728293,0.22266,0.0802579,0.0216169,0.0172809
312,0.735279,0.22392,0.0815693,0.0220941,0.0178644
313,0.742105,0.225124,0.0828404,0.0225617,0.0184452
314,0.748805,0.2263,0.084076,0.0230203,0.0190229
315,0.755406,0.227475,0.0852807,0.0234705,0.0195969
316,0.761929,0.228668,0.0864584,0.0239129,0.0201668
317,0.768392,0.229895,0.0876123,0.0243481,0.0207324
318,0.774805,0.231165,0.0887451,0.0247765,0.0212932
319,0.781172,0.232483,0.0898584,0.0251986,0.0218489
320,0.787494,0.233847,0.0909534,0.0256146,0.0223991
321,0.793765,0.235253,0.0920302,0.0260249,0.0229436
322,0.799975,0.236691,0.0930886,0.0264296,0.023482
323,0.806113,0.238148,0.0941275,0.0268288,0.024014
324,0.812163,0.239612,0.0951457,0.0272225,0.0245394
325,0.818109,0.241065,0.0961415,0.0276107,0.0250578
326,0.823934,0.242491,0.0971131,0.0279934,0.025569
327,0.829622,0.243877,0.0980585,0.0283704,0.0260728
328,0.835158,0.245207,0.0989761,0.0287415,0.0265689
329,0.84053,0.24647,0.0998642,0.0291068,0.0270571
330,0.845728,0.247657,0.100722,0.0294659,0.0275371
331,0.850744,0.248761,0.101548,0.0298189,0.028009
332,0.855575,0.24978,0.102341,0.0301657,0.0284724
333,0.860221,0.250714,0.103103,0.0305061,0.0289273
334,0.864686,0.251565,0.103833,0.0308402,0.0293736
335,0.868975,0.252339,0.104532,0.031168,0.0298113
336,0.873097,0.253043,0.105201,0.0314895,0.0302403
337,0.877062,0.253687,0.105841,0.0318048,0.0306605
338,0.880883,0.254281,0.106454,0.0321141,0.0310721
339,0.884573,0.254833,0.107042,0.0324175,0.031475
340,0.888142,0.255355,0.107606,0.0327151,0.0318693
341,0.891604,0.255856,0.108147,0.0330071,0.032255
342,0.894969,0.256341,0.108668,0.0332935,0.0326323
343,0.898246,0.256819,0.109169,0.0335746,0.0330011
344,0.901441,0.257293,0.109652,0.0338504,0.0333616
345,0.904559,0.257765,0.110117,0.0341211,0.0337139
346,0.907603,0.258236,0.110566,0.0343868,0.0340581
347,0.910575,0.258705,0.110997,0.0346474,0.0343943
348,0.913472,0.259171,0.111413,0.0349031,0.0347226
349,0.916294,0.259629,0.111813,0.0351538,0.035043
350,0.919038,0.260076,0.112196,0.0353997,0.0353558
351,0.9217,0.260509,0.112564,0.0356405,0.035661
352,0.924277,0.260923,0.112915,0.0358765,0.0359588
353,0.926768,0.261316,0.11325,0.0361074,0.0362492
354,0.92917,0.261685,0.11357,0.0363334,0.0365324
355,0.931484,0.262029,0.113873,0.0365545,0.0368085
356,0.933709,0.262348,0.114161,0.0367705,0.0370777
357,0.935848,0.262642,0.114434,0.0369816,0.03734
358,0.937904,0.262912,0.114693,0.0371877,0.0375957
359,0.939881,0.263161,0.114937,0.0373889,0.0378447
360,0.941783,0.263392,0.115168,0.0375853,0.0380874
361,0.943614,0.263607,0.115386,0.0377768,0.0383237
362,0.945381,0.26381,0.115593,0.0379635,0.0385539
363,0.947089,0.264003,0.115788,0.0381456,0.0387781
364,0.94874,0.26419,0.115973,0.038323,0.0389964
365,0.95034,0.264373,0.116148,0.0384959,0.039209
366,0.95189,0.264552,0.116313,0.0386642,0.0394159
367,0.953394,0.264728,0.11647,0.0388281,0.0396173
368,0.954853,0.264902,0.116617,0.0389876,0.0398134
369,0.956267,0.265074,0.116757,0.0391428,0.0400042
370,0.957636,0.265242,0.116888,0.0392937,0.04019
371,0.958961,0.265406,0.117012,0.0394403,0.0403707
372,0.960241,0.265565,0.117128,0.0395828,0.0405465
373,0.961476,0.265716,0.117237,0.0397211,0.0407175
374,0.962666,0.26586,0.117338,0.0398553,0.0408839
375,0.96381,0.265996,0.117432,0.0399854,0.0410457
376,0.964911,0.266123,0.117519,0.0401116,0.041203
377,0.965969,0.266242,0.1176,0.0402338,0.041356
378,0.966984,0.266352,0.117674,0.0403521,0.0415047
379,0.96796,0.266455,0.117743,0.0404667,0.0416493
380,0.968899,0.266551,0.117806,0.0405774,0.0417898
381,0.969802,0.266642,0.117863,0.0406845,0.0419264
382,0.970671,0.266728,0.117916,0.0407881,0.042059
383,0.971509,0.26681,0.117963,0.0408881,0.0421879
384,0.972318,0.26689,0.118007,0.0409846,0.0423131
385,0.973099,0.266969,0.118047,0.0410778,0.0424347
386,0.973854,0.267046,0.118082,0.0411677,0.0425528
387,0.974583,0.267122,0.118114,0.0412545,0.0426675
388,0.975288,0.267197,0.118143,0.0413381,0.0427787
389,0.975968,0.267271,0.118169,0.0414186,0.0428867
390,0.976624,0.267343,0.118191,0.0414962,0.0429915
391,0.977257,0.267414,0.118211,0.0415708,0.0430932
392,0.977866,0.267482,0.118227,0.0416426,0.0431918
393,0.978452,0.267547,0.118241,0.0417117,0.0432874
394,0.979015,0.267609,0.118253,0.0417781,0.0433801
395,0.979557,0.267668,0.118262,0.0418418,0.0434699
396,0.980076,0.267723,0.118268,0.041903,0.043557
397,0.980575,0.267776,0.118273,0.0419617,0.0436413
398,0.981054,0.267825,0.118275,0.042018,0.043723
399,0.981514,0.267873,0.118276,0.042072,0.043802
400,0.981957,0.267918,0.118275,0.0421237,0.0438786
401,0.982382,0.267962,0.118272,0.0421733,0.0439527
402,0.982792,0.268004,0.118268,0.0422207,0.0440243
403,0.983187,0.268046,0.118263,0.0422661,0.0440937
