t,T+R,N_0,N_1,N_2,N_3
247,1.95536,0.0597867,0.0126534,0.00262927,0.000867357
248,2.38477,0.0716642,0.0151106,0.00312442,0.00103917
249,2.79841,0.0855367,0.0179668,0.00369629,0.00123944
250,3.15658,0.101661,0.0212701,0.00435336,0.00147165
251,3.42897,0.120312,0.0250712,0.00510439,0.0017395
252,3.59603,0.141779,0.0294226,0.00595828,0.00204682
253,3.64942,0.166363,0.0343783,0.00692396,0.00239752
254,3.59135,0.194377,0.0399924,0.00801015,0.00279556
255,3.43329,0.226136,0.0463184,0.0092252,0.00324481
256,3.19396,0.261953,0.0534078,0.0105768,0.00374903
257,2.89703,0.302136,0.0613085,0.0120718,0.00431168
258,2.56867,0.346975,0.0700634,0.0137157,0.00493587
259,2.23524,0.396736,0.0797083,0.0155129,0.00562416
260,1.92117,0.451652,0.0902703,0.0174655,0.0063785
261,1.6473,0.511911,0.101765,0.0195738,0.00719999
262,1.42969,0.577645,0.114196,0.0218356,0.00808881
263,1.27896,0.648922,0.127551,0.0242461,0.00904401
264,1.20005,0.725727,0.1418,0.0267971,0.0100634
265,1.19258,0.807959,0.156894,0.0294775,0.0111434
266,1.25148,0.895412,0.172762,0.0322728,0.012279
267,1.3679,0.987772,0.189313,0.0351646,0.0134636
268,1.53032,1.0846,0.20643,0.0381311,0.0146887
269,1.72567,1.18535,0.223972,0.041147,0.0159447
270,1.94049,1.2893,0.241775,0.0441832,0.0172198
271,2.16189,1.39565,0.25965,0.0472077,0.018501
272,2.37831,1.50344,0.277386,0.0501853,0.0197737
273,2.58018,1.61157,0.294751,0.0530785,0.0210223
274,2.76022,1.71886,0.311498,0.0558477,0.02223
275,2.91356,1.82399,0.327365,0.0584519,0.0233793
276,3.03768,1.92558,0.342081,0.0608499,0.0244524
277,3.1321,2.02218,0.355372,0.0630003,0.0254317
278,3.19806,2.11231,0.366967,0.0648633,0.0262999
279,3.23802,2.19446,0.376605,0.0664008,0.0270407
280,3.25523,2.26717,0.38404,0.0675779,0.0276392
281,3.25321,2.32903,0.389053,0.0683639,0.0280825
282,3.23539,2.37875,0.391453,0.0687328,0.0283601
283,3.20477,2.41516,0.391091,0.0686647,0.028464
284,3.16371,2.43727,0.387863,0.0681462,0.0283897
285,3.11383,2.44433,0.381715,0.0671713,0.0281361
286,3.05595,2.4358,0.372652,0.065742,0.0277056
287,2.99022,2.41144,0.360738,0.0638684,0.0271045
288,2.91625,2.37131,0.3461,0.0615692,0.0263429
289,2.83328,2.31579,0.328929,0.0588717,0.0254346
290,2.74046,2.24558,0.309475,0.0558111,0.0243967
291,2.63701,2.16169,0.288048,0.0524305,0.0232494
292,2.52248,2.06547,0.265009,0.0487803,0.0220155
293,2.39685,1.95855,0.240764,0.0449168,0.0207197
294,2.26072,1.84282,0.215753,0.0409014,0.0193878
295,2.11531,1.7204,0.190441,0.0367994,0.0180464
296,1.96247,1.59357,0.165304,0.0326783,0.0167217
297,1.80465,1.46474,0.140815,0.0286063,0.0154386
298,1.64476,1.33637,0.117431,0.0246507,0.0142204
299,1.48604,1.21089,0.0955785,0.0208762,0.0130875
300,1.33189,1.09067,0.0756395,0.0173431,0.0120572
301,1.18569,0.977924,0.0579403,0.0141057,0.011143
302,1.05064,0.874627,0.0427398,0.0112108,0.0103538
303,0.929543,0.782497,0.0302205,0.00869646,0.00969442
304,0.824719,0.70291,0.0204832,0.00659066,0.00916483
305,0.737871,0.636872,0.0135429,0.00491053,0.00876058
306,0.670015,0.584983,0.00932925,0.0036618,0.00847302
307,0.621455,0.547421,0.00768942,0.00283851,0.0082897
308,0.591781,0.523939,0.00839446,0.00242321,0.008195
309,0.579919,0.513879,0.0111487,0.0023874,0.00817085
310,0.584201,0.516198,0.0156016,0.00269241,0.00819752
311,0.602463,0.529511,0.0213626,0.00329067,0.00825453
312,0.632165,0.552146,0.0280161,0.00412724,0.00832152
313,0.670515,0.582205,0.0351393,0.00514166,0.00837914
314,0.714606,0.617644,0.0423187,0.00627002,0.00840986
315,0.761539,0.656347,0.0491669,0.00744721,0.0083987
316,0.808544,0.696207,0.0553376,0.00860925,0.00833379
317,0.853091,0.735211,0.0605389,0.00969556,0.0082068
318,0.892975,0.771509,0.064544,0.0106512,0.00801323
319,0.926386,0.803487,0.067198,0.011429,0.0077524
320,0.95196,0.829818,0.0684225,0.011991,0.00742742
321,0.968805,0.849513,0.068215,0.0123101,0.00704477
322,0.976506,0.861944,0.0666457,0.0123711,0.00661396
323,0.975114,0.86686,0.0638509,0.0121707,0.00614684
324,0.965109,0.86438,0.0600225,0.0117179,0.00565695
325,0.947358,0.854976,0.0553958,0.011033,0.00515873
326,0.923049,0.839435,0.0502351,0.010147,0.00466677
327,0.893622,0.818812,0.0448188,0.00909958,0.00419503
328,0.860691,0.794369,0.0394237,0.00793712,0.00375612
329,0.825961,0.767506,0.0343101,0.00671066,0.00336072
330,0.791147,0.739692,0.0297091,0.00547319,0.00301707
331,0.757895,0.712388,0.025811,0.00427707,0.00273065
332,0.727707,0.686979,0.0227571,0.00317148,0.00250396
333,0.70188,0.664707,0.0206346,0.00219997,0.00233656
334,0.681453,0.646614,0.0194746,0.00139843,0.00222521
335,0.667168,0.633504,0.0192531,0.000793336,0.00216411
336,0.659445,0.625902,0.0198962,0.000400598,0.00214539
337,0.658379,0.624047,0.0212868,0.000224918,0.0021596
338,0.663745,0.627887,0.0232743,0.000259774,0.00219628
339,0.675025,0.637093,0.0256854,0.000487999,0.00224463
340,0.691441,0.651091,0.0283361,0.000882936,0.00229407
341,0.71201,0.669094,0.0310431,0.00141009,0.00233485
342,0.735601,0.69016,0.0336352,0.00202921,0.00235854
343,0.760998,0.713243,0.035963,0.0026966,0.00235842
344,0.786967,0.737254,0.0379065,0.00336768,0.00232981
345,0.812323,0.76112,0.0393806,0.00399946,0.00227021
346,0.83599,0.783839,0.0403378,0.00455293,0.00217933
347,0.857052,0.804536,0.0407688,0.00499515,0.00205897
348,0.874795,0.822497,0.0407,0.00530093,0.00191285
349,0.888739,0.837207,0.040189,0.00545407,0.00174625
350,0.898649,0.848362,0.0393185,0.00544796,0.00156563
351,0.904537,0.855884,0.0381885,0.00528569,0.00137819
352,0.90665,0.859904,0.0369083,0.00497952,0.00119135
353,0.905441,0.860754,0.0355884,0.00454982,0.00101238
354,0.901533,0.85893,0.0343322,0.00402358,0.000847881
355,0.895674,0.855061,0.0332301,0.00343258,0.000703449
356,0.888687,0.849862,0.0323534,0.00281126,0.000583385
357,0.881416,0.844088,0.0317514,0.00219458,0.00049048
358,0.874675,0.83849,0.0314491,0.00161586,0.000425919
359,0.869201,0.833767,0.0314481,0.00110485,0.000389276
360,0.865612,0.83053,0.0317279,0.000686049,0.000378616
361,0.86438,0.829265,0.0322494,0.00037744,0.000390674
