t,T+R,N_0,N_1,N_2
398,1.02109,0.977761,0.0409508,0.00218868
399,1.0203,0.976241,0.0417649,0.00211565
400,1.01895,0.974406,0.0423556,0.00201639
401,1.01713,0.972377,0.0426988,0.00189816
402,1.01498,0.970275,0.0427875,0.00176882
403,1.01262,0.968215,0.042631,0.00163641
404,1.01019,0.966297,0.0422533,0.00150865
405,1.00781,0.964602,0.0416906,0.00139251
406,1.00558,0.963187,0.0409885,0.00129386
407,1.0036,0.96208,0.0401979,0.00121722
408,1.00192,0.961286,0.0393722,0.00116556
409,1.00058,0.960783,0.0385635,0.00114024
410,0.999577,0.960531,0.037819,0.00114102
411,0.998897,0.960471,0.0371793,0.00116616
412,0.998501,0.960537,0.0366753,0.00121264
413,0.998334,0.960658,0.0363277,0.00127637
414,0.998333,0.960766,0.036146,0.00135251
415,0.998429,0.9608,0.036129,0.00143576
416,0.998559,0.960712,0.0362654,0.00152074
417,0.998663,0.960469,0.0365351,0.00160227
418,0.998695,0.960055,0.0369115,0.00167566
419,0.998622,0.959472,0.0373632,0.00173697
420,0.998426,0.95874,0.0378565,0.00178318
421,0.998106,0.957893,0.0383575,0.00181234
422,0.997676,0.956978,0.0388345,0.00182361
423,0.997161,0.956047,0.0392595,0.00181726
424,0.996597,0.955157,0.0396098,0.00179459
425,0.996025,0.954365,0.039869,0.00175779
426,0.995489,0.953721,0.0400276,0.00170979
427,0.995032,0.953266,0.040083,0.00165404
428,0.99469,0.953029,0.0400392,0.00159425
429,0.994493,0.953027,0.039906,0.00153421
430,0.994461,0.953262,0.039698,0.00147749
431,0.994602,0.953718,0.0394334,0.00142731
432,0.99491,0.95437,0.0391325,0.00138631
433,0.995372,0.955179,0.0388165,0.00135644
434,0.995962,0.956099,0.0385058,0.00133887
435,0.996648,0.957077,0.038219,0.00133396
436,0.997391,0.958061,0.037972,0.00134131
437,0.99815,0.958998,0.037777,0.00135977
438,0.998885,0.959842,0.037642,0.00138758
439,0.99956,0.960553,0.037571,0.0014225
440,1.00014,0.961103,0.0375638,0.00146198
441,1.0006,0.961474,0.0376161,0.00150332
442,1.00094,0.96166,0.0377206,0.00154388
443,1.00113,0.961669,0.0378673,0.00158117
444,1.00118,0.961516,0.0380444,0.00161308
445,1.00111,0.961227,0.0382392,0.00163792
446,1.00094,0.960836,0.0384389,0.00165455
447,1.00068,0.96038,0.0386313,0.00166241
448,1.00037,0.959897,0.0388057,0.00166151
449,1.00004,0.959425,0.0389532,0.0016524
450,0.999709,0.958999,0.0390672,0.00163612
451,0.99941,0.958646,0.0391435,0.0016141
452,0.999163,0.958389,0.0391806,0.00158806
453,0.998985,0.95824,0.0391792,0.00155985
454,0.998883,0.958204,0.0391425,0.00153136
455,0.99886,0.958276,0.0390751,0.00150439
456,0.998913,0.958445,0.0389834,0.00148053
457,0.999031,0.958691,0.0388745,0.00146109
458,0.9992,0.958993,0.038756,0.00144701
459,0.9994,0.959322,0.0386354,0.00143883
460,0.999613,0.959653,0.0385199,0.00143671
461,0.999817,0.959958,0.0384155,0.00144038
462,0.999993,0.960213,0.0383274,0.00144924
463,1.00012,0.960399,0.0382594,0.00146239
464,1.0002,0.960502,0.0382137,0.00147873
465,1.0002,0.960514,0.0381912,0.00149699
466,1.00014,0.960432,0.0381913,0.0015159
467,1.00001,0.960263,0.0382123,0.0015342
468,0.999821,0.960017,0.0382513,0.00155076
469,0.999581,0.959709,0.0383047,0.00156464
470,0.999305,0.95936,0.0383683,0.00157513
471,0.999011,0.95899,0.0384376,0.00158179
472,0.998716,0.958622,0.0385084,0.00158444
473,0.998439,0.958278,0.0385764,0.00158318
474,0.998196,0.957979,0.0386379,0.00157836
475,0.998002,0.95774,0.0386899,0.00157053
476,0.997867,0.957575,0.0387303,0.00156039
477,0.997799,0.957492,0.0387575,0.00154876
478,0.9978,0.957492,0.0387709,0.00153648
479,0.99787,0.957574,0.0387708,0.00152439
480,0.998002,0.95773,0.0387583,0.00151324
481,0.998188,0.957949,0.0387348,0.00150368
482,0.998416,0.958216,0.0387026,0.00149621
483,0.998672,0.958516,0.0386641,0.00149115
484,0.99894,0.958829,0.038622,0.00148866
485,0.999205,0.959137,0.0385788,0.00148869
486,0.999453,0.959424,0.0385373,0.00149107
487,0.999671,0.959675,0.0384996,0.00149547
488,0.999847,0.959877,0.0384676,0.00150144
489,0.999975,0.960023,0.0384429,0.00150848
490,1.00005,0.960107,0.0384263,0.00151606
491,1.00007,0.960127,0.0384182,0.00152364
492,1.00004,0.960088,0.0384186,0.00153075
493,0.999958,0.959994,0.0384269,0.00153695
494,0.999839,0.959855,0.038442,0.00154192
495,0.999691,0.959682,0.0384628,0.00154543
496,0.999522,0.959487,0.0384875,0.00154738
497,0.999346,0.959283,0.0385146,0.00154777
