t,T+R,N_0
1059,1,5.21911e-19
1060,1,5.21905e-19
1061,1,5.219e-19
1062,1,5.21903e-19
1063,1,5.21904e-19
1064,1,5.2189e-19
1065,1,5.21874e-19
1066,1,5.21871e-19
1067,1,5.21889e-19
1068,1,5.21916e-19
1069,1,5.21936e-19
1070,1,5.21941e-19
1071,1,5.21925e-19
1072,1,5.21912e-19
1073,1,5.21904e-19
1074,1,5.21911e-19
1075,1,5.21913e-19
1076,1,5.21909e-19
1077,1,5.21899e-19
1078,1,5.21884e-19
1079,1,5.21888e-19
1080,1,5.2191e-19
1081,1,5.21929e-19
1082,1,5.2194e-19
1083,1,5.21938e-19
1084,1,5.21923e-19
1085,1,5.21906e-19
1086,1,5.21902e-19
1087,1,5.21902e-19
1088,1,5.21912e-19
1089,1,5.21916e-19
1090,1,5.21914e-19
1091,1,5.21917e-19
1092,1,5.21916e-19
1093,1,5.21916e-19
1094,1,5.21911e-19
1095,1,5.219e-19
1096,1,5.21877e-19
1097,1,5.21856e-19
1098,1,5.21857e-19
1099,1,5.21878e-19
1100,1,5.2191e-19
1101,1,5.21942e-19
1102,1,5.21963e-19
1103,1,5.2197e-19
1104,1,5.21981e-19
1105,1,5.21989e-19
1106,1,5.21992e-19
1107,1,5.21987e-19
1108,1,5.21968e-19
1109,1,5.21947e-19
1110,1,5.21936e-19
1111,1,5.21945e-19
1112,1,5.21972e-19
1113,1,5.21998e-19
1114,1,5.22014e-19
1115,1,5.22016e-19
1116,1,5.22003e-19
1117,1,5.21982e-19
1118,1,5.21964e-19
1119,1,5.21945e-19
1120,1,5.21921e-19
1121,1,5.21901e-19
1122,1,5.21887e-19
1123,1,5.21891e-19
1124,1,5.21908e-19
1125,1,5.21933e-19
1126,1,5.21958e-19
1127,1,5.2198e-19
1128,1,5.21993e-19
1129,1,5.22001e-19
1130,1,5.22002e-19
1131,1,5.22005e-19
1132,1,5.22001e-19
1133,1,5.2198e-19
1134,1,5.21958e-19
1135,1,5.21954e-19
1136,1,5.21962e-19
1137,1,5.21991e-19
1138,1,5.22028e-19
1139,1,5.22059e-19
1140,1,5.2208e-19
1141,1,5.22091e-19
1142,1,5.22094e-19
1143,1,5.221e-19
1144,1,5.221e-19
1145,1,5.2209e-19
1146,1,5.22073e-19
1147,1,5.22055e-19
1148,1,5.22051e-19
1149,1,5.22056e-19
1150,1,5.22078e-19
1151,1,5.22101e-19
1152,1,5.22116e-19
1153,1,5.22128e-19
1154,1,5.22136e-19
1155,1,5.22154e-19
1156,1,5.22177e-19
1157,1,5.22199e-19
1158,1,5.22216e-19
1159,1,5.22223e-19
1160,1,5.22229e-19
1161,1,5.22234e-19
1162,1,5.22231e-19
1163,1,5.22223e-19
1164,1,5.22205e-19
1165,1,5.22186e-19
1166,1,5.22174e-19
1167,1,5.22177e-19
1168,1,5.22197e-19
1169,1,5.22221e-19
1170,1,5.22243e-19
1171,1,5.22254e-19
1172,1,5.2225e-19
1173,1,5.22237e-19
1174,1,5.22217e-19
1175,1,5.22199e-19
1176,1,5.22178e-19
1177,1,5.22159e-19
1178,1,5.22145e-19
1179,1,5.22147e-19
1180,1,5.22163e-19
1181,1,5.22188e-19
1182,1,5.22214e-19
1183,1,5.22231e-19
1184,1,5.22228e-19
1185,1,5.22211e-19
1186,1,5.22188e-19
1187,1,5.22161e-19
1188,1,5.22135e-19
1189,1,5.22112e-19
1190,1,5.22098e-19
1191,1,5.22089e-19
1192,1,5.22085e-19
1193,1,5.22092e-19
1194,1,5.22087e-19
1195,1,5.22075e-19
1196,1,5.22052e-19
1197,1,5.22028e-19
1198,1,5.22004e-19
1199,1,5.21997e-19
1200,1,5.22002e-19
1201,1,5.22016e-19
1202,1,5.22042e-19
1203,1,5.22072e-19
1204,1,5.22101e-19
1205,1,5.22136e-19
1206,1,5.2217e-19
1207,1,5.22203e-19
1208,1,5.22218e-19
1209,1,5.22223e-19
1210,1,5.22226e-19
1211,1,5.22225e-19
1212,1,5.22229e-19
1213,1,5.22242e-19
1214,1,5.22254e-19
1215,1,5.22255e-19
1216,1,5.22246e-19
1217,1,5.22233e-19
1218,1,5.22214e-19
1219,1,5.22203e-19
1220,1,5.22192e-19
1221,1,5.22191e-19
1222,1,5.22185e-19
1223,1,5.22181e-19
1224,1,5.2218e-19
1225,1,5.22171e-19
1226,1,5.22147e-19
1227,1,5.22117e-19
1228,1,5.22075e-19
1229,1,5.22036e-19
1230,1,5.22012e-19
1231,1,5.22004e-19
1232,1,5.2201e-19
1233,1,5.22032e-19
1234,1,5.22047e-19
1235,1,5.22053e-19
1236,1,5.22056e-19
1237,1,5.22056e-19
1238,1,5.2205e-19
1239,1,5.22049e-19
1240,1,5.22055e-19
1241,1,5.22077e-19
1242,1,5.22114e-19
1243,1,5.22161e-19
1244,1,5.22214e-19
1245,1,5.22258e-19
1246,1,5.2229e-19
1247,1,5.22302e-19
1248,1,5.22307e-19
1249,1,5.22302e-19
1250,1,5.22287e-19
1251,1,5.22269e-19
1252,1,5.22241e-19
1253,1,5.22206e-19
1254,1,5.22174e-19
1255,1,5.22147e-19
1256,1,5.22129e-19
1257,1,5.22118e-19
1258,1,5.22108e-19
1259,1,5.22099e-19
1260,1,5.22088e-19
1261,1,5.22082e-19
1262,1,5.22082e-19
1263,1,5.2208e-19
1264,1,5.22071e-19
1265,1,5.22062e-19
1266,1,5.22053e-19
1267,1,5.22049e-19
1268,1,5.22057e-19
1269,1,5.22076e-19
1270,1,5.221e-19
1271,1,5.22125e-19
1272,1,5.22151e-19
1273,1,5.22182e-19
1274,1,5.22207e-19
1275,1,5.22229e-19
1276,1,5.22252e-19
1277,1,5.2227e-19
1278,1,5.22271e-19
1279,1,5.22263e-19
1280,1,5.22244e-19
1281,1,5.22214e-19
1282,1,5.22182e-19
1283,1,5.22142e-19
1284,1,5.22097e-19
1285,1,5.22058e-19
1286,1,5.22026e-19
1287,1,5.22002e-19
1288,1,5.21987e-19
1289,1,5.21979e-19
1290,1,5.21983e-19
1291,1,5.21989e-19
1292,1,5.21999e-19
1293,1,5.22018e-19
1294,1,5.22049e-19
1295,1,5.22078e-19
1296,1,5.22111e-19
1297,1,5.22137e-19
1298,1,5.2216e-19
1299,1,5.22174e-19
1300,1,5.22181e-19
1301,1,5.22183e-19
1302,1,5.22182e-19
1303,1,5.22183e-19
1304,1,5.22181e-19
1305,1,5.22184e-19
1306,1,5.22186e-19
1307,1,5.22181e-19
1308,1,5.22164e-19
1309,1,5.22137e-19
1310,1,5.22098e-19
1311,1,5.22057e-19
1312,1,5.22028e-19
1313,1,5.22015e-19
1314,1,5.22026e-19
1315,1,5.22053e-19
1316,1,5.22097e-19
1317,1,5.22145e-19
1318,1,5.22192e-19
1319,1,5.22239e-19
1320,1,5.22269e-19
1321,1,5.22289e-19
1322,1,5.22299e-19
1323,1,5.22301e-19
1324,1,5.22299e-19
1325,1,5.22296e-19
1326,1,5.22293e-19
1327,1,5.22283e-19
1328,1,5.2226e-19
1329,1,5.22225e-19
1330,1,5.22186e-19
1331,1,5.22154e-19
1332,1,5.22116e-19
1333,1,5.22093e-19
1334,1,5.22083e-19
1335,1,5.22092e-19
1336,1,5.22118e-19
1337,1,5.2215e-19
1338,1,5.22187e-19
1339,1,5.22217e-19
1340,1,5.2224e-19
1341,1,5.2225e-19
1342,1,5.22258e-19
1343,1,5.22267e-19
1344,1,5.22281e-19
1345,1,5.22302e-19
1346,1,5.22316e-19
1347,1,5.22314e-19
1348,1,5.22298e-19
1349,1,5.22269e-19
1350,1,5.22229e-19
1351,1,5.22189e-19
1352,1,5.22158e-19
1353,1,5.22137e-19
1354,1,5.22134e-19
1355,1,5.22151e-19
1356,1,5.22172e-19
1357,1,5.22193e-19
1358,1,5.22203e-19
1359,1,5.22208e-19
1360,1,5.22212e-19
1361,1,5.22223e-19
1362,1,5.22242e-19
1363,1,5.22273e-19
1364,1,5.22302e-19
1365,1,5.22324e-19
1366,1,5.22331e-19
1367,1,5.22317e-19
1368,1,5.22282e-19
1369,1,5.22238e-19
1370,1,5.22199e-19
1371,1,5.22162e-19
1372,1,5.22137e-19
1373,1,5.22128e-19
1374,1,5.22124e-19
1375,1,5.22129e-19
1376,1,5.2214e-19
1377,1,5.22155e-19
1378,1,5.22188e-19
1379,1,5.22231e-19
1380,1,5.2228e-19
1381,1,5.22333e-19
1382,1,5.22382e-19
1383,1,5.22409e-19
1384,1,5.22409e-19
1385,1,5.22381e-19
1386,1,5.22344e-19
1387,1,5.22297e-19
1388,1,5.22258e-19
1389,1,5.22231e-19
1390,1,5.2222e-19
1391,1,5.22221e-19
1392,1,5.22238e-19
1393,1,5.22268e-19
1394,1,5.22301e-19
1395,1,5.22336e-19
1396,1,5.22364e-19
1397,1,5.22385e-19
1398,1,5.22399e-19
1399,1,5.22403e-19
1400,1,5.22399e-19
1401,1,5.22392e-19
1402,1,5.22379e-19
1403,1,5.22354e-19
1404,1,5.22325e-19
1405,1,5.22297e-19
1406,1,5.22268e-19
1407,1,5.22248e-19
1408,1,5.22238e-19
1409,1,5.22248e-19
1410,1,5.22269e-19
1411,1,5.22301e-19
1412,1,5.22335e-19
1413,1,5.22361e-19
1414,1,5.22379e-19
1415,1,5.22375e-19
1416,1,5.22361e-19
1417,1,5.22338e-19
1418,1,5.22334e-19
1419,1,5.22329e-19
1420,1,5.22337e-19
1421,1,5.22346e-19
1422,1,5.22344e-19
1423,1,5.22334e-19
1424,1,5.22309e-19
1425,1,5.22278e-19
1426,1,5.22255e-19
1427,1,5.2224e-19
1428,1,5.22236e-19
1429,1,5.22249e-19
1430,1,5.22273e-19
1431,1,5.22303e-19
1432,1,5.22318e-19
1433,1,5.22321e-19
1434,1,5.22306e-19
1435,1,5.22279e-19
1436,1,5.22245e-19
1437,1,5.2222e-19
1438,1,5.22203e-19
1439,1,5.22195e-19
1440,1,5.22197e-19
1441,1,5.22204e-19
1442,1,5.2221e-19
1443,1,5.2221e-19
1444,1,5.22206e-19
1445,1,5.22196e-19
1446,1,5.22185e-19
1447,1,5.22183e-19
1448,1,5.22189e-19
1449,1,5.22198e-19
1450,1,5.22213e-19
1451,1,5.22229e-19
1452,1,5.22236e-19
1453,1,5.22236e-19
1454,1,5.22219e-19
1455,1,5.22209e-19
1456,1,5.22194e-19
1457,1,5.2219e-19
1458,1,5.22194e-19
1459,1,5.2221e-19
1460,1,5.22242e-19
1461,1,5.22281e-19
1462,1,5.22328e-19
1463,1,5.2237e-19
1464,1,5.22408e-19
1465,1,5.22432e-19
1466,1,5.22434e-19
1467,1,5.22424e-19
1468,1,5.224e-19
1469,1,5.22365e-19
1470,1,5.22331e-19
1471,1,5.22302e-19
1472,1,5.22282e-19
1473,1,5.22284e-19
1474,1,5.22306e-19
1475,1,5.22343e-19
1476,1,5.22382e-19
1477,1,5.22419e-19
1478,1,5.22439e-19
1479,1,5.22429e-19
1480,1,5.22409e-19
1481,1,5.22376e-19
1482,1,5.22331e-19
1483,1,5.22285e-19
1484,1,5.22255e-19
1485,1,5.2224e-19
1486,1,5.22247e-19
1487,1,5.22268e-19
1488,1,5.2229e-19
1489,1,5.22316e-19
1490,1,5.22333e-19
1491,1,5.22338e-19
1492,1,5.22342e-19
1493,1,5.22355e-19
1494,1,5.22372e-19
1495,1,5.22415e-19
1496,1,5.22469e-19
1497,1,5.22529e-19
1498,1,5.2259e-19
1499,1,5.22636e-19
1500,1,5.22654e-19
1501,1,5.22641e-19
1502,1,5.22607e-19
1503,1,5.22563e-19
1504,1,5.22511e-19
1505,1,5.22477e-19
1506,1,5.22465e-19
1507,1,5.2248e-19
1508,1,5.22518e-19
1509,1,5.22567e-19
1510,1,5.22619e-19
1511,1,5.2265e-19
1512,1,5.22653e-19
1513,1,5.22622e-19
1514,1,5.22554e-19
1515,1,5.22465e-19
1516,1,5.2236e-19
1517,1,5.22267e-19
1518,1,5.2222e-19
1519,1,5.2222e-19
1520,1,5.22279e-19
1521,1,5.22381e-19
1522,1,5.22504e-19
1523,1,5.22622e-19
1524,1,5.22705e-19
1525,1,5.2273e-19
1526,1,5.22681e-19
1527,1,5.22561e-19
1528,1,5.2241e-19
1529,1,5.2226e-19
1530,1,5.22159e-19
1531,1,5.2213e-19
1532,1,5.22182e-19
1533,1,5.223e-19
1534,1,5.2245e-19
1535,1,5.22587e-19
1536,1,5.22669e-19
1537,1,5.22678e-19
1538,1,5.22603e-19
1539,1,5.22464e-19
1540,1,5.22292e-19
1541,1,5.22131e-19
1542,1,5.22027e-19
1543,1,5.22002e-19
1544,1,5.22061e-19
1545,1,5.22181e-19
1546,1,5.2233e-19
1547,1,5.22455e-19
1548,1,5.22531e-19
1549,1,5.22537e-19
1550,1,5.22465e-19
1551,1,5.22349e-19
1552,1,5.22208e-19
1553,1,5.22088e-19
1554,1,5.22021e-19
1555,1,5.22025e-19
1556,1,5.22091e-19
1557,1,5.22207e-19
1558,1,5.22333e-19
1559,1,5.22446e-19
1560,1,5.22509e-19
1561,1,5.22509e-19
1562,1,5.22455e-19
1563,1,5.22359e-19
1564,1,5.22247e-19
1565,1,5.22141e-19
1566,1,5.22072e-19
1567,1,5.22042e-19
1568,1,5.2205e-19
1569,1,5.22083e-19
1570,1,5.22108e-19
1571,1,5.22112e-19
1572,1,5.22084e-19
1573,1,5.22033e-19
1574,1,5.21981e-19
1575,1,5.21954e-19
1576,1,5.21964e-19
1577,1,5.22012e-19
1578,1,5.22076e-19
1579,1,5.2214e-19
1580,1,5.2217e-19
1581,1,5.22154e-19
1582,1,5.22089e-19
1583,1,5.21998e-19
1584,1,5.21901e-19
1585,1,5.21836e-19
1586,1,5.2182e-19
1587,1,5.21854e-19
1588,1,5.21926e-19
1589,1,5.21992e-19
1590,1,5.22029e-19
1591,1,5.22003e-19
1592,1,5.21921e-19
1593,1,5.21783e-19
1594,1,5.21628e-19
1595,1,5.21496e-19
1596,1,5.21418e-19
1597,1,5.21411e-19
1598,1,5.21483e-19
1599,1,5.2161e-19
1600,1,5.21761e-19
1601,1,5.21903e-19
1602,1,5.21997e-19
1603,1,5.2202e-19
1604,1,5.21977e-19
1605,1,5.21884e-19
1606,1,5.21771e-19
1607,1,5.21671e-19
1608,1,5.21613e-19
1609,1,5.21623e-19
1610,1,5.21701e-19
1611,1,5.21825e-19
1612,1,5.21959e-19
1613,1,5.22062e-19
1614,1,5.22109e-19
1615,1,5.22084e-19
1616,1,5.21989e-19
1617,1,5.21869e-19
1618,1,5.2176e-19
1619,1,5.21698e-19
1620,1,5.21712e-19
1621,1,5.21802e-19
1622,1,5.21948e-19
1623,1,5.22115e-19
1624,1,5.22252e-19
1625,1,5.22328e-19
1626,1,5.22328e-19
1627,1,5.22253e-19
1628,1,5.22129e-19
1629,1,5.2198e-19
1630,1,5.21849e-19
1631,1,5.21763e-19
1632,1,5.21727e-19
1633,1,5.21739e-19
1634,1,5.21785e-19
1635,1,5.21842e-19
1636,1,5.2189e-19
1637,1,5.2192e-19
1638,1,5.21926e-19
1639,1,5.2191e-19
1640,1,5.21881e-19
1641,1,5.21839e-19
1642,1,5.21805e-19
1643,1,5.21778e-19
1644,1,5.2175e-19
1645,1,5.21725e-19
1646,1,5.21696e-19
1647,1,5.21669e-19
1648,1,5.21653e-19
1649,1,5.21652e-19
1650,1,5.21665e-19
1651,1,5.21698e-19
1652,1,5.21733e-19
1653,1,5.21755e-19
1654,1,5.21752e-19
1655,1,5.21719e-19
1656,1,5.21676e-19
1657,1,5.2163e-19
1658,1,5.21613e-19
1659,1,5.2164e-19
1660,1,5.21717e-19
1661,1,5.21835e-19
1662,1,5.2196e-19
1663,1,5.22068e-19
1664,1,5.22121e-19
1665,1,5.22107e-19
1666,1,5.22022e-19
1667,1,5.21904e-19
1668,1,5.2177e-19
1669,1,5.2168e-19
1670,1,5.21656e-19
1671,1,5.21699e-19
1672,1,5.21794e-19
1673,1,5.21906e-19
1674,1,5.21994e-19
1675,1,5.22028e-19
1676,1,5.22002e-19
1677,1,5.21924e-19
1678,1,5.21826e-19
1679,1,5.21737e-19
1680,1,5.21702e-19
1681,1,5.21732e-19
1682,1,5.2181e-19
1683,1,5.21918e-19
1684,1,5.2202e-19
1685,1,5.22066e-19
1686,1,5.22037e-19
1687,1,5.21943e-19
1688,1,5.21801e-19
1689,1,5.21653e-19
1690,1,5.21535e-19
1691,1,5.21482e-19
1692,1,5.21499e-19
1693,1,5.21567e-19
1694,1,5.21662e-19
1695,1,5.21753e-19
1696,1,5.21806e-19
1697,1,5.21814e-19
1698,1,5.21778e-19
1699,1,5.2172e-19
1700,1,5.21671e-19
1701,1,5.21644e-19
1702,1,5.21652e-19
1703,1,5.21688e-19
1704,1,5.21726e-19
1705,1,5.21754e-19
1706,1,5.2175e-19
1707,1,5.21712e-19
1708,1,5.21646e-19
1709,1,5.21572e-19
1710,1,5.21509e-19
1711,1,5.21472e-19
1712,1,5.21476e-19
1713,1,5.21507e-19
1714,1,5.21565e-19
1715,1,5.2163e-19
1716,1,5.21686e-19
1717,1,5.2173e-19
1718,1,5.2177e-19
1719,1,5.21795e-19
1720,1,5.2182e-19
1721,1,5.21834e-19
1722,1,5.21839e-19
1723,1,5.2184e-19
1724,1,5.21838e-19
1725,1,5.21837e-19
1726,1,5.21849e-19
1727,1,5.21865e-19
1728,1,5.21901e-19
1729,1,5.21937e-19
1730,1,5.21958e-19
1731,1,5.21949e-19
1732,1,5.21903e-19
1733,1,5.21819e-19
1734,1,5.21711e-19
1735,1,5.21611e-19
1736,1,5.21544e-19
1737,1,5.21527e-19
1738,1,5.21559e-19
1739,1,5.21628e-19
1740,1,5.2171e-19
1741,1,5.21759e-19
1742,1,5.21773e-19
1743,1,5.21746e-19
1744,1,5.21694e-19
1745,1,5.21648e-19
1746,1,5.21638e-19
1747,1,5.21688e-19
1748,1,5.21793e-19
1749,1,5.21934e-19
1750,1,5.22063e-19
1751,1,5.22146e-19
1752,1,5.22152e-19
1753,1,5.22085e-19
1754,1,5.2197e-19
1755,1,5.21842e-19
1756,1,5.2175e-19
1757,1,5.21729e-19
1758,1,5.2177e-19
1759,1,5.2186e-19
1760,1,5.21961e-19
1761,1,5.22017e-19
1762,1,5.22011e-19
1763,1,5.21931e-19
1764,1,5.21808e-19
1765,1,5.21676e-19
1766,1,5.21588e-19
1767,1,5.21557e-19
1768,1,5.21601e-19
1769,1,5.21699e-19
1770,1,5.21798e-19
1771,1,5.2187e-19
1772,1,5.21888e-19
1773,1,5.21852e-19
1774,1,5.21784e-19
1775,1,5.21724e-19
1776,1,5.21711e-19
1777,1,5.21762e-19
1778,1,5.21863e-19
1779,1,5.21993e-19
1780,1,5.22105e-19
1781,1,5.2217e-19
1782,1,5.22173e-19
1783,1,5.22114e-19
1784,1,5.22034e-19
1785,1,5.2196e-19
1786,1,5.21922e-19
1787,1,5.21925e-19
1788,1,5.21963e-19
1789,1,5.22e-19
1790,1,5.22009e-19
1791,1,5.21986e-19
1792,1,5.21923e-19
1793,1,5.2184e-19
1794,1,5.21769e-19
1795,1,5.21734e-19
1796,1,5.21745e-19
1797,1,5.21791e-19
1798,1,5.21852e-19
1799,1,5.21902e-19
1800,1,5.21916e-19
1801,1,5.21893e-19
1802,1,5.21856e-19
1803,1,5.21815e-19
1804,1,5.21807e-19
1805,1,5.21839e-19
1806,1,5.21907e-19
1807,1,5.21994e-19
1808,1,5.22069e-19
1809,1,5.221e-19
1810,1,5.22076e-19
1811,1,5.21993e-19
1812,1,5.21862e-19
1813,1,5.21718e-19
1814,1,5.21586e-19
1815,1,5.21492e-19
1816,1,5.21454e-19
1817,1,5.21463e-19
1818,1,5.21515e-19
1819,1,5.21589e-19
1820,1,5.21671e-19
1821,1,5.21752e-19
1822,1,5.21826e-19
1823,1,5.21892e-19
1824,1,5.21944e-19
1825,1,5.21989e-19
1826,1,5.22026e-19
1827,1,5.22056e-19
1828,1,5.22079e-19
1829,1,5.22087e-19
1830,1,5.22083e-19
1831,1,5.22063e-19
1832,1,5.22021e-19
1833,1,5.21967e-19
1834,1,5.21897e-19
1835,1,5.2183e-19
1836,1,5.21783e-19
1837,1,5.21769e-19
1838,1,5.21798e-19
1839,1,5.21872e-19
1840,1,5.21975e-19
1841,1,5.22079e-19
1842,1,5.22152e-19
1843,1,5.22167e-19
1844,1,5.22101e-19
1845,1,5.21974e-19
1846,1,5.21811e-19
1847,1,5.21657e-19
1848,1,5.21548e-19
1849,1,5.21509e-19
1850,1,5.21536e-19
1851,1,5.21604e-19
1852,1,5.21662e-19
1853,1,5.21687e-19
1854,1,5.21665e-19
1855,1,5.21614e-19
1856,1,5.21567e-19
1857,1,5.21571e-19
1858,1,5.21638e-19
1859,1,5.21788e-19
1860,1,5.21987e-19
1861,1,5.22183e-19
1862,1,5.22325e-19
1863,1,5.22368e-19
1864,1,5.2231e-19
1865,1,5.2217e-19
1866,1,5.21994e-19
1867,1,5.21828e-19
1868,1,5.21698e-19
1869,1,5.21617e-19
1870,1,5.21569e-19
1871,1,5.21526e-19
1872,1,5.21488e-19
1873,1,5.21456e-19
1874,1,5.21446e-19
1875,1,5.21483e-19
1876,1,5.21582e-19
1877,1,5.21727e-19
1878,1,5.21905e-19
1879,1,5.22056e-19
1880,1,5.22151e-19
1881,1,5.22154e-19
1882,1,5.22092e-19
1883,1,5.21977e-19
1884,1,5.21861e-19
1885,1,5.21782e-19
1886,1,5.21744e-19
1887,1,5.21757e-19
1888,1,5.21786e-19
1889,1,5.21801e-19
1890,1,5.21788e-19
1891,1,5.21752e-19
1892,1,5.21706e-19
1893,1,5.21671e-19
1894,1,5.21672e-19
1895,1,5.2171e-19
1896,1,5.21769e-19
1897,1,5.21826e-19
1898,1,5.21862e-19
1899,1,5.21869e-19
1900,1,5.2185e-19
1901,1,5.21814e-19
1902,1,5.21783e-19
1903,1,5.21771e-19
1904,1,5.21765e-19
1905,1,5.21763e-19
1906,1,5.21744e-19
1907,1,5.21699e-19
1908,1,5.21626e-19
1909,1,5.21543e-19
1910,1,5.21483e-19
1911,1,5.21464e-19
1912,1,5.21505e-19
1913,1,5.21604e-19
1914,1,5.21732e-19
1915,1,5.2186e-19
1916,1,5.21964e-19
1917,1,5.22013e-19
1918,1,5.22009e-19
1919,1,5.21956e-19
1920,1,5.21867e-19
1921,1,5.21768e-19
1922,1,5.21676e-19
1923,1,5.21607e-19
1924,1,5.21561e-19
1925,1,5.21533e-19
1926,1,5.21517e-19
1927,1,5.21501e-19
1928,1,5.21489e-19
1929,1,5.21471e-19
1930,1,5.21462e-19
1931,1,5.21466e-19
1932,1,5.21501e-19
1933,1,5.21566e-19
1934,1,5.21655e-19
1935,1,5.2176e-19
1936,1,5.21847e-19
1937,1,5.21904e-19
1938,1,5.2191e-19
1939,1,5.2188e-19
1940,1,5.21816e-19
1941,1,5.21747e-19
1942,1,5.21683e-19
1943,1,5.21641e-19
1944,1,5.21619e-19
1945,1,5.21604e-19
1946,1,5.21581e-19
1947,1,5.21537e-19
1948,1,5.2148e-19
1949,1,5.21431e-19
1950,1,5.21414e-19
1951,1,5.21455e-19
1952,1,5.2155e-19
1953,1,5.21698e-19
1954,1,5.21852e-19
1955,1,5.2197e-19
1956,1,5.22016e-19
1957,1,5.21978e-19
1958,1,5.21871e-19
1959,1,5.21734e-19
1960,1,5.21604e-19
1961,1,5.21512e-19
1962,1,5.2148e-19
1963,1,5.21487e-19
1964,1,5.21514e-19
1965,1,5.21526e-19
1966,1,5.21517e-19
1967,1,5.2149e-19
1968,1,5.21475e-19
1969,1,5.21474e-19
1970,1,5.21502e-19
1971,1,5.21556e-19
1972,1,5.21602e-19
1973,1,5.21616e-19
1974,1,5.21579e-19
1975,1,5.21502e-19
1976,1,5.21395e-19
1977,1,5.21299e-19
1978,1,5.21245e-19
1979,1,5.21247e-19
1980,1,5.21306e-19
1981,1,5.21396e-19
1982,1,5.2148e-19
1983,1,5.21538e-19
1984,1,5.21552e-19
1985,1,5.21546e-19
1986,1,5.21529e-19
1987,1,5.21516e-19
1988,1,5.21526e-19
1989,1,5.21558e-19
1990,1,5.21593e-19
1991,1,5.21621e-19
1992,1,5.21628e-19
1993,1,5.21615e-19
1994,1,5.21583e-19
1995,1,5.21544e-19
1996,1,5.21522e-19
1997,1,5.21518e-19
1998,1,5.2154e-19
1999,1,5.21581e-19
2000,1,5.21624e-19
2001,1,5.2166e-19
2002,1,5.21686e-19
2003,1,5.21682e-19
2004,1,5.21666e-19
2005,1,5.21646e-19
2006,1,5.21617e-19
2007,1,5.2158e-19
2008,1,5.21542e-19
2009,1,5.21498e-19
2010,1,5.21453e-19
2011,1,5.2141e-19
2012,1,5.21393e-19
2013,1,5.21405e-19
2014,1,5.21445e-19
2015,1,5.21517e-19
2016,1,5.21597e-19
2017,1,5.21665e-19
2018,1,5.21712e-19
2019,1,5.2172e-19
2020,1,5.21699e-19
2021,1,5.2166e-19
2022,1,5.21627e-19
2023,1,5.21607e-19
2024,1,5.2161e-19
2025,1,5.2162e-19
2026,1,5.21616e-19
2027,1,5.21597e-19
2028,1,5.21551e-19
2029,1,5.21494e-19
2030,1,5.2145e-19
2031,1,5.21452e-19
2032,1,5.21501e-19
2033,1,5.21586e-19
2034,1,5.21702e-19
2035,1,5.2181e-19
2036,1,5.21872e-19
2037,1,5.21885e-19
2038,1,5.21846e-19
2039,1,5.21774e-19
2040,1,5.21697e-19
2041,1,5.21631e-19
2042,1,5.21588e-19
2043,1,5.21557e-19
2044,1,5.2153e-19
2045,1,5.21491e-19
2046,1,5.21442e-19
2047,1,5.21395e-19
2048,1,5.21357e-19
2049,1,5.21352e-19
2050,1,5.21379e-19
2051,1,5.21438e-19
2052,1,5.21498e-19
2053,1,5.21552e-19
2054,1,5.21572e-19
2055,1,5.21564e-19
2056,1,5.2155e-19
2057,1,5.21546e-19
2058,1,5.21571e-19
2059,1,5.21628e-19
2060,1,5.21697e-19
2061,1,5.21745e-19
2062,1,5.21763e-19
2063,1,5.21728e-19
2064,1,5.2165e-19
2065,1,5.21552e-19
2066,1,5.21455e-19
2067,1,5.21379e-19
2068,1,5.21331e-19
2069,1,5.21312e-19
2070,1,5.21315e-19
2071,1,5.21326e-19
2072,1,5.21342e-19
2073,1,5.21368e-19
2074,1,5.21405e-19
2075,1,5.21456e-19
2076,1,5.21498e-19
2077,1,5.2152e-19
2078,1,5.21508e-19
2079,1,5.2145e-19
2080,1,5.21366e-19
2081,1,5.21272e-19
2082,1,5.21197e-19
2083,1,5.21163e-19
2084,1,5.21184e-19
2085,1,5.21249e-19
2086,1,5.21343e-19
2087,1,5.21437e-19
2088,1,5.21511e-19
2089,1,5.21561e-19
2090,1,5.21584e-19
2091,1,5.21579e-19
2092,1,5.2156e-19
2093,1,5.21528e-19
2094,1,5.21483e-19
2095,1,5.21417e-19
2096,1,5.21347e-19
2097,1,5.21274e-19
2098,1,5.21216e-19
2099,1,5.21173e-19
2100,1,5.21172e-19
2101,1,5.21191e-19
2102,1,5.21224e-19
2103,1,5.21263e-19
2104,1,5.21278e-19
2105,1,5.21273e-19
2106,1,5.21251e-19
2107,1,5.21215e-19
2108,1,5.21191e-19
2109,1,5.21183e-19
2110,1,5.21201e-19
2111,1,5.21235e-19
2112,1,5.21284e-19
2113,1,5.21338e-19
2114,1,5.21387e-19
2115,1,5.21426e-19
2116,1,5.21444e-19
2117,1,5.21444e-19
2118,1,5.21426e-19
2119,1,5.21386e-19
2120,1,5.21321e-19
2121,1,5.21248e-19
2122,1,5.21174e-19
2123,1,5.21117e-19
2124,1,5.21079e-19
2125,1,5.21067e-19
2126,1,5.21084e-19
2127,1,5.21126e-19
2128,1,5.21178e-19
2129,1,5.21228e-19
2130,1,5.21256e-19
2131,1,5.21266e-19
2132,1,5.21266e-19
2133,1,5.21255e-19
2134,1,5.21249e-19
