t,T+R,N_0,N_1,N_2,N_3
261,0.994635,3.13542e-07,1.04268e-07,3.15982e-08,2.38284e-08
262,0.997296,3.3866e-07,1.12691e-07,3.38129e-08,2.60241e-08
263,1.0002,3.64371e-07,1.21341e-07,3.60378e-08,2.8318e-08
264,1.00275,3.90511e-07,1.30172e-07,3.82558e-08,3.07016e-08
265,1.00444,4.16896e-07,1.39129e-07,4.04485e-08,3.3165e-08
266,1.005,4.43328e-07,1.48152e-07,4.25973e-08,3.56965e-08
267,1.00441,4.69592e-07,1.57178e-07,4.46829e-08,3.8283e-08
268,1.00288,4.95461e-07,1.66137e-07,4.66861e-08,4.09098e-08
269,1.0008,5.20698e-07,1.74958e-07,4.85879e-08,4.35611e-08
270,0.998665,5.4506e-07,1.83567e-07,5.037e-08,4.62198e-08
271,0.99693,5.68301e-07,1.91888e-07,5.20151e-08,4.88679e-08
272,0.995939,5.90174e-07,1.99846e-07,5.3507e-08,5.14868e-08
273,0.995848,6.10439e-07,2.07363e-07,5.48312e-08,5.40571e-08
274,0.996608,6.28862e-07,2.14368e-07,5.59751e-08,5.65595e-08
275,0.997985,6.45226e-07,2.20788e-07,5.69281e-08,5.89748e-08
276,0.999629,6.59327e-07,2.26559e-07,5.7682e-08,6.12837e-08
277,1.00115,6.70987e-07,2.31619e-07,5.82309e-08,6.34682e-08
278,1.00223,6.80049e-07,2.35914e-07,5.85718e-08,6.55108e-08
279,1.00265,6.86388e-07,2.39397e-07,5.8704e-08,6.73952e-08
280,1.00237,6.8991e-07,2.42031e-07,5.86296e-08,6.91069e-08
281,1.00151,6.90554e-07,2.43787e-07,5.83533e-08,7.06328e-08
282,1.0003,6.88297e-07,2.44646e-07,5.78821e-08,7.19618e-08
283,0.999056,6.83152e-07,2.44602e-07,5.72255e-08,7.3085e-08
284,0.998056,6.7517e-07,2.43656e-07,5.6395e-08,7.39955e-08
285,0.997511,6.64437e-07,2.41824e-07,5.54038e-08,7.46889e-08
286,0.997512,6.51079e-07,2.39129e-07,5.42669e-08,7.5163e-08
287,0.998017,6.35251e-07,2.35606e-07,5.30002e-08,7.54181e-08
288,0.998871,6.17143e-07,2.31301e-07,5.16206e-08,7.54566e-08
289,0.99985,5.96969e-07,2.26265e-07,5.01456e-08,7.52831e-08
290,1.00072,5.74971e-07,2.20561e-07,4.85926e-08,7.49043e-08
291,1.00128,5.51406e-07,2.14257e-07,4.69792e-08,7.43288e-08
292,1.00143,5.26547e-07,2.07426e-07,4.53225e-08,7.35668e-08
293,1.00116,5.00678e-07,2.00146e-07,4.36387e-08,7.26297e-08
294,1.00056,4.74083e-07,1.92498e-07,4.19434e-08,7.15305e-08
295,0.999806,4.47046e-07,1.84564e-07,4.0251e-08,7.02826e-08
296,0.999083,4.19845e-07,1.76424e-07,3.85745e-08,6.89005e-08
297,0.99856,3.92743e-07,1.68158e-07,3.69257e-08,6.73989e-08
298,0.998346,3.65988e-07,1.59843e-07,3.53148e-08,6.57926e-08
299,0.99847,3.39809e-07,1.5155e-07,3.37507e-08,6.40965e-08
300,0.998877,3.1441e-07,1.43346e-07,3.22407e-08,6.23251e-08
301,0.999448,2.89967e-07,1.35291e-07,3.07905e-08,6.04924e-08
302,1.00003,2.66631e-07,1.27437e-07,2.94046e-08,5.86117e-08
303,1.00049,2.44521e-07,1.19829e-07,2.8086e-08,5.66958e-08
304,1.00073,2.23728e-07,1.12506e-07,2.68366e-08,5.47563e-08
305,1.00069,2.04312e-07,1.05495e-07,2.56571e-08,5.28041e-08
306,1.00042,1.86307e-07,9.88184e-08,2.45475e-08,5.08489e-08
307,0.999995,1.69718e-07,9.24896e-08,2.35065e-08,4.88996e-08
308,0.999528,1.54528e-07,8.65152e-08,2.25325e-08,4.69639e-08
309,0.999137,1.40699e-07,8.08955e-08,2.1623e-08,4.50489e-08
310,0.99891,1.28172e-07,7.5625e-08,2.07751e-08,4.31604e-08
311,0.99889,1.16876e-07,7.06935e-08,1.99855e-08,4.13037e-08
312,0.999066,1.06727e-07,6.60868e-08,1.92506e-08,3.94831e-08
313,0.999381,9.76328e-08,6.17879e-08,1.85666e-08,3.77023e-08
314,0.999748,8.94986e-08,5.77777e-08,1.79295e-08,3.59645e-08
315,1.00007,8.22261e-08,5.40357e-08,1.73353e-08,3.42721e-08
316,1.00028,7.57187e-08,5.05414e-08,1.67799e-08,3.26271e-08
317,1.00033,6.98834e-08,4.72743e-08,1.62595e-08,3.10311e-08
318,1.00022,6.46327e-08,4.4215e-08,1.57701e-08,2.94854e-08
319,0.99999,5.98861e-08,4.13453e-08,1.53082e-08,2.79908e-08
320,0.999704,5.55712e-08,3.86486e-08,1.48702e-08,2.65479e-08
321,0.999438,5.16243e-08,3.61104e-08,1.44531e-08,2.51572e-08
322,0.999255,4.7991e-08,3.37178e-08,1.40539e-08,2.38187e-08
323,0.999193,4.46255e-08,3.146e-08,1.36699e-08,2.25324e-08
324,0.999258,4.14907e-08,2.93279e-08,1.32988e-08,2.12981e-08
325,0.999425,3.85571e-08,2.73141e-08,1.29384e-08,2.01155e-08
326,0.999645,3.58024e-08,2.54123e-08,1.2587e-08,1.8984e-08
327,0.999859,3.32101e-08,2.36178e-08,1.22431e-08,1.7903e-08
328,1.00002,3.07686e-08,2.19262e-08,1.19055e-08,1.68716e-08
329,1.00008,2.84701e-08,2.03341e-08,1.15731e-08,1.5889e-08
330,1.00005,2.63096e-08,1.88383e-08,1.12453e-08,1.4954e-08
331,0.999927,2.42837e-08,1.74358e-08,1.09214e-08,1.40656e-08
332,0.999759,2.23903e-08,1.61235e-08,1.06012e-08,1.32224e-08
333,0.999588,2.06272e-08,1.48981e-08,1.02843e-08,1.24232e-08
334,0.999455,1.89921e-08,1.37564e-08,9.97085e-09,1.16665e-08
335,0.999392,1.7482e-08,1.26945e-08,9.66069e-09,1.09509e-08
336,0.999407,1.6093e-08,1.17085e-08,9.3539e-09,1.02747e-08
337,0.999492,1.48202e-08,1.07943e-08,9.0506e-09,9.63665e-09
338,0.99962,1.36577e-08,9.94744e-09,8.75089e-09,9.03501e-09
339,0.999756,1.25987e-08,9.1636e-09,8.4549e-09,8.46827e-09
340,0.999866,1.1636e-08,8.43838e-09,8.16276e-09,7.93489e-09
341,0.999924,1.07615e-08,7.76751e-09,7.8746e-09,7.43333e-09
342,0.999921,9.96705e-09,7.14689e-09,7.59054e-09,6.96204e-09
343,0.999861,9.24464e-09,6.57264e-09,7.31071e-09,6.51955e-09
344,0.999764,8.58635e-09,6.04119e-09,7.03524e-09,6.10439e-09
345,0.999657,7.98473e-09,5.54927e-09,6.76428e-09,5.71512e-09
346,0.999567,7.43292e-09,5.09391e-09,6.49797e-09,5.35037e-09
347,0.999515,6.9248e-09,4.67245e-09,6.23645e-09,5.00879e-09
348,0.999511,6.45501e-09,4.28253e-09,5.97988e-09,4.68909e-09
349,0.999553,6.01901e-09,3.922e-09,5.72843e-09,4.39003e-09
350,0.999626,5.61305e-09,3.58895e-09,5.48225e-09,4.11043e-09
351,0.99971,5.2341e-09,3.28163e-09,5.24153e-09,3.84913e-09
352,0.999784,4.87982e-09,2.99844e-09,5.00643e-09,3.60504e-09
353,0.999829,4.54838e-09,2.73787e-09,4.77711e-09,3.37711e-09
354,0.999836,4.23838e-09,2.49849e-09,4.55375e-09,3.16435e-09
355,0.999808,3.94876e-09,2.27894e-09,4.33651e-09,2.96578e-09
356,0.999752,3.67866e-09,2.0779e-09,4.12552e-09,2.78049e-09
357,0.999686,3.42729e-09,1.89407e-09,3.92092e-09,2.60762e-09
358,0.999627,3.19395e-09,1.7262e-09,3.72282e-09,2.44633e-09
