t,T+R,N_0
247,1.90559,0.067722
248,2.40813,0.0814662
249,2.88787,0.0975834
250,3.3004,0.116392
251,3.61191,0.138235
252,3.80078,0.163476
253,3.85803,0.1925
254,3.78673,0.225704
255,3.60042,0.263497
256,3.32093,0.306289
257,2.97575,0.354486
258,2.5952,0.408479
259,2.20979,0.468633
260,1.8478,0.535276
261,1.53331,0.608682
262,1.28482,0.689063
263,1.11445,0.776545
264,1.02774,0.871158
265,1.02395,0.972821
266,1.09686,1.08132
267,1.23581,1.1963
268,1.42704,1.31724
269,1.65503,1.44346
270,1.90385,1.57411
271,2.15829,1.70814
272,2.40486,1.84433
273,2.6325,1.98128
274,2.83297,2.11743
275,3.00097,2.25106
276,3.13408,2.38031
277,3.23236,2.50326
278,3.29794,2.61787
279,3.33436,2.72213
280,3.34607,2.814
281,3.33773,2.89155
282,3.31379,2.95295
283,3.27804,2.99656
284,3.23335,3.02099
285,3.18151,3.02511
286,3.12324,3.00817
287,3.05832,2.96977
288,2.98573,2.90995
289,2.90401,2.82921
290,2.8115,2.72851
291,2.70667,2.60928
292,2.5884,2.47341
293,2.45622,2.32322
294,2.31046,2.16143
295,2.15235,1.99109
296,1.984,1.81549
297,1.80835,1.63813
298,1.62903,1.46257
299,1.45015,1.29235
300,1.27609,1.1309
301,1.11122,0.981388
302,0.959692,0.846673
303,0.825195,0.72917
304,0.710755,0.630778
305,0.618591,0.552815
306,0.550013,0.495966
307,0.505375,0.460258
308,0.484085,0.445058
309,0.484658,0.449092
310,0.504825,0.470495
311,0.54166,0.506878
312,0.591746,0.555424
313,0.651347,0.612998
314,0.716593,0.676265
315,0.783647,0.741831
316,0.848879,0.806374
317,0.909001,0.86678
318,0.961194,0.920265
319,1.0032,0.964486
320,1.03338,0.997632
321,1.05076,1.01849
322,1.05503,1.02648
323,1.04652,1.02167
324,1.02615,1.00476
325,0.99537,0.97701
326,0.95606,0.940182
327,0.910437,0.896442
328,0.860932,0.848232
329,0.810078,0.798147
330,0.760381,0.748797
331,0.714209,0.702677
332,0.673681,0.66204
333,0.640575,0.628789
334,0.616248,0.604387
335,0.601583,0.589793
336,0.596956,0.585429
337,0.602231,0.591172
338,0.61678,0.606377
339,0.63953,0.629931
340,0.669029,0.660329
341,0.703535,0.695767
342,0.741118,0.734256
343,0.77977,0.773737
344,0.817517,0.812199
345,0.852531,0.84779
346,0.883225,0.878918
347,0.908336,0.90433
348,0.92699,0.92317
349,0.938733,0.935016
350,0.943546,0.93988
351,0.94183,0.938196
352,0.934364,0.930769
353,0.922243,0.918717
354,0.9068,0.903384
355,0.889511,0.886253
356,0.871904,0.868846
357,0.855456,0.852631
358,0.841503,0.838932
359,0.831168,0.828855
360,0.825292,0.823226
361,0.824399,0.822556
362,0.82867,0.827019
363,0.837955,0.836458
364,0.85179,0.850409
365,0.869443,0.868145
366,0.889974,0.888731
367,0.912301,0.911095
368,0.935278,0.934098
369,0.95777,0.956614
370,0.978719,0.977593
371,0.997216,0.996127
372,1.01254,1.0115
373,1.0242,1.02323
374,1.03196,1.03105
375,1.03581,1.03498
376,1.036,1.03525
377,1.03297,1.03229
378,1.02732,1.02671
379,1.01978,1.01923
380,1.01112,1.01062
381,1.00215,1.00168
382,0.993606,0.993168
383,0.986162,0.985743
384,0.980351,0.979947
385,0.976561,0.976168
386,0.975011,0.974629
387,0.975751,0.975382
388,0.97867,0.978315
389,0.98351,0.983174
390,0.989897,0.989583
391,0.997369,0.997079
392,1.00541,1.00515
393,1.01351,1.01326
394,1.02114,1.02092
395,1.02786,1.02766
396,1.03329,1.03311
397,1.03715,1.03698
398,1.03928,1.03912
399,1.03962,1.03947
400,1.03823,1.03809
401,1.03527,1.03513
402,1.03098,1.03085
403,1.02567,1.02554
404,1.01968,1.01955
405,1.01338,1.01327
406,1.00714,1.00703
407,1.00128,1.00118
408,0.996101,0.996008
409,0.991818,0.991734
410,0.988594,0.988517
411,0.986508,0.986438
412,0.985569,0.985506
413,0.985716,0.985657
414,0.986824,0.986769
415,0.988723,0.98867
416,0.991205,0.991155
417,0.994045,0.993997
418,0.997012,0.996965
419,0.999887,0.999842
420,1.00247,1.00243
421,1.00461,1.00457
422,1.00618,1.00614
423,1.0071,1.00706
424,1.00735,1.00732
425,1.00696,1.00693
426,1.00599,1.00596
427,1.00452,1.0045
428,1.0027,1.00268
429,1.00066,1.00064
430,0.998548,0.998529
431,0.996511,0.996493
432,0.994683,0.994665
433,0.993175,0.993158
434,0.992076,0.99206
435,0.991442,0.991427
436,0.991298,0.991283
437,0.991637,0.991623
438,0.992421,0.992407
439,0.993587,0.993575
440,0.995053,0.995042
441,0.996721,0.996711
442,0.998487,0.998478
443,1.00024,1.00024
444,1.00189,1.00189
445,1.00335,1.00334
446,1.00454,1.00453
447,1.00541,1.0054
448,1.00594,1.00593
449,1.00611,1.0061
450,1.00594,1.00593
451,1.00547,1.00546
452,1.00474,1.00473
453,1.00381,1.00381
454,1.00276,1.00275
455,1.00165,1.00165
456,1.00055,1.00055
457,0.999537,0.999534
458,0.998651,0.998648
459,0.997938,0.997935
460,0.997428,0.997425
461,0.997133,0.99713
462,0.997053,0.997051
463,0.997174,0.997172
464,0.997471,0.997469
465,0.99791,0.997907
466,0.998448,0.998446
467,0.999043,0.999041
468,0.99965,0.999648
469,1.00023,1.00023
470,1.00074,1.00074
471,1.00115,1.00115
472,1.00145,1.00145
473,1.00162,1.00162
474,1.00165,1.00165
475,1.00156,1.00156
476,1.00136,1.00136
477,1.00107,1.00107
478,1.00071,1.00071
479,1.00032,1.00031
480,0.999911,0.99991
481,0.999525,0.999524
482,0.999183,0.999182
483,0.998906,0.998906
484,0.99871,0.998709
485,0.998603,0.998603
486,0.998589,0.998589
487,0.998665,0.998665
488,0.998822,0.998822
489,0.999047,0.999046
490,0.999322,0.999322
491,0.999629,0.999629
492,0.999948,0.999947
493,1.00026,1.00026
494,1.00054,1.00054
495,1.00078,1.00078
496,1.00096,1.00096
497,1.00108,1.00108
498,1.00114,1.00114
499,1.00112,1.00112
500,1.00104,1.00104
501,1.00091,1.00091
502,1.00074,1.00073
503,1.00053,1.00053
504,1.0003,1.0003
505,1.00007,1.00007
506,0.999854,0.999854
507,0.999658,0.999658
508,0.999494,0.999494
509,0.99937,0.999369
510,0.999289,0.999289
511,0.999255,0.999255
512,0.999266,0.999266
513,0.999318,0.999318
514,0.999405,0.999405
515,0.999519,0.999519
516,0.999652,0.999652
517,0.999794,0.999794
518,0.999937,0.999936
519,1.00007,1.00007
520,1.00019,1.00019
521,1.00029,1.00029
522,1.00036,1.00036
523,1.0004,1.0004
524,1.00041,1.00041
525,1.0004,1.0004
526,1.00037,1.00037
527,1.00031,1.00031
528,1.00024,1.00024
529,1.00016,1.00016
530,1.00007,1.00007
531,0.999994,0.999994
532,0.999921,0.999921
533,0.999859,0.999859
534,0.999812,0.999812
535,0.999782,0.999782
536,0.999769,0.999769
537,0.999772,0.999772
538,0.999791,0.999791
539,0.999823,0.999823
540,0.999865,0.999865
541,0.999913,0.999913
542,0.999963,0.999963
543,1.00001,1.00001
544,1.00006,1.00006
545,1.0001,1.0001
546,1.00013,1.00013
547,1.00014,1.00014
548,1.00015,1.00015
549,1.00015,1.00015
550,1.00013,1.00013
551,1.00011,1.00011
552,1.00008,1.00008
553,1.00005,1.00005
554,1.00001,1.00001
555,0.999975,0.999975
556,0.999943,0.999943
557,0.999915,0.999915
558,0.999895,0.999895
559,0.999881,0.999881
560,0.999876,0.999876
561,0.999878,0.999878
562,0.999889,0.999889
563,0.999905,0.999905
564,0.999927,0.999927
565,0.999952,0.999952
566,0.99998,0.99998
567,1.00001,1.00001
568,1.00003,1.00003
569,1.00005,1.00005
570,1.00007,1.00007
571,1.00009,1.00009
572,1.00009,1.00009
573,1.00009,1.00009
574,1.00009,1.00009
575,1.00008,1.00008
576,1.00007,1.00007
577,1.00005,1.00005
578,1.00003,1.00003
579,1.00001,1.00001
580,0.999988,0.999988
581,0.99997,0.99997
582,0.999954,0.999954
583,0.999942,0.999942
584,0.999933,0.999933
585,0.999929,0.999929
586,0.999929,0.999929
587,0.999933,0.999933
588,0.99994,0.99994
589,0.99995,0.99995
590,0.999962,0.999962
591,0.999976,0.999976
592,0.99999,0.99999
593,1,1
594,1.00002,1.00002
595,1.00003,1.00003
596,1.00003,1.00003
597,1.00004,1.00004
598,1.00004,1.00004
599,1.00004,1.00004
600,1.00004,1.00004
601,1.00003,1.00003
602,1.00003,1.00003
603,1.00002,1.00002
604,1.00001,1.00001
605,1,1
606,0.999995,0.999995
607,0.999988,0.999988
608,0.999981,0.999981
609,0.999976,0.999976
610,0.999973,0.999973
611,0.999972,0.999972
612,0.999972,0.999972
613,0.999974,0.999974
614,0.999977,0.999977
615,0.999981,0.999981
616,0.999985,0.999985
617,0.99999,0.99999
618,0.999995,0.999995
619,1,1
620,1,1
621,1.00001,1.00001
622,1.00001,1.00001
623,1.00001,1.00001
624,1.00001,1.00001
625,1.00001,1.00001
626,1.00001,1.00001
627,1.00001,1.00001
628,1.00001,1.00001
629,1,1
630,1,1
631,0.999997,0.999997
632,0.999995,0.999995
633,0.999993,0.999993
634,0.999992,0.999992
635,0.999991,0.999991
636,0.999991,0.999991
637,0.999991,0.999991
638,0.999992,0.999992
639,0.999993,0.999993
640,0.999994,0.999994
641,0.999996,0.999996
642,0.999997,0.999997
643,0.999999,0.999999
644,1,1
645,1,1
646,1,1
647,1,1
648,1,1
649,1,1
650,1,1
651,1,1
652,0.999999,0.999999
653,0.999998,0.999998
654,0.999997,0.999997
655,0.999996,0.999996
656,0.999995,0.999995
657,0.999994,0.999994
658,0.999994,0.999994
659,0.999994,0.999994
660,0.999994,0.999994
661,0.999995,0.999995
662,0.999995,0.999995
663,0.999996,0.999996
664,0.999997,0.999997
665,0.999998,0.999998
666,0.999999,0.999999
667,1,1
668,1,1
669,1,1
670,1,1
671,1,1
672,1,1
673,1,1
674,1,1
675,0.999999,0.999999
676,0.999999,0.999999
677,0.999998,0.999998
678,0.999997,0.999997
679,0.999996,0.999996
680,0.999996,0.999996
681,0.999995,0.999995
682,0.999995,0.999995
683,0.999995,0.999995
684,0.999995,0.999995
685,0.999995,0.999995
686,0.999995,0.999995
687,0.999996,0.999996
688,0.999996,0.999996
689,0.999997,0.999997
690,0.999997,0.999997
691,0.999998,0.999998
692,0.999999,0.999999
693,0.999999,0.999999
694,1,1
695,1,1
696,1,1
697,1,1
698,1,1
699,1,1
700,0.999999,0.999999
701,0.999999,0.999999
702,0.999998,0.999998
703,0.999998,0.999998
704,0.999997,0.999997
705,0.999997,0.999997
706,0.999997,0.999997
707,0.999996,0.999996
708,0.999996,0.999996
709,0.999996,0.999996
710,0.999996,0.999996
711,0.999996,0.999996
712,0.999996,0.999996
713,0.999996,0.999996
714,0.999997,0.999997
715,0.999997,0.999997
716,0.999997,0.999997
717,0.999998,0.999998
718,0.999998,0.999998
719,0.999998,0.999998
720,0.999999,0.999999
721,0.999999,0.999999
722,0.999999,0.999999
723,0.999999,0.999999
724,0.999999,0.999999
725,0.999999,0.999999
726,0.999999,0.999999
727,0.999999,0.999999
728,0.999998,0.999998
729,0.999998,0.999998
730,0.999998,0.999998
731,0.999998,0.999998
732,0.999997,0.999997
733,0.999997,0.999997
734,0.999997,0.999997
735,0.999997,0.999997
736,0.999997,0.999997
737,0.999997,0.999997
738,0.999997,0.999997
739,0.999997,0.999997
740,0.999997,0.999997
741,0.999997,0.999997
742,0.999997,0.999997
743,0.999997,0.999997
744,0.999998,0.999998
745,0.999998,0.999998
746,0.999998,0.999998
747,0.999998,0.999998
748,0.999998,0.999998
749,0.999998,0.999998
750,0.999998,0.999998
751,0.999998,0.999998
752,0.999998,0.999998
753,0.999998,0.999998
754,0.999998,0.999998
755,0.999998,0.999998
756,0.999998,0.999998
757,0.999998,0.999998
758,0.999998,0.999998
759,0.999998,0.999998
760,0.999998,0.999998
761,0.999997,0.999997
762,0.999997,0.999997
763,0.999997,0.999997
764,0.999997,0.999997
765,0.999997,0.999997
766,0.999997,0.999997
767,0.999997,0.999997
768,0.999997,0.999997
769,0.999997,0.999997
770,0.999997,0.999997
771,0.999997,0.999997
772,0.999998,0.999998
773,0.999998,0.999998
774,0.999998,0.999998
775,0.999998,0.999998
776,0.999998,0.999998
777,0.999998,0.999998
778,0.999998,0.999998
779,0.999998,0.999998
780,0.999998,0.999998
781,0.999998,0.999998
782,0.999998,0.999998
783,0.999998,0.999998
784,0.999998,0.999998
785,0.999998,0.999998
786,0.999998,0.999998
787,0.999998,0.999998
788,0.999998,0.999998
789,0.999998,0.999998
790,0.999998,0.999998
791,0.999998,0.999998
792,0.999998,0.999998
793,0.999998,0.999998
794,0.999998,0.999998
795,0.999997,0.999997
796,0.999997,0.999997
797,0.999997,0.999997
798,0.999997,0.999997
799,0.999998,0.999998
800,0.999998,0.999998
801,0.999998,0.999998
802,0.999998,0.999998
803,0.999998,0.999998
804,0.999998,0.999998
805,0.999998,0.999998
806,0.999998,0.999998
807,0.999998,0.999998
808,0.999998,0.999998
809,0.999998,0.999998
810,0.999998,0.999998
811,0.999998,0.999998
812,0.999998,0.999998
813,0.999998,0.999998
814,0.999998,0.999998
815,0.999998,0.999998
816,0.999998,0.999998
817,0.999998,0.999998
818,0.999998,0.999998
819,0.999998,0.999998
820,0.999998,0.999998
821,0.999998,0.999998
822,0.999998,0.999998
823,0.999998,0.999998
824,0.999998,0.999998
825,0.999998,0.999998
826,0.999998,0.999998
827,0.999998,0.999998
828,0.999998,0.999998
829,0.999998,0.999998
830,0.999998,0.999998
831,0.999998,0.999998
832,0.999998,0.999998
833,0.999998,0.999998
834,0.999998,0.999998
835,0.999998,0.999998
836,0.999998,0.999998
837,0.999998,0.999998
838,0.999998,0.999998
839,0.999998,0.999998
840,0.999998,0.999998
841,0.999998,0.999998
842,0.999998,0.999998
843,0.999998,0.999998
844,0.999998,0.999998
845,0.999998,0.999998
846,0.999998,0.999998
847,0.999998,0.999998
848,0.999998,0.999998
849,0.999998,0.999998
850,0.999998,0.999998
851,0.999998,0.999998
852,0.999998,0.999998
853,0.999998,0.999998
854,0.999998,0.999998
855,0.999998,0.999998
856,0.999998,0.999998
857,0.999998,0.999998
858,0.999998,0.999998
859,0.999998,0.999998
860,0.999998,0.999998
861,0.999998,0.999998
862,0.999998,0.999998
863,0.999998,0.999998
864,0.999998,0.999998
865,0.999998,0.999998
866,0.999998,0.999998
867,0.999998,0.999998
868,0.999998,0.999998
869,0.999998,0.999998
870,0.999998,0.999998
871,0.999998,0.999998
872,0.999998,0.999998
873,0.999998,0.999998
874,0.999998,0.999998
875,0.999998,0.999998
876,0.999998,0.999998
877,0.999998,0.999998
878,0.999998,0.999998
879,0.999998,0.999998
880,0.999998,0.999998
881,0.999998,0.999998
882,0.999998,0.999998
883,0.999998,0.999998
884,0.999998,0.999998
885,0.999998,0.999998
886,0.999998,0.999998
887,0.999998,0.999998
888,0.999998,0.999998
889,0.999998,0.999998
890,0.999998,0.999998
891,0.999998,0.999998
892,0.999998,0.999998
893,0.999998,0.999998
894,0.999998,0.999998
895,0.999998,0.999998
896,0.999998,0.999998
897,0.999998,0.999998
898,0.999998,0.999998
899,0.999998,0.999998
900,0.999998,0.999998
901,0.999998,0.999998
902,0.999998,0.999998
903,0.999998,0.999998
904,0.999998,0.999998
905,0.999998,0.999998
906,0.999998,0.999998
907,0.999998,0.999998
908,0.999998,0.999998
909,0.999998,0.999998
910,0.999998,0.999998
911,0.999998,0.999998
912,0.999998,0.999998
913,0.999998,0.999998
914,0.999998,0.999998
915,0.999998,0.999998
916,0.999998,0.999998
917,0.999998,0.999998
918,0.999998,0.999998
919,0.999998,0.999998
920,0.999998,0.999998
921,0.999998,0.999998
922,0.999998,0.999998
923,0.999998,0.999998
924,0.999998,0.999998
925,0.999998,0.999998
926,0.999998,0.999998
927,0.999998,0.999998
928,0.999998,0.999998
929,0.999998,0.999998
930,0.999998,0.999998
931,0.999998,0.999998
932,0.999998,0.999998
933,0.999998,0.999998
934,0.999998,0.999998
935,0.999998,0.999998
936,0.999998,0.999998
937,0.999998,0.999998
938,0.999998,0.999998
939,0.999998,0.999998
940,0.999998,0.999998
941,0.999998,0.999998
942,0.999998,0.999998
943,0.999998,0.999998
944,0.999998,0.999998
945,0.999998,0.999998
946,0.999998,0.999998
947,0.999998,0.999998
948,0.999998,0.999998
949,0.999998,0.999998
950,0.999998,0.999998
951,0.999998,0.999998
952,0.999998,0.999998
953,0.999998,0.999998
954,0.999998,0.999998
955,0.999998,0.999998
956,0.999998,0.999998
957,0.999998,0.999998
958,0.999998,0.999998
959,0.999998,0.999998
960,0.999998,0.999998
961,0.999998,0.999998
962,0.999998,0.999998
963,0.999998,0.999998
964,0.999998,0.999998
965,0.999998,0.999998
966,0.999998,0.999998
967,0.999998,0.999998
968,0.999998,0.999998
969,0.999998,0.999998
970,0.999998,0.999998
971,0.999998,0.999998
972,0.999998,0.999998
973,0.999998,0.999998
974,0.999998,0.999998
975,0.999998,0.999998
976,0.999998,0.999998
977,0.999998,0.999998
978,0.999998,0.999998
979,0.999998,0.999998
980,0.999998,0.999998
981,0.999998,0.999998
982,0.999998,0.999998
983,0.999998,0.999998
984,0.999998,0.999998
985,0.999998,0.999998
986,0.999998,0.999998
987,0.999998,0.999998
988,0.999998,0.999998
989,0.999998,0.999998
990,0.999998,0.999998
991,0.999998,0.999998
992,0.999998,0.999998
993,0.999998,0.999998
994,0.999998,0.999998
995,0.999998,0.999998
996,0.999998,0.999998
997,0.999998,0.999998
998,0.999998,0.999998
999,0.999998,0.999998
1000,0.999998,0.999998
1001,0.999998,0.999998
1002,0.999998,0.999998
1003,0.999998,0.999998
1004,0.999998,0.999998
1005,0.999998,0.999998
1006,0.999998,0.999998
1007,0.999998,0.999998
1008,0.999998,0.999998
1009,0.999998,0.999998
1010,0.999998,0.999998
1011,0.999998,0.999998
1012,0.999998,0.999998
1013,0.999998,0.999998
1014,0.999998,0.999998
1015,0.999998,0.999998
1016,0.999998,0.999998
1017,0.999998,0.999998
1018,0.999998,0.999998
1019,0.999998,0.999998
1020,0.999998,0.999998
1021,0.999998,0.999998
1022,0.999998,0.999998
1023,0.999998,0.999998
1024,0.999998,0.999998
1025,0.999998,0.999998
1026,0.999998,0.999998
1027,0.999998,0.999998
1028,0.999998,0.999998
1029,0.999998,0.999998
1030,0.999998,0.999998
1031,0.999998,0.999998
1032,0.999998,0.999998
1033,0.999998,0.999998
1034,0.999998,0.999998
1035,0.999998,0.999998
1036,0.999998,0.999998
1037,0.999998,0.999998
1038,0.999998,0.999998
1039,0.999998,0.999998
1040,0.999998,0.999998
1041,0.999998,0.999998
1042,0.999998,0.999998
1043,0.999998,0.999998
1044,0.999998,0.999998
1045,0.999998,0.999998
1046,0.999998,0.999998
1047,0.999998,0.999998
1048,0.999998,0.999998
1049,0.999998,0.999998
1050,0.999998,0.999998
1051,0.999998,0.999998
1052,0.999998,0.999998
1053,0.999998,0.999998
1054,0.999998,0.999998
1055,0.999998,0.999998
1056,0.999998,0.999998
1057,0.999998,0.999998
1058,0.999998,0.999998
1059,0.999998,0.999998
1060,0.999998,0.999998
1061,0.999998,0.999998
1062,0.999998,0.999998
1063,0.999998,0.999998
1064,0.999998,0.999998
1065,0.999998,0.999998
1066,0.999998,0.999998
1067,0.999998,0.999998
1068,0.999998,0.999998
1069,0.999998,0.999998
1070,0.999998,0.999998
1071,0.999998,0.999998
1072,0.999998,0.999998
1073,0.999998,0.999998
1074,0.999998,0.999998
1075,0.999998,0.999998
1076,0.999998,0.999998
1077,0.999998,0.999998
1078,0.999998,0.999998
1079,0.999998,0.999998
1080,0.999998,0.999998
1081,0.999998,0.999998
1082,0.999998,0.999998
1083,0.999998,0.999998
1084,0.999998,0.999998
1085,0.999998,0.999998
1086,0.999998,0.999998
1087,0.999998,0.999998
1088,0.999998,0.999998
1089,0.999998,0.999998
1090,0.999998,0.999998
1091,0.999998,0.999998
1092,0.999998,0.999998
1093,0.999998,0.999998
1094,0.999998,0.999998
1095,0.999998,0.999998
1096,0.999998,0.999998
1097,0.999998,0.999998
1098,0.999998,0.999998
1099,0.999998,0.999998
1100,0.999998,0.999998
1101,0.999998,0.999998
1102,0.999998,0.999998
1103,0.999998,0.999998
1104,0.999998,0.999998
1105,0.999998,0.999998
1106,0.999998,0.999998
1107,0.999998,0.999998
1108,0.999998,0.999998
1109,0.999998,0.999998
1110,0.999998,0.999998
1111,0.999998,0.999998
1112,0.999998,0.999998
1113,0.999998,0.999998
1114,0.999998,0.999998
1115,0.999998,0.999998
1116,0.999998,0.999998
1117,0.999998,0.999998
1118,0.999998,0.999998
1119,0.999998,0.999998
1120,0.999998,0.999998
1121,0.999998,0.999998
1122,0.999998,0.999998
1123,0.999998,0.999998
1124,0.999998,0.999998
1125,0.999998,0.999998
1126,0.999998,0.999998
1127,0.999998,0.999998
1128,0.999998,0.999998
1129,0.999998,0.999998
1130,0.999998,0.999998
1131,0.999998,0.999998
1132,0.999998,0.999998
1133,0.999998,0.999998
1134,0.999998,0.999998
1135,0.999998,0.999998
1136,0.999998,0.999998
1137,0.999998,0.999998
1138,0.999998,0.999998
1139,0.999998,0.999998
1140,0.999998,0.999998
1141,0.999998,0.999998
