t,T+R,N_0,N_1
171,1.96847,3.32387e-14,7.17309e-15
172,1.94653,6.13091e-14,1.32578e-14
173,1.67925,1.1208e-13,2.42872e-14
174,1.21355,2.03105e-13,4.41057e-14
175,0.670781,3.64904e-13,7.94139e-14
176,0.221425,6.5008e-13,1.41791e-13
177,0.0421225,1.14855e-12,2.51081e-13
178,0.266516,2.01276e-12,4.4102e-13
179,0.943722,3.49908e-12,7.68497e-13
180,2.01659,6.03524e-12,1.32869e-12
181,3.32665,1.03293e-11,2.27961e-12
182,4.64563,1.75446e-11,3.88156e-12
183,5.72597,2.95774e-11,6.56019e-12
184,6.35835,4.94968e-11,1.10063e-11
185,6.42185,8.22324e-11,1.83329e-11
186,5.91483,1.35646e-10,3.03204e-11
187,4.95929,2.22187e-10,4.97965e-11
188,3.77774,3.61428e-10,8.1221e-11
189,2.64835,5.8393e-10,1.31579e-10
190,1.84845,9.37086e-10,2.11738e-10
191,1.59883,1.49389e-09,3.38487e-10
192,2.02035,2.36603e-09,5.376e-10
193,3.11125,3.72325e-09,8.48376e-10
194,4.74865,5.82188e-09,1.33035e-09
195,6.71269,9.04648e-09,2.07315e-09
196,8.72727,1.39704e-08,3.21081e-09
197,10.5087,2.14428e-08,4.94259e-09
198,11.8128,3.27141e-08,7.56278e-09
199,12.472,4.96135e-08,1.15035e-08
200,12.4165,7.48013e-08,1.73951e-08
201,11.6778,1.12122e-07,2.6152e-08
202,10.3754,1.67101e-07,3.90926e-08
203,8.69007,2.47628e-07,5.81062e-08
204,6.83093,3.64906e-07,8.58848e-08
205,5.00144,5.3475e-07,1.26242e-07
206,3.37047,7.79352e-07,1.84547e-07
207,2.05269,1.12968e-06,2.68321e-07
208,1.10008,1.62871e-06,3.88034e-07
209,0.504769,2.33571e-06,5.58182e-07
210,0.211073,3.33202e-06,7.98721e-07
211,0.13361,4.72856e-06,1.13697e-06
212,0.177746,6.67584e-06,1.61013e-06
213,0.25867,9.37692e-06,2.26855e-06
214,0.316121,1.31043e-05,3.18005e-06
215,0.322903,1.82214e-05,4.43543e-06
216,0.2865,2.52108e-05,6.15561e-06
217,0.244309,3.47095e-05,8.50079e-06
218,0.253934,4.75534e-05,1.1682e-05
219,0.380598,6.48343e-05,1.59757e-05
220,0.683916,8.79702e-05,2.17423e-05
221,1.20616,0.000118792,2.94489e-05
222,1.96369,0.000159654,3.96976e-05
223,2.94253,0.000213563,5.32605e-05
224,4.09857,0.00028434,7.11222e-05
225,5.36196,0.000376818,9.45319e-05
226,6.64487,0.000497073,0.000125065
227,7.85136,0.000652703,0.000164698
228,8.88809,0.000853161,0.000215899
229,9.6743,0.00111014,0.000281728
230,10.1501,0.00143802,0.000365962
231,10.2821,0.0018544,0.000473237
232,10.066,0.00238071,0.000609211
233,9.52594,0.00304284,0.000780747
234,8.71113,0.00387198,0.000996125
235,7.69021,0.00490541,0.00126528
236,6.54404,0.00618747,0.00160004
237,5.35788,0.0077706,0.00201444
238,4.21378,0.00971642,0.00252501
239,3.1838,0.0120969,0.00315109
240,2.32482,0.0149955,0.00391518
241,1.67503,0.0185087,0.00484324
242,1.25252,0.0227469,0.00596511
243,1.05564,0.0278356,0.00731475
244,1.06514,0.033917,0.00893059
245,1.24752,0.0411504,0.0108558
246,1.55932,0.0497133,0.0131383
247,1.95175,0.0598017,0.0158313
248,2.37528,0.0716305,0.0189928
249,2.78379,0.0854332,0.0226857
250,3.138,0.101461,0.0269776
251,3.40787,0.119981,0.0319402
252,3.57403,0.141274,0.0376487
253,3.62818,0.165635,0.0441806
254,3.57246,0.193364,0.0516149
255,3.41809,0.224763,0.0600306
256,3.18348,0.260136,0.0695045
257,2.8919,0.299774,0.0801096
258,2.5691,0.343952,0.0919128
259,2.24099,0.392921,0.104972
260,1.93161,0.446897,0.119333
261,1.66146,0.506051,0.135026
262,1.44638,0.570501,0.152066
263,1.29683,0.640298,0.170444
264,1.21774,0.715415,0.190126
265,1.20882,0.795739,0.211053
266,1.26517,0.881058,0.233133
267,1.37822,0.971054,0.256241
268,1.53673,1.06529,0.280218
269,1.72799,1.16323,0.304868
270,1.93887,1.26417,0.329959
271,2.15674,1.36733,0.355223
272,2.37031,1.47178,0.380355
273,2.57015,1.57647,0.405021
274,2.74906,1.68027,0.42886
275,2.90217,1.78192,0.451486
276,3.02686,1.88012,0.472499
277,3.12252,1.97349,0.491494
278,3.1902,2.06063,0.508065
279,3.23212,2.14014,0.52182
280,3.2513,2.21064,0.53239
281,3.25105,2.27083,0.539441
282,3.23462,2.3195,0.542685
283,3.20491,2.35558,0.541891
284,3.1642,2.37816,0.5369
285,3.1141,2.38653,0.527628
286,3.05552,2.38022,0.514077
287,2.98871,2.35901,0.496345
288,2.91344,2.32296,0.474621
289,2.82915,2.27241,0.449196
290,2.73515,2.208,0.420453
291,2.63086,2.13067,0.388864
292,2.51596,2.04163,0.354984
293,2.39057,1.94237,0.319436
294,2.25532,1.83459,0.282895
295,2.11143,1.72021,0.246077
296,1.96071,1.60131,0.20971
297,1.80549,1.48004,0.174519
298,1.64853,1.35864,0.141204
299,1.49287,1.23932,0.11041
300,1.34172,1.12422,0.0827169
301,1.19826,1.01537,0.058609
302,1.06547,0.914598,0.0384638
303,0.945996,0.823497,0.0225362
304,0.842033,0.743387,0.0109488
305,0.755196,0.675266,0.00368654
306,0.686471,0.619787,0.000597355
307,0.636181,0.57724,0.00139697
308,0.603991,0.547555,0.00567974
309,0.588945,0.530301,0.0129343
310,0.589531,0.524713,0.0225634
311,0.603773,0.529724,0.0339082
312,0.629332,0.544002,0.0462744
313,0.663627,0.566006,0.0589607
314,0.703955,0.594043,0.0712874
315,0.747605,0.626328,0.082624
316,0.791974,0.661051,0.0924152
317,0.83466,0.696441,0.100203
318,0.873553,0.730828,0.105642
319,0.906895,0.762699,0.108518
320,0.933329,0.79075,0.108748
321,0.951926,0.813922,0.10638
322,0.962192,0.831433,0.101594
323,0.964058,0.842796,0.0946807
324,0.957854,0.847823,0.0860298
325,0.944264,0.846621,0.0761047
326,0.924278,0.839573,0.0654178
327,0.899123,0.827306,0.0545026
328,0.870201,0.810659,0.0438855
329,0.839012,0.790634,0.0340589
330,0.807084,0.768345,0.0254556
331,0.775906,0.744967,0.0184285
332,0.746859,0.721678,0.0132337
333,0.721165,0.699613,0.0100204
334,0.699839,0.679809,0.00882571
335,0.683653,0.663165,0.00957707
336,0.673115,0.650411,0.0120998
337,0.668457,0.642074,0.0161306
338,0.66964,0.638469,0.0213355
339,0.67637,0.63969,0.0273317
340,0.688122,0.645614,0.0337108
341,0.704175,0.655916,0.0400637
342,0.723661,0.670093,0.0460038
343,0.745607,0.687488,0.0511892
344,0.76899,0.707337,0.0553405
345,0.792789,0.728797,0.0582546
346,0.81603,0.750999,0.0598139
347,0.837835,0.773081,0.059989
348,0.857457,0.794236,0.0588371
349,0.874311,0.813743,0.0564945
350,0.887992,0.831004,0.0531644
351,0.898288,0.84556,0.0491016
352,0.905178,0.857117,0.0445942
353,0.908823,0.865546,0.0399441
354,0.909547,0.870888,0.0354478
355,0.90781,0.873343,0.0313776
356,0.90418,0.873252,0.0279659
357,0.899292,0.871078,0.0253923
358,0.893812,0.86737,0.0237748
359,0.888405,0.862738,0.0231654
360,0.883689,0.857813,0.02355
361,0.880215,0.853215,0.0248527
362,0.878431,0.849517,0.0269435
363,0.878669,0.847217,0.0296499
364,0.881131,0.846713,0.0327699
365,0.88588,0.848284,0.0360867
366,0.89285,0.852075,0.0393835
367,0.901848,0.8581,0.0424573
368,0.912577,0.866236,0.0451315
369,0.924651,0.876241,0.0472658
370,0.93762,0.887768,0.0487632
371,0.951003,0.900386,0.0495737
372,0.964307,0.913611,0.0496948
373,0.977059,0.92693,0.049169
374,0.98883,0.939834,0.0480778
375,0.999252,0.951846,0.0465343
376,1.00804,0.962545,0.0446736
377,1.015,0.97159,0.0426426
378,1.02004,0.978736,0.0405894
379,1.02316,0.983844,0.0386538
380,1.02445,0.986885,0.0369579
381,1.02409,0.98794,0.0356001
382,1.02234,0.987186,0.0346492
383,1.0195,0.984887,0.0341427
384,1.01589,0.981371,0.0340858
385,1.01187,0.977013,0.0344538
386,1.00778,0.972205,0.0351953
387,1.00394,0.967339,0.0362378
388,1.00062,0.962779,0.0374939
389,0.998041,0.958842,0.0388681
390,0.996365,0.955784,0.0402638
391,0.995679,0.953787,0.0415896
392,0.996,0.952947,0.0427653
393,0.997278,0.953281,0.0437259
394,0.999403,0.954724,0.0444252
395,1.00221,0.95714,0.0448372
396,1.0055,0.960331,0.0449564
397,1.00905,0.964058,0.0447967
398,1.01262,0.968053,0.0443889
399,1.01598,0.972038,0.0437773
400,1.01892,0.975745,0.0430161
401,1.02124,0.978932,0.0421647
402,1.02281,0.981393,0.0412838
403,1.02353,0.982976,0.0404311
404,1.02336,0.983584,0.0396578
405,1.0223,0.983182,0.0390059
406,1.02041,0.981798,0.0385061
407,1.0178,0.979513,0.0381769
408,1.01459,0.976461,0.0380242
409,1.01095,0.972816,0.038042
410,1.00708,0.968776,0.0382138
411,1.00316,0.964559,0.0385148
412,0.999372,0.960381,0.0389136
413,0.995894,0.956448,0.0393754
414,0.992872,0.952943,0.0398641
415,0.990421,0.950017,0.040345
416,0.988623,0.947781,0.040787
417,0.987517,0.946303,0.041164
418,0.987107,0.945603,0.0414564
419,0.987356,0.945659,0.041652
420,0.988194,0.946406,0.0417455
421,0.989525,0.947744,0.0417392
422,0.991229,0.949548,0.0416414
423,0.993174,0.951671,0.0414657
424,0.995226,0.95396,0.0412297
425,0.997249,0.956262,0.0409533
426,0.999122,0.958433,0.0406576
427,1.00074,0.960349,0.0403629
428,1.00202,0.961909,0.040088
429,1.00291,0.96304,0.0398485
430,1.00338,0.963705,0.0396567
431,1.00344,0.963894,0.0395206
432,1.00309,0.963632,0.0394441
433,1.00241,0.962969,0.039427
434,1.00146,0.961981,0.039465
435,1.00032,0.960757,0.0395512
436,0.999089,0.959398,0.0396758
437,0.997853,0.95801,0.0398277
438,0.996702,0.956693,0.039995
439,0.995716,0.955537,0.0401661
440,0.99496,0.954617,0.0403299
441,0.99448,0.953991,0.0404772
442,0.994304,0.953692,0.0406006
443,0.994437,0.953732,0.0406947
444,0.994866,0.9541,0.0407568
445,0.995558,0.954763,0.0407864
446,0.996466,0.955673,0.0407849
447,0.997528,0.956765,0.0407558
448,0.998678,0.957967,0.0407038
449,0.999844,0.959203,0.0406346
450,1.00096,0.960397,0.0405544
451,1.00195,0.961479,0.0404693
452,1.00278,0.96239,0.0403851
453,1.00339,0.963081,0.040307
454,1.00377,0.963522,0.0402391
455,1.00389,0.963697,0.0401843
456,1.00376,0.963607,0.0401446
457,1.00339,0.96327,0.0401206
458,1.00283,0.962716,0.0401118
459,1.00211,0.961988,0.0401169
460,1.00127,0.961136,0.0401339
461,1.00038,0.960215,0.0401602
462,0.999476,0.959281,0.040193
463,0.998619,0.958387,0.0402295
464,0.997851,0.957582,0.0402669
465,0.997211,0.956905,0.0403029
466,0.996725,0.956387,0.0403353
467,0.996411,0.956046,0.0403627
468,0.996276,0.95589,0.0403842
469,0.996314,0.955913,0.0403992
470,0.996511,0.956101,0.0404078
471,0.996843,0.956431,0.0404103
472,0.997281,0.956872,0.0404075
473,0.997791,0.95739,0.0404003
474,0.998337,0.957946,0.0403897
475,0.998883,0.958505,0.0403768
476,0.999395,0.959031,0.0403627
477,0.999845,0.959496,0.0403481
478,1.00021,0.959876,0.0403341
479,1.00047,0.960153,0.040321
480,1.00063,0.960318,0.0403095
481,1.00067,0.960371,0.0402997
482,1.00061,0.960317,0.0402918
483,1.00045,0.960167,0.0402859
484,1.00022,0.95994,0.0402817
485,0.999937,0.959657,0.0402794
486,0.999619,0.95934,0.0402786
487,0.999292,0.959013,0.0402793
488,0.99898,0.958699,0.0402812
489,0.998702,0.958418,0.0402843
490,0.998475,0.958186,0.0402885
491,0.998311,0.958017,0.0402935
492,0.998217,0.957917,0.0402994
493,0.998195,0.957889,0.0403059
494,0.998243,0.95793,0.0403128
495,0.998354,0.958033,0.0403201
496,0.998516,0.958188,0.0403274
497,0.998717,0.958382,0.0403345
498,0.998941,0.9586,0.0403411
499,0.999172,0.958825,0.0403468
500,0.999395,0.959043,0.0403515
501,0.999595,0.95924,0.0403549
502,0.999761,0.959404,0.0403567
503,0.999883,0.959526,0.0403567
504,0.999955,0.9596,0.040355
505,0.999975,0.959624,0.0403515
506,0.999945,0.959598,0.0403464
507,0.999868,0.959528,0.0403398
508,0.999751,0.959418,0.0403323
509,0.999603,0.959279,0.040324
510,0.999435,0.959119,0.0403155
511,0.999257,0.95895,0.0403072
512,0.999082,0.958782,0.0402997
513,0.998919,0.958626,0.0402933
514,0.998778,0.95849,0.0402884
515,0.998666,0.958381,0.0402854
516,0.998588,0.958304,0.0402843
517,0.998548,0.958262,0.0402853
518,0.998544,0.958256,0.0402883
519,0.998576,0.958283,0.0402931
520,0.99864,0.958341,0.0402993
521,0.998731,0.958424,0.0403067
522,0.99884,0.958525,0.0403147
523,0.998961,0.958639,0.0403228
524,0.999087,0.958756,0.0403306
525,0.999209,0.958871,0.0403376
526,0.999321,0.958977,0.0403434
527,0.999416,0.959069,0.0403476
528,0.999491,0.959141,0.0403501
529,0.999543,0.959192,0.0403506
530,0.99957,0.95922,0.0403493
531,0.999572,0.959225,0.0403463
532,0.99955,0.959209,0.0403417
533,0.999509,0.959173,0.040336
534,0.999451,0.959122,0.0403295
535,0.999382,0.959059,0.0403226
536,0.999306,0.95899,0.0403158
537,0.999228,0.958918,0.0403095
538,0.999152,0.958848,0.0403041
539,0.999084,0.958785,0.0402999
540,0.999027,0.95873,0.0402971
541,0.998982,0.958686,0.0402958
542,0.998952,0.958656,0.0402962
543,0.998938,0.95864,0.040298
544,0.998938,0.958637,0.0403011
545,0.998951,0.958646,0.0403053
546,0.998976,0.958666,0.0403103
547,0.999011,0.958695,0.0403157
548,0.999051,0.95873,0.0403212
549,0.999094,0.958768,0.0403263
550,0.999138,0.958807,0.0403309
551,0.99918,0.958845,0.0403345
552,0.999216,0.958879,0.0403371
553,0.999246,0.958907,0.0403385
554,0.999268,0.958929,0.0403387
555,0.999281,0.958944,0.0403376
556,0.999286,0.95895,0.0403355
557,0.999283,0.95895,0.0403325
558,0.999272,0.958943,0.0403288
559,0.999255,0.958931,0.0403247
560,0.999234,0.958914,0.0403205
561,0.999211,0.958894,0.0403165
562,0.999187,0.958874,0.0403128
563,0.999163,0.958853,0.0403098
564,0.999142,0.958834,0.0403076
565,0.999124,0.958818,0.0403063
566,0.999111,0.958805,0.040306
567,0.999103,0.958796,0.0403065
568,0.9991,0.958792,0.0403079
569,0.999101,0.958791,0.04031
570,0.999107,0.958794,0.0403127
571,0.999117,0.958801,0.0403157
572,0.999129,0.95881,0.0403189
573,0.999143,0.958821,0.040322
574,0.999158,0.958833,0.0403248
575,0.999172,0.958845,0.0403272
576,0.999185,0.958856,0.040329
577,0.999196,0.958866,0.0403301
578,0.999204,0.958874,0.0403306
579,0.999209,0.958879,0.0403303
580,0.999211,0.958882,0.0403295
581,0.99921,0.958882,0.040328
582,0.999206,0.95888,0.0403261
583,0.9992,0.958876,0.040324
584,0.999191,0.95887,0.0403217
585,0.999182,0.958862,0.0403194
586,0.999171,0.958854,0.0403172
587,0.999161,0.958846,0.0403154
588,0.999152,0.958838,0.0403139
589,0.999144,0.958831,0.0403129
590,0.999138,0.958825,0.0403125
591,0.999133,0.958821,0.0403125
592,0.999131,0.958818,0.040313
593,0.999131,0.958817,0.0403139
594,0.999133,0.958818,0.0403152
595,0.999137,0.95882,0.0403167
596,0.999143,0.958824,0.0403184
597,0.999149,0.958829,0.04032
598,0.999157,0.958835,0.0403216
599,0.999164,0.958841,0.040323
600,0.999171,0.958847,0.0403241
601,0.999178,0.958853,0.040325
602,0.999184,0.958858,0.0403254
603,0.999188,0.958862,0.0403255
604,0.999191,0.958866,0.0403252
605,0.999192,0.958868,0.0403247
606,0.999192,0.958868,0.0403238
607,0.999191,0.958868,0.0403228
608,0.999188,0.958866,0.0403217
609,0.999184,0.958864,0.0403205
610,0.99918,0.95886,0.0403194
611,0.999174,0.958856,0.0403184
612,0.999169,0.958852,0.0403175
613,0.999164,0.958847,0.0403169
614,0.999159,0.958843,0.0403165
615,0.999155,0.958839,0.0403163
616,0.999152,0.958835,0.0403164
617,0.999149,0.958833,0.0403168
618,0.999148,0.958831,0.0403173
619,0.999147,0.95883,0.0403179
620,0.999148,0.958829,0.0403187
621,0.99915,0.95883,0.0403195
622,0.999152,0.958831,0.0403203
623,0.999155,0.958834,0.040321
624,0.999158,0.958836,0.0403216
625,0.999161,0.958839,0.0403221
626,0.999165,0.958842,0.0403224
627,0.999168,0.958846,0.0403226
628,0.999171,0.958849,0.0403225
629,0.999174,0.958851,0.0403224
630,0.999176,0.958854,0.0403221
631,0.999177,0.958856,0.0403217
632,0.999178,0.958857,0.0403212
633,0.999178,0.958857,0.0403207
634,0.999178,0.958857,0.0403201
635,0.999177,0.958857,0.0403196
636,0.999175,0.958856,0.0403192
637,0.999173,0.958854,0.0403189
638,0.999171,0.958853,0.0403186
639,0.999169,0.95885,0.0403185
640,0.999167,0.958848,0.0403185
641,0.999165,0.958846,0.0403185
642,0.999163,0.958844,0.0403187
643,0.999161,0.958842,0.040319
644,0.99916,0.958841,0.0403193
645,0.999159,0.958839,0.0403196
646,0.999158,0.958838,0.0403199
647,0.999158,0.958838,0.0403203
648,0.999159,0.958838,0.0403205
649,0.999159,0.958839,0.0403208
650,0.99916,0.958839,0.040321
651,0.999161,0.95884,0.0403211
652,0.999163,0.958842,0.0403211
653,0.999164,0.958843,0.0403211
654,0.999165,0.958844,0.040321
655,0.999167,0.958846,0.0403208
656,0.999168,0.958847,0.0403206
657,0.999169,0.958849,0.0403204
658,0.99917,0.958849,0.0403202
659,0.99917,0.95885,0.04032
660,0.999171,0.958851,0.0403198
661,0.999171,0.958851,0.0403197
662,0.99917,0.958851,0.0403195
663,0.99917,0.958851,0.0403195
664,0.999169,0.95885,0.0403194
665,0.999169,0.958849,0.0403194
666,0.999168,0.958848,0.0403195
667,0.999167,0.958848,0.0403196
668,0.999166,0.958847,0.0403197
669,0.999166,0.958846,0.0403198
670,0.999165,0.958845,0.0403199
671,0.999164,0.958844,0.0403201
672,0.999164,0.958844,0.0403202
673,0.999164,0.958843,0.0403203
674,0.999163,0.958843,0.0403204
675,0.999163,0.958843,0.0403204
676,0.999163,0.958843,0.0403205
677,0.999164,0.958843,0.0403205
678,0.999164,0.958844,0.0403204
679,0.999164,0.958844,0.0403204
680,0.999165,0.958845,0.0403203
681,0.999165,0.958845,0.0403203
682,0.999166,0.958846,0.0403202
683,0.999166,0.958846,0.0403201
684,0.999167,0.958847,0.04032
685,0.999167,0.958847,0.0403199
686,0.999167,0.958847,0.0403199
687,0.999167,0.958847,0.0403199
688,0.999167,0.958847,0.0403198
689,0.999167,0.958847,0.0403198
690,0.999167,0.958847,0.0403198
691,0.999167,0.958847,0.0403199
692,0.999167,0.958847,0.0403199
693,0.999167,0.958847,0.0403199
694,0.999166,0.958846,0.04032
695,0.999166,0.958846,0.04032
696,0.999166,0.958846,0.0403201
697,0.999166,0.958846,0.0403201
698,0.999166,0.958846,0.0403202
699,0.999166,0.958845,0.0403202
700,0.999166,0.958845,0.0403202
701,0.999166,0.958845,0.0403202
702,0.999166,0.958845,0.0403202
703,0.999166,0.958845,0.0403202
704,0.999166,0.958845,0.0403202
705,0.999166,0.958845,0.0403202
706,0.999166,0.958846,0.0403201
707,0.999166,0.958846,0.0403201
708,0.999166,0.958846,0.0403201
709,0.999166,0.958846,0.04032
710,0.999166,0.958846,0.04032
711,0.999166,0.958846,0.04032
712,0.999166,0.958846,0.04032
713,0.999166,0.958846,0.04032
714,0.999166,0.958846,0.04032
715,0.999166,0.958846,0.04032
716,0.999166,0.958846,0.04032
717,0.999166,0.958846,0.04032
718,0.999166,0.958846,0.04032
719,0.999166,0.958846,0.04032
720,0.999166,0.958846,0.0403201
721,0.999166,0.958846,0.0403201
722,0.999166,0.958846,0.0403201
723,0.999166,0.958846,0.0403201
724,0.999166,0.958846,0.0403201
725,0.999166,0.958846,0.0403201
726,0.999166,0.958846,0.0403201
727,0.999166,0.958846,0.0403201
728,0.999166,0.958846,0.0403201
729,0.999166,0.958846,0.0403201
730,0.999166,0.958846,0.0403201
731,0.999166,0.958846,0.0403201
732,0.999166,0.958846,0.0403201
733,0.999166,0.958846,0.0403201
734,0.999166,0.958846,0.0403201
735,0.999166,0.958846,0.0403201
736,0.999166,0.958846,0.0403201
737,0.999166,0.958846,0.04032
738,0.999166,0.958846,0.04032
739,0.999166,0.958846,0.04032
