t,T+R,N_0,N_1,N_2,N_3
60,1,4.52716e-23,1.04071e-31,1.57186e-33,5.8876e-35
61,1,4.52697e-23,1.15079e-31,1.79444e-33,7.05226e-35
62,1,4.52715e-23,1.25517e-31,2.02207e-33,8.32661e-35
63,1,4.52713e-23,1.35339e-31,2.25391e-33,9.7358e-35
64,1,4.52768e-23,1.4462e-31,2.49042e-33,1.1317e-34
65,1,4.52802e-23,1.53566e-31,2.73358e-33,1.3096e-34
66,1,4.52836e-23,1.62446e-31,2.98665e-33,1.50537e-34
67,1,4.52876e-23,1.7139e-31,3.25294e-33,1.71061e-34
68,1,4.5288e-23,1.80349e-31,3.53388e-33,1.91207e-34
69,1,4.52909e-23,1.89134e-31,3.82757e-33,2.09756e-34
70,1,4.52947e-23,1.97515e-31,4.12899e-33,2.26348e-34
71,1,4.52938e-23,2.05381e-31,4.4317e-33,2.41916e-34
72,1,4.52902e-23,2.12857e-31,4.73052e-33,2.58395e-34
73,1,4.52951e-23,2.20271e-31,5.02321e-33,2.77703e-34
74,1,4.52992e-23,2.28042e-31,5.3105e-33,3.00486e-34
75,1,4.53012e-23,2.36454e-31,5.59428e-33,3.25489e-34
76,1,4.53033e-23,2.45559e-31,5.87528e-33,3.50507e-34
77,1,4.53106e-23,2.55109e-31,6.15144e-33,3.75648e-34
78,1,4.53147e-23,2.64615e-31,6.41739e-33,4.09014e-34
79,1,4.53209e-23,2.73591e-31,6.665e-33,4.73782e-34
80,1,4.5319e-23,2.81564e-31,6.88446e-33,6.14335e-34
81,1,4.53185e-23,2.88061e-31,7.06482e-33,8.98512e-34
82,1,4.53168e-23,2.9257e-31,7.19435e-33,1.41408e-33
83,1,4.53227e-23,2.94338e-31,7.26106e-33,2.26086e-33
84,1,4.53252e-23,2.92276e-31,7.25339e-33,3.54439e-33
85,1,4.53211e-23,2.85013e-31,7.16136e-33,5.38145e-33
86,1,4.5317e-23,2.70985e-31,6.97764e-33,7.9288e-33
87,1,4.53156e-23,2.48884e-31,6.69817e-33,1.14447e-32
88,1,4.53165e-23,2.18281e-31,6.32244e-33,1.63864e-32
89,1,4.53139e-23,1.80263e-31,5.85315e-33,2.35366e-32
90,1,4.5313e-23,1.37822e-31,5.29525e-33,3.41435e-32
91,1,4.53105e-23,9.58968e-32,4.65571e-33,5.00476e-32
92,1,4.53033e-23,6.08767e-32,3.94537e-33,7.37644e-32
93,1,4.53051e-23,3.95709e-32,3.18316e-33,1.08494e-31
94,1,4.53045e-23,3.7963e-32,2.40138e-33,1.58038e-31
95,1,4.53047e-23,5.99517e-32,1.64914e-33,2.26628e-31
96,1,4.5303e-23,1.06531e-31,9.90602e-34,3.18689e-31
97,1,4.53028e-23,1.75717e-31,4.96577e-34,4.38583e-31
98,1,4.53023e-23,2.63204e-31,2.30509e-34,5.90407e-31
99,1,4.53016e-23,3.63504e-31,2.33155e-34,7.77911e-31
100,1,4.53007e-23,4.71322e-31,5.11903e-34,1.00458e-30
101,1,4.53017e-23,5.82751e-31,1.03924e-33,1.27388e-30
102,1,4.53028e-23,6.9603e-31,1.76039e-33,1.58964e-30
103,1,4.53051e-23,8.11798e-31,2.60599e-33,1.95639e-30
104,1,4.53096e-23,9.32919e-31,3.50492e-33,2.37967e-30
105,1,4.5316e-23,1.06423e-30,4.39373e-33,2.86608e-30
106,1,4.53205e-23,1.21251e-30,5.22243e-33,3.42325e-30
107,1,4.53259e-23,1.38627e-30,5.95779e-33,4.05958e-30
108,1,4.53309e-23,1.59558e-30,6.58752e-33,4.78405e-30
109,1,4.53296e-23,1.85191e-30,7.12683e-33,5.60586e-30
110,1,4.53305e-23,2.16733e-30,7.62649e-33,6.53417e-30
111,1,4.53344e-23,2.55401e-30,8.17764e-33,7.57778e-30
112,1,4.53338e-23,3.02324e-30,8.90667e-33,8.7448e-30
113,1,4.5339e-23,3.58504e-30,9.95507e-33,1.00423e-29
114,1,4.53405e-23,4.24842e-30,1.14455e-32,1.14759e-29
115,1,4.53431e-23,5.02199e-30,1.34435e-32,1.30498e-29
116,0.999999,4.53431e-23,5.91537e-30,1.5932e-32,1.47656e-29
117,0.999999,4.53468e-23,6.94161e-30,1.88085e-32,1.66222e-29
118,1,4.53525e-23,8.11894e-30,2.19096e-32,1.86142e-29
119,1,4.53521e-23,9.47244e-30,2.50531e-32,2.07304e-29
120,1.00001,4.53539e-23,1.10349e-29,2.80799e-32,2.29525e-29
121,1.00001,4.53552e-23,1.28454e-29,3.08811e-32,2.52545e-29
122,0.999996,4.53566e-23,1.49463e-29,3.34066e-32,2.76021e-29
123,0.999971,4.53578e-23,1.73773e-29,3.5657e-32,2.99547e-29
124,0.999942,4.53596e-23,2.01705e-29,3.76704e-32,3.22674e-29
125,0.999934,4.536e-23,2.33432e-29,3.95133e-32,3.44936e-29
126,0.999986,4.5363e-23,2.68954e-29,4.12806e-32,3.65865e-29
127,1.00012,4.53587e-23,3.08096e-29,4.30914e-32,3.84999e-29
128,1.00032,4.5368e-23,3.50538e-29,4.50682e-32,4.01869e-29
129,1.00049,4.537e-23,3.95927e-29,4.72788e-32,4.15992e-29
130,1.00045,4.53716e-23,4.43908e-29,4.96626e-32,4.26874e-29
131,1.00004,4.53744e-23,4.94163e-29,5.19961e-32,4.34043e-29
132,0.999162,4.53737e-23,5.46294e-29,5.40352e-32,4.37104e-29
133,0.99799,4.5371e-23,5.99563e-29,5.59913e-32,4.35784e-29
134,0.996986,4.53695e-23,6.52711e-29,5.93981e-32,4.2997e-29
135,0.996871,4.53701e-23,7.04222e-29,6.80381e-32,4.19749e-29
136,0.998412,4.53705e-23,7.53205e-29,8.8119e-32,4.0552e-29
137,1.00208,4.53707e-23,8.02075e-29,1.26144e-31,3.88285e-29
138,1.00766,4.53687e-23,8.60311e-29,1.84218e-31,3.7009e-29
139,1.014,4.53671e-23,9.4885e-29,2.57897e-31,3.54422e-29
140,1.019,4.53686e-23,1.10209e-28,3.56966e-31,3.4605e-29
141,1.01998,4.53761e-23,1.36265e-28,6.05903e-31,3.49631e-29
142,1.01434,4.53955e-23,1.7658e-28,1.56515e-30,3.66712e-29
143,1.00043,4.54533e-23,2.31736e-28,5.11968e-30,3.91853e-29
144,0.97841,4.55657e-23,2.99933e-28,1.6814e-29,4.11141e-29
145,0.950715,4.57344e-23,3.90482e-28,5.19234e-29,4.11101e-29
146,0.9221,4.59341e-23,5.78089e-28,1.51245e-28,4.15212e-29
147,0.899056,4.60637e-23,1.16425e-27,4.22008e-28,5.85535e-29
148,0.888721,4.59067e-23,3.10467e-27,1.1429e-27,1.47591e-28
149,0.897479,4.51417e-23,9.07948e-27,3.02987e-27,4.6457e-28
150,0.929569,4.33269e-23,2.60982e-26,7.8983e-27,1.4145e-27
151,0.986,4.00421e-23,7.17523e-26,2.02862e-26,4.01092e-27
152,1.06402,3.51898e-23,1.89075e-25,5.13726e-26,1.07403e-26
153,1.15729,2.94561e-23,4.8152e-25,1.28295e-25,2.76181e-26
154,1.25668,2.52193e-23,1.19443e-24,3.15986e-25,6.90141e-26
155,1.3516,2.78722e-23,2.90259e-24,7.67643e-25,1.68824e-25
156,1.43156,4.80335e-23,6.93663e-24,1.83974e-24,4.05998e-25
157,1.48764,1.05364e-22,1.63398e-23,4.3506e-24,9.62148e-25
158,1.51374,2.35879e-22,3.79872e-23,1.01539e-23,2.24993e-24
159,1.50724,5.06934e-22,8.72177e-23,2.33943e-23,5.19564e-24
160,1.46916,1.0494e-21,1.97828e-22,5.32203e-23,1.18533e-23
161,1.40373,2.12701e-21,4.43361e-22,1.19574e-22,2.67232e-23
162,1.31754,4.28527e-21,9.81899e-22,2.65393e-22,5.95458e-23
163,1.21846,8.66657e-21,2.14913e-21,5.82008e-22,1.31153e-22
164,1.11452,1.76653e-20,4.64949e-21,1.2614e-21,2.8557e-22
165,1.01283,3.62696e-20,9.94399e-21,2.70244e-21,6.14759e-22
166,0.918869,7.47682e-20,2.10282e-20,5.72437e-21,1.30862e-21
167,0.836041,1.54134e-19,4.39756e-20,1.19911e-20,2.75492e-21
168,0.765578,3.16598e-19,9.09641e-20,2.48446e-20,5.7367e-21
169,0.706787,6.46179e-19,1.86148e-19,5.09255e-20,1.18183e-20
170,0.657494,1.30808e-18,3.76929e-19,1.03288e-19,2.40917e-20
171,0.614638,2.62345e-18,7.55359e-19,2.07324e-19,4.86052e-20
172,0.574881,5.20994e-18,1.49836e-18,4.11924e-19,9.70687e-20
173,0.535164,1.02429e-17,2.94256e-18,8.10259e-19,1.91926e-19
174,0.493134,1.99361e-17,5.72206e-18,1.57813e-18,3.75769e-19
175,0.447414,3.84186e-17,1.10197e-17,3.044e-18,7.2864e-19
176,0.397693,7.33162e-17,2.10206e-17,5.81566e-18,1.39952e-18
177,0.344661,1.3858e-16,3.97235e-17,1.10071e-17,2.6631e-18
178,0.289819,2.59496e-16,7.43775e-17,2.06409e-17,5.02115e-18
179,0.235207,4.81471e-16,1.38004e-16,3.8356e-17,9.38187e-18
180,0.183099,8.85313e-16,2.5378e-16,7.06394e-17,1.73743e-17
181,0.135697,1.61355e-15,4.62597e-16,1.28953e-16,3.18948e-17
182,0.0948751,2.9154e-15,8.35957e-16,2.33368e-16,5.80476e-17
183,0.0619893,5.22279e-15,1.49782e-15,4.18734e-16,1.04751e-16
184,0.0377627,9.27808e-15,2.66125e-15,7.45035e-16,1.87455e-16
185,0.0222554,1.63464e-14,4.68939e-15,1.31465e-15,3.32702e-16
186,0.0149073,2.85659e-14,8.19606e-15,2.30088e-15,5.85717e-16
187,0.0146395,4.9521e-14,1.42103e-14,3.99464e-15,1.02293e-15
188,0.0199967,8.5172e-14,2.44434e-14,6.88038e-15,1.77246e-15
189,0.0293097,1.45352e-13,4.17185e-14,1.17584e-14,3.04744e-15
190,0.0408601,2.46153e-13,7.06568e-14,1.99402e-14,5.19957e-15
191,0.0530299,4.13715e-13,1.18764e-13,3.35589e-14,8.8048e-15
192,0.0644236,6.90162e-13,1.98135e-13,5.60565e-14,1.47992e-14
193,0.0739556,1.14288e-12,3.28121e-13,9.29456e-14,2.46927e-14
194,0.0808994,1.87884e-12,5.39441e-13,1.52989e-13,4.09028e-14
195,0.0848984,3.06665e-12,8.80509e-13,2.50012e-13,6.7272e-14
196,0.0859441,4.97005e-12,1.42706e-12,4.05669e-13,1.09864e-13
197,0.0843271,7.99874e-12,2.29675e-12,6.53634e-13,1.78178e-13
198,0.0805693,1.27845e-11,3.67099e-12,1.04589e-12,2.86995e-13
199,0.0753458,2.02948e-11,5.82761e-12,1.66214e-12,4.59145e-13
200,0.0694051,3.20009e-11,9.18908e-12,2.6237e-12,7.2966e-13
201,0.0634938,5.01244e-11,1.43934e-11,4.11398e-12,1.15192e-12
202,0.0582923,7.79978e-11,2.23975e-11,6.40833e-12,1.80672e-12
203,0.0543655,1.20585e-10,3.4627e-11,9.9174e-12,2.81554e-12
204,0.052129,1.85232e-10,5.31915e-11,1.52494e-11,4.35981e-12
205,0.0518337,2.82735e-10,8.1192e-11,2.32995e-11,6.70875e-12
206,0.0535651,4.28861e-10,1.23157e-10,3.53756e-11,1.02593e-11
207,0.0572573,6.46482e-10,1.85657e-10,5.33776e-11,1.55927e-11
208,0.0627172,9.68562e-10,2.78162e-10,8.00462e-11,2.35553e-11
209,0.0696557,1.4423e-09,4.14236e-10,1.1931e-10,3.5371e-11
210,0.0777229,2.13487e-09,6.1318e-10,1.76765e-10,5.2799e-11
211,0.0865437,3.14122e-09,9.02288e-10,2.60332e-10,7.83524e-11
212,0.0957507,4.59474e-09,1.31992e-09,3.81147e-10,1.15599e-10
213,0.105012,6.68166e-09,1.91962e-09,5.54778e-10,1.69572e-10
214,0.114055,9.66032e-09,2.77573e-09,8.02846e-10,2.47334e-10
215,0.122678,1.38869e-08,3.99075e-09,1.15519e-09,3.58727e-10
216,0.130759,1.98494e-08,5.70518e-09,1.65275e-09,5.17392e-10
217,0.138259,2.82122e-08,8.11044e-09,2.35135e-09,7.4212e-10
218,0.145209,3.98745e-08,1.14657e-08,3.3266e-09,1.05864e-09
219,0.151708,5.60456e-08,1.61197e-08,4.68038e-09,1.502e-09
220,0.157902,7.83417e-08,2.2539e-08,6.54902e-09,2.11959e-09
221,0.163971,1.0891e-07,3.13437e-08,9.11396e-09,2.97523e-09
222,0.170112,1.50585e-07,4.33533e-08,1.26151e-08,4.15425e-09
223,0.176524,2.07087e-07,5.9644e-08,1.73678e-08,5.77017e-09
224,0.183389,2.83264e-07,8.16209e-08,2.3784e-08,7.9731e-09
225,0.190868,3.85404e-07,1.11107e-07,3.23987e-08,1.09604e-08
226,0.199085,5.216e-07,1.50453e-07,4.39025e-08,1.49899e-08
227,0.20813,7.02214e-07,2.02671e-07,5.91812e-08,2.03971e-08
228,0.21805,9.40422e-07,2.716e-07,7.93642e-08,2.76151e-08
229,0.228856,1.25288e-06,3.62099e-07,1.05883e-07,3.72005e-08
230,0.240523,1.66049e-06,4.80281e-07,1.40539e-07,4.98644e-08
231,0.253001,2.18936e-06,6.33788e-07,1.85589e-07,6.65097e-08
232,0.26622,2.87183e-06,8.32116e-07,2.43838e-07,8.82766e-08
233,0.280097,3.74771e-06,1.08699e-06,3.18753e-07,1.16597e-07
234,0.294548,4.86575e-06,1.41278e-06,4.14593e-07,1.53256e-07
235,0.309491,6.28511e-06,1.82702e-06,5.36552e-07,2.00472e-07
236,0.324857,8.07723e-06,2.35091e-06,6.90928e-07,2.60978e-07
237,0.340591,1.03277e-05,3.00994e-06,8.85301e-07,3.38126e-07
238,0.356657,1.31382e-05,3.83458e-06,1.12874e-06,4.36002e-07
239,0.373038,1.6629e-05,4.86092e-06,1.43201e-06,5.59554e-07
240,0.389737,2.09408e-05,6.13148e-06,1.80782e-06,7.14743e-07
241,0.406771,2.62374e-05,7.69593e-06,2.27104e-06,9.08698e-07
242,0.424171,3.27075e-05,9.61189e-06,2.83895e-06,1.1499e-06
243,0.441974,4.05671e-05,1.19457e-05,3.53148e-06,1.44836e-06
244,0.460221,5.00606e-05,1.4773e-05,4.37145e-06,1.81583e-06
245,0.478948,6.1463e-05,1.81794e-05,5.38474e-06,2.26604e-06
246,0.498188,7.50798e-05,2.22611e-05,6.60048e-06,2.81485e-06
247,0.517956,9.12471e-05,2.7125e-05,8.05115e-06,3.48053e-06
248,0.538259,0.000110331,3.28885e-05,9.77264e-06,4.28393e-06
249,0.559082,0.000132724,3.96796e-05,1.18042e-05,5.24871e-06
250,0.580398,0.000158845,4.76363e-05,1.41882e-05,6.40144e-06
251,0.602159,0.000189128,5.69051e-05,1.697e-05,7.77183e-06
252,0.624306,0.000224021,6.76396e-05,2.01976e-05,9.39274e-06
253,0.646766,0.000263975,7.99986e-05,2.39207e-05,1.13002e-05
254,0.66946,0.000309434,9.41432e-05,2.81903e-05,1.35336e-05
255,0.692299,0.000360819,0.000110233,3.30575e-05,1.6135e-05
256,0.715196,0.000418518,0.000128424,3.85726e-05,1.91495e-05
257,0.738064,0.000482868,0.00014886,4.47835e-05,2.26246e-05
258,0.760818,0.000554135,0.000171673,5.17344e-05,2.66099e-05
259,0.783379,0.000632496,0.000196971,5.94639e-05,3.11559e-05
260,0.805674,0.000718022,0.000224839,6.80031e-05,3.63142e-05
261,0.827637,0.000810652,0.000255325,7.73739e-05,4.21359e-05
262,0.849205,0.000910178,0.000288441,8.75867e-05,4.86705e-05
263,0.870321,0.00101623,0.000324149,9.86384e-05,5.59653e-05
264,0.890932,0.00112825,0.000362362,0.00011051,6.40635e-05
265,0.910982,0.00124549,0.000402934,0.000123167,7.30031e-05
266,0.930419,0.001367,0.000445656,0.000136554,8.28152e-05
267,0.949188,0.00149163,0.000490255,0.000150596,9.35227e-05
268,0.967232,0.00161803,0.00053639,0.000165196,0.000105138
269,0.98449,0.00174465,0.000583651,0.000180238,0.000117663
270,1.0009,0.0018698,0.000631565,0.000195583,0.000131086
271,1.01641,0.00199163,0.000679597,0.00021107,0.000145381
272,1.03095,0.00210816,0.000727157,0.000226523,0.000160507
273,1.04446,0.00221738,0.000773611,0.000241744,0.000176407
274,1.0569,0.00231725,0.00081829,0.000256527,0.000193006
275,1.06821,0.00240576,0.000860502,0.000270652,0.000210212
276,1.07836,0.00248101,0.000899555,0.000283894,0.000227919
277,1.08732,0.00254123,0.000934765,0.000296028,0.000246002
278,1.09507,0.0025849,0.000965478,0.000306834,0.00026432
279,1.10162,0.00261074,0.000991091,0.000316101,0.000282721
280,1.10696,0.00261783,0.00101106,0.000323636,0.00030104
281,1.11112,0.0026056,0.00102495,0.000329267,0.000319102
282,1.11412,0.00257388,0.00103238,0.000332848,0.000336726
283,1.116,0.00252294,0.00103313,0.000334268,0.000353727
284,1.11681,0.00245349,0.00102708,0.000333451,0.000369919
285,1.11658,0.00236666,0.00101425,0.000330362,0.000385122
286,1.11539,0.00226399,0.00099478,0.000325008,0.000399158
287,1.11329,0.00214738,0.00096896,0.000317438,0.000411862
288,1.11034,0.00201906,0.0009372,0.000307746,0.000423083
289,1.10662,0.00188148,0.000900028,0.000296068,0.000432683
290,1.10218,0.00173729,0.000858077,0.000282578,0.000440547
291,1.09712,0.0015892,0.000812065,0.000267485,0.000446578
292,1.09149,0.00143995,0.000762775,0.000251027,0.000450705
293,1.08539,0.00129217,0.000711035,0.000233468,0.000452879
294,1.07888,0.00114834,0.000657691,0.000215087,0.000453079
295,1.07206,0.00101067,0.000603586,0.000196173,0.000451307
296,1.065,0.000881085,0.000549533,0.000177019,0.000447589
297,1.05778,0.000761159,0.000496299,0.000157911,0.000441977
298,1.05048,0.000652076,0.000444583,0.000139125,0.000434543
299,1.04318,0.000554621,0.000395001,0.000120919,0.00042538
300,1.03596,0.00046919,0.000348075,0.000103528,0.000414598
301,1.02887,0.000395807,0.000304228,8.71598e-05,0.000402324
302,1.02199,0.000334162,0.000263775,7.19906e-05,0.000388695
303,1.01537,0.000283657,0.000226933,5.81653e-05,0.00037386
304,1.00907,0.00024347,0.000193819,4.57951e-05,0.000357972
305,1.00312,0.000212609,0.000164459,3.49579e-05,0.000341193
306,0.997556,0.000189983,0.000138804,2.57001e-05,0.000323682
307,0.992418,0.000174459,0.000116734,1.80379e-05,0.0003056
308,0.987726,0.000164915,9.80811e-05,1.19608e-05,0.000287106
309,0.983496,0.000160292,8.26336e-05,7.43402e-06,0.000268355
310,0.979741,0.000159621,7.01549e-05,4.40234e-06,0.000249496
311,0.976468,0.000162049,6.03928e-05,2.79328e-06,0.000230672
312,0.973679,0.00016685,5.30896e-05,2.52043e-06,0.000212017
313,0.97137,0.000173424,4.79897e-05,3.48652e-06,0.00019366
314,0.969534,0.000181287,4.48458e-05,5.58612e-06,0.000175718
315,0.96816,0.000190052,4.34218e-05,8.70791e-06,0.000158301
316,0.967231,0.000199412,4.34954e-05,1.27366e-05,0.000141509
317,0.966728,0.00020911,4.48581e-05,1.75547e-05,0.000125433
318,0.966628,0.000218925,4.73147e-05,2.30433e-05,0.000110152
319,0.966903,0.000228646,5.06817e-05,2.90833e-05,9.57382e-05
320,0.967525,0.000238063,5.4786e-05,3.55566e-05,8.2251e-05
321,0.968462,0.000246956,5.94636e-05,4.23461e-05,6.97408e-05
322,0.96968,0.000255098,6.45581e-05,4.93371e-05,5.82474e-05
323,0.971144,0.000262253,6.99213e-05,5.64174e-05,4.78003e-05
324,0.972818,0.000268193,7.54125e-05,6.34789e-05,3.84188e-05
325,0.974669,0.000272703,8.08999e-05,7.0418e-05,3.01119e-05
326,0.97666,0.000275601,8.62622e-05,7.71369e-05,2.28788e-05
327,0.978759,0.000276747,9.13897e-05,8.35443e-05,1.67089e-05
328,0.980933,0.000276055,9.61862e-05,8.95568e-05,1.15825e-05
329,0.98315,0.0002735,0.000100571,9.50997e-05,7.47125e-06
330,0.985383,0.000269125,0.000104479,0.000100108,4.33866e-06
331,0.987605,0.00026303,0.000107861,0.000104527,2.1409e-06
332,0.98979,0.000255374,0.000110687,0.000108312,8.27545e-07
333,0.991915,0.000246357,0.000112939,0.00011143,3.42435e-07
334,0.993961,0.000236213,0.000114614,0.00011386,6.2452e-07
335,0.995908,0.000225189,0.000115724,0.000115589,1.60876e-06
336,0.997741,0.000213533,0.000116285,0.000116616,3.22701e-06
337,0.999446,0.000201481,0.000116327,0.00011695,5.40887e-06
338,1.00101,0.000189246,0.00011588,0.000116608,8.0826e-06
339,1.00243,0.000177009,0.00011498,0.000115613,1.11758e-05
340,1.00369,0.000164918,0.000113662,0.000114,1.46164e-05
341,1.0048,0.000153089,0.000111965,0.000111804,1.83331e-05
342,1.00574,0.000141604,0.000109923,0.000109069,2.22563e-05
343,1.00653,0.000130525,0.000107572,0.000105842,2.63184e-05
344,1.00715,0.000119893,0.000104947,0.000102175,3.04549e-05
345,1.00763,0.000109742,0.000102083,9.812e-05,3.46042e-05
346,1.00795,0.0001001,9.90129e-05,9.3733e-05,3.87088e-05
347,1.00814,9.09969e-05,9.57721e-05,8.90711e-05,4.2715e-05
348,1.00819,8.2468e-05,9.23953e-05,8.41918e-05,4.6574e-05
349,1.00813,7.45524e-05,8.89181e-05,7.9153e-05,5.02414e-05
350,1.00794,6.72932e-05,8.5376e-05,7.4012e-05,5.3678e-05
351,1.00766,6.07343e-05,8.18045e-05,6.8825e-05,5.68498e-05
352,1.00728,5.49162e-05,7.82378e-05,6.36466e-05,5.97279e-05
353,1.00682,4.98717e-05,7.47087e-05,5.8529e-05,6.22889e-05
354,1.0063,4.56225e-05,7.12473e-05,5.35214e-05,6.45144e-05
355,1.00571,4.21755e-05,6.78804e-05,4.86698e-05,6.63914e-05
356,1.00508,3.95222e-05,6.46312e-05,4.40161e-05,6.79119e-05
357,1.00441,3.76379e-05,6.15187e-05,3.95979e-05,6.90725e-05
358,1.00372,3.64834e-05,5.85576e-05,3.54485e-05,6.98745e-05
359,1.00302,3.60078e-05,5.57587e-05,3.15962e-05,7.03235e-05
360,1.00231,3.6152e-05,5.31289e-05,2.80642e-05,7.0429e-05
361,1.0016,3.68518e-05,5.0672e-05,2.48711e-05,7.0204e-05
362,1.00091,3.80423e-05,4.83889e-05,2.20303e-05,6.9665e-05
363,1.00024,3.966e-05,4.62785e-05,1.95508e-05,6.88311e-05
364,0.999593,4.16454e-05,4.43381e-05,1.74365e-05,6.77239e-05
365,0.99898,4.39438e-05,4.25639e-05,1.56874e-05,6.63674e-05
366,0.998406,4.65052e-05,4.09511e-05,1.42992e-05,6.47869e-05
367,0.997873,4.92838e-05,3.94944e-05,1.32637e-05,6.30092e-05
368,0.997385,5.22367e-05,3.81881e-05,1.25693e-05,6.10619e-05
369,0.996945,5.53224e-05,3.70255e-05,1.22012e-05,5.89733e-05
370,0.996555,5.84998e-05,3.6e-05,1.21416e-05,5.67717e-05
371,0.996216,6.17272e-05,3.51039e-05,1.23705e-05,5.44854e-05
372,0.995928,6.49622e-05,3.43291e-05,1.28655e-05,5.21421e-05
373,0.995691,6.81622e-05,3.36672e-05,1.36023e-05,4.97688e-05
374,0.995504,7.12849e-05,3.31091e-05,1.45554e-05,4.73914e-05
375,0.995366,7.42903e-05,3.26457e-05,1.56982e-05,4.50343e-05
376,0.995275,7.71415e-05,3.22677e-05,1.70035e-05,4.27207e-05
377,0.995228,7.98065e-05,3.19664e-05,1.84436e-05,4.04719e-05
378,0.995223,8.22591e-05,3.17333e-05,1.99911e-05,3.83073e-05
379,0.995257,8.44794e-05,3.15607e-05,2.1619e-05,3.62443e-05
