t,T+R,N_0
1259,1,0.992723
1260,1,0.992723
1261,1,0.992723
1262,1,0.992723
1263,1,0.992723
1264,1,0.992723
1265,1,0.992723
1266,1,0.992723
1267,1,0.992723
1268,1,0.992723
1269,1,0.992723
1270,1,0.992723
1271,1,0.992723
1272,1,0.992723
1273,1,0.992723
1274,1,0.992723
1275,1,0.992723
1276,1,0.992723
1277,1,0.992723
1278,1,0.992723
1279,1,0.992723
1280,1,0.992723
1281,1,0.992723
1282,1,0.992723
1283,1,0.992723
1284,1,0.992723
1285,1,0.992723
1286,1,0.992723
1287,1,0.992723
1288,1,0.992723
1289,1,0.992723
1290,1,0.992723
1291,1,0.992723
1292,1,0.992723
1293,1,0.992723
1294,1,0.992723
1295,1,0.992723
1296,1,0.992723
1297,1,0.992723
1298,1,0.992723
1299,1,0.992723
1300,1,0.992723
1301,1,0.992723
1302,1,0.992723
1303,1,0.992723
1304,1,0.992723
1305,1,0.992723
1306,1,0.992723
1307,1,0.992723
1308,1,0.992723
1309,1,0.992723
1310,1,0.992723
1311,1,0.992723
1312,1,0.992723
1313,1,0.992723
1314,1,0.992723
1315,1,0.992723
1316,1,0.992723
1317,1,0.992723
1318,1,0.992723
1319,1,0.992723
1320,1,0.992723
1321,1,0.992723
1322,1,0.992723
1323,1,0.992723
1324,1,0.992723
1325,1,0.992723
1326,1,0.992723
1327,1,0.992723
1328,1,0.992723
1329,1,0.992723
1330,1,0.992723
1331,1,0.992723
1332,1,0.992723
1333,1,0.992723
1334,1,0.992723
1335,1,0.992723
1336,1,0.992723
1337,1,0.992723
1338,1,0.992723
1339,1,0.992723
1340,1,0.992723
1341,1,0.992723
1342,1,0.992723
1343,1,0.992723
1344,1,0.992723
1345,1,0.992723
1346,1,0.992723
1347,1,0.992723
1348,1,0.992723
1349,1,0.992723
1350,1,0.992723
1351,1,0.992723
1352,1,0.992723
1353,1,0.992723
1354,1,0.992723
1355,1,0.992723
1356,1,0.992723
1357,1,0.992723
1358,1,0.992723
1359,1,0.992723
1360,1,0.992723
1361,1,0.992723
1362,1,0.992723
1363,1,0.992723
1364,1,0.992723
1365,1,0.992723
1366,1,0.992723
1367,1,0.992723
1368,1,0.992723
1369,1,0.992723
1370,1,0.992723
1371,1,0.992723
1372,1,0.992723
1373,1,0.992723
1374,1,0.992723
1375,1,0.992723
1376,1,0.992723
1377,1,0.992723
1378,1,0.992723
1379,1,0.992723
1380,1,0.992723
1381,1,0.992723
1382,1,0.992723
1383,1,0.992723
1384,1,0.992723
1385,1,0.992723
1386,1,0.992723
1387,1,0.992723
1388,1,0.992723
1389,1,0.992723
1390,1,0.992723
1391,1,0.992723
1392,1,0.992723
1393,1,0.992723
1394,1,0.992723
1395,1,0.992723
1396,1,0.992723
1397,1,0.992723
1398,1,0.992723
1399,1,0.992723
1400,1,0.992723
1401,1,0.992723
1402,1,0.992723
1403,1,0.992723
1404,1,0.992723
1405,1,0.992723
1406,1,0.992723
1407,1,0.992723
1408,1,0.992723
1409,1,0.992723
1410,1,0.992723
1411,1,0.992723
1412,1,0.992723
1413,1,0.992723
1414,1,0.992723
1415,1,0.992723
1416,1,0.992723
1417,1,0.992723
1418,1,0.992723
1419,1,0.992723
1420,1,0.992723
1421,1,0.992723
1422,1,0.992723
1423,1,0.992723
1424,1,0.992723
1425,1,0.992723
1426,1,0.992723
1427,1,0.992723
1428,1,0.992723
1429,1,0.992723
1430,1,0.992723
1431,1,0.992723
1432,1,0.992723
1433,1,0.992723
1434,1,0.992723
1435,1,0.992723
1436,1,0.992723
1437,1,0.992723
1438,1,0.992723
1439,1,0.992723
1440,1,0.992723
1441,1,0.992723
1442,1,0.992723
1443,1,0.992723
1444,1,0.992723
1445,1,0.992723
1446,1,0.992723
1447,1,0.992723
1448,1,0.992723
1449,1,0.992723
1450,1,0.992723
1451,1,0.992723
1452,1,0.992723
1453,1,0.992723
1454,1,0.992723
1455,1,0.992723
1456,1,0.992723
1457,1,0.992723
1458,1,0.992723
1459,1,0.992723
1460,1,0.992723
1461,1,0.992723
1462,1,0.992723
1463,1,0.992723
1464,1,0.992723
1465,1,0.992723
1466,1,0.992723
1467,1,0.992723
1468,1,0.992723
1469,1,0.992723
1470,1,0.992723
1471,1,0.992723
1472,1,0.992723
1473,1,0.992723
1474,1,0.992723
1475,1,0.992723
1476,1,0.992723
1477,1,0.992723
1478,1,0.992723
1479,1,0.992723
1480,1,0.992723
1481,1,0.992723
1482,1,0.992723
1483,1,0.992723
1484,1,0.992723
1485,1,0.992723
1486,1,0.992723
1487,1,0.992723
1488,1,0.992723
1489,1,0.992723
1490,1,0.992723
1491,1,0.992723
1492,1,0.992723
1493,1,0.992723
1494,1,0.992723
1495,1,0.992723
1496,1,0.992723
1497,1,0.992723
1498,1,0.992723
1499,1,0.992723
1500,1,0.992723
1501,1,0.992723
1502,1,0.992723
1503,1,0.992723
1504,1,0.992723
1505,1,0.992723
1506,1,0.992723
1507,1,0.992723
1508,1,0.992723
1509,1,0.992723
1510,1,0.992723
1511,1,0.992723
1512,1,0.992723
1513,1,0.992723
1514,1,0.992723
1515,1,0.992723
1516,1,0.992723
1517,1,0.992723
1518,1,0.992723
1519,1,0.992723
1520,1,0.992723
1521,1,0.992723
1522,1,0.992723
1523,1,0.992723
1524,1,0.992723
1525,1,0.992723
1526,1,0.992723
1527,1,0.992723
1528,1,0.992723
1529,1,0.992723
1530,1,0.992723
1531,1,0.992723
1532,1,0.992723
1533,1,0.992723
1534,1,0.992723
1535,1,0.992723
1536,1,0.992723
1537,1,0.992723
1538,1,0.992723
1539,1,0.992723
1540,1,0.992723
1541,1,0.992723
1542,1,0.992723
1543,1,0.992723
1544,1,0.992723
1545,1,0.992723
1546,1,0.992723
1547,1,0.992723
1548,1,0.992723
1549,1,0.992723
1550,1,0.992723
1551,1,0.992723
1552,1,0.992723
1553,1,0.992723
1554,1,0.992723
1555,1,0.992723
1556,1,0.992723
1557,1,0.992723
1558,1,0.992723
1559,1,0.992723
1560,1,0.992723
1561,1,0.992723
1562,1,0.992723
1563,1,0.992723
1564,1,0.992723
1565,1,0.992723
1566,1,0.992723
1567,1,0.992723
1568,1,0.992723
1569,1,0.992723
1570,1,0.992723
1571,1,0.992723
1572,1,0.992723
1573,1,0.992723
1574,1,0.992723
1575,1,0.992723
1576,1,0.992723
1577,1,0.992723
1578,1,0.992723
1579,1,0.992723
1580,1,0.992723
1581,1,0.992723
1582,1,0.992723
1583,1,0.992723
1584,1,0.992723
1585,1,0.992723
1586,1,0.992723
1587,1,0.992723
1588,1,0.992723
1589,1,0.992723
1590,1,0.992723
1591,1,0.992723
1592,1,0.992723
1593,1,0.992723
1594,1,0.992723
1595,1,0.992723
1596,1,0.992723
1597,1,0.992723
1598,1,0.992723
1599,1,0.992723
1600,1,0.992723
1601,1,0.992723
1602,1,0.992723
1603,1,0.992723
1604,1,0.992723
1605,1,0.992723
1606,1,0.992723
1607,1,0.992723
1608,1,0.992723
1609,1,0.992723
1610,1,0.992723
1611,1,0.992723
1612,1,0.992723
1613,1,0.992723
1614,1,0.992723
1615,1,0.992723
1616,1,0.992723
1617,1,0.992723
1618,1,0.992723
1619,1,0.992723
1620,1,0.992723
1621,1,0.992723
1622,1,0.992723
1623,1,0.992723
1624,1,0.992723
1625,1,0.992723
1626,1,0.992723
1627,1,0.992723
1628,1,0.992723
1629,1,0.992723
1630,1,0.992723
1631,1,0.992723
1632,1,0.992723
1633,1,0.992723
1634,1,0.992723
1635,1,0.992723
1636,1,0.992723
1637,1,0.992723
1638,1,0.992723
1639,1,0.992723
1640,1,0.992723
1641,1,0.992723
1642,1,0.992723
1643,1,0.992723
1644,1,0.992723
1645,1,0.992723
1646,1,0.992723
1647,1,0.992723
1648,1,0.992723
1649,1,0.992723
1650,1,0.992723
1651,1,0.992723
1652,1,0.992723
1653,1,0.992723
1654,1,0.992723
1655,1,0.992723
1656,1,0.992723
1657,1,0.992723
1658,1,0.992723
1659,1,0.992723
1660,1,0.992723
1661,1,0.992723
1662,1,0.992723
1663,1,0.992723
1664,1,0.992723
1665,1,0.992723
1666,1,0.992723
1667,1,0.992723
1668,1,0.992723
1669,1,0.992723
1670,1,0.992723
1671,1,0.992723
1672,1,0.992723
1673,1,0.992723
1674,1,0.992723
1675,1,0.992723
1676,1,0.992723
1677,1,0.992723
1678,1,0.992723
1679,1,0.992723
1680,1,0.992723
1681,1,0.992723
1682,1,0.992723
1683,1,0.992723
1684,1,0.992723
1685,1,0.992723
1686,1,0.992723
1687,1,0.992723
1688,1,0.992723
1689,1,0.992723
1690,1,0.992723
1691,1,0.992723
1692,1,0.992723
1693,1,0.992723
1694,1,0.992723
1695,1,0.992723
1696,1,0.992723
1697,1,0.992723
1698,1,0.992723
1699,1,0.992723
1700,1,0.992723
1701,1,0.992723
1702,1,0.992723
1703,1,0.992723
1704,1,0.992723
1705,1,0.992723
1706,1,0.992723
1707,1,0.992723
1708,1,0.992723
1709,1,0.992723
1710,1,0.992723
1711,1,0.992723
1712,1,0.992723
1713,1,0.992723
1714,1,0.992723
1715,1,0.992723
1716,1,0.992723
1717,1,0.992723
1718,1,0.992723
1719,1,0.992723
1720,1,0.992723
1721,1,0.992723
1722,1,0.992723
1723,1,0.992723
1724,1,0.992723
1725,1,0.992723
1726,1,0.992723
1727,1,0.992723
1728,1,0.992723
1729,1,0.992723
1730,1,0.992723
1731,1,0.992723
1732,1,0.992723
1733,1,0.992723
1734,1,0.992723
1735,1,0.992723
1736,1,0.992723
1737,1,0.992723
1738,1,0.992723
1739,1,0.992723
1740,1,0.992723
1741,1,0.992723
1742,1,0.992723
1743,1,0.992723
1744,1,0.992723
1745,1,0.992723
1746,1,0.992723
1747,1,0.992723
1748,1,0.992723
1749,1,0.992723
1750,1,0.992723
1751,1,0.992723
1752,1,0.992723
1753,1,0.992723
1754,1,0.992723
1755,1,0.992723
1756,1,0.992723
1757,1,0.992723
1758,1,0.992723
1759,1,0.992723
1760,1,0.992723
1761,1,0.992723
1762,1,0.992723
1763,1,0.992723
1764,1,0.992723
1765,1,0.992723
1766,1,0.992723
1767,1,0.992723
1768,1,0.992723
1769,1,0.992723
1770,1,0.992723
1771,1,0.992723
1772,1,0.992723
1773,1,0.992723
1774,1,0.992723
1775,1,0.992723
1776,1,0.992723
1777,1,0.992723
1778,1,0.992723
1779,1,0.992723
1780,1,0.992723
1781,1,0.992723
1782,1,0.992723
1783,1,0.992723
1784,1,0.992723
1785,1,0.992723
1786,1,0.992723
1787,1,0.992723
1788,1,0.992723
1789,1,0.992723
1790,1,0.992723
1791,1,0.992723
1792,1,0.992723
1793,1,0.992723
1794,1,0.992723
1795,1,0.992723
1796,1,0.992723
1797,1,0.992723
1798,1,0.992723
1799,1,0.992723
1800,1,0.992723
1801,1,0.992723
1802,1,0.992723
1803,1,0.992723
1804,1,0.992723
1805,1,0.992723
1806,1,0.992723
1807,1,0.992723
1808,1,0.992723
1809,1,0.992723
1810,1,0.992723
1811,1,0.992723
1812,1,0.992723
1813,1,0.992723
1814,1,0.992723
1815,1,0.992723
1816,1,0.992723
1817,1,0.992723
1818,1,0.992723
1819,1,0.992723
1820,1,0.992723
1821,1,0.992723
1822,1,0.992723
1823,1,0.992723
1824,1,0.992723
1825,1,0.992723
1826,1,0.992723
1827,1,0.992723
1828,1,0.992723
1829,1,0.992723
1830,1,0.992723
1831,1,0.992723
1832,1,0.992723
1833,1,0.992723
1834,1,0.992723
1835,1,0.992723
1836,1,0.992723
1837,1,0.992723
1838,1,0.992723
1839,1,0.992723
1840,1,0.992723
1841,1,0.992723
1842,1,0.992723
1843,1,0.992723
1844,1,0.992723
1845,1,0.992723
1846,1,0.992723
1847,1,0.992723
1848,1,0.992723
1849,1,0.992723
1850,1,0.992723
1851,1,0.992723
1852,1,0.992723
1853,1,0.992723
1854,1,0.992723
1855,1,0.992723
1856,1,0.992723
1857,1,0.992723
1858,1,0.992723
1859,1,0.992723
1860,1,0.992723
1861,1,0.992723
1862,1,0.992723
1863,1,0.992723
1864,1,0.992723
1865,1,0.992723
1866,1,0.992723
1867,1,0.992723
1868,1,0.992723
1869,1,0.992723
1870,1,0.992723
1871,1,0.992723
1872,1,0.992723
1873,1,0.992723
1874,1,0.992723
1875,1,0.992723
1876,1,0.992723
1877,1,0.992723
1878,1,0.992723
1879,1,0.992723
1880,1,0.992723
1881,1,0.992723
1882,1,0.992723
1883,1,0.992723
1884,1,0.992723
1885,1,0.992723
1886,1,0.992723
1887,1,0.992723
1888,1,0.992723
1889,1,0.992723
1890,1,0.992723
1891,1,0.992723
1892,1,0.992723
1893,1,0.992723
1894,1,0.992723
1895,1,0.992723
1896,1,0.992723
1897,1,0.992723
1898,1,0.992723
1899,1,0.992723
1900,1,0.992723
1901,1,0.992723
1902,1,0.992723
1903,1,0.992723
1904,1,0.992723
1905,1,0.992723
1906,1,0.992723
1907,1,0.992723
1908,1,0.992723
1909,1,0.992723
1910,1,0.992723
1911,1,0.992723
1912,1,0.992723
1913,1,0.992723
1914,1,0.992723
1915,1,0.992723
1916,1,0.992723
1917,1,0.992723
1918,1,0.992723
1919,1,0.992723
1920,1,0.992723
1921,1,0.992723
1922,1,0.992723
1923,1,0.992723
1924,1,0.992723
1925,1,0.992723
1926,1,0.992723
1927,1,0.992723
1928,1,0.992723
1929,1,0.992723
1930,1,0.992723
1931,1,0.992723
1932,1,0.992723
1933,1,0.992723
1934,1,0.992723
1935,1,0.992723
1936,1,0.992723
1937,1,0.992723
1938,1,0.992723
1939,1,0.992723
1940,1,0.992723
1941,1,0.992723
1942,1,0.992723
1943,1,0.992723
1944,1,0.992723
1945,1,0.992723
1946,1,0.992723
1947,1,0.992723
1948,1,0.992723
1949,1,0.992723
1950,1,0.992723
1951,1,0.992723
1952,1,0.992723
1953,1,0.992723
1954,1,0.992723
1955,1,0.992723
1956,1,0.992723
1957,1,0.992723
1958,1,0.992723
1959,1,0.992723
1960,1,0.992723
1961,1,0.992723
1962,1,0.992723
1963,1,0.992723
1964,1,0.992723
1965,1,0.992723
1966,1,0.992723
1967,1,0.992723
1968,1,0.992723
1969,1,0.992723
1970,1,0.992723
1971,1,0.992723
1972,1,0.992723
1973,1,0.992723
1974,1,0.992723
1975,1,0.992723
1976,1,0.992723
1977,1,0.992723
1978,1,0.992723
1979,1,0.992723
1980,1,0.992723
1981,1,0.992723
1982,1,0.992723
1983,1,0.992723
1984,1,0.992723
1985,1,0.992723
1986,1,0.992723
1987,1,0.992723
1988,1,0.992723
1989,1,0.992723
1990,1,0.992723
1991,1,0.992723
1992,1,0.992723
1993,1,0.992723
1994,1,0.992723
1995,1,0.992723
1996,1,0.992723
1997,1,0.992723
1998,1,0.992723
1999,1,0.992723
2000,1,0.992723
2001,1,0.992723
2002,1,0.992723
2003,1,0.992723
2004,1,0.992723
2005,1,0.992723
2006,1,0.992723
2007,1,0.992723
2008,1,0.992723
2009,1,0.992723
2010,1,0.992723
2011,1,0.992723
2012,1,0.992723
2013,1,0.992723
2014,1,0.992723
2015,1,0.992723
2016,1,0.992723
2017,1,0.992723
2018,1,0.992723
2019,1,0.992723
2020,1,0.992723
2021,1,0.992723
2022,1,0.992723
2023,1,0.992723
2024,1,0.992723
2025,1,0.992723
2026,1,0.992723
2027,1,0.992723
2028,1,0.992723
2029,1,0.992723
2030,1,0.992723
2031,1,0.992723
2032,1,0.992723
2033,1,0.992723
2034,1,0.992723
2035,1,0.992723
2036,1,0.992723
2037,1,0.992723
2038,1,0.992723
2039,1,0.992723
2040,1,0.992723
2041,1,0.992723
2042,1,0.992723
2043,1,0.992723
2044,1,0.992723
2045,1,0.992723
2046,1,0.992723
2047,1,0.992723
2048,1,0.992723
2049,1,0.992723
2050,1,0.992723
2051,1,0.992723
2052,1,0.992723
2053,1,0.992723
2054,1,0.992723
2055,1,0.992723
2056,1,0.992723
2057,1,0.992723
2058,1,0.992723
2059,1,0.992723
2060,1,0.992723
2061,1,0.992723
2062,1,0.992723
2063,1,0.992723
2064,1,0.992723
2065,1,0.992723
2066,1,0.992723
2067,1,0.992723
2068,1,0.992723
2069,1,0.992723
2070,1,0.992723
2071,1,0.992723
2072,1,0.992723
2073,1,0.992723
2074,1,0.992723
2075,1,0.992723
2076,1,0.992723
2077,1,0.992723
2078,1,0.992723
2079,1,0.992723
2080,1,0.992723
2081,1,0.992723
2082,1,0.992723
2083,1,0.992723
2084,1,0.992723
2085,1,0.992723
2086,1,0.992723
2087,1,0.992723
2088,1,0.992723
2089,1,0.992723
2090,1,0.992723
2091,1,0.992723
2092,1,0.992723
2093,1,0.992723
2094,1,0.992723
2095,1,0.992723
2096,1,0.992723
2097,1,0.992723
2098,1,0.992723
2099,1,0.992723
2100,1,0.992723
2101,1,0.992723
2102,1,0.992723
2103,1,0.992723
2104,1,0.992723
2105,1,0.992723
2106,1,0.992723
2107,1,0.992723
2108,1,0.992723
2109,1,0.992723
2110,1,0.992723
2111,1,0.992723
2112,1,0.992723
2113,1,0.992723
2114,1,0.992723
2115,1,0.992723
2116,1,0.992723
2117,1,0.992723
2118,1,0.992723
2119,1,0.992723
2120,1,0.992723
2121,1,0.992723
2122,1,0.992723
2123,1,0.992723
2124,1,0.992723
2125,1,0.992723
2126,1,0.992723
2127,1,0.992723
2128,1,0.992723
2129,1,0.992723
2130,1,0.992723
2131,1,0.992723
2132,1,0.992723
2133,1,0.992723
2134,1,0.992723
2135,1,0.992723
2136,1,0.992723
2137,1,0.992723
2138,1,0.992723
2139,1,0.992723
2140,1,0.992723
2141,1,0.992723
2142,1,0.992723
2143,1,0.992723
2144,1,0.992723
2145,1,0.992723
2146,1,0.992723
2147,1,0.992723
2148,1,0.992723
2149,1,0.992723
2150,1,0.992723
2151,1,0.992723
2152,1,0.992723
2153,1,0.992723
2154,1,0.992723
2155,1,0.992723
2156,1,0.992723
2157,1,0.992723
2158,1,0.992723
2159,1,0.992723
2160,1,0.992723
2161,1,0.992723
2162,1,0.992723
2163,1,0.992723
2164,1,0.992723
2165,1,0.992723
2166,1,0.992723
2167,1,0.992723
2168,1,0.992723
2169,1,0.992723
2170,1,0.992723
2171,1,0.992723
2172,1,0.992723
2173,1,0.992723
2174,1,0.992723
2175,1,0.992723
2176,1,0.992723
2177,1,0.992723
2178,1,0.992723
2179,1,0.992723
2180,1,0.992723
2181,1,0.992723
2182,1,0.992723
2183,1,0.992723
2184,1,0.992723
2185,1,0.992723
2186,1,0.992723
2187,1,0.992723
2188,1,0.992723
2189,1,0.992723
2190,1,0.992723
2191,1,0.992723
2192,1,0.992723
2193,1,0.992723
2194,1,0.992723
2195,1,0.992723
2196,1,0.992723
2197,1,0.992723
2198,1,0.992723
2199,1,0.992723
2200,1,0.992723
2201,1,0.992723
2202,1,0.992723
2203,1,0.992723
2204,1,0.992723
2205,1,0.992723
2206,1,0.992723
2207,1,0.992723
2208,1,0.992723
2209,1,0.992723
2210,1,0.992723
2211,1,0.992723
2212,1,0.992723
2213,1,0.992723
2214,1,0.992723
2215,1,0.992723
2216,1,0.992723
2217,1,0.992723
2218,1,0.992723
2219,1,0.992723
2220,1,0.992723
2221,1,0.992723
2222,1,0.992723
2223,1,0.992723
2224,1,0.992723
2225,1,0.992723
2226,1,0.992723
2227,1,0.992723
2228,1,0.992723
2229,1,0.992723
2230,1,0.992723
2231,1,0.992723
2232,1,0.992723
2233,1,0.992723
2234,1,0.992723
2235,1,0.992723
2236,1,0.992723
2237,1,0.992723
2238,1,0.992723
2239,1,0.992723
2240,1,0.992723
2241,1,0.992723
2242,1,0.992723
2243,1,0.992723
2244,1,0.992723
2245,1,0.992723
2246,1,0.992723
2247,1,0.992723
2248,1,0.992723
2249,1,0.992723
2250,1,0.992723
2251,1,0.992723
2252,1,0.992723
2253,1,0.992723
2254,1,0.992723
2255,1,0.992723
2256,1,0.992723
2257,1,0.992723
2258,1,0.992723
2259,1,0.992723
2260,1,0.992723
2261,1,0.992723
2262,1,0.992723
2263,1,0.992723
2264,1,0.992723
2265,1,0.992723
2266,1,0.992723
2267,1,0.992723
2268,1,0.992723
2269,1,0.992723
2270,1,0.992723
2271,1,0.992723
2272,1,0.992723
2273,1,0.992723
2274,1,0.992723
2275,1,0.992723
2276,1,0.992723
2277,1,0.992723
2278,1,0.992723
2279,1,0.992723
2280,1,0.992723
2281,1,0.992723
2282,1,0.992723
2283,1,0.992723
2284,1,0.992723
2285,1,0.992723
2286,1,0.992723
2287,1,0.992723
2288,1,0.992723
2289,1,0.992723
2290,1,0.992723
2291,1,0.992723
2292,1,0.992723
2293,1,0.992723
2294,1,0.992723
2295,1,0.992723
2296,1,0.992723
2297,1,0.992723
2298,1,0.992723
2299,1,0.992723
2300,1,0.992723
2301,1,0.992723
2302,1,0.992723
2303,1,0.992723
2304,1,0.992723
2305,1,0.992723
2306,1,0.992723
2307,1,0.992723
2308,1,0.992723
2309,1,0.992723
2310,1,0.992723
2311,1,0.992723
2312,1,0.992723
2313,1,0.992723
2314,1,0.992723
2315,1,0.992723
2316,1,0.992723
2317,1,0.992723
2318,1,0.992723
2319,1,0.992723
2320,1,0.992723
2321,1,0.992723
2322,1,0.992723
2323,1,0.992723
2324,1,0.992723
2325,1,0.992723
2326,1,0.992723
2327,1,0.992723
2328,1,0.992723
2329,1,0.992723
2330,1,0.992723
2331,1,0.992723
2332,1,0.992723
2333,1,0.992723
2334,1,0.992723
2335,1,0.992723
2336,1,0.992723
2337,1,0.992723
2338,1,0.992723
2339,1,0.992723
2340,1,0.992723
2341,1,0.992723
2342,1,0.992723
2343,1,0.992723
2344,1,0.992723
2345,1,0.992723
2346,1,0.992723
2347,1,0.992723
2348,1,0.992723
2349,1,0.992723
2350,1,0.992723
2351,1,0.992723
2352,1,0.992723
2353,1,0.992723
2354,1,0.992723
2355,1,0.992723
2356,1,0.992723
2357,1,0.992723
2358,1,0.992723
2359,1,0.992723
2360,1,0.992723
2361,1,0.992723
2362,1,0.992723
2363,1,0.992723
2364,1,0.992723
2365,1,0.992723
2366,1,0.992723
2367,1,0.992723
2368,1,0.992723
2369,1,0.992723
2370,1,0.992723
2371,1,0.992723
2372,1,0.992723
2373,1,0.992723
2374,1,0.992723
2375,1,0.992723
2376,1,0.992723
2377,1,0.992723
2378,1,0.992723
2379,1,0.992723
2380,1,0.992723
2381,1,0.992723
2382,1,0.992723
2383,1,0.992723
2384,1,0.992723
2385,1,0.992723
2386,1,0.992723
2387,1,0.992723
2388,1,0.992723
2389,1,0.992723
2390,1,0.992723
2391,1,0.992723
2392,1,0.992723
2393,1,0.992723
2394,1,0.992723
2395,1,0.992723
2396,1,0.992723
2397,1,0.992723
2398,1,0.992723
2399,1,0.992723
2400,1,0.992723
2401,1,0.992723
2402,1,0.992723
2403,1,0.992723
2404,1,0.992723
2405,1,0.992723
2406,1,0.992723
2407,1,0.992723
2408,1,0.992723
2409,1,0.992723
2410,1,0.992723
2411,1,0.992723
2412,1,0.992723
2413,1,0.992723
2414,1,0.992723
2415,1,0.992723
2416,1,0.992723
2417,1,0.992723
2418,1,0.992723
2419,1,0.992723
2420,1,0.992723
2421,1,0.992723
2422,1,0.992723
2423,1,0.992723
2424,1,0.992723
2425,1,0.992723
2426,1,0.992723
2427,1,0.992723
2428,1,0.992723
2429,1,0.992723
2430,1,0.992723
2431,1,0.992723
2432,1,0.992723
2433,1,0.992723
2434,1,0.992723
2435,1,0.992723
2436,1,0.992723
2437,1,0.992723
2438,1,0.992723
2439,1,0.992723
2440,1,0.992723
2441,1,0.992723
2442,1,0.992723
2443,1,0.992723
2444,1,0.992723
2445,1,0.992723
2446,1,0.992723
2447,1,0.992723
2448,1,0.992723
2449,1,0.992723
2450,1,0.992723
2451,1,0.992723
2452,1,0.992723
2453,1,0.992723
2454,1,0.992723
2455,1,0.992723
2456,1,0.992723
2457,1,0.992723
2458,1,0.992723
2459,1,0.992723
2460,1,0.992723
2461,1,0.992723
2462,1,0.992723
2463,1,0.992723
2464,1,0.992723
2465,1,0.992723
2466,1,0.992723
2467,1,0.992723
2468,1,0.992723
2469,1,0.992723
2470,1,0.992723
2471,1,0.992723
2472,1,0.992723
2473,1,0.992723
2474,1,0.992723
2475,1,0.992723
2476,1,0.992723
2477,1,0.992723
2478,1,0.992723
2479,1,0.992723
2480,1,0.992723
2481,1,0.992723
2482,1,0.992723
2483,1,0.992723
2484,1,0.992723
2485,1,0.992723
2486,1,0.992723
2487,1,0.992723
2488,1,0.992723
2489,1,0.992723
2490,1,0.992723
2491,1,0.992723
2492,1,0.992723
2493,1,0.992723
2494,1,0.992723
2495,1,0.992723
2496,1,0.992723
2497,1,0.992723
2498,1,0.992723
2499,1,0.992723
2500,1,0.992723
2501,1,0.992723
2502,1,0.992723
2503,1,0.992723
2504,1,0.992723
2505,1,0.992723
2506,1,0.992723
2507,1,0.992723
2508,1,0.992723
2509,1,0.992723
2510,1,0.992723
2511,1,0.992723
2512,1,0.992723
2513,1,0.992723
2514,1,0.992723
2515,1,0.992723
2516,1,0.992723
2517,1,0.992723
2518,1,0.992723
2519,1,0.992723
2520,1,0.992723
2521,1,0.992723
2522,1,0.992723
2523,1,0.992723
2524,1,0.992723
2525,1,0.992723
2526,1,0.992723
2527,1,0.992723
2528,1,0.992723
2529,1,0.992723
2530,1,0.992723
2531,1,0.992723
2532,1,0.992723
2533,1,0.992723
2534,1,0.992723
2535,1,0.992723
2536,1,0.992723
2537,1,0.992723
2538,1,0.992723
2539,1,0.992723
2540,1,0.992723
2541,1,0.992723
2542,1,0.992723
2543,1,0.992723
2544,1,0.992723
2545,1,0.992723
2546,1,0.992723
2547,1,0.992723
2548,1,0.992723
2549,1,0.992723
2550,1,0.992723
2551,1,0.992723
2552,1,0.992723
2553,1,0.992723
2554,1,0.992723
2555,1,0.992723
2556,1,0.992723
2557,1,0.992723
2558,1,0.992723
2559,1,0.992723
2560,1,0.992723
2561,1,0.992723
2562,1,0.992723
2563,1,0.992723
2564,1,0.992723
2565,1,0.992723
2566,1,0.992723
2567,1,0.992723
2568,1,0.992723
2569,1,0.992723
2570,1,0.992723
2571,1,0.992723
2572,1,0.992723
2573,1,0.992723
2574,1,0.992723
2575,1,0.992723
2576,1,0.992723
2577,1,0.992723
2578,1,0.992723
2579,1,0.992723
2580,1,0.992723
2581,1,0.992723
2582,1,0.992723
2583,1,0.992723
2584,1,0.992723
2585,1,0.992723
2586,1,0.992723
2587,1,0.992723
2588,1,0.992723
2589,1,0.992723
2590,1,0.992723
2591,1,0.992723
2592,1,0.992723
2593,1,0.992723
2594,1,0.992723
2595,1,0.992723
2596,1,0.992723
2597,1,0.992723
2598,1,0.992723
2599,1,0.992723
2600,1,0.992723
2601,1,0.992723
2602,1,0.992723
2603,1,0.992723
2604,1,0.992723
2605,1,0.992723
2606,1,0.992723
2607,1,0.992723
2608,1,0.992723
2609,1,0.992723
2610,1,0.992723
2611,1,0.992723
2612,1,0.992723
2613,1,0.992723
2614,1,0.992723
2615,1,0.992723
2616,1,0.992723
2617,1,0.992723
2618,1,0.992723
2619,1,0.992723
2620,1,0.992723
2621,1,0.992723
2622,1,0.992723
2623,1,0.992723
2624,1,0.992723
2625,1,0.992723
2626,1,0.992723
2627,1,0.992723
2628,1,0.992723
2629,1,0.992723
2630,1,0.992723
2631,1,0.992723
2632,1,0.992723
2633,1,0.992723
2634,1,0.992723
2635,1,0.992723
2636,1,0.992723
2637,1,0.992723
2638,1,0.992723
2639,1,0.992723
2640,1,0.992723
2641,1,0.992723
2642,1,0.992723
2643,1,0.992723
2644,1,0.992723
2645,1,0.992723
2646,1,0.992723
2647,1,0.992723
2648,1,0.992723
2649,1,0.992723
2650,1,0.992723
2651,1,0.992723
2652,1,0.992723
2653,1,0.992723
2654,1,0.992723
2655,1,0.992723
2656,1,0.992723
2657,1,0.992723
