t,Norm_0,AvgX_0
1485,1,70.6023
1486,1,70.6511
1487,1,70.6999
1488,1,70.7486
1489,1,70.7974
1490,1,70.8462
1491,1,70.8949
1492,1,70.9437
1493,1,70.9925
1494,1,71.0412
1495,1,71.09
1496,1,71.1388
1497,1,71.1875
1498,1,71.2363
1499,1,71.2851
1500,1,71.3338
1501,1,71.3826
1502,1,71.4314
1503,1,71.4801
1504,1,71.5289
1505,1,71.5777
1506,1,71.6264
1507,1,71.6752
1508,1,71.724
1509,1,71.7727
1510,1,71.8215
1511,1,71.8703
1512,1,71.919
1513,1,71.9678
1514,1,72.0166
1515,1,72.0653
1516,1,72.1141
1517,1,72.1629
1518,1,72.2117
1519,1,72.2604
1520,1,72.3092
1521,1,72.358
1522,1,72.4067
1523,1,72.4555
1524,1,72.5043
1525,1,72.553
1526,1,72.6018
1527,1,72.6506
1528,1,72.6993
1529,1,72.7481
1530,1,72.7969
1531,1,72.8456
1532,1,72.8944
1533,1,72.9432
1534,1,72.9919
1535,1,73.0407
1536,1,73.0895
1537,1,73.1382
1538,1,73.187
1539,1,73.2358
1540,1,73.2845
1541,1,73.3333
1542,1,73.3821
1543,1,73.4308
1544,1,73.4796
1545,1,73.5284
1546,1,73.5771
1547,1,73.6259
1548,1,73.6747
1549,1,73.7234
1550,1,73.7722
1551,1,73.821
1552,1,73.8697
1553,1,73.9185
1554,1,73.9673
1555,1,74.016
1556,1,74.0648
1557,1,74.1136
1558,1,74.1623
1559,1,74.2111
1560,1,74.2599
1561,1,74.3086
1562,1,74.3574
1563,1,74.4062
1564,1,74.4549
1565,1,74.5037
1566,1,74.5525
1567,1,74.6012
1568,1,74.65
1569,1,74.6988
1570,1,74.7475
1571,1,74.7963
1572,1,74.8451
1573,1,74.8938
1574,1,74.9426
1575,1,74.9914
1576,1,75.0401
1577,1,75.0889
1578,1,75.1377
1579,1,75.1864
1580,1,75.2352
1581,1,75.284
1582,1,75.3327
1583,1,75.3815
1584,1,75.4303
1585,1,75.479
1586,1,75.5278
1587,1,75.5766
1588,1,75.6253
1589,1,75.6741
1590,1,75.7229
1591,1,75.7716
1592,1,75.8204
1593,1,75.8692
1594,1,75.9179
1595,1,75.9667
1596,1,76.0155
1597,1,76.0642
1598,1,76.113
1599,1,76.1618
1600,1,76.2105
1601,1,76.2593
1602,1,76.3081
1603,1,76.3568
1604,1,76.4056
1605,1,76.4544
1606,1,76.5031
1607,1,76.5519
1608,1,76.6007
1609,1,76.6494
1610,1,76.6982
1611,1,76.747
1612,1,76.7957
1613,1,76.8445
1614,1,76.8933
1615,1,76.942
1616,1,76.9908
1617,1,77.0396
1618,1,77.0883
1619,1,77.1371
1620,1,77.1859
1621,1,77.2346
1622,1,77.2834
1623,1,77.3322
1624,1,77.3809
1625,1,77.4297
1626,1,77.4785
1627,1,77.5272
1628,1,77.576
1629,1,77.6248
1630,1,77.6735
1631,1,77.7223
1632,1,77.7711
1633,1,77.8198
1634,1,77.8686
1635,1,77.9174
1636,1,77.9661
1637,1,78.0149
1638,1,78.0637
1639,1,78.1124
1640,1,78.1612
1641,1,78.21
1642,1,78.2587
1643,1,78.3075
1644,1,78.3563
1645,1,78.405
1646,1,78.4538
1647,1,78.5026
1648,1,78.5513
1649,1,78.6001
1650,1,78.6489
1651,1,78.6976
1652,1,78.7464
1653,1,78.7952
1654,1,78.8439
1655,1,78.8927
1656,1,78.9415
1657,1,78.9903
1658,1,79.039
1659,1,79.0878
1660,1,79.1366
1661,1,79.1853
1662,1,79.2341
1663,1,79.2829
1664,1,79.3316
1665,1,79.3804
1666,1,79.4292
1667,1,79.4779
1668,1,79.5267
1669,1,79.5755
1670,1,79.6242
1671,1,79.673
1672,1,79.7218
1673,1,79.7705
1674,1,79.8193
1675,1,79.8681
1676,1,79.9168
1677,1,79.9656
1678,1,80.0144
1679,1,80.0631
1680,1,80.1119
1681,1,80.1607
1682,1,80.2094
1683,1,80.2582
1684,1,80.307
1685,1,80.3557
1686,1,80.4045
1687,1,80.4533
1688,1,80.502
1689,1,80.5508
1690,1,80.5996
1691,1,80.6483
1692,1,80.6971
1693,1,80.7459
1694,1,80.7946
1695,1,80.8434
1696,1,80.8922
1697,1,80.9409
1698,1,80.9897
1699,1,81.0385
1700,1,81.0872
1701,1,81.136
1702,1,81.1848
1703,1,81.2335
1704,1,81.2823
1705,1,81.3311
1706,1,81.3798
1707,1,81.4286
1708,1,81.4774
1709,1,81.5261
1710,1,81.5749
1711,1,81.6237
1712,1,81.6724
1713,1,81.7212
1714,1,81.77
1715,1,81.8187
1716,1,81.8675
1717,1,81.9163
1718,1,81.965
1719,1,82.0138
1720,1,82.0626
1721,1,82.1113
1722,1,82.1601
1723,1,82.2089
1724,1,82.2576
1725,1,82.3064
1726,1,82.3552
1727,1,82.4039
1728,1,82.4527
1729,1,82.5015
1730,1,82.5502
1731,1,82.599
1732,1,82.6478
1733,1,82.6965
1734,1,82.7453
1735,1,82.7941
1736,1,82.8428
1737,1,82.8916
1738,1,82.9404
1739,1,82.9891
1740,1,83.0379
1741,1,83.0867
1742,1,83.1354
1743,1,83.1842
1744,1,83.233
1745,1,83.2817
1746,1,83.3305
1747,1,83.3793
1748,1,83.428
1749,1,83.4768
1750,1,83.5256
1751,1,83.5743
1752,1,83.6231
1753,1,83.6719
1754,1,83.7206
1755,1,83.7694
1756,1,83.8182
1757,1,83.8669
1758,1,83.9157
1759,1,83.9645
1760,1,84.0132
1761,1,84.062
1762,1,84.1108
1763,1,84.1595
1764,1,84.2083
1765,1,84.2571
1766,1,84.3058
1767,1,84.3546
1768,1,84.4034
1769,1,84.4521
1770,1,84.5009
1771,1,84.5497
1772,1,84.5984
1773,1,84.6472
1774,1,84.696
1775,1,84.7447
1776,1,84.7935
1777,1,84.8423
1778,1,84.891
1779,1,84.9398
1780,1,84.9886
1781,1,85.0373
1782,1,85.0861
1783,1,85.1349
1784,1,85.1836
1785,1,85.2324
1786,1,85.2812
1787,1,85.3299
1788,1,85.3787
1789,1,85.4275
1790,1,85.4762
1791,1,85.525
1792,1,85.5738
1793,1,85.6226
1794,1,85.6713
1795,1,85.7201
1796,1,85.7689
1797,1,85.8176
1798,1,85.8664
1799,1,85.9152
1800,1,85.9639
1801,1,86.0127
1802,1,86.0615
1803,1,86.1102
1804,1,86.159
1805,1,86.2078
1806,1,86.2565
1807,1,86.3053
1808,1,86.3541
1809,1,86.4028
1810,1,86.4516
1811,1,86.5004
1812,1,86.5491
1813,1,86.5979
1814,1,86.6467
1815,1,86.6954
1816,1,86.7442
1817,1,86.793
1818,1,86.8417
1819,1,86.8905
1820,1,86.9393
1821,1,86.988
1822,1,87.0368
1823,1,87.0856
1824,1,87.1343
1825,1,87.1831
1826,1,87.2319
1827,1,87.2806
1828,1,87.3294
1829,1,87.3782
1830,1,87.4269
1831,1,87.4757
1832,1,87.5245
1833,1,87.5732
1834,1,87.622
1835,1,87.6708
1836,1,87.7195
1837,1,87.7683
1838,1,87.8171
1839,1,87.8658
1840,1,87.9146
1841,1,87.9634
1842,1,88.0121
1843,1,88.0609
1844,1,88.1097
1845,1,88.1584
1846,1,88.2072
1847,1,88.256
1848,1,88.3047
1849,1,88.3535
1850,1,88.4023
1851,1,88.451
1852,1,88.4998
1853,1,88.5486
1854,1,88.5973
1855,1,88.6461
1856,1,88.6949
1857,1,88.7436
1858,1,88.7924
1859,1,88.8412
1860,1,88.8899
1861,1,88.9387
1862,1,88.9875
1863,1,89.0362
1864,1,89.085
1865,1,89.1338
1866,1,89.1825
1867,1,89.2313
1868,1,89.2801
1869,1,89.3288
1870,1,89.3776
1871,1,89.4264
1872,1,89.4751
1873,1,89.5239
1874,1,89.5727
1875,1,89.6214
1876,1,89.6702
1877,1,89.719
1878,1,89.7677
1879,1,89.8165
1880,1,89.8653
1881,1,89.914
1882,1,89.9628
1883,1,90.0116
1884,1,90.0603
1885,1,90.1091
1886,1,90.1579
1887,1,90.2066
1888,1,90.2554
1889,1,90.3042
1890,1,90.3529
1891,1,90.4017
1892,1,90.4505
1893,1,90.4992
1894,1,90.548
1895,1,90.5968
1896,1,90.6455
1897,1,90.6943
1898,1,90.7431
1899,1,90.7918
1900,1,90.8406
1901,1,90.8894
1902,1,90.9381
1903,1,90.9869
1904,1,91.0357
1905,1,91.0844
1906,1,91.1332
1907,1,91.182
1908,1,91.2307
1909,1,91.2795
1910,1,91.3283
1911,1,91.377
1912,1,91.4258
1913,1,91.4746
1914,1,91.5233
1915,1,91.5721
1916,1,91.6209
1917,1,91.6696
1918,1,91.7184
1919,1,91.7672
1920,1,91.8159
1921,1,91.8647
1922,1,91.9135
1923,1,91.9622
1924,1,92.011
1925,1,92.0598
1926,1,92.1085
1927,1,92.1573
1928,1,92.2061
1929,1,92.2548
1930,1,92.3036
1931,1,92.3524
1932,1,92.4012
1933,1,92.4499
1934,1,92.4987
1935,1,92.5475
1936,1,92.5962
1937,1,92.645
1938,1,92.6938
1939,1,92.7425
1940,1,92.7913
1941,1,92.8401
1942,1,92.8888
1943,1,92.9376
1944,1,92.9864
1945,1,93.0351
1946,1,93.0839
1947,1,93.1327
1948,1,93.1814
1949,1,93.2302
1950,1,93.279
1951,1,93.3277
1952,1,93.3765
1953,1,93.4253
1954,1,93.474
1955,1,93.5228
1956,1,93.5716
1957,1,93.6203
1958,1,93.6691
1959,1,93.7179
1960,1,93.7666
1961,1,93.8154
1962,1,93.8642
1963,1,93.9129
1964,1,93.9617
1965,1,94.0105
1966,1,94.0592
1967,1,94.108
1968,1,94.1568
1969,1,94.2055
1970,1,94.2543
1971,1,94.3031
1972,1,94.3518
1973,1,94.4006
1974,1,94.4494
1975,1,94.4981
1976,1,94.5469
1977,1,94.5957
1978,1,94.6444
1979,1,94.6932
1980,1,94.742
1981,1,94.7907
1982,1,94.8395
1983,1,94.8883
1984,1,94.937
1985,1,94.9858
1986,1,95.0346
1987,1,95.0833
1988,1,95.1321
1989,1,95.1809
1990,1,95.2296
1991,1,95.2784
1992,1,95.3272
1993,1,95.3759
1994,1,95.4247
1995,1,95.4735
1996,1,95.5222
1997,1,95.571
1998,1,95.6198
1999,1,95.6685
2000,1,95.7173
2001,1,95.7661
2002,1,95.8148
2003,1,95.8636
2004,1,95.9124
2005,1,95.9611
2006,1,96.0099
2007,1,96.0587
2008,1,96.1074
2009,1,96.1562
2010,1,96.205
2011,1,96.2537
2012,1,96.3025
2013,1,96.3513
2014,1,96.4
2015,1,96.4488
2016,1,96.4976
2017,1,96.5463
2018,1,96.5951
2019,1,96.6439
2020,1,96.6926
2021,1,96.7414
2022,1,96.7902
2023,1,96.8389
2024,1,96.8877
2025,1,96.9365
2026,1,96.9852
2027,1,97.034
2028,1,97.0828
2029,1,97.1315
2030,1,97.1803
2031,1,97.2291
2032,1,97.2778
2033,1,97.3266
2034,1,97.3754
2035,1,97.4241
2036,1,97.4729
2037,1,97.5217
2038,1,97.5704
2039,1,97.6192
2040,1,97.668
2041,1,97.7167
2042,1,97.7655
2043,1,97.8143
2044,1,97.863
2045,1,97.9118
2046,1,97.9606
2047,1,98.0093
2048,1,98.0581
2049,1,98.1069
2050,1,98.1556
2051,1,98.2044
2052,1,98.2532
2053,1,98.3019
2054,1,98.3507
2055,1,98.3995
2056,1,98.4482
2057,1,98.497
2058,1,98.5458
2059,1,98.5945
2060,1,98.6433
2061,1,98.6921
2062,1,98.7408
2063,1,98.7896
2064,1,98.8384
2065,1,98.8871
2066,1,98.9359
2067,1,98.9847
2068,1,99.0335
2069,1,99.0822
2070,1,99.131
2071,1,99.1798
2072,1,99.2285
2073,1,99.2773
2074,1,99.3261
2075,1,99.3748
2076,1,99.4236
2077,1,99.4724
2078,1,99.5211
2079,1,99.5699
2080,1,99.6187
2081,1,99.6674
2082,1,99.7162
2083,1,99.765
2084,1,99.8137
2085,1,99.8625
2086,1,99.9113
2087,1,99.96
2088,1,100.009
2089,1,100.058
2090,1,100.106
2091,1,100.155
2092,1,100.204
2093,1,100.253
2094,1,100.301
2095,1,100.35
2096,1,100.399
2097,1,100.448
2098,1,100.496
2099,1,100.545
2100,1,100.594
2101,1,100.643
2102,1,100.692
2103,1,100.74
2104,1,100.789
2105,1,100.838
2106,1,100.887
2107,1,100.935
2108,1,100.984
2109,1,101.033
2110,1,101.082
2111,1,101.13
2112,1,101.179
2113,1,101.228
2114,1,101.277
2115,1,101.325
2116,1,101.374
2117,1,101.423
2118,1,101.472
2119,1,101.521
2120,1,101.569
2121,1,101.618
2122,1,101.667
2123,1,101.716
2124,1,101.764
2125,1,101.813
2126,1,101.862
2127,1,101.911
2128,1,101.959
2129,1,102.008
2130,1,102.057
2131,1,102.106
2132,1,102.155
2133,1,102.203
2134,1,102.252
2135,1,102.301
2136,1,102.35
2137,1,102.398
2138,1,102.447
2139,1,102.496
2140,1,102.545
2141,1,102.593
2142,1,102.642
2143,1,102.691
2144,1,102.74
2145,1,102.789
2146,1,102.837
2147,1,102.886
2148,1,102.935
2149,1,102.984
2150,1,103.032
2151,1,103.081
2152,1,103.13
2153,1,103.179
2154,1,103.227
2155,1,103.276
2156,1,103.325
2157,1,103.374
2158,1,103.422
2159,1,103.471
2160,1,103.52
2161,1,103.569
2162,1,103.618
2163,1,103.666
2164,1,103.715
2165,1,103.764
2166,1,103.813
2167,1,103.861
2168,1,103.91
2169,1,103.959
2170,1,104.008
2171,1,104.056
2172,1,104.105
2173,1,104.154
2174,1,104.203
2175,1,104.252
2176,1,104.3
2177,1,104.349
2178,1,104.398
2179,1,104.447
2180,1,104.495
2181,1,104.544
2182,1,104.593
2183,1,104.642
2184,1,104.69
2185,1,104.739
2186,1,104.788
2187,1,104.837
2188,1,104.885
2189,1,104.934
2190,1,104.983
2191,1,105.032
2192,1,105.081
2193,1,105.129
2194,1,105.178
2195,1,105.227
2196,1,105.276
2197,1,105.324
2198,1,105.373
2199,1,105.422
2200,1,105.471
2201,1,105.519
2202,1,105.568
2203,1,105.617
2204,1,105.666
2205,1,105.715
2206,1,105.763
2207,1,105.812
2208,1,105.861
2209,1,105.91
2210,1,105.958
2211,1,106.007
2212,1,106.056
2213,1,106.105
2214,1,106.153
2215,1,106.202
2216,1,106.251
2217,1,106.3
2218,1,106.348
2219,1,106.397
2220,1,106.446
2221,1,106.495
2222,1,106.544
2223,1,106.592
2224,1,106.641
2225,1,106.69
2226,1,106.739
2227,1,106.787
2228,1,106.836
2229,1,106.885
2230,1,106.934
2231,1,106.982
2232,1,107.031
2233,1,107.08
2234,1,107.129
2235,1,107.178
2236,1,107.226
2237,1,107.275
2238,1,107.324
2239,1,107.373
2240,1,107.421
2241,1,107.47
2242,1,107.519
2243,1,107.568
2244,1,107.616
2245,1,107.665
2246,1,107.714
2247,1,107.763
2248,1,107.811
2249,1,107.86
2250,1,107.909
2251,1,107.958
2252,1,108.007
2253,1,108.055
2254,1,108.104
2255,1,108.153
2256,1,108.202
2257,1,108.25
2258,1,108.299
2259,1,108.348
2260,1,108.397
2261,1,108.445
2262,1,108.494
2263,1,108.543
2264,1,108.592
2265,1,108.641
2266,1,108.689
2267,1,108.738
2268,1,108.787
2269,1,108.836
2270,1,108.884
2271,1,108.933
2272,1,108.982
2273,1,109.031
2274,1,109.079
2275,1,109.128
2276,1,109.177
2277,1,109.226
2278,1,109.275
2279,1,109.323
2280,1,109.372
2281,1,109.421
2282,1,109.47
2283,1,109.518
2284,1,109.567
2285,1,109.616
2286,1,109.665
2287,1,109.713
2288,1,109.762
2289,1,109.811
2290,1,109.86
2291,1,109.908
2292,1,109.957
2293,1,110.006
2294,1,110.055
2295,1,110.104
2296,1,110.152
2297,1,110.201
2298,1,110.25
2299,1,110.299
2300,1,110.347
2301,1,110.396
2302,1,110.445
2303,1,110.494
2304,1,110.542
2305,1,110.591
2306,1,110.64
2307,1,110.689
2308,1,110.738
2309,1,110.786
2310,1,110.835
2311,1,110.884
2312,1,110.933
2313,1,110.981
2314,1,111.03
2315,1,111.079
2316,1,111.128
2317,1,111.176
2318,1,111.225
2319,1,111.274
2320,1,111.323
2321,1,111.371
2322,1,111.42
2323,1,111.469
2324,1,111.518
2325,1,111.567
2326,1,111.615
2327,1,111.664
2328,1,111.713
2329,1,111.762
2330,1,111.81
2331,1,111.859
2332,1,111.908
2333,1,111.957
2334,1,112.005
2335,1,112.054
2336,1,112.103
2337,1,112.152
2338,1,112.201
2339,1,112.249
2340,1,112.298
2341,1,112.347
2342,1,112.396
2343,1,112.444
2344,1,112.493
2345,1,112.542
2346,1,112.591
2347,1,112.639
2348,1,112.688
2349,1,112.737
2350,1,112.786
2351,1,112.834
2352,1,112.883
2353,1,112.932
2354,1,112.981
2355,1,113.03
2356,1,113.078
2357,1,113.127
2358,1,113.176
2359,1,113.225
2360,1,113.273
2361,1,113.322
2362,1,113.371
2363,1,113.42
2364,1,113.468
2365,1,113.517
2366,1,113.566
2367,1,113.615
2368,1,113.664
2369,1,113.712
2370,1,113.761
2371,1,113.81
2372,1,113.859
2373,1,113.907
2374,1,113.956
2375,1,114.005
2376,1,114.054
2377,1,114.102
2378,1,114.151
2379,1,114.2
2380,1,114.249
2381,1,114.297
2382,1,114.346
2383,1,114.395
2384,1,114.444
2385,1,114.493
2386,1,114.541
2387,1,114.59
2388,1,114.639
2389,1,114.688
2390,1,114.736
2391,1,114.785
2392,1,114.834
2393,1,114.883
2394,1,114.931
2395,1,114.98
2396,1,115.029
2397,1,115.078
2398,1,115.127
2399,1,115.175
2400,1,115.224
2401,1,115.273
2402,1,115.322
2403,1,115.37
2404,1,115.419
2405,1,115.468
2406,1,115.517
2407,1,115.565
2408,1,115.614
2409,1,115.663
2410,1,115.712
2411,1,115.761
2412,1,115.809
2413,1,115.858
2414,1,115.907
2415,1,115.956
2416,1,116.004
2417,1,116.053
2418,1,116.102
2419,1,116.151
2420,1,116.199
2421,1,116.248
2422,1,116.297
2423,1,116.346
2424,1,116.394
2425,1,116.443
2426,1,116.492
2427,1,116.541
2428,1,116.59
2429,1,116.638
2430,1,116.687
2431,1,116.736
2432,1,116.785
2433,1,116.833
2434,1,116.882
2435,1,116.931
2436,1,116.98
2437,1,117.028
2438,1,117.077
2439,1,117.126
2440,1,117.175
2441,1,117.224
2442,1,117.272
2443,1,117.321
2444,1,117.37
2445,1,117.419
2446,1,117.467
2447,1,117.516
2448,1,117.565
2449,1,117.614
2450,1,117.662
2451,1,117.711
2452,1,117.76
2453,1,117.809
2454,1,117.857
2455,1,117.906
2456,1,117.955
2457,1,118.004
2458,1,118.053
2459,1,118.101
2460,1,118.15
2461,1,118.199
2462,1,118.248
2463,1,118.296
2464,1,118.345
2465,1,118.394
2466,1,118.443
2467,1,118.491
2468,1,118.54
2469,1,118.589
2470,1,118.638
2471,1,118.687
2472,1,118.735
2473,1,118.784
2474,1,118.833
2475,1,118.882
2476,1,118.93
2477,1,118.979
2478,1,119.028
2479,1,119.077
2480,1,119.125
2481,1,119.174
2482,1,119.223
2483,1,119.272
2484,1,119.32
2485,1,119.369
2486,1,119.418
2487,1,119.467
2488,1,119.516
2489,1,119.564
2490,1,119.613
2491,1,119.662
2492,1,119.711
2493,1,119.759
2494,1,119.808
2495,1,119.857
2496,1,119.906
2497,1,119.954
2498,1,120.003
2499,1,120.052
2500,1,120.101
2501,1,120.15
2502,1,120.198
2503,1,120.247
2504,1,120.296
2505,1,120.345
2506,1,120.393
2507,1,120.442
2508,1,120.491
2509,1,120.54
2510,1,120.588
2511,1,120.637
2512,1,120.686
2513,1,120.735
2514,1,120.783
2515,1,120.832
2516,1,120.881
2517,1,120.93
2518,1,120.979
2519,1,121.027
2520,1,121.076
2521,1,121.125
2522,1,121.174
2523,1,121.222
2524,1,121.271
2525,1,121.32
2526,1,121.369
2527,1,121.417
2528,1,121.466
2529,1,121.515
2530,1,121.564
2531,1,121.613
2532,1,121.661
2533,1,121.71
2534,1,121.759
2535,1,121.808
2536,1,121.856
2537,1,121.905
2538,1,121.954
2539,1,122.003
2540,1,122.051
2541,1,122.1
2542,1,122.149
2543,1,122.198
2544,1,122.246
2545,1,122.295
2546,1,122.344
2547,1,122.393
2548,1,122.442
2549,1,122.49
2550,1,122.539
2551,1,122.588
2552,1,122.637
2553,1,122.685
2554,1,122.734
2555,1,122.783
2556,1,122.832
2557,1,122.88
2558,1,122.929
2559,1,122.978
2560,1,123.027
2561,1,123.076
2562,1,123.124
2563,1,123.173
2564,1,123.222
2565,1,123.271
2566,1,123.319
2567,1,123.368
2568,1,123.417
2569,1,123.466
2570,1,123.514
2571,1,123.563
2572,1,123.612
2573,1,123.661
2574,1,123.71
2575,1,123.758
2576,1,123.807
2577,1,123.856
2578,1,123.905
2579,1,123.953
2580,1,124.002
2581,1,124.051
2582,1,124.1
2583,1,124.148
2584,1,124.197
2585,1,124.246
2586,1,124.295
2587,1,124.343
2588,1,124.392
2589,1,124.441
2590,1,124.49
2591,1,124.539
2592,1,124.587
2593,1,124.636
2594,1,124.685
2595,1,124.734
2596,1,124.782
2597,1,124.831
2598,1,124.88
2599,1,124.929
2600,1,124.977
2601,1,125.026
2602,1,125.075
2603,1,125.124
2604,1,125.173
2605,1,125.221
2606,1,125.27
2607,1,125.319
2608,1,125.368
2609,1,125.416
2610,1,125.465
2611,1,125.514
2612,1,125.563
2613,1,125.611
2614,1,125.66
2615,1,125.709
2616,1,125.758
2617,1,125.806
2618,1,125.855
2619,1,125.904
2620,1,125.953
2621,1,126.002
2622,1,126.05
2623,1,126.099
2624,1,126.148
2625,1,126.197
2626,1,126.245
2627,1,126.294
2628,1,126.343
2629,1,126.392
2630,1,126.44
2631,1,126.489
2632,1,126.538
2633,1,126.587
2634,1,126.636
2635,1,126.684
2636,1,126.733
2637,1,126.782
2638,1,126.831
2639,1,126.879
2640,1,126.928
2641,1,126.977
2642,1,127.026
2643,1,127.074
2644,1,127.123
2645,1,127.172
2646,1,127.221
2647,1,127.269
2648,1,127.318
2649,1,127.367
2650,1,127.416
2651,1,127.465
2652,1,127.513
2653,1,127.562
2654,1,127.611
2655,1,127.66
2656,1,127.708
2657,1,127.757
2658,1,127.806
2659,1,127.855
2660,1,127.903
2661,1,127.952
2662,1,128.001
2663,1,128.05
2664,1,128.099
2665,1,128.147
2666,1,128.196
2667,1,128.245
2668,1,128.294
2669,1,128.342
2670,1,128.391
2671,1,128.44
2672,1,128.489
2673,1,128.537
2674,1,128.586
2675,1,128.635
2676,1,128.684
2677,1,128.732
2678,1,128.781
2679,1,128.83
2680,1,128.879
2681,1,128.928
2682,1,128.976
2683,1,129.025
2684,1,129.074
2685,1,129.123
2686,1,129.171
2687,1,129.22
2688,1,129.269
2689,1,129.318
2690,1,129.366
2691,1,129.415
2692,1,129.464
2693,1,129.513
2694,1,129.562
2695,1,129.61
2696,1,129.659
2697,1,129.708
2698,1,129.757
2699,1,129.805
2700,1,129.854
2701,1,129.903
2702,1,129.952
2703,1,130
2704,1,130.049
2705,1,130.098
2706,1,130.147
2707,1,130.196
2708,1,130.244
2709,1,130.293
2710,1,130.342
2711,1,130.391
2712,1,130.439
2713,1,130.488
2714,1,130.537
2715,1,130.586
2716,1,130.634
2717,1,130.683
2718,1,130.732
2719,1,130.781
2720,1,130.829
2721,1,130.878
2722,1,130.927
2723,1,130.976
2724,1,131.025
2725,1,131.073
2726,1,131.122
2727,1,131.171
2728,1,131.22
2729,1,131.268
2730,1,131.317
2731,1,131.366
2732,1,131.415
2733,1,131.463
2734,1,131.512
2735,1,131.561
2736,1,131.61
2737,1,131.659
2738,1,131.707
2739,1,131.756
2740,1,131.805
2741,1,131.854
2742,1,131.902
2743,1,131.951
2744,1,132
2745,1,132.049
2746,1,132.097
2747,1,132.146
2748,1,132.195
2749,1,132.244
2750,1,132.292
2751,1,132.341
2752,1,132.39
2753,1,132.439
2754,1,132.488
2755,1,132.536
2756,1,132.585
2757,1,132.634
2758,1,132.683
2759,1,132.731
2760,1,132.78
2761,1,132.829
2762,1,132.878
2763,1,132.926
2764,1,132.975
2765,1,133.024
2766,1,133.073
2767,1,133.122
2768,1,133.17
2769,1,133.219
2770,1,133.268
2771,1,133.317
2772,1,133.365
2773,1,133.414
2774,1,133.463
2775,1,133.512
2776,1,133.56
2777,1,133.609
2778,1,133.658
2779,1,133.707
2780,1,133.755
2781,1,133.804
2782,1,133.853
2783,1,133.902
2784,1,133.951
2785,1,133.999
2786,1,134.048
2787,1,134.097
2788,1,134.146
2789,1,134.194
2790,1,134.243
2791,1,134.292
2792,1,134.341
2793,1,134.389
2794,1,134.438
2795,1,134.487
2796,1,134.536
2797,1,134.585
2798,1,134.633
2799,1,134.682
2800,1,134.731
2801,1,134.78
2802,1,134.828
2803,1,134.877
2804,1,134.926
2805,1,134.975
2806,1,135.023
2807,1,135.072
2808,1,135.121
2809,1,135.17
2810,1,135.218
2811,1,135.267
2812,1,135.316
2813,1,135.365
2814,1,135.414
2815,1,135.462
2816,1,135.511
2817,1,135.56
2818,1,135.609
2819,1,135.657
2820,1,135.706
2821,1,135.755
2822,1,135.804
2823,1,135.852
2824,1,135.901
2825,1,135.95
2826,1,135.999
2827,1,136.048
2828,1,136.096
2829,1,136.145
2830,1,136.194
2831,1,136.243
2832,1,136.291
2833,1,136.34
2834,1,136.389
2835,1,136.438
2836,1,136.486
2837,1,136.535
2838,1,136.584
2839,1,136.633
2840,1,136.682
2841,1,136.73
2842,1,136.779
2843,1,136.828
2844,1,136.877
2845,1,136.925
2846,1,136.974
2847,1,137.023
2848,1,137.072
2849,1,137.12
2850,1,137.169
2851,1,137.218
2852,1,137.267
2853,1,137.315
2854,1,137.364
2855,1,137.413
2856,1,137.462
2857,1,137.511
2858,1,137.559
2859,1,137.608
2860,1,137.657
2861,1,137.706
2862,1,137.754
2863,1,137.803
2864,1,137.852
2865,1,137.901
2866,1,137.949
2867,1,137.998
2868,1,138.047
2869,1,138.096
2870,1,138.145
2871,1,138.193
2872,1,138.242
2873,1,138.291
2874,1,138.34
2875,1,138.388
2876,1,138.437
2877,1,138.486
2878,1,138.535
2879,1,138.583
2880,1,138.632
2881,1,138.681
2882,1,138.73
2883,1,138.778
2884,1,138.827
2885,1,138.876
2886,1,138.925
2887,1,138.974
2888,1,139.022
2889,1,139.071
2890,1,139.12
2891,1,139.169
2892,1,139.217
2893,1,139.266
2894,1,139.315
2895,1,139.364
2896,1,139.412
2897,1,139.461
2898,1,139.51
2899,1,139.559
2900,1,139.608
2901,1,139.656
2902,1,139.705
2903,1,139.754
2904,1,139.803
2905,1,139.851
2906,1,139.9
2907,1,139.949
2908,1,139.998
2909,1,140.046
2910,1,140.095
2911,1,140.144
2912,1,140.193
2913,1,140.241
2914,1,140.29
2915,1,140.339
2916,1,140.388
2917,1,140.437
2918,1,140.485
2919,1,140.534
2920,1,140.583
2921,1,140.632
2922,1,140.68
2923,1,140.729
2924,1,140.778
2925,1,140.827
2926,1,140.875
2927,1,140.924
2928,1,140.973
2929,1,141.022
2930,1,141.071
2931,1,141.119
2932,1,141.168
2933,1,141.217
2934,1,141.266
2935,1,141.314
2936,1,141.363
2937,1,141.412
2938,1,141.461
2939,1,141.509
2940,1,141.558
2941,1,141.607
2942,1,141.656
2943,1,141.704
2944,1,141.753
2945,1,141.802
2946,1,141.851
2947,1,141.9
2948,1,141.948
2949,1,141.997
2950,1,142.046
2951,1,142.095
2952,1,142.143
2953,1,142.192
2954,1,142.241
2955,1,142.29
2956,1,142.338
2957,1,142.387
2958,1,142.436
2959,1,142.485
2960,1,142.534
2961,1,142.582
2962,1,142.631
2963,1,142.68
2964,1,142.729
2965,1,142.777
2966,1,142.826
2967,1,142.875
2968,1,142.924
2969,1,142.972
2970,1,143.021
2971,1,143.07
2972,1,143.119
2973,1,143.168
2974,1,143.216
2975,1,143.265
2976,1,143.314
2977,1,143.363
2978,1,143.411
