E,T,R0,R1,R2,R,N_R0,N_R1,N_R2,E/V0
51.4429,6.40077e-10,0.496432,0.221529,0.265674,0.983635,0.504691,0.225214,0.270094,0.514429
51.4635,6.48634e-10,0.496178,0.221463,0.265989,0.983631,0.504435,0.225149,0.270416,0.514635
51.4841,6.57306e-10,0.495924,0.221398,0.266304,0.983626,0.50418,0.225083,0.270737,0.514841
51.5047,6.66096e-10,0.495671,0.221332,0.266622,0.983626,0.503922,0.225017,0.271061,0.515047
51.5253,6.75005e-10,0.495417,0.221266,0.266938,0.983622,0.503666,0.22495,0.271383,0.515253
51.5459,6.84034e-10,0.495164,0.2212,0.267254,0.983617,0.503411,0.224884,0.271705,0.515459
51.5665,6.93184e-10,0.49491,0.221133,0.26757,0.983613,0.503155,0.224817,0.272028,0.515665
51.5872,7.02457e-10,0.494656,0.221066,0.267887,0.983609,0.502899,0.22475,0.272351,0.515872
51.6078,7.11854e-10,0.494403,0.220999,0.268204,0.983605,0.502643,0.224683,0.272674,0.516078
51.6284,7.21377e-10,0.494149,0.220932,0.268521,0.983601,0.502387,0.224615,0.272997,0.516284
51.6491,7.31028e-10,0.493895,0.220864,0.268838,0.983597,0.502132,0.224547,0.273321,0.516491
51.6697,7.40808e-10,0.493642,0.220796,0.269155,0.983593,0.501876,0.224479,0.273645,0.516697
51.6904,7.5072e-10,0.493388,0.220728,0.269473,0.983589,0.50162,0.224411,0.273969,0.516904
51.711,7.60764e-10,0.493134,0.22066,0.269791,0.983585,0.501364,0.224342,0.274293,0.51711
51.7317,7.70944e-10,0.492881,0.220591,0.270109,0.983581,0.501108,0.224273,0.274618,0.517317
51.7523,7.8126e-10,0.492627,0.220522,0.270428,0.983577,0.500853,0.224204,0.274943,0.517523
51.773,7.91714e-10,0.492373,0.220453,0.270746,0.983573,0.500597,0.224135,0.275268,0.51773
51.7937,8.02308e-10,0.49212,0.220384,0.271065,0.983569,0.500341,0.224065,0.275594,0.517937
51.8143,8.13045e-10,0.491866,0.220314,0.271384,0.983564,0.500085,0.223995,0.275919,0.518143
51.835,8.23926e-10,0.491612,0.220244,0.271704,0.98356,0.49983,0.223925,0.276245,0.51835
51.8557,8.34953e-10,0.491359,0.220174,0.272023,0.983556,0.499574,0.223855,0.276571,0.518557
51.8764,8.46127e-10,0.491105,0.220104,0.272343,0.983552,0.499318,0.223784,0.276898,0.518764
51.8971,8.57452e-10,0.490852,0.220033,0.272664,0.983548,0.499062,0.223713,0.277224,0.518971
51.9177,8.68929e-10,0.490598,0.219962,0.272984,0.983544,0.498806,0.223642,0.277551,0.519177
51.9384,8.80559e-10,0.490344,0.219891,0.273305,0.98354,0.498551,0.223571,0.277879,0.519384
51.9591,8.92346e-10,0.490091,0.219819,0.273626,0.983536,0.498295,0.223499,0.278206,0.519591
51.9798,9.04291e-10,0.489837,0.219748,0.273947,0.983531,0.498039,0.223427,0.278534,0.519798
52.0006,9.16397e-10,0.489583,0.219676,0.274271,0.98353,0.497782,0.223354,0.278864,0.520006
52.0213,9.28667e-10,0.48933,0.219604,0.274593,0.983526,0.497526,0.223282,0.279192,0.520213
52.042,9.41102e-10,0.489076,0.219531,0.274915,0.983522,0.49727,0.223209,0.279521,0.52042
52.0627,9.53705e-10,0.488823,0.219459,0.275237,0.983518,0.497014,0.223136,0.279849,0.520627
52.0834,9.66476e-10,0.488569,0.219386,0.275559,0.983514,0.496759,0.223063,0.280178,0.520834
52.1042,9.79419e-10,0.488315,0.219312,0.275882,0.98351,0.496503,0.22299,0.280508,0.521042
52.1249,9.92535e-10,0.488062,0.219239,0.276205,0.983506,0.496247,0.222916,0.280837,0.521249
52.1456,1.00583e-09,0.487808,0.219165,0.276528,0.983502,0.495991,0.222842,0.281167,0.521456
52.1664,1.0193e-09,0.487555,0.219091,0.276852,0.983498,0.495735,0.222768,0.281497,0.521664
52.1871,1.03295e-09,0.487301,0.219017,0.277175,0.983494,0.49548,0.222693,0.281827,0.521871
52.2079,1.04679e-09,0.487047,0.218943,0.277499,0.983489,0.495224,0.222618,0.282158,0.522079
52.2286,1.06081e-09,0.486794,0.218868,0.277824,0.983485,0.494968,0.222543,0.282489,0.522286
52.2494,1.07502e-09,0.48654,0.218793,0.278148,0.983481,0.494712,0.222468,0.28282,0.522494
52.2702,1.08942e-09,0.486287,0.218718,0.278473,0.983477,0.494457,0.222392,0.283151,0.522702
52.2909,1.10401e-09,0.486033,0.218642,0.278798,0.983473,0.494201,0.222316,0.283483,0.522909
52.3117,1.1188e-09,0.48578,0.218567,0.279123,0.983469,0.493945,0.22224,0.283815,0.523117
52.3325,1.13379e-09,0.485526,0.218491,0.279448,0.983465,0.493689,0.222164,0.284147,0.523325
52.3532,1.14898e-09,0.485272,0.218414,0.279774,0.983461,0.493434,0.222087,0.284479,0.523532
52.374,1.16438e-09,0.485019,0.218338,0.2801,0.983457,0.493178,0.222011,0.284812,0.52374
52.3948,1.17998e-09,0.484765,0.218261,0.280426,0.983452,0.492922,0.221934,0.285144,0.523948
52.4156,1.19579e-09,0.484512,0.218184,0.280752,0.983448,0.492666,0.221856,0.285477,0.524156
52.4364,1.21181e-09,0.484258,0.218107,0.281079,0.983444,0.492411,0.221779,0.285811,0.524364
52.4572,1.22805e-09,0.484005,0.218029,0.281406,0.98344,0.492155,0.221701,0.286144,0.524572
52.478,1.2445e-09,0.483751,0.217951,0.281733,0.983436,0.491899,0.221622,0.286478,0.52478
52.4988,1.26118e-09,0.483498,0.217873,0.28206,0.983432,0.491644,0.221544,0.286812,0.524988
52.5196,1.27808e-09,0.483244,0.217795,0.282391,0.98343,0.491387,0.221465,0.287149,0.525196
52.5404,1.29522e-09,0.482991,0.217717,0.282719,0.983426,0.491131,0.221386,0.287483,0.525404
52.5613,1.31258e-09,0.482738,0.217638,0.283047,0.983423,0.490875,0.221307,0.287818,0.525613
52.5821,1.33018e-09,0.482484,0.217559,0.283375,0.983419,0.490619,0.221227,0.288153,0.525821
52.6029,1.34802e-09,0.482231,0.21748,0.283704,0.983415,0.490364,0.221148,0.288489,0.526029
52.6237,1.36609e-09,0.481977,0.2174,0.284033,0.98341,0.490108,0.221068,0.288824,0.526237
52.6446,1.38441e-09,0.481724,0.21732,0.284362,0.983406,0.489852,0.220987,0.28916,0.526446
52.6654,1.40298e-09,0.48147,0.21724,0.284692,0.983402,0.489597,0.220907,0.289497,0.526654
52.6863,1.42179e-09,0.481217,0.21716,0.285021,0.983398,0.489341,0.220826,0.289833,0.526863
52.7071,1.44086e-09,0.480964,0.217079,0.285351,0.983394,0.489085,0.220745,0.29017,0.527071
52.728,1.46018e-09,0.48071,0.216999,0.285681,0.98339,0.48883,0.220664,0.290507,0.52728
52.7488,1.47977e-09,0.480457,0.216917,0.286012,0.983386,0.488574,0.220582,0.290844,0.527488
52.7697,1.49962e-09,0.480204,0.216836,0.286342,0.983382,0.488319,0.2205,0.291181,0.527697
52.7906,1.51973e-09,0.47995,0.216754,0.286673,0.983378,0.488063,0.220418,0.291519,0.527906
52.8114,1.54011e-09,0.479697,0.216673,0.287004,0.983374,0.487807,0.220336,0.291857,0.528114
52.8323,1.56077e-09,0.479444,0.21659,0.287336,0.98337,0.487552,0.220253,0.292195,0.528323
52.8532,1.58171e-09,0.47919,0.216508,0.287667,0.983365,0.487296,0.22017,0.292533,0.528532
52.8741,1.60293e-09,0.478937,0.216425,0.287999,0.983361,0.487041,0.220087,0.292872,0.528741
52.895,1.62443e-09,0.478684,0.216342,0.288331,0.983357,0.486785,0.220004,0.293211,0.52895
52.9158,1.64623e-09,0.47843,0.216259,0.288663,0.983353,0.48653,0.21992,0.29355,0.529158
52.9367,1.66831e-09,0.478177,0.216176,0.288996,0.983349,0.486274,0.219836,0.293889,0.529367
52.9576,1.69069e-09,0.477924,0.216092,0.289329,0.983345,0.486019,0.219752,0.294229,0.529576
52.9785,1.71338e-09,0.477671,0.216008,0.289662,0.983341,0.485763,0.219668,0.294569,0.529785
52.9994,1.73637e-09,0.477418,0.215924,0.289995,0.983337,0.485508,0.219583,0.294909,0.529994
53.0204,1.75967e-09,0.477164,0.21584,0.290328,0.983332,0.485252,0.219498,0.295249,0.530204
53.0413,1.78328e-09,0.476911,0.215755,0.290665,0.983331,0.484996,0.219412,0.295592,0.530413
53.0622,1.80722e-09,0.476658,0.21567,0.290999,0.983327,0.48474,0.219327,0.295933,0.530622
53.0831,1.83148e-09,0.476405,0.215585,0.291333,0.983323,0.484485,0.219241,0.296274,0.530831
53.104,1.85606e-09,0.476152,0.215499,0.291668,0.983319,0.484229,0.219155,0.296616,0.53104
53.125,1.88097e-09,0.475899,0.215413,0.292003,0.983315,0.483974,0.219069,0.296957,0.53125
53.1459,1.90622e-09,0.475646,0.215327,0.292338,0.983311,0.483719,0.218982,0.297299,0.531459
53.1668,1.93181e-09,0.475393,0.215241,0.292673,0.983307,0.483463,0.218895,0.297642,0.531668
53.1878,1.95775e-09,0.47514,0.215155,0.293008,0.983303,0.483208,0.218808,0.297984,0.531878
53.2087,1.98403e-09,0.474886,0.215068,0.293344,0.983299,0.482952,0.218721,0.298327,0.532087
53.2297,2.01067e-09,0.474633,0.214981,0.29368,0.983294,0.482697,0.218633,0.29867,0.532297
53.2507,2.03766e-09,0.47438,0.214894,0.294016,0.98329,0.482442,0.218545,0.299013,0.532507
53.2716,2.06502e-09,0.474127,0.214806,0.294353,0.983286,0.482187,0.218457,0.299356,0.532716
53.2926,2.09275e-09,0.473874,0.214718,0.29469,0.983282,0.481931,0.218369,0.2997,0.532926
53.3135,2.12085e-09,0.473622,0.21463,0.295027,0.983278,0.481676,0.21828,0.300044,0.533135
53.3345,2.14933e-09,0.473369,0.214542,0.295364,0.983274,0.481421,0.218191,0.300388,0.533345
53.3555,2.17819e-09,0.473116,0.214453,0.295701,0.98327,0.481166,0.218102,0.300732,0.533555
53.3765,2.20744e-09,0.472863,0.214364,0.296039,0.983266,0.48091,0.218013,0.301077,0.533765
53.3975,2.23709e-09,0.47261,0.214275,0.296377,0.983262,0.480655,0.217923,0.301422,0.533975
53.4185,2.26713e-09,0.472357,0.214186,0.296715,0.983258,0.4804,0.217833,0.301767,0.534185
53.4394,2.29758e-09,0.472104,0.214096,0.297053,0.983253,0.480145,0.217743,0.302112,0.534394
53.4604,2.32844e-09,0.471851,0.214006,0.297392,0.983249,0.47989,0.217652,0.302458,0.534604
53.4814,2.35972e-09,0.471599,0.213916,0.29773,0.983245,0.479635,0.217561,0.302804,0.534814
53.5025,2.39141e-09,0.471346,0.213826,0.298069,0.983241,0.47938,0.21747,0.30315,0.535025
53.5235,2.42354e-09,0.471093,0.213735,0.298409,0.983237,0.479125,0.217379,0.303496,0.535235
53.5445,2.45609e-09,0.47084,0.213644,0.298748,0.983233,0.47887,0.217287,0.303843,0.535445
53.5655,2.48909e-09,0.470588,0.213553,0.299091,0.983231,0.478613,0.217195,0.304192,0.535655
53.5865,2.52253e-09,0.470335,0.213461,0.299431,0.983227,0.478358,0.217103,0.304539,0.535865
53.6075,2.55643e-09,0.470082,0.21337,0.299771,0.983223,0.478103,0.21701,0.304886,0.536075
53.6286,2.59078e-09,0.46983,0.213278,0.300112,0.98322,0.477848,0.216918,0.305234,0.536286
53.6496,2.62561e-09,0.469577,0.213186,0.300453,0.983215,0.477593,0.216825,0.305582,0.536496
53.6706,2.6609e-09,0.469324,0.213093,0.300794,0.983211,0.477338,0.216732,0.30593,0.536706
53.6917,2.69666e-09,0.469072,0.213,0.301135,0.983207,0.477083,0.216638,0.306278,0.536917
53.7127,2.73291e-09,0.468819,0.212907,0.301477,0.983203,0.476828,0.216545,0.306627,0.537127
53.7338,2.76965e-09,0.468567,0.212814,0.301818,0.983199,0.476574,0.216451,0.306976,0.537338
53.7548,2.80688e-09,0.468314,0.212721,0.30216,0.983195,0.476319,0.216357,0.307325,0.537548
53.7759,2.84462e-09,0.468062,0.212627,0.302502,0.983191,0.476064,0.216262,0.307674,0.537759
53.797,2.88286e-09,0.467809,0.212533,0.302845,0.983187,0.475809,0.216167,0.308024,0.53797
53.818,2.92162e-09,0.467557,0.212438,0.303187,0.983183,0.475554,0.216072,0.308373,0.53818
53.8391,2.9609e-09,0.467305,0.212344,0.30353,0.983179,0.4753,0.215977,0.308723,0.538391
53.8602,3.00071e-09,0.467052,0.212249,0.303874,0.983175,0.475045,0.215881,0.309074,0.538602
53.8813,3.04106e-09,0.4668,0.212154,0.304217,0.983171,0.47479,0.215786,0.309424,0.538813
53.9024,3.08195e-09,0.466547,0.212059,0.30456,0.983167,0.474536,0.215689,0.309775,0.539024
53.9234,3.12339e-09,0.466295,0.211963,0.304904,0.983162,0.474281,0.215593,0.310126,0.539234
53.9445,3.16539e-09,0.466043,0.211867,0.305248,0.983158,0.474026,0.215496,0.310477,0.539445
53.9656,3.20796e-09,0.465791,0.211771,0.305593,0.983154,0.473772,0.2154,0.310829,0.539656
53.9867,3.2511e-09,0.465538,0.211675,0.305937,0.98315,0.473517,0.215302,0.31118,0.539867
54.0078,3.29482e-09,0.465286,0.211578,0.306282,0.983146,0.473263,0.215205,0.311532,0.540078
54.0289,3.33914e-09,0.465034,0.211481,0.306627,0.983142,0.473008,0.215107,0.311885,0.540289
54.0501,3.38405e-09,0.464782,0.211384,0.306972,0.983138,0.472754,0.215009,0.312237,0.540501
54.0712,3.42956e-09,0.46453,0.211286,0.307317,0.983134,0.472499,0.214911,0.31259,0.540712
54.0923,3.47569e-09,0.464278,0.211189,0.307666,0.983132,0.472243,0.214812,0.312945,0.540923
54.1134,3.52246e-09,0.464026,0.211091,0.308012,0.983128,0.471989,0.214713,0.313298,0.541134
54.1346,3.56985e-09,0.463774,0.210992,0.308358,0.983124,0.471735,0.214614,0.313651,0.541346
54.1557,3.61788e-09,0.463522,0.210894,0.308705,0.98312,0.47148,0.214515,0.314005,0.541557
54.1768,3.66656e-09,0.46327,0.210795,0.309051,0.983116,0.471226,0.214415,0.314359,0.541768
54.198,3.7159e-09,0.463018,0.210696,0.309398,0.983112,0.470971,0.214316,0.314713,0.54198
54.2191,3.7659e-09,0.462766,0.210597,0.309745,0.983108,0.470717,0.214215,0.315067,0.542191
54.2403,3.81658e-09,0.462514,0.210497,0.310093,0.983104,0.470463,0.214115,0.315422,0.542403
54.2614,3.86794e-09,0.462262,0.210398,0.31044,0.9831,0.470209,0.214014,0.315777,0.542614
54.2826,3.91999e-09,0.46201,0.210297,0.310788,0.983096,0.469955,0.213914,0.316132,0.542826
54.3037,3.97275e-09,0.461759,0.210197,0.311136,0.983092,0.4697,0.213812,0.316487,0.543037
54.3249,4.02622e-09,0.461507,0.210097,0.311484,0.983088,0.469446,0.213711,0.316843,0.543249
54.3461,4.08041e-09,0.461255,0.209996,0.311833,0.983084,0.469192,0.213609,0.317199,0.543461
54.3673,4.13533e-09,0.461003,0.209895,0.312182,0.98308,0.468938,0.213507,0.317555,0.543673
54.3884,4.19099e-09,0.460752,0.209793,0.312531,0.983076,0.468684,0.213405,0.317911,0.543884
54.4096,4.2474e-09,0.4605,0.209692,0.31288,0.983071,0.46843,0.213303,0.318267,0.544096
54.4308,4.30458e-09,0.460249,0.20959,0.313229,0.983067,0.468176,0.2132,0.318624,0.544308
54.452,4.36253e-09,0.459997,0.209488,0.313579,0.983063,0.467922,0.213097,0.318981,0.54452
54.4732,4.42126e-09,0.459745,0.209385,0.313929,0.983059,0.467668,0.212993,0.319338,0.544732
54.4944,4.48078e-09,0.459494,0.209282,0.314279,0.983055,0.467414,0.21289,0.319696,0.544944
54.5156,4.5411e-09,0.459243,0.20918,0.314629,0.983051,0.46716,0.212786,0.320053,0.545156
54.5368,4.60224e-09,0.458991,0.209076,0.314979,0.983047,0.466907,0.212682,0.320411,0.545368
54.558,4.66421e-09,0.45874,0.208973,0.31533,0.983043,0.466653,0.212578,0.32077,0.54558
54.5792,4.72701e-09,0.458488,0.208869,0.315681,0.983039,0.466399,0.212473,0.321128,0.545792
54.6005,4.79066e-09,0.458237,0.208765,0.316032,0.983035,0.466145,0.212368,0.321486,0.546005
54.6217,4.85517e-09,0.457986,0.208661,0.316384,0.98303,0.465892,0.212263,0.321845,0.546217
54.6429,4.92055e-09,0.457735,0.208556,0.316738,0.983029,0.465637,0.212157,0.322206,0.546429
54.6641,4.98683e-09,0.457483,0.208452,0.31709,0.983025,0.465383,0.212051,0.322566,0.546641
54.6854,5.054e-09,0.457232,0.208347,0.317442,0.983021,0.46513,0.211945,0.322925,0.546854
54.7066,5.12208e-09,0.456981,0.208241,0.317795,0.983017,0.464876,0.211839,0.323285,0.547066
54.7279,5.19107e-09,0.45673,0.208136,0.318147,0.983013,0.464623,0.211732,0.323645,0.547279
54.7491,5.26101e-09,0.456479,0.20803,0.3185,0.983009,0.464369,0.211626,0.324005,0.547491
54.7704,5.3319e-09,0.456228,0.207924,0.318853,0.983005,0.464116,0.211519,0.324366,0.547704
54.7916,5.40374e-09,0.455977,0.207818,0.319207,0.983001,0.463862,0.211411,0.324727,0.547916
54.8129,5.47656e-09,0.455726,0.207711,0.31956,0.982997,0.463609,0.211304,0.325088,0.548129
54.8341,5.55036e-09,0.455475,0.207604,0.319914,0.982993,0.463355,0.211196,0.325449,0.548341
54.8554,5.62516e-09,0.455224,0.207497,0.320268,0.982989,0.463102,0.211088,0.32581,0.548554
54.8767,5.70096e-09,0.454973,0.20739,0.320622,0.982985,0.462849,0.210979,0.326172,0.548767
54.898,5.77779e-09,0.454723,0.207282,0.320976,0.982981,0.462596,0.210871,0.326534,0.54898
54.9193,5.85566e-09,0.454472,0.207174,0.321331,0.982977,0.462342,0.210762,0.326896,0.549193
54.9405,5.93459e-09,0.454221,0.207066,0.321686,0.982973,0.462089,0.210653,0.327258,0.549405
54.9618,6.01457e-09,0.453971,0.206957,0.322041,0.982969,0.461836,0.210543,0.327621,0.549618
54.9831,6.09564e-09,0.45372,0.206849,0.322396,0.982965,0.461583,0.210433,0.327983,0.549831
55.0044,6.17781e-09,0.453469,0.20674,0.322752,0.982961,0.46133,0.210323,0.328346,0.550044
55.0257,6.26108e-09,0.453219,0.20663,0.323107,0.982957,0.461077,0.210213,0.32871,0.550257
55.047,6.34549e-09,0.452968,0.206521,0.323463,0.982952,0.460824,0.210103,0.329073,0.55047
55.0683,6.43103e-09,0.452718,0.206411,0.323819,0.982948,0.460571,0.209992,0.329437,0.550683
55.0897,6.51773e-09,0.452468,0.206301,0.324176,0.982944,0.460319,0.209881,0.329801,0.550897
55.111,6.6056e-09,0.452217,0.206191,0.324532,0.98294,0.460066,0.209769,0.330165,0.55111
55.1323,6.69465e-09,0.451967,0.20608,0.324889,0.982936,0.459813,0.209658,0.330529,0.551323
55.1536,6.78492e-09,0.451717,0.20597,0.325246,0.982932,0.45956,0.209546,0.330894,0.551536
55.175,6.8764e-09,0.451466,0.205858,0.325603,0.982928,0.459308,0.209434,0.331258,0.55175
55.1963,6.96913e-09,0.451216,0.205747,0.325963,0.982927,0.459054,0.209321,0.331625,0.551963
55.2176,7.06312e-09,0.450966,0.205636,0.326321,0.982923,0.458801,0.209208,0.331991,0.552176
55.239,7.15838e-09,0.450716,0.205524,0.326679,0.982919,0.458549,0.209095,0.332356,0.55239
55.2603,7.25493e-09,0.450466,0.205412,0.327037,0.982915,0.458296,0.208982,0.332722,0.552603
55.2817,7.35279e-09,0.450216,0.205299,0.327396,0.982911,0.458043,0.208869,0.333088,0.552817
55.303,7.45197e-09,0.449966,0.205187,0.327754,0.982907,0.457791,0.208755,0.333454,0.55303
55.3244,7.55249e-09,0.449716,0.205074,0.328113,0.982903,0.457539,0.208641,0.33382,0.553244
55.3458,7.65437e-09,0.449466,0.20496,0.328472,0.982899,0.457286,0.208527,0.334187,0.553458
55.3671,7.75763e-09,0.449216,0.204847,0.328831,0.982895,0.457034,0.208412,0.334554,0.553671
55.3885,7.86228e-09,0.448967,0.204733,0.329191,0.982891,0.456782,0.208297,0.334921,0.553885
55.4099,7.96836e-09,0.448717,0.204619,0.32955,0.982887,0.45653,0.208182,0.335288,0.554099
55.4313,8.07586e-09,0.448467,0.204505,0.32991,0.982883,0.456277,0.208067,0.335656,0.554313
55.4527,8.18482e-09,0.448217,0.204391,0.33027,0.982879,0.456025,0.207951,0.336024,0.554527
55.474,8.29526e-09,0.447968,0.204276,0.330631,0.982875,0.455773,0.207835,0.336391,0.55474
55.4954,8.40719e-09,0.447718,0.204161,0.330991,0.982871,0.455521,0.207719,0.33676,0.554954
55.5168,8.52063e-09,0.447469,0.204046,0.331352,0.982867,0.455269,0.207603,0.337128,0.555168
55.5382,8.63561e-09,0.447219,0.20393,0.331713,0.982862,0.455017,0.207486,0.337497,0.555382
55.5596,8.75214e-09,0.44697,0.203814,0.332074,0.982858,0.454765,0.207369,0.337865,0.555596
55.5811,8.87025e-09,0.446721,0.203698,0.332435,0.982854,0.454514,0.207252,0.338234,0.555811
55.6025,8.98996e-09,0.446471,0.203582,0.332797,0.98285,0.454262,0.207134,0.338604,0.556025
55.6239,9.11129e-09,0.446222,0.203466,0.333159,0.982846,0.45401,0.207017,0.338973,0.556239
55.6453,9.23426e-09,0.445973,0.203349,0.33352,0.982842,0.453758,0.206899,0.339343,0.556453
55.6667,9.3589e-09,0.445724,0.203232,0.333883,0.982838,0.453507,0.20678,0.339713,0.556667
55.6882,9.48522e-09,0.445475,0.203114,0.334245,0.982834,0.453255,0.206662,0.340083,0.556882
55.7096,9.61325e-09,0.445226,0.202997,0.334608,0.98283,0.453004,0.206543,0.340453,0.557096
55.731,9.74301e-09,0.444977,0.202879,0.33497,0.982826,0.452752,0.206424,0.340824,0.55731
55.7525,9.87454e-09,0.444728,0.202761,0.335336,0.982825,0.4525,0.206304,0.341196,0.557525
55.7739,1.00079e-08,0.444479,0.202642,0.335699,0.982821,0.452248,0.206184,0.341567,0.557739
55.7954,1.0143e-08,0.44423,0.202524,0.336063,0.982817,0.451997,0.206065,0.341939,0.557954
55.8168,1.028e-08,0.443981,0.202405,0.336427,0.982813,0.451746,0.205944,0.34231,0.558168
55.8383,1.04188e-08,0.443733,0.202286,0.336791,0.982809,0.451494,0.205824,0.342682,0.558383
55.8598,1.05595e-08,0.443484,0.202166,0.337155,0.982805,0.451243,0.205703,0.343054,0.558598
55.8812,1.07021e-08,0.443235,0.202046,0.337519,0.982801,0.450992,0.205582,0.343426,0.558812
55.9027,1.08466e-08,0.442987,0.201926,0.337884,0.982797,0.450741,0.205461,0.343798,0.559027
55.9242,1.09931e-08,0.442738,0.201806,0.338248,0.982793,0.45049,0.205339,0.34417,0.559242
55.9457,1.11416e-08,0.44249,0.201686,0.338613,0.982789,0.450239,0.205218,0.344543,0.559457
55.9671,1.12921e-08,0.442242,0.201565,0.338978,0.982785,0.449988,0.205096,0.344916,0.559671
55.9886,1.14447e-08,0.441993,0.201444,0.339344,0.982781,0.449737,0.204973,0.345289,0.559886
56.0101,1.15993e-08,0.441745,0.201323,0.339709,0.982777,0.449487,0.204851,0.345663,0.560101
56.0316,1.1756e-08,0.441497,0.201201,0.340075,0.982773,0.449236,0.204728,0.346036,0.560316
56.0531,1.19149e-08,0.441249,0.201079,0.340441,0.982769,0.448985,0.204605,0.34641,0.560531
56.0746,1.20758e-08,0.441001,0.200957,0.340807,0.982765,0.448735,0.204482,0.346784,0.560746
56.0961,1.2239e-08,0.440753,0.200835,0.341173,0.982761,0.448484,0.204358,0.347158,0.560961
56.1177,1.24044e-08,0.440505,0.200712,0.34154,0.982757,0.448234,0.204234,0.347532,0.561177
56.1392,1.2572e-08,0.440257,0.20059,0.341907,0.982753,0.447983,0.20411,0.347907,0.561392
56.1607,1.27419e-08,0.440009,0.200467,0.342274,0.982749,0.447733,0.203986,0.348282,0.561607
56.1822,1.29141e-08,0.439761,0.200343,0.342641,0.982745,0.447482,0.203861,0.348657,0.561822
56.2037,1.30886e-08,0.439513,0.20022,0.343008,0.982741,0.447232,0.203736,0.349032,0.562037
56.2253,1.32655e-08,0.439266,0.200096,0.343376,0.982737,0.446982,0.203611,0.349407,0.562253
56.2468,1.34448e-08,0.439018,0.199972,0.343743,0.982733,0.446732,0.203485,0.349783,0.562468
56.2684,1.36265e-08,0.438771,0.199847,0.344111,0.982729,0.446482,0.203359,0.350159,0.562684
56.2899,1.38107e-08,0.438523,0.199723,0.344479,0.982725,0.446232,0.203233,0.350535,0.562899
56.3115,1.39973e-08,0.438276,0.199598,0.344848,0.982721,0.445982,0.203107,0.350911,0.563115
56.333,1.41866e-08,0.438028,0.199473,0.345219,0.98272,0.445731,0.20298,0.351289,0.56333
56.3546,1.43784e-08,0.437781,0.199347,0.345588,0.982716,0.445481,0.202853,0.351666,0.563546
56.3761,1.45728e-08,0.437534,0.199221,0.345957,0.982712,0.445231,0.202726,0.352043,0.563761
56.3977,1.47698e-08,0.437287,0.199095,0.346326,0.982708,0.444981,0.202599,0.35242,0.563977
56.4193,1.49695e-08,0.437039,0.198969,0.346695,0.982704,0.444732,0.202471,0.352797,0.564193
56.4408,1.51719e-08,0.436792,0.198843,0.347065,0.9827,0.444482,0.202343,0.353175,0.564408
56.4624,1.53771e-08,0.436545,0.198716,0.347435,0.982696,0.444232,0.202215,0.353552,0.564624
56.484,1.5585e-08,0.436299,0.198589,0.347805,0.982692,0.443983,0.202087,0.35393,0.56484
56.5056,1.57958e-08,0.436052,0.198462,0.348175,0.982688,0.443734,0.201958,0.354308,0.565056
56.5272,1.60094e-08,0.435805,0.198334,0.348545,0.982684,0.443484,0.201829,0.354687,0.565272
56.5488,1.62259e-08,0.435558,0.198207,0.348916,0.98268,0.443235,0.2017,0.355065,0.565488
56.5704,1.64454e-08,0.435312,0.198079,0.349286,0.982676,0.442986,0.20157,0.355444,0.565704
56.592,1.66678e-08,0.435065,0.19795,0.349657,0.982672,0.442737,0.201441,0.355823,0.56592
56.6136,1.68933e-08,0.434818,0.197822,0.350028,0.982669,0.442487,0.201311,0.356202,0.566136
56.6352,1.71218e-08,0.434572,0.197693,0.3504,0.982665,0.442238,0.201181,0.356581,0.566352
56.6568,1.73534e-08,0.434326,0.197564,0.350771,0.982661,0.441989,0.20105,0.356961,0.566568
56.6784,1.75881e-08,0.434079,0.197435,0.351143,0.982657,0.441741,0.200919,0.35734,0.566784
56.7001,1.78261e-08,0.433833,0.197305,0.351515,0.982653,0.441492,0.200788,0.35772,0.567001
56.7217,1.80672e-08,0.433587,0.197175,0.351887,0.982649,0.441243,0.200657,0.3581,0.567217
56.7433,1.83117e-08,0.433341,0.197045,0.352259,0.982645,0.440994,0.200525,0.35848,0.567433
56.765,1.85594e-08,0.433095,0.196915,0.352631,0.982641,0.440746,0.200393,0.358861,0.56765
56.7866,1.88105e-08,0.432849,0.196784,0.353004,0.982637,0.440497,0.200261,0.359241,0.567866
56.8083,1.9065e-08,0.432603,0.196653,0.353377,0.982633,0.440249,0.200129,0.359622,0.568083
56.8299,1.9323e-08,0.432357,0.196522,0.35375,0.982629,0.44,0.199996,0.360003,0.568299
56.8516,1.95844e-08,0.432111,0.196391,0.354123,0.982625,0.439752,0.199863,0.360384,0.568516
56.8732,1.98495e-08,0.431866,0.196259,0.354496,0.982621,0.439504,0.19973,0.360766,0.568732
56.8949,2.01181e-08,0.43162,0.196127,0.35487,0.982617,0.439256,0.199597,0.361147,0.568949
56.9165,2.03904e-08,0.431375,0.195995,0.355246,0.982616,0.439006,0.199463,0.361531,0.569165
56.9382,2.06664e-08,0.431129,0.195863,0.35562,0.982612,0.438758,0.199329,0.361913,0.569382
56.9599,2.09461e-08,0.430884,0.19573,0.355994,0.982608,0.43851,0.199194,0.362295,0.569599
56.9816,2.12297e-08,0.430638,0.195597,0.356369,0.982604,0.438262,0.19906,0.362678,0.569816
57.0033,2.15171e-08,0.430393,0.195464,0.356743,0.9826,0.438014,0.198925,0.36306,0.570033
