t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
757,3.96381e-24,6.25857e-28,5.44474e-27,5.30239e-28,2.49069e-27,-4.7286e-30,-2.1593e-28,6.30982e-31,2.30305e-28
758,2.30547e-24,2.58067e-28,-1.19871e-28,-3.01074e-29,6.53173e-28,1.81902e-30,2.14122e-28,7.00055e-31,-5.75093e-29
759,1.33707e-24,1.85174e-27,4.64343e-27,1.14509e-28,1.24933e-27,2.06668e-29,1.09661e-27,8.32139e-31,2.5162e-28
760,7.48207e-25,-1.63338e-28,2.37526e-27,4.46357e-28,2.54884e-27,6.2928e-30,-3.21002e-28,3.08893e-31,2.66985e-28
761,4.19551e-25,2.23838e-27,1.72443e-27,-1.20472e-28,4.61308e-28,2.81425e-30,7.17807e-28,6.89855e-32,-4.65116e-29
762,2.36432e-25,7.81615e-28,5.80373e-27,1.58412e-28,1.77342e-27,2.46464e-29,5.08441e-28,7.68002e-31,2.18131e-28
763,1.25361e-25,1.16754e-27,-1.2202e-27,7.20679e-28,1.55765e-27,2.68629e-30,-2.86067e-28,-3.26916e-32,2.36815e-28
764,7.57589e-26,2.88973e-27,3.82863e-27,-4.52686e-29,3.60876e-28,1.42483e-29,8.33206e-28,-5.38942e-32,-4.70404e-29
765,3.93306e-26,-6.45581e-28,1.75393e-27,3.53489e-28,1.73129e-27,5.10491e-29,-1.34475e-28,6.27275e-31,2.67902e-28
766,2.87888e-26,5.26571e-27,4.86756e-28,5.77104e-28,7.34786e-28,2.77925e-30,1.90503e-28,6.21249e-32,1.37112e-28
767,1.97713e-26,-4.29971e-28,5.21968e-27,-6.42864e-29,5.77559e-28,3.54429e-29,5.96075e-28,7.32759e-31,-1.31642e-29
768,1.24244e-26,3.46149e-27,-1.37782e-27,6.35719e-28,9.47659e-28,1.96673e-29,-7.67005e-29,4.21382e-31,1.70659e-28
769,1.59163e-26,3.87328e-27,3.69834e-27,2.28818e-28,2.21018e-28,9.01742e-30,3.30874e-28,4.33855e-31,2.70579e-29
770,9.19448e-27,1.6683e-28,1.46746e-27,1.90239e-28,7.1728e-28,2.90697e-29,1.76435e-28,2.75552e-31,1.36883e-29
771,1.32044e-26,8.11366e-27,-5.11084e-28,2.41436e-28,2.7378e-28,-3.66132e-30,4.96847e-29,8.73968e-32,8.25241e-29
772,9.42526e-27,-1.53701e-27,4.52147e-27,1.40225e-28,2.6603e-28,3.64532e-29,1.21711e-28,2.59304e-31,6.45322e-30
773,1.20539e-26,7.72481e-27,-1.66956e-27,1.64763e-28,5.06009e-28,-7.89469e-30,-7.23076e-29,2.11831e-31,3.70444e-29
774,1.06259e-26,-2.67165e-28,3.93381e-27,3.52795e-29,3.69378e-29,1.94775e-29,1.2034e-28,1.1047e-32,9.79567e-30
775,1.14469e-26,5.54775e-27,6.71502e-29,1.65441e-28,4.75093e-28,-5.50175e-31,-8.07766e-29,6.87016e-32,6.98664e-30
776,1.2917e-26,4.20447e-27,1.69683e-27,-3.47463e-29,1.1234e-28,2.20618e-29,8.62073e-30,4.88134e-31,-5.45749e-30
777,1.09489e-26,1.51696e-27,2.43489e-27,7.49193e-29,2.61562e-28,2.80209e-29,3.96603e-29,3.93425e-31,1.5248e-30
778,1.50186e-26,8.11812e-27,-5.77973e-28,1.86425e-30,2.25548e-28,2.68407e-29,-5.50611e-29,4.21778e-31,2.3589e-29
779,8.95365e-27,-6.08394e-28,2.35633e-27,3.65697e-29,1.07768e-28,1.67088e-29,1.09751e-28,4.8019e-32,-1.56182e-29
780,1.65999e-26,1.08737e-26,-1.15153e-27,-5.00571e-30,2.9611e-28,1.49227e-29,-1.91319e-29,5.02549e-31,1.9528e-29
781,8.28392e-27,-2.00012e-27,2.64905e-27,3.93903e-30,4.31229e-29,1.115e-29,8.19144e-29,-4.29598e-32,-1.02279e-29
782,1.58415e-26,9.88317e-27,-8.64934e-28,8.82004e-30,2.76077e-28,1.15736e-29,3.18141e-29,9.77558e-32,5.06727e-31
783,9.09523e-27,-1.69716e-27,1.64949e-27,6.16733e-30,5.2908e-29,5.68165e-30,9.68233e-30,7.5842e-31,6.09243e-30
784,1.4908e-26,8.19911e-27,-4.00192e-28,-3.27075e-31,3.4679e-28,-1.0508e-30,4.86154e-29,1.76259e-31,-8.11859e-30
785,9.84012e-27,-1.44657e-27,8.7397e-28,-2.36517e-30,1.20054e-28,1.06286e-30,-1.64194e-29,8.79662e-31,2.67943e-29
786,1.38955e-26,7.8835e-27,9.44713e-29,-1.25596e-29,3.03904e-28,-1.96892e-31,6.67763e-29,4.81982e-31,-9.52413e-30
787,1.04992e-26,3.81163e-28,1.62907e-28,2.82497e-29,1.53952e-28,4.63156e-30,-1.0764e-29,1.60147e-30,2.4019e-29
788,1.36664e-26,6.16948e-27,1.02805e-28,-2.93379e-29,2.45053e-28,-1.34526e-30,-3.34641e-30,2.03034e-30,1.16433e-30
789,1.02779e-26,5.10013e-28,3.59837e-29,9.96038e-29,1.9466e-28,1.1478e-29,-2.05987e-29,2.78582e-31,1.33015e-29
790,1.13895e-26,4.58043e-27,-2.17545e-29,1.70303e-29,1.92083e-28,8.80489e-30,2.14659e-29,5.77595e-31,1.71718e-29
791,1.10521e-26,2.3624e-28,-1.58931e-29,1.77418e-28,2.64527e-28,4.43804e-30,-1.91952e-29,2.63261e-31,2.9917e-30
792,1.02178e-26,4.35334e-27,-3.51933e-30,3.17348e-29,1.44684e-28,7.45202e-30,2.32597e-29,4.7475e-31,3.39534e-29
793,1.28438e-26,3.67958e-28,-7.17499e-29,2.16458e-28,1.61566e-28,-2.09189e-30,-2.98655e-29,9.40096e-31,8.43538e-31
794,1.20453e-26,4.97834e-27,-2.04608e-30,2.03718e-28,1.20525e-28,3.19514e-30,3.03083e-29,1.38538e-31,3.84655e-29
795,9.46872e-27,-3.6773e-28,-3.45561e-30,3.37529e-28,1.71849e-28,-5.85704e-31,-2.5115e-29,9.25316e-31,1.36272e-29
796,1.29967e-26,5.43183e-27,-3.13212e-29,2.27276e-28,8.96266e-29,2.10048e-30,1.11772e-29,2.45123e-31,2.7076e-29
797,1.16041e-26,1.27002e-27,8.56975e-29,5.36786e-28,1.02486e-28,-1.56772e-30,-3.59523e-29,-6.96483e-32,2.73615e-29
798,1.18014e-26,5.90244e-27,-1.43021e-29,1.88713e-28,5.10642e-29,-8.40513e-31,-1.34086e-29,6.11067e-31,2.05397e-29
799,1.17452e-26,2.36055e-27,2.62411e-28,6.33609e-28,6.62004e-29,-3.43515e-30,-6.27374e-30,-1.5223e-31,2.51237e-29
800,1.06387e-26,3.31627e-27,6.76218e-29,1.17543e-28,8.90696e-29,4.16878e-31,-6.89067e-30,2.36293e-31,1.88937e-29
801,1.30781e-26,5.13312e-27,4.17367e-28,1.00197e-27,5.53544e-29,-6.44342e-30,6.85613e-30,8.39414e-31,1.36483e-29
802,8.12571e-27,1.71806e-27,-1.82351e-28,1.24378e-29,5.00219e-29,6.19563e-30,-1.18681e-29,6.95923e-32,2.54459e-29
803,1.70002e-26,8.89783e-27,7.86416e-28,1.11662e-27,1.98888e-28,-6.00735e-30,4.56595e-29,-1.24611e-31,5.8353e-30
804,5.3389e-27,-1.08465e-27,-7.07927e-29,-2.39959e-28,4.09366e-29,3.35447e-30,-6.7466e-29,4.48144e-31,2.99142e-29
805,1.73505e-26,9.19324e-27,1.30615e-27,1.02978e-27,5.63951e-28,-4.15842e-30,1.76037e-28,1.6686e-31,-5.42599e-30
806,7.38708e-27,7.48913e-28,-1.33147e-28,-2.29199e-28,2.51816e-29,9.11716e-30,-9.93396e-29,1.79688e-30,2.69329e-29
807,1.66432e-26,7.86815e-27,1.34723e-27,1.03269e-27,8.24894e-28,-3.03463e-30,2.26488e-28,1.75484e-31,-1.04292e-29
808,9.87802e-27,4.40986e-27,3.25451e-28,-4.40156e-29,1.29387e-28,6.29348e-30,-9.1035e-29,1.03091e-30,3.46749e-29
809,1.0785e-26,2.62412e-27,1.16712e-27,5.17868e-28,1.19309e-27,3.296e-30,3.78721e-28,3.03287e-31,1.46428e-30
810,1.7151e-26,9.47486e-27,9.17877e-28,2.83031e-28,5.95837e-28,6.66761e-31,6.48864e-29,4.93665e-31,2.98945e-29
811,6.82356e-27,2.90291e-28,3.63089e-28,1.21014e-28,1.25123e-27,1.92944e-29,1.57957e-28,3.16855e-31,4.6795e-29
812,1.76501e-26,7.51489e-27,3.25642e-27,3.29323e-28,1.44743e-27,-5.20336e-30,3.80008e-28,4.10026e-31,1.21001e-29
813,8.74377e-27,4.05419e-27,6.8854e-29,-8.97245e-30,2.75272e-28,2.04302e-29,-1.5244e-28,2.31621e-31,1.27889e-28
814,1.17239e-26,1.38097e-27,3.05655e-27,2.81783e-28,2.40951e-27,5.20859e-30,6.28899e-28,1.14676e-31,-2.00767e-29
815,1.58815e-26,1.0169e-26,6.14146e-28,1.61644e-28,1.17694e-28,-2.38351e-30,-2.62292e-28,2.78166e-31,1.86889e-28
816,1.05356e-26,3.50978e-28,3.04193e-27,8.32883e-29,2.50734e-27,3.91056e-29,7.28019e-28,6.57549e-31,-3.79949e-29
817,1.19979e-26,4.7946e-27,2.3076e-27,2.22307e-28,9.00117e-28,-1.54125e-30,-9.5427e-29,5.79423e-31,2.57747e-28
818,1.54633e-26,7.09956e-27,2.21795e-27,2.2184e-28,1.28409e-27,4.95267e-29,3.81712e-28,4.95924e-31,-3.10588e-29
819,8.4796e-27,-6.25313e-28,3.07364e-27,1.97518e-28,2.06643e-27,2.74281e-29,4.00009e-28,6.56833e-31,2.92783e-28
820,1.65444e-26,7.27366e-27,2.4267e-27,2.33529e-28,7.15021e-28,7.98876e-30,1.56065e-28,1.52179e-30,6.20748e-29
821,1.39423e-26,3.61072e-27,3.78612e-27,2.20006e-28,2.09227e-27,3.32896e-29,3.54247e-28,5.53415e-31,1.66572e-28
822,8.82499e-27,-4.69342e-28,4.87937e-27,2.38388e-28,7.63546e-28,-8.49102e-30,3.87945e-28,2.98253e-30,1.86517e-28
823,1.39064e-26,5.81036e-27,1.35142e-27,3.66895e-28,1.72085e-27,1.22324e-30,-1.7442e-28,2.02915e-30,1.53828e-30
824,1.362e-26,2.15166e-27,6.14234e-27,1.94709e-28,1.47552e-27,5.11115e-30,9.78768e-28,9.82573e-31,4.08487e-28
825,7.00395e-27,-2.20908e-28,2.02972e-27,2.79717e-28,1.27542e-27,4.11421e-30,9.58715e-31,3.93584e-30,-6.43169e-29
826,1.63041e-26,5.02428e-27,3.14921e-27,4.30456e-28,1.93378e-27,-3.13713e-31,1.17449e-28,9.40854e-32,3.43032e-28
827,1.6196e-26,2.65118e-27,8.68522e-27,3.09721e-29,7.34341e-28,1.0653e-29,1.06954e-27,3.56943e-30,6.04071e-29
828,3.55576e-27,-7.38126e-28,-5.91123e-28,3.23355e-28,1.46205e-27,1.53455e-29,-6.23618e-28,5.43802e-30,1.06962e-28
829,1.59926e-26,3.03564e-27,3.94816e-27,5.23729e-28,1.25532e-27,-2.85379e-30,1.02142e-27,2.19468e-30,2.63366e-28
830,1.66631e-26,2.26113e-27,9.36574e-27,-1.13164e-29,8.4628e-28,1.23028e-29,6.92557e-28,4.36797e-30,-5.54159e-29
831,-4.04661e-28,-6.03209e-28,-4.13715e-27,1.25306e-28,1.8515e-27,2.46415e-29,-4.5817e-28,4.10511e-30,2.76835e-28
832,1.36084e-26,1.89934e-27,3.69941e-27,5.2703e-28,8.66563e-28,-2.70083e-30,9.01507e-28,2.65519e-30,6.05246e-29
833,2.0815e-26,2.70926e-27,1.12551e-26,7.1109e-29,6.88942e-28,2.31683e-29,5.45154e-28,3.92639e-30,6.18759e-29
834,3.38158e-27,5.27392e-28,-3.28503e-27,1.42823e-28,1.60901e-27,2.48925e-29,-1.17196e-28,2.97786e-30,2.18137e-28
835,6.39047e-27,-2.42784e-28,-2.28267e-27,4.28459e-28,8.00626e-28,1.89778e-29,4.66958e-28,1.5595e-30,-4.66614e-29
836,3.3304e-26,2.86063e-27,1.76201e-26,2.52295e-28,2.95634e-28,3.91302e-30,6.43233e-28,1.17238e-30,1.00122e-28
837,1.91683e-26,2.01914e-27,6.87772e-27,6.6935e-29,1.77219e-27,3.62036e-29,1.32115e-29,1.29393e-30,1.43588e-28
838,-2.02564e-27,9.76436e-29,-9.45007e-27,2.05134e-28,2.22446e-27,3.16355e-29,1.27352e-28,4.44463e-31,-4.66412e-29
839,1.32377e-26,6.47481e-28,3.76675e-27,2.0615e-28,2.16394e-28,1.56946e-29,2.74805e-28,7.7805e-31,1.68797e-28
840,3.04032e-26,2.21866e-27,1.49572e-26,1.3269e-28,8.18452e-28,4.71821e-30,2.65809e-28,2.87822e-33,9.71777e-29
841,1.48452e-26,1.72496e-27,3.16586e-27,5.50129e-29,2.12044e-27,1.13712e-29,3.37476e-28,5.52141e-31,-2.97572e-29
842,-2.14632e-27,-1.11219e-28,-6.7206e-27,3.26595e-29,1.50488e-27,8.04782e-30,2.36913e-29,2.81688e-31,1.4452e-28
843,7.16355e-27,7.51111e-28,1.00054e-27,3.74794e-29,2.59948e-28,-3.97791e-31,2.69024e-28,3.501e-31,1.02841e-28
844,1.83055e-26,1.58101e-27,8.71698e-27,4.30159e-29,3.38564e-28,3.27895e-30,5.92749e-28,1.19885e-30,-3.97458e-29
845,1.28203e-26,1.54754e-27,3.40019e-27,-1.99978e-29,1.34696e-27,9.42501e-30,3.14623e-28,1.62451e-30,1.0176e-28
846,9.20919e-28,1.1798e-28,-2.76035e-27,-1.60931e-30,9.7346e-28,6.85025e-30,3.17242e-29,1.78008e-30,1.86035e-28
847,6.39508e-28,1.72651e-28,-1.79986e-27,-1.77067e-29,3.04044e-28,2.59397e-29,-1.39648e-28,3.30918e-31,1.07786e-29
848,9.06564e-27,1.12143e-27,3.55485e-27,-3.49289e-29,8.06953e-30,1.39502e-29,2.42642e-28,6.59977e-31,3.28427e-29
849,1.24255e-26,1.99209e-27,4.73539e-27,3.69209e-29,4.52392e-28,1.06384e-29,6.07452e-28,1.08884e-30,1.40721e-28
850,4.93271e-27,5.46698e-28,4.46378e-28,2.07864e-29,6.11513e-28,9.09646e-30,1.35742e-28,1.07443e-30,3.78512e-29
851,5.36074e-28,3.14032e-29,-1.48521e-27,6.53573e-29,5.07092e-28,2.82917e-29,-2.58002e-28,6.85894e-31,8.63643e-30
852,3.60113e-27,2.89432e-28,2.98837e-28,8.06661e-29,1.08247e-28,1.65305e-29,-1.12876e-28,1.93185e-31,1.00006e-28
853,8.40496e-27,1.5839e-27,3.12293e-27,2.73702e-28,2.18454e-29,5.04919e-30,3.20156e-28,1.65544e-31,9.55176e-29
854,6.19033e-27,7.7911e-28,2.17707e-27,2.13889e-28,1.84077e-28,5.89636e-30,3.93721e-28,1.32966e-30,1.04612e-29
855,2.01748e-27,1.78488e-28,-3.58255e-28,6.20347e-29,3.86014e-28,3.0962e-31,8.5226e-30,2.64731e-31,-2.52327e-30
856,1.41782e-27,-1.00158e-28,-4.73398e-28,7.47774e-29,3.44464e-28,1.16003e-29,-2.07116e-28,2.38772e-31,8.38936e-29
857,4.25321e-27,7.67331e-28,6.58556e-28,2.948e-28,9.06905e-29,2.20446e-30,5.52492e-29,-2.06717e-32,8.60273e-29
858,6.12747e-27,1.2266e-27,1.36226e-27,2.96497e-28,2.23533e-29,5.93711e-30,4.3614e-28,2.17994e-31,1.91548e-29
859,3.43613e-27,3.20404e-28,7.02746e-28,1.56641e-28,1.73908e-28,1.4346e-30,1.21144e-28,-1.09537e-31,3.04499e-30
860,1.53465e-27,-3.03237e-28,-2.52726e-29,2.4903e-29,2.51365e-28,1.07171e-30,-1.21449e-28,3.02097e-31,4.05009e-29
861,2.61367e-27,3.59064e-28,-1.30008e-28,-3.07952e-29,1.86622e-28,7.66488e-30,-6.15788e-29,2.4981e-31,3.32026e-29
862,4.2261e-27,1.54292e-27,1.58883e-28,1.26365e-28,6.88463e-29,6.55901e-30,1.19273e-28,3.73252e-31,1.05119e-29
863,3.4721e-27,6.92789e-28,3.80197e-28,2.51058e-28,3.05799e-29,3.12017e-30,3.00978e-28,3.24008e-31,3.22134e-30
864,1.68524e-27,-2.19131e-28,3.72482e-28,1.6283e-28,1.81335e-28,1.52467e-29,3.67351e-29,3.37154e-31,3.71769e-29
865,1.43139e-27,1.11115e-28,9.18939e-30,7.73443e-30,2.45079e-28,1.51545e-29,-6.1904e-29,1.22485e-31,2.33009e-29
866,2.86885e-27,1.16923e-27,-7.11346e-29,-9.21173e-30,1.33553e-28,2.52168e-29,3.07623e-30,6.24135e-31,1.08325e-29
867,4.25698e-27,2.05342e-27,7.63485e-29,5.44686e-29,3.97172e-29,2.34449e-29,1.26203e-28,1.18916e-30,1.26426e-29
868,1.90257e-27,-7.35209e-29,2.28048e-28,2.35515e-28,4.53584e-29,1.79653e-29,1.1154e-28,1.99902e-30,4.06997e-29
869,7.83683e-28,-4.78848e-28,1.15169e-28,2.49696e-28,1.48825e-28,7.1553e-30,2.65335e-29,5.37374e-31,3.41168e-29
870,2.63692e-27,1.67969e-27,5.38617e-31,1.90787e-29,1.07285e-28,3.32644e-30,-1.20795e-29,4.5528e-30,9.39591e-30
871,3.45404e-27,2.26345e-27,1.38894e-29,-8.03324e-30,6.69692e-29,6.57772e-30,9.66733e-30,1.50177e-30,9.50905e-30
872,2.73536e-27,9.33195e-28,2.00331e-28,1.19267e-28,1.21128e-29,4.48165e-30,1.2204e-29,3.454e-30,4.0206e-29
873,5.44121e-28,-6.83387e-28,2.81331e-29,2.77274e-28,9.96155e-30,3.36721e-30,-1.06434e-30,-2.22402e-31,3.71412e-29
874,1.43011e-27,7.41101e-28,9.49318e-29,1.07793e-28,3.73714e-29,2.08553e-30,6.77167e-30,1.61079e-30,9.9406e-30
875,4.65624e-27,3.5734e-27,9.92241e-29,-1.10594e-29,6.37329e-29,2.75368e-30,-4.43308e-30,1.78923e-30,1.36901e-29
876,3.02643e-27,1.53568e-27,-5.43801e-29,4.6796e-29,8.12219e-29,2.31937e-30,-1.84386e-29,1.19696e-30,3.34646e-29
877,1.62857e-27,-1.31434e-28,-1.37469e-29,1.95261e-28,6.13623e-29,-2.19635e-30,-2.72921e-29,1.19464e-30,4.39493e-29
878,1.63305e-27,3.2848e-28,1.44908e-28,1.44647e-28,6.30863e-29,-6.14964e-30,-6.26229e-32,-1.73337e-31,2.54759e-29
879,3.15493e-27,2.09438e-27,2.04587e-28,7.40085e-31,5.05437e-29,-4.35682e-32,4.16686e-29,1.64592e-30,2.13417e-29
880,4.56228e-27,2.68444e-27,2.19607e-28,-3.15241e-29,1.33495e-28,-8.33972e-31,1.12275e-29,3.63937e-31,3.53042e-29
881,2.94409e-27,8.13721e-28,1.61556e-28,-3.74868e-29,1.13192e-28,8.04306e-30,2.61826e-29,9.57097e-31,2.49066e-29
882,1.40206e-27,-5.49115e-28,-1.46096e-29,1.11926e-28,9.97142e-29,-2.4769e-30,8.17647e-29,4.77235e-31,1.78992e-29
883,3.75339e-27,1.59681e-27,3.95303e-28,2.95938e-28,1.07616e-28,6.31431e-30,1.14165e-28,1.31012e-30,2.21692e-29
884,4.98032e-27,2.91617e-27,2.40909e-28,6.07412e-29,1.88179e-28,1.90653e-29,1.0371e-28,1.79616e-30,2.36979e-29
885,3.90564e-27,1.56397e-27,4.82734e-28,-6.8674e-29,1.04167e-28,2.43839e-29,9.21912e-29,-7.0317e-32,1.49848e-29
886,2.33674e-27,-5.11933e-28,3.72101e-28,1.08993e-28,9.62748e-29,3.68737e-29,1.86101e-28,6.65219e-31,-1.73165e-30
887,3.28115e-27,7.892e-28,1.85041e-28,1.73677e-28,1.11126e-28,1.12938e-29,2.41681e-28,5.10023e-31,1.03003e-29
888,4.12796e-27,2.00931e-27,1.69039e-28,2.17487e-28,8.28988e-29,2.87309e-29,1.97675e-28,3.79314e-30,4.03717e-30
889,4.38441e-27,1.62099e-27,3.76849e-28,2.13674e-29,4.9533e-29,1.95574e-29,1.67228e-28,1.9567e-30,-9.20408e-31
890,3.33188e-27,1.68706e-28,2.38619e-28,9.85251e-30,1.21141e-29,2.01198e-29,1.31073e-28,8.28579e-31,-1.56219e-30
891,2.74443e-27,1.39134e-28,1.03637e-28,7.37449e-29,3.73321e-30,2.5931e-29,1.77514e-28,6.33762e-31,1.76018e-30
892,2.35923e-27,6.79837e-28,-8.30028e-29,5.9063e-29,9.7031e-30,1.60243e-29,2.87875e-28,1.77638e-30,3.81921e-30
893,3.1961e-27,1.32566e-27,-4.83845e-29,5.47934e-29,7.95382e-29,-4.28881e-30,9.63614e-29,1.38352e-30,3.6142e-30
894,3.42253e-27,8.21403e-28,2.40694e-29,-2.7749e-29,5.11678e-29,3.46338e-29,1.49064e-29,8.23547e-31,-1.63321e-30
895,2.24528e-27,-2.02652e-28,-3.69497e-29,1.93101e-30,3.97591e-29,1.03252e-29,2.3312e-29,1.95913e-30,9.55668e-30
896,2.24475e-27,-8.06727e-31,3.45817e-28,-4.32903e-30,1.2444e-29,2.04733e-29,7.91328e-29,3.88989e-31,1.34961e-29
897,2.72361e-27,8.17231e-28,2.75075e-28,3.04456e-29,5.43463e-30,3.50419e-30,7.44376e-29,3.02949e-30,-3.14221e-30
898,3.03071e-27,1.2575e-27,-2.52034e-28,5.4968e-29,7.47977e-29,-6.79827e-30,5.48203e-29,1.92106e-31,1.36869e-29
899,2.36998e-27,2.76081e-28,-4.13408e-28,2.1494e-28,3.27715e-29,-5.62775e-30,-2.45175e-29,1.65457e-30,3.45397e-29
900,2.24131e-27,-2.48775e-28,5.68544e-28,1.47522e-28,1.11904e-29,1.48759e-29,2.61921e-29,3.10019e-32,4.02894e-29
901,2.85046e-27,3.28785e-28,1.11108e-27,7.96636e-29,1.5814e-29,2.24308e-29,6.81167e-29,2.07287e-30,4.89882e-29
902,3.0968e-27,7.60944e-28,3.92541e-28,2.01663e-28,5.70311e-29,1.95163e-29,6.9093e-29,7.48932e-31,1.77332e-29
903,2.03896e-27,3.9286e-28,-8.0158e-28,2.73253e-28,4.34e-29,1.48712e-29,4.53058e-29,1.89767e-31,1.73232e-29
904,2.38601e-27,-7.74999e-29,-1.50567e-29,1.40414e-28,1.97278e-29,2.67621e-29,2.64282e-30,-1.6512e-33,4.0137e-29
905,2.96993e-27,-4.89012e-29,1.02029e-27,1.78967e-28,8.84605e-29,1.7466e-29,4.15548e-29,1.37467e-31,4.69217e-29
906,3.8623e-27,3.63342e-28,1.54058e-27,2.71745e-28,2.02678e-28,1.93096e-29,6.71732e-29,1.62789e-31,1.10127e-29
907,2.86392e-27,2.45118e-28,4.85928e-28,8.70431e-29,2.09365e-28,2.23249e-29,-2.82335e-29,2.60113e-31,9.66025e-30
908,1.68706e-27,1.06858e-28,-1.01358e-27,1.32565e-28,1.10228e-28,5.50188e-30,-6.52693e-29,3.83378e-31,6.14605e-30
909,1.20488e-27,-1.24112e-28,-4.45471e-28,6.67691e-29,1.02044e-28,1.52017e-29,1.09851e-29,7.56793e-31,1.40082e-29
910,3.97658e-27,1.32683e-30,2.61438e-27,-1.19478e-29,2.05441e-28,1.76901e-29,-3.56223e-29,-1.93296e-32,2.1249e-29
911,3.96233e-27,1.82425e-28,1.95869e-27,2.87058e-29,3.85775e-28,7.36525e-30,-8.43869e-29,1.47569e-31,9.39824e-30
912,1.75779e-27,1.79989e-28,-7.00455e-28,-6.95961e-31,3.17593e-28,1.90074e-30,-9.21588e-29,9.10664e-31,3.61302e-32
913,-1.59703e-28,-6.45038e-29,-1.9723e-27,2.26566e-30,2.16734e-28,1.49177e-30,-1.71937e-29,2.50987e-31,2.15659e-30
914,2.33248e-27,-6.99871e-29,1.08541e-27,4.59486e-30,2.14443e-28,1.26684e-30,5.19901e-29,1.23072e-30,2.09268e-29
915,3.90284e-27,3.29141e-29,2.5323e-27,4.43084e-29,3.88297e-28,-7.76787e-31,-5.49238e-29,4.4346e-31,1.56464e-29
916,2.45963e-27,3.00624e-28,4.6988e-28,2.3519e-30,5.86878e-28,-1.93188e-30,-7.28825e-29,1.129e-30,1.19087e-29
917,2.94873e-28,1.63327e-28,-1.70984e-27,4.98356e-29,6.33172e-28,2.91817e-30,-2.89549e-29,5.21096e-31,-3.88872e-30
918,9.53472e-28,-1.0416e-28,-1.95591e-28,1.9351e-28,2.90664e-28,-6.37972e-30,1.27089e-29,1.17853e-30,-6.61882e-31
919,4.3294e-27,1.43261e-28,2.99262e-27,2.1325e-28,4.23329e-28,-3.36281e-30,3.50883e-30,2.02942e-31,2.88371e-29
920,4.28048e-27,2.3531e-28,2.50142e-27,8.12691e-29,9.40799e-28,-9.82814e-30,2.04303e-29,1.44638e-30,1.25891e-29
921,1.46048e-27,9.64207e-29,-6.53942e-28,8.54226e-29,8.53873e-28,-1.0832e-30,4.46709e-29,1.95141e-30,1.23265e-29
922,2.33215e-28,-4.13676e-29,-1.43698e-27,1.76823e-28,5.02011e-28,1.09849e-29,1.5097e-29,3.84431e-31,-9.29903e-30
923,3.88681e-27,2.0258e-28,2.28009e-27,2.36719e-28,2.91502e-28,2.60102e-29,-1.28786e-29,1.858e-30,-1.00845e-29
924,5.44109e-27,2.71649e-28,3.59505e-27,1.69582e-28,6.73923e-28,2.54815e-29,1.72882e-28,4.86907e-31,2.76941e-29
925,2.28741e-27,8.90829e-29,2.74508e-29,3.73322e-29,1.03412e-27,2.2856e-29,2.59578e-28,1.56065e-30,4.7813e-29
926,9.90649e-28,-1.47016e-29,-1.01706e-27,1.06597e-28,5.00221e-28,2.98651e-29,1.65335e-28,2.56911e-31,1.65396e-29
927,3.43526e-27,3.01771e-28,1.55607e-27,1.11242e-28,1.82407e-28,2.26836e-29,-9.35073e-31,5.87595e-31,-7.96574e-30
928,4.50462e-27,1.84939e-28,2.92378e-27,2.51564e-28,2.5942e-28,1.43274e-29,9.31245e-29,-4.93538e-33,2.45282e-29
929,2.34929e-27,1.05566e-28,5.3042e-28,1.43951e-28,6.04987e-28,1.47182e-29,2.55741e-28,4.20616e-31,5.75481e-29
930,1.00137e-27,2.44764e-29,-1.38975e-27,5.21786e-29,4.15269e-28,1.45409e-29,1.89308e-28,3.15932e-31,7.8512e-29
931,4.1092e-27,5.57099e-28,1.15168e-27,1.68026e-28,2.10791e-28,3.47142e-30,4.2339e-30,3.25058e-31,-8.28119e-30
932,4.41902e-27,3.62412e-28,2.63628e-27,1.59988e-28,4.07004e-29,5.32418e-30,-1.75671e-29,3.30893e-31,1.20948e-29
933,2.27215e-27,1.68583e-29,8.22531e-28,2.13773e-28,1.89571e-28,6.55844e-30,1.05162e-28,6.66897e-31,2.14323e-29
934,2.3029e-27,2.52092e-28,-6.112e-28,1.24519e-28,4.88542e-28,-2.77672e-30,1.0337e-28,3.08051e-31,4.78991e-29
935,3.1957e-27,5.73198e-28,1.03901e-28,2.72392e-28,3.1763e-28,1.06866e-29,-5.42719e-30,1.31357e-33,4.86024e-30
936,5.08369e-27,3.73806e-28,2.89958e-27,4.18143e-28,2.2305e-28,6.82695e-31,3.08564e-29,-4.46809e-31,-1.44592e-29
937,3.1981e-27,-2.41003e-29,1.88604e-27,3.7917e-28,1.49548e-28,-3.14144e-30,4.3152e-29,-1.04874e-31,2.75315e-30
938,1.90372e-27,-6.05131e-29,1.46097e-28,1.98299e-28,4.11045e-28,-3.18891e-30,3.49996e-30,1.4572e-32,6.61743e-30
939,3.05532e-27,4.62967e-28,-2.04418e-28,2.9679e-28,4.58775e-28,-5.87266e-30,-3.35279e-29,-1.12279e-31,4.37404e-30
940,5.2164e-27,7.43374e-28,2.53852e-27,3.45626e-28,4.19577e-28,3.75929e-32,2.01395e-29,-9.05655e-32,1.22389e-29
941,4.3081e-27,7.6128e-29,2.79799e-27,3.16183e-28,2.00693e-28,1.53669e-30,1.86203e-28,-6.86821e-32,4.81642e-30
