t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
0,0.687034,22.2957,0.211024,6.84815,0.0359988,1.16824,0.065943,2.13999
0,0.7175,23.6153,0.191515,6.30339,0.0343228,1.12968,0.0566618,1.86493
0,0.747097,24.934,0.172482,5.75651,0.031735,1.05914,0.0486863,1.62488
0,0.775662,26.245,0.153909,5.20761,0.0285194,0.964972,0.0419101,1.41806
0,0.80303,27.5413,0.135805,4.65767,0.0250073,0.857669,0.0361581,1.2401
0,0.829032,28.8153,0.118212,4.10877,0.0215395,0.748665,0.0312168,1.08503
0,0.853501,30.0591,0.101205,3.56429,0.0184279,0.649004,0.0268666,0.946204
0,0.876269,31.2648,0.0848976,3.0291,0.0159216,0.568073,0.0229117,0.817477
0,0.897175,32.4241,0.0694384,2.50952,0.0141814,0.51252,0.0192048,0.694065
0,0.916065,33.5288,0.0550071,2.01331,0.0132654,0.485524,0.0156627,0.573269
0,0.932793,34.5707,0.041807,1.54943,0.013127,0.486506,0.0122728,0.45485
0,0.947228,35.5419,0.0300559,1.12776,0.0136269,0.51131,0.00908875,0.341028
0,0.959254,36.4348,0.0199737,0.758652,0.0145551,0.552839,0.00621709,0.236141
0,0.968771,37.2423,0.0117702,0.452481,0.0156614,0.602068,0.00379747,0.145985
0,0.975699,37.9577,0.00563287,0.219136,0.0166898,0.649286,0.00197842,0.0769668
0,0.979978,38.5752,0.00171602,0.0675481,0.0174127,0.68542,0.000893111,0.0351558
0,0.98157,39.0895,0.000132476,0.00527565,0.0176593,0.703253,0.000637928,0.0254045
0,0.980458,39.4962,0.000948431,0.0382061,0.0173366,0.698378,0.00125704,0.0506378
0,0.976645,39.7918,0.0041819,0.170385,0.0164385,0.66976,0.00273483,0.111426
0,0.970155,39.9735,0.00980489,0.403993,0.0150432,0.619828,0.0049972,0.205901
0,0.961031,40.0394,0.0177488,0.73947,0.0132994,0.554092,0.00792119,0.330021
0,0.949332,39.9884,0.0279127,1.17576,0.0114031,0.48033,0.0113517,0.478165
0,0.935136,39.8202,0.0401724,1.71063,0.00956866,0.407455,0.0151226,0.643956
0,0.918532,39.5352,0.054391,2.34108,0.00799777,0.344238,0.0190793,0.821207
0,0.899621,39.1346,0.0704278,3.06369,0.00685134,0.298041,0.0230995,1.00485
0,0.878518,38.62,0.0881459,3.87494,0.00622741,0.27376,0.0271091,1.19173
0,0.855343,37.9941,0.107417,4.77142,0.00614855,0.273116,0.0310916,1.38108
0,0.830229,37.2597,0.128122,5.74997,0.00656025,0.294416,0.0350887,1.57474
0,0.803314,36.4205,0.150153,6.8076,0.00734051,0.332803,0.0391925,1.7769
0,0.774746,35.4808,0.173404,7.94134,0.00831918,0.380991,0.043531,1.99358
0,0.744678,34.4455,0.19777,9.14796,0.00930434,0.430377,0.0482477,2.23172
0,0.713273,33.32,0.223136,10.4236,0.010112,0.472373,0.053479,2.49823
0,0.680701,32.1106,0.249371,11.7636,0.0105948,0.499786,0.0593326,2.79889
0,0.647139,30.8242,0.276325,13.1618,0.010666,0.508037,0.0658693,3.13745
0,0.612773,29.4682,0.30382,14.6107,0.0103148,0.496039,0.0730919,3.51498
0,0.577794,28.0508,0.331653,16.1012,0.00961099,0.466596,0.0809416,3.92957
0,0.542401,26.5811,0.359598,17.6226,0.00869779,0.426247,0.0893032,4.37643
0,0.506799,25.0685,0.387408,19.1629,0.00777429,0.384551,0.0980188,4.84845
0,0.471194,23.5232,0.41483,20.7094,0.0070687,0.352887,0.106907,5.33708
0,0.435797,21.9556,0.441609,22.2484,0.00680663,0.342921,0.115788,5.83343
0,0.400817,20.3768,0.467502,23.7669,0.00717822,0.364927,0.124503,6.32951
0,0.366462,18.798,0.492288,25.2524,0.00830865,0.426199,0.132941,6.8193
0,0.332936,17.2306,0.515781,26.6934,0.0102361,0.529753,0.141046,7.29962
0,0.300436,15.686,0.537833,28.0807,0.0129003,0.673533,0.148831,7.77061
0,0.269148,14.1755,0.55834,29.4068,0.0161431,0.850228,0.156369,8.23568
0,0.239251,12.7103,0.577246,30.6664,0.0197224,1.04776,0.163781,8.70094
