t,T+R,N_0,N_1,N_2,N_3
222,1.47182,4.91879e-27,1.40707e-26,4.60318e-28,1.25928e-26
223,1.50083,6.67639e-27,1.02513e-26,3.24706e-28,1.11777e-26
224,1.5314,6.42764e-27,9.98313e-27,2.34196e-28,9.98353e-27
225,1.56319,5.80418e-27,1.21279e-26,3.83224e-28,6.93929e-27
226,1.59591,5.57612e-27,6.16676e-27,6.65025e-28,6.14208e-27
227,1.62926,9.20235e-27,2.46613e-27,7.94814e-28,4.74066e-27
228,1.66299,9.55324e-27,6.68848e-28,9.24973e-28,3.92814e-27
229,1.69688,9.29695e-27,-1.86734e-28,8.20724e-28,2.6024e-27
230,1.73076,8.92092e-27,3.23005e-27,1.12239e-27,1.80276e-27
231,1.76447,9.43207e-27,5.61279e-27,1.37532e-27,1.42098e-27
232,1.7979,1.21071e-26,3.53331e-27,9.61898e-28,1.25587e-27
233,1.83096,1.6245e-26,6.04316e-27,8.93716e-28,9.56899e-28
234,1.8636,1.45304e-26,9.03473e-27,9.91007e-28,1.03393e-27
235,1.89576,1.20297e-26,1.34819e-26,5.73002e-28,1.02401e-27
236,1.92744,1.43545e-26,9.74164e-27,3.00309e-28,9.89994e-28
237,1.95862,1.75143e-26,4.8681e-27,3.89208e-28,1.31461e-27
238,1.98932,1.89634e-26,6.80492e-27,3.97984e-28,2.10243e-27
239,2.01955,1.29811e-26,6.40332e-27,2.79878e-28,1.89428e-27
240,2.04937,1.19145e-26,6.96146e-27,1.42775e-28,2.00384e-27
241,2.07879,1.26007e-26,4.92034e-27,1.59089e-28,2.58328e-27
242,2.10787,1.5058e-26,1.89934e-27,2.03038e-28,2.80468e-27
243,2.13665,1.4024e-26,4.82048e-27,2.69402e-28,3.56368e-27
244,2.16517,1.07875e-26,3.89973e-27,2.19553e-28,4.03349e-27
245,2.19344,1.3087e-26,3.86666e-27,2.44014e-28,3.88143e-27
246,2.22146,1.88202e-26,2.20078e-27,2.61763e-28,4.6026e-27
247,2.24923,2.60375e-26,3.76834e-27,2.50465e-28,5.84302e-27
248,2.27666,2.57345e-26,3.98286e-27,3.41956e-28,6.41732e-27
249,2.30369,2.48906e-26,2.39518e-27,4.38385e-28,5.88693e-27
250,2.33019,3.39257e-26,1.63971e-27,2.78564e-28,5.5346e-27
251,2.35601,4.43389e-26,1.38492e-27,2.79473e-28,5.74621e-27
252,2.38097,4.01924e-26,1.46559e-27,4.45265e-28,5.62838e-27
253,2.40488,3.4233e-26,1.0631e-27,5.39173e-28,5.11128e-27
254,2.42754,4.01639e-26,3.858e-28,4.40941e-28,4.03378e-27
255,2.44876,4.59344e-26,-5.14902e-29,2.76755e-28,3.06092e-27
256,2.46839,4.71073e-26,2.09786e-28,7.87631e-29,1.90608e-27
257,2.48626,3.86287e-26,9.45959e-30,2.61745e-29,1.60219e-27
258,2.5023,3.99199e-26,-4.96857e-29,-4.97521e-29,9.56753e-28
259,2.51645,4.93343e-26,-5.92416e-30,-1.37147e-28,8.89362e-28
260,2.5287,4.90242e-26,-1.48781e-29,6.18378e-29,1.0238e-27
261,2.53912,4.61483e-26,1.56382e-28,1.62911e-29,1.55403e-27
262,2.54778,4.63741e-26,7.24697e-29,1.95088e-28,1.9785e-27
263,2.55483,5.80064e-26,6.27198e-28,3.50556e-28,2.40185e-27
264,2.56041,6.16863e-26,6.86903e-28,5.35243e-28,3.00575e-27
265,2.56469,5.53913e-26,1.25885e-27,8.5733e-28,4.13364e-27
266,2.56783,5.38985e-26,1.36496e-27,1.33765e-27,5.33051e-27
267,2.57,6.05945e-26,7.71224e-28,1.32175e-27,5.3639e-27
268,2.57134,6.26936e-26,3.39945e-28,1.31811e-27,6.11087e-27
