t,T+R,N_0,N_1,N_2,N_3
65,1.01448,1.01037e-27,6.44206e-28,1.52851e-28,1.9797e-28
66,1.01089,9.79676e-28,6.99634e-28,1.47951e-28,1.65255e-28
67,1.00728,1.08753e-27,6.08616e-28,1.4764e-28,1.52832e-28
68,1.00367,1.20488e-27,5.48666e-28,1.54633e-28,1.52559e-28
69,1.0001,1.23282e-27,5.5245e-28,1.33517e-28,1.29872e-28
70,0.996604,1.27759e-27,5.63705e-28,1.29851e-28,1.27564e-28
71,0.993197,1.39229e-27,5.07064e-28,1.04433e-28,1.22445e-28
72,0.9899,1.47611e-27,4.78986e-28,1.24335e-28,1.18723e-28
73,0.986724,1.37418e-27,3.59451e-28,9.45524e-29,1.21802e-28
74,0.983679,1.6059e-27,3.44029e-28,7.71068e-29,1.10654e-28
75,0.980771,1.45614e-27,2.75198e-28,7.43314e-29,1.11622e-28
76,0.978003,1.56426e-27,2.69287e-28,6.52489e-29,1.12226e-28
77,0.975377,1.57159e-27,2.25102e-28,6.23924e-29,9.32476e-29
78,0.972897,1.56428e-27,1.1373e-28,5.36304e-29,9.87537e-29
79,0.970566,1.50435e-27,8.96583e-29,5.96415e-29,7.98666e-29
80,0.968388,1.59105e-27,6.70066e-29,6.98784e-29,7.22674e-29
81,0.966369,1.58939e-27,5.02915e-29,6.1055e-29,5.1633e-29
82,0.964516,1.51446e-27,1.16569e-29,7.02374e-29,5.30036e-29
83,0.962836,1.57037e-27,3.12677e-30,6.22287e-29,4.64087e-29
84,0.961335,1.59574e-27,2.03573e-31,5.56006e-29,4.90299e-29
85,0.96002,1.44353e-27,5.46312e-30,4.75036e-29,3.94532e-29
86,0.958894,1.42707e-27,1.54473e-29,4.40591e-29,4.43473e-29
87,0.957958,1.56296e-27,4.8232e-29,2.03072e-29,5.09615e-29
88,0.957211,1.44201e-27,1.01547e-28,1.48811e-29,5.52326e-29
89,0.956649,1.41942e-27,1.28794e-28,8.89276e-30,6.38772e-29
90,0.956266,1.47568e-27,1.6627e-28,3.21725e-30,6.27228e-29
91,0.956054,1.3932e-27,2.3394e-28,6.41766e-30,6.79106e-29
92,0.956003,1.30595e-27,3.37134e-28,1.02412e-29,6.52055e-29
93,0.956105,1.30373e-27,3.7334e-28,1.62138e-29,5.59772e-29
94,0.95635,1.32781e-27,5.31574e-28,3.08216e-29,5.09789e-29
95,0.956731,1.28932e-27,5.79558e-28,5.80574e-29,3.83411e-29
96,0.95724,1.17697e-27,6.46729e-28,7.51198e-29,2.55614e-29
97,0.957873,1.19812e-27,7.92182e-28,7.75717e-29,1.44036e-29
98,0.958626,1.15906e-27,7.71137e-28,1.02025e-28,6.07354e-30
99,0.959495,1.23312e-27,8.65916e-28,1.13726e-28,2.10807e-30
100,0.960477,1.08867e-27,9.83872e-28,1.25716e-28,2.56523e-30
101,0.961569,1.10996e-27,1.00436e-27,1.41574e-28,5.12965e-30
102,0.962764,1.09066e-27,1.00553e-27,1.18999e-28,1.39948e-29
103,0.964055,1.05848e-27,1.09547e-27,1.20411e-28,2.17711e-29
104,0.965432,1.09231e-27,1.14857e-27,1.09522e-28,4.38925e-29
105,0.966883,1.0055e-27,1.22202e-27,1.17547e-28,6.21442e-29
106,0.968393,1.12222e-27,1.16684e-27,1.00773e-28,9.14521e-29
107,0.969945,9.72533e-28,1.30786e-27,1.07804e-28,1.05335e-28
108,0.971521,1.0762e-27,1.27493e-27,9.85467e-29,1.33961e-28
109,0.973103,1.01704e-27,1.50259e-27,1.06229e-28,1.34769e-28
110,0.974672,1.08719e-27,1.35576e-27,1.27762e-28,1.76635e-28
111,0.976213,9.9459e-28,1.46072e-27,1.38414e-28,1.7121e-28
112,0.977709,9.45742e-28,1.43476e-27,1.57737e-28,1.70972e-28
113,0.979148,9.54345e-28,1.37118e-27,1.62139e-28,1.68099e-28
114,0.980519,8.69707e-28,1.44899e-27,1.99701e-28,1.79017e-28
115,0.98181,8.93779e-28,1.45988e-27,1.9698e-28,1.61607e-28
116,0.983013,7.82115e-28,1.76627e-27,1.96151e-28,1.79366e-28
117,0.984115,7.31938e-28,1.48213e-27,2.1113e-28,1.7365e-28
118,0.985106,7.15277e-28,1.41701e-27,1.89808e-28,1.63326e-28
119,0.98597,6.98799e-28,1.63868e-27,1.90933e-28,1.52413e-28
120,0.986689,6.04926e-28,1.7927e-27,1.6188e-28,1.63555e-28
121,0.987242,5.82904e-28,1.60762e-27,1.34192e-28,1.74278e-28
122,0.987604,5.19394e-28,1.62276e-27,1.21109e-28,1.48899e-28
123,0.987746,5.02397e-28,1.67156e-27,1.12099e-28,1.30424e-28
124,0.987639,4.77277e-28,1.78329e-27,9.31957e-29,1.26986e-28
125,0.987254,3.91491e-28,1.72977e-27,5.7256e-29,1.44323e-28
126,0.986562,3.18353e-28,1.45835e-27,7.07259e-29,1.31476e-28
127,0.985539,3.20889e-28,1.58607e-27,6.32737e-29,1.26899e-28
128,0.984165,2.87999e-28,1.85351e-27,5.77025e-29,1.16428e-28
129,0.982427,2.5787e-28,1.62276e-27,6.46898e-29,1.11242e-28
130,0.980321,2.32271e-28,1.40025e-27,5.14681e-29,1.33499e-28
131,0.97785,1.69089e-28,1.33651e-27,8.64002e-29,1.18846e-28
132,0.975026,1.52295e-28,1.4104e-27,7.00994e-29,1.03227e-28
133,0.97187,1.19486e-28,1.25496e-27,6.44018e-29,1.06912e-28
134,0.96841,1.24383e-28,1.39821e-27,5.06973e-29,1.07323e-28
135,0.964677,1.24027e-28,1.25892e-27,3.97835e-29,1.23072e-28
136,0.960708,8.11445e-29,1.07814e-27,2.87179e-29,1.11647e-28
137,0.956542,6.78901e-29,1.01692e-27,2.03404e-29,1.05987e-28
138,0.952218,6.47735e-29,1.03546e-27,8.8734e-30,1.03011e-28
139,0.947772,4.67166e-29,7.85781e-28,2.91438e-30,1.24868e-28
140,0.94324,5.76561e-29,6.99117e-28,-3.91653e-31,1.20909e-28
141,0.938652,6.21827e-29,6.33872e-28,3.33217e-30,1.31878e-28
142,0.934035,5.31905e-29,6.63606e-28,1.35387e-29,1.37296e-28
143,0.929412,5.81672e-29,7.12699e-28,2.06874e-29,1.35713e-28
144,0.924802,6.62367e-29,4.5995e-28,3.70513e-29,1.51221e-28
145,0.920221,7.16596e-29,5.75028e-28,5.92762e-29,1.70208e-28
146,0.915679,7.12549e-29,7.02891e-28,5.66236e-29,1.54132e-28
147,0.911187,8.98791e-29,5.90066e-28,8.792e-29,1.57246e-28
148,0.906752,9.66396e-29,7.64149e-28,8.9183e-29,1.48926e-28
149,0.902378,1.00263e-28,7.28778e-28,8.47423e-29,1.49211e-28
150,0.898068,1.30182e-28,7.16377e-28,1.0397e-28,1.27978e-28
151,0.893822,1.39407e-28,8.1408e-28,9.76149e-29,1.36502e-28
152,0.88964,1.70552e-28,8.95428e-28,9.03875e-29,1.34143e-28
153,0.885516,2.2784e-28,8.7569e-28,8.29602e-29,1.30826e-28
154,0.881446,2.65443e-28,8.7884e-28,6.98822e-29,1.2582e-28
155,0.877421,2.72345e-28,7.91432e-28,7.86009e-29,1.22565e-28
156,0.873433,3.33387e-28,8.38391e-28,7.12921e-29,1.47335e-28
157,0.869473,3.72231e-28,7.1604e-28,6.24956e-29,1.23108e-28
158,0.865531,4.40138e-28,6.52387e-28,7.7409e-29,1.26128e-28
159,0.861603,4.32253e-28,6.35633e-28,9.7167e-29,1.41233e-28
160,0.857684,4.62893e-28,4.79148e-28,1.22765e-28,1.20361e-28
161,0.853776,5.42152e-28,5.22312e-28,1.20093e-28,1.19457e-28
162,0.849887,5.93735e-28,4.31848e-28,1.42626e-28,1.27527e-28
163,0.846029,6.3949e-28,3.0018e-28,1.24089e-28,1.21668e-28
164,0.842222,5.27172e-28,3.05965e-28,1.31636e-28,1.21558e-28
165,0.83849,6.91754e-28,2.06568e-28,1.28446e-28,1.16792e-28
166,0.834863,6.39421e-28,1.89617e-28,1.26925e-28,1.00656e-28
167,0.831373,6.55271e-28,1.65818e-28,9.63564e-29,1.01176e-28
168,0.828053,5.89272e-28,1.02971e-28,9.15938e-29,1.14104e-28
169,0.824933,7.07851e-28,8.68486e-29,8.38263e-29,1.24117e-28
170,0.82204,7.77391e-28,6.36765e-29,5.82218e-29,1.23392e-28
171,0.819397,6.8808e-28,4.55589e-29,2.79644e-29,1.35283e-28
172,0.817014,7.31575e-28,8.2036e-29,9.44854e-30,1.6832e-28
173,0.814897,8.27203e-28,8.24086e-29,1.35936e-30,1.9584e-28
174,0.81304,8.51769e-28,6.84134e-29,-3.49075e-30,2.28295e-28
175,0.811428,7.99074e-28,8.12796e-29,-4.63492e-31,2.57089e-28
176,0.810038,7.22183e-28,1.18696e-28,4.11405e-31,3.04485e-28
177,0.808839,8.65368e-28,1.58393e-28,1.53196e-29,3.82154e-28
178,0.807798,9.14784e-28,1.57639e-28,1.84808e-29,4.62842e-28
179,0.806877,9.14495e-28,1.78742e-28,3.44445e-29,4.8592e-28
180,0.806039,7.86242e-28,1.27004e-28,3.02985e-29,5.21331e-28
181,0.805253,8.40671e-28,3.09664e-28,3.54097e-29,5.86409e-28
182,0.804488,8.14363e-28,2.53877e-28,4.67548e-29,6.03896e-28
183,0.803722,7.87613e-28,1.18285e-28,3.40819e-29,6.37538e-28
184,0.80294,8.59745e-28,2.43341e-28,2.91717e-29,6.71669e-28
185,0.802134,8.32868e-28,1.99169e-28,2.47253e-29,6.73246e-28
186,0.801304,8.36277e-28,1.62282e-28,1.69888e-29,7.06419e-28
187,0.800455,7.97218e-28,1.29948e-28,2.33896e-29,7.35166e-28
188,0.799601,8.81132e-28,1.48203e-28,1.99054e-29,7.15801e-28
189,0.798756,6.34557e-28,6.66494e-29,3.6821e-29,8.37518e-28
190,0.79794,3.73538e-28,-2.1861e-30,4.29299e-29,8.89541e-28
191,0.797174,5.61456e-28,3.49819e-29,4.87027e-29,8.45476e-28
192,0.796477,6.03804e-28,-2.77174e-29,7.67029e-29,8.53792e-28
193,0.795871,6.04809e-28,1.49399e-28,1.02237e-28,9.04897e-28
194,0.795372,5.08971e-28,8.13362e-29,9.65116e-29,9.80324e-28
195,0.794996,3.86745e-28,6.70356e-30,9.58657e-29,1.0222e-27
196,0.794756,3.38692e-28,2.16933e-28,1.01366e-28,1.00666e-27
197,0.794659,4.15564e-28,5.19844e-28,8.69022e-29,1.02762e-27
198,0.794711,3.82838e-28,3.24721e-28,6.8167e-29,1.18502e-27
199,0.79491,2.87923e-28,3.29763e-28,7.88315e-29,1.29781e-27
200,0.795248,2.07657e-28,2.20613e-28,4.07459e-29,1.45202e-27
201,0.795713,1.65448e-28,7.56664e-28,2.58054e-29,1.41209e-27
202,0.796281,2.55083e-28,1.30303e-27,3.13741e-29,1.41768e-27
203,0.796924,1.83512e-28,8.56737e-28,2.0049e-29,1.67405e-27
204,0.797603,7.09214e-29,1.94393e-28,3.68213e-29,1.7994e-27
205,0.79827,4.3402e-29,3.69086e-28,7.7667e-29,1.98647e-27
206,0.798869,6.52614e-29,1.42825e-27,1.27784e-28,1.88468e-27
207,0.799338,7.3945e-29,1.57999e-27,1.31794e-28,1.86684e-27
208,0.799609,6.9042e-29,6.81251e-28,1.38669e-28,2.1121e-27
209,0.799611,3.76753e-29,6.74563e-29,1.57967e-28,2.34751e-27
210,0.799274,4.19669e-29,5.76389e-28,2.10488e-28,2.4325e-27
211,0.798528,6.18618e-29,1.15679e-27,2.31528e-28,1.96897e-27
212,0.797313,8.93126e-29,5.12576e-28,1.58848e-28,1.98812e-27
213,0.795578,1.07275e-28,3.29293e-28,1.76284e-28,2.11545e-27
214,0.793282,8.25041e-29,-1.41818e-28,1.60737e-28,2.17444e-27
215,0.790402,1.12954e-28,5.04922e-28,1.2784e-28,1.74659e-27
216,0.786929,1.30666e-28,3.78491e-28,1.20181e-28,1.50641e-27
217,0.782871,1.838e-28,3.5921e-28,9.62294e-29,1.41452e-27
218,0.778253,1.89742e-28,-1.32571e-28,1.03781e-28,1.47604e-27
219,0.773112,1.50157e-28,1.35619e-28,1.70808e-28,1.14352e-27
220,0.767501,1.87827e-28,4.89043e-28,2.22661e-28,8.24938e-28
221,0.761479,3.69088e-28,3.93232e-28,2.58869e-28,7.50693e-28
222,0.755115,3.34166e-28,-6.82309e-29,2.89196e-28,6.7901e-28
223,0.748478,2.76761e-28,1.02707e-29,3.55772e-28,5.76417e-28
224,0.741638,4.56599e-28,5.39698e-28,4.79588e-28,4.28825e-28
225,0.734662,5.62803e-28,4.34533e-28,4.90216e-28,3.21574e-28
226,0.727611,5.62683e-28,-6.64939e-29,4.94313e-28,3.31257e-28
227,0.720539,5.08646e-28,-1.12503e-28,4.61281e-28,3.07358e-28
228,0.713492,6.78326e-28,2.42498e-28,4.4502e-28,2.43328e-28
229,0.706508,9.33804e-28,5.65656e-28,4.268e-28,2.13411e-28
230,0.699616,8.2154e-28,1.49647e-28,3.26853e-28,2.18981e-28
231,0.692837,7.67685e-28,-2.32212e-28,2.69824e-28,2.50069e-28
232,0.686186,9.38138e-28,2.46887e-28,2.21201e-28,2.46582e-28
233,0.679673,1.31856e-27,4.83884e-28,1.6597e-28,2.32173e-28
234,0.6733,1.32301e-27,1.58351e-28,1.32029e-28,2.53465e-28
235,0.667068,1.1145e-27,-3.40031e-28,1.46381e-28,3.18478e-28
236,0.660974,1.30157e-27,-6.76631e-29,1.98139e-28,3.64018e-28
237,0.655011,1.69194e-27,5.53811e-29,2.09907e-28,3.17202e-28
238,0.649172,1.76321e-27,-1.96197e-30,2.17909e-28,3.16178e-28
239,0.643445,1.71373e-27,-2.10445e-28,3.04816e-28,3.6289e-28
240,0.637819,1.52907e-27,-2.44684e-28,2.99485e-28,3.52952e-28
241,0.63228,2.21156e-27,3.12453e-29,2.69108e-28,2.87487e-28
242,0.626816,2.56336e-27,-5.98155e-29,2.94281e-28,2.43734e-28
243,0.621413,2.11147e-27,1.11552e-29,2.41868e-28,2.31589e-28
244,0.61606,1.74562e-27,-7.78745e-29,2.02285e-28,2.20142e-28
245,0.610749,2.54998e-27,-2.0355e-30,1.43889e-28,1.53917e-28
246,0.605475,2.76829e-27,1.73285e-28,1.22266e-28,1.34349e-28
247,0.600238,2.41548e-27,1.9282e-28,1.17474e-28,1.82458e-28
248,0.595044,2.40285e-27,1.71113e-28,7.88772e-29,1.79988e-28
249,0.589906,2.82194e-27,1.87165e-28,1.43426e-28,2.00995e-28
250,0.584843,3.12574e-27,2.88278e-28,2.10845e-28,2.61847e-28
251,0.579877,2.72551e-27,3.09849e-28,2.46759e-28,2.98568e-28
252,0.575037,2.14585e-27,3.93204e-28,3.53632e-28,3.45115e-28
253,0.570352,2.74352e-27,2.86293e-28,4.59046e-28,4.00288e-28
254,0.565854,3.20608e-27,3.42975e-28,6.38065e-28,4.15601e-28
255,0.561569,2.52843e-27,3.06183e-28,6.38513e-28,4.36249e-28
256,0.557524,2.24033e-27,3.11758e-28,6.515e-28,4.27067e-28
257,0.553735,2.67226e-27,3.09635e-28,6.71369e-28,4.28228e-28
258,0.550212,2.91606e-27,2.16994e-28,7.23019e-28,3.60971e-28
259,0.546959,2.178e-27,2.09949e-28,6.011e-28,3.8905e-28
260,0.543969,1.92642e-27,1.84255e-28,5.54122e-28,3.72539e-28
261,0.541225,2.17134e-27,1.32847e-28,4.42411e-28,3.9834e-28
262,0.538708,2.20741e-27,1.07513e-28,4.0032e-28,4.8898e-28
263,0.536388,1.43899e-27,4.26595e-29,2.90882e-28,5.76723e-28
264,0.534237,1.38438e-27,9.48369e-30,2.50483e-28,6.11743e-28
265,0.532223,1.6842e-27,2.81045e-29,1.78071e-28,7.6553e-28
266,0.530316,1.62857e-27,4.47329e-29,1.39867e-28,9.72117e-28
267,0.528489,6.20683e-28,-2.00275e-29,1.54029e-28,1.06097e-27
268,0.52672,6.61037e-28,-3.56843e-29,1.23037e-28,1.2094e-27
269,0.524991,8.63072e-28,-1.28266e-29,1.46156e-28,1.30373e-27
270,0.523292,7.11961e-28,-1.92023e-29,1.88906e-28,1.48385e-27
271,0.521615,1.19836e-28,-2.04877e-29,1.38169e-28,1.57099e-27
272,0.519958,2.43815e-28,2.51905e-29,1.27686e-28,1.62055e-27
273,0.518322,3.97984e-28,2.43471e-29,1.41319e-28,1.70185e-27
274,0.516709,2.28144e-28,2.52181e-29,9.5261e-29,1.69859e-27
275,0.51512,-1.6672e-28,1.15826e-28,9.00873e-29,1.70385e-27
276,0.513556,4.57369e-29,2.43107e-28,1.87299e-29,1.69893e-27
277,0.512015,3.47062e-30,2.88768e-28,-1.05156e-30,1.64434e-27
278,0.510494,-1.35423e-28,2.7909e-28,2.11643e-29,1.58985e-27
279,0.508986,-1.98844e-28,5.92555e-28,4.41747e-30,1.52345e-27
280,0.50748,-1.83527e-28,8.16583e-28,1.26242e-29,1.36196e-27
281,0.505967,-1.11919e-28,6.90247e-28,1.0493e-29,1.33532e-27
282,0.504433,-1.54082e-28,9.89675e-28,4.51416e-29,1.18856e-27
283,0.502867,-1.67402e-28,1.32128e-27,7.93246e-29,1.03087e-27
284,0.501256,-8.30135e-29,1.4835e-27,8.30322e-29,8.24491e-28
285,0.49959,-2.61998e-29,1.34131e-27,1.18507e-28,7.27787e-28
286,0.497859,-3.97184e-29,2.0815e-27,1.27235e-28,5.69388e-28
287,0.496056,1.56738e-29,2.43957e-27,1.38002e-28,4.4911e-28
288,0.494173,2.33195e-29,2.18184e-27,1.42067e-28,3.40493e-28
289,0.492203,1.23835e-28,2.57272e-27,1.25447e-28,3.33589e-28
290,0.49014,1.9922e-28,2.66e-27,8.59994e-29,3.40576e-28
291,0.487974,1.53267e-28,3.21943e-27,5.3478e-29,2.83847e-28
292,0.485696,2.85082e-28,2.83817e-27,4.12303e-29,2.88006e-28
293,0.483294,3.08325e-28,3.0293e-27,1.61845e-29,4.15518e-28
294,0.480754,2.90966e-28,4.04045e-27,1.10923e-29,4.86876e-28
295,0.478062,3.29784e-28,3.56726e-27,5.5571e-30,4.89381e-28
296,0.475201,2.30018e-28,3.64287e-27,-1.14721e-30,6.10454e-28
297,0.472155,2.99798e-28,3.6021e-27,1.41069e-31,7.67853e-28
298,0.468912,3.06206e-28,4.19617e-27,2.64244e-30,7.73918e-28
299,0.465459,1.61498e-28,3.01718e-27,2.38831e-29,7.0615e-28
300,0.46179,1.73764e-28,3.35093e-27,3.48305e-29,7.98984e-28
301,0.4579,1.67629e-28,3.6678e-27,7.2678e-29,7.80828e-28
302,0.45379,1.67556e-28,3.38766e-27,1.40846e-28,6.58544e-28
303,0.449468,1.40208e-28,2.65424e-27,1.59516e-28,6.09513e-28
304,0.444941,8.53101e-29,2.69161e-27,1.80924e-28,6.33801e-28
305,0.440224,7.68983e-29,3.21117e-27,2.40341e-28,5.44913e-28
306,0.43533,1.02923e-28,2.35814e-27,2.83939e-28,4.11212e-28
307,0.430274,2.55552e-29,1.44837e-27,3.15973e-28,3.27407e-28
308,0.42507,1.52737e-29,2.67875e-27,3.43795e-28,3.03909e-28
309,0.41973,1.0071e-28,2.57685e-27,3.64174e-28,2.49948e-28
310,0.414262,1.13803e-28,1.58596e-27,3.4666e-28,1.73744e-28
311,0.408671,4.77236e-29,1.90102e-27,2.59865e-28,1.06637e-28
312,0.402962,1.53253e-28,2.62185e-27,2.41144e-28,1.15993e-28
313,0.397134,2.31995e-28,1.97878e-27,2.09817e-28,1.67928e-28
314,0.391188,1.33033e-28,1.47248e-27,1.45431e-28,1.82802e-28
315,0.385122,1.65196e-28,2.02151e-27,1.54357e-28,2.85445e-28
316,0.378939,3.4211e-28,2.1506e-27,1.44716e-28,3.9424e-28
317,0.372644,3.12778e-28,1.64072e-27,1.9974e-28,6.64696e-28
318,0.366246,2.89926e-28,1.89256e-27,1.12804e-28,7.91744e-28
319,0.359758,5.97287e-28,1.97283e-27,1.77112e-28,8.49754e-28
320,0.353202,4.5057e-28,1.24179e-27,2.62692e-28,9.86722e-28
321,0.3466,3.10667e-28,1.21524e-27,2.7452e-28,1.14979e-27
322,0.339982,4.67182e-28,1.1049e-27,2.76866e-28,1.07998e-27
323,0.33338,6.66663e-28,1.09546e-27,2.36321e-28,9.60024e-28
324,0.326827,4.56074e-28,9.92643e-28,2.68131e-28,9.63925e-28
325,0.320355,3.1561e-28,3.97972e-28,1.42041e-28,7.94445e-28
326,0.313995,5.79443e-28,6.82506e-28,5.82259e-29,5.06315e-28
327,0.307774,3.46647e-28,2.84865e-28,8.78712e-29,3.69136e-28
328,0.301714,1.35857e-28,1.30321e-28,9.41198e-31,2.1645e-28
329,0.295834,4.83589e-28,1.1071e-28,-4.90009e-30,1.2382e-28
330,0.290145,1.90695e-28,1.9715e-28,2.01409e-29,8.09823e-29
331,0.284652,1.42155e-28,-8.19754e-29,5.60099e-29,6.63352e-29
332,0.27936,2.81841e-28,3.17639e-29,6.28455e-29,9.78822e-29
333,0.274264,2.94025e-28,-1.84348e-31,1.62995e-28,1.84499e-28
334,0.269363,4.54266e-28,-6.95755e-29,1.35595e-28,2.24118e-28
335,0.264649,3.52613e-28,3.17239e-29,1.42914e-28,3.08493e-28
336,0.260117,8.66683e-28,1.20211e-28,1.54115e-28,3.21916e-28
337,0.255761,4.66725e-28,-1.82853e-29,1.12857e-28,3.13907e-28
338,0.251578,1.05608e-27,9.98386e-29,6.35725e-29,3.19161e-28
339,0.247562,1.47046e-27,1.22716e-28,1.76283e-29,2.54364e-28
340,0.243712,1.40825e-27,8.39228e-29,-5.88868e-30,1.58066e-28
341,0.240026,2.03573e-27,8.63307e-29,-2.0744e-29,1.14836e-28
342,0.236503,2.26631e-27,5.71759e-29,-2.94649e-29,5.73465e-29
343,0.233141,2.36339e-27,2.32389e-29,-4.40001e-30,2.85994e-29
344,0.229938,3.33191e-27,5.82059e-29,5.12989e-29,6.03291e-30
345,0.226892,3.06674e-27,3.94302e-29,9.40094e-29,7.91568e-30
346,0.224,3.2678e-27,8.77925e-29,1.63755e-28,2.93271e-29
347,0.221258,3.86938e-27,1.73332e-28,2.11866e-28,5.42698e-29
348,0.218662,3.91628e-27,2.62512e-28,2.80987e-28,7.98859e-29
349,0.216209,4.10429e-27,5.17753e-28,3.17299e-28,8.5331e-29
350,0.213896,4.27474e-27,6.31312e-28,3.56664e-28,1.07193e-28
351,0.211721,5.17242e-27,7.71322e-28,3.30632e-28,9.74028e-29
352,0.209681,5.07377e-27,1.23136e-27,4.22405e-28,9.54212e-29
353,0.207778,4.33203e-27,1.1745e-27,4.41342e-28,7.61256e-29
354,0.20601,4.28117e-27,1.57674e-27,3.79228e-28,6.12138e-29
355,0.204378,4.93597e-27,1.51169e-27,4.05176e-28,4.4494e-29
356,0.20288,4.5376e-27,2.05377e-27,3.15497e-28,3.00125e-29
