t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
1064,6.98728e-27,6.383e-28,8.83366e-28,1.17451e-27,1.83371e-28,5.25341e-30,1.7215e-29,-3.57591e-31,2.94947e-29
1065,1.10457e-26,5.10174e-27,1.31756e-27,1.20522e-27,2.59176e-28,1.22044e-29,2.19604e-29,-2.96258e-31,3.62653e-29
1066,7.02196e-27,1.56528e-27,1.04686e-27,1.51044e-27,4.34244e-28,8.25452e-30,1.22508e-29,-3.40496e-31,3.16776e-29
1067,5.56083e-27,-1.001e-27,7.15068e-28,1.67298e-27,4.99297e-28,1.44936e-29,1.89723e-29,2.56946e-32,3.53257e-29
1068,6.99071e-27,7.95298e-28,8.74155e-28,1.81848e-27,5.67705e-28,2.65994e-29,3.67519e-30,-6.44206e-31,1.39002e-29
1069,7.4383e-27,1.45566e-27,1.42901e-27,1.62906e-27,2.9853e-28,7.01437e-30,8.44797e-30,4.92432e-31,1.10394e-29
1070,6.10002e-27,7.81931e-28,1.33802e-27,1.05057e-27,3.61809e-28,2.85323e-29,2.12981e-29,6.07167e-31,1.24227e-29
1071,4.39841e-27,-1.12937e-27,4.46848e-28,1.34911e-27,3.2911e-28,1.99258e-29,1.76485e-29,-6.97558e-33,1.07055e-30
1072,6.29267e-27,7.95519e-28,7.72778e-28,1.49481e-27,1.33937e-28,1.77876e-29,-1.2298e-30,3.04345e-31,1.42325e-30
1073,6.00694e-27,7.93487e-28,1.74678e-27,1.00479e-27,1.61865e-28,2.36295e-29,1.13228e-29,7.49133e-31,-4.62773e-31
1074,4.92154e-27,-4.92991e-29,1.65334e-27,6.5649e-28,1.48412e-28,3.42513e-29,4.33609e-29,-2.12084e-31,3.30016e-31
1075,3.73613e-27,-5.83122e-28,4.45545e-28,8.88475e-28,1.32366e-28,3.40698e-29,7.36636e-29,2.08525e-31,1.49735e-30
1076,4.12744e-27,2.59318e-28,8.43745e-28,7.36865e-28,-5.42758e-30,2.00699e-29,2.45344e-29,-3.10404e-31,1.17209e-29
1077,6.23608e-27,6.01699e-28,3.26109e-27,5.19461e-28,-6.80671e-29,1.59726e-29,4.09051e-29,-3.09963e-31,1.57116e-29
1078,6.40147e-27,3.68102e-28,3.08026e-27,4.1718e-28,6.85328e-29,4.32997e-29,1.10698e-28,-3.81057e-31,1.88502e-29
1079,4.42762e-27,-1.26788e-28,1.11922e-27,3.59836e-28,9.89754e-29,2.08653e-29,1.03619e-28,3.95359e-31,2.50386e-29
1080,5.42754e-27,1.04188e-28,2.50414e-27,4.62644e-28,8.81288e-29,2.84213e-29,5.33544e-29,3.45966e-31,5.59053e-29
1081,6.4407e-27,1.88585e-28,4.04913e-27,1.86378e-28,-6.70252e-29,1.77971e-29,1.13644e-28,9.17411e-31,5.27999e-29
1082,6.8582e-27,8.93725e-29,3.94047e-27,4.12093e-30,1.91737e-28,1.54805e-29,1.54372e-28,2.81971e-31,4.56924e-29
1083,4.95315e-27,9.78149e-29,2.17917e-27,6.9314e-29,2.3739e-28,8.85354e-30,9.46892e-29,-2.20564e-31,6.86176e-29
1084,5.73666e-27,-1.24884e-28,3.70813e-27,-5.36316e-29,2.68446e-29,-1.24206e-30,2.52459e-29,2.20536e-32,7.71306e-29
1085,9.38816e-27,-2.23958e-29,6.90043e-27,-1.90986e-29,-1.91653e-29,-8.90752e-31,1.10129e-28,1.58951e-31,5.28717e-29
1086,6.60036e-27,4.64488e-28,3.51183e-27,-4.22725e-29,3.16208e-28,3.40578e-30,9.91688e-29,8.19025e-31,3.94827e-29
1087,5.14941e-27,2.65493e-28,2.4272e-27,3.87771e-29,2.97824e-28,-2.32251e-30,7.16959e-29,2.35074e-31,4.10636e-29
1088,7.78259e-27,-2.29832e-28,5.35579e-27,1.07035e-28,8.42145e-29,-1.04278e-30,2.16545e-29,2.97796e-30,5.74114e-29
1089,1.00582e-26,2.28611e-28,7.24209e-27,1.18223e-28,1.45009e-28,8.80528e-30,5.13087e-29,-3.61878e-31,4.35365e-29
1090,7.28129e-27,1.26707e-27,3.52666e-27,2.0662e-28,4.02481e-28,4.78918e-30,5.04939e-29,2.51794e-32,2.65328e-29
1091,3.6369e-27,7.87609e-28,4.73727e-28,1.5326e-28,1.73879e-28,2.91434e-30,1.43163e-29,5.92239e-33,3.91746e-29
1092,7.60305e-27,-4.48905e-28,5.58945e-27,4.60501e-28,-2.34691e-29,7.00848e-30,1.4564e-29,1.08257e-30,3.64095e-29
1093,1.11918e-26,9.56451e-28,7.49944e-27,7.5149e-28,-6.95851e-29,9.71335e-30,4.62948e-29,-3.52636e-31,3.93828e-29
1094,4.70338e-27,1.22836e-27,1.05517e-27,7.25278e-28,3.00552e-28,7.10944e-30,3.11174e-30,8.57373e-31,1.65963e-29
1095,5.67234e-27,5.33965e-28,2.62072e-27,3.75588e-28,6.08835e-29,2.3851e-29,3.38322e-29,-1.28975e-30,1.75737e-29
1096,9.10435e-27,8.33894e-28,4.85626e-27,6.12933e-28,-1.42284e-28,1.19733e-29,8.95421e-29,1.01288e-30,3.69533e-29
1097,7.96035e-27,8.95583e-28,4.23177e-27,9.55552e-28,-1.06033e-28,3.56998e-30,4.49227e-29,-1.98772e-31,2.18095e-29
1098,4.39975e-27,1.28029e-27,3.27021e-28,7.04046e-28,1.57163e-28,1.70159e-29,8.83566e-29,4.0061e-31,8.89569e-30
1099,6.4327e-27,4.75624e-28,2.03545e-27,4.78403e-28,3.12387e-28,2.56579e-29,1.40248e-28,-3.67925e-31,2.60528e-29
1100,7.82373e-27,1.20986e-27,2.84603e-27,6.30924e-28,1.02242e-28,1.54002e-29,8.77256e-29,-1.08792e-30,2.84945e-29
1101,6.50647e-27,1.14615e-27,1.76686e-27,8.35191e-28,6.58805e-29,1.59398e-29,6.34823e-29,9.31076e-32,4.42957e-30
1102,4.3354e-27,3.41627e-28,2.77936e-28,2.1831e-28,3.14951e-28,3.23632e-30,1.73332e-28,-1.26827e-30,1.41356e-31
1103,6.06426e-27,2.50967e-28,8.16974e-28,3.81036e-28,4.33795e-28,1.78592e-30,1.6929e-28,6.94045e-31,1.41182e-29
1104,6.68257e-27,7.51404e-28,1.32325e-27,2.74997e-28,3.41015e-28,1.25575e-30,1.28261e-28,-7.84379e-31,3.32602e-30
1105,4.95529e-27,7.08265e-28,4.70009e-28,2.41305e-28,9.36118e-29,-2.06081e-30,1.11485e-28,4.63175e-31,-6.22744e-30
1106,5.42495e-27,4.86082e-28,-4.13646e-28,4.12429e-28,2.70308e-28,2.6626e-30,1.75457e-28,4.02326e-31,4.0508e-30
1107,6.45323e-27,3.45238e-28,1.25777e-28,1.30141e-29,5.18921e-28,5.27161e-30,2.23154e-28,-6.61267e-31,7.76422e-30
1108,6.7975e-27,8.3003e-28,4.58914e-28,1.43819e-28,3.08961e-28,7.76826e-30,1.87864e-28,-5.56014e-32,-3.16605e-30
1109,5.46435e-27,3.09887e-28,2.17433e-28,1.33333e-28,1.88795e-29,7.21191e-30,1.51505e-28,5.33794e-32,4.29026e-30
1110,6.12394e-27,1.06133e-27,-2.56867e-28,1.26929e-28,1.65338e-28,2.53274e-30,2.36377e-28,-1.83974e-30,3.26759e-30
1111,8.15143e-27,1.56868e-27,-4.71494e-28,2.25661e-28,7.22011e-28,1.13882e-29,1.98176e-28,3.2963e-30,2.8235e-30
1112,8.09097e-27,1.54202e-27,5.88185e-28,1.89214e-28,7.03353e-28,4.09496e-30,1.44756e-28,3.23115e-31,-6.35545e-30
1113,7.88703e-27,1.2328e-27,7.26558e-28,4.59738e-28,3.7096e-28,8.17779e-30,1.28238e-28,1.10925e-30,2.4275e-30
1114,7.60642e-27,1.52532e-27,-3.92733e-28,2.40716e-28,4.83381e-28,-2.66208e-30,1.47211e-28,-1.09858e-30,7.57471e-30
1115,1.007e-26,2.40706e-27,1.38604e-28,4.88123e-28,1.55863e-27,-1.92306e-30,1.38069e-28,5.65525e-31,-3.96042e-30
1116,9.41921e-27,2.49216e-27,5.24537e-28,8.19344e-28,1.34265e-27,9.79632e-31,7.33988e-29,8.34325e-32,-4.47886e-30
1117,7.2559e-27,1.78332e-27,-1.03518e-29,7.4329e-28,6.82784e-28,-9.63798e-32,8.97006e-29,-3.82086e-32,4.20454e-30
1118,8.28713e-27,2.53455e-27,-2.52232e-28,5.26912e-28,9.19846e-28,-3.72921e-30,9.04047e-29,6.7812e-31,3.97815e-30
1119,8.72627e-27,3.6224e-27,8.88714e-29,5.34146e-28,1.06812e-27,-6.34796e-30,7.07489e-29,-1.03361e-31,5.75666e-30
1120,7.82568e-27,3.22309e-27,6.29512e-28,5.57277e-28,8.9265e-28,-1.73196e-30,2.57711e-29,-5.93169e-32,5.27191e-30
1121,5.85396e-27,2.3995e-27,-1.35581e-28,4.34935e-28,3.17603e-28,-2.75496e-30,1.94986e-29,-2.5166e-31,1.64507e-29
1122,6.8076e-27,3.13215e-27,-4.91735e-28,3.62813e-28,4.94197e-28,-1.50634e-30,4.59021e-29,-3.60597e-32,1.76301e-29
1123,8.47892e-27,5.26788e-27,3.75353e-28,1.64164e-28,4.22534e-28,1.50328e-31,1.64426e-29,-1.85489e-31,1.05826e-29
1124,6.20704e-27,2.96645e-27,4.4491e-28,1.49746e-28,2.03937e-28,3.29036e-30,2.33644e-30,5.39561e-31,8.38266e-30
1125,4.5859e-27,1.38502e-27,-1.32006e-28,9.39932e-29,3.44103e-29,9.91974e-30,2.52495e-29,6.04338e-31,1.32252e-29
1126,6.68896e-27,3.62547e-27,-2.26426e-28,1.45852e-29,1.89757e-29,6.485e-30,2.15732e-29,2.50365e-31,9.99707e-30
1127,7.60803e-27,4.21733e-27,6.25208e-28,8.03593e-29,1.19951e-29,1.4119e-29,3.84589e-30,9.91304e-31,2.46926e-31
1128,4.48451e-27,1.23585e-27,7.64954e-29,9.28377e-29,5.18973e-29,1.46994e-29,1.71064e-29,-2.79689e-31,5.6786e-30
1129,4.59774e-27,7.6835e-28,-5.1391e-29,-7.64593e-31,7.118e-29,1.75526e-29,2.02852e-29,5.76162e-31,2.54712e-30
1130,8.33212e-27,4.9199e-27,-2.89765e-29,1.29667e-28,-2.73259e-29,1.97098e-29,1.34304e-29,2.71546e-30,7.32272e-32
1131,7.20423e-27,3.96115e-27,4.61394e-28,2.31729e-28,1.10382e-28,2.75722e-29,8.89757e-30,1.91899e-30,1.97904e-30
1132,6.09483e-27,2.4316e-27,1.43547e-28,8.14553e-29,2.7272e-28,2.00351e-29,5.45272e-29,5.8324e-31,7.88693e-30
1133,6.20366e-27,2.50974e-27,1.63557e-29,1.4435e-28,2.90096e-28,1.41334e-29,1.26347e-28,2.69597e-31,4.7284e-30
1134,7.79149e-27,4.71862e-27,1.21271e-28,1.58197e-28,4.5011e-29,6.74218e-30,9.02805e-29,7.99964e-31,-2.65535e-30
1135,6.30645e-27,3.93663e-27,5.28506e-29,5.4884e-29,4.44131e-29,9.97587e-30,9.71498e-29,1.24244e-30,4.40614e-30
1136,5.15611e-27,1.34698e-27,1.18881e-28,8.82448e-29,3.9105e-28,4.22881e-30,1.63725e-28,1.8657e-30,6.04112e-30
1137,7.30474e-27,3.13452e-27,5.56925e-28,5.3529e-29,2.54765e-28,1.66507e-30,1.318e-28,1.08434e-31,2.82265e-30
1138,7.95138e-27,4.44392e-27,8.52536e-28,3.0046e-29,7.59495e-29,3.14119e-30,9.8908e-29,3.85164e-31,1.58393e-29
1139,6.9176e-27,2.60075e-27,8.45703e-28,-1.68819e-29,2.65075e-28,1.99454e-30,1.38857e-28,2.96688e-31,3.79156e-29
1140,5.70547e-27,1.31991e-27,7.64441e-28,1.24595e-28,2.71927e-28,9.24809e-30,1.31687e-28,2.52577e-30,1.7842e-29
1141,6.73577e-27,1.99475e-27,1.77387e-27,1.00516e-28,3.21416e-28,1.55016e-29,1.39934e-28,5.26265e-31,1.50221e-29
1142,8.57998e-27,4.06477e-27,1.90648e-27,1.39668e-28,2.98705e-28,1.57883e-29,1.03252e-28,-5.07256e-31,2.77125e-29
1143,5.95094e-27,1.23703e-27,1.61865e-27,1.37381e-28,4.42046e-28,2.73133e-29,1.28501e-28,4.14908e-31,2.32699e-29
1144,5.67491e-27,1.45168e-28,1.82803e-27,2.85506e-28,4.60109e-28,1.75847e-29,1.26673e-28,2.65813e-33,2.76248e-29
1145,7.61234e-27,2.20099e-27,2.63507e-27,1.76108e-28,5.15652e-28,4.40389e-30,7.06688e-29,1.45956e-30,8.09831e-30
1146,8.1173e-27,3.46639e-27,2.38033e-27,6.91843e-29,3.5295e-28,2.37473e-29,1.10912e-28,1.72952e-31,7.17343e-30
1147,5.76618e-27,2.36813e-28,2.37383e-27,5.57851e-28,5.7383e-28,2.08536e-29,7.60296e-29,6.44731e-31,3.59163e-30
1148,5.63282e-27,9.19024e-28,1.95679e-27,4.03406e-28,6.25264e-28,1.07038e-29,5.58994e-29,1.89537e-30,2.22272e-30
1149,7.68083e-27,3.52144e-27,1.79973e-27,2.80148e-28,7.58499e-28,1.24359e-29,3.64804e-29,1.1051e-30,3.14707e-31
1150,8.26554e-27,4.12813e-27,1.49217e-27,7.38486e-28,4.87436e-28,1.15701e-29,5.73957e-29,2.17957e-30,1.43063e-30
1151,4.52916e-27,4.38252e-28,9.19464e-28,1.01831e-27,6.63283e-28,1.15666e-29,3.98013e-30,2.04501e-30,1.68232e-30
1152,5.41105e-27,1.51889e-27,1.08608e-27,6.84209e-28,4.84625e-28,1.60233e-29,2.26893e-29,1.43126e-30,6.81603e-30
1153,7.09313e-27,4.1314e-27,6.5035e-28,5.48323e-28,4.21448e-28,1.7587e-29,9.08209e-30,2.21216e-30,4.84254e-30
1154,5.82631e-27,2.3139e-27,6.08991e-28,8.27585e-28,5.88901e-28,1.24748e-30,2.22734e-29,6.72743e-30,2.19803e-29
1155,4.56404e-27,6.76836e-28,2.07583e-28,1.34689e-27,1.82178e-28,1.82436e-29,2.50321e-29,1.53673e-30,2.57301e-29
1156,4.98112e-27,1.36901e-27,2.6548e-28,1.03631e-27,1.9872e-28,3.04187e-29,2.32282e-29,8.06089e-30,2.62235e-29
1157,6.50544e-27,2.78501e-27,4.17229e-28,9.74858e-28,2.51422e-28,5.82949e-29,2.71059e-29,-3.36031e-31,4.11469e-29
1158,4.21746e-27,1.27295e-27,1.20159e-28,7.00677e-28,2.89226e-28,4.37523e-29,1.61093e-30,5.84948e-30,4.64866e-29
1159,3.1824e-27,-2.88651e-28,1.55273e-28,8.5607e-28,7.4555e-29,1.19627e-29,3.14771e-29,1.52349e-30,3.50566e-29
1160,3.96178e-27,6.32446e-28,2.46282e-28,6.98902e-28,1.43963e-28,2.09932e-29,5.27387e-29,1.97737e-30,2.43286e-29
1161,4.55018e-27,2.15403e-27,2.81786e-28,1.76846e-28,2.06641e-28,6.11586e-30,6.14303e-29,5.24255e-30,1.83036e-29
1162,4.97884e-27,6.35147e-28,3.26316e-28,1.33219e-27,2.08659e-28,2.60939e-29,1.62709e-29,1.09044e-30,8.72357e-30
1163,3.33446e-27,2.07337e-28,4.52778e-29,6.28531e-28,2.27105e-28,9.20232e-31,3.0168e-29,4.39573e-30,6.44491e-30
1164,3.92363e-27,8.94656e-28,1.29711e-28,6.21242e-28,4.78508e-28,1.85241e-30,5.60767e-29,3.62602e-31,2.5794e-30
1165,5.81468e-27,1.57385e-27,8.4289e-28,9.02823e-28,4.68895e-28,8.92488e-31,6.45001e-29,1.98741e-30,3.25167e-30
1166,6.04183e-27,1.65625e-27,9.91156e-28,7.31351e-28,5.16358e-28,-3.43253e-30,2.59117e-29,-9.47254e-32,3.44809e-29
1167,4.63056e-27,5.93235e-28,4.80597e-28,5.29498e-28,5.20419e-28,-1.01659e-29,4.61965e-29,4.7695e-31,2.3291e-29
1168,6.44665e-27,1.76626e-27,7.34353e-28,4.01841e-28,1.17936e-27,2.56078e-30,2.54429e-29,1.91071e-31,4.13947e-29
1169,7.17942e-27,1.351e-27,1.29113e-27,7.03433e-28,1.46719e-27,-1.36185e-30,4.16052e-31,-5.06394e-31,5.32751e-29
1170,6.28072e-27,6.02583e-28,1.26145e-27,7.57337e-28,9.09653e-28,5.09586e-30,-9.00536e-30,2.79102e-31,1.10639e-28
1171,5.49799e-27,-1.69133e-28,7.84839e-28,4.12987e-28,1.54163e-27,8.47858e-31,-1.02273e-29,-4.0069e-31,1.07584e-28
1172,1.0221e-26,2.83279e-27,1.99632e-27,4.09611e-28,2.02742e-27,-5.2521e-30,5.35234e-30,-5.92937e-31,1.02009e-28
1173,1.00648e-26,3.79621e-27,1.96994e-27,2.73118e-28,1.2652e-27,2.49167e-31,2.3614e-29,6.53449e-31,1.20751e-28
1174,6.4917e-27,1.11456e-27,4.72894e-28,3.06463e-28,1.43721e-27,5.40718e-30,4.7072e-29,-8.11842e-31,1.4467e-28
1175,7.74948e-27,1.30846e-27,5.86713e-28,2.38279e-28,2.13838e-27,-2.53235e-30,2.83654e-29,8.11934e-31,1.31073e-28
1176,1.19458e-26,3.66709e-27,2.70591e-27,2.06483e-28,2.38619e-27,9.54259e-31,8.656e-29,-1.37815e-32,9.92657e-29
1177,9.4577e-27,2.72773e-27,2.2695e-27,2.77838e-29,1.46641e-27,1.14502e-29,1.33667e-28,1.0954e-31,7.57902e-29
1178,7.30095e-27,2.32279e-27,-9.35223e-29,1.01569e-28,1.12785e-27,6.64086e-30,1.23256e-28,-1.81401e-31,8.35552e-29
1179,8.9102e-27,2.62042e-27,8.86215e-28,1.43547e-29,1.53699e-27,7.06258e-30,1.407e-28,-2.57932e-32,7.67036e-29
1180,1.04607e-26,3.89163e-27,1.9569e-27,4.77376e-29,1.66175e-27,3.26201e-30,2.15898e-28,1.05892e-31,6.06953e-29
1181,7.44141e-27,3.04548e-27,3.71758e-28,-9.69066e-29,9.77516e-28,7.52774e-30,2.57204e-28,8.92832e-33,6.66674e-29
1182,6.31505e-27,2.60582e-27,-7.21031e-28,-2.59116e-28,1.09896e-27,2.67757e-29,1.56317e-28,8.84557e-32,7.77185e-29
1183,7.76555e-27,3.17404e-27,8.70743e-28,-1.09133e-28,9.58006e-28,1.74217e-29,1.70146e-28,3.34122e-32,5.53158e-29
1184,6.9361e-27,2.93566e-27,1.26533e-27,-2.18301e-28,8.73388e-28,1.08234e-29,2.26887e-28,3.05047e-31,3.3204e-29
1185,3.73289e-27,9.29524e-28,3.7713e-28,-2.16538e-28,3.72388e-28,2.39431e-29,2.10306e-28,4.53487e-31,5.69268e-29
1186,3.42223e-27,1.70895e-27,-1.04541e-27,-2.29105e-28,2.20764e-28,2.88922e-29,1.17667e-28,-5.16243e-32,8.56532e-29
1187,4.56522e-27,1.47744e-27,5.93025e-28,-1.18274e-28,4.06959e-28,3.38863e-29,1.70771e-28,4.06338e-32,8.46313e-29
1188,3.6073e-27,7.64723e-28,8.21969e-28,-2.90135e-30,3.10237e-29,2.70441e-29,1.87351e-28,-4.27827e-32,9.17503e-29
1189,3.15134e-27,3.78828e-28,5.87533e-28,-9.61652e-29,-1.71966e-28,1.07512e-29,1.63202e-28,-1.68839e-32,1.27315e-28
1190,3.98421e-27,6.20625e-28,2.93354e-29,2.79824e-28,1.31295e-28,3.44634e-29,1.14731e-28,-5.06705e-31,1.20024e-28
1191,3.30386e-27,1.05015e-28,3.55434e-28,4.75363e-28,7.16171e-29,1.87347e-29,1.09105e-28,-6.70526e-32,8.31455e-29
1192,4.16229e-27,-3.75697e-29,1.74689e-27,5.04025e-28,-5.87218e-29,1.44712e-29,9.78232e-29,-5.24009e-32,8.83063e-29
1193,4.50187e-27,3.23566e-28,9.78124e-28,5.77372e-28,-1.58865e-28,2.66344e-29,3.36061e-29,9.0207e-31,1.51004e-28
1194,4.98864e-27,1.74954e-28,8.80065e-28,7.76974e-28,7.77223e-29,1.43325e-29,2.06276e-29,-1.71578e-31,1.02135e-28
1195,5.66362e-27,3.06951e-30,2.44944e-27,9.19892e-28,8.55441e-30,6.43858e-30,6.99949e-30,2.71535e-31,7.89499e-29
1196,6.79308e-27,2.48126e-28,3.44393e-27,6.7628e-28,-8.93086e-29,4.32903e-30,2.4606e-29,-5.44098e-33,8.06412e-29
1197,6.23753e-27,-6.91667e-29,2.26953e-27,7.22722e-28,1.39127e-28,8.66781e-30,6.64912e-32,3.29835e-31,1.02362e-28
1198,6.25153e-27,2.92775e-28,2.06377e-27,5.46297e-28,1.22971e-28,1.73683e-30,-5.33237e-30,6.10873e-31,5.94317e-29
1199,6.85919e-27,-1.73923e-28,3.00434e-27,6.75215e-28,1.88097e-29,-6.41006e-31,-1.09039e-29,-6.92887e-32,5.56045e-29
1200,6.69337e-27,2.18197e-29,2.87582e-27,3.13412e-28,1.2927e-29,-1.03759e-30,-6.79232e-30,4.04689e-31,9.94982e-29
1201,7.1078e-27,7.95341e-28,2.02268e-27,2.90016e-28,3.2499e-28,-4.16598e-30,4.23306e-29,-1.07164e-31,9.71015e-29
1202,6.12939e-27,2.21983e-28,2.41412e-27,5.93321e-28,1.24559e-28,-3.75296e-30,-8.85157e-30,4.32614e-31,7.79947e-29
1203,7.18443e-27,-7.48097e-29,3.86645e-27,4.41686e-28,4.51272e-29,4.21611e-30,-4.44612e-30,7.41867e-31,8.04749e-29
1204,7.94872e-27,3.87447e-28,3.89122e-27,1.69994e-28,9.43675e-29,-2.32395e-30,2.48284e-29,2.64696e-31,1.09631e-28
1205,6.21983e-27,7.78551e-28,1.41186e-27,6.984e-28,1.26351e-28,5.98838e-30,4.21433e-30,8.31144e-31,8.61142e-29
1206,6.23145e-27,-2.38419e-28,2.32323e-27,1.14495e-27,1.78637e-28,1.70548e-29,1.73707e-29,1.81804e-30,7.55865e-29
1207,7.4355e-27,-7.50038e-29,3.75659e-27,7.79466e-28,-1.80525e-29,1.13347e-29,1.331e-29,-4.0182e-31,7.28171e-29
1208,8.38757e-27,1.25339e-27,2.61917e-27,7.84241e-28,1.60758e-28,1.8398e-29,6.6456e-30,5.06148e-31,1.05304e-28
1209,6.16248e-27,8.58633e-29,1.77236e-27,1.10765e-27,3.70947e-28,1.82484e-29,4.32473e-30,1.72037e-30,6.46334e-29
1210,7.46113e-27,1.78637e-28,3.27281e-27,9.06865e-28,2.58977e-28,3.00607e-29,3.03172e-29,2.92488e-30,5.21426e-29
1211,6.63571e-27,-1.54801e-28,3.03238e-27,5.59791e-28,1.58657e-28,1.80072e-29,1.42734e-29,3.63275e-32,6.94181e-29
1212,6.82258e-27,1.11351e-27,1.72865e-27,7.26018e-28,3.65352e-28,1.72894e-29,1.9739e-29,3.66589e-30,6.48162e-29
1213,7.35272e-27,6.41751e-28,3.35936e-27,5.10291e-28,4.9095e-28,2.29344e-29,5.29965e-29,3.18893e-30,4.06003e-29
1214,6.53378e-27,-1.98738e-29,3.13681e-27,3.68564e-28,2.9399e-28,1.15316e-29,5.08051e-29,3.38647e-30,4.06718e-29
1215,6.44393e-27,7.79383e-28,2.03611e-27,3.16288e-28,3.05607e-28,1.18569e-29,3.28587e-29,8.42056e-31,3.74371e-29
1216,7.2522e-27,1.50924e-27,2.60178e-27,2.72274e-28,4.06592e-28,1.24142e-29,2.59498e-29,2.61437e-30,2.42946e-29
1217,7.39493e-27,1.22029e-27,3.31579e-27,1.10806e-28,5.32341e-28,1.03726e-29,3.25284e-29,-1.25388e-30,1.43573e-29
1218,6.50738e-27,4.03125e-28,2.73264e-27,6.68263e-29,3.79675e-28,1.15309e-29,3.60511e-29,3.26101e-30,1.69896e-29
1219,6.12799e-27,1.79749e-27,1.13123e-27,1.27474e-28,2.85867e-28,1.59002e-30,1.72699e-29,7.73318e-31,2.77212e-29
1220,6.89346e-27,2.68916e-27,1.97841e-27,1.9702e-28,2.52152e-28,1.32842e-29,1.83863e-29,-2.92822e-31,3.32188e-29
1221,5.45337e-27,1.36549e-27,1.49156e-27,9.21087e-29,1.6056e-28,2.18556e-29,2.03112e-29,3.03788e-30,2.04368e-29
1222,4.08099e-27,3.09218e-28,8.52433e-28,2.05568e-28,-3.90589e-29,1.73582e-29,2.99407e-30,1.97089e-30,4.51407e-29
1223,5.65239e-27,2.42318e-27,6.51957e-28,4.54639e-29,9.54977e-29,3.58318e-29,3.56059e-30,1.71682e-30,3.48568e-29
1224,6.68282e-27,3.07397e-27,1.13729e-27,1.38843e-28,1.59044e-28,3.92711e-29,1.89239e-29,2.76679e-30,2.43419e-29
1225,5.36638e-27,1.92086e-27,5.31447e-28,1.04527e-28,1.15396e-29,3.6487e-29,1.47018e-29,2.27642e-30,3.83161e-29
1226,4.65649e-27,1.12821e-27,3.97962e-28,2.03593e-28,8.35483e-30,4.89951e-29,3.4938e-29,3.70211e-30,2.61645e-29
1227,7.75207e-27,4.39802e-27,3.44115e-28,2.15922e-28,4.52423e-29,3.51029e-29,3.05258e-29,2.59633e-30,2.23004e-29
1228,6.64157e-27,3.6022e-27,2.22544e-28,1.64777e-28,7.52171e-29,4.73665e-29,4.07937e-29,2.692e-31,3.07956e-29
1229,4.92771e-27,1.05149e-27,1.48925e-28,1.50949e-28,-1.34591e-29,4.05971e-29,3.57744e-29,2.62505e-30,2.84307e-29
1230,6.95831e-27,2.95217e-27,7.17902e-29,3.30236e-28,4.88275e-29,2.48197e-29,4.83289e-29,-3.27421e-31,3.09543e-29
1231,7.18978e-27,3.84109e-27,5.21409e-29,1.16748e-28,1.63511e-29,2.61824e-29,2.85108e-29,2.2795e-30,3.78182e-29
1232,6.19012e-27,2.24708e-27,1.64702e-28,5.57684e-29,1.55257e-28,8.34416e-30,3.50871e-29,3.88444e-30,2.51814e-29
1233,6.2633e-27,1.44117e-27,-1.06558e-28,8.56246e-29,1.57242e-28,1.94695e-29,2.81728e-29,2.06964e-30,4.70313e-29
1234,7.73581e-27,3.54518e-27,-1.76686e-28,1.36379e-28,1.55739e-28,9.19218e-30,3.21092e-29,1.0378e-30,2.69334e-29
1235,6.64003e-27,3.09343e-27,-2.48621e-28,1.32293e-30,2.31151e-28,1.75201e-30,3.17121e-29,1.5798e-30,2.65638e-29
1236,6.36205e-27,1.36069e-27,-2.57043e-28,-2.43052e-30,2.22443e-28,1.83536e-30,3.73491e-29,1.3989e-30,4.77265e-29
1237,7.19808e-27,2.41476e-27,-2.69256e-28,5.23595e-30,8.79944e-29,1.03353e-30,6.5901e-29,2.75105e-30,6.52663e-29
1238,7.32389e-27,3.86152e-27,-9.74886e-29,-6.45191e-31,7.13309e-29,-1.31128e-30,3.4433e-29,1.82837e-30,7.32159e-29
1239,6.83917e-27,2.25135e-27,1.5699e-28,6.55403e-29,-4.57679e-30,5.97381e-30,4.91719e-29,6.70903e-31,4.37232e-29
1240,5.10605e-27,6.10107e-28,6.85668e-29,1.64923e-28,-9.50794e-29,2.98561e-30,5.21163e-29,3.69406e-30,4.40798e-29
1241,5.36647e-27,1.42835e-27,3.80108e-28,2.05029e-28,6.62692e-29,3.25338e-30,7.23447e-29,2.31763e-30,5.43218e-29
1242,5.8088e-27,1.68047e-27,9.62375e-28,4.00499e-28,-2.83353e-29,1.25459e-29,9.27802e-29,1.27465e-30,4.91015e-29
1243,5.72511e-27,1.05785e-27,6.95545e-28,6.07875e-28,-6.33435e-30,1.19055e-29,1.3675e-28,1.7784e-30,5.78866e-29
1244,3.39294e-27,-7.91334e-28,7.6982e-28,7.80421e-28,1.47631e-28,1.52848e-29,1.51982e-28,1.68824e-30,3.96736e-29
1245,4.38915e-27,7.90136e-28,1.15295e-27,6.60249e-28,8.47296e-30,7.01132e-30,9.08326e-29,3.98898e-30,3.37098e-29
1246,5.87424e-27,2.05966e-27,9.65646e-28,9.03515e-28,3.21941e-28,3.82066e-29,1.02079e-28,1.1837e-30,4.26717e-29
1247,3.79866e-27,5.43647e-28,4.68112e-28,9.39608e-28,3.41821e-28,1.04197e-29,8.45084e-29,1.53487e-30,2.93757e-29
