E,T,R0,R1,R2,R3,R,N_R0,N_R1,N_R2,N_R3,E/V0
1051.92,0.0671408,0.0101328,0.0891051,0.00436501,-0.0105932,0.0930097,0.0632706,0.556383,0.0272557,-0.0661454,10.5192
1052.85,0.13039,0.00895705,-0.0270849,0.000867675,0.00767633,-0.0095839,0.074144,-0.224202,0.00718238,0.0635425,10.5285
1053.78,0.114491,0.0151763,0.0686041,-0.00134304,0.0558454,0.138283,0.0600391,0.271406,-0.00531323,0.220931,10.5378
1054.71,0.0839561,0.0907673,0.0442594,0.0042603,-0.000534562,0.138752,0.407561,0.198732,0.0191295,-0.00240028,10.5471
1055.65,0.039852,0.0203602,-0.00238469,0.00545821,0.029014,0.0524477,0.220587,-0.0258364,0.0591357,0.314346,10.5565
1056.58,0.196106,0.0365928,0.0956759,-0.00211476,-0.00170116,0.128453,0.112746,0.294788,-0.0065158,-0.00524147,10.5658
1057.51,0.0894656,0.00922489,-0.0110762,0.00550358,0.0260493,0.0297016,0.0774113,-0.0929464,0.0461837,0.218594,10.5751
1058.45,0.111736,0.0449664,0.0397832,0.0072832,-0.00200139,0.0900314,0.222863,0.197174,0.0360971,-0.00991933,10.5845
1059.38,0.0586961,0.000968587,0.0365108,-0.00382388,0.00918881,0.0428444,0.00953893,0.359569,-0.0376587,0.0904941,10.5938
1060.32,0.130688,0.036378,0.0387132,0.00104152,0.0529863,0.129119,0.140019,0.149007,0.00400881,0.203944,10.6032
1061.25,0.0761136,0.0462636,-0.030828,0.0046504,-0.00595787,0.0141281,0.512663,-0.341616,0.0515327,-0.0660212,10.6125
1062.19,0.17242,0.0206776,0.026975,0.00672572,0.0125641,0.0669424,0.086386,0.112695,0.0280984,0.0524899,10.6219
1063.12,0.113632,0.0539244,0.157499,-0.00349172,0.0277357,0.235668,0.154379,0.4509,-0.00999633,0.0794038,10.6312
1064.06,0.0461663,0.0129628,-0.0409195,0.00267745,0.0363716,0.0110923,0.226391,-0.714645,0.0467608,0.635216,10.6406
1065,0.113642,0.0493629,0.17951,-0.000848729,-0.0177606,0.210264,0.152399,0.554204,-0.00262029,-0.0548325,10.65
1065.94,0.081959,0.011615,0.0182413,0.00670541,0.0129057,0.0494675,0.0883767,0.138794,0.0510203,0.0981975,10.6594
1066.87,0.0820518,0.0451758,0.198354,0.000562156,0.0730479,0.31714,0.113168,0.496889,0.00140823,0.182989,10.6687
1067.81,0.0414412,0.00979452,-0.0739676,0.00504587,-0.00758647,-0.0667136,-0.387557,2.92681,-0.199659,0.300187,10.6781
1068.75,0.0565526,0.0249158,0.0899861,0.0120839,0.0842463,0.211232,0.093044,0.336039,0.0451254,0.314605,10.6875
1069.69,0.133336,0.00486735,-0.0038094,0.00798419,-0.00503187,0.00401027,0.0354384,-0.0277357,0.0581317,-0.0366363,10.6969
1070.63,0.170589,0.0262331,0.0529324,0.00264919,0.0641258,0.145941,0.0828774,0.167228,0.0083695,0.20259,10.7063
1071.57,0.0864938,0.125913,-0.0253901,0.00295976,-0.0273402,0.0761423,0.774199,-0.156116,0.0181987,-0.168106,10.7157
1072.51,0.130032,0.0108316,0.0515103,0.0131282,0.0761885,0.151659,0.0384522,0.182861,0.0466048,0.270468,10.7251
1073.45,0.136105,0.0598059,0.27388,-0.00535528,0.00889047,0.337221,0.126352,0.578629,-0.0113141,0.018783,10.7345
1074.39,0.159838,0.0668158,-0.0936452,0.0031874,0.00755995,-0.016082,0.464787,-0.651419,0.0221723,0.0525889,10.7439
1075.33,0.315181,0.0602282,0.0459168,0.0114018,-0.0040544,0.113492,0.140499,0.107114,0.0265979,-0.009458,10.7533
1076.28,0.211967,0.00300202,0.081706,-0.0050784,0.020032,0.0996617,0.00963333,0.26219,-0.0162963,0.0642815,10.7628
1077.22,0.155668,0.0560784,0.19142,0.00581582,0.108613,0.361927,0.108344,0.369825,0.0112362,0.209842,10.7722
1078.16,0.0577121,0.0383378,-0.113995,0.000855175,-0.0374206,-0.112222,-0.703314,2.09125,-0.0156883,0.686487,10.7816
1079.1,0.15023,0.00961194,0.174023,0.000274423,0.0699655,0.253875,0.0237858,0.430638,0.00067909,0.173137,10.791
1080.05,0.147437,0.00514893,0.0245407,-0.000475764,0.0486502,0.077864,0.0228535,0.108924,-0.00211168,0.215934,10.8005
1080.99,0.105487,0.025677,-0.0387136,0.0135511,0.104184,0.104699,0.122163,-0.184188,0.0644722,0.495678,10.8099
1081.94,0.0702709,0.0101108,0.0125877,-0.00316698,-0.0517211,-0.0321896,0.265507,0.330547,-0.0831636,-1.35818,10.8194
1082.88,0.0729982,0.0401189,0.070979,-0.000728691,0.0467071,0.157076,0.174373,0.308505,-0.00316719,0.203009,10.8288
1083.83,0.0773108,0.0418171,0.0245076,0.00229463,0.0310478,0.0996671,0.236284,0.138478,0.0129656,0.175433,10.8383
1084.77,0.0624812,0.0146409,0.0619386,0.0158839,-0.0156163,0.076847,0.105082,0.444551,0.114004,-0.112083,10.8477
1085.72,0.0761975,0.0938108,-0.00330598,-0.00568745,0.00694613,0.0917635,0.558528,-0.019683,-0.0338617,0.0413556,10.8572
1086.66,0.154084,0.050713,-0.0091553,0.000509666,0.0633869,0.105454,0.195397,-0.0352753,0.00196374,0.24423,10.8666
1087.61,0.105937,0.00987111,0.213428,0.00107118,0.00243967,0.22681,0.0296655,0.641413,0.00321919,0.00733191,10.8761
1088.56,0.120746,0.0287377,0.0385522,0.000852622,0.0152529,0.0833955,0.140774,0.188851,0.00417663,0.0747176,10.8856
1089.51,0.146232,0.072108,-0.0446565,0.00751998,0.00400385,0.0389753,0.389337,-0.241117,0.0406031,0.0216182,10.8951
1090.46,0.150308,0.0311831,0.0362772,-0.00195594,-0.00471231,0.0607921,0.147718,0.171849,-0.00926549,-0.0223227,10.9046
1091.4,0.155109,0.016185,0.07593,0.00356826,0.060296,0.155979,0.0520272,0.244079,0.0114703,0.193823,10.914
1092.35,0.174437,0.0111306,0.0468997,0.00269472,0.0355194,0.0962444,0.0411207,0.173266,0.00995532,0.131222,10.9235
1093.3,0.0483302,0.0202716,-0.0374339,2.98313e-05,-0.0239497,-0.0410822,2.79685,-5.16471,0.00411579,-3.30431,10.933
1094.25,0.0586009,0.0611364,0.0400985,0.00299132,0.0352413,0.139467,0.308663,0.202448,0.0151025,0.177925,10.9425
1095.2,0.159649,0.0464704,0.0133282,4.00098e-05,0.0319134,0.091752,0.184845,0.0530156,0.000159147,0.126942,10.952
1096.15,0.118323,0.0424468,0.0718523,3.81133e-05,0.0123906,0.126728,0.173216,0.293214,0.000155532,0.0505633,10.9615
1097.1,0.205337,0.0165613,0.246137,0.00614586,0.00710919,0.275954,0.0344103,0.511411,0.0127695,0.0147711,10.971
1098.06,0.116149,0.0075479,-0.0283724,0.00279428,0.0252385,0.00720823,0.0611872,-0.230002,0.0226519,0.204596,10.9806
1099.01,0.171527,0.0994196,-0.0275474,0.00360209,-0.00209856,0.0733757,0.405955,-0.112483,0.0147082,-0.00856894,10.9901
1099.96,0.130776,0.040007,0.00391133,0.00740172,0.0349518,0.0862718,0.184323,0.0180206,0.0341018,0.161033,10.9996
1100.91,0.24721,0.073725,0.219661,0.00279311,0.0667785,0.362957,0.120827,0.36,0.00457761,0.109443,11.0091
1101.87,0.157611,0.0733288,0.0898126,0.0013764,0.0441049,0.208623,0.200224,0.245233,0.00375825,0.120428,11.0187
1102.82,0.0909127,0.0170382,0.154363,0.00357974,-0.0232235,0.151757,0.0702116,0.636102,0.0147515,-0.0956998,11.0282
1103.77,0.138236,0.0287149,0.0500922,0.00952361,-0.00136534,0.0869654,0.127508,0.222433,0.0422893,-0.00606274,11.0377
1104.73,0.206138,0.108386,-0.0150759,-0.00121871,0.137856,0.229947,0.248543,-0.034571,-0.00279467,0.316121,11.0473
1105.68,0.241556,0.0728066,0.114411,0.00135816,0.054865,0.243441,0.150118,0.2359,0.00280035,0.113124,11.0568
1106.64,0.0942028,0.0444398,0.140357,-0.000568857,0.047498,0.231726,0.136348,0.430637,-0.00174534,0.145731,11.0664
1107.59,0.042733,0.0104474,0.100375,0.00347083,0.035818,0.150111,0.0541754,0.520498,0.0179981,0.185735,11.0759
1108.55,0.123787,0.0227513,0.0697002,0.00537856,-0.00770233,0.0901278,0.106357,0.325832,0.0251435,-0.0360066,11.0855
1109.51,0.165673,0.121972,-0.0348666,0.0108171,0.045197,0.143119,0.394996,-0.112913,0.0350303,0.146367,11.0951
1110.46,0.188244,0.117768,0.0380337,-0.00267265,0.129068,0.282197,0.250335,0.0808467,-0.00568115,0.274356,11.1046
1111.42,0.136241,0.028818,0.26098,-0.00152012,0.0978876,0.386165,0.0551639,0.499572,-0.00290985,0.187378,11.1142
1112.38,0.0896379,0.00655301,0.127226,0.00510182,-0.0123926,0.126488,0.0303203,0.588666,0.0236058,-0.0573397,11.1238
1113.34,0.0611346,0.00047275,-0.0229197,0.00129306,-0.00841104,-0.029565,0.0149748,-0.726004,0.0409589,-0.266428,11.1334
1114.29,0.114712,0.0489266,-0.000194211,0.000138513,-0.000155733,0.0487152,0.299379,-0.00118836,0.000847551,-0.000952918,11.1429
1115.25,0.222461,0.19201,-0.00744112,0.000713271,0.154932,0.340214,0.341245,-0.0132246,0.00126764,0.275349,11.1525
1116.21,0.0980431,0.0574121,0.0627023,0.00184808,0.0743536,0.196316,0.195041,0.213013,0.00627832,0.252595,11.1621
1117.17,0.230036,0.113232,0.203326,0.000569902,-0.025626,0.291502,0.217111,0.389859,0.00109273,-0.0491355,11.1717
1118.13,0.106736,0.0180867,-0.0449956,-9.74102e-05,0.04161,0.0146037,0.149059,-0.370824,-0.000802791,0.342922,11.1813
1119.09,0.100444,0.00259571,0.146058,0.00691493,0.00644891,0.162017,0.00988989,0.556493,0.0263465,0.0245709,11.1909
1120.05,0.213139,0.0242392,0.0202385,-0.00150051,0.0171625,0.0601396,0.0886978,0.074058,-0.00549078,0.0628021,11.2005
1121.02,0.304842,0.129435,-0.0435141,0.0016248,0.19966,0.287206,0.218623,-0.0734974,0.00274437,0.337237,11.2102
1121.98,0.323152,0.160872,0.0170284,-0.000921393,-0.0654794,0.1115,0.370118,0.0391771,-0.00211984,-0.150648,11.2198
1122.94,0.274649,0.128659,0.218243,0.000964822,0.08476,0.432627,0.181908,0.308568,0.00136414,0.11984,11.2294
1123.9,0.167256,0.0840922,0.286539,0.000339768,-0.00676586,0.364205,0.158228,0.539153,0.000639309,-0.0127307,11.239
1124.87,0.130244,0.0800969,0.181896,0.00070056,-0.0147777,0.247915,0.211807,0.481003,0.00185255,-0.039078,11.2487
1125.83,0.138672,0.0889124,0.248915,0.00891877,0.00859341,0.35534,0.179981,0.503865,0.0180538,0.0173952,11.2583
1126.79,0.153397,0.00498258,0.0857164,0.00187694,0.0683894,0.160965,0.0158498,0.272668,0.00597063,0.21755,11.2679
1127.76,0.141624,0.00320732,0.133335,0.00966052,0.11144,0.257643,0.00803302,0.33395,0.0241956,0.279111,11.2776
1128.72,0.168989,0.0221857,-0.0847037,0.00991504,0.14361,0.0910068,0.085331,-0.325789,0.0381354,0.552354,11.2872
1129.69,0.213187,0.078681,-0.00395031,-0.000882396,0.0652503,0.139099,0.223344,-0.0112134,-0.00250477,0.18522,11.2969
1130.65,0.356387,0.0646004,0.0849494,-0.00266857,0.0295729,0.176454,0.121238,0.159427,-0.00500819,0.0555005,11.3065
1131.62,0.402571,0.0616702,0.24901,0.00464636,0.0782027,0.393529,0.0774653,0.312787,0.0058364,0.0982322,11.3162
1132.59,0.425954,0.218868,0.103537,0.00389915,-0.0330096,0.293294,0.304301,0.143952,0.00542115,-0.0458946,11.3259
1133.55,0.419393,0.181227,-0.0258708,-0.00235569,-0.00581644,0.147184,0.319862,-0.0456616,-0.00415776,-0.0102659,11.3355
1134.52,0.50469,0.195788,0.57855,0.00365237,0.0305668,0.808557,0.149087,0.440549,0.00278117,0.0232758,11.3452
1135.49,0.656899,0.135196,0.304505,0.0166897,0.13287,0.58926,0.10849,0.244355,0.0133929,0.106623,11.3549
1136.46,0.31614,0.0524381,0.16788,0.0239229,0.046452,0.290693,0.0864127,0.27665,0.0394226,0.0765482,11.3646
1137.42,0.51325,0.0938797,0.0960007,-0.00397928,0.0232607,0.209162,0.129953,0.132889,-0.00550833,0.0321987,11.3742
1138.39,0.329148,0.0552197,-0.0583487,-0.00404977,0.286493,0.279314,0.0907529,-0.0958953,-0.00665575,0.470847,11.3839
1139.36,0.340168,0.058352,0.29407,0.00134344,0.10249,0.456256,0.0732675,0.369238,0.00168684,0.128688,11.3936
1140.33,0.120711,0.0039478,0.0431393,0.0130286,0.165673,0.225789,0.0113934,0.1245,0.0376005,0.478134,11.4033
1141.3,0.156006,0.0178541,0.051668,0.00104397,0.0593912,0.129957,0.062435,0.180681,0.00365072,0.207688,11.413
1142.27,0.115446,0.101021,0.0229558,-0.00126013,-0.00333291,0.119383,0.430187,0.097755,-0.00536615,-0.0141929,11.4227
1143.24,0.087866,0.0210585,-0.0416092,0.00280011,0.0703185,0.0525678,0.149953,-0.29629,0.019939,0.500723,11.4324
1144.21,0.0434687,0.00262443,0.130546,-0.00038081,0.00336221,0.136152,0.014611,0.726788,-0.00212008,0.0187184,11.4421
1145.19,0.0690375,0.022027,-0.0347719,0.0094889,0.0580534,0.0547975,0.177874,-0.280792,0.0766254,0.468797,11.4519
1146.16,0.0736838,0.0154095,-0.0121405,0.00318677,-0.00646782,-1.20399e-05,0.209165,-0.164792,0.0432563,-0.0877924,11.4616
1147.13,0.077957,0.0226992,0.0430699,0.0103248,-0.00376496,0.072329,0.15104,0.286586,0.0687012,-0.025052,11.4713
1148.1,0.0388059,0.0024887,0.0371553,-0.00446393,0.062671,0.0978511,0.0182113,0.271887,-0.0326652,0.458601,11.481
1149.08,0.0169847,0.00175963,0.0786832,0.00139905,-0.0171718,0.0646701,0.0215497,0.963608,0.0171337,-0.210297,11.4908
1150.05,0.0519014,0.010749,-0.0374373,0.0003736,0.0158877,-0.010427,0.259172,-0.90266,0.00900797,0.383073,11.5005
1151.02,0.0805521,0.0225975,0.0380455,0.00467275,0.0308838,0.0961995,0.127849,0.215248,0.0264368,0.17473,11.5102
1152,0.0614882,0.00146901,-0.0117466,-0.000793956,-0.000782132,-0.0118537,0.0295965,-0.236662,-0.0159961,-0.0157578,11.52
1152.97,0.0416654,0.0249286,0.0996644,0.0153771,0.0213983,0.161368,0.122781,0.490876,0.0757365,0.105393,11.5297
1153.95,0.0178086,0.0120044,-0.0478691,-0.00671273,-0.012607,-0.0551844,-0.321181,1.28075,0.179601,0.337305,11.5395
1154.93,0.0399089,0.0421697,0.0166966,0.0105067,0.0288075,0.0981805,0.305379,0.120912,0.0760862,0.208615,11.5493
1155.9,0.0284632,0.0161573,0.0331125,-0.00337837,0.00101488,0.0469063,0.214374,0.439335,-0.044824,0.0134654,11.559
1156.88,0.0580671,0.0293121,0.0292436,0.00597997,0.0546571,0.119193,0.165362,0.164976,0.0337356,0.308345,11.5688
1157.86,0.0264349,0.00658076,-0.00524563,0.00190509,-0.028143,-0.0249028,4.29528,-3.42384,1.24346,-18.369,11.5786
1158.83,0.087388,0.0123961,0.0341051,-0.0024221,0.0234188,0.0674979,0.0800339,0.220195,-0.015638,0.1512,11.5883
1159.81,0.0580977,0.0127098,-0.0188696,0.0065259,0.00499255,0.00535873,0.200292,-0.297362,0.102841,0.0786767,11.5981
1160.79,0.0353302,0.00870653,0.105353,0.00380454,0.0119528,0.129816,0.05272,0.637934,0.0230374,0.072377,11.6079
1161.77,0.088983,0.0128162,-0.0488751,0.0026772,-0.001815,-0.0351967,0.23828,-0.90869,0.0497747,-0.0337446,11.6177
1162.75,0.0644477,0.000805866,0.067253,0.00287787,0.0331096,0.104046,0.00478275,0.399142,0.01708,0.196503,11.6275
1163.73,0.0705948,0.0364104,0.0288116,0.00177099,-0.0117495,0.0552435,0.289343,0.228957,0.0140735,-0.0933699,11.6373
1164.71,0.0717813,0.00735887,-0.029235,0.017097,0.0113621,0.00658296,0.0939059,-0.373065,0.218173,0.144991,11.6471
1165.69,0.091275,0.00716058,0.0906016,-0.0028878,0.00210077,0.0969751,0.0380376,0.481283,-0.0153402,0.0111594,11.6569
1166.67,0.037177,0.00844642,-0.0250794,0.00241576,0.0288883,0.0146711,0.162907,-0.48371,0.0465931,0.557173,11.6667
1167.65,0.0447378,0.071664,0.00272711,-0.00187771,0.00095282,0.0734662,0.606273,0.0230712,-0.0158853,0.00806081,11.6765
1168.63,0.0653094,0.0098371,0.0234602,0.000956164,-0.000202707,0.0340507,0.0990045,0.236113,0.00962322,-0.00204013,11.6863
1169.61,0.0514557,0.0559091,0.0328145,0.00064376,0.0595237,0.148891,0.279062,0.163788,0.00321323,0.297103,11.6961
1170.6,0.0250582,0.00273692,0.0531808,0.00101949,-0.0176987,0.0392385,0.0425671,0.827115,0.015856,-0.275266,11.706
1171.58,0.0592929,0.00264686,0.250651,0.00388025,-0.0041203,0.253058,0.00847401,0.802466,0.0124227,-0.0131913,11.7158
1172.56,0.0172124,0.00793956,-0.143032,0.00685122,0.00535415,-0.122887,-0.075132,1.35351,-0.064833,-0.0506663,11.7256
1173.55,0.0287339,0.0121297,0.00452022,-0.000345088,0.0267042,0.043009,0.169072,0.0630058,-0.00481007,0.37222,11.7355
1174.53,0.0153353,0.00597647,0.0241093,0.000677195,0.0180092,0.0487721,0.0932259,0.376076,0.0105634,0.280922,11.7453
1175.51,0.092973,0.0267397,-0.00656224,-0.00123799,0.099789,0.118728,0.126309,-0.0309976,-0.00584782,0.471366,11.7551
1176.5,0.0283438,0.0039271,0.00587255,0.0152801,-0.0534495,-0.0283697,-151.642,-226.764,-590.032,2063.91,11.765
1177.48,0.0487119,0.00200095,0.0527302,-0.0011228,0.00709499,0.0607033,0.0182877,0.481927,-0.0102618,0.0648446,11.7748
1178.47,0.0488382,0.00809818,-0.00256948,0.009015,0.0089937,0.0235374,0.111891,-0.035502,0.124559,0.124264,11.7847
1179.46,0.0217379,0.0105697,0.0112976,-0.00411002,0.000440452,0.0181977,0.264669,0.282895,-0.102916,0.011029,11.7946
1180.44,0.0455712,0.0123915,0.0200169,-0.000612557,0.00373371,0.0355296,0.152791,0.246816,-0.00755304,0.046038,11.8044
1181.43,0.0562515,0.0131309,0.030287,0.00114763,0.0129488,0.0575143,0.11542,0.266222,0.0100877,0.11382,11.8143
1182.42,0.0876286,0.00444644,-0.0134956,0.0106804,0.00224168,0.00387291,0.0485942,-0.147491,0.116724,0.0244989,11.8242
1183.41,0.0668694,0.0102339,0.0355212,0.00460376,0.0526309,0.10299,0.0602491,0.209122,0.0271034,0.30985,11.8341
1184.39,0.0187731,0.0089905,0.0561219,-0.00487009,-0.0250318,0.0352105,0.166541,1.03961,-0.0902141,-0.463691,11.8439
1185.38,0.0546515,0.0228878,0.100279,0.0115538,0.0137396,0.14846,0.112686,0.493713,0.056884,0.0676454,11.8538
1186.37,0.0408178,0.00720483,-0.00133147,-0.00392536,-0.00638939,-0.0044414,0.198063,-0.0366026,-0.10791,-0.175647,11.8637
1187.36,0.026492,0.0130305,0.0815971,0.00222992,0.0339002,0.130758,0.0828651,0.518902,0.0141808,0.215582,11.8736
1188.35,0.0360416,0.0115307,-0.0237857,-0.00119032,-0.00963743,-0.0230828,0.889791,-1.83548,-0.0918536,-0.743693,11.8835
1189.34,0.0441793,0.0237215,0.0124858,0.000365751,0.0507728,0.0873458,0.180357,0.0949309,0.00278085,0.386031,11.8934
1190.33,0.0431797,0.0403152,0.00772988,5.16053e-05,0.0001651,0.0482618,0.440885,0.0845336,0.000564353,0.00180553,11.9033
1191.32,0.023955,0.0156291,0.0064965,0.00998935,0.0688141,0.100929,0.125149,0.0520203,0.079989,0.551024,11.9132
1192.31,0.0868856,0.0284253,0.15793,-0.00333549,-0.0339144,0.149105,0.120451,0.66922,-0.014134,-0.143711,11.9231
1193.31,0.0439893,0.0125629,-0.0430314,0.0105156,0.0100701,-0.00988281,0.368344,-1.26168,0.308317,0.295255,11.9331
1194.3,0.104392,0.0216066,0.105966,-0.00540076,0.0146654,0.136838,0.0895684,0.439276,-0.0223885,0.0607943,11.943
1195.29,0.0118121,0.0281557,-0.03704,0.00874449,0.00249825,0.00235842,1.98691,-2.61387,0.617088,0.176299,11.9529
1196.28,0.0443692,0.0073981,0.121864,0.00206518,0.0490117,0.180339,0.0329231,0.542321,0.00919051,0.218113,11.9628
1197.28,0.0468921,0.0132773,-0.0048664,0.0117957,0.0328011,0.0530076,0.132906,-0.0487129,0.118075,0.32834,11.9728
1198.27,0.0578495,0.0172237,-0.0163808,0.00340195,0.0104194,0.0146643,0.237523,-0.225899,0.0469145,0.143688,11.9827
1199.27,0.0499581,0.00126809,0.0136066,0.00108849,-0.00992493,0.00603823,0.022646,0.24299,0.0194387,-0.177242,11.9927
1200.26,0.0397494,0.0200949,0.0675602,0.00120886,0.0133407,0.102205,0.141559,0.47593,0.00851588,0.0939791,12.0026
1201.26,0.015978,0.020427,-0.0364586,0.00162063,0.031988,0.0175771,0.608761,-1.08653,0.0482976,0.953298,12.0126
1202.25,0.0143727,0.00650162,0.0158581,-0.00128128,-0.00157852,0.0194999,0.191943,0.468168,-0.0378264,-0.0466017,12.0225
1203.25,0.0395592,0.017388,6.06164e-05,0.00418493,-0.00373589,0.0178977,0.302627,0.00105499,0.072836,-0.0650208,12.0325
1204.24,0.0783569,0.0262207,0.0577451,0.00423467,0.0228158,0.111016,0.138461,0.304928,0.0223615,0.120481,12.0424
1205.24,0.0475639,0.026153,0.00218198,0.00513782,-0.0112148,0.022258,0.374568,0.0312506,0.0735847,-0.160621,12.0524
1206.24,0.0205306,0.0252705,0.0236133,-0.00208564,0.0217342,0.0685324,0.283737,0.265131,-0.0234175,0.244032,12.0624
1207.24,0.0881777,0.0741965,0.0221052,0.000550613,-0.00985373,0.0869985,0.423553,0.126188,0.00314319,-0.0562504,12.0724
1208.23,0.102142,0.0367543,0.00241795,0.00444229,0.0325776,0.0761921,0.206098,0.0135586,0.0249099,0.182677,12.0823
1209.23,0.0777394,0.000645546,0.308669,0.00892326,-0.00196107,0.316277,0.00163837,0.783392,0.0226469,-0.00497713,12.0923
1210.23,0.047081,0.0482499,-0.101524,-0.00223631,0.00234379,-0.0531663,-7.9289,16.6834,0.367492,-0.385154,12.1023
1211.23,0.066293,0.01469,-0.0187027,0.0106671,0.0090337,0.0156881,0.179188,-0.228134,0.130116,0.110192,12.1123
1212.23,0.0776743,0.000434389,0.0788926,-0.00152596,0.00755719,0.0853582,0.00266443,0.483907,-0.00935987,0.0463539,12.1223
1213.23,0.0752773,0.0302472,-0.0317692,-0.00234243,0.108213,0.104348,0.16839,-0.176863,-0.0130406,0.602435,12.1323
1214.23,0.0573383,0.0808508,0.0281586,0.00405095,-0.0292004,0.08386,0.572605,0.199426,0.0286898,-0.206805,12.1423
1215.23,0.078549,0.0636455,0.0657325,0.00109686,-0.0132602,0.117215,0.325114,0.335775,0.00560298,-0.0677357,12.1523
1216.23,0.127464,0.0320762,0.096881,0.000150104,0.0117519,0.140859,0.119543,0.361061,0.000559415,0.0437975,12.1623
1217.24,0.152555,0.00297894,0.0222797,0.00275441,0.00333081,0.0313438,0.0161988,0.121152,0.0149778,0.0181122,12.1724
1218.24,0.0812885,0.0140016,0.0066924,0.0034872,0.00772504,0.0319062,0.123695,0.0591229,0.0308071,0.0682456,12.1824
1219.24,0.0413943,0.0184148,0.0493676,0.00267787,0.0426997,0.11316,0.119148,0.319419,0.0173264,0.276277,12.1924
1220.24,0.107871,0.0193402,0.0155141,0.00047685,0.051176,0.0865071,0.0994977,0.0798138,0.00245321,0.263281,12.2024
1221.25,0.105409,0.0405468,0.0690126,0.00311964,0.014335,0.127014,0.174453,0.296927,0.0134223,0.0616763,12.2125
1222.25,0.107308,0.00803513,0.0806542,0.00142504,0.0120565,0.102171,0.0383578,0.385024,0.00680282,0.0575549,12.2225
1223.26,0.0400117,0.0208711,0.0353077,0.00375225,0.0270993,0.0870304,0.164285,0.277921,0.0295355,0.21331,12.2326
1224.26,0.0510006,0.0143569,0.0290382,0.000936258,0.000796775,0.0451281,0.149351,0.302076,0.00973963,0.00828862,12.2426
1225.27,0.0948961,0.0186725,0.0104826,0.00624493,0.0061039,0.0415039,0.136895,0.0768519,0.0457839,0.04475,12.2527
1226.27,0.104311,0.0360239,0.00951557,0.00117275,0.0345381,0.0812503,0.194135,0.0512799,0.00632,0.186128,12.2627
1227.28,0.0294817,0.00675799,0.0244963,0.000418781,0.0203066,0.0519796,0.0829595,0.300711,0.00514085,0.249279,12.2728
1228.28,0.0792093,0.0802741,0.00348914,0.000954111,0.00515253,0.0898699,0.474772,0.0206361,0.00564299,0.030474,12.2828
1229.29,0.111908,0.00359477,0.0228948,0.00207004,0.00023708,0.0287967,0.0255484,0.162716,0.014712,0.00168495,12.2929
1230.3,0.137891,0.107043,0.0723743,0.00753332,0.0247647,0.211715,0.306181,0.207016,0.021548,0.0708361,12.303
1231.31,0.189325,0.0767415,0.0633213,0.00193211,0.0235857,0.165581,0.21623,0.178417,0.00544399,0.0664562,12.3131
1232.31,0.0656092,0.0573594,0.0422916,0.0066912,-0.000268283,0.106074,0.334101,0.246335,0.0389741,-0.00156266,12.3231
1233.32,0.161986,0.0195941,0.194315,0.000357457,0.00795139,0.222218,0.0509993,0.50576,0.000930382,0.0206957,12.3332
1234.33,0.062058,0.00169904,0.0095975,0.000289574,0.00638541,0.0179715,0.0212302,0.119924,0.00361833,0.0797881,12.3433
1235.34,0.14972,0.0196429,0.00955768,0.00374463,0.0316467,0.064592,0.0916558,0.044597,0.0174728,0.147667,12.3534
1236.35,0.104285,0.00992851,0.00784711,4.46046e-07,0.00667765,0.0244537,0.0771214,0.0609538,3.46474e-06,0.0518698,12.3635
1237.36,0.110179,0.116889,0.0117033,0.00255813,0.101429,0.232579,0.341024,0.0341446,0.00746336,0.29592,12.3736
1238.37,0.098592,0.000475091,0.115792,0.0042901,0.0140693,0.134627,0.0020371,0.496496,0.0183952,0.0603266,12.3837
1239.38,0.0334537,0.126304,0.0141777,3.78266e-05,0.00624393,0.146763,0.700843,0.0786702,0.000209894,0.0346467,12.3938
1240.39,0.109636,0.0464626,0.203759,0.000272274,0.0202637,0.270757,0.122144,0.535653,0.000715769,0.0532703,12.4039
1241.4,0.0730018,0.0404224,0.0510164,0.00663849,0.00190237,0.0999796,0.23368,0.294924,0.0383769,0.0109975,12.414
1242.42,0.131907,0.0647581,0.0613596,0.00140648,0.0558213,0.183346,0.205417,0.194636,0.00446143,0.177069,12.4242
1243.43,0.0628228,0.00902132,0.111428,0.00143745,0.00758517,0.129472,0.0469139,0.579466,0.00747523,0.0394454,12.4343
1244.44,0.181394,0.116758,0.0522633,0.0106016,0.111306,0.290929,0.247199,0.110652,0.0224456,0.235657,12.4444
1245.46,0.140576,0.0231443,0.322351,0.0247985,0.0232691,0.393563,0.0433301,0.603497,0.0464271,0.0435639,12.4546
1246.47,0.0725,0.0229648,0.0332129,0.00358286,0.0427513,0.102512,0.131218,0.189775,0.0204721,0.244276,12.4647
1247.48,0.110904,0.0306377,0.0419265,0.00553283,0.0688724,0.146969,0.118809,0.162586,0.0214556,0.267079,12.4748
1248.5,0.145503,0.02453,0.0193083,0.00503636,0.0186966,0.0675712,0.115124,0.0906176,0.0236366,0.0877466,12.485
1249.51,0.141172,0.0127837,0.079428,0.00279992,0.0932971,0.188309,0.0387997,0.241071,0.00849799,0.283164,12.4951
1250.53,0.0809428,0.00644999,0.0382288,0.0111632,0.00191153,0.0577535,0.0465044,0.27563,0.0804866,0.0137821,12.5053
1251.54,0.115044,0.00989406,0.0207668,0.00454285,0.0108445,0.0460482,0.0614185,0.128912,0.0282002,0.0673186,12.5154
