t,T+R,N_0,N_1,N_2,N_3
135,1.01636,3.55932e-28,6.10763e-28,4.79522e-29,1.43393e-28
136,1.01643,4.40606e-28,7.91877e-28,5.40785e-29,1.39402e-28
137,1.01646,4.96707e-28,7.36796e-28,6.8787e-29,9.30086e-29
138,1.01645,4.70162e-28,9.70414e-28,7.9765e-29,1.28366e-28
139,1.0164,6.15195e-28,8.36221e-28,6.6743e-29,1.131e-28
140,1.0163,6.68651e-28,9.58081e-28,7.71099e-29,1.34326e-28
141,1.01616,7.54761e-28,1.00099e-27,5.87264e-29,1.25936e-28
142,1.01598,8.11712e-28,1.22106e-27,6.2414e-29,1.54434e-28
143,1.01576,7.73853e-28,1.16493e-27,4.87685e-29,1.57082e-28
144,1.0155,1.06352e-27,1.26439e-27,4.98518e-29,1.68161e-28
145,1.01521,9.46853e-28,1.29472e-27,2.73144e-29,1.23653e-28
146,1.01488,1.01378e-27,1.14242e-27,2.53251e-29,1.84768e-28
147,1.01452,1.03793e-27,1.19346e-27,2.60472e-29,1.70187e-28
148,1.01414,1.27823e-27,1.08152e-27,1.45903e-29,1.99889e-28
149,1.01373,1.18831e-27,1.04525e-27,1.86286e-29,1.50153e-28
150,1.01331,1.20206e-27,9.72954e-28,9.60015e-30,1.7131e-28
151,1.01286,1.07614e-27,7.99128e-28,1.83128e-29,1.29416e-28
152,1.0124,1.12839e-27,7.81586e-28,2.29481e-29,1.25811e-28
153,1.01192,1.15882e-27,6.31455e-28,2.43862e-29,1.15127e-28
154,1.01143,1.02972e-27,5.9234e-28,3.35026e-29,8.54942e-29
155,1.01093,1.0715e-27,5.4085e-28,3.39188e-29,6.08571e-29
156,1.01043,1.05297e-27,4.39545e-28,2.39317e-29,4.06748e-29
157,1.00992,8.98955e-28,3.08613e-28,2.98364e-29,2.09905e-29
158,1.0094,8.99531e-28,3.21189e-28,2.99157e-29,5.75877e-30
159,1.00889,8.84628e-28,2.22459e-28,3.02825e-29,3.2654e-31
160,1.00837,7.78848e-28,1.61724e-28,2.07716e-29,7.80312e-32
161,1.00785,6.46523e-28,1.47256e-28,6.22668e-30,-1.05081e-30
162,1.00734,7.98842e-28,1.15638e-28,6.70862e-30,1.11906e-29
163,1.00683,8.39077e-28,7.12865e-29,6.79712e-31,2.64182e-29
164,1.00633,7.09415e-28,7.21004e-29,3.92573e-30,4.43412e-29
165,1.00584,7.19203e-28,6.51339e-29,6.7235e-30,3.47493e-29
166,1.00536,6.92234e-28,3.38812e-29,1.08651e-29,8.32215e-29
167,1.0049,7.05785e-28,4.30667e-29,2.80619e-29,7.68914e-29
168,1.00445,7.14344e-28,4.22285e-29,3.36764e-29,8.01668e-29
169,1.00402,1.01767e-27,2.42336e-29,5.51433e-29,9.57631e-29
170,1.00362,9.63147e-28,2.70087e-29,7.62255e-29,1.07265e-28
171,1.00326,7.72154e-28,3.46047e-29,7.01669e-29,8.82296e-29
172,1.00292,1.11847e-27,1.78767e-29,8.35234e-29,9.25682e-29
