E,T,R0,R,N_R0,E/V0
751.345,2.76471,4.28898,4.28898,0.608048,7.51345
751.423,13.473,22.0199,22.0199,0.620403,7.51423
751.502,0.840409,4.35409,4.35409,0.838212,7.51502
751.581,0.739865,2.4845,2.4845,0.770539,7.51581
751.66,6.06302,12.5182,12.5182,0.673702,7.5166
751.738,0.305244,1.10395,1.10395,0.783391,7.51738
751.817,0.104569,0.190579,0.190579,0.645706,7.51817
751.896,9.16766,1.28128,1.28128,0.122623,7.51896
751.975,3.84076,0.624681,0.624681,0.139892,7.51975
752.053,0.481909,3.55721,3.55721,0.880689,7.52053
752.132,10.6849,2.72362,2.72362,0.203126,7.52132
752.211,6.54672,1.04737,1.04737,0.137919,7.52211
752.29,3.46932,5.28874,5.28874,0.603871,7.5229
752.368,5.2278,1.42495,1.42495,0.214189,7.52368
752.447,10.9471,2.27254,2.27254,0.171906,7.52447
752.526,3.12556,17.1066,17.1066,0.845515,7.52526
752.605,2.49373,16.6448,16.6448,0.869701,7.52605
752.684,2.1312,19.3107,19.3107,0.900606,7.52684
752.762,16.2441,5.6735,5.6735,0.258856,7.52762
752.841,14.3095,1.1248,1.1248,0.0728767,7.52841
752.92,1.52361,15.11,15.11,0.908402,7.5292
752.999,3.33775,2.60847,2.60847,0.438677,7.52999
753.078,17.464,1.39672,1.39672,0.0740546,7.53078
753.156,13.2492,1.31422,1.31422,0.0902415,7.53156
753.235,6.83824,5.10401,5.10401,0.427391,7.53235
753.314,1.51289,4.46139,4.46139,0.746766,7.53314
753.393,4.16245,2.3579,2.3579,0.361622,7.53393
753.472,4.55916,11.425,11.425,0.71477,7.53472
753.551,3.47659,6.84325,6.84325,0.663116,7.53551
753.629,0.31507,22.7003,22.7003,0.98631,7.53629
753.708,2.90848,2.49995,2.49995,0.462232,7.53708
753.787,1.8168,0.852281,0.852281,0.319316,7.53787
753.866,9.89448,4.57197,4.57197,0.31604,7.53866
753.945,2.21496,1.99034,1.99034,0.473293,7.53945
754.024,0.889592,0.331705,0.331705,0.271601,7.54024
754.103,0.730858,10.7613,10.7613,0.936404,7.54103
754.181,4.39791,0.797431,0.797431,0.15349,7.54181
754.26,10.2003,0.601235,0.601235,0.0556622,7.5426
754.339,5.21151,3.48385,3.48385,0.400656,7.54339
754.418,12.1495,1.55836,1.55836,0.113684,7.54418
754.497,3.01212,0.537575,0.537575,0.151443,7.54497
754.576,3.18378,6.97639,6.97639,0.686641,7.54576
754.655,7.86707,9.33005,9.33005,0.542536,7.54655
754.734,15.2522,1.05538,1.05538,0.0647171,7.54734
754.813,9.00123,1.50542,1.50542,0.143283,7.54813
754.891,0.371883,2.14114,2.14114,0.852018,7.54891
754.97,2.39655,5.48226,5.48226,0.695823,7.5497
755.049,0.406585,7.94483,7.94483,0.951315,7.55049
755.128,7.51,10.9133,10.9133,0.592364,7.55128
755.207,0.106434,0.685173,0.685173,0.865547,7.55207
755.286,14.7528,0.617757,0.617757,0.0401909,7.55286
755.365,0.276461,4.99377,4.99377,0.947543,7.55365
755.444,2.50628,3.85955,3.85955,0.606292,7.55444
755.523,1.15275,12.7223,12.7223,0.916919,7.55523
755.602,0.449981,7.16623,7.16623,0.940918,7.55602
755.681,3.50119,0.668111,0.668111,0.160245,7.55681
755.76,6.56664,6.44097,6.44097,0.495169,7.5576
755.839,0.146131,2.3066,2.3066,0.940421,7.55839
755.918,6.89654,0.99329,0.99329,0.125895,7.55918
755.997,2.14693,18.7559,18.7559,0.89729,7.55997
756.076,8.33945,0.0982998,0.0982998,0.01165,7.56076
756.155,4.23931,1.03177,1.03177,0.195742,7.56155
756.234,2.20059,12.6567,12.6567,0.851884,7.56234
756.313,1.18332,0.727561,0.727561,0.380746,7.56313
756.392,7.14403,0.311206,0.311206,0.0417434,7.56392
756.471,0.60926,2.41298,2.41298,0.798408,7.56471
756.55,14.1968,21.3743,21.3743,0.60089,7.5655
756.629,12.9863,0.99411,0.99411,0.0711071,7.56629
756.708,4.2071,5.49879,5.49879,0.566542,7.56708
756.787,23.2966,13.7449,13.7449,0.371067,7.56787
756.866,6.38373,18.0918,18.0918,0.739179,7.56866
756.945,1.41843,7.35534,7.35534,0.838333,7.56945
757.024,0.565176,5.46504,5.46504,0.906276,7.57024
757.103,6.45582,13.7801,13.7801,0.680973,7.57103
757.182,2.2391,0.422405,0.422405,0.158709,7.57182
757.261,17.7728,3.14851,3.14851,0.150493,7.57261
757.34,4.65513,12.0936,12.0936,0.722061,7.5734
757.419,8.6107,5.53772,5.53772,0.391402,7.57419
757.498,0.774745,10.7582,10.7582,0.932823,7.57498
757.577,2.1094,0.289928,0.289928,0.120837,7.57577
757.656,1.54161,1.51266,1.51266,0.495259,7.57656
757.735,11.4059,6.59992,6.59992,0.366544,7.57735
757.814,1.6624,3.86791,3.86791,0.699402,7.57814
757.893,0.0413024,0.324125,0.324125,0.886975,7.57893
757.972,3.67226,4.0537,4.0537,0.524685,7.57972
758.051,0.46835,8.80152,8.80152,0.949476,7.58051
758.13,11.6479,10.9994,10.9994,0.485684,7.5813
758.209,10.2114,3.63996,3.63996,0.262787,7.58209
758.288,8.19635,0.309871,0.309871,0.0364288,7.58288
758.368,4.34302,3.36206,3.36206,0.436343,7.58368
758.447,9.42792,5.97493,5.97493,0.387911,7.58447
758.526,5.2947,7.53366,7.53366,0.587266,7.58526
758.605,12.5801,4.18341,4.18341,0.249555,7.58605
758.684,9.19161,17.7344,17.7344,0.658634,7.58684
758.763,8.54352,16.5877,16.5877,0.660043,7.58763
758.842,13.5418,6.51249,6.51249,0.324743,7.58842
758.921,2.70017,2.35162,2.35162,0.465502,7.58921
759,10.5224,15.1951,15.1951,0.590847,7.59
759.08,2.93924,8.20312,8.20312,0.73621,7.5908
759.159,3.06594,2.55856,2.55856,0.454896,7.59159
759.238,15.9296,1.2491,1.2491,0.0727122,7.59238
759.317,0.108044,10.7151,10.7151,0.990017,7.59317
759.396,2.76438,1.43406,1.43406,0.341569,7.59396
759.475,0.0593317,9.07903,9.07903,0.993507,7.59475
759.554,6.33853,8.06954,8.06954,0.560071,7.59554
759.634,4.39189,0.356062,0.356062,0.0749927,7.59634
759.713,8.29021,0.952347,0.952347,0.103039,7.59713
759.792,0.971453,3.82206,3.82206,0.79734,7.59792
759.871,10.9931,22.5373,22.5373,0.672145,7.59871
759.95,8.5086,8.07282,8.07282,0.486859,7.5995
760.029,5.23397,8.4615,8.4615,0.617832,7.60029
760.109,0.548318,15.0693,15.0693,0.964891,7.60109
760.188,1.02891,6.03025,6.03025,0.854245,7.60188
760.267,3.63343,1.87599,1.87599,0.340506,7.60267
760.346,3.08658,2.66055,2.66055,0.462935,7.60346
760.425,5.1827,3.82258,3.82258,0.424482,7.60425
760.505,0.504812,18.7316,18.7316,0.973757,7.60505
760.584,0.288142,10.0426,10.0426,0.972108,7.60584
760.663,4.6599,2.01541,2.01541,0.30192,7.60663
760.742,0.780675,3.52784,3.52784,0.818807,7.60742
760.821,16.1794,14.5331,14.5331,0.473198,7.60821
760.901,6.88394,2.92353,2.92353,0.298093,7.60901
760.98,1.96439,15.7631,15.7631,0.889189,7.6098
761.059,6.85694,4.04125,4.04125,0.370819,7.61059
761.138,1.4418,9.02549,9.02549,0.862257,7.61138
761.218,18.2945,1.73557,1.73557,0.086648,7.61218
761.297,3.7582,2.47702,2.47702,0.397263,7.61297
761.376,0.703722,0.381941,0.381941,0.351804,7.61376
761.455,0.736255,5.44172,5.44172,0.880826,7.61455
761.535,3.99356,3.07197,3.07197,0.434783,7.61535
761.614,11.6248,27.6752,27.6752,0.704203,7.61614
761.693,1.41516,0.786633,0.786633,0.357269,7.61693
761.772,6.22047,9.33357,9.33357,0.600074,7.61772
761.852,2.36753,2.8271,2.8271,0.544235,7.61852
761.931,2.07443,2.81432,2.81432,0.575673,7.61931
762.01,33.5749,4.15396,4.15396,0.1101,7.6201
762.09,4.79782,20.3792,20.3792,0.809437,7.6209
762.169,10.3215,13.3894,13.3894,0.564693,7.62169
762.248,14.2922,9.54481,9.54481,0.40042,7.62248
762.327,0.248396,10.1819,10.1819,0.976185,7.62327
762.407,1.41106,2.44822,2.44822,0.634372,7.62407
762.486,9.62584,0.0286414,0.0286414,0.00296665,7.62486
762.565,14.4978,3.30351,3.30351,0.185577,7.62565
762.645,12.9471,16.8422,16.8422,0.565377,7.62645
762.724,1.93372,15.2784,15.2784,0.887654,7.62724
762.803,21.322,0.254183,0.254183,0.0117807,7.62803
762.883,0.599468,5.96002,5.96002,0.908611,7.62883
762.962,9.30112,0.0635835,0.0635835,0.0067897,7.62962
763.041,4.12789,2.09087,2.09087,0.336219,7.63041
763.121,14.4565,16.5071,16.5071,0.533114,7.63121
763.2,15.0211,3.29418,3.29418,0.17986,7.632
763.279,17.0982,5.87791,5.87791,0.255828,7.63279
763.359,29.1872,14.8812,14.8812,0.337685,7.63359
763.438,17.4063,3.25933,3.25933,0.157717,7.63438
763.517,1.70806,2.37587,2.37587,0.581761,7.63517
763.597,5.72141,3.66857,3.66857,0.39069,7.63597
763.676,6.56567,8.29609,8.29609,0.558217,7.63676
763.755,2.86904,0.814103,0.814103,0.221035,7.63755
763.835,16.305,25.9232,25.9232,0.613883,7.63835
763.914,3.05261,0.0920316,0.0920316,0.0292662,7.63914
763.994,2.09569,4.4956,4.4956,0.682051,7.63994
764.073,0.436669,2.00841,2.00841,0.821409,7.64073
764.152,3.29453,22.1119,22.1119,0.870327,7.64152
764.232,4.71098,2.32403,2.32403,0.330352,7.64232
764.311,0.578381,5.1036,5.1036,0.898208,7.64311
764.391,7.69267,3.32097,3.32097,0.301533,7.64391
764.47,5.41549,2.67214,2.67214,0.330398,7.6447
764.549,2.13762,1.46775,1.46775,0.407101,7.64549
764.629,0.548568,14.3433,14.3433,0.963163,7.64629
764.708,12.272,0.0577589,0.0577589,0.0046845,7.64708
764.788,3.79847,10.4206,10.4206,0.732861,7.64788
764.867,4.72118,8.13123,8.13123,0.632662,7.64867
764.947,9.45093,1.31895,1.31895,0.122466,7.64947
765.026,3.83405,6.35368,6.35368,0.62366,7.65026
765.105,3.60599,0.95452,0.95452,0.209301,7.65105
765.185,9.22432,1.10736,1.10736,0.107181,7.65185
765.264,3.11049,7.9301,7.9301,0.718268,7.65264
765.344,23.0356,3.4114,3.4114,0.12899,7.65344
765.423,14.5249,2.237,2.237,0.133457,7.65423
765.503,6.59523,4.01683,4.01683,0.378516,7.65503
765.582,8.67565,2.12768,2.12768,0.196947,7.65582
765.662,2.48766,3.64389,3.64389,0.594286,7.65662
765.741,1.5455,2.86542,2.86542,0.649619,7.65741
765.821,20.4972,7.22907,7.22907,0.26073,7.65821
765.9,0.691126,2.39184,2.39184,0.775824,7.659
765.98,12.1427,21.6441,21.6441,0.640608,7.6598
766.059,17.0885,4.44781,4.44781,0.206526,7.66059
766.139,0.883537,1.5533,1.5533,0.637424,7.66139
766.218,31.4385,5.23849,5.23849,0.142828,7.66218
766.298,0.169492,1.21638,1.21638,0.8777,7.66298
766.377,7.17825,24.4503,24.4503,0.773045,7.66377
766.457,29.725,1.74588,1.74588,0.0554759,7.66457
766.536,1.30354,0.284533,0.284533,0.179169,7.66536
766.616,3.28496,10.7542,10.7542,0.766014,7.66616
766.695,3.78297,0.318379,0.318379,0.077628,7.66695
766.775,12.06,7.63804,7.63804,0.387756,7.66775
766.854,1.08336,7.68087,7.68087,0.876388,7.66854
766.934,3.14103,1.97219,1.97219,0.385704,7.66934
767.013,3.72292,6.16749,6.16749,0.623583,7.67013
767.093,0.473266,5.66949,5.66949,0.922955,7.67093
767.172,18.5761,1.61695,1.61695,0.0800745,7.67172
767.252,46.93,8.69758,8.69758,0.156354,7.67252
767.331,43.6244,11.8329,11.8329,0.21337,7.67331
767.411,5.18348,5.17312,5.17312,0.4995,7.67411
767.491,2.6743,26.5741,26.5741,0.908566,7.67491
767.57,1.33139,6.23514,6.23514,0.824043,7.6757
767.65,7.71747,7.61636,7.61636,0.496703,7.6765
767.729,2.2814,1.93441,1.93441,0.458847,7.67729
767.809,2.68032,2.00075,2.00075,0.427413,7.67809
767.888,3.02955,4.00166,4.00166,0.569128,7.67888
767.968,10.8261,8.68516,8.68516,0.445137,7.67968
768.048,19.4052,1.63686,1.63686,0.0777897,7.68048
768.127,0.394507,11.3533,11.3533,0.966419,7.68127
768.207,29.4136,3.17834,3.17834,0.0975192,7.68207
768.286,0.167745,4.48102,4.48102,0.963916,7.68286
768.366,13.2601,7.44176,7.44176,0.359473,7.68366
768.446,6.19275,21.4967,21.4967,0.776349,7.68446
768.525,39.8727,7.16218,7.16218,0.152274,7.68525
768.605,15.5612,20.5346,20.5346,0.568893,7.68605
768.685,30.6249,0.772332,0.772332,0.0245987,7.68685
768.764,3.32089,8.22829,8.22829,0.712457,7.68764
768.844,5.52276,29.8816,29.8816,0.844009,7.68844
768.923,1.111,3.65586,3.65586,0.766932,7.68923
769.003,8.37807,1.26027,1.26027,0.130756,7.69003
769.083,17.9573,15.0475,15.0475,0.45592,7.69083
769.162,8.92614,1.67103,1.67103,0.157686,7.69162
769.242,8.61503,7.48476,7.48476,0.464898,7.69242
769.322,29.4713,1.22462,1.22462,0.0398953,7.69322
769.401,0.0686516,25.8565,25.8565,0.997352,7.69401
769.481,1.07078,6.1942,6.1942,0.85261,7.69481
769.561,8.05286,10.0726,10.0726,0.555716,7.69561
769.64,1.96033,0.265839,0.265839,0.119416,7.6964
769.72,18.0387,20.531,20.531,0.53231,7.6972
769.8,15.0706,0.410169,0.410169,0.0264954,7.698
769.879,11.0847,1.39123,1.39123,0.111514,7.69879
769.959,0.635683,7.93222,7.93222,0.925807,7.69959
770.039,3.4679,1.73882,1.73882,0.333957,7.70039
770.119,2.11281,1.40107,1.40107,0.398725,7.70119
770.198,11.1249,12.5117,12.5117,0.529335,7.70198
770.278,2.32075,3.31639,3.31639,0.588311,7.70278
770.358,13.5051,1.84618,1.84618,0.120263,7.70358
770.437,16.8503,1.17337,1.17337,0.0651019,7.70437
770.517,4.32189,29.6103,29.6103,0.872632,7.70517
770.597,15.0583,0.516259,0.516259,0.0331475,7.70597
770.677,11.0617,15.3504,15.3504,0.581188,7.70677
770.756,9.74693,13.2728,13.2728,0.576583,7.70756
770.836,11.2691,6.09648,6.09648,0.351067,7.70836
770.916,4.33431,5.38275,5.38275,0.553948,7.70916
770.996,11.1746,0.144023,0.144023,0.0127244,7.70996
771.075,3.29834,1.67847,1.67847,0.337257,7.71075
771.155,5.56159,13.6407,13.6407,0.710369,7.71155
771.235,1.26562,7.99591,7.99591,0.863346,7.71235
771.315,4.57921,26.4497,26.4497,0.852421,7.71315
771.394,0.0881401,6.27593,6.27593,0.98615,7.71394
771.474,0.880843,6.29492,6.29492,0.877247,7.71474
771.554,3.11991,1.13561,1.13561,0.266856,7.71554
771.634,6.93891,21.234,21.234,0.753703,7.71634
771.713,5.42849,7.40296,7.40296,0.576939,7.71713
771.793,31.9937,10.7057,10.7057,0.250722,7.71793
771.873,22.4425,22.6711,22.6711,0.502534,7.71873
771.953,30.8592,5.02101,5.02101,0.139938,7.71953
772.033,5.34103,9.04309,9.04309,0.628686,7.72033
772.112,4.13286,0.707307,0.707307,0.146133,7.72112
772.192,22.9009,0.772276,0.772276,0.0326223,7.72192
772.272,1.82759,0.451276,0.451276,0.198026,7.72272
772.352,0.547561,0.873006,0.873006,0.614547,7.72352
772.432,0.736171,2.7163,2.7163,0.78677,7.72432
772.512,4.28048,7.30569,7.30569,0.630553,7.72512
772.591,3.33094,12.1037,12.1037,0.784191,7.72591
772.671,9.46328,0.174756,0.174756,0.0181319,7.72671
772.751,1.9467,7.10686,7.10686,0.78498,7.72751
772.831,0.996044,1.03419,1.03419,0.509395,7.72831
772.911,3.67214,0.00459048,0.00459048,0.00124852,7.72911
772.991,7.6487,0.325979,0.325979,0.0408768,7.72991
773.07,1.52331,12.5584,12.5584,0.891824,7.7307
773.15,20.8974,11.7551,11.7551,0.360007,7.7315
773.23,15.4213,1.98591,1.98591,0.114085,7.7323
773.31,22.2996,15.7591,15.7591,0.414074,7.7331
773.39,7.13813,0.00317337,0.00317337,0.000444368,7.7339
773.47,24.605,12.7687,12.7687,0.341648,7.7347
773.55,21.6831,8.75853,8.75853,0.287715,7.7355
773.63,3.80642,15.127,15.127,0.798958,7.7363
773.709,0.180036,6.41346,6.41346,0.972695,7.73709
773.789,3.26262,0.626445,0.626445,0.161079,7.73789
773.869,39.3688,1.03495,1.03495,0.0256152,7.73869
773.949,11.1694,9.03715,9.03715,0.447238,7.73949
774.029,2.11769,5.75479,5.75479,0.731001,7.74029
774.109,2.58252,6.12421,6.12421,0.703388,7.74109
774.189,10.184,9.54663,9.54663,0.483849,7.74189
774.269,14.4206,2.74713,2.74713,0.160017,7.74269
774.349,14.8459,0.100903,0.100903,0.00675086,7.74349
774.429,19.535,5.02415,5.02415,0.204573,7.74429
774.509,15.2587,10.8826,10.8826,0.416299,7.74509
774.588,15.063,13.438,13.438,0.471492,7.74588
774.668,17.1246,20.1148,20.1148,0.540148,7.74668
774.748,17.2864,3.15767,3.15767,0.154454,7.74748
774.828,5.83722,1.0598,1.0598,0.153661,7.74828
774.908,2.46537,6.94684,6.94684,0.738067,7.74908
774.988,29.2624,6.28494,6.28494,0.176805,7.74988
775.068,2.00508,2.68129,2.68129,0.572147,7.75068
775.148,15.4999,2.62063,2.62063,0.144622,7.75148
775.228,19.7623,0.231828,0.231828,0.0115948,7.75228
775.308,41.4705,14.386,14.386,0.257553,7.75308
775.388,5.78006,0.492122,0.492122,0.078461,7.75388
775.468,14.1683,13.8426,13.8426,0.494187,7.75468
775.548,1.7449,10.524,10.524,0.857778,7.75548
775.628,23.5072,7.80432,7.80432,0.249248,7.75628
775.708,0.0697091,0.239514,0.239514,0.774567,7.75708
775.788,0.728336,11.1089,11.1089,0.938471,7.75788
775.868,13.16,8.67942,8.67942,0.397421,7.75868
775.948,1.33579,0.822859,0.822859,0.381191,7.75948
776.028,50.5708,6.20016,6.20016,0.109214,7.76028
776.108,6.64842,3.68525,3.68525,0.356625,7.76108
776.188,5.17889,7.76553,7.76553,0.599913,7.76188
776.268,9.27321,5.95049,5.95049,0.39087,7.76268
776.348,5.02017,1.17366,1.17366,0.189488,7.76348
776.428,1.17259,9.96322,9.96322,0.894701,7.76428
776.508,1.38641,20.9621,20.9621,0.937964,7.76508
776.588,0.469266,20.2334,20.2334,0.977333,7.76588
776.668,4.65729,3.82747,3.82747,0.451099,7.76668
776.748,15.3591,12.8258,12.8258,0.455059,7.76748
776.828,5.96226,3.27383,3.27383,0.35446,7.76828
776.908,4.14649,7.22782,7.22782,0.635451,7.76908
776.988,1.83759,1.37525,1.37525,0.428048,7.76988
777.068,21.6161,6.0042,6.0042,0.217384,7.77068
777.148,5.98193,6.12377,6.12377,0.505859,7.77148
777.229,1.06931,0.732226,0.732226,0.406446,7.77229
777.309,9.60821,15.9248,15.9248,0.623694,7.77309
777.389,0.819989,1.33125,1.33125,0.61883,7.77389
777.469,13.6138,16.9545,16.9545,0.554644,7.77469
777.549,11.5266,0.596743,0.596743,0.0492229,7.77549
777.629,13.7049,13.2268,13.2268,0.491126,7.77629
777.709,3.07709,3.22119,3.22119,0.51144,7.77709
777.789,0.314255,54.1819,54.1819,0.994233,7.77789
777.869,16.3099,2.29518,2.29518,0.123363,7.77869
777.949,3.43949,7.06257,7.06257,0.672494,7.77949
778.029,12.4673,6.27645,6.27645,0.334855,7.78029
778.11,1.18759,0.885575,0.885575,0.42716,7.7811
778.19,3.32035,5.34827,5.34827,0.616969,7.7819
778.27,18.4372,33.894,33.894,0.647682,7.7827
778.35,0.413026,16.7693,16.7693,0.975962,7.7835
778.43,28.5617,5.88044,5.88044,0.170734,7.7843
778.51,24.2987,8.32563,8.32563,0.255197,7.7851
778.59,8.95206,0.345664,0.345664,0.0371773,7.7859
778.67,10.102,13.9218,13.9218,0.579501,7.7867
778.751,3.99366,11.0526,11.0526,0.734575,7.78751
778.831,1.45815,4.13774,4.13774,0.739425,7.78831
778.911,9.00469,4.65762,4.65762,0.34091,7.78911
778.991,16.6925,13.0846,13.0846,0.439418,7.78991
779.071,0.979109,5.49774,5.49774,0.848829,7.79071
779.151,14.907,1.18817,1.18817,0.0738216,7.79151
779.232,2.24848,5.58342,5.58342,0.712907,7.79232
779.312,9.89333,19.3338,19.3338,0.661502,7.79312
779.392,1.19403,5.39263,5.39263,0.81872,7.79392
779.472,20.1204,18.3109,18.3109,0.476458,7.79472
779.552,0.550734,5.49793,5.49793,0.90895,7.79552
779.633,22.8157,24.8745,24.8745,0.521585,7.79633
779.713,2.22288,2.79297,2.79297,0.556829,7.79713
779.793,11.9555,1.40745,1.40745,0.105325,7.79793
779.873,16.379,0.955135,0.955135,0.0551013,7.79873
779.953,3.17733,4.18444,4.18444,0.568402,7.79953
780.034,23.7821,0.463448,0.463448,0.0191148,7.80034
780.114,22.8307,5.82013,5.82013,0.20314,7.80114
780.194,9.63248,0.150816,0.150816,0.0154157,7.80194
780.274,19.8598,17.6227,17.6227,0.470157,7.80274
780.354,0.895117,13.5814,13.5814,0.938168,7.80354
780.435,4.06859,7.84786,7.84786,0.658574,7.80435
780.515,4.23022,1.71246,1.71246,0.288163,7.80515
780.595,7.95265,3.60377,3.60377,0.311841,7.80595
780.675,0.146236,5.20258,5.20258,0.97266,7.80675
780.756,5.79292,3.53135,3.53135,0.378727,7.80756
780.836,7.41842,6.9682,6.9682,0.484353,7.80836
780.916,20.0761,4.64016,4.64016,0.187737,7.80916
780.996,38.113,2.34606,2.34606,0.0579861,7.80996
781.077,0.834033,6.27455,6.27455,0.882672,7.81077
781.157,1.82343,1.00034,1.00034,0.354258,7.81157
781.237,5.83223,1.43805,1.43805,0.197798,7.81237
781.318,36.9006,16.6798,16.6798,0.311305,7.81318
781.398,18.5693,4.81543,4.81543,0.205922,7.81398
781.478,15.7383,1.02811,1.02811,0.0613199,7.81478
781.558,10.1913,2.16424,2.16424,0.175163,7.81558
781.639,9.21341,0.189244,0.189244,0.0201266,7.81639
781.719,33.0235,15.9574,15.9574,0.325788,7.81719
781.799,5.22677,16.7328,16.7328,0.761982,7.81799
781.88,20.1662,9.16635,9.16635,0.312497,7.8188
781.96,24.0983,4.45551,4.45551,0.156039,7.8196
782.04,22.4119,20.5465,20.5465,0.478289,7.8204
782.121,16.6154,0.500799,0.500799,0.0292588,7.82121
782.201,8.77971,1.0918,1.0918,0.110601,7.82201
782.281,10.1415,17.9378,17.9378,0.638825,7.82281
782.362,18.9607,1.61416,1.61416,0.078453,7.82362
782.442,0.75698,6.89295,6.89295,0.901047,7.82442
782.522,15.992,3.76223,3.76223,0.190452,7.82522
782.603,21.004,14.3571,14.3571,0.406015,7.82603
782.683,4.04734,10.0922,10.0922,0.713757,7.82683
782.763,93.9243,17.3112,17.3112,0.155627,7.82763
782.844,1.50748,13.0863,13.0863,0.896704,7.82844
782.924,16.8812,84.7227,84.7227,0.833853,7.82924
783.004,8.36071,3.59448,3.59448,0.300663,7.83004
783.085,37.0851,0.198356,0.198356,0.00532021,7.83085
783.165,24.7517,5.07824,5.07824,0.17024,7.83165
783.245,5.56328,1.58128,1.58128,0.221326,7.83245
783.326,12.3704,14.4303,14.4303,0.538429,7.83326
783.406,59.1858,12.6522,12.6522,0.176121,7.83406
783.487,9.54794,9.82009,9.82009,0.507026,7.83487
783.567,2.14225,56.1994,56.1994,0.963281,7.83567
783.647,2.18049,12.1824,12.1824,0.848187,7.83647
783.728,12.8602,13.3783,13.3783,0.509872,7.83728
783.808,35.7354,7.25439,7.25439,0.168747,7.83808
783.889,1.51728,15.0621,15.0621,0.908484,7.83889
783.969,6.15074,8.00024,8.00024,0.565349,7.83969
784.049,109.576,9.32909,9.32909,0.0784583,7.84049
784.13,3.30611,9.54468,9.54468,0.742731,7.8413
784.21,6.02013,25.7335,25.7335,0.810411,7.8421
784.291,18.7518,3.76298,3.76298,0.167133,7.84291
784.371,0.179607,14.524,14.524,0.987785,7.84371
784.452,0.679868,2.05321,2.05321,0.751245,7.84452
784.532,19.3527,15.808,15.808,0.449593,7.84532
784.613,23.0188,9.69763,9.69763,0.296415,7.84613
784.693,9.36639,27.7158,27.7158,0.747416,7.84693
784.773,23.5544,13.3015,13.3015,0.360905,7.84773
784.854,29.1686,24.007,24.007,0.451467,7.84854
784.934,5.25223,0.897578,0.897578,0.145952,7.84934
785.015,1.27868,12.0842,12.0842,0.904311,7.85015
785.095,7.74355,1.66637,1.66637,0.177087,7.85095
785.176,5.53349,3.20562,3.20562,0.366813,7.85176
785.256,71.204,2.95597,2.95597,0.0398594,7.85256
785.337,7.7926,10.1171,10.1171,0.564894,7.85337
785.417,12.7117,6.20728,6.20728,0.328098,7.85417
785.498,15.2818,3.76225,3.76225,0.197555,7.85498
785.578,1.29887,3.26771,3.26771,0.715571,7.85578
785.659,19.8497,7.69244,7.69244,0.279297,7.85659
785.739,6.36903,3.76461,3.76461,0.371496,7.85739
785.82,22.2288,6.86139,6.86139,0.235866,7.8582
785.9,17.1812,10.3401,10.3401,0.375714,7.859
785.981,2.17581,3.09759,3.09759,0.587399,7.85981
786.061,7.15172,19.9806,19.9806,0.736413,7.86061
786.142,27.0064,11.5592,11.5592,0.299729,7.86142
786.222,8.5712,11.5983,11.5983,0.575041,7.86222
786.303,39.7398,21.9705,21.9705,0.356027,7.86303
786.383,13.0883,7.10327,7.10327,0.351795,7.86383
786.464,4.08127,1.23549,1.23549,0.232377,7.86464
786.545,0.918806,4.5971,4.5971,0.833426,7.86545
786.625,4.01994,18.9544,18.9544,0.825025,7.86625
786.706,11.6471,1.95969,1.95969,0.144024,7.86706
786.786,9.45072,2.33911,2.33911,0.198401,7.86786
786.867,15.4795,62.8306,62.8306,0.802331,7.86867
786.947,4.11892,8.80027,8.80027,0.681178,7.86947
787.028,7.2433,12.6425,12.6425,0.635756,7.87028
787.108,20.2786,34.0044,34.0044,0.626429,7.87108
787.189,20.5038,24.592,24.592,0.545329,7.87189
787.27,17.1712,11.6015,11.6015,0.403212,7.8727
787.35,14.2117,12.6972,12.6972,0.47186,7.8735
787.431,1.12125,15.6907,15.6907,0.933306,7.87431
787.511,8.20919,31.9878,31.9878,0.795776,7.87511
787.592,8.0237,5.29192,5.29192,0.397422,7.87592
787.673,29.9628,34.811,34.811,0.537424,7.87673
787.753,10.9443,2.71136,2.71136,0.198552,7.87753
787.834,0.602883,23.7283,23.7283,0.975222,7.87834
787.914,6.0167,5.00495,5.00495,0.454102,7.87914
787.995,53.723,6.49253,6.49253,0.107822,7.87995
788.076,25.7104,6.67274,6.67274,0.206056,7.88076
788.156,16.7327,45.7179,45.7179,0.732065,7.88156
788.237,16.5845,1.01715,1.01715,0.0577871,7.88237
788.318,0.0472784,0.580004,0.580004,0.92463,7.88318
788.398,0.971722,2.04619,2.04619,0.678015,7.88398
788.479,8.91349,29.1075,29.1075,0.765564,7.88479
788.56,23.5974,10.9038,10.9038,0.316042,7.8856
788.64,9.24555,7.79382,7.79382,0.457401,7.8864
788.721,2.87073,30.913,30.913,0.915026,7.88721
788.802,11.4954,19.4535,19.4535,0.628569,7.88802
788.882,4.3917,16.0251,16.0251,0.784898,7.88882
788.963,31.0204,2.97198,2.97198,0.0874308,7.88963
789.044,3.5968,4.37277,4.37277,0.548684,7.89044
789.124,7.76339,0.740392,0.740392,0.0870662,7.89124
789.205,0.265195,26.0961,26.0961,0.98994,7.89205
789.286,0.278319,83.9551,83.9551,0.996696,7.89286
789.366,18.7451,3.28107,3.28107,0.148962,7.89366
789.447,11.5873,20.2312,20.2312,0.635833,7.89447
789.528,24.243,18.6838,18.6838,0.435248,7.89528
789.608,0.278361,1.53168,1.53168,0.846212,7.89608
