t,T+R,N_0,N_1,N_2
0,1,6.82873e-28,3.66395e-33,3.15866e-33
1,0.999998,6.79198e-28,4.74287e-31,3.8483e-31
2,0.999992,6.94621e-28,1.8567e-30,1.43132e-30
3,0.999983,6.7924e-28,4.25429e-30,3.06913e-30
4,0.999971,6.4164e-28,7.54083e-30,5.27522e-30
5,0.999956,6.44219e-28,1.25046e-29,8.34344e-30
6,0.999937,6.03259e-28,1.73505e-29,1.1328e-29
7,0.999915,5.52973e-28,2.41245e-29,1.56606e-29
8,0.999891,5.77832e-28,3.00759e-29,1.85936e-29
9,0.999865,5.52771e-28,3.84241e-29,2.33563e-29
10,0.999836,5.21452e-28,4.49623e-29,2.84492e-29
11,0.999805,4.73644e-28,5.14337e-29,3.31315e-29
12,0.999772,4.61295e-28,5.93182e-29,3.60373e-29
13,0.999738,4.56182e-28,6.6945e-29,4.32283e-29
14,0.999703,3.84563e-28,6.97375e-29,4.65669e-29
15,0.999667,3.53061e-28,7.41736e-29,5.2421e-29
16,0.999632,2.84088e-28,8.36062e-29,6.42872e-29
17,0.999596,3.04469e-28,8.1239e-29,6.88405e-29
18,0.99956,3.27843e-28,8.98968e-29,7.57876e-29
19,0.999526,2.90199e-28,9.52255e-29,8.16796e-29
20,0.999493,2.61864e-28,9.545e-29,9.22376e-29
21,0.999461,2.60204e-28,1.00495e-28,1.08684e-28
22,0.999432,2.49715e-28,1.09993e-28,1.12064e-28
23,0.999405,2.43433e-28,1.05918e-28,1.21746e-28
24,0.999381,2.22502e-28,1.15633e-28,1.26372e-28
25,0.999361,2.45987e-28,1.28676e-28,1.47997e-28
26,0.999344,1.53475e-28,1.24625e-28,1.40142e-28
27,0.999332,2.33787e-28,1.44534e-28,1.58622e-28
28,0.999324,2.12918e-28,1.3821e-28,1.53375e-28
29,0.999321,2.03851e-28,1.43373e-28,1.65486e-28
30,0.999323,1.73951e-28,1.64765e-28,1.77091e-28
31,0.999331,1.6861e-28,1.56816e-28,1.8418e-28
32,0.999345,1.52895e-28,1.49471e-28,1.64244e-28
33,0.999365,1.50738e-28,1.48342e-28,1.78891e-28
34,0.999392,1.45037e-28,1.52903e-28,1.92701e-28
35,0.999425,1.37248e-28,1.71085e-28,2.12521e-28
36,0.999465,1.50462e-28,1.9e-28,2.27854e-28
37,0.999512,1.41287e-28,2.0744e-28,2.53709e-28
38,0.999567,1.46073e-28,2.22061e-28,2.70567e-28
39,0.999629,1.16001e-28,2.21786e-28,2.59823e-28
40,0.999698,1.53086e-28,2.34541e-28,3.25927e-28
41,0.999775,1.13224e-28,2.55363e-28,3.23979e-28
42,0.99986,1.30625e-28,2.29626e-28,3.02659e-28
43,0.999952,1.13231e-28,3.11209e-28,3.60051e-28
44,1.00005,1.42131e-28,2.94475e-28,3.40284e-28
45,1.00016,1.02588e-28,3.24044e-28,3.65676e-28
46,1.00027,8.85737e-29,2.97551e-28,3.51614e-28
47,1.00039,9.84884e-29,3.19311e-28,3.99154e-28
48,1.00052,8.94446e-29,3.01343e-28,3.66517e-28
49,1.00066,7.29431e-29,3.19586e-28,3.60327e-28
50,1.0008,6.43049e-29,3.42634e-28,3.56271e-28
51,1.00095,5.15144e-29,2.88047e-28,3.21739e-28
52,1.0011,4.68763e-29,2.89903e-28,3.62491e-28
53,1.00126,4.67115e-29,2.89027e-28,3.91561e-28
54,1.00143,3.27111e-29,3.80293e-28,3.59144e-28
55,1.0016,3.15903e-29,3.36328e-28,3.47905e-28
56,1.00178,2.74222e-29,3.44825e-28,3.74908e-28
57,1.00195,2.88554e-29,3.1012e-28,3.34927e-28
58,1.00214,3.1256e-29,3.69257e-28,4.11567e-28
59,1.00232,2.76282e-29,3.88134e-28,3.25312e-28
60,1.00251,2.39596e-29,3.6161e-28,3.20437e-28
61,1.0027,2.24712e-29,3.6534e-28,3.45445e-28
62,1.0029,3.30388e-29,3.31946e-28,3.53774e-28
63,1.00309,2.36502e-29,3.66579e-28,3.4845e-28
64,1.00329,2.57233e-29,3.85094e-28,3.04924e-28
65,1.00348,1.51999e-29,3.12158e-28,3.41098e-28
66,1.00368,1.35635e-29,3.5439e-28,3.19199e-28
67,1.00387,1.81859e-29,3.17952e-28,2.83995e-28
68,1.00406,2.30701e-29,3.59857e-28,3.00205e-28
69,1.00426,1.00974e-29,2.40262e-28,2.49289e-28
70,1.00444,1.16943e-29,3.45449e-28,2.69716e-28
71,1.00463,7.13039e-30,2.97473e-28,2.48276e-28
72,1.00482,1.11086e-29,3.18116e-28,2.7567e-28
73,1.005,4.46604e-30,2.52782e-28,2.4418e-28
74,1.00517,2.29603e-30,2.88592e-28,2.2357e-28
75,1.00534,-6.26559e-30,3.04374e-28,2.57966e-28
76,1.00551,-2.60174e-30,2.39163e-28,2.24275e-28
77,1.00568,-7.19335e-30,2.43755e-28,1.86589e-28
78,1.00583,5.73774e-30,2.57703e-28,1.97485e-28
79,1.00599,-1.13681e-29,2.3107e-28,1.83219e-28
80,1.00613,-9.38363e-30,1.60231e-28,1.58914e-28
81,1.00627,-1.44126e-29,2.23179e-28,1.19394e-28
82,1.00641,-1.95394e-30,2.09853e-28,1.11156e-28
83,1.00654,-8.6948e-30,1.61212e-28,1.16473e-28
84,1.00666,-5.85081e-30,2.03177e-28,1.27885e-28
85,1.00678,-1.06455e-29,1.45874e-28,7.58754e-29
86,1.00689,1.44108e-29,1.58612e-28,7.31879e-29
87,1.007,1.16318e-29,1.7864e-28,7.74774e-29
88,1.0071,2.75275e-29,1.48453e-28,6.49152e-29
89,1.00719,1.56469e-29,1.43981e-28,3.98036e-29
90,1.00728,3.39019e-29,1.42411e-28,4.88285e-29
91,1.00736,3.98312e-29,1.29318e-28,4.92853e-29
92,1.00744,6.70483e-29,1.14979e-28,2.40128e-29
93,1.00751,3.31472e-29,1.06453e-28,3.17994e-29
94,1.00758,1.61036e-29,1.08263e-28,1.90649e-29
95,1.00765,4.66882e-29,1.09246e-28,2.38946e-29
96,1.00771,4.10753e-29,7.25887e-29,1.73985e-29
97,1.00777,4.79157e-29,7.24458e-29,1.53414e-29
98,1.00783,1.9274e-29,8.7721e-29,1.45427e-29
99,1.00788,3.29982e-29,4.93198e-29,2.11355e-29
100,1.00794,4.03165e-29,5.09079e-29,9.71099e-30
101,1.00799,4.99833e-29,3.82318e-29,5.27081e-30
102,1.00805,2.07046e-29,2.92596e-29,1.14029e-29
103,1.0081,3.29365e-29,2.08026e-29,1.08617e-29
104,1.00815,2.55926e-30,1.41868e-29,5.24498e-30
105,1.00821,1.64275e-29,8.92702e-30,1.2388e-29
106,1.00827,-8.5908e-30,1.01575e-29,8.16574e-30
107,1.00833,-2.24038e-29,1.583e-30,2.1339e-29
108,1.00839,-4.05161e-29,3.60631e-30,1.29201e-29
109,1.00846,-2.00429e-29,3.98465e-30,2.65419e-29
110,1.00854,-2.9931e-29,2.17079e-30,4.7742e-29
111,1.00862,-3.59092e-29,5.50797e-30,4.37711e-29
112,1.0087,-3.81144e-29,3.97956e-30,3.64417e-29
113,1.00879,-4.22093e-29,1.73148e-29,6.53139e-29
114,1.00889,-3.41824e-29,9.99907e-30,7.07785e-29
115,1.009,-3.08096e-29,5.85406e-30,7.5707e-29
116,1.00911,-3.62937e-29,1.34881e-29,5.86852e-29
117,1.00923,-4.54592e-29,1.91562e-29,6.8713e-29
118,1.00937,-4.52497e-29,1.86085e-29,9.01624e-29
119,1.00951,-4.2108e-29,1.01098e-29,8.25004e-29
120,1.00966,-1.52955e-29,3.29936e-29,1.09354e-28
121,1.00982,-4.49332e-29,1.52806e-29,8.46397e-29
122,1.00999,8.45927e-30,9.48154e-30,8.03386e-29
123,1.01017,-3.42531e-30,1.3421e-29,1.30056e-28
124,1.01036,-3.25927e-30,1.27875e-29,1.20852e-28
125,1.01056,-7.25993e-30,1.39683e-29,1.72202e-28
126,1.01077,2.30687e-29,2.01622e-29,1.58877e-28
127,1.01099,7.24389e-29,1.59642e-29,1.22898e-28
128,1.01122,4.2794e-29,1.73684e-30,1.99554e-28
129,1.01146,6.73415e-29,3.82936e-29,2.23831e-28
130,1.01171,1.04851e-28,5.4812e-29,2.52884e-28
131,1.01196,1.07356e-28,4.61135e-29,2.78081e-28
132,1.01223,8.46889e-29,2.66594e-29,2.71587e-28
133,1.0125,1.01608e-28,5.71325e-29,3.04911e-28
134,1.01278,1.53538e-28,6.95229e-29,3.37236e-28
135,1.01306,2.03939e-28,7.65817e-29,3.61888e-28
136,1.01335,1.5004e-28,7.5004e-29,3.54281e-28
137,1.01365,1.82041e-28,3.55817e-29,4.06921e-28
138,1.01395,1.49568e-28,1.0074e-28,4.31685e-28
139,1.01425,1.82883e-28,1.3087e-28,4.65807e-28
140,1.01455,1.91975e-28,9.80615e-29,4.57798e-28
141,1.01485,1.67418e-28,9.18998e-29,5.00407e-28
142,1.01515,1.34715e-28,8.143e-29,5.87141e-28
143,1.01545,1.63218e-28,1.87856e-28,5.69391e-28
144,1.01575,1.76962e-28,1.11903e-28,5.36635e-28
145,1.01604,1.40944e-28,1.01116e-28,5.74485e-28
146,1.01632,1.3938e-28,7.19146e-29,4.8758e-28
147,1.0166,1.62757e-28,8.07226e-29,6.10156e-28
148,1.01687,1.1647e-28,9.1869e-29,4.73369e-28
149,1.01712,1.48747e-28,9.00171e-29,4.99974e-28
150,1.01737,1.22055e-28,2.87975e-29,4.58548e-28
151,1.0176,1.19322e-28,2.39354e-29,3.83479e-28
152,1.01781,1.22476e-28,4.50902e-30,4.0914e-28
153,1.01801,1.21777e-28,-2.72766e-29,3.72814e-28
154,1.01818,9.93307e-29,2.79732e-29,3.1832e-28
155,1.01834,1.1113e-28,-1.83889e-29,2.26566e-28
156,1.01848,1.19576e-28,-7.6937e-29,2.11977e-28
157,1.01859,8.93943e-29,-7.59922e-29,2.506e-28
158,1.01868,1.31244e-28,-8.01989e-29,1.13307e-28
159,1.01874,1.45809e-28,-5.17778e-29,1.63002e-28
160,1.01877,1.3431e-28,-4.77796e-29,1.43599e-28
161,1.01877,1.80224e-28,-9.59572e-29,1.22362e-28
162,1.01875,1.79288e-28,-6.89404e-29,8.52389e-29
163,1.01869,2.12419e-28,-6.29799e-29,9.95861e-29
164,1.01859,1.91316e-28,-3.02795e-29,6.65944e-29
165,1.01847,2.22929e-28,-5.01411e-29,1.06135e-28
166,1.0183,2.73072e-28,-4.84637e-29,8.52355e-29
167,1.0181,3.17467e-28,-4.75265e-29,7.08175e-29
168,1.01786,2.64062e-28,-2.32429e-29,1.28116e-28
169,1.01759,2.70588e-28,-3.04496e-29,1.53821e-28
170,1.01727,3.54302e-28,-2.50705e-29,1.40848e-28
171,1.01692,4.10487e-28,-6.12465e-30,1.42608e-28
172,1.01652,3.89671e-28,-1.36117e-29,2.54879e-28
173,1.01609,4.48118e-28,-1.62151e-29,2.65058e-28
174,1.01561,4.74522e-28,-9.48431e-30,2.42011e-28
175,1.01509,5.55365e-28,-3.39053e-30,2.96232e-28
176,1.01453,5.57406e-28,1.05235e-29,1.79967e-28
177,1.01393,7.31291e-28,-2.99098e-30,2.80235e-28
178,1.01329,7.11507e-28,1.75131e-29,2.8202e-28
179,1.01261,8.74542e-28,3.11458e-29,2.12118e-28
180,1.01189,9.63207e-28,4.58754e-29,2.50725e-28
181,1.01113,1.15683e-27,5.25712e-29,1.53153e-28
