t,T+R,N_0,N_1,N_2
0,1,1.01492e-23,2.60928e-43,6.54757e-50
10,1,1.01559e-23,1.97003e-36,8.1903e-38
20,1,1.01631e-23,8.35537e-34,4.78431e-35
30,1,1.01603e-23,3.2083e-32,1.04954e-33
40,1,1.01477e-23,4.2783e-31,1.34737e-32
50,1,1.01259e-23,2.72514e-30,1.55248e-31
60,1,1.01212e-23,3.39577e-30,3.00185e-31
70,1,1.01241e-23,2.55548e-30,2.11181e-31
80,1,1.01122e-23,3.13635e-30,6.0331e-31
90,1,1.01141e-23,1.59786e-30,4.50397e-31
100,1,1.01068e-23,4.92714e-30,1.2762e-29
110,1,1.01042e-23,6.4672e-30,2.89943e-29
120,1,1.01285e-23,3.15784e-30,2.85868e-29
130,0.999967,1.01134e-23,7.02723e-30,2.24046e-29
140,0.996795,1.01573e-23,1.45172e-29,4.36626e-29
150,0.973398,1.5108e-23,4.16261e-25,1.75157e-24
160,1.25504,4.55096e-21,1.74245e-21,9.32027e-21
170,0.748991,6.81606e-18,2.0858e-18,1.48612e-17
180,2.05813,3.64526e-15,8.74685e-16,8.76469e-15
190,1.32008,8.5224e-13,1.46833e-13,2.22769e-12
200,0.435352,9.83846e-11,1.07572e-11,2.74019e-10
210,0.0942851,6.157e-09,3.65548e-10,1.78509e-08
220,0.144842,2.24705e-07,6.91228e-09,6.61151e-07
230,0.0691916,5.0612e-06,1.5341e-07,1.47236e-05
240,0.11596,7.34472e-05,4.53962e-06,0.000206005
250,0.109926,0.00070876,8.88163e-05,0.00187389
260,0.126444,0.00465032,0.00101031,0.0113803
270,0.180278,0.0210612,0.00697131,0.0471405
280,0.326528,0.0665699,0.0304385,0.135797
290,0.593874,0.148641,0.0867573,0.278229
300,0.89026,0.240045,0.166631,0.41991
310,1.06927,0.295536,0.227847,0.498459
320,1.10499,0.30513,0.2467,0.520165
330,1.09071,0.293755,0.243032,0.532165
340,1.06908,0.278057,0.234441,0.542489
350,1.03435,0.263054,0.222999,0.538675
360,1.00445,0.253944,0.214125,0.528822
370,0.986861,0.251371,0.210029,0.518435
380,0.977278,0.252736,0.208162,0.509112
390,0.97548,0.255921,0.20753,0.504277
400,0.97747,0.259056,0.207166,0.503056
410,0.981087,0.261336,0.206988,0.504293
420,0.984368,0.262549,0.207074,0.50615
430,0.986513,0.262884,0.207413,0.507603
440,0.987353,0.262639,0.207858,0.508271
450,0.987272,0.262122,0.208231,0.50837
460,0.986731,0.261567,0.208433,0.508205
470,0.986166,0.261129,0.208477,0.508041
480,0.985775,0.260869,0.208431,0.507952
490,0.985622,0.260781,0.208375,0.507935
500,0.985635,0.260813,0.208343,0.507942
600,0.985894,0.261076,0.208332,0.50796
700,0.985903,0.261078,0.208335,0.507963
800,0.985903,0.261078,0.208335,0.507963
900,0.985903,0.261078,0.208335,0.507963
1000,0.985903,0.261078,0.208335,0.507963
1100,0.985903,0.261078,0.208335,0.507963
1200,0.985903,0.261078,0.208335,0.507963
1300,0.985903,0.261078,0.208335,0.507963
1400,0.985903,0.261078,0.208335,0.507963
1500,0.985903,0.261078,0.208335,0.507963
1600,0.985903,0.261078,0.208335,0.507963
1700,0.985903,0.261078,0.208335,0.507963
1800,0.985903,0.261078,0.208335,0.507963
1900,0.985903,0.261078,0.208335,0.507963
2000,0.985903,0.261078,0.208335,0.507963
2100,0.985903,0.261078,0.208335,0.507963
2200,0.985903,0.261078,0.208335,0.507963
2300,0.985903,0.261078,0.208335,0.507963
2400,0.985903,0.261078,0.208335,0.507963
2500,0.985903,0.261078,0.208335,0.507963
2600,0.985903,0.261078,0.208335,0.507963
2700,0.985903,0.261078,0.208335,0.507963
2800,0.985903,0.261078,0.208335,0.507963
2900,0.985903,0.261078,0.208335,0.507963
3000,0.985903,0.261078,0.208335,0.507963
3100,0.985903,0.261078,0.208335,0.507963
3200,0.985903,0.261078,0.208335,0.507963
3300,0.985903,0.261078,0.208335,0.507963
3400,0.985903,0.261078,0.208335,0.507963
3500,0.985903,0.261078,0.208335,0.507963
3600,0.985903,0.261078,0.208335,0.507963
3700,0.985903,0.261078,0.208335,0.507963
3800,0.985903,0.261078,0.208335,0.507963
3900,0.985903,0.261078,0.208335,0.507963
4000,0.985903,0.261078,0.208335,0.507963
4100,0.985903,0.261078,0.208335,0.507963
4200,0.985903,0.261078,0.208335,0.507963
4300,0.985903,0.261078,0.208335,0.507963
4400,0.985903,0.261078,0.208335,0.507963
4500,0.985903,0.261078,0.208335,0.507963
4600,0.985903,0.261078,0.208335,0.507963
4700,0.985903,0.261078,0.208335,0.507963
4800,0.985903,0.261078,0.208335,0.507963
4900,0.985903,0.261078,0.208335,0.507963
5000,0.985903,0.261078,0.208335,0.507963
5100,0.985903,0.261078,0.208335,0.507963
5200,0.985903,0.261078,0.208335,0.507963
5300,0.985903,0.261078,0.208335,0.507963
5400,0.985903,0.261078,0.208335,0.507963
5500,0.985903,0.261078,0.208335,0.507963
5600,0.985903,0.261078,0.208335,0.507963
5700,0.985903,0.261078,0.208335,0.507963
5800,0.985903,0.261078,0.208335,0.507963
5900,0.985903,0.261078,0.208335,0.507963
6000,0.985903,0.261078,0.208335,0.507963
6100,0.985903,0.261078,0.208335,0.507963
6200,0.985903,0.261078,0.208335,0.507963
6300,0.985903,0.261078,0.208335,0.507963
6400,0.985903,0.261078,0.208335,0.507963
6500,0.985903,0.261078,0.208335,0.507963
6600,0.985903,0.261078,0.208335,0.507963
6700,0.985903,0.261078,0.208335,0.507963
6800,0.985903,0.261078,0.208335,0.507963
6900,0.985903,0.261078,0.208335,0.507963
7000,0.985903,0.261078,0.208335,0.507963
7100,0.985903,0.261078,0.208335,0.507963
7200,0.985903,0.261078,0.208335,0.507963
7300,0.985903,0.261078,0.208335,0.507963
7400,0.985903,0.261078,0.208335,0.507963
7500,0.985903,0.261078,0.208335,0.507963
7600,0.985903,0.261078,0.208335,0.507963
7700,0.985903,0.261078,0.208335,0.507963
7800,0.985903,0.261078,0.208335,0.507963
7900,0.985903,0.261078,0.208335,0.507963
8000,0.985903,0.261078,0.208335,0.507963
8100,0.985903,0.261078,0.208335,0.507963
8200,0.985903,0.261078,0.208335,0.507963
8300,0.985903,0.261078,0.208335,0.507963
8400,0.985903,0.261078,0.208335,0.507963
