t,T+R,N_0,N_1
500,0.999028,1.83026e-13,1.38809e-12
600,0.999026,1.54114e-15,8.68998e-16
700,0.999026,2.41954e-18,1.11795e-18
800,0.999026,7.41324e-20,7.19367e-19
900,0.999026,6.71381e-20,6.90658e-19
1000,0.999026,6.76277e-20,6.89371e-19
1100,0.999026,6.77035e-20,6.89358e-19
1200,0.999026,6.7712e-20,6.89334e-19
1300,0.999026,6.7765e-20,6.89337e-19
1400,0.999026,6.77898e-20,6.89261e-19
1500,0.999026,6.77579e-20,6.892e-19
1600,0.999026,6.76345e-20,6.89441e-19
1700,0.999026,6.75538e-20,6.8915e-19
1800,0.999026,6.75811e-20,6.89332e-19
1900,0.999026,6.75866e-20,6.89243e-19
2000,0.999026,6.75646e-20,6.89221e-19
2100,0.999026,6.74581e-20,6.89306e-19
2200,0.999026,6.76133e-20,6.89328e-19
2300,0.999026,6.76323e-20,6.89327e-19
2400,0.999026,6.76916e-20,6.89669e-19
2500,0.999026,6.76264e-20,6.89359e-19
2600,0.999026,6.75154e-20,6.89549e-19
2700,0.999026,6.75728e-20,6.89351e-19
2800,0.999026,6.74538e-20,6.89461e-19
2900,0.999026,6.74371e-20,6.89362e-19
3000,0.999026,6.73795e-20,6.89386e-19
3100,0.999026,6.73563e-20,6.89385e-19
3200,0.999026,6.73572e-20,6.89386e-19
3300,0.999026,6.73417e-20,6.893e-19
3400,0.999026,6.73082e-20,6.89436e-19
3500,0.999026,6.73962e-20,6.89423e-19
3600,0.999026,6.73719e-20,6.89418e-19
3700,0.999026,6.71559e-20,6.89237e-19
3800,0.999026,6.72169e-20,6.89242e-19
3900,0.999026,6.71286e-20,6.89696e-19
4000,0.999026,6.70145e-20,6.89876e-19
4100,0.999026,6.70983e-20,6.89561e-19
4200,0.999026,6.68346e-20,6.89761e-19
4300,0.999026,6.69791e-20,6.89508e-19
4400,0.999026,6.74017e-20,6.88965e-19
4500,0.999026,6.73511e-20,6.89018e-19
4600,0.999026,6.81014e-20,6.88919e-19
4700,0.999026,6.84503e-20,6.88659e-19
4800,0.999026,6.80892e-20,6.88369e-19
4900,0.999026,6.82411e-20,6.88894e-19
5000,0.999026,6.83236e-20,6.88752e-19
5100,0.999026,6.80822e-20,6.89051e-19
5200,0.999026,6.86135e-20,6.88595e-19
5300,0.999026,6.83928e-20,6.89092e-19
5400,0.999026,6.82465e-20,6.88839e-19
5500,0.999026,6.82579e-20,6.8899e-19
5600,0.999026,6.82879e-20,6.88758e-19
5700,0.999026,6.80733e-20,6.88991e-19
5800,0.999026,6.78937e-20,6.89312e-19
5900,0.999026,6.80118e-20,6.8937e-19
6000,0.999026,6.80242e-20,6.88641e-19
6100,0.999026,6.81746e-20,6.89201e-19
6200,0.999026,6.80761e-20,6.89206e-19
6300,0.999026,6.82375e-20,6.88662e-19
6400,0.999026,6.82718e-20,6.88752e-19
6500,0.999026,6.84262e-20,6.89672e-19
6600,0.999026,6.85518e-20,6.8994e-19
6700,0.999026,6.84783e-20,6.89723e-19
6800,0.999026,6.83423e-20,6.89324e-19
6900,0.999026,6.8191e-20,6.90191e-19
7000,0.999026,6.81879e-20,6.89798e-19
7100,0.999026,6.74674e-20,6.89895e-19
7200,0.999026,6.67015e-20,6.90718e-19
7300,0.999026,6.71579e-20,6.91075e-19
7400,0.999026,6.70976e-20,6.90549e-19
7500,0.999026,6.721e-20,6.9056e-19
7600,0.999026,6.67561e-20,6.91174e-19
7700,0.999026,6.68903e-20,6.91383e-19
7800,0.999026,6.66101e-20,6.90788e-19
7900,0.999026,6.65682e-20,6.90744e-19
8000,0.999026,6.67596e-20,6.91286e-19
8100,0.999026,6.67114e-20,6.91322e-19
8200,0.999026,6.63796e-20,6.91199e-19
8300,0.999026,6.64146e-20,6.91373e-19
8400,0.999026,6.64091e-20,6.91136e-19
