t,T+R,N_0,N_1,N_2,N_3
4700,0.980139,0.163099,0.277885,0.163571,0.367292
4800,0.980139,0.163099,0.277885,0.163571,0.367292
4900,0.980139,0.163099,0.277885,0.163571,0.367292
5000,0.980139,0.163099,0.277885,0.163571,0.367292
5100,0.980139,0.163099,0.277885,0.163571,0.367292
5200,0.980139,0.163099,0.277885,0.163571,0.367292
5300,0.980139,0.163099,0.277885,0.163571,0.367292
5400,0.980139,0.163099,0.277885,0.163571,0.367292
5500,0.980139,0.163099,0.277885,0.163571,0.367292
5600,0.980139,0.163099,0.277885,0.163571,0.367292
5700,0.980139,0.163099,0.277885,0.163571,0.367292
5800,0.980139,0.163099,0.277885,0.163571,0.367292
5900,0.980139,0.163099,0.277885,0.163571,0.367292
6000,0.980139,0.163099,0.277885,0.163571,0.367292
6100,0.980139,0.163099,0.277885,0.163571,0.367292
6200,0.980139,0.163099,0.277885,0.163571,0.367292
6300,0.980139,0.163099,0.277885,0.163571,0.367292
6400,0.980139,0.163099,0.277885,0.163571,0.367292
6500,0.980139,0.163099,0.277885,0.163571,0.367292
6600,0.980139,0.163099,0.277885,0.163571,0.367292
6700,0.980139,0.163099,0.277885,0.163571,0.367292
6800,0.980139,0.163099,0.277885,0.163571,0.367292
6900,0.980139,0.163099,0.277885,0.163571,0.367292
7000,0.980139,0.163099,0.277885,0.163571,0.367292
7100,0.980139,0.163099,0.277885,0.163571,0.367292
7200,0.980139,0.163099,0.277885,0.163571,0.367292
7300,0.980139,0.163099,0.277885,0.163571,0.367292
7400,0.980139,0.163099,0.277885,0.163571,0.367292
7500,0.980139,0.163099,0.277885,0.163571,0.367292
7600,0.980139,0.163099,0.277885,0.163571,0.367292
7700,0.980139,0.163099,0.277885,0.163571,0.367292
7800,0.980139,0.163099,0.277885,0.163571,0.367292
7900,0.980139,0.163099,0.277885,0.163571,0.367292
8000,0.980139,0.163099,0.277885,0.163571,0.367292
8100,0.980139,0.163099,0.277885,0.163571,0.367292
8200,0.980139,0.163099,0.277885,0.163571,0.367292
8300,0.980139,0.163099,0.277885,0.163571,0.367292
8400,0.980139,0.163099,0.277885,0.163571,0.367292
