t,T+R,N_0,N_1,N_2,N_3
7300,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
7400,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
7500,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
7600,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
7700,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
7800,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
7900,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
8000,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
8100,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
8200,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
8300,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
8400,0.9947,3.93074e-06,0.000173636,0.000103311,3.82324e-05
