t,T+R,N_0,N_1,N_2,N_3,N_4
699,1.05023e-24,1.38081e-25,2.76939e-26,1.23406e-26,6.43813e-27,6.37814e-26
700,9.80804e-25,9.42116e-26,1.61975e-26,1.69055e-26,3.06596e-27,8.40342e-26
701,1.0358e-24,1.19629e-25,1.99742e-26,1.25081e-26,3.47929e-27,6.00567e-26
702,9.95948e-25,9.16689e-26,1.23627e-26,1.48537e-26,7.29183e-27,7.14719e-26
703,9.89109e-25,9.15837e-26,1.78384e-26,2.25285e-26,2.96109e-27,5.03251e-26
704,9.8941e-25,1.57321e-25,2.10171e-26,3.40055e-27,4.09066e-27,5.54234e-26
705,1.06322e-24,8.74479e-26,9.14542e-27,3.04527e-26,5.96757e-27,5.99124e-26
706,1.01463e-24,1.25848e-25,2.5242e-26,9.56161e-27,5.42796e-27,6.38177e-26
707,9.68832e-25,9.74184e-26,1.18532e-26,3.16685e-26,3.87961e-27,6.12948e-26
708,1.03764e-24,1.34247e-25,3.00921e-26,1.4318e-26,2.6077e-27,6.30694e-26
709,1.02996e-24,1.58608e-25,5.04416e-27,1.72099e-26,4.72878e-27,6.48373e-26
710,1.07943e-24,1.60177e-25,1.98894e-26,3.77267e-26,4.03845e-27,6.31477e-26
711,8.97718e-25,1.64532e-25,1.92893e-26,1.11495e-26,6.23033e-27,3.55283e-26
712,1.02081e-24,1.67119e-25,2.70607e-26,3.60577e-26,9.22589e-28,7.07142e-26
713,9.45952e-25,1.80004e-25,2.33639e-26,7.33658e-27,6.65366e-27,6.12836e-26
714,1.05618e-24,2.15771e-25,8.22134e-27,4.05202e-26,-1.41424e-27,6.62961e-26
715,8.98713e-25,1.7044e-25,3.56492e-26,1.36963e-26,3.24559e-27,4.44978e-26
716,9.61812e-25,2.22135e-25,1.33142e-26,5.11027e-26,-8.20282e-28,4.4765e-26
717,9.57215e-25,2.88335e-25,4.07094e-26,1.32705e-26,4.68772e-27,4.75782e-26
718,1.06609e-24,3.00705e-25,1.28333e-26,3.83669e-26,-5.06286e-28,6.12292e-26
719,1.02604e-24,3.39688e-25,2.78972e-26,2.6367e-26,2.22606e-27,5.22907e-26
720,8.78175e-25,2.34304e-25,1.08484e-26,5.69093e-26,-8.24022e-28,4.05964e-26
721,1.01297e-24,3.4569e-25,3.78067e-26,2.35918e-26,3.57251e-27,4.48445e-26
722,9.98499e-25,3.72048e-25,3.25732e-26,4.50724e-26,1.1714e-27,7.37927e-26
723,9.43675e-25,4.08846e-25,2.31371e-26,1.14484e-26,2.16262e-27,4.02343e-26
724,1.14937e-24,4.56452e-25,2.89354e-26,6.58124e-26,-2.20286e-29,7.39925e-26
725,8.85943e-25,4.66981e-25,2.34505e-26,1.34003e-26,1.71288e-28,3.87963e-26
726,1.01039e-24,4.06823e-25,2.06522e-26,6.76394e-26,9.112e-28,7.05286e-26
727,9.74375e-25,5.02226e-25,4.41642e-26,1.62923e-26,-1.73098e-28,3.87822e-26
728,1.03229e-24,4.67285e-25,4.33941e-26,6.2838e-26,2.68996e-27,5.42359e-26
729,1.09718e-24,5.70916e-25,3.51976e-26,3.7949e-26,-1.03074e-27,3.844e-26
730,1.06701e-24,5.79068e-25,4.61519e-26,5.94165e-26,5.67365e-27,3.27511e-26
731,8.85564e-25,4.78229e-25,4.85741e-26,3.95962e-26,-1.76804e-27,2.83105e-26
732,1.2265e-24,6.81246e-25,5.40275e-26,6.40855e-26,1.05332e-26,4.69845e-26
733,7.72548e-25,4.25657e-25,6.13178e-26,3.80589e-26,1.49523e-28,1.49479e-26
734,1.01694e-24,5.87171e-25,5.44597e-26,5.69902e-26,1.37791e-26,4.53722e-26
735,1.04064e-24,5.71823e-25,4.04355e-26,6.05218e-26,1.74104e-28,2.96684e-26
736,1.07359e-24,6.52104e-25,8.70513e-26,4.02403e-26,1.50084e-26,2.98544e-26
737,1.00055e-24,5.73384e-25,8.6101e-26,6.99704e-26,4.36684e-27,1.52114e-26
738,1.15622e-24,6.82834e-25,1.02649e-25,3.71821e-26,1.25918e-26,9.32464e-27
739,1.09352e-24,6.04703e-25,9.55188e-26,7.32639e-26,1.75051e-26,1.76802e-26
740,8.16616e-25,4.30303e-25,1.40502e-25,2.22072e-26,1.68885e-26,4.90124e-27
741,1.08514e-24,6.20586e-25,1.07243e-25,5.06952e-26,2.32818e-26,1.28568e-26
742,9.58235e-25,5.51563e-25,1.10838e-25,2.73434e-26,2.00797e-26,-2.35394e-27
743,9.91917e-25,5.24552e-25,1.90006e-25,2.54636e-26,4.09611e-26,6.62664e-27
744,8.82911e-25,4.34281e-25,1.29143e-25,5.37967e-26,1.34538e-26,2.43124e-27
745,1.11461e-24,6.36078e-25,1.61471e-25,8.67024e-27,4.98841e-26,-4.96682e-29
746,1.13342e-24,5.39572e-25,1.81199e-25,5.46492e-26,3.20794e-26,8.23537e-27
747,8.5126e-25,3.88789e-25,1.8448e-25,8.47657e-27,4.52438e-26,-8.67517e-28
748,1.01379e-24,4.61354e-25,1.67234e-25,2.95252e-26,4.71281e-26,1.12029e-26
749,1.11177e-24,5.8189e-25,1.22222e-25,2.74132e-26,2.51612e-26,5.95065e-27
750,1.06365e-24,3.77606e-25,2.18963e-25,2.99853e-27,7.4826e-26,6.50575e-27
751,1.02628e-24,4.34537e-25,2.02614e-25,3.3317e-26,3.64522e-26,1.47326e-26
752,8.07497e-25,2.53382e-25,1.73726e-25,6.88048e-28,5.25179e-26,6.08105e-28
753,1.01257e-24,3.69204e-25,1.76343e-25,1.8116e-26,5.65738e-26,7.27893e-27
754,1.07273e-24,3.63823e-25,1.83145e-25,1.04573e-26,5.32429e-26,1.84441e-26
755,1.02494e-24,2.63949e-25,2.65725e-25,1.34213e-27,5.72214e-26,1.12265e-26
756,9.16272e-25,2.31796e-25,2.36885e-25,1.28709e-26,3.79507e-26,1.76279e-26
757,8.93816e-25,2.56514e-25,1.74602e-25,3.5856e-27,6.6978e-26,1.12433e-26
758,9.63678e-25,1.82589e-25,2.06472e-25,3.46841e-27,6.84806e-26,2.07059e-26
759,1.07844e-24,2.42243e-25,1.76344e-25,5.86091e-27,5.97388e-26,2.5754e-26
760,1.05399e-24,1.63405e-25,2.07348e-25,-1.16693e-27,4.88587e-26,1.86818e-26
761,9.79486e-25,7.5263e-26,3.13336e-25,4.99898e-27,7.50999e-26,2.38886e-26
762,8.66803e-25,1.31789e-25,1.63035e-25,6.03434e-27,5.09012e-26,2.19849e-26
763,9.27016e-25,1.33236e-25,1.84487e-25,-2.25104e-27,6.39365e-26,2.94944e-26
764,9.41095e-25,8.74324e-26,1.71002e-25,4.61103e-27,5.09951e-26,1.95619e-26
765,1.13155e-24,1.60394e-25,1.84628e-25,5.70224e-27,5.02644e-26,3.59041e-26
766,1.21255e-24,1.93005e-25,2.5453e-25,-2.83766e-27,3.37997e-26,9.67552e-27
767,1.15619e-24,9.47325e-26,2.66897e-25,1.61612e-26,6.26833e-26,2.20243e-26
768,9.93231e-25,7.99073e-26,1.72917e-25,1.12635e-26,5.94488e-26,2.68213e-26
769,9.22664e-25,1.00788e-25,1.83123e-25,-2.71527e-27,5.7823e-26,1.71988e-26
770,8.82608e-25,5.19709e-26,1.44117e-25,1.65274e-26,6.21282e-26,3.41847e-26
771,9.42767e-25,1.06139e-25,1.45806e-25,1.11209e-26,4.38172e-26,3.68666e-26
772,1.03062e-24,1.53375e-25,1.70283e-25,-1.06405e-27,3.64537e-26,3.07394e-26
773,1.21652e-24,1.7274e-25,2.41457e-25,1.57782e-26,1.77615e-26,1.45346e-26
774,1.35366e-24,1.44692e-25,3.09718e-25,2.15873e-26,5.10197e-26,1.57318e-26
775,1.48133e-24,1.5817e-25,3.73563e-25,1.19333e-26,4.67065e-26,2.30926e-26
776,1.55504e-24,2.2488e-25,3.38138e-25,2.51363e-26,4.50101e-26,2.54638e-26
777,1.52234e-24,2.01409e-25,3.90851e-25,2.43769e-26,7.79736e-26,3.68576e-26
778,1.4964e-24,1.23297e-25,3.87501e-25,5.6771e-26,8.09917e-26,4.58794e-26
779,1.32012e-24,1.12334e-25,3.94096e-25,3.43127e-26,7.61927e-26,4.11949e-26
780,1.08997e-24,1.06586e-25,2.88415e-25,1.92854e-26,6.91477e-26,5.42027e-26
781,1.04267e-24,1.68596e-25,2.93476e-25,3.54867e-26,7.8162e-26,5.65623e-26
782,7.91519e-25,8.75305e-26,2.02334e-25,5.98731e-26,7.81847e-26,5.74818e-26
783,6.16444e-25,5.20086e-26,1.92891e-25,3.57731e-26,5.90026e-26,4.81839e-26
784,4.51023e-25,5.92612e-26,1.45387e-25,2.18077e-26,3.78848e-26,3.70924e-26
785,4.57233e-25,8.80628e-26,1.39472e-25,3.14755e-26,4.47935e-26,2.48138e-26
786,3.54636e-25,6.75612e-26,1.10512e-25,3.48615e-26,3.01382e-26,2.21572e-26
787,2.76391e-25,3.67262e-26,1.00737e-25,2.24223e-26,3.47919e-26,2.43117e-26
788,2.04763e-25,2.0515e-26,8.39871e-26,1.65082e-26,1.83232e-26,1.42816e-26
789,2.05861e-25,5.09901e-26,6.73142e-26,1.49683e-26,1.27973e-26,1.9722e-26
790,1.88882e-25,6.46257e-26,4.98661e-26,1.31424e-26,1.5586e-26,1.3125e-26
791,1.50836e-25,3.6158e-26,3.69621e-26,2.55711e-26,1.65555e-26,1.34198e-26
792,9.3376e-26,1.12831e-26,1.9709e-26,1.39536e-26,1.69738e-26,6.17697e-27
793,1.07974e-25,1.10523e-26,4.34992e-26,2.09143e-26,1.62961e-27,3.7281e-27
794,1.13498e-25,3.96143e-26,3.87756e-26,1.79394e-28,4.42625e-27,3.58974e-27
795,1.01903e-25,4.02531e-26,1.59371e-26,1.1517e-26,4.52427e-27,6.43419e-27
796,1.11462e-25,2.11659e-26,2.90517e-26,1.53172e-26,6.00845e-27,3.88616e-27
797,7.77587e-26,2.77858e-27,2.57967e-26,8.2409e-27,2.69601e-27,-2.11352e-28
798,7.87062e-26,1.92169e-26,1.55922e-26,1.67076e-27,1.38194e-27,2.73303e-27
799,9.0897e-26,3.87388e-26,5.46708e-27,1.17213e-26,4.96545e-27,1.76496e-27
800,1.12603e-25,3.92847e-26,2.43706e-26,6.00809e-27,4.32682e-27,3.37277e-27
801,9.25527e-26,1.66094e-26,1.277e-26,1.51586e-26,9.60381e-28,2.84272e-27
802,8.0235e-26,-5.49982e-28,2.65442e-26,1.1994e-26,6.89032e-28,-4.12988e-28
803,8.23674e-26,2.39819e-26,4.73505e-27,2.3926e-27,2.22398e-27,-1.62454e-28
804,1.47103e-25,4.26303e-26,3.71545e-26,1.62284e-27,1.28398e-28,7.31198e-27
805,8.29388e-26,1.75253e-26,4.75436e-27,1.58363e-26,1.08955e-27,6.9136e-28
806,1.00169e-25,1.18562e-26,1.2406e-26,9.84983e-27,1.5473e-27,1.9472e-27
807,5.50347e-26,3.53375e-27,2.78552e-27,5.43969e-27,2.96254e-28,-5.14475e-28
808,9.89035e-26,2.20872e-26,1.8379e-26,4.99416e-27,-6.27309e-28,7.19023e-29
809,1.29605e-25,3.0752e-26,2.49034e-26,9.57478e-27,1.56233e-27,4.68086e-27
810,1.11097e-25,2.77121e-26,2.44077e-27,9.98847e-27,3.52104e-28,3.37972e-27
811,9.41804e-26,1.22966e-27,1.72728e-26,1.3688e-26,1.29659e-27,-1.09344e-28
812,7.99137e-26,2.74454e-27,1.31812e-26,-2.17265e-27,1.81065e-28,-4.97638e-28
813,1.25101e-25,2.93263e-26,8.2433e-27,1.03384e-26,1.42365e-28,3.09345e-27
814,1.31698e-25,2.68165e-26,8.96347e-27,1.15163e-26,-7.28181e-29,4.7588e-27
815,7.85292e-26,9.81194e-27,6.3238e-27,4.70107e-27,1.53046e-28,1.96665e-27
816,8.28204e-26,-2.8856e-27,8.26244e-27,6.53069e-27,1.6255e-28,-8.87053e-28
817,9.89608e-26,1.06649e-26,1.67138e-26,7.01141e-27,2.7038e-27,-5.9853e-28
818,1.13657e-25,2.66393e-26,4.01049e-27,4.84195e-27,1.52172e-27,1.67503e-27
819,1.21239e-25,2.50472e-26,7.24954e-27,8.47453e-27,-2.29359e-28,2.92201e-27
820,8.08245e-26,1.93559e-27,8.11248e-27,-2.39486e-28,-7.11445e-29,3.33255e-27
821,8.61674e-26,5.36204e-28,1.1837e-26,3.06476e-27,-3.09201e-28,8.91022e-29
822,1.04533e-25,9.56866e-27,4.4592e-27,9.8964e-27,6.45962e-28,3.82305e-27
823,1.04695e-25,3.29944e-26,1.47465e-27,1.99608e-27,7.43471e-28,1.52241e-27
824,7.00232e-26,7.18708e-27,9.68632e-27,4.94835e-27,1.63114e-28,6.68277e-28
825,7.17489e-26,-3.2497e-27,1.28143e-26,4.50829e-27,-4.13434e-28,1.64839e-27
826,8.01367e-26,3.65559e-27,1.27411e-26,3.44848e-27,1.7848e-27,1.24614e-27
827,8.8138e-26,1.78743e-26,3.05396e-27,2.50872e-27,8.25913e-28,2.55523e-27
828,7.0951e-26,1.07081e-26,9.416e-28,2.41437e-27,9.44549e-29,1.80676e-27
829,5.36054e-26,2.19134e-28,5.85266e-27,5.5671e-27,4.71759e-28,3.52347e-27
830,6.26622e-26,1.19198e-28,1.06386e-26,4.34737e-27,3.85026e-28,3.65085e-27
831,5.11023e-26,4.46775e-27,3.38041e-27,3.34586e-27,1.63158e-27,9.18245e-28
832,6.1308e-26,1.35204e-26,8.53627e-27,3.77759e-28,3.65121e-28,4.11708e-28
833,5.30953e-26,7.32376e-27,6.69505e-27,6.44605e-27,9.19018e-28,1.86848e-27
834,4.90986e-26,-6.19416e-28,3.65577e-28,5.72617e-27,5.14801e-28,3.55735e-27
835,6.42545e-26,6.48823e-27,1.71451e-26,2.1887e-27,-1.67539e-28,6.97381e-28
836,4.6681e-26,4.74581e-27,1.46719e-26,2.91122e-29,2.73877e-28,1.54135e-27
837,4.70833e-26,1.09565e-26,-1.00657e-28,6.6413e-27,1.37605e-27,1.85856e-27
838,4.7032e-26,1.25344e-26,1.07919e-26,3.21642e-27,9.82446e-28,3.70174e-27
839,4.07036e-26,-1.3625e-27,1.64185e-26,-4.10404e-28,2.63866e-28,1.61183e-27
840,4.74548e-26,5.41618e-27,1.61631e-26,1.7479e-27,1.58371e-27,1.53248e-28
841,3.82256e-26,1.21838e-26,-4.1257e-27,1.58875e-27,1.27598e-27,4.82785e-27
842,4.87142e-26,1.14916e-26,8.06589e-27,4.9222e-27,9.28637e-28,2.61404e-27
843,5.69454e-26,1.34723e-27,1.99786e-26,2.9009e-27,5.27473e-28,4.92823e-27
844,3.78071e-26,1.98576e-27,5.41296e-27,8.47775e-28,5.24894e-27,1.20257e-28
845,8.81189e-26,2.99052e-26,1.54673e-26,4.74144e-28,2.14596e-27,3.15464e-27
846,6.54052e-26,1.49912e-26,1.06179e-26,6.8436e-27,3.06695e-28,7.03483e-27
847,6.1424e-26,9.96111e-27,1.72301e-26,3.80232e-27,2.28748e-27,6.56296e-28
848,6.09189e-26,1.1864e-28,1.48614e-26,8.59046e-29,1.66355e-27,5.32236e-27
849,8.49927e-26,2.2676e-26,1.94257e-26,2.32228e-27,1.22931e-27,5.48286e-27
850,7.13482e-26,1.5575e-26,9.23423e-27,6.16632e-27,6.67134e-28,1.09875e-27
851,5.81203e-26,7.88426e-27,5.27925e-27,-4.03028e-28,7.47647e-28,2.86538e-27
852,6.63248e-26,5.84005e-27,1.86089e-26,-2.9265e-28,-2.43505e-29,3.77616e-27
853,8.70309e-26,5.72405e-27,2.64049e-26,4.3785e-27,7.26414e-27,9.74633e-28
854,6.76787e-26,1.63682e-26,5.09466e-27,2.5592e-27,-3.33269e-28,6.04017e-27
855,6.79556e-26,2.12406e-26,7.10053e-28,1.73157e-28,3.65258e-27,2.84013e-27
856,6.24296e-26,3.37798e-27,1.0343e-26,1.04336e-27,2.27638e-27,3.98373e-27
857,9.15798e-26,8.1181e-27,3.30093e-26,2.58491e-27,4.08851e-27,-3.93939e-28
858,7.46846e-26,2.31508e-26,5.68699e-27,4.13174e-28,-7.14069e-29,8.61417e-27
859,6.86753e-26,3.0404e-26,2.03692e-27,2.21521e-27,1.0043e-29,1.68244e-27
860,4.68656e-26,-6.16617e-27,1.20298e-26,7.73609e-28,2.16524e-27,3.53026e-27
861,5.74643e-26,1.25737e-26,1.79415e-26,1.1775e-27,5.42847e-27,1.62358e-27
862,5.08287e-26,1.76901e-26,2.88413e-27,1.55828e-28,4.937e-28,3.30562e-27
863,3.03769e-26,7.36535e-27,-3.30328e-28,1.07478e-27,-3.86041e-28,9.40065e-28
864,6.85554e-26,2.345e-26,1.36267e-26,1.50876e-27,1.17076e-27,5.81145e-28
865,4.32109e-26,1.11343e-26,6.39639e-27,2.48475e-28,2.37825e-27,2.7494e-27
866,4.80428e-26,1.1413e-26,1.19355e-26,1.93039e-28,2.65368e-27,1.96e-27
867,4.83831e-26,2.33308e-26,2.14659e-27,6.48315e-28,-4.5533e-28,1.28037e-27
868,7.77519e-26,4.31115e-26,4.70604e-27,4.45548e-28,1.65436e-28,3.17622e-27
869,3.61136e-26,5.79254e-27,7.21138e-27,2.16754e-29,4.14461e-27,1.95665e-27
870,4.91151e-26,7.74071e-27,3.38197e-27,6.29519e-28,2.79425e-27,5.14279e-29
871,6.40622e-26,3.78583e-26,5.62062e-27,1.09189e-28,-3.89039e-28,1.5389e-27
872,6.90195e-26,3.61389e-26,4.7203e-28,6.18314e-28,3.80961e-28,2.59723e-27
873,6.20264e-26,9.98945e-27,7.61248e-27,1.75765e-27,3.13546e-27,6.45427e-29
874,3.15421e-26,5.33516e-27,2.33957e-27,-3.51208e-28,1.26867e-27,-2.00622e-28
875,8.53025e-26,4.49262e-26,7.87735e-27,1.91292e-27,2.90168e-28,2.6832e-27
876,9.30403e-26,4.63306e-26,7.65473e-28,7.74465e-28,5.80622e-28,-1.17816e-28
877,3.40507e-26,1.42801e-27,2.32161e-28,1.37379e-27,1.0979e-27,1.37665e-27
878,5.03964e-26,8.6218e-27,4.0559e-27,-1.42934e-29,1.00913e-27,-1.25558e-28
879,1.13664e-25,5.53861e-26,4.87383e-27,2.60358e-27,4.36223e-28,-6.57227e-29
880,5.89876e-26,2.21968e-26,3.16266e-27,2.97057e-27,-7.38753e-28,9.36327e-29
881,3.32965e-26,4.29444e-27,3.95538e-27,-4.84542e-28,8.11575e-28,2.73362e-28
882,6.25639e-26,2.82397e-26,8.93377e-27,1.68694e-27,1.00767e-27,3.21753e-27
883,4.78534e-26,1.70227e-26,4.17151e-28,6.00475e-28,-3.65481e-28,9.11192e-29
884,7.45696e-26,4.42628e-26,-7.02692e-28,1.35061e-27,-2.62599e-28,8.78647e-28
885,4.81719e-26,2.62506e-26,3.82899e-28,1.79623e-29,6.14146e-28,5.96162e-29
886,5.51262e-26,2.98994e-27,8.24358e-27,2.33822e-27,1.22635e-27,1.10733e-27
887,6.00137e-26,3.08296e-26,3.30309e-27,7.32933e-28,-2.15253e-28,2.44733e-29
888,6.69157e-26,5.23629e-26,-1.14758e-27,1.12431e-27,-9.99285e-29,1.5653e-27
889,5.46933e-26,2.27377e-26,7.40023e-27,-1.24815e-28,4.30315e-28,2.29849e-27
890,2.56113e-26,-3.74083e-27,1.8897e-27,1.80472e-27,1.0959e-27,2.61141e-27
891,8.37015e-26,5.69412e-26,-4.93302e-29,2.6502e-27,2.63016e-28,-2.40304e-28
892,5.36503e-26,3.06888e-26,-1.36258e-28,1.92416e-27,3.05858e-28,2.39889e-27
893,7.44863e-26,3.58354e-26,1.54519e-27,-7.64922e-28,5.67894e-28,4.69987e-27
894,4.52678e-26,-3.75194e-27,4.01721e-27,6.76181e-27,4.22595e-28,-1.50617e-28
895,3.8976e-26,2.32665e-26,9.90912e-28,1.44436e-27,1.29933e-27,1.65483e-27
896,1.3777e-25,9.76008e-26,2.80641e-28,5.92782e-28,2.674e-27,4.28614e-27
897,4.78011e-26,1.51219e-26,7.97718e-28,2.70927e-27,-1.15635e-28,1.69214e-27
898,2.3659e-26,1.03184e-27,4.0486e-27,4.59343e-27,1.34386e-27,-1.30224e-27
899,8.03214e-26,3.49283e-26,2.51389e-27,1.93498e-27,7.92342e-30,8.42122e-27
900,1.14289e-25,7.51687e-26,7.35266e-29,4.31767e-27,1.92919e-27,6.45608e-27
901,4.2748e-26,5.03194e-27,2.96421e-27,7.21573e-28,2.25267e-28,2.67088e-27
902,2.24296e-26,-1.00128e-26,2.30278e-27,5.33782e-27,2.93833e-27,6.67587e-28
903,1.04501e-25,5.39145e-26,2.06081e-27,2.18896e-27,2.17282e-27,1.26603e-26
904,7.18814e-26,4.13274e-26,3.08173e-28,8.35685e-28,5.18498e-28,1.84298e-27
905,3.53598e-26,-2.11309e-27,1.99845e-27,4.3215e-27,1.08174e-27,4.23048e-27
906,5.58736e-26,1.67159e-26,7.93257e-27,4.06812e-27,-4.58504e-28,8.67967e-27
907,6.37354e-26,2.94146e-26,-9.72049e-28,5.48009e-27,1.79596e-27,6.73997e-27
908,6.3641e-26,3.59079e-26,-8.68667e-28,-1.77189e-28,9.91458e-28,1.24159e-27
909,3.9386e-26,-3.54067e-27,7.7509e-27,7.81827e-27,-4.62931e-30,8.65359e-27
910,3.14267e-26,7.47736e-27,8.27877e-28,3.7594e-27,1.91015e-29,5.0571e-27
911,8.65638e-26,4.52267e-26,2.34458e-27,5.22761e-27,2.05602e-27,8.52598e-27
912,3.73174e-26,2.10765e-26,-9.63416e-28,1.15362e-27,1.66668e-28,3.81905e-27
913,3.88553e-26,-4.64427e-27,1.36934e-26,7.36522e-27,8.54664e-28,2.79429e-27
914,5.11663e-26,1.26377e-26,1.46568e-27,5.61526e-27,-1.18751e-29,8.32036e-27
915,6.57659e-26,3.8222e-26,3.11707e-27,3.57841e-27,3.12988e-27,5.79556e-27
916,4.99606e-26,1.1962e-26,2.21441e-27,1.37137e-28,2.34792e-27,1.69597e-27
917,5.03009e-26,6.30881e-27,5.26754e-27,6.84337e-27,2.51076e-28,7.36066e-27
918,8.00866e-26,2.55037e-26,5.24842e-27,4.81151e-27,7.61558e-29,7.74129e-27
919,4.95907e-26,1.57968e-26,-7.49241e-28,5.97454e-27,2.7456e-27,6.61342e-27
920,7.0294e-26,2.69792e-26,2.53153e-27,3.79775e-27,2.37871e-27,5.89957e-27
921,6.38358e-26,1.08333e-26,1.21862e-26,2.32198e-27,-2.69191e-28,7.4856e-27
922,6.74954e-26,2.98527e-26,9.3811e-28,3.39723e-27,1.917e-27,8.74264e-27
923,4.61664e-26,6.51374e-27,-1.28005e-27,6.22347e-27,1.57384e-27,3.68761e-27
924,4.80534e-26,1.01366e-26,1.12494e-26,8.25123e-28,6.07396e-28,9.10745e-27
925,6.19164e-26,1.69822e-26,1.26937e-27,7.81559e-27,-5.11599e-28,9.32875e-27
926,6.05157e-26,2.16492e-26,3.3636e-27,2.80779e-27,1.90098e-27,6.69105e-27
927,4.76251e-26,1.88007e-26,-9.41584e-28,4.13825e-27,1.40142e-27,3.43424e-27
928,6.29269e-26,2.35969e-26,3.82905e-27,1.01497e-27,8.70261e-28,1.01993e-26
929,4.60659e-26,1.03749e-26,4.39847e-27,6.31924e-27,5.74927e-29,6.45477e-27
930,3.75044e-26,1.58586e-26,-6.85024e-28,4.17676e-27,6.38207e-28,2.16746e-27
931,5.13939e-26,2.32333e-26,2.56791e-27,-8.34484e-28,2.76353e-27,3.26451e-27
932,7.13953e-26,2.58406e-26,8.30186e-27,4.61661e-27,-7.16988e-28,1.31526e-26
933,3.92488e-26,4.78544e-27,7.53716e-28,7.49087e-27,-8.35074e-28,3.40483e-27
934,7.13222e-26,3.86539e-26,5.99285e-27,2.57926e-27,1.01471e-27,3.85157e-27
935,5.918e-26,3.06966e-26,5.08026e-27,-7.44329e-29,1.94923e-27,3.5302e-27
936,6.7212e-26,2.12943e-26,5.13483e-28,3.68146e-27,4.79104e-28,1.11202e-26
937,2.55794e-26,4.75163e-27,6.77327e-28,1.27272e-27,8.11089e-28,1.37482e-27
938,7.82138e-26,2.68174e-26,5.3856e-27,4.54658e-27,3.8235e-27,8.04524e-27
939,5.87362e-26,1.80087e-26,5.29462e-28,2.37002e-28,1.58691e-27,5.49072e-27
940,3.5313e-26,7.48592e-27,1.05686e-27,7.57789e-27,-8.32999e-28,7.05739e-27
941,5.0985e-26,1.42512e-26,2.30809e-27,4.57889e-27,7.84261e-28,6.28668e-27
942,1.14907e-25,6.44217e-26,1.05919e-27,2.91775e-27,4.92134e-27,1.81201e-27
943,4.11316e-26,-9.50589e-29,8.16886e-27,3.09463e-27,9.69755e-28,5.09543e-27
944,4.93126e-26,2.25359e-26,2.7905e-27,5.26911e-28,-6.24086e-28,3.47921e-27
945,1.06606e-25,5.73241e-26,1.62553e-27,7.0867e-27,2.35104e-27,1.99109e-28
946,8.69342e-26,4.44881e-26,5.94862e-28,2.22705e-27,1.5097e-27,5.30271e-27
947,5.42075e-26,2.58824e-26,2.15494e-27,9.85884e-28,-2.65258e-28,1.37681e-27
948,3.22553e-26,6.18375e-27,1.07965e-26,3.80631e-27,2.10479e-29,3.70935e-28
949,6.19605e-26,4.23274e-26,-3.40785e-28,3.55568e-27,2.48236e-27,-3.32683e-28
950,3.47218e-26,1.22848e-26,1.28762e-27,-1.69981e-27,1.00886e-27,5.4259e-27
951,3.12006e-26,7.36275e-27,2.75234e-27,5.62658e-27,-3.97153e-28,1.7481e-27
952,4.43614e-26,1.87559e-26,3.40164e-27,2.93583e-27,4.14851e-28,1.83789e-27
953,6.28001e-26,2.19144e-26,9.77511e-27,1.67861e-27,3.86921e-27,3.58595e-27
954,3.35066e-26,1.28684e-26,3.05491e-27,3.08241e-27,1.08449e-27,1.83554e-27
955,5.98746e-26,3.18211e-26,9.55989e-28,2.36218e-27,8.19282e-28,6.60742e-28
956,6.33103e-26,1.59579e-26,8.12009e-27,9.09963e-27,-1.45985e-28,1.13695e-27
957,7.08288e-26,3.56186e-26,1.57003e-27,-3.58828e-28,7.63465e-27,7.05873e-28
958,7.46171e-26,1.31456e-26,1.17175e-26,4.73367e-27,5.70949e-27,1.09394e-27
959,5.90679e-26,2.16278e-26,7.21839e-27,1.31757e-27,-4.6537e-28,1.05627e-27
960,1.01098e-25,7.1373e-26,-7.27093e-28,1.11721e-27,2.01752e-27,-4.57433e-28
961,6.37107e-26,1.83264e-26,4.80863e-27,2.78727e-28,7.29903e-27,2.25144e-27
962,3.11361e-26,6.81332e-27,6.26073e-27,2.03287e-28,-4.18482e-28,1.82186e-27
963,8.55783e-26,6.54313e-26,5.99581e-27,-7.13126e-29,-8.06367e-28,1.26406e-27
964,6.0766e-26,3.17002e-26,3.62425e-27,7.27197e-28,6.84145e-27,-1.96532e-29
965,4.97643e-26,2.23106e-26,1.29294e-26,-1.12455e-27,9.6542e-28,8.49572e-28
966,2.86969e-26,1.13337e-26,2.3365e-27,8.40405e-28,-2.42788e-28,8.86042e-28
967,3.56425e-26,2.89593e-26,6.28181e-28,-6.74205e-29,7.58728e-28,5.71344e-28
968,4.56144e-26,2.00346e-26,6.63047e-27,8.66224e-28,3.68473e-27,3.96088e-29
969,2.15226e-26,3.20561e-27,1.76416e-28,-4.99388e-28,1.54763e-27,3.93146e-27
970,5.45489e-26,2.58638e-26,9.05301e-27,1.93707e-27,-1.69967e-27,1.3315e-27
971,4.2371e-26,1.2346e-26,6.88502e-28,9.30592e-28,6.71972e-27,9.89046e-29
972,4.77398e-26,1.16573e-26,9.13442e-27,3.23729e-28,4.68026e-27,9.92496e-28
973,3.64573e-26,9.18596e-27,4.5481e-27,-2.02735e-28,2.32925e-28,5.53563e-27
974,1.13925e-25,3.93402e-26,3.37767e-26,4.18834e-28,5.85046e-27,-7.74453e-28
975,3.8293e-26,3.75238e-27,-1.23475e-27,2.09326e-28,8.76993e-27,1.23884e-27
