t,T+R,N_0,N_1,N_2,N_3
84,0.936203,9.80712e-26,2.84202e-26,5.72862e-26,2.62241e-26
85,0.928871,9.81079e-26,2.66286e-26,6.04305e-26,2.53527e-26
86,0.921496,9.31683e-26,3.09629e-26,5.73812e-26,2.52295e-26
87,0.914086,9.94455e-26,3.15623e-26,6.09475e-26,2.4399e-26
88,0.906651,9.31521e-26,3.41576e-26,6.3262e-26,2.48003e-26
89,0.899197,9.38701e-26,3.58809e-26,5.12531e-26,2.19245e-26
90,0.891732,9.21882e-26,3.77679e-26,5.32068e-26,1.99117e-26
91,0.884265,1.00499e-25,3.517e-26,5.57746e-26,1.84347e-26
92,0.876803,1.02235e-25,4.03184e-26,5.34516e-26,1.67709e-26
93,0.869352,9.88115e-26,4.01189e-26,5.974e-26,1.78104e-26
94,0.861918,9.29399e-26,3.69527e-26,5.24069e-26,1.35767e-26
95,0.854509,9.31923e-26,3.81651e-26,5.7037e-26,1.54732e-26
96,0.847129,8.40681e-26,4.2366e-26,5.49375e-26,1.53139e-26
97,0.839785,9.5507e-26,4.53091e-26,5.32373e-26,1.27445e-26
98,0.832481,8.96893e-26,5.12867e-26,5.49438e-26,1.20459e-26
99,0.825221,9.49306e-26,4.65283e-26,4.81321e-26,1.09419e-26
100,0.81801,8.87134e-26,5.23619e-26,5.33813e-26,9.14457e-27
101,0.810852,9.12637e-26,6.17943e-26,4.53403e-26,1.04577e-26
102,0.803751,8.73318e-26,6.29048e-26,4.87399e-26,7.96267e-27
103,0.796708,8.62674e-26,6.36554e-26,5.00795e-26,8.15091e-27
104,0.789728,8.77059e-26,7.70164e-26,4.52268e-26,8.13558e-27
105,0.782811,7.79782e-26,7.50607e-26,4.93417e-26,8.10331e-27
106,0.775961,7.45231e-26,7.79446e-26,4.42252e-26,6.79627e-27
107,0.769178,7.4948e-26,7.25129e-26,4.50086e-26,6.92631e-27
108,0.762464,7.36173e-26,8.46724e-26,3.84742e-26,4.24155e-27
109,0.755819,6.80896e-26,8.17527e-26,4.26968e-26,4.1601e-27
110,0.749245,7.26365e-26,8.26321e-26,3.85954e-26,5.08349e-27
111,0.742741,6.55279e-26,7.71386e-26,3.87614e-26,4.44596e-27
112,0.736308,6.70474e-26,8.1216e-26,3.51887e-26,2.50428e-27
113,0.729944,5.82642e-26,9.09618e-26,4.00168e-26,2.83835e-27
114,0.723649,6.47604e-26,8.98976e-26,3.47749e-26,2.84166e-27
115,0.717423,6.64672e-26,1.03321e-25,4.07533e-26,1.96988e-27
116,0.711264,6.38609e-26,1.02503e-25,3.4274e-26,1.34518e-27
117,0.705171,6.01084e-26,1.19896e-25,3.36994e-26,9.04499e-28
118,0.699142,5.77865e-26,1.17294e-25,2.63647e-26,1.73898e-27
119,0.693176,6.24019e-26,1.08721e-25,3.07122e-26,3.88999e-28
120,0.68727,5.2581e-26,1.2225e-25,3.13283e-26,6.68697e-28
121,0.681423,5.22422e-26,1.25479e-25,2.72508e-26,2.515e-29
122,0.675632,4.51649e-26,1.22527e-25,2.45549e-26,2.17019e-28
123,0.669896,4.93738e-26,1.13197e-25,2.23301e-26,-1.33842e-29
124,0.664211,4.77766e-26,1.18374e-25,2.62463e-26,1.75557e-28
125,0.658576,4.18833e-26,1.23656e-25,2.5405e-26,1.57831e-28
126,0.652988,3.73747e-26,1.46739e-25,2.50483e-26,6.28202e-28
127,0.647444,3.56255e-26,1.50308e-25,2.09857e-26,4.19827e-28
128,0.641941,3.64263e-26,1.37773e-25,2.07144e-26,2.47789e-28
129,0.636478,2.88146e-26,1.53079e-25,1.90797e-26,5.10373e-28
130,0.631051,2.79518e-26,1.48105e-25,2.18938e-26,4.89032e-28
131,0.625658,3.29071e-26,1.44679e-25,2.00274e-26,4.65138e-28
132,0.620296,2.9053e-26,1.43409e-25,1.741e-26,1.46753e-27
133,0.614963,2.3393e-26,1.26185e-25,1.64471e-26,2.19547e-27
134,0.609657,2.57311e-26,1.32413e-25,2.09333e-26,1.65294e-27
135,0.604374,2.07971e-26,1.44028e-25,2.14518e-26,2.42874e-27
136,0.599113,1.83724e-26,1.51131e-25,1.46693e-26,3.35191e-27
137,0.593871,2.03662e-26,1.33977e-25,1.74767e-26,4.04902e-27
138,0.588646,1.46285e-26,1.57962e-25,1.723e-26,2.9111e-27
139,0.583436,1.18817e-26,1.56443e-25,1.86114e-26,5.306e-27
140,0.578239,7.0321e-27,1.37063e-25,1.72429e-26,4.47439e-27
141,0.573054,7.83518e-27,1.53921e-25,1.5106e-26,5.95211e-27
142,0.567877,6.58533e-27,1.67236e-25,1.84414e-26,5.02415e-27
143,0.562709,7.60611e-27,1.42832e-25,2.27673e-26,5.00973e-27
144,0.557546,6.47491e-27,1.48735e-25,1.99021e-26,6.11206e-27
145,0.552388,5.44722e-27,1.62223e-25,1.96799e-26,5.04379e-27
146,0.547233,6.19484e-27,1.61049e-25,2.15608e-26,7.60965e-27
147,0.542081,8.35558e-27,1.65881e-25,2.24014e-26,6.39169e-27
148,0.536929,6.31211e-27,1.74308e-25,1.84189e-26,7.36019e-27
149,0.531778,6.58598e-27,1.64467e-25,2.47837e-26,9.12539e-27
150,0.526625,5.9982e-27,1.71396e-25,2.05525e-26,1.03715e-26
151,0.521471,6.28243e-27,1.49489e-25,2.57968e-26,9.35802e-27
152,0.516315,7.43318e-27,1.48778e-25,2.25931e-26,1.01319e-26
153,0.511156,3.7077e-27,1.46034e-25,3.03537e-26,9.21396e-27
154,0.505994,6.39738e-27,1.4601e-25,2.87258e-26,1.05965e-26
155,0.500828,5.23281e-27,1.54774e-25,3.33608e-26,6.92842e-27
156,0.495658,4.64612e-27,1.36526e-25,3.17859e-26,1.03609e-26
157,0.490484,4.1223e-27,1.42035e-25,3.23466e-26,1.06728e-26
158,0.485306,8.58455e-27,1.33948e-25,3.25573e-26,1.29779e-26
159,0.480124,7.57268e-27,1.52028e-25,3.46933e-26,1.46137e-26
160,0.474938,7.37089e-27,1.38697e-25,3.40895e-26,1.38408e-26
161,0.469748,6.88493e-27,1.2428e-25,3.17573e-26,1.4846e-26
162,0.464555,9.69955e-27,1.39035e-25,3.46823e-26,1.60487e-26
163,0.459358,1.12548e-26,1.33092e-25,4.54161e-26,1.57504e-26
164,0.454158,9.57451e-27,1.13347e-25,4.49125e-26,1.63615e-26
165,0.448955,1.27221e-26,1.19899e-25,4.32674e-26,1.93486e-26
166,0.44375,1.34867e-26,1.22942e-25,4.84569e-26,1.46688e-26
167,0.438543,1.14366e-26,1.14396e-25,4.5363e-26,1.89773e-26
168,0.433335,9.50736e-27,9.83011e-26,5.05404e-26,2.05954e-26
169,0.428126,1.12934e-26,9.14498e-26,4.03657e-26,1.4988e-26
170,0.422917,1.45441e-26,9.90203e-26,4.47054e-26,2.10489e-26
171,0.417708,1.25205e-26,1.04318e-25,5.0597e-26,1.9276e-26
172,0.4125,1.53332e-26,9.09917e-26,4.65487e-26,1.74225e-26
173,0.407294,1.87088e-26,9.42824e-26,4.4647e-26,1.84406e-26
174,0.402089,2.0799e-26,9.36435e-26,4.56438e-26,1.46629e-26
175,0.396888,1.89546e-26,9.07927e-26,5.37164e-26,1.58747e-26
176,0.39169,1.80619e-26,8.01372e-26,5.09832e-26,1.89404e-26
177,0.386496,1.90204e-26,8.18171e-26,5.50503e-26,1.88157e-26
178,0.381307,2.23267e-26,8.46291e-26,5.73955e-26,1.77998e-26
179,0.376124,2.58672e-26,8.76747e-26,5.98576e-26,2.27896e-26
180,0.370947,2.14677e-26,8.13254e-26,5.84564e-26,2.01278e-26
181,0.365776,1.89079e-26,7.02531e-26,5.72838e-26,1.82037e-26
182,0.360613,2.30987e-26,8.07085e-26,6.09101e-26,2.47098e-26
183,0.355459,2.43981e-26,6.51235e-26,5.8164e-26,2.38418e-26
184,0.350314,2.47751e-26,7.44616e-26,6.02202e-26,2.16287e-26
185,0.345178,2.5663e-26,7.02792e-26,5.51498e-26,1.96891e-26
186,0.340052,3.28589e-26,5.0908e-26,6.12374e-26,2.54392e-26
187,0.334938,2.44927e-26,5.74675e-26,5.09146e-26,2.73295e-26
188,0.329836,1.96529e-26,4.92059e-26,7.48265e-26,2.67367e-26
189,0.324746,1.47885e-26,6.17657e-26,8.61079e-26,3.01597e-26
190,0.31967,1.84304e-26,7.74939e-26,6.05002e-26,2.37175e-26
191,0.314608,2.59239e-26,7.48952e-26,4.4218e-26,1.60518e-26
192,0.309561,1.74029e-26,2.65828e-26,3.74444e-26,3.1869e-26
193,0.304529,1.04287e-26,3.68424e-26,6.50196e-26,3.49353e-26
194,0.299515,1.59749e-26,7.64738e-26,7.49386e-26,2.64991e-26
195,0.294517,3.06122e-26,7.54204e-26,5.07536e-26,1.11219e-26
196,0.289538,2.97148e-26,5.37105e-26,2.78537e-26,1.99821e-26
197,0.284578,2.27356e-26,3.0114e-26,3.26371e-26,3.13501e-26
198,0.279637,1.47409e-26,4.8314e-26,8.57713e-26,3.43559e-26
199,0.274718,2.72855e-26,7.46644e-26,7.28573e-26,1.83984e-26
200,0.269821,2.94659e-26,6.23379e-26,3.77684e-26,2.15725e-26
201,0.264946,3.45826e-26,4.63285e-26,2.73075e-26,2.67984e-26
202,0.260096,1.2611e-26,3.40568e-26,5.86251e-26,3.44466e-26
203,0.25527,1.11304e-26,6.12639e-26,6.61532e-26,3.4364e-26
204,0.25047,1.69984e-26,8.00488e-26,5.68371e-26,2.13675e-26
205,0.245697,2.1183e-26,5.74657e-26,2.81773e-26,2.04809e-26
206,0.240952,1.58682e-26,3.88953e-26,4.14835e-26,3.20556e-26
207,0.236236,8.4773e-27,7.06247e-26,5.91473e-26,2.68691e-26
208,0.23155,2.24372e-26,9.01488e-26,5.58966e-26,1.89364e-26
209,0.226896,2.32782e-26,7.45236e-26,2.42244e-26,1.63407e-26
210,0.222275,2.17806e-26,4.3126e-26,3.71416e-26,3.21158e-26
211,0.217687,1.42899e-26,5.03803e-26,5.18084e-26,3.30984e-26
212,0.213135,1.6417e-26,6.66898e-26,5.6752e-26,2.92784e-26
213,0.208619,2.89315e-26,7.89802e-26,3.14641e-26,1.40225e-26
214,0.204141,1.795e-26,4.45057e-26,2.62762e-26,2.03103e-26
215,0.199702,6.44196e-27,4.60038e-26,4.0062e-26,3.72107e-26
216,0.195303,1.10492e-26,9.01255e-26,4.26235e-26,3.01107e-26
217,0.190945,1.43621e-26,9.86777e-26,3.61615e-26,1.20849e-26
218,0.18663,1.78306e-26,6.59758e-26,1.4427e-26,2.44483e-26
219,0.18236,1.30889e-26,4.86633e-26,2.7088e-26,3.53056e-26
220,0.178135,1.27638e-26,8.74121e-26,4.22338e-26,2.92884e-26
221,0.173956,2.65161e-26,9.58978e-26,2.85721e-26,1.63563e-26
222,0.169826,3.78106e-26,7.56125e-26,2.16221e-26,1.7424e-26
223,0.165745,1.9031e-26,6.06675e-26,1.97406e-26,2.60809e-26
224,0.161714,1.24326e-26,8.72157e-26,2.49639e-26,2.70385e-26
225,0.157735,2.81694e-26,1.16219e-25,2.59522e-26,1.42472e-26
226,0.153809,2.55766e-26,7.28131e-26,1.45862e-26,1.7284e-26
227,0.149938,1.97321e-26,3.81339e-26,1.40054e-26,1.97504e-26
228,0.146121,1.25649e-26,7.83315e-26,2.46869e-26,2.17242e-26
229,0.142361,2.35283e-26,1.13656e-25,1.56446e-26,1.09885e-26
230,0.138659,2.82975e-26,7.05572e-26,9.17803e-27,1.14443e-26
231,0.135014,1.66451e-26,6.31161e-26,1.69721e-26,2.21232e-26
232,0.13143,1.36424e-26,9.88216e-26,2.36124e-26,1.88664e-26
233,0.127905,2.51723e-26,1.3994e-25,1.46228e-26,7.81223e-27
234,0.124442,2.94424e-26,7.63993e-26,1.237e-26,6.96906e-27
235,0.121041,1.8076e-26,6.13042e-26,1.3618e-26,1.5214e-26
236,0.117702,2.71356e-26,1.00028e-25,1.42094e-26,1.23373e-26
237,0.114427,3.73726e-26,1.13852e-25,1.19341e-26,6.6663e-27
238,0.111216,3.74228e-26,6.69945e-26,7.02599e-27,1.3484e-26
239,0.10807,2.25001e-26,6.28026e-26,9.73462e-27,9.43035e-27
240,0.104988,2.66203e-26,1.06416e-25,1.13256e-26,7.52323e-27
241,0.101972,4.67856e-26,1.09474e-25,1.01063e-26,7.78298e-27
242,0.0990209,3.52224e-26,5.7089e-26,4.97467e-27,4.81686e-27
243,0.0961361,2.70273e-26,6.23192e-26,9.31161e-27,1.10864e-26
244,0.0933173,3.91366e-26,1.29457e-25,1.01682e-26,3.97995e-27
245,0.0905645,5.54626e-26,7.55309e-26,7.28011e-27,2.04996e-27
246,0.0878778,4.68792e-26,4.77027e-26,2.45232e-27,5.56102e-27
247,0.085257,3.03842e-26,7.59174e-26,5.77543e-27,3.75054e-27
248,0.082702,6.02462e-26,8.96361e-26,2.82801e-27,3.36668e-27
249,0.0802125,7.66609e-26,6.20005e-26,2.94756e-27,2.96696e-27
250,0.0777882,3.96125e-26,4.7588e-26,4.79169e-27,2.65755e-27
251,0.0754286,4.67778e-26,7.0067e-26,5.59851e-27,5.85166e-27
252,0.0731333,7.51435e-26,8.81197e-26,3.59784e-27,2.84742e-27
253,0.0709017,5.07823e-26,5.03836e-26,3.25436e-27,1.31438e-27
254,0.0687331,4.35797e-26,5.86737e-26,6.14637e-27,1.57345e-27
255,0.0666268,6.61746e-26,8.17852e-26,3.2999e-27,2.35786e-27
256,0.0645821,7.20124e-26,6.11024e-26,1.69592e-27,1.27632e-27
257,0.0625981,5.22273e-26,3.11247e-26,1.07887e-27,2.42815e-27
258,0.0606739,5.62063e-26,5.60117e-26,4.92518e-27,1.90269e-27
259,0.0588085,9.63696e-26,6.58591e-26,2.52611e-27,5.15665e-28
260,0.0570009,8.19159e-26,3.57619e-26,3.10269e-27,4.43725e-28
261,0.05525,3.38314e-26,5.51497e-26,4.2573e-27,1.49233e-27
262,0.0535547,8.0485e-26,7.04124e-26,4.81156e-27,6.50125e-28
263,0.0519139,1.01418e-25,5.32595e-26,2.20334e-27,8.24586e-28
264,0.0503262,6.27271e-26,2.58228e-26,3.53537e-27,1.48588e-27
265,0.0487905,6.48615e-26,4.77043e-26,4.84918e-27,5.88446e-29
266,0.0473054,1.08297e-25,5.16084e-26,3.00049e-27,2.98054e-28
267,0.0458696,7.51573e-26,2.94222e-26,1.86392e-27,5.00491e-28
268,0.0444819,4.35157e-26,3.83209e-26,2.98794e-27,2.52841e-28
269,0.0431408,7.72029e-26,5.82761e-26,6.72516e-27,1.16191e-28
270,0.041845,9.43011e-26,4.59099e-26,2.2965e-27,8.6797e-29
271,0.0405931,4.83676e-26,2.68195e-26,5.03914e-27,7.46218e-28
272,0.0393836,8.60949e-26,4.3376e-26,5.77498e-27,9.22392e-28
273,0.0382152,1.14677e-25,3.45266e-26,5.48064e-27,1.22158e-27
274,0.0370864,7.41589e-26,1.49743e-26,6.66907e-27,8.79362e-28
275,0.0359959,6.57897e-26,2.20567e-26,4.26856e-27,1.29752e-27
276,0.0349423,1.06144e-25,3.31617e-26,7.52789e-27,2.92531e-27
277,0.0339242,8.19987e-26,2.00081e-26,6.74459e-27,2.20091e-27
278,0.0329402,4.98769e-26,1.08184e-26,1.10339e-26,4.55546e-27
279,0.0319889,8.14076e-26,2.51035e-26,1.09957e-26,3.50147e-27
280,0.0310691,9.93593e-26,1.30937e-26,1.17126e-26,5.11707e-27
281,0.0301794,6.14136e-26,5.84078e-27,1.05686e-26,6.69916e-27
282,0.0293186,8.0269e-26,1.5721e-26,1.56049e-26,7.45543e-27
283,0.0284853,1.05626e-25,1.11784e-26,9.39135e-27,5.12603e-27
284,0.0276785,7.15147e-26,1.60354e-27,6.149e-27,9.68341e-27
285,0.0268968,6.11091e-26,8.66092e-27,1.36695e-26,1.11607e-26
286,0.0261392,1.02276e-25,7.45909e-27,1.36435e-26,6.00302e-27
287,0.0254045,7.54979e-26,2.37917e-27,7.72419e-27,7.41217e-27
288,0.0246917,7.30864e-26,-7.61492e-28,1.31631e-26,1.41282e-26
289,0.0239997,1.19444e-25,5.23387e-27,1.58189e-26,8.07518e-27
290,0.0233275,1.00369e-25,9.0982e-28,6.31276e-27,8.68592e-27
291,0.0226743,7.03309e-26,9.94709e-28,1.44528e-26,1.121e-26
292,0.022039,1.046e-25,2.22719e-27,1.47994e-26,1.12147e-26
293,0.0214208,1.12956e-25,1.43831e-27,4.18527e-27,3.93145e-27
294,0.0208189,4.65433e-26,2.19851e-27,8.22183e-27,1.08783e-26
295,0.0202325,8.91513e-26,3.85361e-27,9.92541e-27,1.14375e-26
296,0.0196609,1.02405e-25,5.73778e-28,5.49872e-27,8.71133e-27
297,0.0191035,5.24283e-26,1.23562e-27,5.21355e-27,7.13404e-27
298,0.0185594,7.80542e-26,1.34054e-27,6.59748e-27,1.28791e-26
299,0.0180283,9.90006e-26,1.34465e-27,4.61606e-27,9.23945e-27
300,0.0175094,5.46793e-26,9.03223e-28,5.65614e-27,1.40352e-26
301,0.0170023,7.32215e-26,3.08299e-27,8.51803e-27,1.30121e-26
302,0.0165064,8.17986e-26,2.19911e-27,1.72835e-27,2.7048e-27
303,0.0160215,4.76415e-26,3.05219e-27,7.11494e-27,1.33149e-26
304,0.0155469,6.94637e-26,3.49897e-27,9.44367e-27,2.07948e-26
305,0.0150824,9.63572e-26,3.82419e-27,8.6758e-27,7.03333e-27
306,0.0146277,6.44758e-26,3.73004e-27,4.76051e-27,1.71629e-26
307,0.0141823,5.42395e-26,4.79376e-27,1.53024e-26,1.90281e-26
308,0.0137461,8.41864e-26,3.71881e-27,1.36132e-26,1.38118e-26
309,0.0133188,4.39448e-26,3.10462e-27,1.10875e-26,1.77432e-26
310,0.0129002,4.73943e-26,7.11544e-27,1.78584e-26,2.19695e-26
311,0.0124901,8.537e-26,5.45942e-27,2.0287e-26,1.88589e-26
312,0.0120882,7.48578e-26,4.45577e-27,1.72048e-26,1.45776e-26
313,0.0116946,7.05117e-26,6.99273e-27,1.74064e-26,2.95021e-26
314,0.011309,1.01965e-25,6.17821e-27,1.48425e-26,1.70998e-26
315,0.0109313,6.47961e-26,6.23977e-27,1.29986e-26,1.99426e-26
316,0.0105615,7.08398e-26,4.47132e-27,1.58407e-26,3.95094e-26
317,0.0101994,9.81821e-26,1.56694e-27,1.42038e-26,1.84415e-26
318,0.00984498,5.76477e-26,3.69486e-27,9.13032e-27,2.68943e-26
319,0.00949822,5.28058e-26,6.30971e-27,1.29622e-26,3.71722e-26
320,0.00915906,9.88046e-26,5.14002e-27,1.12004e-26,1.44261e-26
321,0.00882744,5.86136e-26,4.90038e-27,2.54012e-27,2.3033e-26
322,0.00850335,7.00094e-26,7.89492e-27,7.97578e-27,4.02834e-26
323,0.00818675,8.08522e-26,6.95073e-27,1.34318e-27,2.44244e-26
324,0.00787764,7.01468e-26,4.6388e-27,-4.94352e-28,2.26716e-26
325,0.00757598,4.72214e-26,1.01814e-26,5.4045e-27,4.14339e-26
326,0.00728176,8.42269e-26,9.09723e-27,1.76045e-27,1.72894e-26
327,0.00699496,6.54178e-26,9.91952e-27,4.69865e-27,3.11435e-26
328,0.00671556,4.72759e-26,9.15343e-27,6.58082e-27,3.59071e-26
329,0.00644355,8.324e-26,1.69226e-26,2.05636e-27,1.77819e-26
330,0.0061789,4.55383e-26,7.02899e-27,9.63481e-27,3.24043e-26
331,0.00592159,7.38654e-26,1.49571e-26,1.32878e-26,2.14232e-26
332,0.00567158,6.28762e-26,1.33538e-26,8.24458e-27,2.27513e-26
333,0.00542884,5.3728e-26,9.79981e-27,1.09802e-26,2.14307e-26
334,0.00519334,7.45087e-26,1.64131e-26,1.89377e-26,2.9976e-26
335,0.00496501,8.31379e-26,1.39206e-26,1.50402e-26,2.20688e-26
336,0.00474383,4.06805e-26,4.62866e-27,9.19053e-27,2.69271e-26
337,0.00452972,9.46761e-26,1.32047e-26,1.33792e-26,3.38755e-26
338,0.00432262,6.30664e-26,3.86333e-27,9.0251e-27,1.32517e-26
339,0.00412246,4.66434e-26,3.5522e-27,1.03691e-26,3.41592e-26
340,0.00392917,1.03151e-25,7.15222e-27,1.1494e-26,1.39878e-26
341,0.00374266,8.21687e-26,4.09104e-27,7.1822e-27,1.45075e-26
342,0.00356284,6.72909e-26,1.79595e-27,7.8799e-27,3.15331e-26
343,0.00338962,9.19701e-26,1.75101e-27,5.90826e-27,1.41207e-26
344,0.00322289,6.01075e-26,2.02261e-27,7.06077e-28,2.32018e-26
345,0.00306254,9.68448e-26,5.76959e-27,3.84905e-27,2.70265e-26
346,0.00290847,6.46777e-26,2.65221e-28,5.24869e-27,1.33529e-26
347,0.00276054,4.50017e-26,4.82681e-27,3.003e-27,2.64597e-26
348,0.00261863,8.98446e-26,5.48978e-27,5.09487e-27,2.94657e-26
349,0.00248262,5.78698e-26,6.36124e-27,6.85315e-27,1.37169e-26
350,0.00235236,6.01039e-26,6.55517e-27,5.9255e-27,2.44288e-26
351,0.00222773,8.20495e-26,8.09234e-27,8.53315e-27,2.79487e-26
352,0.00210857,4.36393e-26,3.63773e-27,6.37372e-27,1.59278e-26
353,0.00199475,7.29443e-26,7.40419e-27,1.03762e-26,1.84554e-26
354,0.00188612,7.72772e-26,5.22257e-27,5.28694e-27,2.19404e-26
